tenant,agency,program,primary_funder,database,table,primary_topic,secondary_topics,n_columns,column_names,has_more_columns
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_kegg_reaction,mobile_phage,annotation|genome|system,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_operon,mobile_phage,genome|system,7,id|name|start|end|strand|genome_id|contig_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_ortholog_group,mobile_phage,taxonomy|genome|system,3,id|eggnog_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein,mobile_phage,genome|system,7,id|name|length|protein_hash|sequence|taxonomy_id_id|eggnog_description_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_cazy_families,mobile_phage,multiomics|annotation|taxonomy|genome|system,3,id|protein_id|cazy_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_cog_classes,mobile_phage,multiomics|annotation|genome|system,3,id|protein_id|cog_class_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_ec_numbers,mobile_phage,multiomics|annotation|genome|system,3,id|protein_id|ec_number_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_go_terms,mobile_phage,multiomics|genome|system,3,id|protein_id|go_term_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_kegg_orthologs,mobile_phage,multiomics|annotation|genome|system,3,id|protein_id|kegg_ortholog_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_kegg_pathways,mobile_phage,multiomics|pathway|annotation|genome|system,3,id|protein_id|kegg_pathway_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_kegg_reactions,mobile_phage,multiomics|annotation|genome|system,3,id|protein_id|kegg_reaction_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_ortholog_groups,mobile_phage,multiomics|genome|system,3,id|protein_id|ortholog_group_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_protein_tc_families,mobile_phage,multiomics|taxonomy|genome|system,3,id|protein_id|tc_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_regulon,mobile_phage,genome|system,3,id|name|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_regulon_regulators,mobile_phage,genome|system,3,id|regulon_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_sample,mobile_phage,genome|system,4,id|sample_id|full_name|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_sample_metadata,mobile_phage,genome|system,6,id|source|url|key|value|sample_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_site,mobile_phage,genome|system,10,id|name|type|start|end|strand|sequence|genome_id|contig_id|regulon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_site_genes,mobile_phage,genome|system,3,id|site_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_site_operons,mobile_phage,genome|system,3,id|site_id|operon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_strain,mobile_phage,taxonomy|genome|system,5,id|strain_id|full_name|order|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_strain_metadata,mobile_phage,genome|system,6,id|source|url|key|value|strain_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_tag,mobile_phage,genome|system,5,id|name|description|color|textcolor,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_taxon,mobile_phage,genome|system,6,id|taxonomy_id|eggnog_taxid|rank|parent_id|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphages_genomedepot_test,browser_tc_family,mobile_phage,genome|system,3,id|tc_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_annotation,mobile_phage,genome,7,id|source|url|key|value|note|gene_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_cazy_family,mobile_phage,annotation|genome,3,id|cazy_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_cog_class,mobile_phage,annotation|genome,3,id|cog_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_config,mobile_phage,genome,3,id|param|value,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_contig,mobile_phage,genome,5,id|contig_id|name|size|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_ec_number,mobile_phage,annotation|genome,3,id|ec_number|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_eggnog_description,mobile_phage,annotation|genome,3,id|fingerprint|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_gene,mobile_phage,multiomics|genome,12,id|name|locus_tag|type|start|end|strand|function|contig_id|genome_id|operon_id|protein_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_genome,mobile_phage,taxonomy|genome,14,id|name|description|contigs|size|genes|json_url|pub_date|external_url|external_id|gbk_filepath|sample_id|strain_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_genome_tags,mobile_phage,genome,3,id|genome_id|tag_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_go_term,mobile_phage,genome,4,id|go_id|go_namespace|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_kegg_ortholog,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_kegg_pathway,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_kegg_reaction,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_operon,mobile_phage,genome,7,id|name|start|end|strand|genome_id|contig_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_ortholog_group,mobile_phage,taxonomy|genome,3,id|eggnog_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein,mobile_phage,genome,7,id|name|length|protein_hash|sequence|taxonomy_id_id|eggnog_description_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_cazy_families,mobile_phage,multiomics|annotation|taxonomy|genome,3,id|protein_id|cazy_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_cog_classes,mobile_phage,multiomics|annotation|genome,3,id|protein_id|cog_class_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_ec_numbers,mobile_phage,multiomics|annotation|genome,3,id|protein_id|ec_number_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_go_terms,mobile_phage,multiomics|genome,3,id|protein_id|go_term_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_kegg_orthologs,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_ortholog_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_kegg_pathways,mobile_phage,multiomics|pathway|annotation|genome,3,id|protein_id|kegg_pathway_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_kegg_reactions,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_reaction_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_ortholog_groups,mobile_phage,multiomics|genome,3,id|protein_id|ortholog_group_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_protein_tc_families,mobile_phage,multiomics|taxonomy|genome,3,id|protein_id|tc_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_regulon,mobile_phage,genome,3,id|name|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_regulon_regulators,mobile_phage,genome,3,id|regulon_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_sample,mobile_phage,genome,4,id|sample_id|full_name|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_sample_metadata,mobile_phage,genome,6,id|source|url|key|value|sample_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_site,mobile_phage,genome,10,id|name|type|start|end|strand|sequence|genome_id|contig_id|regulon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_site_genes,mobile_phage,genome,3,id|site_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_site_operons,mobile_phage,genome,3,id|site_id|operon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_strain,mobile_phage,taxonomy|genome,5,id|strain_id|full_name|order|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_strain_metadata,mobile_phage,genome,6,id|source|url|key|value|strain_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_tag,mobile_phage,genome,5,id|name|description|color|textcolor,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_taxon,mobile_phage,genome,6,id|taxonomy_id|eggnog_taxid|rank|parent_id|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_ecoliphagesgenomedepot,browser_tc_family,mobile_phage,genome,3,id|tc_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_annotation,mobile_phage,genome,7,id|source|url|key|value|note|gene_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_cazy_family,mobile_phage,annotation|genome,3,id|cazy_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_cog_class,mobile_phage,annotation|genome,3,id|cog_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_contig,mobile_phage,genome,5,id|contig_id|name|size|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_ec_number,mobile_phage,annotation|genome,3,id|ec_number|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_eggnog_description,mobile_phage,annotation|genome,3,id|fingerprint|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_gene,mobile_phage,multiomics|genome,12,id|name|locus_tag|type|start|end|strand|function|contig_id|genome_id|operon_id|protein_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_genome,mobile_phage,taxonomy|genome,14,id|name|description|contigs|size|genes|json_url|pub_date|external_url|external_id|gbk_filepath|sample_id|strain_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_genome_tags,mobile_phage,genome,3,id|genome_id|tag_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_go_term,mobile_phage,genome,4,id|go_id|go_namespace|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_kegg_ortholog,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_kegg_pathway,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_kegg_reaction,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_operon,mobile_phage,genome,7,id|name|start|end|strand|contig_id|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_ortholog_group,mobile_phage,taxonomy|genome,3,id|eggnog_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein,mobile_phage,genome,7,id|name|length|protein_hash|sequence|eggnog_description_id|taxonomy_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_cazy_families,mobile_phage,multiomics|annotation|taxonomy|genome,3,id|protein_id|cazy_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_cog_classes,mobile_phage,multiomics|annotation|genome,3,id|protein_id|cog_class_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_ec_numbers,mobile_phage,multiomics|annotation|genome,3,id|protein_id|ec_number_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_go_terms,mobile_phage,multiomics|genome,3,id|protein_id|go_term_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_kegg_orthologs,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_ortholog_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_kegg_pathways,mobile_phage,multiomics|pathway|annotation|genome,3,id|protein_id|kegg_pathway_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_kegg_reactions,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_reaction_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_ortholog_groups,mobile_phage,multiomics|genome,3,id|protein_id|ortholog_group_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_protein_tc_families,mobile_phage,multiomics|taxonomy|genome,3,id|protein_id|tc_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_regulon,mobile_phage,genome,4,id|name|description|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_regulon_regulators,mobile_phage,genome,3,id|regulon_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_sample,mobile_phage,genome,4,id|sample_id|full_name|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_sample_metadata,mobile_phage,genome,6,id|source|url|key|value|sample_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_site,mobile_phage,genome,10,id|name|type|start|end|strand|sequence|contig_id|genome_id|regulon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_site_genes,mobile_phage,genome,3,id|site_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_site_operons,mobile_phage,genome,3,id|site_id|operon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_strain,mobile_phage,taxonomy|genome,5,id|strain_id|full_name|order|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_strain_metadata,mobile_phage,genome,6,id|source|url|key|value|strain_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_tag,mobile_phage,genome,5,id|name|color|textcolor|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_taxon,mobile_phage,genome,6,id|taxonomy_id|eggnog_taxid|rank|parent_id|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_klebsiella_genome_browser_genomedepot,browser_tc_family,mobile_phage,genome,3,id|tc_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_annotation,mobile_phage,genome,7,id|source|url|key|value|note|gene_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_cazy_family,mobile_phage,annotation|genome,3,id|cazy_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_cog_class,mobile_phage,annotation|genome,3,id|cog_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_contig,mobile_phage,genome,5,id|contig_id|name|size|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_ec_number,mobile_phage,annotation|genome,3,id|ec_number|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_eggnog_description,mobile_phage,annotation|genome,3,id|fingerprint|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_gene,mobile_phage,multiomics|genome,12,id|name|locus_tag|type|start|end|strand|function|contig_id|genome_id|operon_id|protein_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_genome,mobile_phage,taxonomy|genome,14,id|name|description|contigs|size|genes|json_url|pub_date|external_url|external_id|gbk_filepath|sample_id|strain_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_genome_tags,mobile_phage,genome,3,id|genome_id|tag_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_go_term,mobile_phage,genome,4,id|go_id|go_namespace|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_kegg_ortholog,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_kegg_pathway,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_kegg_reaction,mobile_phage,annotation|genome,3,id|kegg_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_operon,mobile_phage,genome,7,id|name|start|end|strand|contig_id|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_ortholog_group,mobile_phage,taxonomy|genome,3,id|eggnog_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein,mobile_phage,genome,7,id|name|length|protein_hash|sequence|eggnog_description_id|taxonomy_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_cazy_families,mobile_phage,multiomics|annotation|taxonomy|genome,3,id|protein_id|cazy_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_cog_classes,mobile_phage,multiomics|annotation|genome,3,id|protein_id|cog_class_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_ec_numbers,mobile_phage,multiomics|annotation|genome,3,id|protein_id|ec_number_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_go_terms,mobile_phage,multiomics|genome,3,id|protein_id|go_term_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_kegg_orthologs,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_ortholog_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_kegg_pathways,mobile_phage,multiomics|pathway|annotation|genome,3,id|protein_id|kegg_pathway_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_kegg_reactions,mobile_phage,multiomics|annotation|genome,3,id|protein_id|kegg_reaction_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_ortholog_groups,mobile_phage,multiomics|genome,3,id|protein_id|ortholog_group_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_protein_tc_families,mobile_phage,multiomics|taxonomy|genome,3,id|protein_id|tc_family_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_regulon,mobile_phage,genome,4,id|name|description|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_regulon_regulators,mobile_phage,genome,3,id|regulon_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_sample,mobile_phage,genome,4,id|sample_id|full_name|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_sample_metadata,mobile_phage,genome,6,id|source|url|key|value|sample_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_site,mobile_phage,genome,10,id|name|type|start|end|strand|sequence|contig_id|genome_id|regulon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_site_genes,mobile_phage,genome,3,id|site_id|gene_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_site_operons,mobile_phage,genome,3,id|site_id|operon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_strain,mobile_phage,taxonomy|genome,5,id|strain_id|full_name|order|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_strain_metadata,mobile_phage,genome,6,id|source|url|key|value|strain_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_tag,mobile_phage,genome,5,id|name|color|textcolor|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_taxon,mobile_phage,genome,6,id|taxonomy_id|eggnog_taxid|rank|parent_id|name,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_paeruginosa_genome_browser,browser_tc_family,mobile_phage,genome,3,id|tc_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_annotation,mobile_phage,genome,7,id|source|url|key|value|note|gene_id_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_cazy_family,mobile_phage,annotation|genome,3,id|cazy_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_cog_class,mobile_phage,annotation|genome,3,id|cog_id|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_contig,mobile_phage,genome,5,id|contig_id|name|size|genome_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_ec_number,mobile_phage,annotation|genome,3,id|ec_number|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_eggnog_description,mobile_phage,annotation|genome,3,id|fingerprint|description,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_gene,mobile_phage,multiomics|genome,12,id|name|locus_tag|type|start|end|strand|function|contig_id|genome_id|operon_id|protein_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_genome,mobile_phage,taxonomy|genome,14,id|name|description|contigs|size|genes|json_url|pub_date|external_url|external_id|gbk_filepath|sample_id|strain_id|taxon_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_genome_tags,mobile_phage,genome,3,id|genome_id|tag_id,False
phagefoundry,DOE,BRaVE (Phage Foundry),DOE,phagefoundry_pviridiflava_genome_browser,browser_go_term,mobile_phage,genome,4,id|go_id|go_namespace|description,False
