orgId	locusId	sysName	geneName	desc	set1IT002 L-tyrosine (C)	set1IT003 L-Tryptophan (C)	set1IT006 casaminos (C)	set1IT009 Glucuronamide (C)	set1IT010 D-Maltose (C)	set1IT011 D-Galactose (C)	set1IT014 D-Glucuronic Acid (C)	set1IT016 D-Glucose-6-Phosphate (C)	set1IT017 acetate (C)	set1IT018 Fumarate (C)	set1IT019 D-Cellobiose (C)	set1IT023 pyruvate (C)	set1IT024 succinate (C)	set1IT031 L-Asparagine (C)	set1IT032 L-Glutamine (C)	set1IT054 casaminos (C)	set1IT058 D-Maltose (C)	set1IT059 D-Galactose (C)	set1IT064 D-Glucose-6-Phosphate (C)	set1IT065 acetate (C)	set1IT066 Fumarate (C)	set1IT068 2-Deoxy-D-Ribose (C)	set1IT071 pyruvate (C)	set1IT073 propionate (C)	set1IT076 L-Malic (C)
Lysobacter_OAE881	ABIE51_RS09535	ABIE51_RS09535		DUF1249 domain-containing protein	0.633	2.082	1.603	0.502	-3.144	-3.364	-0.570	0.558	-2.846	-1.911	5.064	0.371	-0.468	1.436	0.084	1.130	-4.062	-3.996	-0.676	-3.654	0.322	-0.973	-0.206	0.687	-0.388
Lysobacter_OAE881	ABIE51_RS09550	ABIE51_RS09550		Cu(I)-responsive transcriptional regulator	0.023	-0.487	-1.375	0.072	0.409	-0.266	-0.154	-1.612	-0.239	0.093	-0.453	-0.743	-1.832	-1.215	-1.012	0.291	-0.636	-0.008	0.195	-1.463	0.740	0.283	0.184	-1.051	-1.333
Lysobacter_OAE881	ABIE51_RS09555	ABIE51_RS09555		heavy metal translocating P-type ATPase	0.646	0.366	1.355	0.979	0.853	1.139	0.619	-0.156	-0.194	1.243	-0.026	-1.143	0.765	0.449	0.446	0.744	0.480	-0.089	0.348	-0.342	0.190	1.070	-0.441	0.219	-0.405
Lysobacter_OAE881	ABIE51_RS09560	ABIE51_RS09560		copper resistance protein B	-0.286	-0.343	-0.849	-1.012	-0.517	-1.261	-0.939	-1.734	-0.619	-0.634	-0.025	-1.774	-0.800	-0.616	-0.277	-1.619	-1.059	-0.890	-2.331	-1.099	1.194	-0.422	-0.246	-1.635	-1.143
Lysobacter_OAE881	ABIE51_RS09565	ABIE51_RS09565		copper resistance system multicopper oxidase	0.116	-0.082	-0.297	0.988	-1.677	-1.424	-1.044	-4.652	-1.564	-0.878	0.584	-0.267	-0.841	0.447	0.643	-0.613	-0.678	-1.635	-5.414	-0.062	-0.098	-0.570	-0.071	0.038	-0.261
Lysobacter_OAE881	ABIE51_RS09570	ABIE51_RS09570		CopL family metal-binding regulatory protein	0.151	0.285	0.910	0.537	1.192	1.854	0.979	0.575	-0.388	0.883	-0.638	1.270	1.123	-0.516	-0.076	0.617	0.864	1.037	0.930	0.614	0.641	0.961	0.289	0.753	1.690
Lysobacter_OAE881	ABIE51_RS09575	ABIE51_RS09575		response regulator transcription factor	0.162	1.480	1.391	1.189	0.640	0.974	1.422	1.661	0.782	-1.310	-0.523	2.180	-0.094	1.862	1.765	0.775	0.228	-0.495	1.826	1.130	-0.565	1.402	0.929	2.751	2.494
Lysobacter_OAE881	ABIE51_RS09580	ABIE51_RS09580		DUF892 family protein	-1.162	-0.001	-0.506	-0.045	-0.443	-0.972	0.678	-0.054	-2.011	-0.321	-1.354	-0.704	-1.635	-0.645	0.416	-1.569	-1.250	0.306	-2.429	-0.744	0.149	0.159	0.452	-0.274	-1.588
Lysobacter_OAE881	ABIE51_RS09585	ABIE51_RS09585		hypothetical protein	1.642	1.346	0.476	-0.963	0.802	0.259	0.201	0.389	-0.773	0.758	-1.890	2.347	-0.120	2.399	2.069	1.334	2.784	-0.476	0.855	1.108	1.563	0.923	3.415	0.637	0.619
Lysobacter_OAE881	ABIE51_RS09590	ABIE51_RS09590		DUF4142 domain-containing protein	-1.759	0.734	-0.902	-2.286	-0.252	-0.213	1.014	-1.397	0.581	-0.748	0.896	1.009	0.400	0.866	-0.113	-0.856	-0.877	0.130	-0.054	-0.445	-0.482	0.162	1.167	0.802	-0.129
Lysobacter_OAE881	ABIE51_RS09595	ABIE51_RS09595		CorA family divalent cation transporter	-1.398	-0.121	0.428	-0.850	0.533	-1.613	-1.089	0.750	0.238	0.002	-0.218	-0.187	1.151	-0.245	0.967	0.374	1.689	-1.719	0.292	0.363	-0.114	0.638	-1.812	-0.466	-0.206
Lysobacter_OAE881	ABIE51_RS09600	ABIE51_RS09600		hypothetical protein	-0.267	-1.013	1.449	-0.189	-1.286	0.015	-0.425	0.764	0.504	0.550	1.586	-0.291	-0.451	-0.292	0.506	0.021	-0.014	-0.965	-0.315	0.458	-0.526	1.824	-1.667	-0.800	0.304
Lysobacter_OAE881	ABIE51_RS09605	ABIE51_RS09605		catalase	0.879	1.459	1.390	1.968	0.285	0.918	-1.030	0.610	1.921	3.055	0.761	1.034	-0.558	1.243	0.541	-0.489	1.405	0.550	2.532	0.246	0.443	1.632	1.470	0.837	0.658
Lysobacter_OAE881	ABIE51_RS09610	ABIE51_RS09610		alpha/beta hydrolase	-1.290	-0.642	-0.186	-0.638	-1.113	-0.509	-1.810	-1.580	0.780	0.958	0.171	0.379	-0.047	0.508	-0.426	-0.001	-2.518	-0.198	0.257	-0.732	1.013	0.812	1.037	-2.756	1.529
Lysobacter_OAE881	ABIE51_RS09615	ABIE51_RS09615		cation diffusion facilitator family transporter	-0.193	0.393	-0.051	-0.551	-0.590	0.065	-0.100	-0.772	-0.018	-0.115	0.710	-1.143	-0.496	0.374	0.285	0.371	-1.040	-1.752	-0.129	0.590	2.332	0.874	-1.342	-1.427	0.406
Lysobacter_OAE881	ABIE51_RS09620	ABIE51_RS09620		DUF2092 domain-containing protein	-1.170	-0.207	-0.125	0.994	-0.199	0.744	0.307	0.621	0.906	-0.697	1.875	-0.714	1.315	-0.584	0.365	-0.187	1.123	0.337	-0.322	0.257	0.646	1.049	-0.362	0.784	-0.315
Lysobacter_OAE881	ABIE51_RS09625	ABIE51_RS09625		DUF2950 domain-containing protein	0.073	1.408	0.115	0.580	-1.204	0.131	-1.324	-0.994	-0.203	-0.265	0.531	-0.539	0.507	1.557	-1.097	0.411	-0.367	-0.664	0.218	-0.283	0.259	1.144	-1.111	0.255	-1.442
Lysobacter_OAE881	ABIE51_RS09635	ABIE51_RS09635		DUF3300 domain-containing protein	0.589	0.360	0.630	0.557	0.911	-1.056	-0.871	0.595	-0.323	-0.180	0.246	0.915	-0.494	-0.599	0.592	0.051	0.371	1.252	-0.567	0.253	0.239	0.488	-0.805	0.823	-0.109
Lysobacter_OAE881	ABIE51_RS09640	ABIE51_RS09640		OmpA family protein	1.026	0.870	0.904	0.312	0.474	1.993	-0.925	-0.743	0.115	0.739	-0.952	0.879	-1.450	-1.271	-0.912	-0.953	-0.158	-0.017	0.468	0.109	-0.755	0.315	-1.625	1.600	-1.406
Lysobacter_OAE881	ABIE51_RS09645	ABIE51_RS09645		TrkA C-terminal domain-containing protein	0.612	0.177	-0.215	-0.590	0.771	0.098	-0.157	0.855	1.565	1.167	0.926	-0.628	0.806	0.736	-0.192	0.378	0.084	-0.691	0.560	-0.079	-1.622	0.717	0.445	0.942	0.070
Lysobacter_OAE881	ABIE51_RS09650	ABIE51_RS09650		OprD family outer membrane porin	1.585	-0.190	0.814	1.615	0.358	0.359	0.880	0.003	0.414	-1.139	0.994	0.199	0.545	1.509	-1.069	0.863	-0.004	-0.378	0.298	0.457	0.081	0.027	0.535	0.290	-1.009
Lysobacter_OAE881	ABIE51_RS09655	ABIE51_RS09655		transporter	0.379	1.647	1.117	-0.541	-0.385	0.493	-0.327	0.974	0.852	0.972	-1.446	0.730	1.159	2.367	1.317	-0.280	0.810	-0.597	1.119	1.360	2.101	0.796	0.554	-0.157	0.315
Lysobacter_OAE881	ABIE51_RS09660	ABIE51_RS09660		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	0.398	-0.065	-1.043	-1.570	-0.993	-0.935	-0.486	-1.210	-0.659	-0.392	-1.840	0.205	-1.337	-0.303	0.173	0.682	-0.164	-1.683	1.062	-0.732	-0.994	-0.572	1.096	1.045	-0.268
Lysobacter_OAE881	ABIE51_RS09665	ABIE51_RS09665		MFS transporter	0.304	0.702	-0.138	0.470	-0.277	0.058	0.360	-0.432	-0.936	-0.802	-1.056	1.526	0.711	0.624	0.496	-0.627	0.288	-0.821	0.594	0.389	-0.197	-0.121	0.551	0.607	-1.084
Lysobacter_OAE881	ABIE51_RS09670	ABIE51_RS09670		MFS transporter	-1.040	-1.676	0.374	-0.993	-0.203	-1.938	1.883	0.814	0.300	-0.323	0.134	0.126	-0.693	-0.476	0.969	0.781	0.892	-0.385	0.030	1.330	-0.564	-0.541	-0.519	-1.433	0.190
Lysobacter_OAE881	ABIE51_RS09675	ABIE51_RS09675		guanine deaminase	0.872	0.796	0.576	1.978	0.527	-0.179	0.011	0.634	0.122	1.510	-0.012	0.671	0.487	-0.312	1.277	-0.057	0.248	1.051	2.193	-0.675	0.317	0.123	-0.531	-0.594	-0.122
Lysobacter_OAE881	ABIE51_RS09680	ABIE51_RS09680		outer membrane protein OmpK	1.278	0.356	1.488	-0.643	-0.096	0.412	-0.250	1.090	1.925	0.701	0.441	0.821	-0.740	0.797	-0.802	-0.504	1.159	2.274	1.642	-0.605	0.885	-0.996	0.246	0.307	2.910
Lysobacter_OAE881	ABIE51_RS09685	ABIE51_RS09685		mechanosensitive ion channel family protein	-0.202	0.004	0.112	-0.418	-0.003	-0.110	0.069	-0.589	-1.694	-0.505	0.314	0.577	-0.869	-1.036	0.473	-1.015	-0.208	-0.143	0.856	0.361	-0.794	1.337	0.176	-0.327	-0.329
Lysobacter_OAE881	ABIE51_RS09690	ABIE51_RS09690		hypothetical protein	0.371	-0.039	-0.298	-0.668	0.282	-0.004	-0.140	-1.130	-0.115	-0.010	1.379	0.951	-0.246	-0.266	-0.754	-0.853	-0.600	0.304	0.087	-0.756	0.125	-1.568	-0.011	-0.413	0.665
Lysobacter_OAE881	ABIE51_RS09695	ABIE51_RS09695		potassium channel family protein	0.325	0.743	-0.825	0.588	-0.036	0.659	0.078	0.751	0.114	0.833	0.120	-1.328	1.906	1.072	0.969	1.181	-1.629	0.689	0.733	0.016	3.613	1.591	0.758	-1.060	1.345
Lysobacter_OAE881	ABIE51_RS09700	ABIE51_RS09700		calcium/proton exchanger	0.236	1.707	0.544	0.852	0.538	-0.147	1.270	0.516	0.209	-1.191	-0.807	0.493	0.751	0.295	1.151	0.919	0.566	-0.055	0.440	0.109	-0.677	-1.398	1.116	0.010	1.254
Lysobacter_OAE881	ABIE51_RS09705	ABIE51_RS09705		efflux transporter outer membrane subunit	-0.657	0.049	0.418	-2.472	0.425	1.509	-0.282	0.159	1.165	-0.069	-0.835	-0.392	-0.725	-1.118	-0.316	-0.627	-0.952	0.229	0.389	-0.677	0.435	-0.646	0.521	-1.586	0.364
Lysobacter_OAE881	ABIE51_RS09710	ABIE51_RS09710		HlyD family secretion protein	-0.685	-0.302	0.007	-0.414	-1.385	-1.873	-0.591	0.122	-0.045	0.607	-0.402	-0.268	-0.567	0.361	0.494	-0.124	0.675	-0.267	1.228	0.445	-0.808	0.012	0.966	0.697	-1.678
Lysobacter_OAE881	ABIE51_RS09720	ABIE51_RS09720		response regulator	-0.378	1.554	0.611	-0.402	-0.364	0.765	0.505	1.278	0.925	-1.847	-0.930	0.439	0.218	1.081	-1.266	0.718	-0.252	-0.897	0.389	-0.000	0.851	1.566	0.724	-0.581	-0.725
Lysobacter_OAE881	ABIE51_RS09730	ABIE51_RS09730		ATP-binding protein	-1.490	-1.586	-0.702	-0.345	-0.454	0.526	-0.774	-0.327	-0.018	-0.939	-0.428	-1.181	-0.312	-0.071	-1.388	-0.257	-0.471	-0.116	-0.018	-1.049	-0.162	-2.152	-0.613	-1.425	-1.456
Lysobacter_OAE881	ABIE51_RS09735	ABIE51_RS09735		hypothetical protein	-1.941	-0.168	-1.199	-0.688	-0.236	-0.587	-0.503	-1.267	-0.518	-0.287	-0.035	-0.446	-2.092	-0.311	-0.159	-0.526	-0.858	-1.000	-1.003	0.452	-1.332	-0.952	-1.059	-0.296	-1.106
Lysobacter_OAE881	ABIE51_RS09740	ABIE51_RS09740		amidohydrolase family protein	0.640	-0.295	0.564	1.543	-0.496	0.431	0.318	1.544	-0.015	0.158	0.656	1.288	0.860	1.706	-0.749	-0.167	0.679	-0.161	0.500	-0.105	0.925	-0.103	0.729	0.650	-1.461
Lysobacter_OAE881	ABIE51_RS09745	ABIE51_RS09745		DUF4410 domain-containing protein	0.183	-0.203	0.754	-0.361	0.843	-0.342	-0.466	-0.383	0.930	-0.464	0.150	-0.001	1.103	-0.190	1.353	-0.135	1.144	-0.956	-0.608	0.095	0.395	-0.709	0.566	0.709	-0.276
Lysobacter_OAE881	ABIE51_RS09755	ABIE51_RS09755		M48 family metallopeptidase	-0.676	0.225	0.589	-0.491	-0.918	0.430	-0.448	-1.484	-1.410	-1.269	0.522	-0.746	-1.376	0.208	0.194	-1.383	0.208	-0.714	-0.201	0.294	0.723	0.678	-0.090	1.344	-2.415
Lysobacter_OAE881	ABIE51_RS09760	ABIE51_RS09760		MFS transporter	-0.133	-0.089	-0.570	-0.713	-2.317	-0.469	-0.579	-1.381	-0.752	-0.153	-1.609	0.672	-0.258	-0.346	-0.181	-0.903	-1.624	-0.560	-1.569	-0.227	0.956	-0.923	-1.379	0.023	0.152
Lysobacter_OAE881	ABIE51_RS09765	ABIE51_RS09765		ubiquinol oxidase subunit II	-1.600	-0.890	-1.953	0.135	-2.802	-0.741	-1.056	-0.732	-0.414	-0.059	-0.489	0.733	-1.668	0.347	-0.592	-1.818	-0.554	-0.059	-2.189	-1.132	-1.813	-0.565	-1.107	-1.437	0.014
Lysobacter_OAE881	ABIE51_RS09770	ABIE51_RS09770		cytochrome o ubiquinol oxidase subunit I	-1.245	1.082	-3.721	0.839	-2.119	-0.541	0.066	-1.386	-1.330	0.097	0.176	-0.503	0.442	0.112	0.353	-2.824	-0.730	-1.639	-0.131	-0.917	1.912	0.717	-0.004	-0.232	-0.768
Lysobacter_OAE881	ABIE51_RS09775	ABIE51_RS09775		cytochrome o ubiquinol oxidase subunit III	0.512	-1.097	-1.505	-0.626	-1.171	-1.106	0.409	-0.690	-0.696	1.971	1.179	-0.852	0.355	-0.596	-0.493	-2.294	-0.576	-1.334	-2.357	-0.758	-1.669	-0.029	-1.441	-1.471	-1.021
Lysobacter_OAE881	ABIE51_RS09780	ABIE51_RS09780		cytochrome o ubiquinol oxidase subunit IV	0.099	-1.948	-1.261	-1.254	-0.729	0.492	-1.770	0.242	0.544	-0.682	-1.605	0.937	-0.216	0.382	-1.031	-1.995	-0.534	-0.409	-0.758	0.951	-0.486	-0.640	-0.040	-1.204	0.032
Lysobacter_OAE881	ABIE51_RS09785	ABIE51_RS09785		SURF1 family protein	2.110	0.146	-0.709	0.290	0.476	-1.145	0.280	1.078	2.499	-1.538	0.949	1.169	-0.891	-2.902	1.343	0.760	-0.245	0.905	1.360	1.331	1.865	-1.024	0.054	1.497	0.394
Lysobacter_OAE881	ABIE51_RS09790	ABIE51_RS09790		ATP-binding protein	1.197	0.978	0.759	0.407	2.246	0.020	-0.040	0.474	-0.947	0.650	-0.463	1.196	2.439	2.238	1.341	-1.171	-0.265	-0.703	-0.737	-0.220	0.890	0.262	-0.060	-0.411	-0.850
Lysobacter_OAE881	ABIE51_RS09800	ABIE51_RS09800		VOC family protein	-0.688	-0.534	-1.347	-1.232	-1.798	-1.061	-0.135	-0.307	-0.367	-0.428	0.164	-0.590	-0.669	-0.389	-0.447	-0.255	0.281	-0.790	-1.085	0.883	-0.713	0.401	-0.808	-0.823	-0.677
Lysobacter_OAE881	ABIE51_RS09805	ABIE51_RS09805		M13 family metallopeptidase	-0.212	-0.806	0.190	0.676	0.493	-0.485	0.230	1.435	0.843	-0.718	0.811	0.471	0.008	-0.128	-0.199	0.583	0.353	-0.001	0.375	0.947	0.220	-0.656	0.473	1.077	-0.446
Lysobacter_OAE881	ABIE51_RS09810	ABIE51_RS09810		NAD(P)/FAD-dependent oxidoreductase	2.800	0.330	1.780	0.065	1.149	1.597	0.838	1.572	2.266	1.364	0.474	1.555	0.394	2.188	-1.052	1.474	1.579	0.891	2.202	0.247	1.291	0.335	-0.263	-0.305	1.304
Lysobacter_OAE881	ABIE51_RS09815	ABIE51_RS09815		YaeQ family protein	0.221	-0.878	-0.326	0.488	-0.288	-1.231	2.124	-0.542	0.103	-0.005	-0.533	0.058	-1.479	-0.048	-1.496	-0.338	-0.536	0.403	-0.154	-1.115	0.292	-0.322	-1.610	-0.321	1.966
Lysobacter_OAE881	ABIE51_RS09835	ABIE51_RS09835		hypothetical protein	-0.154	0.888	0.992	-0.867	-0.545	-1.250	0.950	-0.820	1.346	1.236	-0.114	-0.322	-0.219	0.058	1.052	0.681	0.523	-0.551	-0.970	0.293	0.808	-1.003	-1.143	-0.045	0.509
Lysobacter_OAE881	ABIE51_RS09840	ABIE51_RS09840		DUF3606 domain-containing protein	0.659	0.676	1.504	0.167	0.281	0.780	-0.213	0.780	0.220	0.247	0.990	1.662	-1.373	0.668	-0.299	1.065	-0.129	0.955	0.739	0.936	0.926	0.698	1.160	-0.527	1.926
Lysobacter_OAE881	ABIE51_RS09845	ABIE51_RS09845		hypothetical protein	-0.199	-0.672	-0.809	-0.417	-0.791	0.251	0.539	-1.355	0.020	0.049	0.547	0.692	-0.248	1.621	-0.062	-0.288	0.725	0.270	0.998	-0.255	2.021	-0.579	-0.345	-0.421	0.688
Lysobacter_OAE881	ABIE51_RS09850	ABIE51_RS09850		YaiI/YqxD family protein	-0.582	-0.276	0.220	-1.631	-1.289	-0.987	-0.494	-1.716	-1.688	0.433	0.484	-0.556	-0.494	-1.792	1.573	0.516	1.112	-1.344	0.795	0.118	0.645	0.369	-0.704	2.340	1.191
Lysobacter_OAE881	ABIE51_RS09855	ABIE51_RS09855		HWE histidine kinase domain-containing protein	0.313	0.549	-0.026	-0.545	1.142	0.482	1.357	0.335	0.521	0.966	1.012	0.896	1.657	0.967	1.155	0.074	1.918	0.393	0.348	0.906	0.966	-1.351	0.476	-0.633	-0.754
Lysobacter_OAE881	ABIE51_RS09865	ABIE51_RS09865		excinuclease ABC subunit UvrA	1.056	1.568	0.857	0.699	0.542	-0.163	0.892	0.019	1.128	1.091	-0.318	0.063	0.590	1.245	0.485	1.037	1.189	0.513	1.080	0.686	1.367	1.409	0.701	0.972	1.147
Lysobacter_OAE881	ABIE51_RS09870	ABIE51_RS09870		Na+/H+ antiporter subunit G	-0.759	0.229	0.138	0.408	0.692	-1.161	1.282	0.115	-0.051	-1.201	-0.481	0.236	1.175	0.100	1.562	0.832	-0.436	2.418	0.683	0.333	-0.496	1.847	-0.326	-0.788	1.616
Lysobacter_OAE881	ABIE51_RS09875	ABIE51_RS09875		K+/H+ antiporter subunit F	-0.319	1.618	-0.466	-0.465	-1.273	0.509	-1.199	0.527	0.487	-0.814	-0.841	1.486	-1.448	0.469	0.359	0.621	0.068	0.985	-0.410	-0.135	0.172	0.178	2.273	0.686	0.889
Lysobacter_OAE881	ABIE51_RS09880	ABIE51_RS09880		Na+/H+ antiporter subunit E	0.879	-1.372	-0.081	-0.329	0.862	-0.235	0.050	-0.017	-0.025	-0.445	-1.848	-0.691	-0.686	-0.795	-1.337	-0.489	-0.548	0.229	-1.994	0.024	-0.306	0.097	-0.676	-0.502	0.161
Lysobacter_OAE881	ABIE51_RS09885	ABIE51_RS09885		monovalent cation/H+ antiporter subunit D	-1.432	-0.213	-1.329	-0.836	-0.109	-0.094	-0.764	-0.617	-0.334	-0.967	-1.562	-0.455	-1.137	0.729	-1.127	-0.918	0.006	-1.934	0.468	-0.715	0.348	-0.461	-0.853	-1.059	0.646
Lysobacter_OAE881	ABIE51_RS09890	ABIE51_RS09890		Na+/H+ antiporter subunit C	-0.817	0.536	-0.052	0.755	-1.144	-0.654	0.661	0.401	-0.005	2.257	-0.028	-0.925	-0.656	1.356	0.458	-0.500	-0.794	-0.168	-0.942	0.597	0.533	0.335	-0.722	-0.388	-1.400
Lysobacter_OAE881	ABIE51_RS09895	ABIE51_RS09895		monovalent cation/H+ antiporter subunit A	0.172	-0.466	-0.428	0.863	-0.043	-0.979	0.401	-0.645	0.175	0.012	-0.324	-1.064	-1.984	0.948	-1.032	-0.811	-0.351	0.250	0.360	-0.209	-1.037	-0.220	-1.128	-0.285	0.628
Lysobacter_OAE881	ABIE51_RS09900	ABIE51_RS09900		DUF202 domain-containing protein	-0.278	-1.144	1.414	0.441	0.961	0.511	-0.173	-1.629	0.040	0.886	1.086	1.047	-0.216	0.704	-0.959	-0.782	1.140	-0.107	-0.310	0.645	-0.449	-0.618	0.852	-0.438	1.716
Lysobacter_OAE881	ABIE51_RS09905	ABIE51_RS09905		ATP-binding protein	-0.246	0.390	-0.179	-1.261	-0.420	0.381	-2.219	0.499	-0.752	-0.234	1.000	0.814	0.759	-0.919	0.352	-0.675	-0.106	-0.115	0.007	-0.162	0.543	1.498	2.413	0.589	0.234
Lysobacter_OAE881	ABIE51_RS09910	ABIE51_RS09910		ATPase domain-containing protein	-0.144	0.335	1.462	0.288	1.130	1.324	0.493	0.658	0.937	1.094	1.636	0.617	0.470	1.060	-0.277	-0.371	1.180	0.839	0.912	0.295	1.267	-0.216	1.376	-1.540	-0.940
Lysobacter_OAE881	ABIE51_RS09915	ABIE51_RS09915		Hsp70 family protein	1.123	0.965	0.707	-0.049	0.347	0.472	1.256	0.465	-0.551	0.387	-0.002	0.311	-1.172	-0.188	2.054	1.315	-1.288	1.075	-0.207	0.443	0.782	-0.518	-0.410	0.289	-0.498
Lysobacter_OAE881	ABIE51_RS09925	ABIE51_RS09925		TonB-dependent siderophore receptor	0.279	1.175	0.566	1.035	0.181	0.507	0.299	1.270	1.084	1.001	-0.255	-0.226	0.863	0.222	-0.939	0.775	-0.218	-0.014	1.205	0.949	-0.049	0.084	0.482	0.950	-0.564
Lysobacter_OAE881	ABIE51_RS09930	ABIE51_RS09930		iron uptake protein	0.047	0.318	-1.041	-1.359	-0.675	-0.402	0.190	-0.827	-0.944	-0.087	-0.954	-1.141	-1.809	-0.882	-0.547	-1.855	-0.599	-0.575	-1.034	-1.164	-0.213	-1.008	0.245	-0.233	-0.577
Lysobacter_OAE881	ABIE51_RS09935	ABIE51_RS09935		PepSY-associated TM helix domain-containing protein	1.676	1.265	0.203	0.489	-0.562	0.923	0.408	0.561	0.732	-0.029	0.153	-0.100	1.152	1.732	0.019	0.077	0.542	0.674	0.731	-0.602	-0.293	0.568	0.222	0.988	0.289
Lysobacter_OAE881	ABIE51_RS09945	ABIE51_RS09945		hypothetical protein	-0.754	-0.223	1.257	-1.884	0.234	0.377	-0.600	-0.458	0.728	-0.003	-0.445	-0.331	0.755	-0.249	-1.162	0.749	-1.085	-1.605	-0.989	0.721	0.173	0.207	1.383	-0.670	1.075
Lysobacter_OAE881	ABIE51_RS09950	ABIE51_RS09950		hypothetical protein	-0.458	-0.101	-0.462	1.076	-0.058	0.195	-0.380	0.013	0.863	0.255	-0.480	-1.424	-0.429	0.761	-0.422	-0.014	-0.699	2.060	-0.316	-0.463	-0.088	0.173	0.020	0.604	-0.750
Lysobacter_OAE881	ABIE51_RS09955	ABIE51_RS09955		hypothetical protein	-0.946	0.240	-1.528	-0.697	0.659	0.395	-0.370	0.454	1.339	1.364	0.930	0.907	0.787	0.033	-0.536	0.514	1.688	1.047	-0.450	0.649	0.463	0.128	1.042	1.583	-0.154
Lysobacter_OAE881	ABIE51_RS09960	ABIE51_RS09960		carboxymuconolactone decarboxylase family protein	0.096	-0.639	0.253	0.260	-0.151	1.286	-0.243	-0.566	0.359	-0.759	-0.309	-0.927	1.019	0.971	-0.343	0.386	-0.134	-0.011	1.719	-1.543	-0.431	-0.087	-0.099	-0.447	-0.106
Lysobacter_OAE881	ABIE51_RS09965	ABIE51_RS09965		AraC family transcriptional regulator	-0.312	-0.496	2.027	-0.631	-1.466	0.268	-0.206	0.476	0.052	-0.890	0.529	-0.274	0.437	-0.807	-0.275	0.589	0.042	-0.380	-0.191	-0.774	0.159	0.528	-2.487	-0.715	1.186
Lysobacter_OAE881	ABIE51_RS09970	ABIE51_RS09970		YciI family protein	-0.542	-1.391	-0.481	-0.882	0.465	-0.064	2.576	-1.125	-1.349	0.889	-0.589	-0.987	0.213	-0.785	-2.222	-0.143	-0.135	0.856	-1.615	0.551	-0.749	-0.467	-0.469	0.067	0.390
Lysobacter_OAE881	ABIE51_RS09975	ABIE51_RS09975		g-type lysozyme inhibitor	-1.083	0.794	-0.553	1.347	-0.417	-0.351	-0.518	-0.840	-0.529	-0.036	0.315	-1.149	-0.435	0.865	0.863	-0.614	-1.236	0.274	-1.759	0.718	-0.333	-1.384	-0.500	-0.857	-0.218
Lysobacter_OAE881	ABIE51_RS09985	ABIE51_RS09985		nuclear transport factor 2 family protein	0.943	0.317	0.671	-0.843	0.535	0.960	-1.236	-0.097	-1.198	0.545	2.147	0.212	-0.047	0.340	1.377	1.333	1.652	-0.061	0.718	-1.732	2.229	1.204	0.819	0.373	-1.362
Lysobacter_OAE881	ABIE51_RS09990	ABIE51_RS09990		oxidoreductase	-0.810	-1.222	1.373	-0.955	-0.251	-1.010	-0.054	-0.379	-0.390	0.253	0.736	0.423	0.577	0.619	-0.296	0.841	0.911	-1.033	0.278	-0.165	0.172	0.349	-0.332	-0.421	-0.244
Lysobacter_OAE881	ABIE51_RS09995	ABIE51_RS09995		pseudouridine synthase	0.154	0.887	-0.532	-0.056	0.660	1.042	1.070	2.335	1.172	0.578	1.272	-0.532	0.036	1.343	0.372	2.153	0.043	1.481	0.316	1.033	0.970	0.577	0.138	1.780	1.008
Lysobacter_OAE881	ABIE51_RS10000	ABIE51_RS10000		response regulator transcription factor	0.881	-0.146	-0.843	-1.134	-0.820	-0.357	1.916	-0.357	1.113	1.487	0.779	-0.122	0.351	2.349	-0.550	0.057	0.268	2.078	1.248	-0.426	-0.283	-1.153	0.474	0.245	0.560
Lysobacter_OAE881	ABIE51_RS10005	ABIE51_RS10005		sensor histidine kinase KdpD	-0.816	-0.576	0.762	0.634	-0.927	0.389	0.166	-0.050	0.073	1.288	1.638	-0.130	1.464	0.364	0.751	-0.761	0.655	-0.464	1.464	0.058	-1.023	0.920	0.157	0.853	-0.685
Lysobacter_OAE881	ABIE51_RS10010	ABIE51_RS10010		potassium-transporting ATPase subunit KdpC	-1.127	-0.034	-1.803	0.945	-1.065	0.281	-0.479	-0.848	-0.452	0.841	1.058	-1.457	-0.898	-0.496	0.023	-0.042	-1.247	-1.131	-0.034	-1.277	0.229	-1.037	-0.551	-1.622	0.657
Lysobacter_OAE881	ABIE51_RS10015	ABIE51_RS10015		potassium-transporting ATPase subunit KdpB	0.865	2.211	0.719	0.508	0.235	0.928	1.815	1.063	1.378	0.868	-0.851	1.370	2.852	0.935	0.567	1.351	0.668	1.386	3.167	0.894	2.049	1.134	1.299	0.300	2.359
Lysobacter_OAE881	ABIE51_RS10020	ABIE51_RS10020		potassium-transporting ATPase subunit KdpA	0.721	0.901	0.632	-0.583	-0.523	0.019	0.275	-0.654	0.608	0.367	-0.317	1.155	1.068	0.649	-0.596	0.523	0.281	0.861	-0.471	1.093	0.294	-0.034	0.278	1.068	-0.201
Lysobacter_OAE881	ABIE51_RS10025	ABIE51_RS10025		potassium-transporting ATPase subunit F	0.004	-0.906	-0.645	0.226	-0.088	-0.852	-0.201	-1.377	0.397	1.178	1.063	-0.748	-0.039	0.707	0.346	-0.419	-0.386	-1.811	-0.282	-0.255	-0.288	-0.943	-0.270	0.163	0.079
