orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS12950	A4249_RS12950		ATP-binding protein	0.104	-0.358	0.386	0.137
Brev2	A4249_RS12960	A4249_RS12960		pyrimidine 5'-nucleotidase	-1.697	-1.080	-0.674	-0.157
Brev2	A4249_RS12965	A4249_RS12965		acetylglutamate kinase	-15.682	-16.709	-18.063	-16.413
Brev2	A4249_RS12970	A4249_RS12970		glycosyltransferase family 61 protein	-5.739	-6.110	-5.326	-6.694
Brev2	A4249_RS12980	A4249_RS12980		GDP-mannose 4,6-dehydratase	-13.862	-19.764	2.408	-4.192
Brev2	A4249_RS12985	A4249_RS12985		GDP-mannose 4,6-dehydratase	-0.057	-0.752	4.599	-0.829
Brev2	A4249_RS13010	A4249_RS13010		FkbM family methyltransferase	-4.054	-1.559	-0.967	-2.756
Brev2	A4249_RS13020	A4249_RS13020		NAD-dependent epimerase/dehydratase family protein	-10.496	-12.111	-0.735	-5.131
Brev2	A4249_RS13025	A4249_RS13025		hypothetical protein	-10.660	-19.044	-3.083	-5.027
Brev2	A4249_RS13030	A4249_RS13030		glycosyltransferase family 1 protein	-8.839	-10.560	-0.808	-3.565
Brev2	A4249_RS13035	A4249_RS13035		hypothetical protein	-10.253	-11.047	0.831	-3.244
Brev2	A4249_RS13040	A4249_RS13040		FkbM family methyltransferase	-1.852	-2.383	-3.740	-1.981
Brev2	A4249_RS13045	A4249_RS13045		glycosyltransferase family 1 protein	-13.895	-17.520	3.026	-4.543
Brev2	A4249_RS13050	A4249_RS13050		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	-2.095	-0.813	-3.433	-0.362
Brev2	A4249_RS13055	A4249_RS13055		Lrp/AsnC ligand binding domain-containing protein	-0.629	-0.859	1.568	0.685
Brev2	A4249_RS13060	A4249_RS13060		AGE family epimerase/isomerase	-15.387	-17.708	-5.785	-5.820
Brev2	A4249_RS13070	A4249_RS13070		phosphomannomutase/phosphoglucomutase	-12.387	-14.997	-2.298	-1.385
Brev2	A4249_RS13080	A4249_RS13080		Crp/Fnr family transcriptional regulator	0.581	-0.695	0.342	0.464
Brev2	A4249_RS13085	A4249_RS13085		helix-turn-helix domain-containing protein	0.034	0.079	1.124	-0.682
Brev2	A4249_RS13100	A4249_RS13100		HEPN domain-containing protein	1.249	1.685	1.073	1.479
Brev2	A4249_RS13105	A4249_RS13105		RNA polymerase sigma factor	-0.121	-0.283	1.238	0.065
Brev2	A4249_RS13110	A4249_RS13110		DUF3363 domain-containing protein	1.110	1.058	0.767	0.897
Brev2	A4249_RS13125	A4249_RS13125		ribonuclease PH	-0.003	2.070	-0.433	1.167
Brev2	A4249_RS13130	A4249_RS13130		heat-inducible transcriptional repressor HrcA	-0.168	-0.204	0.711	-0.154
Brev2	A4249_RS13140	A4249_RS13140		S8 family peptidase	-1.132	-0.903	0.315	-0.765
Brev2	A4249_RS13145	A4249_RS13145		dienelactone hydrolase family protein	1.266	0.387	1.360	0.296
Brev2	A4249_RS13155	A4249_RS13155		heparinase II/III family protein	-0.887	0.479	-2.207	-1.927
Brev2	A4249_RS13165	A4249_RS13165		RsmB/NOP family class I SAM-dependent RNA methyltransferase	0.393	-1.080	-2.146	-3.784
Brev2	A4249_RS13175	A4249_RS13175		Rrf2 family transcriptional regulator	-0.182	-1.253	-0.068	-2.559
Brev2	A4249_RS13180	A4249_RS13180		SDR family oxidoreductase	-2.433	-0.079	-0.809	-1.271
Brev2	A4249_RS13185	A4249_RS13185		dihydrolipoyl dehydrogenase	-0.880	-0.534	-1.189	-0.711
Brev2	A4249_RS13190	A4249_RS13190		2-oxo acid dehydrogenase subunit E2	-5.092	-6.261	-4.091	-5.826
Brev2	A4249_RS13195	A4249_RS13195		alpha-ketoacid dehydrogenase subunit beta	-4.905	-6.185	-4.430	-4.710
Brev2	A4249_RS13200	A4249_RS13200		thiamine pyrophosphate-dependent enzyme	-2.192	-2.687	-2.595	-2.805
Brev2	A4249_RS13205	A4249_RS13205		Lrp/AsnC family transcriptional regulator	5.030	-2.903	16.905	-2.959
Brev2	A4249_RS13210	A4249_RS13210		pirin family protein	1.805	1.324	3.700	1.304
Brev2	A4249_RS13220	A4249_RS13220		monofunctional biosynthetic peptidoglycan transglycosylase	-0.960	-0.190	-1.630	-0.478
Brev2	A4249_RS13225	A4249_RS13225		M2 family metallopeptidase	-0.796	0.376	-0.104	-0.224
Brev2	A4249_RS13230	A4249_RS13230		ubiquitin-activating E1 FCCH domain-containing protein	0.714	1.505	1.829	0.680
Brev2	A4249_RS13235	A4249_RS13235		2-oxoglutarate and iron-dependent oxygenase domain-containing protein	-0.205	0.758	0.373	-0.127
Brev2	A4249_RS13240	A4249_RS13240		OmpA family protein	0.599	-0.660	0.257	-0.440
Brev2	A4249_RS13250	A4249_RS13250		MaoC family dehydratase	0.121	-0.100	1.148	-0.055
Brev2	A4249_RS13255	A4249_RS13255		threonine/serine dehydratase	1.239	0.954	1.693	0.709
Brev2	A4249_RS13260	A4249_RS13260		glycerol kinase GlpK	-0.760	-0.129	-0.389	-1.077
Brev2	A4249_RS13265	A4249_RS13265		phosphotransferase family protein	0.376	0.765	0.472	0.740
Brev2	A4249_RS13270	A4249_RS13270		DUF1223 domain-containing protein	1.061	1.974	0.145	3.015
Brev2	A4249_RS13275	A4249_RS13275		prolyl oligopeptidase family serine peptidase	0.123	-0.128	0.002	0.195
Brev2	A4249_RS13280	A4249_RS13280		prolyl oligopeptidase family serine peptidase	1.077	1.455	0.488	1.353
Brev2	A4249_RS13285	A4249_RS13285		potassium channel family protein	0.210	0.144	-0.418	0.892
Brev2	A4249_RS13305	A4249_RS13305		YraN family protein	0.630	-0.230	-1.109	0.255
Brev2	A4249_RS13310	A4249_RS13310		transglutaminase family protein	0.605	1.202	-0.326	1.247
Brev2	A4249_RS13330	A4249_RS13330		hypothetical protein	1.691	0.772	1.021	-0.430
Brev2	A4249_RS13335	A4249_RS13335		DUF2459 domain-containing protein	0.961	-0.385	0.013	1.375
Brev2	A4249_RS13345	A4249_RS13345		tRNA pseudouridine(55) synthase TruB	-0.189	-0.144	-2.395	-0.437
Brev2	A4249_RS13360	A4249_RS13360		DUF885 family protein	0.719	0.426	0.047	0.605
Brev2	A4249_RS13365	A4249_RS13365		DUF885 family protein	0.284	1.253	1.472	1.152
Brev2	A4249_RS13370	A4249_RS13370		NAD(P)/FAD-dependent oxidoreductase	-0.457	-0.682	-0.319	0.253
Brev2	A4249_RS13375	A4249_RS13375		DUF1176 domain-containing protein	-0.078	-0.040	0.945	0.583
Brev2	A4249_RS13380	A4249_RS13380		DUF2945 domain-containing protein	2.717	0.202	0.273	1.739
Brev2	A4249_RS13395	A4249_RS13395		DUF2939 domain-containing protein	-0.859	0.600	-0.129	-0.697
Brev2	A4249_RS13400	A4249_RS13400		DUF2939 domain-containing protein	-0.102	-1.894	0.854	-2.722
Brev2	A4249_RS13410	A4249_RS13410		pirin family protein	0.749	0.938	2.188	0.847
Brev2	A4249_RS13415	A4249_RS13415		hypothetical protein	-1.110	-0.558	-1.324	-1.233
Brev2	A4249_RS13445	A4249_RS13445		kinase	0.085	0.557	0.739	1.210
Brev2	A4249_RS13450	A4249_RS13450		PilZ domain-containing protein	-0.332	-1.269	-1.241	-0.178
Brev2	A4249_RS13455	A4249_RS13455		HAD family hydrolase	-0.203	-0.422	-0.863	-0.090
Brev2	A4249_RS13460	A4249_RS13460		S-type pyocin family protein	-0.988	1.433	0.076	0.720
Brev2	A4249_RS13475	A4249_RS13475		DMT family transporter	0.286	1.221	0.381	-0.229
Brev2	A4249_RS13480	A4249_RS13480		protein-export chaperone SecB	0.672	-0.983	3.743	-5.159
Brev2	A4249_RS13490	A4249_RS13490		MltA domain-containing protein	-2.684	-6.641	-3.136	-7.551
Brev2	A4249_RS13495	A4249_RS13495		organic hydroperoxide resistance protein	0.778	2.837	2.517	1.283
Brev2	A4249_RS13515	A4249_RS13515		hypothetical protein	1.298	0.988	-0.986	-1.320
Brev2	A4249_RS13520	A4249_RS13520		aminotransferase class V-fold PLP-dependent enzyme	-0.057	-0.002	-0.021	-0.217
Brev2	A4249_RS13530	A4249_RS13530		peptidylprolyl isomerase	-0.346	0.604	-0.869	1.721
Brev2	A4249_RS13535	A4249_RS13535		bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	-13.334	-20.462	-15.401	-20.465
Brev2	A4249_RS13540	A4249_RS13540		(deoxy)nucleoside triphosphate pyrophosphohydrolase	-1.122	-0.092	-1.671	-0.495
Brev2	A4249_RS13545	A4249_RS13545		Flp family type IVb pilin	-0.678	-0.609	-1.482	-2.005
Brev2	A4249_RS13555	A4249_RS13555		ComF family protein	0.020	-0.071	-0.470	0.242
Brev2	A4249_RS13560	A4249_RS13560		glutaredoxin 3	-0.907	-1.411	0.312	0.273
Brev2	A4249_RS13565	A4249_RS13565		carbon-nitrogen hydrolase family protein	0.925	0.577	-1.573	0.604
Brev2	A4249_RS13570	A4249_RS13570		DUF1178 family protein	0.048	0.593	2.681	0.682
Brev2	A4249_RS13575	A4249_RS13575		GNAT family N-acetyltransferase	-1.522	-2.109	-0.047	-0.931
Brev2	A4249_RS13580	A4249_RS13580		UrcA family protein	0.472	1.450	1.353	0.948
Brev2	A4249_RS13590	A4249_RS13590		[protein-PII] uridylyltransferase	-9.073	-10.544	-9.114	-10.206
Brev2	A4249_RS13605	A4249_RS13605		OsmC family protein	-0.378	-0.052	1.238	0.350
Brev2	A4249_RS13610	A4249_RS13610		NAD(P)/FAD-dependent oxidoreductase	-1.128	-1.036	-0.849	-1.993
Brev2	A4249_RS13615	A4249_RS13615		Rrf2 family transcriptional regulator	0.138	-0.778	-0.621	1.695
Brev2	A4249_RS13620	A4249_RS13620		dienelactone hydrolase family protein	-0.415	-0.880	1.492	0.002
Brev2	A4249_RS13625	A4249_RS13625		alpha-ketoglutarate-dependent dioxygenase AlkB	-0.293	-0.187	-0.417	0.451
Brev2	A4249_RS13630	A4249_RS13630		hypothetical protein	-0.937	-1.656	-0.169	-0.942
Brev2	A4249_RS13640	A4249_RS13640		molecular chaperone DnaJ	2.205	-3.576	0.849	-8.140
Brev2	A4249_RS13700	A4249_RS13700		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	-1.752	-4.478	-0.596	-3.631
Brev2	A4249_RS13705	A4249_RS13705		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	-4.745	-8.360	-5.304	-5.715
Brev2	A4249_RS13710	A4249_RS13710		16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	2.042	0.599	5.504	0.285
Brev2	A4249_RS13745	A4249_RS13745		DUF3576 domain-containing protein	-5.797	-10.875	-9.416	-10.474
Brev2	A4249_RS13750	A4249_RS13750		hypothetical protein	-2.218	-2.467	-0.280	-4.307
Brev2	A4249_RS13760	A4249_RS13760		YggS family pyridoxal phosphate-dependent enzyme	-0.729	-1.553	-0.883	-1.161
Brev2	A4249_RS13770	A4249_RS13770		hypothetical protein	-0.044	0.713	1.075	0.492
Brev2	A4249_RS13775	A4249_RS13775		PLP-dependent aminotransferase family protein	-0.352	-0.946	-1.114	-0.269
Brev2	A4249_RS13780	A4249_RS13780		exodeoxyribonuclease III	0.330	0.238	0.318	-0.041
Brev2	A4249_RS13785	A4249_RS13785		hypothetical protein	-0.262	0.054	-0.102	-0.626
Brev2	A4249_RS13800	A4249_RS13800		AGE family epimerase/isomerase	2.626	-11.334	-14.188	-27.612
Brev2	A4249_RS13805	A4249_RS13805		HAD family hydrolase	-8.106	-12.525	-9.776	-8.124
Brev2	A4249_RS13810	A4249_RS13810		alpha/beta hydrolase	-0.586	0.090	-0.352	-0.686
Brev2	A4249_RS13815	A4249_RS13815		ABC transporter ATP-binding protein	-0.179	0.125	-2.987	0.122
Brev2	A4249_RS13820	A4249_RS13820		hypothetical protein	0.861	0.931	1.028	-0.270
Brev2	A4249_RS13825	A4249_RS13825		zinc-finger domain-containing protein	-0.646	-0.850	0.071	-3.783
Brev2	A4249_RS13830	A4249_RS13830		VOC family protein	-2.054	-0.783	-0.429	-1.081
Brev2	A4249_RS13835	A4249_RS13835		hypothetical protein	0.025	0.174	0.333	0.124
Brev2	A4249_RS13845	A4249_RS13845		hypothetical protein	0.642	0.032	-0.350	0.405
Brev2	A4249_RS13850	A4249_RS13850		twin transmembrane helix small protein	-0.794	-3.414	-0.513	-3.087
Brev2	A4249_RS13855	A4249_RS13855		cob(I)yrinic acid a,c-diamide adenosyltransferase	-10.520	-2.128	-8.640	-4.033
Brev2	A4249_RS13880	A4249_RS13880		hypothetical protein	0.071	-0.966	-0.361	-0.913
Brev2	A4249_RS13920	A4249_RS13920		TonB-dependent receptor	1.177	0.971	0.972	0.367
Brev2	A4249_RS13930	A4249_RS13930		SDR family oxidoreductase	0.382	0.182	-1.055	0.831
Brev2	A4249_RS13940	A4249_RS13940		Crp/Fnr family transcriptional regulator	1.316	0.988	-1.013	1.133
Brev2	A4249_RS13955	A4249_RS13955		hypothetical protein	-0.580	-0.332	0.264	-0.397
Brev2	A4249_RS13960	A4249_RS13960		alternative ribosome rescue aminoacyl-tRNA hydrolase ArfB	-1.085	1.480	0.292	-1.370
Brev2	A4249_RS13965	A4249_RS13965		YaiI/YqxD family protein	0.713	0.158	0.360	0.761
Brev2	A4249_RS13970	A4249_RS13970		amidohydrolase family protein	-1.576	-1.564	-0.630	-0.331
Brev2	A4249_RS13975	A4249_RS13975		amidohydrolase	-0.385	0.129	-1.381	1.482
Brev2	A4249_RS13980	A4249_RS13980		tRNA (guanosine(46)-N7)-methyltransferase TrmB	0.290	-1.111	-0.768	0.681
Brev2	A4249_RS13985	A4249_RS13985		DUF1993 domain-containing protein	1.261	0.223	0.836	-0.648
Brev2	A4249_RS14010	A4249_RS14010		DUF2141 domain-containing protein	0.694	0.853	-1.218	0.486
Brev2	A4249_RS14015	A4249_RS14015		carotenoid oxygenase family protein	0.110	-0.556	-1.077	0.367
Brev2	A4249_RS14020	A4249_RS14020		acyltransferase	-0.956	-0.291	1.606	-0.628
Brev2	A4249_RS14025	A4249_RS14025		CHAP domain-containing protein	-1.058	-2.174	-2.004	-1.390
Brev2	A4249_RS14030	A4249_RS14030		tryptophan 2,3-dioxygenase	-0.643	-0.563	-0.893	-0.020
Brev2	A4249_RS14035	A4249_RS14035		PA2169 family four-helix-bundle protein	0.675	1.180	-0.041	-0.593
Brev2	A4249_RS14050	A4249_RS14050		DUF885 domain-containing protein	0.235	-0.101	0.084	-0.318
Brev2	A4249_RS14060	A4249_RS14060		YidB family protein	-0.046	-0.097	0.430	0.162
Brev2	A4249_RS14065	A4249_RS14065		MFS transporter	-2.937	-4.295	-2.584	-3.669
Brev2	A4249_RS14070	A4249_RS14070		response regulator	-0.384	1.254	-1.402	-0.754
Brev2	A4249_RS14080	A4249_RS14080		TnsA endonuclease N-terminal domain-containing protein	0.219	0.433	1.466	2.398
Brev2	A4249_RS14085	A4249_RS14085		Mu transposase C-terminal domain-containing protein	0.624	0.535	0.888	-0.034
Brev2	A4249_RS14090	A4249_RS14090		TniB family NTP-binding protein	-0.536	0.214	0.279	-0.070
Brev2	A4249_RS14100	A4249_RS14100		hypothetical protein	0.114	-0.068	-0.924	-0.187
Brev2	A4249_RS14105	A4249_RS14105		hypothetical protein	1.497	1.690	0.858	2.318
Brev2	A4249_RS14110	A4249_RS14110		type II toxin-antitoxin system RelE/ParE family toxin	-0.319	0.096	-0.644	-0.561
Brev2	A4249_RS14130	A4249_RS14130		hypothetical protein	-1.177	0.681	0.026	-1.346
Brev2	A4249_RS14135	A4249_RS14135		ATP-binding protein	1.520	1.971	1.473	2.452
Brev2	A4249_RS14155	A4249_RS14155		thioredoxin	2.819	2.160	2.037	1.269
Brev2	A4249_RS14165	A4249_RS14165		prolyl-tRNA synthetase associated domain-containing protein	-0.375	-0.964	-1.528	-0.084
Brev2	A4249_RS14170	A4249_RS14170		DUF6065 family protein	-0.398	0.391	0.182	-0.537
Brev2	A4249_RS14175	A4249_RS14175		hypothetical protein	-1.149	-0.505	-1.438	0.745
Brev2	A4249_RS14180	A4249_RS14180		LysE family translocator	-0.601	0.106	0.187	0.609
Brev2	A4249_RS14185	A4249_RS14185		hypothetical protein	-0.026	0.007	-1.121	0.811
Brev2	A4249_RS14190	A4249_RS14190		hypothetical protein	-0.929	-0.912	-0.225	0.672
Brev2	A4249_RS14195	A4249_RS14195		metallophosphoesterase	-1.599	-2.120	-0.073	-0.418
Brev2	A4249_RS14200	A4249_RS14200		nucleotidyltransferase family protein	-1.393	-0.607	-0.842	-2.098
Brev2	A4249_RS14205	A4249_RS14205		response regulator	-0.577	-2.783	-1.119	-1.277
Brev2	A4249_RS14215	A4249_RS14215		ester cyclase	0.966	0.422	-0.104	0.082
Brev2	A4249_RS14220	A4249_RS14220		glutathione S-transferase family protein	0.438	-0.151	0.628	0.322
Brev2	A4249_RS14225	A4249_RS14225		hypothetical protein	-0.605	-1.162	-0.610	-0.130
Brev2	A4249_RS14230	A4249_RS14230		hypothetical protein	-0.780	-0.451	0.630	-0.144
Brev2	A4249_RS14235	A4249_RS14235		NAD(P)-dependent alcohol dehydrogenase	0.088	-0.067	0.460	0.505
Brev2	A4249_RS14245	A4249_RS14245		TVP38/TMEM64 family protein	2.842	1.060	7.057	0.466
Brev2	A4249_RS14255	A4249_RS14255		ribonuclease P protein component	1.865	-1.509	0.055	-1.342
Brev2	A4249_RS14270	A4249_RS14270		pitrilysin family protein	0.522	0.427	-0.039	1.182
Brev2	A4249_RS14275	A4249_RS14275		argininosuccinate synthase	-24.783	-23.689	-22.400	-25.128
Brev2	A4249_RS14280	A4249_RS14280		PQQ-dependent sugar dehydrogenase	-0.583	0.139	-0.060	0.017
Brev2	A4249_RS14285	A4249_RS14285		acetyl-CoA hydrolase/transferase C-terminal domain-containing protein	-1.750	0.934	-1.364	0.535
Brev2	A4249_RS14290	A4249_RS14290		phosphatase PAP2 family protein	1.369	1.813	2.677	0.958
Brev2	A4249_RS14300	A4249_RS14300		DUF2219 family protein	2.149	2.260	1.343	1.488
Brev2	A4249_RS14305	A4249_RS14305		gamma-glutamyltransferase family protein	-7.686	-2.073	-13.282	-5.670
Brev2	A4249_RS14315	A4249_RS14315		ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.257	-0.027	0.269	0.487
Brev2	A4249_RS14325	A4249_RS14325		EAL domain-containing protein	0.405	0.021	1.337	0.391
Brev2	A4249_RS14335	A4249_RS14335		hypothetical protein	-0.690	-0.774	-0.347	0.180
Brev2	A4249_RS14340	A4249_RS14340		fimbria/pilus outer membrane usher protein	-0.763	-0.663	-0.460	-0.276
Brev2	A4249_RS14345	A4249_RS14345		fimbria/pilus periplasmic chaperone	-0.705	-0.146	-1.190	-0.496
Brev2	A4249_RS14350	A4249_RS14350		hypothetical protein	0.643	-0.729	-1.227	-1.489
Brev2	A4249_RS14355	A4249_RS14355		helix-turn-helix domain-containing protein	0.543	-0.541	-0.823	-0.299
Brev2	A4249_RS14360	A4249_RS14360		pilus assembly protein	1.192	0.383	1.098	1.148
Brev2	A4249_RS14365	A4249_RS14365		TadG family pilus assembly protein	0.546	0.806	0.008	0.542
Brev2	A4249_RS14370	A4249_RS14370		M23 family metallopeptidase	-0.790	-2.852	-3.468	-6.111
Brev2	A4249_RS14375	A4249_RS14375		YdbH domain-containing protein	0.716	0.474	-0.141	1.699
Brev2	A4249_RS14380	A4249_RS14380		YnbE family lipoprotein	-0.250	0.816	0.284	0.633
Brev2	A4249_RS14385	A4249_RS14385		DUF1318 domain-containing protein	0.465	-6.679	-0.119	-3.894
Brev2	A4249_RS14390	A4249_RS14390		DNA cytosine methyltransferase	-5.460	-4.964	-7.164	-4.927
Brev2	A4249_RS14395	A4249_RS14395		hypothetical protein	-0.712	-0.064	-1.042	-0.292
Brev2	A4249_RS14400	A4249_RS14400		LytTR family transcriptional regulator DNA-binding domain-containing protein	-1.297	-1.862	-1.036	-0.968
Brev2	A4249_RS14405	A4249_RS14405		TetR/AcrR family transcriptional regulator	1.540	2.514	2.220	3.425
Brev2	A4249_RS14410	A4249_RS14410		TonB-dependent receptor	0.304	0.074	0.902	1.506
Brev2	A4249_RS14415	A4249_RS14415		MFS transporter	0.148	1.698	-0.465	1.764
Brev2	A4249_RS14440	A4249_RS14440		glutathione S-transferase family protein	-0.595	-0.452	-0.166	0.767
Brev2	A4249_RS14445	A4249_RS14445		hypothetical protein	-1.199	0.154	0.516	-1.013
Brev2	A4249_RS14455	A4249_RS14455		response regulator	0.589	0.905	0.739	-0.194
Brev2	A4249_RS14465	A4249_RS14465		sulfite exporter TauE/SafE family protein	-11.578	-12.648	-11.494	-13.807
Brev2	A4249_RS14470	A4249_RS14470		PEGA domain-containing protein	0.040	0.149	0.991	-0.572
Brev2	A4249_RS14480	A4249_RS14480		helix-turn-helix domain-containing protein	-0.389	1.201	-1.546	2.136
Brev2	A4249_RS14485	A4249_RS14485		phosphoenolpyruvate--protein phosphotransferase	-4.027	-3.841	-6.881	-5.175
Brev2	A4249_RS14500	A4249_RS14500		oligopeptide transporter, OPT family	1.489	1.457	3.397	2.165
Brev2	A4249_RS14505	A4249_RS14505		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	1.233	0.282	-0.215	0.910
Brev2	A4249_RS14510	A4249_RS14510		hypothetical protein	-0.575	-0.016	-1.930	-1.491
Brev2	A4249_RS14515	A4249_RS14515		enoyl-CoA hydratase-related protein	-0.104	-1.383	-4.504	-4.825
Brev2	A4249_RS14520	A4249_RS14520		alpha/beta hydrolase	-2.051	-3.976	-0.032	-8.269
Brev2	A4249_RS14530	A4249_RS14530		OmpA family protein	1.832	2.065	2.492	1.774
Brev2	A4249_RS14535	A4249_RS14535		glycine zipper domain-containing protein	0.228	-0.455	2.238	0.150
Brev2	A4249_RS14540	A4249_RS14540		diacylglycerol kinase family protein	-1.578	-1.138	0.509	-0.815
Brev2	A4249_RS14545	A4249_RS14545		metallophosphoesterase	0.933	-0.199	0.833	-1.039
Brev2	A4249_RS14550	A4249_RS14550		AMP nucleosidase	-3.227	-3.132	-3.093	-2.312
Brev2	A4249_RS14555	A4249_RS14555		multidrug effflux MFS transporter	1.374	0.270	1.501	1.565
Brev2	A4249_RS14560	A4249_RS14560		M1 family metallopeptidase	0.374	1.128	0.721	0.967
Brev2	A4249_RS14565	A4249_RS14565		DUF488 domain-containing protein	-0.285	-0.055	1.433	0.701
Brev2	A4249_RS14570	A4249_RS14570		complex I NDUFA9 subunit family protein	0.081	-1.458	1.615	-5.592
Brev2	A4249_RS14575	A4249_RS14575		DNA helicase RecQ	0.332	0.368	1.502	1.224
Brev2	A4249_RS14580	A4249_RS14580		hypothetical protein	-0.999	-0.728	-0.569	-0.336
Brev2	A4249_RS14585	A4249_RS14585		glucose-6-phosphate isomerase	-6.312	-9.122	-4.982	-3.898
Brev2	A4249_RS14590	A4249_RS14590		hypothetical protein	1.393	0.897	1.294	1.914
Brev2	A4249_RS14605	A4249_RS14605		glycosyltransferase family 2 protein	-3.375	-3.975	-3.315	-7.156
Brev2	A4249_RS14610	A4249_RS14610		glycosyltransferase family 39 protein	-8.380	-20.518	-18.026	-22.527
Brev2	A4249_RS14620	A4249_RS14620		hypothetical protein	1.100	0.568	-0.235	0.770
Brev2	A4249_RS14625	A4249_RS14625		hypothetical protein	-2.091	0.388	-1.521	0.781
Brev2	A4249_RS14635	A4249_RS14635		hemolysin III family protein	1.421	-1.090	0.607	-0.819
Brev2	A4249_RS14640	A4249_RS14640		acetyl-CoA C-acetyltransferase	0.830	0.473	4.203	-0.403
Brev2	A4249_RS14645	A4249_RS14645		M20/M25/M40 family metallo-hydrolase	0.009	0.234	0.613	0.856
Brev2	A4249_RS14650	A4249_RS14650		zinc metalloprotease HtpX	0.094	2.787	2.087	1.767
Brev2	A4249_RS14660	A4249_RS14660		hypothetical protein	-0.102	0.083	-0.084	0.261
Brev2	A4249_RS14675	A4249_RS14675		metallopeptidase family protein	0.466	0.193	-3.413	-0.925
Brev2	A4249_RS14680	A4249_RS14680		PAS domain-containing sensor histidine kinase	1.301	0.096	1.555	1.580
Brev2	A4249_RS14685	A4249_RS14685		M28 family metallopeptidase	-0.153	1.067	-0.263	0.958
Brev2	A4249_RS14690	A4249_RS14690		TIGR03862 family flavoprotein	0.366	0.951	1.407	-0.200
Brev2	A4249_RS14695	A4249_RS14695		transcription elongation factor GreA	-0.511	-0.100	-1.375	0.626
Brev2	A4249_RS14700	A4249_RS14700		helix-turn-helix transcriptional regulator	0.131	-0.129	0.842	0.606
Brev2	A4249_RS14715	A4249_RS14715		PhoH family protein	1.198	2.181	-2.425	2.484
Brev2	A4249_RS14720	A4249_RS14720		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	-2.107	-1.616	-1.829	-1.278
Brev2	A4249_RS14730	A4249_RS14730		GNAT family N-acetyltransferase	1.194	0.031	0.883	-0.097
Brev2	A4249_RS14740	A4249_RS14740		NifU family protein	-6.180	-2.791	-5.833	-3.579
Brev2	A4249_RS14745	A4249_RS14745		DUF853 family protein	-1.642	0.289	0.008	1.357
Brev2	A4249_RS14750	A4249_RS14750		AI-2E family transporter	-1.342	-0.815	0.276	-0.351
Brev2	A4249_RS14760	A4249_RS14760		NAD-dependent succinate-semialdehyde dehydrogenase	0.212	0.666	-1.944	1.095
Brev2	A4249_RS14775	A4249_RS14775		sigma-70 family RNA polymerase sigma factor	-0.848	-2.875	7.567	-0.171
Brev2	A4249_RS14780	A4249_RS14780		NepR family anti-sigma factor	-0.497	0.214	2.719	-0.885
Brev2	A4249_RS14785	A4249_RS14785		response regulator	0.836	-4.069	36.088	2.972
Brev2	A4249_RS14790	A4249_RS14790		NADP-dependent oxidoreductase	0.244	-0.105	-0.521	-0.923
Brev2	A4249_RS14795	A4249_RS14795		acyl dehydratase	-1.402	-0.519	-7.517	-1.603
Brev2	A4249_RS14800	A4249_RS14800		SapC family protein	1.162	0.390	0.960	-1.371
Brev2	A4249_RS14805	A4249_RS14805		Fur family transcriptional regulator	1.396	1.138	4.333	-1.435
Brev2	A4249_RS14810	A4249_RS14810		alpha/beta hydrolase	-0.847	0.187	0.138	-0.847
Brev2	A4249_RS14820	A4249_RS14820		ribosome silencing factor	-2.489	-1.342	-5.150	-1.222
Brev2	A4249_RS14825	A4249_RS14825		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	0.352	0.737	0.440	1.552
Brev2	A4249_RS14830	A4249_RS14830		peptidoglycan DD-metalloendopeptidase family protein	0.683	0.408	0.798	0.981
Brev2	A4249_RS14835	A4249_RS14835		S41 family peptidase	-2.153	-3.356	-4.668	-3.566
Brev2	A4249_RS14840	A4249_RS14840		carboxynorspermidine decarboxylase	0.873	0.324	0.165	1.716
Brev2	A4249_RS14845	A4249_RS14845		saccharopine dehydrogenase family protein	2.781	3.427	4.238	8.313
Brev2	A4249_RS14865	A4249_RS14865		glutathione S-transferase N-terminal domain-containing protein	0.245	1.719	0.686	0.183
Brev2	A4249_RS14870	A4249_RS14870		DUF3597 family protein	-0.592	-0.278	0.159	-0.034
Brev2	A4249_RS14875	A4249_RS14875		benzoate/H(+) symporter BenE family transporter	1.963	-0.046	0.707	-0.028
Brev2	A4249_RS14895	A4249_RS14895		phosphonate ABC transporter, permease protein PhnE	-0.578	-3.281	-3.725	-2.014
Brev2	A4249_RS14900	A4249_RS14900		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	1.583	-5.970	5.245	-7.017
