orgId	locusId	sysName	geneName	desc	set1S88 D-Glucose (C); 20C	set1S89 Tween 20 (C), 20C	set1S90 D-Glucose (C); 30C	set1S91 Tween 20 (C), 30C
Brev2	A4249_RS01655	A4249_RS01655		TIGR02281 family clan AA aspartic protease	0.295	0.113	0.339	0.024
Brev2	A4249_RS01670	A4249_RS01670		excinuclease ABC subunit UvrC	-0.381	-0.469	-0.795	-0.289
Brev2	A4249_RS01675	A4249_RS01675		DMT family transporter	-0.491	-0.090	0.277	-0.391
Brev2	A4249_RS01680	A4249_RS01680		hypothetical protein	-0.024	-0.100	-0.116	-0.104
Brev2	A4249_RS01685	A4249_RS01685		NUDIX domain-containing protein	0.242	0.069	0.296	-0.059
Brev2	A4249_RS01690	A4249_RS01690		TonB-dependent receptor	-0.066	0.011	-0.150	-0.057
Brev2	A4249_RS01705	A4249_RS01705		hypothetical protein	0.071	-0.391	-0.162	-0.447
Brev2	A4249_RS01710	A4249_RS01710		hypothetical protein	-0.404	-0.251	-0.228	-0.381
Brev2	A4249_RS01715	A4249_RS01715		GNAT family N-acetyltransferase	-0.119	0.028	-0.052	-0.059
Brev2	A4249_RS01720	A4249_RS01720		SDR family oxidoreductase	-0.027	-0.022	0.031	-0.172
Brev2	A4249_RS01725	A4249_RS01725		hypothetical protein	-0.060	-0.137	-0.492	0.004
Brev2	A4249_RS01735	A4249_RS01735		acyltransferase family protein	-1.431	-2.009	-1.595	-2.553
Brev2	A4249_RS01740	A4249_RS01740		VOC family protein	-0.913	-0.187	-2.224	-0.660
Brev2	A4249_RS01745	A4249_RS01745		peptide-methionine (S)-S-oxide reductase MsrA	0.542	0.164	1.642	0.188
Brev2	A4249_RS01755	A4249_RS01755		recombinase family protein	-0.020	0.051	0.021	0.052
Brev2	A4249_RS01760	A4249_RS01760		DUF2924 domain-containing protein	-0.274	0.062	-0.563	-0.092
Brev2	A4249_RS01765	A4249_RS01765		DUF3489 domain-containing protein	-0.191	-0.577	-0.349	-0.108
Brev2	A4249_RS01770	A4249_RS01770		hypothetical protein	-0.166	0.015	-0.161	0.082
Brev2	A4249_RS01780	A4249_RS01780		hypothetical protein	0.174	0.057	-0.131	0.207
Brev2	A4249_RS01785	A4249_RS01785		DUF5681 domain-containing protein	0.146	-0.037	0.149	0.036
Brev2	A4249_RS01790	A4249_RS01790		site-specific DNA-methyltransferase	0.152	0.129	0.144	0.099
Brev2	A4249_RS01805	A4249_RS01805		hypothetical protein	0.044	0.077	-0.000	0.076
Brev2	A4249_RS01810	A4249_RS01810		hypothetical protein	-1.058	-0.914	-0.081	-0.097
Brev2	A4249_RS01815	A4249_RS01815		DNA mismatch endonuclease Vsr	0.488	0.527	0.747	0.822
Brev2	A4249_RS01825	A4249_RS01825		Eco29kI family restriction endonuclease	-0.167	-0.061	-0.143	-0.074
Brev2	A4249_RS01835	A4249_RS01835		AAA family ATPase	-0.024	0.146	0.213	0.109
Brev2	A4249_RS01850	A4249_RS01850		IS6 family transposase	-0.081	-0.196	-0.212	-0.132
Brev2	A4249_RS01855	A4249_RS01855		hypothetical protein	0.003	-0.004	0.063	0.071
Brev2	A4249_RS01860	A4249_RS01860		RHS repeat-associated core domain-containing protein	-0.040	-0.012	-0.004	0.001
Brev2	A4249_RS01865	A4249_RS01865		hypothetical protein	-0.022	0.020	-0.025	-0.073
Brev2	A4249_RS01870	A4249_RS01870		P-type DNA transfer ATPase VirB11	-0.081	0.048	-0.147	-0.109
Brev2	A4249_RS01875	A4249_RS01875		TrbI/VirB10 family protein	0.034	0.042	0.054	0.021
Brev2	A4249_RS01880	A4249_RS01880		TrbG/VirB9 family P-type conjugative transfer protein	-0.155	-0.016	0.006	-0.068
Brev2	A4249_RS01885	A4249_RS01885		type IV secretion system protein	0.107	-0.008	-0.092	-0.026
Brev2	A4249_RS01890	A4249_RS01890		type IV secretion system protein	-0.240	-0.126	-0.070	-0.187
Brev2	A4249_RS01895	A4249_RS01895		VirB4 family type IV secretion/conjugal transfer ATPase	-0.031	-0.165	-0.054	-0.193
Brev2	A4249_RS01900	A4249_RS01900		type IV secretion system protein VirB3	0.036	-0.212	0.060	-0.204
Brev2	A4249_RS01905	A4249_RS01905		TrbC/VirB2 family protein	-0.012	-0.193	-1.403	-1.193
Brev2	A4249_RS01910	A4249_RS01910		hypothetical protein	-0.124	-0.035	-0.093	-0.087
Brev2	A4249_RS01915	A4249_RS01915		RHS repeat protein	0.019	-0.074	-0.116	-0.010
Brev2	A4249_RS01920	A4249_RS01920		RHS repeat-associated core domain-containing protein	-0.053	0.030	0.005	-0.020
Brev2	A4249_RS01925	A4249_RS01925		AraC family transcriptional regulator	0.117	0.118	0.173	0.090
Brev2	A4249_RS01930	A4249_RS01930		IPTL-CTERM sorting domain-containing protein	-0.170	0.096	-0.151	0.122
Brev2	A4249_RS01935	A4249_RS01935		IPTL-CTERM sorting domain-containing protein	0.063	-0.089	0.089	0.019
Brev2	A4249_RS01940	A4249_RS01940		exosortase H	0.028	-0.100	0.030	-0.087
Brev2	A4249_RS01945	A4249_RS01945		hypothetical protein	0.131	0.179	0.196	0.244
Brev2	A4249_RS01950	A4249_RS01950		CusA/CzcA family heavy metal efflux RND transporter	0.030	0.113	0.030	0.084
Brev2	A4249_RS01965	A4249_RS01965		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	0.312	0.152	0.423	0.539
Brev2	A4249_RS01970	A4249_RS01970		2-dehydro-3-deoxygalactonokinase	0.034	-0.107	0.021	0.235
Brev2	A4249_RS01975	A4249_RS01975		sodium/sugar symporter	-0.002	0.010	-0.029	0.003
Brev2	A4249_RS01980	A4249_RS01980		helix-turn-helix domain-containing protein	-0.064	-0.405	-0.179	-0.345
Brev2	A4249_RS01985	A4249_RS01985		SDR family oxidoreductase	-0.080	-0.136	-0.109	0.137
Brev2	A4249_RS01990	A4249_RS01990		dihydroxy-acid dehydratase family protein	0.024	-0.083	-0.321	-0.005
Brev2	A4249_RS01995	A4249_RS01995		tryptophan 7-halogenase	0.060	-0.117	0.029	0.004
Brev2	A4249_RS02000	A4249_RS02000		tryptophan 7-halogenase	-0.085	-0.067	-0.153	-0.127
Brev2	A4249_RS02005	A4249_RS02005		TonB-dependent receptor	0.004	-0.006	0.004	-0.031
Brev2	A4249_RS02010	A4249_RS02010		DUF5597 domain-containing protein	0.142	0.169	0.112	0.136
Brev2	A4249_RS02015	A4249_RS02015		glycoside hydrolase family 31 protein	-0.022	0.051	0.003	0.068
Brev2	A4249_RS02020	A4249_RS02020		sialate O-acetylesterase	-0.033	0.033	-0.058	-0.045
Brev2	A4249_RS02025	A4249_RS02025		alpha-L-fucosidase	0.085	0.059	0.034	0.003
Brev2	A4249_RS02030	A4249_RS02030		sialidase family protein	0.163	0.057	0.108	0.088
Brev2	A4249_RS02035	A4249_RS02035		glycoside hydrolase family 3 N-terminal domain-containing protein	-0.029	-0.017	-0.134	0.045
Brev2	A4249_RS02040	A4249_RS02040		cation:proton antiporter	0.077	0.180	0.117	0.217
Brev2	A4249_RS02045	A4249_RS02045		cellulase family glycosylhydrolase	-0.000	0.005	0.060	0.013
Brev2	A4249_RS02050	A4249_RS02050		LacI family DNA-binding transcriptional regulator	0.056	-0.477	0.484	-0.679
Brev2	A4249_RS02055	A4249_RS02055		fumarylacetoacetate hydrolase family protein	0.087	-0.032	0.429	-0.078
Brev2	A4249_RS02060	A4249_RS02060		SDR family oxidoreductase	0.077	-0.109	0.318	-0.253
Brev2	A4249_RS02065	A4249_RS02065		sugar porter family MFS transporter	0.048	-0.010	0.049	0.020
Brev2	A4249_RS02070	A4249_RS02070		aldehyde dehydrogenase family protein	-0.021	0.017	0.061	-0.066
Brev2	A4249_RS02075	A4249_RS02075		SMP-30/gluconolactonase/LRE family protein	0.131	0.194	0.167	0.116
Brev2	A4249_RS02080	A4249_RS02080		aldose 1-epimerase	-0.014	-0.042	0.008	0.035
Brev2	A4249_RS02085	A4249_RS02085		pectate lyase	-0.040	0.062	0.128	-0.006
Brev2	A4249_RS02090	A4249_RS02090		TonB-dependent receptor	-0.011	0.067	-0.022	0.026
Brev2	A4249_RS02095	A4249_RS02095		family 43 glycosylhydrolase	0.147	0.073	0.086	-0.002
Brev2	A4249_RS02100	A4249_RS02100		DUF2332 family protein	-0.011	0.100	-0.304	-0.056
Brev2	A4249_RS02105	A4249_RS02105		methyl-accepting chemotaxis protein	-0.060	0.163	-0.092	0.146
Brev2	A4249_RS02110	A4249_RS02110		TonB-dependent receptor	0.035	0.028	0.091	-0.008
Brev2	A4249_RS02115	A4249_RS02115		ATP-binding protein	-0.040	0.116	0.117	0.013
Brev2	A4249_RS02120	A4249_RS02120		MarR family transcriptional regulator	0.607	-0.015	0.249	0.449
Brev2	A4249_RS02125	A4249_RS02125		globin-coupled sensor protein	0.170	0.103	-0.010	0.261
Brev2	A4249_RS02135	A4249_RS02135		MFS transporter	-0.068	-0.003	0.102	0.019
Brev2	A4249_RS02150	A4249_RS02150		LysR substrate-binding domain-containing protein	0.053	-0.022	0.046	-0.005
Brev2	A4249_RS02155	A4249_RS02155		cytochrome c oxidase assembly protein	-0.143	0.165	-0.011	0.076
Brev2	A4249_RS02165	A4249_RS02165		c-type cytochrome	0.690	0.149	-0.391	-0.374
Brev2	A4249_RS02170	A4249_RS02170		cytochrome c oxidase subunit II	0.108	0.177	-0.029	0.012
Brev2	A4249_RS02175	A4249_RS02175		cbb3-type cytochrome c oxidase subunit I	-0.068	-0.036	0.067	0.030
Brev2	A4249_RS02180	A4249_RS02180		hypothetical protein	-0.055	-0.034	-0.064	0.093
Brev2	A4249_RS02185	A4249_RS02185		polysaccharide biosynthesis tyrosine autokinase	-0.208	-0.085	-0.170	-0.013
Brev2	A4249_RS02190	A4249_RS02190		outer membrane beta-barrel protein	-0.115	-0.004	-0.129	0.054
Brev2	A4249_RS02205	A4249_RS02205		PhoH family protein	0.098	0.123	-0.366	0.065
Brev2	A4249_RS02210	A4249_RS02210		gamma carbonic anhydrase family protein	0.464	0.336	-0.017	0.293
Brev2	A4249_RS02220	A4249_RS02220		MaoC family dehydratase	-0.935	-0.496	-2.194	-0.541
Brev2	A4249_RS02230	A4249_RS02230		EAL domain-containing protein	0.208	-0.183	0.076	-0.086
Brev2	A4249_RS02235	A4249_RS02235		SDR family oxidoreductase	0.030	0.042	0.292	0.013
Brev2	A4249_RS02245	A4249_RS02245		response regulator	0.158	0.173	0.219	0.196
Brev2	A4249_RS02250	A4249_RS02250		M23 family metallopeptidase	-0.142	-0.077	-0.327	-0.078
Brev2	A4249_RS02255	A4249_RS02255		DUF2093 domain-containing protein	-0.556	-0.164	-0.061	-0.081
Brev2	A4249_RS02260	A4249_RS02260		cation:proton antiporter	0.241	0.317	-0.038	0.116
Brev2	A4249_RS02275	A4249_RS02275		hypothetical protein	0.145	-0.101	0.286	0.021
Brev2	A4249_RS02280	A4249_RS02280		insulinase family protein	-0.092	-0.028	-0.265	-0.188
Brev2	A4249_RS02285	A4249_RS02285		holdfast anchor protein HfaD	0.018	-0.024	0.092	-0.061
Brev2	A4249_RS02290	A4249_RS02290		holdfast anchoring protein HfaB	0.149	0.197	0.732	0.196
Brev2	A4249_RS02295	A4249_RS02295		holdfast anchoring protein HfaA	-0.238	-0.238	0.161	-0.206
Brev2	A4249_RS02300	A4249_RS02300		rhomboid family intramembrane serine protease	-0.516	-0.305	-0.564	-0.254
Brev2	A4249_RS02305	A4249_RS02305		CBS domain-containing protein	0.027	-0.147	0.046	-0.107
Brev2	A4249_RS02325	A4249_RS02325		23S ribosomal RNA	-0.906	-1.837	-0.208	-1.423
Brev2	A4249_RS02340	A4249_RS02340		helicase-related protein	0.006	-0.018	0.091	0.079
Brev2	A4249_RS02345	A4249_RS02345		alpha/beta hydrolase	-0.231	-0.547	-0.044	0.044
Brev2	A4249_RS02350	A4249_RS02350		GMC family oxidoreductase	-0.087	-0.045	-0.111	-0.007
Brev2	A4249_RS02355	A4249_RS02355		SDR family oxidoreductase	0.149	-0.044	0.018	0.047
Brev2	A4249_RS02360	A4249_RS02360		SDR family oxidoreductase	-0.022	0.014	-0.021	0.073
Brev2	A4249_RS02365	A4249_RS02365		glycoside hydrolase family 15 protein	-0.049	-0.036	0.047	0.050
Brev2	A4249_RS02370	A4249_RS02370		SDR family oxidoreductase	-0.169	-0.220	-0.373	-0.196
Brev2	A4249_RS02375	A4249_RS02375		TolC family protein	0.092	-0.055	0.078	-0.222
Brev2	A4249_RS02380	A4249_RS02380		HlyD family secretion protein	-0.251	-0.153	-0.078	-0.154
Brev2	A4249_RS02385	A4249_RS02385		ABC transporter permease	0.087	-0.031	0.020	-0.312
Brev2	A4249_RS02390	A4249_RS02390		TonB-dependent receptor	-0.109	-0.075	-0.390	-0.226
Brev2	A4249_RS02395	A4249_RS02395		FecR domain-containing protein	0.027	0.095	0.356	0.408
Brev2	A4249_RS02400	A4249_RS02400		RNA polymerase sigma factor	-0.207	-0.213	-0.276	-0.369
Brev2	A4249_RS02405	A4249_RS02405		hypothetical protein	-0.247	-0.292	-0.276	-0.461
Brev2	A4249_RS02410	A4249_RS02410		glycosyltransferase family 4 protein	0.029	-0.031	-0.202	-0.264
Brev2	A4249_RS02415	A4249_RS02415		class I SAM-dependent methyltransferase	0.018	0.143	0.015	0.153
Brev2	A4249_RS02420	A4249_RS02420		TonB-dependent receptor	-0.036	-0.007	0.006	-0.016
Brev2	A4249_RS02425	A4249_RS02425		LL-diaminopimelate aminotransferase	-4.588	-4.045	-4.513	-4.064
Brev2	A4249_RS02430	A4249_RS02430		DUF808 domain-containing protein	-0.116	-0.074	-0.256	-0.018
Brev2	A4249_RS02435	A4249_RS02435		alkaline phosphatase family protein	0.019	0.069	-0.037	-0.001
Brev2	A4249_RS02445	A4249_RS02445		oxidoreductase	0.012	-0.044	0.354	0.076
Brev2	A4249_RS02450	A4249_RS02450		short-chain fatty acyl-CoA regulator family protein	0.159	0.198	0.035	0.185
Brev2	A4249_RS02455	A4249_RS02455		acyl-CoA carboxylase subunit beta	0.021	0.042	0.113	0.054
Brev2	A4249_RS02465	A4249_RS02465		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha	-0.252	-0.211	-0.259	-0.147
Brev2	A4249_RS02485	A4249_RS02485		methylmalonyl-CoA mutase family protein	0.086	0.190	0.226	0.210
Brev2	A4249_RS02490	A4249_RS02490		methylmalonyl-CoA mutase	-0.073	-0.158	0.054	-0.130
Brev2	A4249_RS02495	A4249_RS02495		methylmalonyl-CoA epimerase	0.026	-0.059	0.268	0.126
Brev2	A4249_RS02500	A4249_RS02500		DUF4232 domain-containing protein	-0.075	-0.061	0.021	-0.092
Brev2	A4249_RS02505	A4249_RS02505		glycine C-acetyltransferase	-2.885	-2.309	-4.684	-2.313
Brev2	A4249_RS02510	A4249_RS02510		L-threonine 3-dehydrogenase	-2.455	-1.836	-3.468	-2.569
Brev2	A4249_RS02515	A4249_RS02515		DNA topoisomerase IB	-0.062	-0.092	-0.220	-0.068
Brev2	A4249_RS02520	A4249_RS02520		hypothetical protein	0.006	0.012	-0.148	-0.055
Brev2	A4249_RS02525	A4249_RS02525		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	-0.362	-0.027	-0.481	-0.019
Brev2	A4249_RS02530	A4249_RS02530		GMP synthase	-0.233	-0.028	-0.720	0.082
Brev2	A4249_RS02535	A4249_RS02535		putative sulfate exporter family transporter	0.115	-0.199	0.090	0.093
Brev2	A4249_RS02540	A4249_RS02540		LysR family transcriptional regulator	0.091	-0.121	0.358	0.002
Brev2	A4249_RS02550	A4249_RS02550		dipeptidase	0.197	0.026	0.263	0.082
Brev2	A4249_RS02555	A4249_RS02555		tRNA (cytidine(34)-2'-O)-methyltransferase	-0.140	0.075	-0.171	0.175
Brev2	A4249_RS02560	A4249_RS02560		ubiquinol-cytochrome c reductase iron-sulfur subunit	-0.313	-0.489	-0.227	-0.705
Brev2	A4249_RS02565	A4249_RS02565		cytochrome b N-terminal domain-containing protein	-0.113	-0.464	-0.193	-0.786
Brev2	A4249_RS02570	A4249_RS02570		cytochrome c1	0.054	-0.453	-0.180	-0.876
Brev2	A4249_RS02575	A4249_RS02575		hypothetical protein	0.206	0.193	0.505	-0.210
Brev2	A4249_RS02580	A4249_RS02580		M28 family metallopeptidase	-0.065	-0.142	0.028	-0.072
Brev2	A4249_RS02585	A4249_RS02585		M28 family peptidase	-0.024	-0.106	-0.106	0.003
Brev2	A4249_RS02590	A4249_RS02590		helix-turn-helix transcriptional regulator	0.070	-3.782	0.208	-3.935
Brev2	A4249_RS02595	A4249_RS02595		isocitrate lyase	-0.117	-4.006	0.024	-4.156
Brev2	A4249_RS02600	A4249_RS02600		hypothetical protein	0.258	-1.408	0.187	-2.179
Brev2	A4249_RS02605	A4249_RS02605		hypothetical protein	0.107	0.117	0.128	-0.043
Brev2	A4249_RS02620	A4249_RS02620		DNA repair protein RecN	-0.112	-0.080	-0.001	-0.249
Brev2	A4249_RS02630	A4249_RS02630		S8 family serine peptidase	-0.026	0.154	-0.054	0.209
Brev2	A4249_RS02635	A4249_RS02635		RNA polymerase sigma factor	-0.125	-0.559	-0.976	-0.697
Brev2	A4249_RS02640	A4249_RS02640		hypothetical protein	-0.276	0.266	-0.160	0.002
Brev2	A4249_RS02645	A4249_RS02645		cobalamin biosynthesis protein CbiG	-1.203	-0.998	-1.541	-0.403
Brev2	A4249_RS02650	A4249_RS02650		hypothetical protein	0.107	0.316	-0.162	0.576
Brev2	A4249_RS02655	A4249_RS02655		exodeoxyribonuclease III	0.061	0.090	-0.097	0.147
Brev2	A4249_RS02660	A4249_RS02660		hypothetical protein	-0.123	-0.303	-0.197	-0.180
Brev2	A4249_RS02665	A4249_RS02665		MBL fold metallo-hydrolase	-0.142	-0.095	-0.285	-0.166
Brev2	A4249_RS02670	A4249_RS02670		enoyl-CoA hydratase	-0.130	-0.126	-0.222	-0.276
Brev2	A4249_RS02675	A4249_RS02675		N-acetyltransferase	-1.199	-1.244	-3.227	-0.914
Brev2	A4249_RS02680	A4249_RS02680		DUF1285 domain-containing protein	0.105	0.114	0.330	-0.189
Brev2	A4249_RS02685	A4249_RS02685		CoA pyrophosphatase	0.041	0.318	-0.421	-0.227
Brev2	A4249_RS02695	A4249_RS02695		endonuclease/exonuclease/phosphatase family protein	0.044	-0.086	-0.115	0.237
Brev2	A4249_RS02700	A4249_RS02700		DUF4112 domain-containing protein	0.154	0.220	0.204	0.352
Brev2	A4249_RS02710	A4249_RS02710		hypothetical protein	-0.054	0.269	-0.033	0.341
Brev2	A4249_RS02715	A4249_RS02715		M15 family metallopeptidase	0.217	0.133	0.266	0.185
Brev2	A4249_RS02720	A4249_RS02720		hypothetical protein	0.177	-0.063	-0.347	-0.311
Brev2	A4249_RS02725	A4249_RS02725		hypothetical protein	0.020	0.328	-0.153	-0.323
Brev2	A4249_RS02730	A4249_RS02730		flagellin	-0.071	0.110	-0.375	-0.025
Brev2	A4249_RS02735	A4249_RS02735		flagellin	-0.066	0.297	0.310	0.066
Brev2	A4249_RS02740	A4249_RS02740		flagellin	0.042	0.024	-0.085	0.201
Brev2	A4249_RS02745	A4249_RS02745		flagellin	-0.129	-0.430	-0.483	0.229
Brev2	A4249_RS02750	A4249_RS02750		hypothetical protein	0.610	0.064	0.042	0.188
Brev2	A4249_RS02755	A4249_RS02755		flagellin	-0.044	0.094	-0.256	0.190
Brev2	A4249_RS02760	A4249_RS02760		transcriptional regulator	0.032	0.035	-0.062	0.046
Brev2	A4249_RS02765	A4249_RS02765		hypothetical protein	-0.225	-1.246	-1.159	-0.639
Brev2	A4249_RS02770	A4249_RS02770		hypothetical protein	0.188	0.035	1.055	0.290
Brev2	A4249_RS02780	A4249_RS02780		DMT family transporter	0.013	-0.025	0.306	-0.101
Brev2	A4249_RS02785	A4249_RS02785		DUF1003 domain-containing protein	0.322	0.062	-0.223	0.237
Brev2	A4249_RS02800	A4249_RS02800		aminotransferase class IV	-0.190	0.176	-0.367	0.142
Brev2	A4249_RS02810	A4249_RS02810		peptidylprolyl isomerase	0.039	0.083	-0.079	-0.020
Brev2	A4249_RS02815	A4249_RS02815		peptidylprolyl isomerase	0.302	0.000	0.261	-0.092
Brev2	A4249_RS02820	A4249_RS02820		Ppx/GppA phosphatase family protein	0.453	0.293	-2.234	-0.399
Brev2	A4249_RS02825	A4249_RS02825		heat shock protein HspQ	0.129	0.617	0.246	0.410
Brev2	A4249_RS02830	A4249_RS02830		phenylalanine 4-monooxygenase	-0.659	-0.374	-1.343	-0.109
Brev2	A4249_RS02835	A4249_RS02835		MFS transporter	0.059	0.036	-0.083	0.109
Brev2	A4249_RS02840	A4249_RS02840		N-succinylarginine dihydrolase	-0.195	-0.058	-0.212	-0.192
Brev2	A4249_RS02845	A4249_RS02845		succinylglutamate-semialdehyde dehydrogenase	0.119	0.210	-0.023	0.119
Brev2	A4249_RS02850	A4249_RS02850		arginine N-succinyltransferase	0.220	0.313	0.536	0.244
Brev2	A4249_RS02855	A4249_RS02855		hydrolase	-0.283	-0.271	0.040	0.017
Brev2	A4249_RS02860	A4249_RS02860		hypothetical protein	0.068	0.124	0.129	0.154
Brev2	A4249_RS02865	A4249_RS02865		arsenate reductase family protein	-0.173	0.048	0.201	0.480
Brev2	A4249_RS02870	A4249_RS02870		translocation/assembly module TamB domain-containing protein	-0.288	-0.546	-1.088	-1.029
Brev2	A4249_RS02875	A4249_RS02875		autotransporter assembly complex family protein	-0.523	-1.001	-1.638	-1.104
Brev2	A4249_RS02880	A4249_RS02880		hypothetical protein	0.028	0.365	0.295	0.794
Brev2	A4249_RS02885	A4249_RS02885		CaiB/BaiF CoA-transferase family protein	-0.144	0.093	-0.078	-0.033
Brev2	A4249_RS02895	A4249_RS02895		PAS domain-containing protein	-0.023	-0.104	0.095	0.032
Brev2	A4249_RS02900	A4249_RS02900		hypothetical protein	0.076	0.038	0.039	-0.143
Brev2	A4249_RS02905	A4249_RS02905		tRNA guanosine(34) transglycosylase Tgt	-2.543	-1.026	-2.438	-3.061
Brev2	A4249_RS02910	A4249_RS02910		hypothetical protein	-0.069	0.076	0.173	-0.049
Brev2	A4249_RS02925	A4249_RS02925		squalene/phytoene synthase family protein	0.028	0.083	0.324	-0.015
Brev2	A4249_RS02930	A4249_RS02930		MarR family transcriptional regulator	0.125	-0.076	0.381	-0.163
Brev2	A4249_RS02935	A4249_RS02935		MFS transporter	-0.073	0.088	-0.217	0.189
Brev2	A4249_RS02940	A4249_RS02940		methylenetetrahydrofolate--tRNA-(uracil(54)- C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	-0.187	-0.240	-0.222	-0.153
Brev2	A4249_RS02950	A4249_RS02950		hypothetical protein	-0.006	-0.077	-0.038	0.004
Brev2	A4249_RS02955	A4249_RS02955		3-oxoacid CoA-transferase subunit B	0.048	0.077	-0.099	-0.003
Brev2	A4249_RS02960	A4249_RS02960		CoA transferase subunit A	-0.264	0.018	-0.535	-0.136
Brev2	A4249_RS02965	A4249_RS02965		cyclopropane-fatty-acyl-phospholipid synthase family protein	-0.132	-0.069	-0.233	-0.296
Brev2	A4249_RS02970	A4249_RS02970		DUF2177 family protein	-0.070	0.113	-0.023	0.026
Brev2	A4249_RS02975	A4249_RS02975		oligosaccharide flippase family protein	-0.039	0.095	-0.125	-0.170
Brev2	A4249_RS02980	A4249_RS02980		UDP-galactopyranose mutase	0.040	0.095	0.053	0.191
Brev2	A4249_RS02985	A4249_RS02985		glycosyltransferase	0.070	0.281	0.377	0.316
Brev2	A4249_RS02990	A4249_RS02990		O-antigen ligase family protein	-0.361	-0.544	-0.384	-0.180
Brev2	A4249_RS02995	A4249_RS02995		glycosyltransferase	0.039	0.117	0.102	-0.029
Brev2	A4249_RS03000	A4249_RS03000		glycosyltransferase family 1 protein	0.302	0.344	-0.003	0.345
Brev2	A4249_RS03005	A4249_RS03005		glycosyltransferase family 4 protein	-0.123	0.094	-0.430	0.035
Brev2	A4249_RS03010	A4249_RS03010		peptidylprolyl isomerase	-0.245	-0.486	-0.474	-0.507
Brev2	A4249_RS03020	A4249_RS03020		DUF2061 domain-containing protein	-0.131	0.016	0.008	0.062
Brev2	A4249_RS03030	A4249_RS03030		MAPEG family protein	-0.019	-0.272	0.131	-0.248
Brev2	A4249_RS03035	A4249_RS03035		RsmB/NOP family class I SAM-dependent RNA methyltransferase	-0.019	-0.052	0.390	-0.074
Brev2	A4249_RS03040	A4249_RS03040		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	-0.136	0.349	0.265	0.200
Brev2	A4249_RS03050	A4249_RS03050		tyrosine-type recombinase/integrase	-0.144	-0.169	-0.004	0.033
Brev2	A4249_RS03060	A4249_RS03060		metalloregulator ArsR/SmtB family transcription factor	-0.505	-0.572	-0.854	-0.701
Brev2	A4249_RS03065	A4249_RS03065		arsenate reductase (glutaredoxin)	0.368	0.680	0.217	0.323
Brev2	A4249_RS03070	A4249_RS03070		ACR3 family arsenite efflux transporter	0.075	-0.054	0.033	0.234
Brev2	A4249_RS03075	A4249_RS03075		arsenic resistance N-acetyltransferase ArsN2	-0.046	-0.139	0.277	-0.186
Brev2	A4249_RS03080	A4249_RS03080		arsenical resistance protein ArsH	0.097	-0.035	0.170	0.177
Brev2	A4249_RS03085	A4249_RS03085		Fic family protein	0.111	0.238	0.146	-0.006
Brev2	A4249_RS03090	A4249_RS03090		cytochrome c/FTR1 family iron permease	-0.018	-0.014	0.031	-0.002
Brev2	A4249_RS03095	A4249_RS03095		dihydrolipoyl dehydrogenase	0.038	0.038	-0.069	0.152
Brev2	A4249_RS03100	A4249_RS03100		cytochrome P450	0.030	0.050	0.201	0.200
Brev2	A4249_RS03105	A4249_RS03105		helix-turn-helix domain-containing protein	-0.013	-0.184	0.049	-0.021
Brev2	A4249_RS03110	A4249_RS03110		MAPEG family protein	-0.066	0.207	0.015	0.042
Brev2	A4249_RS03115	A4249_RS03115		signal peptidase II	-0.156	0.261	0.094	0.301
Brev2	A4249_RS03120	A4249_RS03120		cation transporter	0.069	-0.066	0.267	-0.334
Brev2	A4249_RS03125	A4249_RS03125		class I SAM-dependent methyltransferase	-0.042	-0.488	-0.381	-0.306
Brev2	A4249_RS03135	A4249_RS03135		TolC family protein	0.475	-0.190	0.056	-0.492
Brev2	A4249_RS03140	A4249_RS03140		efflux RND transporter periplasmic adaptor subunit	0.315	0.114	0.044	0.502
