orgId	locusId	sysName	geneName	desc	set1IT067 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set1IT070 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1dpi	set2IT059 M63_quarter_strength	set2IT062 CPG	set2IT063 M63_quarter_strength	set4IT033 CPG	set4IT034 M63_quarter_strength
RalstoniaGMI1000	RS_RS21420	RS_RS21420		4-hydroxy-2-oxovalerate aldolase	-2.069	-0.704	-0.561	-0.880	-2.389	0.068	-1.161
RalstoniaGMI1000	RS_RS21425	RS_RS21425		MFS transporter	0.184	-0.517	0.073	-0.873	-0.848	0.964	0.517
RalstoniaGMI1000	RS_RS21435	RS_RS21435		thiol:disulfide interchange protein DsbA/DsbL	0.351	0.129	0.713	-0.849	0.950	1.579	-0.020
RalstoniaGMI1000	RS_RS21440	RS_RS21440		hydratase	-1.148	-0.175	-0.140	-0.735	-1.476	0.032	-0.600
RalstoniaGMI1000	RS_RS21445	RS_RS21445		hypothetical protein	-0.061	-0.612	-0.703	1.117	0.609	0.498	-0.147
RalstoniaGMI1000	RS_RS21450	RS_RS21450		integrase	-0.509	0.672	-1.192	-0.158	0.683	1.961	1.518
RalstoniaGMI1000	RS_RS21455	RS_RS21455		hypothetical protein	1.068	2.960	-0.094	-0.577	0.404	-0.002	-0.717
RalstoniaGMI1000	RS_RS21460	RS_RS21460		GMC family oxidoreductase	0.961	0.455	0.979	1.082	-0.290	0.899	0.850
RalstoniaGMI1000	RS_RS21465	RS_RS21465		hypothetical protein	-0.879	-1.801	-1.070	-0.370	-0.462	0.024	-0.737
RalstoniaGMI1000	RS_RS21470	RS_RS21470		hypothetical protein	0.789	-0.324	-0.892	0.776	0.198	-1.244	0.590
RalstoniaGMI1000	RS_RS21475	RS_RS21475		DUF4437 domain-containing protein	-0.355	0.282	-0.488	0.122	0.832	-0.863	-1.123
RalstoniaGMI1000	RS_RS21480	RS_RS21480		TIGR03571 family LLM class oxidoreductase	-1.131	0.406	0.178	1.364	2.059	0.063	0.074
RalstoniaGMI1000	RS_RS21485	RS_RS21485		DsbA family protein	-0.602	0.745	-2.023	0.498	-1.434	-0.238	0.150
RalstoniaGMI1000	RS_RS21490	RS_RS21490		LysR family transcriptional regulator	0.455	1.008	0.349	0.273	0.070	0.014	0.311
RalstoniaGMI1000	RS_RS21495	RS_RS21495		2-polyprenyl-6-methoxyphenol hydroxylase	0.566	1.281	0.074	-0.459	-0.398	0.074	0.137
RalstoniaGMI1000	RS_RS21500	RS_RS21500		transcriptional regulator GcvA	-0.088	-0.533	0.018	0.961	1.187	1.322	1.467
RalstoniaGMI1000	RS_RS21505	RS_RS21505		gfo/Idh/MocA family oxidoreductase	-0.186	-1.555	-0.378	0.871	-0.466	0.121	-0.569
RalstoniaGMI1000	RS_RS21510	RS_RS21510		GALA protein 1	-0.448	-1.023	-0.362	-1.171	-0.761	-1.002	0.039
RalstoniaGMI1000	RS_RS21540	RS_RS21540		hypothetical protein	0.074	1.768	-0.282	0.213	1.122	0.009	0.554
RalstoniaGMI1000	RS_RS21545	RS_RS21545		hypothetical protein	0.427	0.167	-0.152	-0.564	0.577	0.729	0.450
RalstoniaGMI1000	RS_RS21550	RS_RS21550		membrane protein	-0.868	1.391	-0.068	-0.196	0.799	0.419	-1.769
RalstoniaGMI1000	RS_RS21555	RS_RS21555		efflux RND transporter periplasmic adaptor subunit	0.537	-0.035	0.581	0.212	0.278	1.298	0.444
RalstoniaGMI1000	RS_RS21560	RS_RS21560		CusA/CzcA family heavy metal efflux RND transporter	0.294	0.616	-0.177	0.736	0.826	0.867	-0.431
RalstoniaGMI1000	RS_RS21570	RS_RS21570		hypothetical protein	-1.312	-0.428	0.234	-0.350	0.232	-0.361	0.777
RalstoniaGMI1000	RS_RS21575	RS_RS21575		ABC transporter	0.396	-0.356	-0.172	-0.475	1.810	1.118	1.906
RalstoniaGMI1000	RS_RS21580	RS_RS21580		amino acid ABC transporter ATP-binding protein	-0.819	-1.407	0.280	0.784	0.456	-0.587	-0.238
RalstoniaGMI1000	RS_RS21585	RS_RS21585		amino acid ABC transporter permease	-0.515	0.147	0.740	-0.517	-0.099	-0.710	0.201
RalstoniaGMI1000	RS_RS21590	RS_RS21590		amino acid ABC transporter permease	1.582	0.417	-0.776	-0.220	-1.505	0.151	0.055
RalstoniaGMI1000	RS_RS21595	RS_RS21595		NAD(P)-dependent oxidoreductase	1.096	0.245	-1.483	-0.334	-0.072	0.269	0.311
RalstoniaGMI1000	RS_RS21600	RS_RS21600		hypothetical protein	-0.244	-0.371	1.385	-0.143	-0.003	0.278	-0.392
RalstoniaGMI1000	RS_RS21605	RS_RS21605		biotin carboxyl carrier protein of acetyl-COA carboxylase	-3.063	-1.363	-0.361	-0.258	-0.459	-0.366	-0.187
RalstoniaGMI1000	RS_RS21610	RS_RS21610		hypothetical protein	-0.375	-0.496	-0.005	1.746	0.565	-0.530	-0.566
RalstoniaGMI1000	RS_RS21615	RS_RS21615		allophanate hydrolase	-0.266	-0.351	-0.415	0.564	1.061	-0.568	-1.275
RalstoniaGMI1000	RS_RS21620	RS_RS21620		acetyl-CoA carboxylase biotin carboxylase subunit	-0.266	-0.901	0.145	-0.199	0.172	0.593	0.461
RalstoniaGMI1000	RS_RS21630	RS_RS21630		LysR family transcriptional regulator	-1.050	0.012	-0.294	0.338	-0.908	-1.943	0.222
RalstoniaGMI1000	RS_RS21635	RS_RS21635		pyridoxal phosphate-dependent aminotransferase	1.003	0.603	0.380	0.644	0.123	0.894	1.671
RalstoniaGMI1000	RS_RS21640	RS_RS21640		RraA family protein	-0.828	0.188	0.136	0.068	0.306	-0.640	0.117
RalstoniaGMI1000	RS_RS21645	RS_RS21645		D-glycerate dehydrogenase	0.519	0.436	-0.297	-0.217	0.618	-0.042	0.402
RalstoniaGMI1000	RS_RS21650	RS_RS21650		gluconokinase	-0.616	-0.398	-0.510	0.518	-0.784	0.287	-1.323
RalstoniaGMI1000	RS_RS21660	RS_RS21660		L-idonate 5-dehydrogenase	0.720	-0.157	2.255	-0.170	0.470	0.605	-0.036
RalstoniaGMI1000	RS_RS21665	RS_RS21665		NAD(P) transhydrogenase subunit alpha	-0.063	-0.286	-0.079	-0.276	1.114	-1.024	-0.623
RalstoniaGMI1000	RS_RS21670	RS_RS21670		NAD(P) transhydrogenase subunit alpha	-0.283	0.697	-0.817	-0.383	-0.886	-0.003	-0.165
RalstoniaGMI1000	RS_RS21675	RS_RS21675		NADP transhydrogenase subunit beta	0.133	-0.551	1.175	-1.685	0.090	0.020	1.118
RalstoniaGMI1000	RS_RS21690	RS_RS21690		NAD synthetase	0.866	0.962	-0.506	0.210	0.558	0.881	0.097
RalstoniaGMI1000	RS_RS21695	RS_RS21695		porin	0.162	0.275	-0.268	0.358	0.584	-0.862	0.493
RalstoniaGMI1000	RS_RS21725	RS_RS21725		hypothetical protein	-0.182	1.025	0.099	-1.512	1.168	-0.164	0.638
RalstoniaGMI1000	RS_RS21730	RS_RS21730		hypothetical protein	-0.510	1.214	0.001	0.640	0.653	-0.829	0.172
RalstoniaGMI1000	RS_RS21735	RS_RS21735		iron-sulfur cluster repair protein YtfE	0.722	0.414	0.171	-1.273	0.886	-0.219	-0.095
RalstoniaGMI1000	RS_RS21740	RS_RS21740		nitric oxide reductase transcriptional regulator NorR	-0.405	3.888	0.062	3.042	0.692	0.406	-0.692
RalstoniaGMI1000	RS_RS21745	RS_RS21745		L-threonine 3-dehydrogenase	-1.233	0.740	1.512	0.856	0.803	0.105	-0.401
RalstoniaGMI1000	RS_RS21750	RS_RS21750		glycine C-acetyltransferase	-0.537	-0.817	0.142	0.539	0.074	1.543	0.881
RalstoniaGMI1000	RS_RS21755	RS_RS21755		XRE family transcriptional regulator	-1.514	-0.165	-0.509	-1.172	-1.351	0.834	0.607
RalstoniaGMI1000	RS_RS21760	RS_RS21760		ribonucleoside triphosphate reductase	0.040	1.635	0.033	0.177	-0.267	0.913	0.978
RalstoniaGMI1000	RS_RS21770	RS_RS21770		anaerobic ribonucleoside-triphosphate reductase activating protein	-0.785	1.864	-0.227	0.490	0.130	0.202	0.158
RalstoniaGMI1000	RS_RS21775	RS_RS21775		Crp/Fnr family transcriptional regulator	-0.415	-0.438	0.419	0.318	0.235	0.857	0.523
RalstoniaGMI1000	RS_RS21780	RS_RS21780		zinc-binding protein	0.476	1.936	-0.734	1.532	2.809	-0.732	0.110
RalstoniaGMI1000	RS_RS21790	RS_RS21790		U32 family peptidase	0.923	-0.110	1.302	1.799	2.171	-0.248	-1.123
RalstoniaGMI1000	RS_RS21795	RS_RS21795		U32 family peptidase	-0.058	0.421	0.304	0.361	0.620	0.459	1.171
RalstoniaGMI1000	RS_RS21805	RS_RS21805		NarK/NasA family nitrate transporter	0.784	2.571	1.018	1.035	-0.282	1.187	2.285
RalstoniaGMI1000	RS_RS21810	RS_RS21810		NarK family nitrate/nitrite MFS transporter	-0.538	1.364	-0.282	0.567	0.798	2.671	1.600
RalstoniaGMI1000	RS_RS21815	RS_RS21815		nitrate reductase subunit alpha	0.570	0.552	0.143	-0.228	-0.210	0.518	0.823
RalstoniaGMI1000	RS_RS21820	RS_RS21820		nitrate reductase subunit beta	0.720	1.843	0.452	-0.042	0.164	0.143	0.304
RalstoniaGMI1000	RS_RS21825	RS_RS21825		nitrate reductase molybdenum cofactor assembly chaperone	0.179	0.929	0.184	-1.130	-0.798	0.883	0.887
RalstoniaGMI1000	RS_RS21830	RS_RS21830		respiratory nitrate reductase subunit gamma	0.087	0.084	1.237	0.308	-1.010	1.056	2.374
RalstoniaGMI1000	RS_RS21835	RS_RS21835		molybdopterin-guanine dinucleotide biosynthesis protein B	0.567	1.293	-0.997	1.377	-1.177	-1.254	-0.365
RalstoniaGMI1000	RS_RS21840	RS_RS21840		nitrate/nitrite sensor histidine kinase	-0.566	0.782	0.249	0.628	0.904	2.043	-0.229
RalstoniaGMI1000	RS_RS21845	RS_RS21845		DNA-binding response regulator	1.466	-0.206	-0.056	1.361	-0.025	-1.777	0.713
RalstoniaGMI1000	RS_RS21850	RS_RS21850		hypothetical protein	0.995	1.838	1.756	-0.538	0.750	0.560	0.506
RalstoniaGMI1000	RS_RS21855	RS_RS21855		hypothetical protein	0.629	0.134	-0.025	-1.365	-0.611	1.368	0.372
RalstoniaGMI1000	RS_RS21860	RS_RS21860		LuxR family transcriptional regulator	0.309	0.661	0.089	-0.885	-2.169	0.248	1.436
RalstoniaGMI1000	RS_RS21865	RS_RS21865		thiamine phosphate synthase	0.466	-0.463	2.230	-0.574	-0.572	0.511	2.167
RalstoniaGMI1000	RS_RS21870	RS_RS21870		MFS transporter	-0.037	-0.695	-0.307	0.186	0.014	0.301	0.318
RalstoniaGMI1000	RS_RS21875	RS_RS21875		4-hydroxybutyrate dehydrogenase	-0.100	-0.743	-0.688	0.450	1.215	-1.971	-1.207
RalstoniaGMI1000	RS_RS21885	RS_RS21885		hypothetical protein	0.647	0.522	-0.173	2.900	0.391	-1.487	-1.805
RalstoniaGMI1000	RS_RS21890	RS_RS21890		SCO family protein	0.572	-1.042	-0.261	-0.409	0.543	2.571	1.411
RalstoniaGMI1000	RS_RS21895	RS_RS21895		cytochrome c	0.854	1.500	-0.537	0.035	0.478	0.116	0.511
RalstoniaGMI1000	RS_RS21910	RS_RS21910		cytochrome-c oxidase	0.107	-0.503	0.241	0.794	0.690	0.991	0.905
RalstoniaGMI1000	RS_RS21915	RS_RS21915		cbb3-type cytochrome c oxidase subunit I	-0.020	-0.219	0.381	0.513	-0.293	0.738	0.306
RalstoniaGMI1000	RS_RS21920	RS_RS21920		excinuclease ABC subunit A	0.536	1.034	1.017	-0.227	-1.021	-0.194	0.843
RalstoniaGMI1000	RS_RS21925	RS_RS21925		C4-dicarboxylate transporter 3	0.004	-0.511	-0.035	-0.301	1.243	1.670	1.195
RalstoniaGMI1000	RS_RS21930	RS_RS21930		tartrate dehydrogenase	-0.018	-1.059	-0.035	-0.730	-0.884	-0.159	-0.819
RalstoniaGMI1000	RS_RS21935	RS_RS21935		LysR family transcriptional regulator	-0.368	1.801	-0.945	-1.195	-1.685	1.096	1.972
RalstoniaGMI1000	RS_RS21940	RS_RS21940		rhomboid family intramembrane serine protease	-0.625	0.671	0.521	-0.091	1.590	1.585	-0.505
RalstoniaGMI1000	RS_RS21945	RS_RS21945		hypothetical protein	-0.869	-0.394	0.654	-0.230	-0.071	1.608	0.448
RalstoniaGMI1000	RS_RS21950	RS_RS21950		hypothetical protein	0.648	1.236	-1.657	-1.713	-0.029	-2.191	-0.164
RalstoniaGMI1000	RS_RS21955	RS_RS21955		hypothetical protein	-0.849	-1.492	1.018	-1.873	0.329	-1.711	-0.135
RalstoniaGMI1000	RS_RS21960	RS_RS21960		hypothetical protein	0.708	1.403	0.190	0.159	-0.307	1.713	2.891
RalstoniaGMI1000	RS_RS21965	RS_RS21965		polysaccharide biosynthesis protein	-0.747	0.867	0.535	-0.947	0.692	0.187	1.412
RalstoniaGMI1000	RS_RS21970	RS_RS21970		membrane protein	0.915	0.097	1.358	0.852	-0.988	0.983	1.892
RalstoniaGMI1000	RS_RS21975	RS_RS21975		DegT/DnrJ/EryC1/StrS aminotransferase family protein	-3.832	-1.340	-7.825	-3.635	-8.331	-4.070	-7.279
RalstoniaGMI1000	RS_RS21980	RS_RS21980		acetyltransferase	-5.796	-0.949	-4.939	-2.634	-3.418	-3.468	-3.514
RalstoniaGMI1000	RS_RS21985	RS_RS21985		sugar transferase	-1.122	1.388	-1.287	-0.189	1.537	-1.848	-0.074
RalstoniaGMI1000	RS_RS21990	RS_RS21990		glycosyltransferase WbuB	-0.314	-0.279	0.275	-1.478	1.452	0.759	-0.341
RalstoniaGMI1000	RS_RS21995	RS_RS21995		hypothetical protein	-1.751	-1.554	-2.240	-2.675	-0.899	-2.304	-1.926
RalstoniaGMI1000	RS_RS22000	RS_RS22000		dehydrogenase	-2.498	-2.269	-1.919	-1.875	-2.195	-1.061	-1.603
RalstoniaGMI1000	RS_RS22010	RS_RS22010		transferase	-2.001	-3.049	-3.401	-2.701	-3.686	-2.789	-2.700
RalstoniaGMI1000	RS_RS22015	RS_RS22015		EPS I polysaccharide export inner membrane protein EpsF	-1.964	-1.995	-1.811	-3.367	-1.940	-4.145	0.021
RalstoniaGMI1000	RS_RS22020	RS_RS22020		EPS I polysaccharide export inner membrane protein EpsE	-4.043	-3.901	-2.931	-3.289	-2.355	-3.057	-4.266
RalstoniaGMI1000	RS_RS22025	RS_RS22025		UDP-N-acetyl-D-mannosamine dehydrogenase	-1.074	1.216	0.695	-1.966	-0.198	-0.568	0.925
RalstoniaGMI1000	RS_RS22030	RS_RS22030		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	0.191	0.525	-0.556	-0.839	-0.968	-3.839	0.095
RalstoniaGMI1000	RS_RS22035	RS_RS22035		tyrosine protein kinase	-0.270	-0.243	-0.405	-2.861	-0.839	-4.566	-1.383
RalstoniaGMI1000	RS_RS22040	RS_RS22040		protein-tyrosine-phosphatase	-0.512	-0.924	-1.415	0.848	1.529	-2.662	-2.388
RalstoniaGMI1000	RS_RS22045	RS_RS22045		EPS I polysaccharide export outer membrane protein EpsA	-2.378	-2.116	-1.773	-2.526	-1.205	-2.379	-0.129
RalstoniaGMI1000	RS_RS22050	RS_RS22050		hypothetical protein	2.549	3.652	5.960	8.243	2.958	10.877	5.044
RalstoniaGMI1000	RS_RS22055	RS_RS22055		type III effector protein	0.640	-0.201	0.007	-0.006	-0.511	-0.072	0.789
RalstoniaGMI1000	RS_RS22060	RS_RS22060		DNA-binding response regulator	-0.372	1.049	0.221	0.544	0.297	0.684	0.930
RalstoniaGMI1000	RS_RS22065	RS_RS22065		hypothetical protein	0.465	-0.525	0.657	0.362	2.418	-0.852	-0.717
RalstoniaGMI1000	RS_RS22070	RS_RS22070		hypothetical protein	0.401	-0.290	-0.810	0.600	0.028	-0.164	-0.388
RalstoniaGMI1000	RS_RS22075	RS_RS22075		LysE family translocator	0.842	0.461	0.793	0.166	-0.008	1.160	-0.109
RalstoniaGMI1000	RS_RS22080	RS_RS22080		hypothetical protein	1.669	0.587	0.133	-0.496	-0.248	0.525	0.268
RalstoniaGMI1000	RS_RS22085	RS_RS22085		HAMP domain-containing protein	1.539	1.044	-1.074	-0.211	-0.387	0.871	-0.526
RalstoniaGMI1000	RS_RS22090	RS_RS22090		hypothetical protein	0.735	-0.178	0.179	-1.076	-0.034	-0.161	1.333
RalstoniaGMI1000	RS_RS22095	RS_RS22095		membrane protein	0.777	0.319	-0.686	-0.902	-1.172	-0.183	-0.357
RalstoniaGMI1000	RS_RS22100	RS_RS22100		metal-dependent hydrolase	-0.035	1.400	0.526	-0.606	1.235	-0.885	0.830
RalstoniaGMI1000	RS_RS22105	RS_RS22105		hypothetical protein	0.132	-0.826	-1.602	0.428	-1.166	1.091	1.570
RalstoniaGMI1000	RS_RS22110	RS_RS22110		hypothetical protein	0.358	0.238	0.972	-0.874	-0.373	-0.393	0.967
RalstoniaGMI1000	RS_RS22115	RS_RS22115		DNA-binding protein	-2.830	-3.680	-0.669	-4.325	0.715	-4.092	-2.669
RalstoniaGMI1000	RS_RS22120	RS_RS22120		DUF2282 domain-containing protein	-0.150	0.439	0.615	1.125	0.885	-0.664	1.531
RalstoniaGMI1000	RS_RS22125	RS_RS22125		DUF692 domain-containing protein	0.141	0.252	0.067	0.459	0.928	0.525	1.236
RalstoniaGMI1000	RS_RS22130	RS_RS22130		DUF2063 domain-containing protein	-0.274	-0.673	-0.516	0.764	-0.256	-0.781	-0.211
RalstoniaGMI1000	RS_RS22135	RS_RS22135		DoxX family protein	0.169	-0.134	-0.303	0.052	-0.642	0.740	0.603
RalstoniaGMI1000	RS_RS22140	RS_RS22140		BON domain-containing protein	-0.828	-0.603	-1.069	-0.206	-1.967	-0.269	0.225
RalstoniaGMI1000	RS_RS22145	RS_RS22145		RND transporter	0.564	-0.995	-0.980	1.570	2.449	-0.619	-0.115
RalstoniaGMI1000	RS_RS22150	RS_RS22150		CusA/CzcA family heavy metal efflux RND transporter	-1.604	2.150	-0.422	0.695	2.628	0.295	0.601
RalstoniaGMI1000	RS_RS22155	RS_RS22155		efflux RND transporter periplasmic adaptor subunit	0.539	0.386	-1.374	1.116	1.004	0.194	-0.663
RalstoniaGMI1000	RS_RS22160	RS_RS22160		DNA-binding response regulator	-0.008	0.144	0.505	0.731	-0.509	-1.928	-0.855
RalstoniaGMI1000	RS_RS22165	RS_RS22165		two-component sensor histidine kinase	-0.637	-0.365	-1.857	0.403	-1.017	0.063	-0.241
RalstoniaGMI1000	RS_RS22170	RS_RS22170		EamA/RhaT family transporter	0.185	0.474	0.925	-0.173	-0.384	-1.106	-0.322
RalstoniaGMI1000	RS_RS22175	RS_RS22175		Hpt domain-containing protein	-0.585	0.356	1.096	0.578	-0.329	-0.675	-0.553
RalstoniaGMI1000	RS_RS22180	RS_RS22180		APC family permease	-1.634	0.134	0.416	-0.228	0.484	0.585	-1.348
RalstoniaGMI1000	RS_RS22185	RS_RS22185		MFS transporter	-0.282	-0.127	0.135	-0.988	-0.241	0.495	-0.565
RalstoniaGMI1000	RS_RS22190	RS_RS22190		formate dehydrogenase oxidoreduct	-1.182	0.309	-0.206	-0.242	-1.708	0.507	0.622
RalstoniaGMI1000	RS_RS22205	RS_RS22205		PAS domain S-box protein	0.903	1.927	-1.261	0.340	-0.652	-1.420	-0.631
RalstoniaGMI1000	RS_RS22210	RS_RS22210		potassium transporter Kup	-0.180	-0.798	-0.705	0.169	-1.450	0.366	-0.529
RalstoniaGMI1000	RS_RS22215	RS_RS22215		cold-shock protein	1.305	1.096	-0.456	1.844	-0.482	3.136	2.166
RalstoniaGMI1000	RS_RS22220	RS_RS22220		cold-shock protein	1.026	-0.902	-2.171	0.788	-2.397	1.723	-0.589
RalstoniaGMI1000	RS_RS22225	RS_RS22225		methylmalonate-semialdehyde dehydrogenase (CoA acylating)	0.107	0.970	0.104	0.987	0.804	0.944	0.804
RalstoniaGMI1000	RS_RS22230	RS_RS22230		aspartate aminotransferase family protein	-1.057	1.370	-0.855	0.482	0.629	-0.009	-1.259
RalstoniaGMI1000	RS_RS22235	RS_RS22235		PLP-dependent aminotransferase family protein	-0.276	-0.145	-1.467	-0.311	0.094	-0.444	0.564
RalstoniaGMI1000	RS_RS22240	RS_RS22240		acetoacetate decarboxylase	-0.083	0.781	-0.403	-0.928	0.372	-0.603	0.326
RalstoniaGMI1000	RS_RS22245	RS_RS22245		3-hydroxybutyrate dehydrogenase	0.546	0.047	0.875	-0.949	0.253	-0.576	-1.232
RalstoniaGMI1000	RS_RS22250	RS_RS22250		membrane protein	0.647	0.053	1.265	-0.075	-0.004	-1.420	-0.554
RalstoniaGMI1000	RS_RS22255	RS_RS22255		oxidoreductase	-2.151	-0.385	-1.186	0.678	-0.541	0.258	1.140
RalstoniaGMI1000	RS_RS22260	RS_RS22260		TonB-dependent siderophore receptor	-0.543	-0.378	0.161	-0.005	0.885	-0.279	0.743
RalstoniaGMI1000	RS_RS22265	RS_RS22265		hypothetical protein	0.327	0.624	-0.445	-0.238	-0.736	2.084	2.368
RalstoniaGMI1000	RS_RS22270	RS_RS22270		hypothetical protein	0.280	0.882	1.275	0.667	-0.892	0.450	-0.219
RalstoniaGMI1000	RS_RS22275	RS_RS22275		hypothetical protein	1.027	2.376	-0.609	-0.619	0.132	0.352	0.558
RalstoniaGMI1000	RS_RS22280	RS_RS22280		hypothetical protein	-0.735	0.849	-2.304	0.231	0.602	0.469	-0.739
RalstoniaGMI1000	RS_RS22285	RS_RS22285		hemagglutinin-related protein	0.836	1.459	0.038	-0.130	0.723	-1.424	-0.222
RalstoniaGMI1000	RS_RS22295	RS_RS22295		filamentous hemagglutinin N-terminal domain-containing protein	0.545	0.812	0.169	-0.279	-0.739	-0.127	0.147
RalstoniaGMI1000	RS_RS22300	RS_RS22300		toxin-activating lysine-acyltransferase	0.487	-0.956	-0.488	-0.046	-0.126	0.495	0.224
RalstoniaGMI1000	RS_RS22305	RS_RS22305		ShlB/FhaC/HecB family hemolysin secretion/activation protein	-0.455	-0.811	-0.014	0.550	1.217	0.135	0.491
RalstoniaGMI1000	RS_RS22310	RS_RS22310		gfo/Idh/MocA family oxidoreductase	0.331	-0.845	0.423	0.034	-0.403	1.073	-0.247
RalstoniaGMI1000	RS_RS22315	RS_RS22315		hypothetical protein	3.246	0.906	-0.139	0.750	-1.091	0.081	-0.200
RalstoniaGMI1000	RS_RS22320	RS_RS22320		DUF2968 domain-containing protein	-0.102	-0.093	-0.746	-0.564	0.159	-0.804	0.550
RalstoniaGMI1000	RS_RS22325	RS_RS22325		sigma-54-dependent Fis family transcriptional regulator	0.179	0.068	0.294	0.257	0.035	0.312	0.876
RalstoniaGMI1000	RS_RS22330	RS_RS22330		membrane protein	1.488	0.000	-0.874	-1.073	-0.109	-0.152	-0.010
RalstoniaGMI1000	RS_RS22335	RS_RS22335		DUF3613 domain-containing protein	-0.467	1.141	0.817	-0.184	0.246	0.190	-0.457
RalstoniaGMI1000	RS_RS22340	RS_RS22340		lipoprotein	-0.534	-0.749	-0.605	-1.850	-1.626	-0.895	-0.049
RalstoniaGMI1000	RS_RS22345	RS_RS22345		type II secretion system F family protein	0.431	0.679	0.998	-0.269	-0.753	-0.549	-1.286
RalstoniaGMI1000	RS_RS22350	RS_RS22350		membrane protein	-0.134	-0.830	-0.628	1.314	0.759	0.502	0.802
RalstoniaGMI1000	RS_RS22355	RS_RS22355		CpaF family protein	-0.634	0.070	-0.016	-1.214	0.250	-0.307	0.488
RalstoniaGMI1000	RS_RS22360	RS_RS22360		pilus assembly protein	0.973	-0.736	0.936	2.481	1.705	-0.080	0.184
RalstoniaGMI1000	RS_RS22365	RS_RS22365		membrane protein	-0.042	-0.027	0.526	0.051	0.305	-1.332	-1.615
RalstoniaGMI1000	RS_RS22375	RS_RS22375		Flp pilus assembly protein CpaB	0.715	1.447	-1.365	-0.521	-0.069	-0.043	-1.346
RalstoniaGMI1000	RS_RS22380	RS_RS22380		pilus assembly protein	0.271	-0.663	1.372	0.075	-0.894	1.154	0.010
RalstoniaGMI1000	RS_RS22385	RS_RS22385		peptidase	-0.035	1.240	1.198	-1.187	-0.290	-0.495	-1.022
RalstoniaGMI1000	RS_RS22390	RS_RS22390		Flp family type IVb pilin	-1.169	-0.445	-0.037	-1.596	0.027	-0.854	0.189
RalstoniaGMI1000	RS_RS22395	RS_RS22395		membrane protein	-0.624	-0.861	2.074	1.986	1.222	1.728	2.148
RalstoniaGMI1000	RS_RS22400	RS_RS22400		hemagglutinin	-0.564	1.350	0.052	1.987	1.119	1.263	1.457
RalstoniaGMI1000	RS_RS22405	RS_RS22405		ShlB/FhaC/HecB family hemolysin secretion/activation protein	0.043	0.720	-0.943	-0.058	-0.298	0.213	0.222
RalstoniaGMI1000	RS_RS22410	RS_RS22410		helix-turn-helix transcriptional regulator	-2.941	-4.921	1.797	-5.000	1.756	-3.471	2.564
RalstoniaGMI1000	RS_RS22415	RS_RS22415		bifunctional diguanylate cyclase/phosphodiesterase	-2.409	-0.269	0.819	-0.129	-0.079	-1.331	1.122
RalstoniaGMI1000	RS_RS22425	RS_RS22425		membrane protein	-0.238	0.719	-0.534	-0.450	-1.074	-0.451	-0.821
RalstoniaGMI1000	RS_RS22430	RS_RS22430		PAS domain S-box protein	-1.467	-0.797	1.030	-1.383	0.704	-0.214	-0.841
RalstoniaGMI1000	RS_RS22435	RS_RS22435		UDP-glucose 4-epimerase GalE	-8.681	-6.203	-4.074	-3.988	-4.353	-3.489	-3.680
RalstoniaGMI1000	RS_RS22440	RS_RS22440		integrase	1.786	-1.592	-0.436	0.086	1.868	-1.086	0.174
RalstoniaGMI1000	RS_RS22445	RS_RS22445		trehalose-phosphatase	-0.260	-0.227	-0.040	-1.357	0.168	-0.811	-0.675
RalstoniaGMI1000	RS_RS22450	RS_RS22450		alpha,alpha-trehalose-phosphate synthase (UDP-forming)	-0.359	-0.272	-1.290	0.853	0.288	0.275	0.376
RalstoniaGMI1000	RS_RS22455	RS_RS22455		MarR family transcriptional regulator	0.158	1.130	-0.929	1.384	-0.151	-0.536	1.136
RalstoniaGMI1000	RS_RS22460	RS_RS22460		organic hydroperoxide resistance protein	0.141	0.209	1.906	0.034	-0.130	-0.587	0.831
RalstoniaGMI1000	RS_RS22465	RS_RS22465		alpha/beta hydrolase	-0.070	1.443	-0.140	0.002	-0.356	1.106	1.315
RalstoniaGMI1000	RS_RS22470	RS_RS22470		hypothetical protein	0.673	1.367	-1.600	0.308	0.284	-1.471	-0.950
RalstoniaGMI1000	RS_RS22475	RS_RS22475		LysR family transcriptional regulator	-0.772	3.061	-0.585	1.050	0.404	0.375	-0.032
RalstoniaGMI1000	RS_RS22480	RS_RS22480		alpha/beta hydrolase	0.719	-1.200	0.844	-2.158	0.226	-2.182	0.317
RalstoniaGMI1000	RS_RS22485	RS_RS22485		MexE family multidrug efflux RND transporter periplasmic adaptor subunit	-0.370	-0.982	0.130	0.414	-0.854	-0.658	-0.986
RalstoniaGMI1000	RS_RS22490	RS_RS22490		multidrug efflux RND transporter permease subunit	0.667	0.707	-1.741	0.410	-0.159	0.494	-1.291
RalstoniaGMI1000	RS_RS22495	RS_RS22495		RND transporter	-0.238	0.944	-0.267	-1.252	-1.696	2.641	-0.056
RalstoniaGMI1000	RS_RS22500	RS_RS22500		AraC family transcriptional regulator	-1.311	0.022	-0.097	-0.075	1.462	0.190	0.351
