genus_lower,biome_H_std,ko_per_mb_total_z,disc_per_mb_z
opitutus,0.5645630747834159,0.6977263343506664,-0.6330563760943888
orenia,0.589852433849112,-0.5858953636863464,-0.4382799733929498
ornithinimicrobium,0.4166637391977389,0.076831166454325,0.1124749675891393
oscillibacter,0.31519742769577525,-0.7544843320014321,-0.20010874244233068
ottowia,0.5468964010088563,1.053913033578165,0.9685667712024688
oxalobacter,0.6305560193993875,1.1413367551082898,0.918714122811818
paenalcaligenes,0.2986337043862994,0.8538323717727216,2.098806014584642
paenarthrobacter,0.5111470771618418,-0.5583643704323301,-0.4148416105549952
paenibacillus,0.6241691699155036,-0.9494007639144144,-0.7680012269634112
paludibacter,0.416944685506041,0.19586420975531618,-1.345946719484588
paludibacterium,0.346544161888557,0.3335923745961998,0.0007562614482574807
paludisphaera,0.6858661331720506,-1.1121839500776804,-1.3124679855591534
pantoea,0.5769662159794652,0.11933041702330509,0.1087253889633853
parabacteroides,0.4338148837227338,-0.6684866125209903,-1.1150519090706765
paraburkholderia,0.5922001623958121,-1.024230021815158,-0.9193168341829313
paracoccus,0.5628981919456705,-0.05095298613648997,1.2634599556006043
parapedobacter,0.4990652989233099,-0.8936197978987706,-1.1394523233257239
parasutterella,0.30456290505440275,0.08807726401939397,-1.0484162449826098
parvibaculum,0.6342442232467785,0.6297943800775313,0.9735988293604269
parvimonas,0.33464598470826445,0.7834225798785339,1.2460355863637913
pasteurella,0.3917367830010304,1.2526990068553279,1.5026454653986994
pedobacter,0.6023852478963232,-0.8133624560825536,-0.9760845952541651
pelagibacterium,0.570316636128362,-0.3705168787362598,1.1947156075964855
pelolinea,0.5485274378870898,-1.4124055260265405,-0.10998737773312704
pelomonas,0.5752371579670594,0.06156163858487674,0.09610536379645919
peptoniphilus,0.30615454180346446,-0.8763510020970943,-0.6418410504605175
peribacillus,0.6852264566736569,-0.7292581850532264,-0.5256737639441131
petrimonas,0.5347842072502783,0.6122571673158858,-0.2984712624975857
phaeobacter,0.5427092179619883,0.11221314412486753,0.6834073295854921
phascolarctobacterium,0.43682401694202383,-0.500464520241763,-0.10477347370233289
phenylobacterium,0.5472085081101212,0.2601496171754526,0.11671214674594803
photobacterium,0.32809422670366306,0.19174778630478806,0.3678952062593088
phyllobacterium,0.523764042963373,-0.8745838015450372,-0.1421897960606421
pigmentiphaga,0.6410673760810762,-0.28022450560001716,-0.563038674004479
planococcus,0.46403502429043736,-0.10260113146856802,0.8306599868950103
polaribacter,0.43950627210699333,0.3570160200310339,-0.3190160947115761
polaromonas,0.632706816841513,0.4125163569606728,0.6856974240711771
polynucleobacter,0.4824473073431999,2.5856241977523324,1.6303060820995001
pontibacter,0.48692541780825205,-0.3620491076306657,-0.8290004633576897
porphyromonas,0.3470850398133121,-0.09758768488273804,-0.4624215886779707
porticoccus,0.4757525941402914,3.510086692023379,4.197413733208681
poseidonibacter,0.5372184944031271,0.5453809965362794,-0.030964465481534878
povalibacter,0.6461909638153857,-0.4725779583702649,-0.47651571832828726
prevotella,0.432888650997155,-1.1316046987625175,-1.5910952466607118
priestia,0.655920079870747,-0.45215334677089575,-0.2995673045554612
prochlorococcus,0.48966226624866127,-0.26755892249038415,-1.0093510941338606
propionicimonas,0.5024226784697211,-1.0356485501952295,-0.055545987704652404
propionivibrio,0.3644489767820636,1.1117091806911115,1.0071676334348127
prosthecobacter,0.6216190053675025,-1.0326250150133045,-1.8356915219791596
prosthecochloris,0.5407692235555134,1.19461632415666,0.03565958193148845
proteiniphilum,0.5570687581796465,0.8572656703329987,-0.23890959720899466
proteus,0.5746973492063635,0.4201328846075097,0.5269452868520216
providencia,0.5778066973774325,0.21286986847079625,0.21322637458373203
pseudidiomarina,0.5994684417088385,2.7951441118175575,1.707286097071749
pseudoalteromonas,0.4338406057655891,0.2729707436850734,-0.011177814225491389
pseudobacter,0.6216767219132286,-1.287119891703276,-1.5827124553003071
pseudobacteroides,0.32261011831100245,-1.3718979875487984,-1.2616305114597592
pseudoclavibacter,0.504874656451254,-0.729091629954956,-0.3171248841900564
pseudodesulfovibrio,0.5538747523403852,0.13187225557632715,0.0819453606630016
pseudoflavonifractor,0.2897544188243766,-1.226993508075453,-0.9925874377617948
pseudofulvimonas,0.6135065227889246,0.5171577676401988,1.10104524417797
pseudolabrys,0.6563530625204167,-0.1404403603572461,0.3148505415818172
pseudomonas,0.5382095563748913,-0.26907429356849677,-0.14164828621044875
pseudonocardia,0.567055804476865,-1.023955013325614,-0.7848720068517075
pseudooceanicola,0.598075125764088,-0.11477054829114149,0.47885275821110124
pseudoxanthomonas,0.6113429131638582,1.0042618569887587,1.260353199440132
psychrobacillus,0.6318174703927361,-0.6075565380032197,0.3705528308298269
psychrobacter,0.1691360055772341,1.0381121131019928,1.9597583959462
psychroflexus,0.42545721884149806,0.9003998893077315,0.25871484330974287
psychromonas,0.46503719068880234,0.4880409216213715,0.6994008429110268
puia,0.586664244448808,-0.7527510482509346,-1.0928239418396606
pusillimonas,0.6044314821051983,0.08090096408279789,1.2863662435920344
qipengyuania,0.7033597563022436,0.8359513696605678,1.4997660931931385
quisquiliibacterium,0.586895817582311,0.8560981583035915,0.37080270152023326
rahnella,0.44636716896970696,0.1425179339182642,-0.4699242908727761
ralstonia,0.6666269632320503,0.028330860122545126,-0.1519849308480233
ramlibacter,0.642509640877232,-0.13631318572304257,-0.3825335201803319
raoultibacter,0.5591194375850399,-0.6150278940717159,-1.886143198479253
rectinema,0.49431973521152944,-0.5053220552310573,0.34680195388118445
reichenbachiella,0.6500363102942307,-0.37177022121800307,-1.3222921777392085
reinekea,0.5295766206205698,1.4468255383366577,0.6059857806868472
rheinheimera,0.47284856884709137,0.8499465295392395,0.43730471332731735
rhizobium,0.6336441561713981,-1.2157594550479716,-0.2207588391579873
rhizomicrobium,0.5000233661290278,0.9609118753420286,0.37705492490874204
rhodanobacter,0.6240075981606502,0.9495726116393861,0.20501212632395938
rhodobacter,0.6356128038115301,0.17227859069927448,0.05424588556442002
rhodococcus,0.5501789628575118,-1.0190349604297975,-0.6368140820611352
rhodocyclus,0.4063916425017596,0.6423577173865862,0.00022315483433707944
rhodoferax,0.677605497860235,0.4995825963974529,0.11737884788846298
rhodopila,0.675254811015202,-0.6470315133542607,-0.6194646529109363
rhodopirellula,0.548856705860633,-0.9918910747921014,-1.1978375501023086
rhodoplanes,0.6121898144272604,-0.6086875303902345,-0.3070695681818742
rhodopseudomonas,0.6201126948756657,-0.10800907873344362,0.046119908659308664
rhodovastum,0.5068540115922929,-0.7427000448695609,-0.84936045568703
rhodovulum,0.6415559693323225,-0.08390389856994664,-0.05984007401096825
rickettsia,0.613751278891231,-0.4426289247816121,4.714639887019487
robiginitalea,0.5780398810991689,0.2584721860921568,-0.16309834991580377
rodentibacter,0.33254810933336293,1.4902853806048708,1.6696019230359682
romboutsia,0.48637059074386024,0.40304556523701707,0.46219111501661847
roseburia,0.33182210768959686,-1.214879629998481,-1.796824442697417
roseiarcus,0.36479387286547477,-0.6308720580438183,-0.023418367913507057
roseiflexus,0.21878801099030315,-0.7841949261794228,-1.189253416846526
roseivirga,0.3893706450801086,0.07544466862271974,-0.7642078286710499
roseivivax,0.4216887834821227,-0.502589214387771,0.9241048604902683
roseomonas,0.5061003418787824,-0.3237016527694872,-0.3169137871069042
roseovarius,0.5087487412789228,0.1163227166174572,0.8912012392507247
rothia,0.429005280941731,0.577349584961473,0.8599628926660515
rubellimicrobium,0.39983771286911896,-0.5165068781900038,0.40551977925166727
rubinisphaera,0.5245625816911058,-0.7422646620107679,-0.5941641522572851
rubrobacter,0.4514332482949554,-0.34318989832139757,-1.4262033447617468
rudaea,0.5944815800307418,0.1539669137216113,-0.4500151083713426
ruegeria,0.4941287142811694,-0.13806175629073403,0.7253840027181181
rufibacter,0.26574404021369114,-0.3214797206011502,-0.7166949050852965
ruminiclostridium,0.31040326796391327,-1.039833269236239,-1.1946354024544474
ruminococcus,0.4303810140469673,-1.165355665283002,-0.47555007620890394
runella,0.5904084226455253,-1.1721967012288896,-1.6129565878786012
ruthenibacterium,0.5320506107239884,-1.139230399926405,-1.2103761555229942
saccharicrinis,0.38821500633038586,-1.2101455285892597,-0.8514271342628912
saccharofermentans,0.46356453758016763,-0.9760643360629861,-1.0001641782863049
saccharomonospora,0.5273746792811326,-0.821662384491083,-0.1656343755966886
saccharopolyspora,0.5400384943826115,-1.3544700589022836,-1.084702646395592
saccharospirillum,0.6189257053382212,0.3676620622334342,1.730418045471075
salegentibacter,0.4893758678809536,0.40030661224385017,-0.06247419528804665
salinibacter,0.19619563901405945,-0.004175750675325664,-0.08021102851451106
salinicoccus,0.2557782583890296,1.3807734479471891,1.8762636599312619
salinicola,0.3901628494886822,0.328171323399321,0.20312490881272152
salinimicrobium,0.5031572837772694,0.737733513894012,-0.2908726962821216
salinisphaera,0.5134278368943588,1.7075894937324343,1.2997809674456722
saliphagus,0.34071195726688736,-0.8884569618441255,0.13914000575405483
salmonella,0.35517317611204086,0.6282745333863702,0.12985045599185963
schlesneria,0.4977598371639451,-1.2426643258743832,-1.3450792021101239
schnuerera,0.6898841195409371,-0.2288334567568907,-0.2152109188499422
sediminibacterium,0.5621968375163328,0.15661688092960147,-0.40284881256098687
selenomonas,0.3077690989109211,-0.3313373938779079,-0.5683775267546648
serratia,0.5321898466545881,0.16120913095820733,-0.03786217116561635
shewanella,0.5180014173814038,0.29125342528012854,-0.20722894995413635
singulisphaera,0.6092516783047313,-1.3317528906174851,-1.6458137641101507
sinorhizobium,0.5979539322170964,-1.1819582688404293,-0.24331511121594065
skermanella,0.6393873533699287,-1.3822381503251773,-0.3888220586687673
slackia,0.16859318784754937,-0.9686827895620973,-0.25524247020508445
sneathiella,0.5514271494624051,0.6310773286113512,1.21526987783426
solibacillus,0.6915152905699923,-0.47090896157936163,0.5190583703549367
sorangium,0.5846566304416284,-1.7979021016199837,-1.691561578000954
sphaerisporangium,0.5158154875648016,-1.8463788073417449,-0.8186702063000159
sphaerochaeta,0.6793267665658097,-0.1422704302039432,0.26152002597094914
sphingobacterium,0.5398044624688473,-0.6577904977178043,-0.6928449129826413
sphingobium,0.6303152717725025,0.2271919197735002,0.134689154691595
sphingomonas,0.5327885036503277,0.10728180386162693,0.13488181934954796
sphingopyxis,0.6265548198825109,0.14546620180386569,0.4955048328772297
spiroplasma,0.5552693212086115,-1.3069041314275633,-1.7521668694298462
spirosoma,0.5366690423071296,-1.0558543471617643,-1.471829253312918
sporolactobacillus,0.5910014281347359,-0.09356027664293255,0.16945575849598474
sporomusa,0.43382126491510326,-0.45360201067693534,-1.022986171146676
sporosarcina,0.6099848430371752,0.14831296062072874,0.8286932448349715
staphylococcus,0.3755869212783757,0.42014308221064484,0.22298938240899663
stenotrophomonas,0.56110570505017,-0.13796751742077293,0.06918590807284843
stigmatella,0.6947181437223352,-1.6805691802149487,-1.2142362995012477
streptococcus,0.36768916497929166,-0.3573961255645568,0.48023928156054124
streptomyces,0.5894255492131495,-1.483480220502205,-0.9016723766169488
succiniclasticum,0.48517340031698014,-0.7660494638643507,-0.6762320075917851
succinivibrio,0.2411112232990993,0.5463720625271785,-0.7378621296699849
sulfitobacter,0.4696137995550181,0.24740263232192267,1.042932636830001
sulfobacillus,0.41326938135666774,-0.6107995521801344,-0.5915390974242494
sulfuricaulis,0.4772800178220043,1.4608057605386433,0.9110302680196961
sulfuricella,0.36549316085412414,2.544930465685517,-0.8272450171660459
sulfuricurvum,0.3454863071694326,2.3830454491015423,1.0850030036769767
sulfuriferula,0.43742686759967947,2.080003222177754,-0.03890082524618415
sulfurimonas,0.5841273725971909,2.135429493956845,1.0755507207605317
sulfurisoma,0.4958370679042478,2.016345022590461,0.8190423744857741
sulfuritalea,0.5598991320874498,0.8963877533165879,0.22420890893767284
sulfuritortus,0.27054510823328215,2.2951275900854795,1.2988749363773022
sulfurospirillum,0.40076013700419977,0.9347522007011148,0.9626587673711319
sulfurovum,0.5123044350004268,2.936874771586277,1.9134187817901351
sutterella,0.32314286130509356,0.5845281833389471,0.2960852137038714
symbiobacterium,0.5505508872839722,-0.6225067447461682,0.3014313914169258
synechococcus,0.28082076143338486,0.3970255798982245,0.785774990486763
synechocystis,0.2011092194714435,0.7574712845035338,0.5224603991505435
syntrophaceticus,0.5148429671017171,0.17706278744477694,0.21992766273072453
syntrophomonas,0.4842940096184801,-0.5285209523876441,-0.316698886079359
syntrophorhabdus,0.38250456082954115,0.39884019844039725,-0.5330783645208054
syntrophotalea,0.47293374792378656,0.2769380530965986,-0.6202013298504804
syntrophus,0.3398744759385417,0.031252059562480505,0.06361216531896911
tabrizicola,0.6694763735847842,0.020343013915457592,1.143424776032628
tannerella,0.44586210374585955,-0.3018403507834332,-0.34283580417109577
telluria,0.5035948179795151,-0.6994822268245191,-0.47220379397715195
tenacibaculum,0.37761983392087495,0.8668500586930494,0.10614413653323229
tepidanaerobacter,0.6303467278168028,0.40382642861007756,-0.6949385530192793
terrimicrobium,0.625983794032019,0.28819212624611273,-0.6121580897413134
terrimonas,0.6419481959331989,-0.12168394807956838,-0.3685929116655551
terrisporobacter,0.35586516318344674,-0.5016987350569109,-0.472526289955691
thalassobaculum,0.5376403306751686,-0.43063687241521525,0.7256956403703185
thauera,0.5271339866707234,0.9507522064251289,0.4797744449759405
thermoclostridium,0.6233168500153059,-0.6690629346695752,-0.6871562332632156
thermodesulfovibrio,0.5534642140879725,1.4153468005343,0.989889869384324
thermomonas,0.6915892931361199,1.4684618009340131,1.7522243341194244
thermomonospora,0.5604818544047416,-1.3028877098360119,-0.21868775161121662
thermus,0.5117927525991428,0.4092016855192976,1.828567776067057
thioalkalivibrio,0.6338651286322216,0.7635250345014897,1.2738783611245081
thiobacillus,0.4532077553711382,1.61056194012793,0.3957474836379299
thiohalocapsa,0.6437920234600509,-0.2628646905067104,-0.5534147949688178
thiomicrorhabdus,0.6228140880367513,3.193218781093443,0.5598132207659458
thiothrix,0.5417595221258862,0.4895519796171729,0.5010783753740814
tissierella,0.4951153121859062,-0.28019858268264464,-0.44291689974306553
treponema,0.3663977048633924,0.06421613820129422,0.5345430625166984
trichormus,0.25830049194487226,-1.2786143376780386,-1.2971413922923478
uliginosibacterium,0.4453763844284356,0.5929349578868154,-0.3943596327853581
ulvibacter,0.6252733816891223,-0.16151038758918576,-0.30114183592728117
undibacterium,0.5032620298848038,0.4551295220496379,-0.02629045333495925
vagococcus,0.5691308720822623,-0.8186865562097125,-0.21778815151861267
variibacter,0.567896015036925,-0.5291432836404713,-0.14166734479891172
variovorax,0.6274753837335001,-0.6900210132126358,-0.5547060757949918
veillonella,0.32815932926162666,0.38191006245382564,1.401074445960257
verrucomicrobium,0.6005044683511492,-1.3302274506986804,-1.7688359504415025
vibrio,0.40239817819393714,-0.09365260589925302,0.3455706037075455
vicingus,0.318933833083718,1.386804996289792,-0.3869041026981045
virgibacillus,0.6068803307630488,-0.6855415801188515,0.6223488974750997
vogesella,0.2747782751188311,0.26321206822369686,0.22662031619730275
weissella,0.273235735927182,-0.6186052224208144,-1.1557126009482828
wenzhouxiangella,0.6024526276302895,1.3208520168574802,1.7935515247209248
winogradskyella,0.3799894164698985,0.3978918932505907,-0.06330553758521722
woeseia,0.5782884638200384,2.2069324403929156,1.1683775779909744
wolbachia,0.5978828225867825,1.63716594830219,5.461882520533763
xanthomonas,0.5336726310114722,-0.6327666171624452,-0.22750585131603007
xenorhabdus,0.46506751134909613,0.416506208266031,-0.15788015605702582
yoonia,0.5542731577120891,0.29541673000270297,0.9759123726293456
zobellella,0.5918465363817605,0.9168665114611113,0.7190605154300432
zoogloea,0.5418412531519626,0.9024765160444721,0.20150351082504855
