genus_clean,n_otus_gw,mean_gw_prevalence_pct,mean_fold_enrichment_gw,genus_lower,genus_clean_lower,is_nitrifier,mean_n_metal_types
Rothia,2,0.5849753694581281,4.94997904226997,rothia,rothia,0,1.1666666666666667
Rubrivirga,4,0.5849753694581281,0.3892259080222843,rubrivirga,rubrivirga,0,3.0
Rudaea,6,2.257799671592775,0.4277374357372273,rudaea,rudaea,0,2.0
Ruegeria,2,0.06157635467980296,0.09115807290149505,ruegeria,ruegeria,0,2.0
Rufibacter,9,0.28735632183908044,0.4682079161918402,rufibacter,rufibacter,0,1.5
Ruminiclostridium,4,4.464285714285714,4.459175535307931,ruminiclostridium,ruminiclostridium,0,1.5
Rummeliibacillus,2,3.571428571428571,1.1495333533125682,rummeliibacillus,rummeliibacillus,0,1.3333333333333333
Runella,10,0.27093596059113306,0.6431629217445602,runella,runella,0,1.0
Ruthenibacterium,2,0.09236453201970443,1.205867000034641,ruthenibacterium,ruthenibacterium,0,1.0
Saccharococcus,1,3.0788177339901477,0.7248824702749098,saccharococcus,saccharococcus,0,2.0
Saccharomonospora,4,0.5233990147783252,0.4802999932165063,saccharomonospora,saccharomonospora,0,1.0
Saccharopolyspora,9,0.1847290640394089,0.7409837701124113,saccharopolyspora,saccharopolyspora,0,1.0
Salaquimonas,2,0.6157635467980296,0.3953322680553094,salaquimonas,salaquimonas,0,1.0
Salegentibacter,3,0.4310344827586207,1.5431183986362935,salegentibacter,salegentibacter,0,1.0
Salimicrobium,1,0.43103448275862066,1.5949894877062973,salimicrobium,salimicrobium,0,1.5
Salinibacter,6,0.40024630541871925,83.9564424795313,salinibacter,salinibacter,0,1.5
Salinicoccus,4,0.13854679802955666,0.6237148092036182,salinicoccus,salinicoccus,0,1.5
Salinicola,3,0.6568144499178982,1.619843101929705,salinicola,salinicola,0,2.0
Salinimicrobium,6,0.23604269293924465,1.1751214818260143,salinimicrobium,salinimicrobium,0,1.0
Salinisphaera,4,0.21551724137931033,1.014782143572364,salinisphaera,salinisphaera,0,1.0
Salinivibrio,5,0.11083743842364532,3.6506274260723934,salinivibrio,salinivibrio,0,1.0
Salipiger,2,0.3078817733990148,0.32592959211811784,salipiger,salipiger,0,2.0
Salmonella,5,0.16009852216748768,0.13188100733718477,salmonella,salmonella,0,2.0
Schlegelella,5,0.49261083743842365,1.5065006942835502,schlegelella,schlegelella,0,2.0
Schlesneria,5,1.908866995073892,0.7549668182890585,schlesneria,schlesneria,0,1.0
Secundilactobacillus,3,0.6773399014778326,0.7782211895876127,secundilactobacillus,secundilactobacillus,0,1.1666666666666667
Sedimentisphaera,1,0.12315270935960591,1.2640214908038234,sedimentisphaera,sedimentisphaera,0,1.0
Sediminibacillus,2,0.3078817733990148,1.1456968687753561,sediminibacillus,sediminibacillus,0,2.0
Sediminibacterium,18,4.8440065681445,4.059401479041829,sediminibacterium,sediminibacterium,0,1.0526315789473684
Senegalimassilia,4,0.24630541871921183,1.0405000952485042,senegalimassilia,senegalimassilia,0,1.0
Serinicoccus,1,4.002463054187192,2.4508840689305824,serinicoccus,serinicoccus,0,1.0
Serratia,14,0.3122800844475721,2.227188325130501,serratia,serratia,0,2.4444444444444446
Shewanella,20,0.7112068965517241,1.4605110510933808,shewanella,shewanella,0,1.6666666666666667
Shimia,2,0.3694581280788177,0.12510982360895967,shimia,shimia,0,1.0
Shimwellia,2,0.5541871921182266,10.396206235180307,shimwellia,shimwellia,0,1.0
Silvibacterium,2,2.70935960591133,0.5180278086769625,silvibacterium,silvibacterium,0,1.0
Simiduia,2,1.5394088669950738,1.6244407786873407,simiduia,simiduia,0,1.0
Simkania,4,0.5541871921182266,0.3770182354776554,simkania,simkania,0,1.0
Sinomicrobium,2,0.06157635467980296,1.1100929495310374,sinomicrobium,sinomicrobium,0,1.0
Sinorhizobium,2,5.264778325123153,3.523903893873459,sinorhizobium,sinorhizobium,0,1.0
Siphonobacter,2,0.2463054187192118,0.23070029281787566,siphonobacter,siphonobacter,0,1.0
Sneathiella,3,0.34893267651888343,0.32032595084443916,sneathiella,sneathiella,0,1.3333333333333333
Soonwooa,1,0.3694581280788177,0.4333879446740442,soonwooa,soonwooa,0,1.0
Sorangium,4,1.308497536945813,0.25144504010773294,sorangium,sorangium,0,1.0
Sphaerobacter,1,0.3078817733990148,0.13475555407686834,sphaerobacter,sphaerobacter,0,1.0
Sphingobacterium,53,0.6157635467980296,1.1993473730300155,sphingobacterium,sphingobacterium,0,1.3076923076923077
Sphingobium,20,4.024014778325123,1.1738921560547695,sphingobium,sphingobium,0,1.6153846153846154
Sphingomicrobium,4,0.09236453201970443,0.4304062706973695,sphingomicrobium,sphingomicrobium,0,1.0
Sphingomonas,99,1.6768671941085733,0.8587619728523536,sphingomonas,sphingomonas,0,1.2307692307692308
Sphingopyxis,6,8.887520525451562,2.8754242353920194,sphingopyxis,sphingopyxis,0,1.4
Spiribacter,2,1.0467980295566501,4.847303219184165,spiribacter,spiribacter,0,1.0
Spirosoma,33,0.380653828929691,1.4855585666414597,spirosoma,spirosoma,0,1.0
Spongiibacter,1,0.5541871921182266,0.3927781387134601,spongiibacter,spongiibacter,0,1.0
Sporolactobacillus,2,0.2770935960591133,0.9377806294895152,sporolactobacillus,sporolactobacillus,0,1.25
Sporomusa,15,1.6666666666666667,4.064980694267469,sporomusa,sporomusa,0,1.0
Sporosalibacterium,4,0.26169950738916253,0.945971267784011,sporosalibacterium,sporosalibacterium,0,1.0
Sporosarcina,12,1.8883415435139572,0.31670585119940736,sporosarcina,sporosarcina,0,2.25
Staphylococcus,32,0.17125923645320199,8.676246837900996,staphylococcus,staphylococcus,0,2.1206896551724137
Stappia,2,2.3399014778325125,1.133127033173932,stappia,stappia,0,1.6666666666666667
Stenotrophomonas,14,0.37385643912737504,9.421250273434955,stenotrophomonas,stenotrophomonas,0,2.056603773584906
Sterolibacterium,5,4.6182266009852215,6.682679312159496,sterolibacterium,sterolibacterium,0,1.0
Stigmatella,5,0.3078817733990148,0.2622541420184302,stigmatella,stigmatella,0,1.0
Streptococcus,62,0.40521214047354204,3.3863248837116298,streptococcus,streptococcus,0,1.169811320754717
Streptomyces,54,0.31700419631454113,1.0799254918637238,streptomyces,streptomyces,0,1.0
Sulfitobacter,4,0.5541871921182265,0.23902740673324296,sulfitobacter,sulfitobacter,0,1.818181818181818
Sulfobacillus,7,0.4750175932441942,3.6085688076149216,sulfobacillus,sulfobacillus,0,1.6
Sulfuricella,5,4.15024630541872,5.489888017216379,sulfuricella,sulfuricella,0,1.0
Sulfuriferula,4,1.6625615763546797,4.719125625023539,sulfuriferula,sulfuriferula,0,1.0
Sulfurimonas,42,0.6216279615294393,3.4556091605383465,sulfurimonas,sulfurimonas,0,1.0
Sulfuritalea,15,4.355500821018063,15.032621685446703,sulfuritalea,sulfuritalea,0,1.0
Sulfuritortus,7,1.539408866995074,3.1184081376751522,sulfuritortus,sulfuritortus,0,1.0
Sulfurospirillum,10,0.6711822660098522,3.088834909950318,sulfurospirillum,sulfurospirillum,0,1.5
Sulfurovum,10,0.20320197044334978,0.8027066226266564,sulfurovum,sulfurovum,0,1.0
Sutterella,3,0.6773399014778326,1.1077192200616353,sutterella,sutterella,0,1.0
Synechocystis,5,0.689655172413793,1.3396828731773507,synechocystis,synechocystis,0,1.25
Syntrophomonas,10,0.2524630541871921,1.6392763435064501,syntrophomonas,syntrophomonas,0,1.0
Tabrizicola,4,1.3854679802955665,0.6769777641215045,tabrizicola,tabrizicola,0,1.0
Tagaea,3,0.7389162561576356,0.6482311196293811,tagaea,tagaea,0,1.0
Tatlockia,2,0.7389162561576355,1.017882671888241,tatlockia,tatlockia,0,1.0
Telluria,10,0.3879310344827586,0.9649220755643959,telluria,telluria,0,1.25
Telmatospirillum,3,2.7093596059113296,1.4666146483914408,telmatospirillum,telmatospirillum,0,1.0
Tenacibaculum,2,0.12315270935960591,0.06160206792411292,tenacibaculum,tenacibaculum,0,1.0
Tepidiphilus,4,1.354679802955665,0.6830645830325687,tepidiphilus,tepidiphilus,0,1.5
Terracidiphilus,1,0.6773399014778325,0.5130968799555097,terracidiphilus,terracidiphilus,0,1.5384615384615383
Terrimicrobium,13,0.7957559681697612,0.8464354391766276,terrimicrobium,terrimicrobium,0,2.0
Terrimonas,37,1.5726933830382106,1.0423037087136215,terrimonas,terrimonas,0,1.0
Terrisporobacter,1,0.12315270935960591,1.7823511666856926,terrisporobacter,terrisporobacter,0,1.0
Tetragenococcus,3,0.12315270935960591,0.44001025304189395,tetragenococcus,tetragenococcus,0,1.6666666666666667
Thalassobaculum,4,2.555418719211823,1.2095776576471078,thalassobaculum,thalassobaculum,0,2.0
Thalassobius,3,0.4310344827586207,0.22196220612193715,thalassobius,thalassobius,0,1.0
Thalassococcus,1,0.06157635467980296,0.04675241065058563,thalassococcus,thalassococcus,0,2.0
Thalassolituus,4,0.4926108374384236,0.7195620565521158,thalassolituus,thalassolituus,0,1.0
Thauera,7,2.155172413793103,2.9090937823676724,thauera,thauera,0,1.8
Thermoanaerobacterium,2,0.18472906403940886,3.423727628046402,thermoanaerobacterium,thermoanaerobacterium,0,1.0
Thermodesulfovibrio,3,0.8415435139573071,3.515018064209943,thermodesulfovibrio,thermodesulfovibrio,0,1.0
Thermogemmatispora,2,0.06157635467980296,0.5228957436281257,thermogemmatispora,thermogemmatispora,0,2.0
Thermomonas,8,7.012007389162561,1.57508874840577,thermomonas,thermomonas,0,1.1
Thermus,4,0.7389162561576355,0.7307940936315613,thermus,thermus,0,1.0
Thioalkalivibrio,6,0.08210180623973727,1.0038110762625239,thioalkalivibrio,thioalkalivibrio,0,1.0
Thiobacillus,10,3.3435960591133003,5.032958552641757,thiobacillus,thiobacillus,0,1.1538461538461535
Thioclava,2,0.24630541871921183,1.2745913931706305,thioclava,thioclava,0,1.75
Thiogranum,1,0.49261083743842365,0.5019493672897808,thiogranum,thiogranum,0,1.0
Thiomicrorhabdus,2,0.3694581280788177,0.4323674065058128,thiomicrorhabdus,thiomicrorhabdus,0,1.0
Thiothrix,15,0.6280788177339901,1.1724869346633902,thiothrix,thiothrix,0,1.0
Tissierella,12,0.6208949096880131,1.2672916914105696,tissierella,tissierella,0,1.3333333333333333
Tistlia,2,1.66256157635468,1.858757147374791,tistlia,tistlia,0,1.0
Tistrella,2,0.8004926108374385,0.6775445468671778,tistrella,tistrella,0,2.0
Trabulsiella,1,18.7807881773399,1.3837762348365394,trabulsiella,trabulsiella,0,1.5
Trichococcus,1,2.5246305418719213,10.843462234811016,trichococcus,trichococcus,0,1.0
Tsukamurella,3,2.0730706075533663,0.4591246644493541,tsukamurella,tsukamurella,0,1.0
Tsuneonella,4,2.0320197044334978,1.3345895607975464,tsuneonella,tsuneonella,0,1.0
Turneriella,2,9.082512315270936,1.0714186858091264,turneriella,turneriella,0,1.0
Uliginosibacterium,4,0.44642857142857145,1.1029666171666306,uliginosibacterium,uliginosibacterium,0,1.0
Undibacterium,8,2.7863300492610836,2.734999569772985,undibacterium,undibacterium,0,1.25
Ureibacillus,4,0.41564039408867,0.6851847996137934,ureibacillus,ureibacillus,0,1.0
Vagococcus,3,0.8415435139573071,0.6210124028594152,vagococcus,vagococcus,0,1.0
Variibacter,8,0.40794334975369456,0.7062267033014407,variibacter,variibacter,0,1.0
Variovorax,13,2.6004168245547556,2.824156948145212,variovorax,variovorax,0,1.7142857142857142
Veillonella,10,0.8435960591133005,1.8119571386856959,veillonella,veillonella,0,1.0
Vibrio,27,0.36489691662105456,1.0627983796082536,vibrio,vibrio,0,1.4722222222222223
Vicingus,6,0.23604269293924465,0.24910945611606938,vicingus,vicingus,0,1.0
Virgibacillus,11,0.21831616659202868,1.0610005054223821,virgibacillus,virgibacillus,0,1.8333333333333333
Weeksella,1,0.12315270935960591,0.7773697722820707,weeksella,weeksella,0,1.0
Weissella,8,0.6080665024630543,0.6447499136630226,weissella,weissella,0,2.0
Weizmannia,2,1.416256157635468,0.44906552329455246,weizmannia,weizmannia,0,1.6666666666666667
Wenzhouxiangella,4,0.4618226600985222,1.5559624300313692,wenzhouxiangella,wenzhouxiangella,0,1.0
Williamsia,3,2.5246305418719213,0.756783350139282,williamsia,williamsia,0,1.5
Woeseia,13,0.3836680560818492,1.1869426891192858,woeseia,woeseia,0,1.0
Xanthobacter,1,2.0935960591133003,2.0832407071060506,xanthobacter,xanthobacter,0,1.0
Xanthomonas,3,9.339080459770114,1.1062307331933148,xanthomonas,xanthomonas,0,1.5
Yersinia,2,0.6773399014778325,0.31769510013092966,yersinia,yersinia,0,1.4
Yoonia,5,2.0320197044334973,0.45459658532437164,yoonia,yoonia,0,1.0
Zhongshania,1,0.18472906403940886,0.12798320998407858,zhongshania,zhongshania,0,1.5
Zobellia,1,0.7389162561576355,0.7255796647648385,zobellia,zobellia,0,1.0
Zoogloea,6,3.438013136288998,2.0179594468492525,zoogloea,zoogloea,0,1.6666666666666667
Zymomonas,2,0.3078817733990148,0.28201997826470504,zymomonas,zymomonas,0,1.0
