genus_lower,biome_H_std,ko_per_mb_total_z,ko_per_mb_tier1_z,ko_per_mb_tier2_z,abr_per_mb_z
rudaea,0.5944815800307418,0.1539669137216113,0.925663602656484,-0.4163877153455969,-0.23243857153053246
ruegeria,0.4941287142811694,-0.13806175629073403,-0.03894812059696097,0.21388499068261466,-0.24219641766261907
rufibacter,0.26574404021369114,-0.3214797206011502,-0.15440748088258793,-0.3610272972833489,-0.23120806561684543
ruminiclostridium,0.31040326796391327,-1.039833269236239,-1.1263912351606822,-0.8624218595148747,0.03176711949728312
ruminococcus,0.4303810140469673,-1.165355665283002,-0.981112769785978,-1.2004218009114447,-0.2126405888898325
runella,0.5904084226455253,-1.1721967012288896,-0.3393080370400085,-1.0900039860510469,-0.2091456194806258
ruthenibacterium,0.5320506107239884,-1.139230399926405,-0.9260509996162867,-0.676187670534052,-0.005865335931600142
saccharicrinis,0.38821500633038586,-1.2101455285892597,-0.9236924891918662,-1.266606051669281,-0.2582805125838608
saccharofermentans,0.46356453758016763,-0.9760643360629861,-1.1301990831915663,-0.9809016488337473,-0.22140590682240727
saccharomonospora,0.5273746792811326,-0.821662384491083,-0.7170930795567615,0.4396009469015558,-0.2097447540700883
saccharopolyspora,0.5400384943826115,-1.3544700589022836,-0.814641392820671,-0.202912555870766,-0.170287490447137
saccharospirillum,0.6189257053382212,0.3676620622334342,0.46671469781951025,-0.6391405945663577,-0.2582805125838608
salegentibacter,0.4893758678809536,0.40030661224385017,-0.10647108527446182,-0.5448935669973325,-0.25380255008633507
salinibacter,0.19619563901405945,-0.004175750675325664,0.013743109012010328,-0.18571623964096676,-0.25373829741354303
salinicoccus,0.2557782583890296,1.3807734479471891,1.3221050508517944,2.0848120175322324,-0.12567996883897647
salinicola,0.3901628494886822,0.328171323399321,0.5043426035476708,0.19837453092777488,-0.18871161654926097
salinimicrobium,0.5031572837772694,0.737733513894012,-0.6469735618075626,-0.8177768353284343,-0.25297881926520066
salinisphaera,0.5134278368943588,1.7075894937324343,-0.17145088544881487,2.285804775777459,-0.25186118687163234
saliphagus,0.34071195726688736,-0.8884569618441255,-0.4126484827983671,-0.8640851311854867,-0.2582805125838608
salmonella,0.35517317611204086,0.6282745333863702,4.504536187769303,5.132812438997389,2.8679282745689028
schlesneria,0.4977598371639451,-1.2426643258743832,-0.7994921980409959,-1.049394776246049,-0.2383522932959735
schnuerera,0.6898841195409371,-0.2288334567568907,-0.13669823333187417,-0.4306501304196642,-0.2473163484156852
sediminibacterium,0.5621968375163328,0.15661688092960147,0.06675875195883685,-0.7351672904179442,-0.06468000485088453
selenomonas,0.3077690989109211,-0.3313373938779079,-0.6612266882862644,0.8440196002073402,-0.2513203908810168
serratia,0.5321898466545881,0.16120913095820733,2.1514571505128504,1.006375756881109,1.3196419885225084
shewanella,0.5180014173814038,0.29125342528012854,0.4552851092999984,-0.2701878029760077,1.1676077871965662
singulisphaera,0.6092516783047313,-1.3317528906174851,-0.7977386351364186,-1.2694819555365457,-0.2565050995124322
sinorhizobium,0.5979539322170964,-1.1819582688404293,0.006200187997643125,-0.3111468754899016,-0.09988949363522068
skermanella,0.6393873533699287,-1.3822381503251773,-0.5107150026224243,-0.14617267107078388,-0.25219871136244215
slackia,0.16859318784754937,-0.9686827895620973,-1.2593791585494543,-0.9168010841953468,-0.2582805125838608
sneathiella,0.5514271494624051,0.6310773286113512,0.26263495234570833,-0.07344134304052147,-0.2582805125838608
solibacillus,0.6915152905699923,-0.47090896157936163,-0.6581923484260844,1.5261973357458707,-0.18645244188303797
sorangium,0.5846566304416284,-1.7979021016199837,-1.3159470541118374,-1.3860059925903407,-0.25357112276594335
sphaerisporangium,0.5158154875648016,-1.8463788073417449,-1.396441605411524,-0.4107207365793713,-0.22189039221657444
sphaerochaeta,0.6793267665658097,-0.1422704302039432,0.5669402805093244,-0.31946413585865846,-0.23124250671421123
sphingobacterium,0.5398044624688473,-0.6577904977178043,0.2532714731100772,-0.22229199852581946,0.16478127413500762
sphingobium,0.6303152717725025,0.2271919197735002,2.789334138351467,1.9773390443869345,0.09994661288534842
sphingomonas,0.5327885036503277,0.10728180386162693,1.3967658349061889,0.7013358975256394,0.5285508271666464
sphingopyxis,0.6265548198825109,0.14546620180386569,1.3528050876931839,0.6558971644185658,0.06707798828104106
spiroplasma,0.5552693212086115,-1.3069041314275633,-0.6204996941434081,-1.8400294149721983,-0.2582805125838608
spirosoma,0.5366690423071296,-1.0558543471617643,-0.27027667114683096,-0.8813008551475972,-0.20535021962699515
sporolactobacillus,0.5910014281347359,-0.09356027664293255,-0.674831445765212,1.0683703624836056,-0.16503526271187263
sporomusa,0.43382126491510326,-0.45360201067693534,-0.9394245513495846,0.13478203962124016,-0.2207267501275931
sporosarcina,0.6099848430371752,0.14831296062072874,-0.44709576456507066,1.7683902328246504,-0.1634614278414319
staphylococcus,0.3755869212783757,0.42014308221064484,-0.44033140627062545,1.786198097860229,14.634971172543754
stenotrophomonas,0.56110570505017,-0.13796751742077293,2.2415478188454316,0.9770226607397354,2.4072707632332104
stigmatella,0.6947181437223352,-1.6805691802149487,-1.1862072828278423,-1.0429889863653725,-0.251194205904682
streptococcus,0.36768916497929166,-0.3573961255645568,0.48667211951123424,-0.7780854987411451,11.283721892954514
streptomyces,0.5894255492131495,-1.483480220502205,-1.098384076294267,-0.17512208788460593,5.326655442861682
succiniclasticum,0.48517340031698014,-0.7660494638643507,0.058146906930840465,0.1286742602552119,-0.20897243480364344
succinivibrio,0.2411112232990993,0.5463720625271785,-0.32223882217246574,-1.4251618268069688,-0.21228960110786668
sulfitobacter,0.4696137995550181,0.24740263232192267,0.38081382649399015,0.5301239102882795,-0.22730393959849993
sulfobacillus,0.41326938135666774,-0.6107995521801344,-0.5374568016013858,-0.49873405128855475,-0.2155938798165649
sulfuricaulis,0.4772800178220043,1.4608057605386433,0.9947634750616171,-0.5802134242605456,-0.2582805125838608
sulfuricella,0.36549316085412414,2.544930465685517,1.1498284590410075,1.521255162189092,-0.2582805125838608
sulfuricurvum,0.3454863071694326,2.3830454491015423,0.4256434691814895,-0.2772140943127236,-0.24969852996562622
sulfuriferula,0.43742686759967947,2.080003222177754,1.7407858028294674,2.712308973826828,-0.2582805125838608
sulfurimonas,0.5841273725971909,2.135429493956845,0.10451256681598885,-0.6184732144269836,-0.2501928461360921
sulfurisoma,0.4958370679042478,2.016345022590461,-0.10311103550948279,1.5855207164066991,-0.2582805125838608
sulfuritalea,0.5598991320874498,0.8963877533165879,0.27464591064613575,1.1145100754943924,-0.2488777109608346
sulfuritortus,0.27054510823328215,2.2951275900854795,0.9579473372562894,0.5704322466226178,-0.2582805125838608
sulfurospirillum,0.40076013700419977,0.9347522007011148,-0.4869742195605249,-0.049705246426540284,-0.20953357192943842
sulfurovum,0.5123044350004268,2.936874771586277,0.35876728591646545,0.2924726678471174,-0.2582805125838608
sutterella,0.32314286130509356,0.5845281833389471,-0.7806136676399643,-0.5365166843395557,-0.15687468286428538
symbiobacterium,0.5505508872839722,-0.6225067447461682,-0.4003203405946235,0.17369334186266125,-0.2582805125838608
synechococcus,0.28082076143338486,0.3970255798982245,-0.1986251111246822,0.7897663504690396,-0.24569078588989116
synechocystis,0.2011092194714435,0.7574712845035338,-0.12522513627361107,0.8787764921178274,-0.18511033715707342
syntrophaceticus,0.5148429671017171,0.17706278744477694,-1.0036308239001452,-0.16393792632207416,-0.2582805125838608
syntrophomonas,0.4842940096184801,-0.5285209523876441,-1.023837300136839,-0.2234210566028983,-0.24570422483004065
syntrophorhabdus,0.38250456082954115,0.39884019844039725,-0.5673303438013119,-0.13207296477706168,-0.252965743133995
syntrophotalea,0.47293374792378656,0.2769380530965986,-0.8630043817489899,-0.44665423100858676,-0.2582805125838608
syntrophus,0.3398744759385417,0.031252059562480505,-1.0361780591487584,0.13532065518087405,-0.23984000105130907
tabrizicola,0.6694763735847842,0.020343013915457592,0.011734866543891562,-0.21267239927682313,-0.2532165501215542
tannerella,0.44586210374585955,-0.3018403507834332,-0.216418489510629,-1.2047062167074845,-0.24698348206517093
telluria,0.5035948179795151,-0.6994822268245191,0.2891126122732415,0.2843374393123094,0.051588704299811425
tenacibaculum,0.37761983392087495,0.8668500586930494,0.06403461963029337,0.06517573769540567,-0.2016104322202166
tepidanaerobacter,0.6303467278168028,0.40382642861007756,0.80361640863074,-0.014932776832829758,-0.23698320172225842
terrimicrobium,0.625983794032019,0.28819212624611273,0.8037020472976248,-0.3095546912881392,-0.25147695979814216
terrimonas,0.6419481959331989,-0.12168394807956838,0.10261575149039527,-0.3602427737723738,-0.2544432148822372
terrisporobacter,0.35586516318344674,-0.5016987350569109,-0.51735516672643,-0.4804662030991457,-0.14244130134097163
thalassobaculum,0.5376403306751686,-0.43063687241521525,0.01731260410374234,-0.13766226450284844,-0.25496965206589506
thauera,0.5271339866707234,0.9507522064251289,2.289826630491739,1.9304404596199787,-0.11394796895557155
thermoclostridium,0.6233168500153059,-0.6690629346695752,-0.05099516498702275,-0.9066069981447543,-0.24666212513795696
thermodesulfovibrio,0.5534642140879725,1.4153468005343,-0.378966480607071,0.9426448083790776,-0.24916572825567063
thermomonas,0.6915892931361199,1.4684618009340131,1.0394732578156554,1.5779755033106708,-0.17851014673039267
thermomonospora,0.5604818544047416,-1.3028877098360119,-1.035201698263812,-0.608687233174749,-0.236385341362803
thermus,0.5117927525991428,0.4092016855192976,-0.33062687607781377,0.5110646151332607,-0.20544225555908455
thioalkalivibrio,0.6338651286322216,0.7635250345014897,-0.0517083607031055,-0.27616880173170544,-0.2035337803916081
thiobacillus,0.4532077553711382,1.61056194012793,1.6051152300465124,1.605767899871718,-0.2241361358086927
thiohalocapsa,0.6437920234600509,-0.2628646905067104,-0.1123700257123335,-0.9384680095425877,-0.2550434517896306
thiomicrorhabdus,0.6228140880367513,3.193218781093443,0.2344510448022575,2.3167786653503546,-0.2582805125838608
thiothrix,0.5417595221258862,0.4895519796171729,-0.025651840731066147,-0.8498049785143101,-0.2582805125838608
tissierella,0.4951153121859062,-0.28019858268264464,0.008636803014469702,0.3821381512339895,-0.19407094305662267
treponema,0.3663977048633924,0.06421613820129422,-0.21254884490650292,0.2625175858671761,-0.2364716962335934
trichormus,0.25830049194487226,-1.2786143376780386,-1.1384407457412926,-0.7206920752757554,-0.2458407928063934
uliginosibacterium,0.4453763844284356,0.5929349578868154,0.886595784652214,-0.7261100896189936,-0.21928506601236475
ulvibacter,0.6252733816891223,-0.16151038758918576,-0.7829286208917731,-0.09568912846284328,-0.2582805125838608
undibacterium,0.5032620298848038,0.4551295220496379,1.0013264089777472,0.09027080631565118,-0.21378679138641035
vagococcus,0.5691308720822623,-0.8186865562097125,-0.1383080890278198,-1.3631940648025762,-0.048428452923912645
variibacter,0.567896015036925,-0.5291432836404713,0.23862730993198952,-0.6279820766608075,-0.2507372849275437
variovorax,0.6274753837335001,-0.6900210132126358,0.6234271808301936,-0.19708813111808604,-0.052957637246208784
veillonella,0.32815932926162666,0.38191006245382564,-0.8638323553237778,1.270106408554813,0.10862290934938079
verrucomicrobium,0.6005044683511492,-1.3302274506986804,-0.9208271606270462,-0.6058426577680476,-0.25401328299374115
vibrio,0.40239817819393714,-0.09365260589925302,0.015496266858430164,-0.21712585752911556,2.7579156911695137
vicingus,0.318933833083718,1.386804996289792,0.455557185945457,-1.1193191905880036,-0.23264982438535534
virgibacillus,0.6068803307630488,-0.6855415801188515,-0.3241013091991387,0.4736093758533767,0.009975360010599156
vogesella,0.2747782751188311,0.26321206822369686,0.1392894720212595,0.8377792282162273,-0.25337890821064885
weissella,0.273235735927182,-0.6186052224208144,-0.7459426632528497,-1.103222889821769,-0.23435592245969242
wenzhouxiangella,0.6024526276302895,1.3208520168574802,0.51040526192107,-0.08316358909692058,-0.21951476622874866
winogradskyella,0.3799894164698985,0.3978918932505907,-0.11914408393271143,0.049462563187817506,-0.2533217577450212
woeseia,0.5782884638200384,2.2069324403929156,0.4719363734489432,0.7936398624655853,-0.2582805125838608
wolbachia,0.5978828225867825,1.63716594830219,-0.13275520087695664,-0.6941523292742051,-0.2582805125838608
xanthomonas,0.5336726310114722,-0.6327666171624452,0.3453068694238979,0.9636571348908646,0.09501777622312649
xenorhabdus,0.46506751134909613,0.416506208266031,-0.43116880833567,-1.2844450355587782,0.04513290672589426
yoonia,0.5542731577120891,0.29541673000270297,0.1002771652928592,-0.23543298187149717,-0.25305513692558773
zobellella,0.5918465363817605,0.9168665114611113,0.07963699528694734,0.32218305816766374,-0.2582805125838608
zoogloea,0.5418412531519626,0.9024765160444721,1.293670099476512,1.3460507759878995,-0.2221065250957586
