orgId	locusId	sysName	name	desc	hitId	hitSysName	hitName	hitDesc	rank	cofit	conserved
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01950	MMP_RS01950		hypothetical protein	8	0.377617225447977	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01915	MMP_RS01915		DUF354 domain-containing protein	9	0.372651007452113	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS04350	MMP_RS04350		2-hydroxyacyl-CoA dehydratase family protein	10	0.372322062895219	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS04385	MMP_RS04385		hypothetical protein	11	0.372130295352841	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01920	MMP_RS01920		glycosyltransferase family 2 protein	12	0.370221862002806	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01955	MMP_RS01955		hypothetical protein	13	0.366949363969732	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS03010	MMP_RS03010		cupin domain-containing protein	14	0.36620834921282	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS08785	MMP_RS08785		RNA-protein complex protein Nop10	15	0.362221667427768	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS05180	MMP_RS05180		Nre family DNA repair protein	16	0.361456808576349	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS08890	MMP_RS08890		glycosyltransferase family 4 protein	17	0.358859685110963	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS05640	MMP_RS05640		UTP--glucose-1-phosphate uridylyltransferase GalU	18	0.35553898223519	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01940	MMP_RS01940		MoxR family ATPase	19	0.353739892275276	FALSE
Methanococcus_S2	MMP_RS03425	MMP_RS03425		hypothetical protein	MMP_RS01905	MMP_RS01905		glycosyltransferase	20	0.353189978337523	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS00290	MMP_RS00290		hypothetical protein	1	0.52704115802502	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05090	MMP_RS05090		CO dehydrogenase/CO-methylating acetyl-CoA synthase complex subunit beta	2	0.524168212290001	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS00295	MMP_RS00295		gamma carbonic anhydrase family protein	3	0.52036251626454	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05055	MMP_RS05055		DUF166 domain-containing protein	4	0.512863540989292	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS07720	MMP_RS07720		4Fe-4S binding protein	5	0.512474575881191	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05060	MMP_RS05060		AAA family ATPase	6	0.511125984482842	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05075	MMP_RS05075		acetyl-CoA decarbonylase/synthase complex subunit gamma	7	0.509638714153872	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05065	MMP_RS05065		CooT family nickel-binding protein	8	0.509125734432685	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05100	MMP_RS05100		CO dehydrogenase/acetyl-CoA synthase complex subunit alpha	9	0.504523261400683	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05095	MMP_RS05095		CO dehydrogenase/acetyl-CoA synthase complex subunit epsilon	10	0.503867185515951	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05080	MMP_RS05080		acetyl-CoA decarbonylase/synthase complex subunit delta	11	0.502541173983542	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05085	MMP_RS05085		AAA family ATPase	12	0.50055038796227	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS05070	MMP_RS05070		4Fe-4S dicluster domain-containing protein	13	0.490406245162232	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS06705	MMP_RS06705		formate/nitrite transporter family protein	14	0.466085410850962	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS06720	MMP_RS06720		response regulator transcription factor	15	0.460833389538157	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS06930	MMP_RS06930		MBL fold metallo-hydrolase	16	0.458819638014769	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS06715	MMP_RS06715		cache domain-containing protein	17	0.456774061008734	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS04425	MMP_RS04425		APC family permease	18	0.441699107408045	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS03000	MMP_RS03000		cupin domain-containing protein	19	0.438588492521629	FALSE
Methanococcus_S2	MMP_RS03430	MMP_RS03430		bile acid:sodium symporter family protein	MMP_RS01475	MMP_RS01475		phosphosulfolactate synthase	20	0.430889240601682	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS06270	MMP_RS06270		TIGR00300 family protein	1	0.816051102267842	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS03035	MMP_RS03035		4-hydroxy-tetrahydrodipicolinate synthase	2	0.804817748287331	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS07845	MMP_RS07845		LL-diaminopimelate aminotransferase	3	0.787223680433072	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS01700	MMP_RS01700		dihydroxy-acid dehydratase	4	0.763787865600607	TRUE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS09020	MMP_RS09020		hypothetical protein	5	0.749764833430963	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS06730	MMP_RS06730		phosphopantothenate/pantothenate synthetase	6	0.747559324001447	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS06230	MMP_RS06230		helix-turn-helix domain-containing protein	7	0.743014556335579	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS07730	MMP_RS07730		pyruvate synthase subunit beta	8	0.733968280149411	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS04685	MMP_RS04685		DUF126 domain-containing protein	9	0.720462902826257	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS05265	MMP_RS05265		2-isopropylmalate synthase	10	0.719849636793758	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS04780	MMP_RS04780		ribonuclease P	11	0.718156974700019	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS05930	MMP_RS05930		3-isopropylmalate dehydratase large subunit	12	0.717903163480422	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS01830	MMP_RS01830		tRNA-Val	13	0.717672155373813	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS01800	MMP_RS01800		TIGR00303 family protein	14	0.71669668924183	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS05845	MMP_RS05845		tRNA-intron lyase	15	0.711433624546953	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS03140	MMP_RS03140		hypothetical protein	16	0.70486346097671	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS06625	MMP_RS06625		DNA primase	17	0.704038743305673	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS02345	MMP_RS02345		GTP-dependent dephospho-CoA kinase family protein	18	0.701654687075129	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS06120	MMP_RS06120		UPF0147 family protein	19	0.696030380202842	FALSE
Methanococcus_S2	MMP_RS03435	MMP_RS03435		ketol-acid reductoisomerase	MMP_RS03600	MMP_RS03600		triose-phosphate isomerase	20	0.695994450631415	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS04480	MMP_RS04480		lysine 2 3-aminomutase	1	0.533790673507422	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS06435	MMP_RS06435		CBS domain-containing protein	2	0.53370875221282	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS04485	MMP_RS04485		putative beta-lysine N-acetyltransferase	3	0.503971379296005	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS03670	MMP_RS03670		DUF1890 domain-containing protein	4	0.479745080018589	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS05485	MMP_RS05485		cysteine--tRNA ligase	5	0.474801574253707	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS02015	MMP_RS02015		amidohydrolase	6	0.464217302228689	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS05295	MMP_RS05295		minichromosome maintenance protein MCM	7	0.463786927695518	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS05460	MMP_RS05460		YcaO-related McrA-glycine thioamidation protein	8	0.457858991765292	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS01885	MMP_RS01885		Gfo/Idh/MocA family oxidoreductase	9	0.4531806735616	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS01975	MMP_RS01975		hypothetical protein	10	0.446612148565333	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS01875	MMP_RS01875		N-acetyltransferase	11	0.442017355299136	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS02940	MMP_RS02940		TatD family hydrolase	12	0.440099577997828	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS01880	MMP_RS01880		DegT/DnrJ/EryC1/StrS family aminotransferase	13	0.438711003368701	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS06725	MMP_RS06725		hypothetical protein	14	0.437948215655511	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS09010	MMP_RS09010		hypothetical protein	15	0.436416386318981	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS05535	MMP_RS05535		hypothetical protein	16	0.436074761282102	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS03700	MMP_RS03700		sodium:proton antiporter	17	0.433768894718211	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS07355	MMP_RS07355		transcription factor S	18	0.431657473294879	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS05145	MMP_RS05145		hypothetical protein	19	0.430720683968825	FALSE
Methanococcus_S2	MMP_RS03440	MMP_RS03440		MoaD/ThiS family protein	MMP_RS08660	MMP_RS08660		DHH family phosphoesterase	20	0.427362187842193	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS04685	MMP_RS04685		DUF126 domain-containing protein	1	0.849519867542906	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS01800	MMP_RS01800		TIGR00303 family protein	2	0.841539861876131	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06020	MMP_RS06020		archaeoflavoprotein AfpA	3	0.838580962116742	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS07200	MMP_RS07200		[5-(aminomethyl)furan-3-yl]methyl phosphate kinase	4	0.833784098931884	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS03025	MMP_RS03025		molybdenum cofactor guanylyltransferase	5	0.825653973769324	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS02240	MMP_RS02240		methanogenesis marker 7 protein	6	0.825351364634333	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS01795	MMP_RS01795		methanogenesis marker 6 protein	7	0.819282300723986	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS03580	MMP_RS03580		signal recognition particle-docking protein FtsY	8	0.81859155357332	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS08650	MMP_RS08650		glutamine--fructose-6-phosphate transaminase (isomerizing)	9	0.803386870240836	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06285	MMP_RS06285		precorrin-6Y C5 15-methyltransferase (decarboxylating) subunit CbiT	10	0.799689371352489	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS01325	MMP_RS01325		dihydroneopterin aldolase family protein	11	0.794425453113774	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS02135	MMP_RS02135		DUF5612 domain-containing protein	12	0.79053097375577	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS07600	MMP_RS07600		Ni-sirohydrochlorin a c-diamide synthase	13	0.7880769652334	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS05845	MMP_RS05845		tRNA-intron lyase	14	0.787593330813448	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06400	MMP_RS06400		4Fe-4S binding protein	15	0.786233457857638	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS08210	MMP_RS08210		phosphatidylglycerophosphatase A	16	0.784273767720401	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06230	MMP_RS06230		helix-turn-helix domain-containing protein	17	0.781906775904535	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS01225	MMP_RS01225		DUF5379 domain-containing protein	18	0.78186254610287	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06270	MMP_RS06270		TIGR00300 family protein	19	0.780017593658005	FALSE
Methanococcus_S2	MMP_RS03445	MMP_RS03445		methanogenesis marker 17 protein	MMP_RS06120	MMP_RS06120		UPF0147 family protein	20	0.771750910519132	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS07345	MMP_RS07345		PFL family protein	1	0.95241175071618	TRUE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS05500	MMP_RS05500		2-isopropylmalate synthase	2	0.928257313671409	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS01455	MMP_RS01455		nickel pincer cofactor biosynthesis protein LarC	3	0.889203047170959	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04215	MMP_RS04215		nickel pincer cofactor biosynthesis protein LarB	4	0.884287667889243	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS07185	MMP_RS07185		pyridoxal phosphate-dependent aminotransferase	5	0.877800391201693	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS06375	MMP_RS06375		ATP-dependent sacrificial sulfur transferase LarE	6	0.874398708946175	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04790	MMP_RS04790		4-hydroxy-tetrahydrodipicolinate reductase	7	0.77794518957361	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS08760	MMP_RS08760		hypothetical protein	8	0.702779391654135	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04785	MMP_RS04785		hypothetical protein	9	0.693087809981809	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS05930	MMP_RS05930		3-isopropylmalate dehydratase large subunit	10	0.649425579314577	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS05265	MMP_RS05265		2-isopropylmalate synthase	11	0.618950839414147	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS08655	MMP_RS08655		phosphoadenosine phosphosulfate reductase family protein	12	0.600606637077268	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04620	MMP_RS04620		cobalt transporter CbiM	13	0.59721434376026	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS08240	MMP_RS08240		methanogenesis marker 16 metalloprotein	14	0.597002238725875	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS03420	MMP_RS03420		acetolactate synthase small subunit	15	0.585173049011489	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04210	MMP_RS04210		aldo/keto reductase	16	0.583135202803478	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS07365	MMP_RS07365		2-phosphoglycerate kinase	17	0.558629248296814	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS04425	MMP_RS04425		APC family permease	18	0.547573192940763	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS06270	MMP_RS06270		TIGR00300 family protein	19	0.541788680759847	FALSE
Methanococcus_S2	MMP_RS03450	MMP_RS03450		ACT domain-containing protein	MMP_RS05070	MMP_RS05070		4Fe-4S dicluster domain-containing protein	20	0.540481769998947	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS04885	MMP_RS04885		sulfite exporter TauE/SafE family protein	1	0.437218189983109	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS08365	MMP_RS08365		energy conserving hydrogenase EhbF	2	0.374344791618518	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS03095	MMP_RS03095		diphthine synthase	3	0.370561870155168	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS03115	MMP_RS03115		hypothetical protein	4	0.369374715707563	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS01030	MMP_RS01030		MTAP family purine nucleoside phosphorylase	5	0.367937536755564	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS06900	MMP_RS06900		coenzyme F420-reducing hydrogenase  FrhD protein	6	0.366536452066986	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS01045	MMP_RS01045		diphthamide biosynthesis enzyme Dph2	7	0.36646191304728	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS00900	MMP_RS00900		50S ribosomal protein L39e	8	0.363351172034324	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS07750	MMP_RS07750		DUF357 domain-containing protein	9	0.361272098691783	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS05245	MMP_RS05245		archaeosine biosynthesis radical SAM protein RaSEA	10	0.359059158615444	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS05950	MMP_RS05950		nickel-dependent hydrogenase large subunit	11	0.358049194252545	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS03540	MMP_RS03540		DUF2178 domain-containing protein	12	0.355903839545378	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS05420	MMP_RS05420		DUF61 family protein	13	0.352421063055979	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS03320	MMP_RS03320		metal-dependent transcriptional regulator	14	0.351933793353924	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS08335	MMP_RS08335		NADH-quinone oxidoreductase subunit B family protein	15	0.343952702350185	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS02885	MMP_RS02885		molybdopterin biosynthesis protein	16	0.341874500564068	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS08340	MMP_RS08340		4Fe-4S binding protein	17	0.33972748531871	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS06770	MMP_RS06770		DHH family phosphoesterase	18	0.336643443646933	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS06840	MMP_RS06840		DNA-directed RNA polymerase subunit N	19	0.33346040798738	FALSE
Methanococcus_S2	MMP_RS03460	MMP_RS03460		U32 family peptidase	MMP_RS00325	MMP_RS00325		RNA-binding protein	20	0.327663247326414	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS03225	MMP_RS03225		acetolactate decarboxylase	1	0.314626005701065	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS02200	MMP_RS02200		methyl-accepting chemotaxis protein	2	0.293669183779216	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS02555	MMP_RS02555		AIPR family protein	3	0.290211323606582	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS02705	MMP_RS02705		formylmethanofuran dehydrogenase subunit B	4	0.283835139972353	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS02690	MMP_RS02690		FmdE family protein	5	0.279009164752115	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS01965	MMP_RS01965		DUF1616 domain-containing protein	6	0.274606388323778	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS04315	MMP_RS04315		corrinoid protein	7	0.269824083351577	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS06495	MMP_RS06495		YkgJ family cysteine cluster protein	8	0.265721104875378	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS00155	MMP_RS00155		heavy metal-binding domain-containing protein	9	0.26324571338157	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS01420	MMP_RS01420		hypothetical protein	10	0.257147285665476	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS01435	MMP_RS01435		DMT family transporter	11	0.247202303893286	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS04545	MMP_RS04545		methyltransferase domain-containing protein	12	0.245889234606335	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS04800	MMP_RS04800		chemotaxis protein CheW	13	0.241576650568732	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS03865	MMP_RS03865		aspartate/glutamate racemase family protein	14	0.240651115620421	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS01260	MMP_RS01260		HDIG domain-containing protein	15	0.239746982674602	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS05040	MMP_RS05040		permease	16	0.236753016475347	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS01485	MMP_RS01485		right-handed parallel beta-helix repeat-containing protein	17	0.228824191416906	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS02225	MMP_RS02225		carbohydrate kinase family protein	18	0.224139530313635	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS00830	MMP_RS00830		purine phosphoribosyltransferase family protein	19	0.223095230088006	FALSE
Methanococcus_S2	MMP_RS03465	MMP_RS03465		adenine phosphoribosyltransferase	MMP_RS03130	MMP_RS03130		hypothetical protein	20	0.221974401524816	FALSE
Methanococcus_S2	MMP_RS03470	MMP_RS03470		phosphoadenosine phosphosulfate reductase family protein	MMP_RS05245	MMP_RS05245		archaeosine biosynthesis radical SAM protein RaSEA	1	0.536859170048851	FALSE
Methanococcus_S2	MMP_RS03470	MMP_RS03470		phosphoadenosine phosphosulfate reductase family protein	MMP_RS08200	MMP_RS08200		archaeosine synthase subunit alpha	2	0.526729349091444	FALSE
Methanococcus_S2	MMP_RS03470	MMP_RS03470		phosphoadenosine phosphosulfate reductase family protein	MMP_RS00115	MMP_RS00115		radical SAM protein	3	0.460826374031616	FALSE
Methanococcus_S2	MMP_RS03470	MMP_RS03470		phosphoadenosine phosphosulfate reductase family protein	MMP_RS01780	MMP_RS01780		TrmJ/YjtD family RNA methyltransferase	4	0.446100426100056	FALSE
