orgId	locusId	sysName	geneName	desc	set1IT067 CPG	set1IT068 M63_quarter_strength	set1IT071 CPG	set1IT072 M63_quarter_strength	set2IT036 CPG	set2IT037 M63_quarter_strength
RalstoniaUW163	UW163_RS18920	UW163_RS18920		DUF2165 domain-containing protein	-0.186	-0.064	-0.048	-0.068	0.008	0.069
RalstoniaUW163	UW163_RS18925	UW163_RS18925		FMN-binding negative transcriptional regulator	0.188	0.111	-0.188	0.184	0.061	0.063
RalstoniaUW163	UW163_RS18930	UW163_RS18930		fumarylacetoacetase	0.021	-0.075	-0.134	0.054	-0.104	-0.155
RalstoniaUW163	UW163_RS18935	UW163_RS18935		homogentisate 1,2-dioxygenase	-0.033	0.148	-0.055	-0.035	-0.161	-0.046
RalstoniaUW163	UW163_RS18940	UW163_RS18940		LysR family transcriptional regulator	-0.026	-0.072	-0.002	-0.065	-0.011	-0.071
RalstoniaUW163	UW163_RS18950	UW163_RS18950		RNA ligase RtcB family protein	0.076	0.196	0.294	0.172	0.317	0.107
RalstoniaUW163	UW163_RS18955	UW163_RS18955		DUF2783 domain-containing protein	-0.056	0.170	-0.578	0.240	0.323	0.367
RalstoniaUW163	UW163_RS18960	UW163_RS18960		FAD-dependent oxidoreductase	0.158	0.169	0.271	0.059	0.006	0.027
RalstoniaUW163	UW163_RS18965	UW163_RS18965		MBL fold hydrolase	-0.025	-0.014	-0.073	-0.276	-0.277	-0.308
RalstoniaUW163	UW163_RS18970	UW163_RS18970		IclR family transcriptional regulator	0.128	0.047	0.314	0.214	0.055	0.361
RalstoniaUW163	UW163_RS18975	UW163_RS18975		branched-chain amino acid ABC transporter permease	-0.080	-0.250	-0.062	0.031	0.218	0.287
RalstoniaUW163	UW163_RS18980	UW163_RS18980		metal-dependent hydrolase	-0.063	-0.167	-0.152	-0.055	0.030	0.074
RalstoniaUW163	UW163_RS18985	UW163_RS18985		ABC transporter ATP-binding protein	-0.395	-0.001	-0.158	0.097	0.155	-0.045
RalstoniaUW163	UW163_RS18990	UW163_RS18990		hypothetical protein	-0.252	0.050	0.131	0.069	-0.040	-0.021
RalstoniaUW163	UW163_RS18995	UW163_RS18995		cytochrome P450	0.287	0.160	0.108	-0.247	-0.058	0.056
RalstoniaUW163	UW163_RS19000	UW163_RS19000		EamA/RhaT family transporter	-0.202	-0.035	-0.070	0.102	0.124	0.176
RalstoniaUW163	UW163_RS19005	UW163_RS19005		membrane protein	0.123	0.016	0.190	0.202	0.433	0.310
RalstoniaUW163	UW163_RS19010	UW163_RS19010		DUF1326 domain-containing protein	0.134	0.018	-0.036	-0.076	0.024	-0.041
RalstoniaUW163	UW163_RS19015	UW163_RS19015		GNAT family N-acetyltransferase	0.370	-0.066	-0.280	-0.107	0.125	0.014
RalstoniaUW163	UW163_RS19020	UW163_RS19020		D-amino-acid transaminase	-0.092	0.005	0.092	0.056	0.014	0.157
RalstoniaUW163	UW163_RS19025	UW163_RS19025		hypothetical protein	-0.058	-0.443	-0.228	-0.018	0.128	0.053
RalstoniaUW163	UW163_RS19030	UW163_RS19030		hypothetical protein	0.177	-0.038	0.277	-0.189	0.216	-0.177
RalstoniaUW163	UW163_RS19035	UW163_RS19035		diacylglycerol kinase	0.063	0.021	0.127	0.202	0.117	0.061
RalstoniaUW163	UW163_RS19040	UW163_RS19040		porin	0.055	-0.135	0.130	-0.121	0.085	-0.075
RalstoniaUW163	UW163_RS19045	UW163_RS19045		FMN-binding protein	0.227	0.128	-0.065	0.171	0.156	0.155
RalstoniaUW163	UW163_RS19050	UW163_RS19050		lipase	-0.052	0.136	0.064	-0.019	-0.337	0.109
RalstoniaUW163	UW163_RS19055	UW163_RS19055		hypothetical protein	0.037	0.159	0.005	-0.266	-0.068	-0.172
RalstoniaUW163	UW163_RS19065	UW163_RS19065		hypothetical protein	0.208	-0.052	0.175	-0.165	-0.100	-0.078
RalstoniaUW163	UW163_RS19070	UW163_RS19070		hypothetical protein	-0.068	0.093	-0.042	0.096	0.028	-0.006
RalstoniaUW163	UW163_RS19075	UW163_RS19075		sterol desaturase family protein	-0.082	-0.207	0.075	-0.010	-0.000	0.096
RalstoniaUW163	UW163_RS19080	UW163_RS19080		hypothetical protein	-0.002	0.126	0.137	0.140	0.131	-0.038
RalstoniaUW163	UW163_RS19085	UW163_RS19085		trehalose-6-phosphate synthase	-0.089	0.055	-0.002	-0.057	-0.167	-0.170
RalstoniaUW163	UW163_RS19090	UW163_RS19090		hypothetical protein	-0.019	-0.678	-0.719	-1.163	0.192	0.249
RalstoniaUW163	UW163_RS19095	UW163_RS19095		hypothetical protein	0.033	-0.070	-0.004	-0.081	0.050	-0.217
RalstoniaUW163	UW163_RS19100	UW163_RS19100		type VI secretion system protein ImpK	-0.069	0.130	-0.144	-0.042	-0.275	-0.189
RalstoniaUW163	UW163_RS19105	UW163_RS19105		type VI secretion system baseplate subunit TssK	0.082	0.180	0.029	-0.009	0.099	0.052
RalstoniaUW163	UW163_RS19110	UW163_RS19110		type VI secretion system lipoprotein TssJ	-0.047	-0.069	0.130	0.179	0.238	-0.024
RalstoniaUW163	UW163_RS19115	UW163_RS19115		hypothetical protein	0.114	-0.008	0.188	0.018	0.316	0.012
RalstoniaUW163	UW163_RS19120	UW163_RS19120		type VI secretion system contractile sheath small subunit	0.464	-0.119	0.325	0.175	0.867	0.786
RalstoniaUW163	UW163_RS19125	UW163_RS19125		type VI secretion system contractile sheath large subunit	0.121	0.152	-0.022	0.064	0.305	0.073
RalstoniaUW163	UW163_RS19130	UW163_RS19130		type VI secretion system tube protein Hcp	-0.396	-0.652	0.253	-0.288	0.025	0.003
RalstoniaUW163	UW163_RS19135	UW163_RS19135		type VI secretion system baseplate subunit TssE	0.088	0.063	0.143	-0.010	0.109	0.204
RalstoniaUW163	UW163_RS19140	UW163_RS19140		type VI secretion system baseplate subunit TssF	-0.069	0.084	-0.015	-0.227	0.026	0.053
RalstoniaUW163	UW163_RS19145	UW163_RS19145		type VI secretion system baseplate subunit TssG	-0.087	-0.059	0.188	-0.249	-0.336	-0.117
RalstoniaUW163	UW163_RS19150	UW163_RS19150		type VI secretion system ATPase TssH	-0.121	0.050	-0.020	-0.018	0.021	0.231
RalstoniaUW163	UW163_RS19155	UW163_RS19155		type VI secretion protein	0.239	0.077	0.192	0.242	0.225	0.039
RalstoniaUW163	UW163_RS19160	UW163_RS19160		hypothetical protein	0.152	-0.016	-0.009	0.148	0.072	0.026
RalstoniaUW163	UW163_RS19165	UW163_RS19165		hypothetical protein	-0.101	0.271	-0.260	-0.275	-0.473	-0.122
RalstoniaUW163	UW163_RS19170	UW163_RS19170		hypothetical protein	0.018	0.354	-0.147	-0.044	0.041	0.354
RalstoniaUW163	UW163_RS19175	UW163_RS19175		glycoside hydrolase family 10 protein	0.059	0.035	0.015	0.077	0.173	0.183
RalstoniaUW163	UW163_RS19180	UW163_RS19180		type VI secretion system protein TssA	0.131	0.063	0.112	0.148	-0.205	-0.004
RalstoniaUW163	UW163_RS19185	UW163_RS19185		OmpA family protein	-0.333	0.224	-0.212	-0.218	-0.087	-0.036
RalstoniaUW163	UW163_RS19190	UW163_RS19190		type VI secretion system-associated protein TagF	-0.484	-0.136	-0.199	-0.134	-0.135	-0.074
RalstoniaUW163	UW163_RS19195	UW163_RS19195		type VI secretion system membrane subunit TssM	0.109	-0.074	0.137	0.010	0.082	-0.123
RalstoniaUW163	UW163_RS19200	UW163_RS19200		hypothetical protein	-0.178	-0.238	-0.180	-0.244	0.164	0.215
RalstoniaUW163	UW163_RS19210	UW163_RS19210		L-alanyl-D-glutamate peptidase	0.132	0.053	0.063	-0.198	0.083	-0.056
RalstoniaUW163	UW163_RS19215	UW163_RS19215		hypothetical protein	0.366	0.172	-0.089	0.116	0.153	0.023
RalstoniaUW163	UW163_RS19220	UW163_RS19220		type VI secretion protein	0.169	-0.022	0.144	-0.018	-0.093	-0.031
RalstoniaUW163	UW163_RS19225	UW163_RS19225		hypothetical protein	-0.473	0.027	-0.367	-0.435	0.437	0.234
RalstoniaUW163	UW163_RS19230	UW163_RS19230		hypothetical protein	0.104	0.013	0.080	0.009	0.149	-0.335
RalstoniaUW163	UW163_RS19235	UW163_RS19235		pyridoxal phosphate-dependent aminotransferase	-0.075	0.028	0.228	0.217	0.018	-0.142
RalstoniaUW163	UW163_RS19245	UW163_RS19245		N-acetyl-gamma-glutamyl-phosphate reductase	-0.060	-0.358	-0.112	0.003	-0.227	-0.062
RalstoniaUW163	UW163_RS19250	UW163_RS19250		hypothetical protein	0.090	-0.103	-0.280	0.083	-0.556	0.138
RalstoniaUW163	UW163_RS19255	UW163_RS19255		DNA polymerase Y family protein	-0.174	-0.412	0.009	-0.292	0.064	0.184
RalstoniaUW163	UW163_RS19260	UW163_RS19260		error-prone DNA polymerase	-0.010	-0.081	0.071	0.059	-0.045	-0.034
RalstoniaUW163	UW163_RS19265	UW163_RS19265		XRE family transcriptional regulator	-0.174	-0.495	0.110	-0.162	0.422	0.013
RalstoniaUW163	UW163_RS19270	UW163_RS19270		anion transporter	-0.010	0.015	0.234	0.139	-0.028	0.074
RalstoniaUW163	UW163_RS19275	UW163_RS19275		hypothetical protein	0.013	0.058	-0.132	-0.072	-0.124	0.139
RalstoniaUW163	UW163_RS19280	UW163_RS19280		elongation factor G	-0.006	-0.122	0.022	0.069	-0.030	-0.101
RalstoniaUW163	UW163_RS19285	UW163_RS19285		Crp/Fnr family transcriptional regulator	-0.070	0.085	-0.128	0.697	-0.287	-0.058
RalstoniaUW163	UW163_RS19290	UW163_RS19290		DUF962 domain-containing protein	0.118	0.087	-0.312	0.042	-0.126	-0.130
RalstoniaUW163	UW163_RS19295	UW163_RS19295		ferredoxin family protein	0.186	0.740	0.084	-0.750	0.100	0.031
RalstoniaUW163	UW163_RS19300	UW163_RS19300		hypothetical protein	0.148	0.066	0.080	0.139	-0.205	-0.141
RalstoniaUW163	UW163_RS19305	UW163_RS19305		LysR family transcriptional regulator	0.194	0.099	-0.017	0.227	-0.095	-0.212
RalstoniaUW163	UW163_RS19310	UW163_RS19310		putative 2-aminoethylphosphonate ABC transporter ATP-binding protein	0.141	0.079	-0.602	-0.549	0.154	-0.111
RalstoniaUW163	UW163_RS19315	UW163_RS19315		putative 2-aminoethylphosphonate ABC transporter permease subunit	-0.047	-0.130	-0.015	-0.064	-0.120	-0.140
RalstoniaUW163	UW163_RS19320	UW163_RS19320		phosphonoacetaldehyde hydrolase	0.021	-0.281	-0.030	-0.209	-0.064	-0.276
RalstoniaUW163	UW163_RS19325	UW163_RS19325		putative 2-aminoethylphosphonate ABC transporter substrate-binding protein	0.088	-0.018	0.003	-0.056	0.118	0.150
RalstoniaUW163	UW163_RS19330	UW163_RS19330		TIGR03364 family FAD-dependent oxidoreductase	-0.048	-0.436	-0.377	-0.052	-0.202	-0.044
RalstoniaUW163	UW163_RS19335	UW163_RS19335		DJ-1/PfpI family protein	0.068	-0.207	0.369	-0.032	-0.205	-0.501
RalstoniaUW163	UW163_RS19340	UW163_RS19340		F0F1 ATP synthase subunit epsilon	-0.241	0.025	0.168	-0.568	0.089	-0.262
RalstoniaUW163	UW163_RS19345	UW163_RS19345		TonB-dependent receptor	-0.054	-0.087	-0.025	-0.194	-0.172	0.006
RalstoniaUW163	UW163_RS19350	UW163_RS19350		DUF4154 domain-containing protein	-0.038	-0.301	0.505	0.460	-0.329	0.115
RalstoniaUW163	UW163_RS19355	UW163_RS19355		GGDEF-domain containing protein	-0.203	-0.062	-0.013	-0.320	0.103	0.108
RalstoniaUW163	UW163_RS19360	UW163_RS19360		malate dehydrogenase (quinone)	0.191	0.088	0.077	-0.012	0.023	-0.027
RalstoniaUW163	UW163_RS19365	UW163_RS19365		TetR/AcrR family transcriptional regulator	-0.450	-1.675	-0.714	-1.673	0.006	-1.588
RalstoniaUW163	UW163_RS19370	UW163_RS19370		TetR family transcriptional regulator	0.394	0.235	-0.213	0.088	-0.120	-0.085
RalstoniaUW163	UW163_RS19375	UW163_RS19375		adeC/adeK/oprM family multidrug efflux complex outer membrane factor	-0.018	-0.150	0.089	0.124	-0.037	0.207
RalstoniaUW163	UW163_RS19380	UW163_RS19380		multidrug efflux RND transporter permease subunit	-0.006	-0.013	0.024	-0.007	0.117	0.019
RalstoniaUW163	UW163_RS19385	UW163_RS19385		efflux RND transporter periplasmic adaptor subunit	0.107	-0.106	0.019	0.105	0.056	0.026
RalstoniaUW163	UW163_RS19390	UW163_RS19390		GntR family transcriptional regulator	0.051	0.186	0.065	-0.040	0.055	0.054
RalstoniaUW163	UW163_RS19400	UW163_RS19400		hypothetical protein	0.169	-0.121	-0.018	0.034	0.087	-0.017
RalstoniaUW163	UW163_RS19405	UW163_RS19405		putative type III effector protein, AvrPphF family	0.320	-0.132	-0.292	-0.165	-0.088	-0.205
RalstoniaUW163	UW163_RS19410	UW163_RS19410		LysR family transcriptional regulator	0.184	0.393	0.239	0.108	0.306	0.177
RalstoniaUW163	UW163_RS19415	UW163_RS19415		SMP-30/gluconolactonase/LRE family protein	0.136	0.199	0.112	0.015	0.045	0.080
RalstoniaUW163	UW163_RS19420	UW163_RS19420		methyltransferase domain-containing protein	0.083	-0.452	0.186	-0.031	-0.175	-0.163
RalstoniaUW163	UW163_RS19425	UW163_RS19425		5-dehydro-4-deoxyglucarate dehydratase	0.150	-0.067	0.004	-0.129	0.088	0.075
RalstoniaUW163	UW163_RS19430	UW163_RS19430		aldehyde dehydrogenase (NADP(+))	-0.402	-0.184	-0.251	-0.196	0.254	0.115
RalstoniaUW163	UW163_RS19435	UW163_RS19435		MFS transporter	0.128	-0.059	-0.037	-0.161	-0.063	0.007
RalstoniaUW163	UW163_RS19440	UW163_RS19440		glucarate dehydratase	0.506	0.921	0.618	0.105	-0.278	0.219
RalstoniaUW163	UW163_RS19445	UW163_RS19445		galactarate dehydratase	0.005	-0.189	-0.184	-0.225	-0.198	-0.103
RalstoniaUW163	UW163_RS19450	UW163_RS19450		NAD(P)-dependent oxidoreductase	-0.170	-0.129	0.044	0.123	0.097	0.016
RalstoniaUW163	UW163_RS19455	UW163_RS19455		SMP-30/gluconolactonase/LRE family protein	-0.578	-0.102	0.510	-0.404	-0.375	0.219
RalstoniaUW163	UW163_RS19460	UW163_RS19460		endopolygalacturonase	-0.029	0.051	0.007	-0.248	-0.276	-0.136
RalstoniaUW163	UW163_RS19465	UW163_RS19465		MFS transporter	-0.075	-0.036	0.060	-0.000	-0.142	-0.179
RalstoniaUW163	UW163_RS19470	UW163_RS19470		ADP-ribose pyrophosphatase	-0.141	0.307	-0.293	0.413	-0.218	-0.168
RalstoniaUW163	UW163_RS19475	UW163_RS19475		nicotinate phosphoribosyltransferase	-0.163	-0.141	-0.077	-0.166	-0.003	0.141
RalstoniaUW163	UW163_RS19485	UW163_RS19485		hypothetical protein	-0.515	-1.171	-0.271	0.053	-0.372	-0.423
RalstoniaUW163	UW163_RS19495	UW163_RS19495		methyl-accepting chemotaxis protein	0.239	-0.007	0.198	-0.398	0.154	-0.203
RalstoniaUW163	UW163_RS19500	UW163_RS19500		hypothetical protein	-0.381	-0.300	-0.261	-0.438	-0.061	-0.240
RalstoniaUW163	UW163_RS19510	UW163_RS19510		leucine-rich repeat domain-containing protein	-0.239	-0.772	0.131	-0.674	-0.126	-0.925
RalstoniaUW163	UW163_RS19515	UW163_RS19515		transcriptional regulator	0.038	0.425	-0.177	-0.269	-0.133	-0.369
RalstoniaUW163	UW163_RS19520	UW163_RS19520		NAD(P)-dependent oxidoreductase	0.016	0.014	0.228	-0.123	-0.271	-0.060
RalstoniaUW163	UW163_RS19525	UW163_RS19525		hypothetical protein	0.041	0.012	-0.036	-0.163	-0.130	-0.114
RalstoniaUW163	UW163_RS19530	UW163_RS19530		hypothetical protein	0.065	-0.109	-0.092	-0.163	-0.123	-0.180
RalstoniaUW163	UW163_RS19535	UW163_RS19535		hypothetical protein	0.039	-0.089	0.101	0.001	0.032	0.087
RalstoniaUW163	UW163_RS19540	UW163_RS19540		hypothetical protein	-0.158	-0.171	-0.099	-0.138	-0.074	-0.230
RalstoniaUW163	UW163_RS19545	UW163_RS19545		RNA polymerase sigma factor	0.014	0.042	-0.003	0.344	-0.014	0.001
RalstoniaUW163	UW163_RS19550	UW163_RS19550		iron dicitrate transport regulator FecR	0.158	-0.066	-0.325	-0.972	0.300	-0.307
RalstoniaUW163	UW163_RS19555	UW163_RS19555		LuxR family transcriptional regulator	0.033	0.131	0.033	0.070	-0.303	-0.393
RalstoniaUW163	UW163_RS19560	UW163_RS19560		DNA-binding response regulator	-0.273	-0.073	-0.309	-0.118	-0.033	-0.084
RalstoniaUW163	UW163_RS19565	UW163_RS19565		molecular chaperone Tir	0.065	0.114	-0.014	0.273	-0.332	-0.316
RalstoniaUW163	UW163_RS19575	UW163_RS19575		hypothetical protein	-0.164	0.014	0.196	-0.238	0.249	0.554
RalstoniaUW163	UW163_RS19585	UW163_RS19585		hypothetical protein	-0.156	0.155	0.220	-0.012	0.006	-0.114
RalstoniaUW163	UW163_RS19590	UW163_RS19590		hypothetical protein	-0.085	-0.069	0.272	0.137	0.077	0.187
RalstoniaUW163	UW163_RS19600	UW163_RS19600		EscR/YscR/HrcR family type III secretion system export apparatus protein	0.079	0.067	0.192	0.339	-0.546	-0.031
RalstoniaUW163	UW163_RS19605	UW163_RS19605		YscQ/HrcQ family type III secretion apparatus protein	-0.528	-0.130	0.368	0.266	-0.411	-0.451
RalstoniaUW163	UW163_RS19610	UW163_RS19610		type III secretion protein HpaP	-0.110	-0.255	0.393	-0.050	0.497	0.440
RalstoniaUW163	UW163_RS19615	UW163_RS19615		EscV/YscV/HrcV family type III secretion system export apparatus protein	-0.296	0.202	-0.072	0.112	-0.009	-0.111
RalstoniaUW163	UW163_RS19625	UW163_RS19625		HrpB1 family type III secretion system apparatus protein	-0.261	-0.210	-0.404	0.141	-0.272	-0.412
RalstoniaUW163	UW163_RS19635	UW163_RS19635		EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein	-0.064	0.037	0.023	-0.333	-0.472	0.308
RalstoniaUW163	UW163_RS19640	UW163_RS19640		type III secretion protein HrpB4	-0.334	-0.384	-0.207	0.834	1.344	1.145
RalstoniaUW163	UW163_RS19645	UW163_RS19645		HrpE/YscL family type III secretion apparatus protein	0.074	0.029	0.044	0.338	-0.189	0.087
RalstoniaUW163	UW163_RS19650	UW163_RS19650		EscN/YscN/HrcN family type III secretion system ATPase	-0.177	-0.423	-0.407	-0.095	-0.344	0.319
RalstoniaUW163	UW163_RS19660	UW163_RS19660		EscT/YscT/HrcT family type III secretion system export apparatus protein	0.010	-0.013	-0.298	-0.489	0.295	-0.164
RalstoniaUW163	UW163_RS19665	UW163_RS19665		AraC family transcriptional regulator	-0.148	-0.159	-0.178	-0.017	-0.081	-0.195
RalstoniaUW163	UW163_RS19670	UW163_RS19670		EscC/YscC/HrcC family type III secretion system outer membrane ring protein	-0.082	-0.120	-0.006	-0.237	0.104	0.108
RalstoniaUW163	UW163_RS19675	UW163_RS19675		protein popC	0.087	-0.169	0.222	0.026	-0.310	-0.260
RalstoniaUW163	UW163_RS19685	UW163_RS19685		hypothetical protein	-0.860	-0.162	0.524	-0.648	0.283	1.268
RalstoniaUW163	UW163_RS19690	UW163_RS19690		hypothetical protein	-0.052	0.213	0.084	-0.011	0.253	0.058
RalstoniaUW163	UW163_RS19695	UW163_RS19695		hypothetical protein	-0.187	-0.107	0.102	-0.298	0.008	0.021
RalstoniaUW163	UW163_RS19700	UW163_RS19700		EamA-like transporter family protein	0.129	-0.161	-0.134	0.229	0.181	-0.318
RalstoniaUW163	UW163_RS19705	UW163_RS19705		LysR family transcriptional regulator	-0.509	-0.561	0.255	0.025	-0.398	-0.169
RalstoniaUW163	UW163_RS19710	UW163_RS19710		lactoylglutathione lyase	-0.040	-0.514	0.424	-0.609	0.019	0.111
RalstoniaUW163	UW163_RS19715	UW163_RS19715		nuclear transport factor 2 family protein	0.044	-0.091	0.246	0.230	-0.096	-0.136
RalstoniaUW163	UW163_RS19720	UW163_RS19720		LysR family transcriptional regulator	-0.006	-0.009	-0.028	0.032	-0.104	-0.279
RalstoniaUW163	UW163_RS19725	UW163_RS19725		TonB-dependent receptor	-0.073	0.067	-0.105	0.016	0.136	0.022
RalstoniaUW163	UW163_RS19730	UW163_RS19730		hypothetical protein	0.114	0.177	0.051	0.075	0.062	-0.005
RalstoniaUW163	UW163_RS19735	UW163_RS19735		polygalacturonase	-0.116	-0.086	-0.059	-0.213	-0.092	-0.100
RalstoniaUW163	UW163_RS19740	UW163_RS19740		membrane protein	0.070	-0.050	0.019	-0.144	-0.035	-0.059
RalstoniaUW163	UW163_RS19745	UW163_RS19745		type III effector protein	-0.221	0.144	0.191	-0.033	-0.027	-0.164
RalstoniaUW163	UW163_RS19750	UW163_RS19750		hypothetical protein	0.026	0.124	0.377	0.129	0.197	0.204
RalstoniaUW163	UW163_RS19755	UW163_RS19755		DNA translocase FtsK	0.163	-0.043	0.091	-0.075	0.159	0.114
RalstoniaUW163	UW163_RS19760	UW163_RS19760		polyketide synthase RhiD	0.035	-0.057	0.062	-0.039	0.063	-0.054
RalstoniaUW163	UW163_RS19765	UW163_RS19765		cytochrome P450	-0.059	0.075	-0.008	-0.077	0.034	-0.582
RalstoniaUW163	UW163_RS19770	UW163_RS19770		polyketide synthase	-0.076	-0.021	0.067	0.007	-0.017	-0.011
RalstoniaUW163	UW163_RS19775	UW163_RS19775		polyketide synthase	-0.108	-0.081	-0.068	-0.087	-0.022	-0.030
RalstoniaUW163	UW163_RS19780	UW163_RS19780		polyketide synthase	-0.075	0.026	0.056	-0.044	0.067	-0.016
RalstoniaUW163	UW163_RS19785	UW163_RS19785		[acyl-carrier-protein] S-malonyltransferase	-0.053	0.005	-0.018	-0.057	0.030	0.032
RalstoniaUW163	UW163_RS19790	UW163_RS19790		integrase	0.036	-0.033	0.155	-0.117	0.199	0.034
RalstoniaUW163	UW163_RS19795	UW163_RS19795		DUF3141 domain-containing protein	0.093	0.064	-0.007	0.037	-0.014	0.014
RalstoniaUW163	UW163_RS19800	UW163_RS19800		phosphate acetyltransferase	0.685	-0.640	0.079	0.031	-0.034	0.360
RalstoniaUW163	UW163_RS19805	UW163_RS19805		acetate/propionate family kinase	-0.213	-0.194	-0.013	-0.089	-0.144	-0.252
RalstoniaUW163	UW163_RS19810	UW163_RS19810		enoyl-[acyl-carrier-protein] reductase FabI	-0.044	-0.142	0.025	-0.029	-0.157	-0.099
RalstoniaUW163	UW163_RS19815	UW163_RS19815		hypothetical protein	-0.201	-0.412	0.171	-0.235	-0.181	0.166
RalstoniaUW163	UW163_RS19820	UW163_RS19820		type III effector protein	-0.092	-0.089	0.038	-0.031	0.018	-0.122
RalstoniaUW163	UW163_RS19825	UW163_RS19825		hypothetical protein	0.055	-0.262	-0.776	-0.788	-1.005	-0.772
RalstoniaUW163	UW163_RS19830	UW163_RS19830		Tn3 family transposase	0.075	0.141	-0.030	0.082	0.135	0.021
RalstoniaUW163	UW163_RS19835	UW163_RS19835		hypothetical protein	-0.057	0.003	0.046	0.127	0.166	-0.018
RalstoniaUW163	UW163_RS19840	UW163_RS19840		hypothetical protein	-0.011	-0.026	-0.200	-0.097	-0.024	-0.100
RalstoniaUW163	UW163_RS19845	UW163_RS19845		integrase	-0.039	-0.044	0.036	-0.136	0.134	0.131
RalstoniaUW163	UW163_RS19850	UW163_RS19850		hypothetical protein	-0.092	0.276	0.335	-0.236	0.124	-0.016
RalstoniaUW163	UW163_RS19855	UW163_RS19855		hypothetical protein	0.059	-0.351	-0.144	-0.064	-0.041	-0.203
RalstoniaUW163	UW163_RS19860	UW163_RS19860		voltage-gated chloride channel protein	0.000	-0.130	-0.172	-0.004	0.065	0.051
RalstoniaUW163	UW163_RS19870	UW163_RS19870		lipoprotein	-0.149	-0.111	-0.077	-0.043	0.100	-0.034
RalstoniaUW163	UW163_RS19875	UW163_RS19875		DUF2946 domain-containing protein	-0.149	0.423	-0.078	0.476	0.354	0.008
RalstoniaUW163	UW163_RS19880	UW163_RS19880		ligand-gated channel	0.086	-0.019	-0.048	-0.009	-0.063	-0.071
RalstoniaUW163	UW163_RS19890	UW163_RS19890		hypothetical protein	0.068	-0.160	0.351	-0.188	-0.102	-0.658
RalstoniaUW163	UW163_RS19895	UW163_RS19895		MFS transporter	-0.004	-0.103	0.410	-0.034	0.514	0.770
RalstoniaUW163	UW163_RS19900	UW163_RS19900		acyl-CoA dehydrogenase	0.216	0.302	0.071	-0.409	0.061	-0.276
RalstoniaUW163	UW163_RS19905	UW163_RS19905		AMP-dependent synthetase	-0.174	-0.146	-0.557	-0.319	0.051	-0.277
RalstoniaUW163	UW163_RS19910	UW163_RS19910		L-carnitine dehydratase	-0.052	0.045	0.061	-0.164	-0.043	-0.144
RalstoniaUW163	UW163_RS19920	UW163_RS19920		peptidase	-0.076	0.116	-0.663	0.325	-0.663	-0.633
RalstoniaUW163	UW163_RS19925	UW163_RS19925		molybdopterin biosynthesis protein MoeZ	0.020	-0.004	0.189	0.062	0.045	-0.095
RalstoniaUW163	UW163_RS19930	UW163_RS19930		DUF2946 domain-containing protein	-0.372	-0.343	-0.423	-0.008	1.012	0.256
RalstoniaUW163	UW163_RS19935	UW163_RS19935		hydrolase	0.040	0.085	0.216	-0.225	0.124	0.154
RalstoniaUW163	UW163_RS19940	UW163_RS19940		DNA helicase	-0.126	-0.057	0.074	0.102	-0.031	-0.022
RalstoniaUW163	UW163_RS19945	UW163_RS19945		excinuclease ABC subunit A	0.059	0.113	0.041	0.164	0.106	0.098
RalstoniaUW163	UW163_RS19950	UW163_RS19950		rhomboid family intramembrane serine protease	0.200	0.137	-0.015	0.110	0.057	-0.084
RalstoniaUW163	UW163_RS19955	UW163_RS19955		hypothetical protein	0.140	-0.125	-0.030	-0.059	-0.074	-0.197
RalstoniaUW163	UW163_RS19960	UW163_RS19960		hypothetical protein	0.389	0.148	0.495	0.229	0.658	0.430
RalstoniaUW163	UW163_RS19965	UW163_RS19965		hypothetical protein	0.210	0.455	0.219	0.575	0.399	0.378
RalstoniaUW163	UW163_RS19970	UW163_RS19970		hypothetical protein	0.071	0.926	0.230	0.829	0.375	0.692
RalstoniaUW163	UW163_RS19975	UW163_RS19975		polysaccharide biosynthesis protein	0.207	-0.059	0.369	-0.077	0.293	-0.023
RalstoniaUW163	UW163_RS19980	UW163_RS19980		membrane protein	0.183	0.285	0.122	0.096	0.143	0.247
RalstoniaUW163	UW163_RS19985	UW163_RS19985		DegT/DnrJ/EryC1/StrS aminotransferase family protein	-0.865	-1.344	-0.894	-0.852	-0.785	-0.684
RalstoniaUW163	UW163_RS19990	UW163_RS19990		acetyltransferase	-1.290	-0.605	-1.703	-0.390	-0.880	-0.393
RalstoniaUW163	UW163_RS19995	UW163_RS19995		sugar transferase	0.238	-0.157	0.127	-0.032	0.255	-0.284
RalstoniaUW163	UW163_RS20000	UW163_RS20000		glycosyltransferase WbuB	-0.192	-0.247	0.057	0.266	0.479	0.147
RalstoniaUW163	UW163_RS20005	UW163_RS20005		threonine dehydrogenase-zn-dependent dehydrogenase	-0.266	-0.631	-0.553	-0.988	-0.456	-0.760
RalstoniaUW163	UW163_RS20010	UW163_RS20010		dehydrogenase	-0.367	-0.490	-0.372	-0.669	-0.422	-0.737
RalstoniaUW163	UW163_RS20020	UW163_RS20020		transferase	-0.551	-0.238	-0.678	0.040	-0.413	-0.694
RalstoniaUW163	UW163_RS20025	UW163_RS20025		EpsG family protein	-1.099	-1.201	-1.338	-0.632	-0.993	-0.774
RalstoniaUW163	UW163_RS20030	UW163_RS20030		multidrug MFS transporter	-3.078	-2.303	-1.451	-2.220	-1.456	-0.966
