orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS12660	RPSI07_RS12660		L-aspartate oxidase	-0.096	0.284	0.141	0.198	0.012	-0.163	0.036	0.041
RalstoniaPSI07	RPSI07_RS12675	RPSI07_RS12675		JAB domain-containing protein	-0.153	-0.204	-0.579	-0.304	-0.120	-0.054	0.260	0.319
RalstoniaPSI07	RPSI07_RS12680	RPSI07_RS12680		peptidylprolyl isomerase	0.231	0.714	-0.621	-0.026	-1.022	-0.862	-2.024	-0.432
RalstoniaPSI07	RPSI07_RS12690	RPSI07_RS12690		branched-chain amino acid ABC transporter substrate-binding protein	-0.258	-0.095	-0.119	-0.379	-0.120	0.050	-0.062	-0.161
RalstoniaPSI07	RPSI07_RS12695	RPSI07_RS12695		branched-chain amino acid ABC transporter permease	-0.301	-0.052	-0.653	-0.196	0.044	-0.087	-0.009	-0.748
RalstoniaPSI07	RPSI07_RS12700	RPSI07_RS12700		ABC transporter ATP-binding protein	-0.014	-0.183	-0.132	-0.194	-0.080	-0.019	0.207	-0.215
RalstoniaPSI07	RPSI07_RS12705	RPSI07_RS12705		ABC transporter ATP-binding protein	-0.157	-0.018	-0.078	-0.357	-0.096	-0.303	-0.013	-0.237
RalstoniaPSI07	RPSI07_RS12710	RPSI07_RS12710		ABC transporter ATP-binding protein	0.207	0.446	0.099	0.321	0.301	0.076	0.026	-0.845
RalstoniaPSI07	RPSI07_RS12715	RPSI07_RS12715		N-acetyltransferase	0.263	0.387	-0.590	0.292	0.407	0.360	-0.197	-2.199
RalstoniaPSI07	RPSI07_RS12730	RPSI07_RS12730		NAD-dependent dehydratase	0.015	-0.384	0.430	-0.357	-0.440	-0.060	-0.147	-1.029
RalstoniaPSI07	RPSI07_RS12735	RPSI07_RS12735		GGDEF domain-containing protein	0.130	0.028	0.293	0.007	0.170	-0.013	-0.092	-0.098
RalstoniaPSI07	RPSI07_RS12740	RPSI07_RS12740		CBS domain-containing protein	0.283	-0.296	0.206	0.059	-0.182	-0.092	-0.069	0.105
RalstoniaPSI07	RPSI07_RS12760	RPSI07_RS12760		branched-chain amino acid ABC transporter substrate-binding protein	-0.223	0.086	-0.315	-0.010	0.026	-0.082	0.183	-0.052
RalstoniaPSI07	RPSI07_RS12765	RPSI07_RS12765		CysB family HTH-type transcriptional regulator	-0.295	-2.572	0.119	-2.421	-2.184	-2.070	-2.461	-2.102
RalstoniaPSI07	RPSI07_RS12770	RPSI07_RS12770		sulfite exporter TauE/SafE family protein	-0.427	-1.108	-0.060	-0.962	-0.065	-0.655	-0.377	-1.287
RalstoniaPSI07	RPSI07_RS12775	RPSI07_RS12775		nitrite/sulfite reductase	-0.009	-2.522	-0.661	-2.764	-2.943	-4.554	-2.886	-1.963
RalstoniaPSI07	RPSI07_RS12785	RPSI07_RS12785		phosphoadenylyl-sulfate reductase	0.068	-1.681	0.270	-2.879	-2.569	-4.201	-1.482	-0.347
RalstoniaPSI07	RPSI07_RS12790	RPSI07_RS12790		sulfate adenylyltransferase subunit CysD	-0.350	-1.748	-0.728	-3.743	-1.925	-2.982	-1.563	-2.921
RalstoniaPSI07	RPSI07_RS12795	RPSI07_RS12795		sulfate adenylyltransferase subunit 1	0.098	-2.038	-0.108	-2.795	-2.683	-3.886	-3.093	-1.974
RalstoniaPSI07	RPSI07_RS12805	RPSI07_RS12805		5-carboxymethyl-2-hydroxymuconate isomerase	0.556	-0.301	-0.777	0.070	0.010	-0.193	0.119	-0.913
RalstoniaPSI07	RPSI07_RS12825	RPSI07_RS12825		leucyl aminopeptidase	0.671	-0.251	0.174	0.180	-0.047	-0.174	-0.172	0.189
RalstoniaPSI07	RPSI07_RS12845	RPSI07_RS12845		LysR family transcriptional regulator	0.544	0.326	-0.057	-0.306	0.263	0.433	0.472	0.214
RalstoniaPSI07	RPSI07_RS12855	RPSI07_RS12855		DUF541 domain-containing protein	-0.155	-0.167	-0.100	0.016	-0.087	0.249	0.172	0.097
RalstoniaPSI07	RPSI07_RS12860	RPSI07_RS12860		EVE domain-containing protein	0.139	0.035	0.018	0.066	0.194	-0.175	0.240	-0.232
RalstoniaPSI07	RPSI07_RS12865	RPSI07_RS12865		cell division protein ZapA	-1.060	-0.187	-0.089	-0.103	0.302	-0.214	-0.127	-0.033
RalstoniaPSI07	RPSI07_RS12875	RPSI07_RS12875		TonB-dependent receptor	-0.122	-0.008	-0.222	-0.199	-0.033	0.147	0.025	-0.239
RalstoniaPSI07	RPSI07_RS12880	RPSI07_RS12880		iron ABC transporter permease	-0.198	-0.050	0.004	-0.012	-0.244	0.405	0.060	0.100
RalstoniaPSI07	RPSI07_RS12885	RPSI07_RS12885		ABC transporter ATP-binding protein	-0.242	-0.425	-0.019	-0.129	-0.368	0.404	0.194	0.022
RalstoniaPSI07	RPSI07_RS12890	RPSI07_RS12890		nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	0.704	-0.604	-1.062	-0.936	0.049	-0.413	0.001	-0.070
RalstoniaPSI07	RPSI07_RS12895	RPSI07_RS12895		adenosylcobinamide-GDP ribazoletransferase	-0.143	0.285	-0.182	0.023	-0.182	-0.063	-0.310	0.063
RalstoniaPSI07	RPSI07_RS12905	RPSI07_RS12905		cobalamin-binding protein	-0.968	-2.162	-0.005	-0.341	0.227	0.250	-0.192	1.230
RalstoniaPSI07	RPSI07_RS12910	RPSI07_RS12910		threonine-phosphate decarboxylase	-0.267	-0.096	-0.640	-0.748	-0.048	-0.019	0.006	-1.187
RalstoniaPSI07	RPSI07_RS12915	RPSI07_RS12915		cobalamin biosynthesis protein	-0.041	-0.228	-0.039	0.314	-0.134	-0.027	-0.049	-0.339
RalstoniaPSI07	RPSI07_RS12920	RPSI07_RS12920		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	-0.094	-0.214	0.179	-0.287	-0.149	-0.470	-0.347	-0.437
RalstoniaPSI07	RPSI07_RS12925	RPSI07_RS12925		cobyric acid synthase	-0.466	-0.339	-0.578	0.017	-0.484	-0.100	-0.083	0.003
RalstoniaPSI07	RPSI07_RS12930	RPSI07_RS12930		ParA family protein	0.381	-0.036	0.222	-0.253	0.011	-0.295	-0.116	-0.124
RalstoniaPSI07	RPSI07_RS12950	RPSI07_RS12950		outer membrane protein assembly factor	0.011	0.107	-0.038	0.105	0.059	0.045	-0.122	0.010
RalstoniaPSI07	RPSI07_RS12955	RPSI07_RS12955		translocation/assembly module TamB	-0.237	-0.157	0.055	0.015	-0.039	-0.438	0.064	0.535
RalstoniaPSI07	RPSI07_RS12960	RPSI07_RS12960		outer membrane protein assembly factor BamE	0.346	0.779	-0.384	0.111	-0.079	-0.128	0.212	-0.921
RalstoniaPSI07	RPSI07_RS12970	RPSI07_RS12970		OmpA family protein	0.361	0.023	0.468	0.974	-0.228	0.708	0.518	-0.021
RalstoniaPSI07	RPSI07_RS12980	RPSI07_RS12980		DUF3305 domain-containing protein	-0.091	-0.049	0.022	-0.203	0.231	0.273	0.111	-0.221
RalstoniaPSI07	RPSI07_RS12985	RPSI07_RS12985		DUF3306 domain-containing protein	-0.016	0.401	0.214	-0.096	0.369	0.467	-0.319	-0.196
RalstoniaPSI07	RPSI07_RS12990	RPSI07_RS12990		4Fe-4S dicluster domain-containing protein	-0.126	-0.235	-0.253	-0.114	-0.012	-0.155	0.095	0.024
RalstoniaPSI07	RPSI07_RS12995	RPSI07_RS12995		molecular chaperone	-0.277	-0.511	-0.378	-0.427	0.071	0.229	-0.055	0.215
RalstoniaPSI07	RPSI07_RS13005	RPSI07_RS13005		formate dehydrogenase	0.013	-0.059	-0.006	0.045	0.090	0.207	-0.100	-0.009
RalstoniaPSI07	RPSI07_RS13010	RPSI07_RS13010		4Fe-4S dicluster domain-containing protein	0.085	0.126	-0.110	0.282	0.323	0.106	-0.029	-0.203
RalstoniaPSI07	RPSI07_RS13015	RPSI07_RS13015		hypothetical protein	-1.658	-0.977	0.270	1.012	0.431	-1.337	0.985	0.246
RalstoniaPSI07	RPSI07_RS13020	RPSI07_RS13020		formate dehydrogenase subunit gamma	-0.002	-0.046	0.230	0.283	0.005	-0.223	0.247	0.442
RalstoniaPSI07	RPSI07_RS13025	RPSI07_RS13025		hypothetical protein	0.805	0.386	-0.042	0.120	0.514	0.211	-0.013	-0.016
RalstoniaPSI07	RPSI07_RS13030	RPSI07_RS13030		superoxide dismutase family protein	0.018	0.206	0.113	0.742	-0.285	-0.056	0.147	-0.307
RalstoniaPSI07	RPSI07_RS13035	RPSI07_RS13035		sufurtransferase FdhD	0.210	0.106	-0.066	0.023	-0.054	-0.250	0.070	-0.158
RalstoniaPSI07	RPSI07_RS13050	RPSI07_RS13050		NgoFVII family restriction endonuclease	-0.048	0.270	-0.116	0.031	0.129	0.121	-0.038	0.203
RalstoniaPSI07	RPSI07_RS13055	RPSI07_RS13055		DUF87 domain-containing protein	0.157	0.111	-0.017	0.054	0.007	0.029	-0.086	0.125
RalstoniaPSI07	RPSI07_RS13060	RPSI07_RS13060		hypothetical protein	-0.143	-0.133	0.011	0.161	-0.061	0.007	0.191	0.000
RalstoniaPSI07	RPSI07_RS13065	RPSI07_RS13065		DUF2130 domain-containing protein	-0.318	-0.355	-0.172	-0.198	-0.419	0.019	0.276	-0.065
RalstoniaPSI07	RPSI07_RS13070	RPSI07_RS13070		hypothetical protein	-0.048	-0.228	0.169	-0.100	0.048	-0.159	0.042	0.110
RalstoniaPSI07	RPSI07_RS13075	RPSI07_RS13075		hypothetical protein	-0.334	0.056	0.114	-0.050	-0.058	0.393	-0.083	-0.101
RalstoniaPSI07	RPSI07_RS13085	RPSI07_RS13085		membrane protein	-0.590	-0.018	0.246	-0.458	0.295	0.514	0.019	0.863
RalstoniaPSI07	RPSI07_RS13090	RPSI07_RS13090		DNA-directed RNA polymerase sigma-70 factor	-0.098	0.535	-0.213	0.218	-0.064	0.078	-0.414	0.145
RalstoniaPSI07	RPSI07_RS13095	RPSI07_RS13095		DUF4439 domain-containing protein	-0.227	0.539	0.063	0.514	0.448	-0.449	-0.400	0.472
RalstoniaPSI07	RPSI07_RS13100	RPSI07_RS13100		phosphoenolpyruvate carboxylase	0.027	-3.694	-0.060	-3.522	0.021	-0.215	0.006	-2.599
RalstoniaPSI07	RPSI07_RS13110	RPSI07_RS13110		fused uroporphyrinogen-III synthase HemD/membrane protein HemX	-0.613	0.050	-0.515	0.366	0.178	-0.852	-0.427	0.378
RalstoniaPSI07	RPSI07_RS13115	RPSI07_RS13115		heme biosynthesis protein HemY	-0.244	0.553	-0.700	0.421	0.198	-0.738	-0.613	0.492
RalstoniaPSI07	RPSI07_RS13120	RPSI07_RS13120		cytochrome B oxidoreductase	-0.204	0.026	-0.897	0.316	-0.192	0.241	0.109	1.196
RalstoniaPSI07	RPSI07_RS13125	RPSI07_RS13125		hypothetical protein	-0.156	-0.174	-0.145	-0.308	-0.030	0.297	-0.007	-0.037
RalstoniaPSI07	RPSI07_RS13130	RPSI07_RS13130		MFS transporter	-0.150	0.113	-0.179	0.275	-0.082	-0.055	-0.130	-0.136
RalstoniaPSI07	RPSI07_RS13135	RPSI07_RS13135		NAD(P)-dependent oxidoreductase	-0.553	-1.283	-0.081	-0.027	-0.126	0.120	0.181	0.721
RalstoniaPSI07	RPSI07_RS13140	RPSI07_RS13140		aldehyde dehydrogenase	-0.059	-0.340	0.250	0.108	-0.557	0.249	0.626	0.008
RalstoniaPSI07	RPSI07_RS13155	RPSI07_RS13155		N-acetyltransferase	-0.276	-0.097	0.196	0.232	0.096	-0.065	-0.134	-0.414
RalstoniaPSI07	RPSI07_RS13165	RPSI07_RS13165		class I SAM-dependent methyltransferase	0.127	-0.191	-0.354	-0.051	-0.274	0.196	0.239	-0.355
RalstoniaPSI07	RPSI07_RS13175	RPSI07_RS13175		trimeric intracellular cation channel family protein	-0.463	-0.187	-0.264	0.246	-0.263	-0.356	-0.060	0.177
RalstoniaPSI07	RPSI07_RS13180	RPSI07_RS13180		DNA mismatch repair protein MutS	0.543	0.920	0.887	0.901	-0.056	0.727	-0.665	-0.506
RalstoniaPSI07	RPSI07_RS13190	RPSI07_RS13190		DNA translocase FtsK	0.120	-0.555	-0.342	0.248	-0.774	-0.802	-0.777	-0.107
RalstoniaPSI07	RPSI07_RS13195	RPSI07_RS13195		outer membrane lipoprotein carrier protein LolA	0.136	0.098	-0.027	0.362	0.418	-0.776	-0.611	0.665
RalstoniaPSI07	RPSI07_RS13205	RPSI07_RS13205		replication-associated recombination protein A	-0.338	-0.054	-0.211	0.034	0.287	-0.817	-0.391	-0.409
RalstoniaPSI07	RPSI07_RS13220	RPSI07_RS13220		haloacid dehalogenase-like hydrolase	-0.486	0.844	-0.294	-0.167	-0.026	-0.515	-1.508	0.046
RalstoniaPSI07	RPSI07_RS13225	RPSI07_RS13225		peptidase S53	-0.062	0.035	-0.141	-0.007	0.122	-0.087	-0.186	-0.144
RalstoniaPSI07	RPSI07_RS13230	RPSI07_RS13230		class I SAM-dependent methyltransferase	-0.302	-0.445	-0.266	0.180	-0.113	0.178	-0.226	0.497
RalstoniaPSI07	RPSI07_RS13235	RPSI07_RS13235		signal peptidase	0.095	-0.188	-0.243	0.191	-0.241	0.260	-0.266	-0.127
RalstoniaPSI07	RPSI07_RS13240	RPSI07_RS13240		MipA/OmpV family protein	-0.205	-0.247	-0.454	-0.207	-0.130	0.060	-0.028	-0.044
RalstoniaPSI07	RPSI07_RS13245	RPSI07_RS13245		phosphodiesterase	0.275	0.126	0.020	0.282	-0.104	0.169	0.139	-0.076
RalstoniaPSI07	RPSI07_RS13260	RPSI07_RS13260		MerR family transcriptional regulator	-0.137	-0.398	-0.174	-0.128	0.048	0.278	-0.139	0.494
RalstoniaPSI07	RPSI07_RS13265	RPSI07_RS13265		carboxymuconolactone decarboxylase	0.065	-0.039	-0.276	-0.226	0.049	0.463	-0.012	0.322
RalstoniaPSI07	RPSI07_RS13270	RPSI07_RS13270		HlyC/CorC family transporter	-0.783	0.118	-0.561	-0.140	0.240	0.102	0.035	0.252
RalstoniaPSI07	RPSI07_RS13275	RPSI07_RS13275		hypothetical protein	0.524	0.062	0.470	-0.048	0.261	0.115	0.288	0.189
RalstoniaPSI07	RPSI07_RS13280	RPSI07_RS13280		signal peptidase	0.799	0.159	0.588	0.103	0.425	0.162	0.526	-0.075
RalstoniaPSI07	RPSI07_RS13285	RPSI07_RS13285		hypothetical protein	0.996	-0.209	1.143	-0.201	0.586	0.219	0.152	0.423
RalstoniaPSI07	RPSI07_RS13290	RPSI07_RS13290		sugar ABC transporter	0.452	-0.135	0.667	-0.268	0.373	-0.236	0.699	0.044
RalstoniaPSI07	RPSI07_RS13295	RPSI07_RS13295		polysaccharide transport system component transmembrane protein (ragE)	0.524	0.025	0.507	0.091	0.553	0.306	0.528	-0.228
RalstoniaPSI07	RPSI07_RS13300	RPSI07_RS13300		DUF3492 domain-containing protein	1.045	0.236	0.757	0.226	0.323	0.321	0.496	0.006
RalstoniaPSI07	RPSI07_RS13305	RPSI07_RS13305		histidine kinase	0.829	0.112	0.845	-0.044	0.456	0.119	0.656	0.240
RalstoniaPSI07	RPSI07_RS13310	RPSI07_RS13310		hypothetical protein	0.843	-0.013	0.383	0.459	-0.056	-0.040	-0.070	-1.133
RalstoniaPSI07	RPSI07_RS13315	RPSI07_RS13315		hypothetical protein	-0.040	0.041	-0.055	0.149	-0.107	0.138	0.044	-0.388
RalstoniaPSI07	RPSI07_RS13320	RPSI07_RS13320		D-amino acid dehydrogenase	-0.106	0.114	-0.039	0.151	0.035	0.200	0.030	-0.074
RalstoniaPSI07	RPSI07_RS13325	RPSI07_RS13325		amino acid ABC transporter substrate-binding protein	-0.168	0.210	0.049	0.068	-0.155	0.088	0.216	0.329
RalstoniaPSI07	RPSI07_RS13335	RPSI07_RS13335		amino acid ABC transporter permease	0.209	-0.285	-0.142	0.523	0.155	0.205	0.313	-0.142
RalstoniaPSI07	RPSI07_RS13340	RPSI07_RS13340		amino acid ABC transporter permease	-0.044	0.028	-0.064	0.071	-0.026	0.073	0.162	-0.028
RalstoniaPSI07	RPSI07_RS13345	RPSI07_RS13345		amino acid ABC transporter substrate-binding protein	-0.160	0.340	0.565	0.872	-0.282	-0.247	0.231	0.146
RalstoniaPSI07	RPSI07_RS13355	RPSI07_RS13355		IclR family transcriptional regulator	-0.015	-0.116	0.417	0.286	0.456	0.638	-0.139	0.467
RalstoniaPSI07	RPSI07_RS13360	RPSI07_RS13360		3-oxoadipate CoA-transferase subunit A	0.233	-0.055	-0.007	0.546	0.184	0.528	-0.101	0.090
RalstoniaPSI07	RPSI07_RS13365	RPSI07_RS13365		CoA transferase subunit B	0.025	0.126	0.041	0.014	0.327	0.143	-0.073	0.186
RalstoniaPSI07	RPSI07_RS13370	RPSI07_RS13370		3-oxoadipyl-CoA thiolase	0.051	0.133	0.287	0.123	-0.102	0.177	-0.487	-0.485
RalstoniaPSI07	RPSI07_RS13380	RPSI07_RS13380		3-oxoadipate enol-lactonase	0.139	-0.051	0.343	0.031	0.216	-0.042	-0.308	-0.382
RalstoniaPSI07	RPSI07_RS13385	RPSI07_RS13385		4-carboxymuconolactone decarboxylase	0.021	-0.176	0.080	-0.174	-0.070	0.077	0.180	0.074
RalstoniaPSI07	RPSI07_RS13390	RPSI07_RS13390		branched-chain amino acid ABC transporter permease	-0.075	0.095	0.101	-0.006	-0.081	-0.165	0.116	0.206
RalstoniaPSI07	RPSI07_RS13395	RPSI07_RS13395		branched-chain amino acid ABC transporter permease	0.303	-0.090	-0.043	-0.175	-0.288	-0.057	0.211	0.287
RalstoniaPSI07	RPSI07_RS13400	RPSI07_RS13400		ABC transporter ATP-binding protein	-1.110	-0.201	-0.746	0.274	0.871	0.299	-1.013	-0.206
RalstoniaPSI07	RPSI07_RS13405	RPSI07_RS13405		ABC transporter ATP-binding protein	0.117	0.503	0.253	-0.490	0.213	0.161	0.026	0.909
RalstoniaPSI07	RPSI07_RS13410	RPSI07_RS13410		ABC transporter substrate-binding protein	0.375	0.178	0.013	0.437	-0.443	-0.180	-0.230	-0.329
RalstoniaPSI07	RPSI07_RS13415	RPSI07_RS13415		LysR family transcriptional regulator	0.122	0.348	-0.070	0.372	-0.182	-0.121	0.294	0.203
RalstoniaPSI07	RPSI07_RS13420	RPSI07_RS13420		4-hydroxybenzoate 3-monooxygenase	-0.179	-0.098	0.030	0.047	-0.176	-0.372	0.187	-0.234
RalstoniaPSI07	RPSI07_RS13425	RPSI07_RS13425		hypothetical protein	-0.024	0.055	0.073	0.210	-0.007	-0.036	-0.089	0.020
RalstoniaPSI07	RPSI07_RS13430	RPSI07_RS13430		hypothetical protein	0.390	-0.018	0.133	0.489	0.155	-0.246	-0.127	0.676
RalstoniaPSI07	RPSI07_RS13440	RPSI07_RS13440		hypothetical protein	-0.072	-0.133	0.141	0.078	0.200	-0.048	-0.120	0.047
RalstoniaPSI07	RPSI07_RS13445	RPSI07_RS13445		UTP--glucose-1-phosphate uridylyltransferase	-2.651	-1.723	0.365	-1.532	-2.084	-6.266	-2.533	0.866
RalstoniaPSI07	RPSI07_RS13460	RPSI07_RS13460		hypothetical protein	0.260	-0.137	-0.121	0.091	0.055	0.198	0.351	0.229
RalstoniaPSI07	RPSI07_RS13475	RPSI07_RS13475		TIGR00730 family Rossman fold protein	-0.307	-0.339	-0.611	0.357	0.142	-0.430	0.350	1.009
RalstoniaPSI07	RPSI07_RS13480	RPSI07_RS13480		DNA polymerase I	-0.127	-0.225	0.103	-0.489	-0.435	-0.104	-0.030	-0.504
RalstoniaPSI07	RPSI07_RS13485	RPSI07_RS13485		NAD(P)/FAD-dependent oxidoreductase	-0.135	-0.490	-0.010	-0.313	-0.272	0.456	-0.024	0.272
RalstoniaPSI07	RPSI07_RS13490	RPSI07_RS13490		dienelactone hydrolase family protein	0.476	0.081	0.381	-0.025	0.374	-0.095	0.426	0.176
RalstoniaPSI07	RPSI07_RS13495	RPSI07_RS13495		ZIP family metal transporter	-0.405	-0.550	-1.209	-1.757	0.128	-0.288	-1.580	-0.086
RalstoniaPSI07	RPSI07_RS13500	RPSI07_RS13500		sulfurtransferase	0.448	-0.006	0.320	0.084	0.769	0.621	-0.842	-0.624
RalstoniaPSI07	RPSI07_RS13505	RPSI07_RS13505		EamA/RhaT family transporter	-0.104	0.065	0.069	0.163	-0.071	-0.313	-0.077	-0.522
RalstoniaPSI07	RPSI07_RS13510	RPSI07_RS13510		aromatic ring-hydroxylating dioxygenase subunit alpha	-0.974	-0.241	-0.606	-0.164	-0.142	-0.315	-0.079	-0.008
RalstoniaPSI07	RPSI07_RS13515	RPSI07_RS13515		exodeoxyribonuclease VII small subunit	-0.511	-0.197	0.022	-0.097	0.810	-0.415	-0.098	-0.611
RalstoniaPSI07	RPSI07_RS13540	RPSI07_RS13540		NAD(P)/FAD-dependent oxidoreductase	-0.225	0.045	0.358	0.102	0.049	-0.190	-0.399	0.177
RalstoniaPSI07	RPSI07_RS13545	RPSI07_RS13545		GatB/YqeY domain-containing protein	0.407	0.114	-0.061	-0.412	-0.202	0.137	0.366	-0.734
RalstoniaPSI07	RPSI07_RS13565	RPSI07_RS13565		MBL fold metallo-hydrolase	0.349	-1.121	0.146	0.056	0.113	0.072	-0.763	0.336
RalstoniaPSI07	RPSI07_RS13570	RPSI07_RS13570		TetR/AcrR family transcriptional regulator	0.018	0.135	0.068	-0.131	0.268	-0.294	0.065	-0.467
RalstoniaPSI07	RPSI07_RS13575	RPSI07_RS13575		FprA family A-type flavoprotein	0.203	0.026	0.102	-0.021	-0.028	0.021	0.118	0.039
RalstoniaPSI07	RPSI07_RS13580	RPSI07_RS13580		ATP-dependent helicase	0.674	0.240	0.505	0.186	0.088	0.995	0.109	0.072
RalstoniaPSI07	RPSI07_RS13585	RPSI07_RS13585		tRNA glutamyl-Q(34) synthetase GluQRS	-0.001	-0.005	0.400	-0.051	0.403	-0.115	-0.021	-0.252
RalstoniaPSI07	RPSI07_RS13590	RPSI07_RS13590		LysR family transcriptional regulator	-0.141	-0.299	-0.019	-0.118	0.200	-0.405	-0.477	0.321
RalstoniaPSI07	RPSI07_RS13595	RPSI07_RS13595		pirin family protein	-0.226	0.456	0.134	0.371	0.099	-0.143	-0.168	0.607
RalstoniaPSI07	RPSI07_RS13600	RPSI07_RS13600		flavodoxin family protein	0.295	0.197	-0.016	0.055	-0.002	0.203	-0.121	0.036
RalstoniaPSI07	RPSI07_RS13605	RPSI07_RS13605		sulfurtransferase	-0.012	0.080	-0.464	0.226	0.090	-0.373	-0.442	-0.580
RalstoniaPSI07	RPSI07_RS13615	RPSI07_RS13615		O-antigen ligase family protein	-0.042	1.362	0.451	1.306	-0.537	-0.517	-1.302	0.356
RalstoniaPSI07	RPSI07_RS13620	RPSI07_RS13620		glycosyl transferase	0.185	0.770	0.046	1.199	-0.594	-1.126	-1.026	1.614
RalstoniaPSI07	RPSI07_RS13625	RPSI07_RS13625		glycosyltransferase family 2 protein	-1.611	-0.108	-0.484	1.135	-0.948	-1.987	-1.851	-0.305
RalstoniaPSI07	RPSI07_RS13630	RPSI07_RS13630		glycosyl transferase	-1.498	-0.236	-1.286	-0.359	-0.701	-1.210	-0.660	-0.165
RalstoniaPSI07	RPSI07_RS13640	RPSI07_RS13640		alkylhydroperoxidase	-0.441	0.035	-0.193	-0.720	0.360	0.058	0.067	0.196
RalstoniaPSI07	RPSI07_RS13645	RPSI07_RS13645		hypothetical protein	0.469	0.126	0.682	0.070	-1.285	-0.102	0.417	-0.710
RalstoniaPSI07	RPSI07_RS13655	RPSI07_RS13655		septum formation inhibitor Maf	-0.005	0.284	0.169	-0.125	0.558	0.189	-0.400	0.570
RalstoniaPSI07	RPSI07_RS13660	RPSI07_RS13660		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	0.123	0.343	0.383	-0.071	-0.108	-0.037	0.010	0.716
RalstoniaPSI07	RPSI07_RS13665	RPSI07_RS13665		ribosome silencing factor	0.247	0.280	-0.408	-0.190	-0.435	-0.520	0.258	0.085
RalstoniaPSI07	RPSI07_RS13670	RPSI07_RS13670		nicotinate-nucleotide adenylyltransferase	-1.219	-1.682	-0.161	-0.841	-2.496	-2.378	-2.862	-0.317
RalstoniaPSI07	RPSI07_RS13690	RPSI07_RS13690		DUF853 domain-containing protein	-0.301	-0.033	0.009	-0.092	-0.215	0.397	-0.255	0.674
RalstoniaPSI07	RPSI07_RS13695	RPSI07_RS13695		uracil phosphoribosyltransferase	0.149	-0.008	0.295	-0.434	-0.184	0.298	-0.421	-0.590
RalstoniaPSI07	RPSI07_RS13700	RPSI07_RS13700		EamA/RhaT family transporter	0.363	-0.115	0.403	-0.008	-0.029	-0.563	0.234	-0.329
RalstoniaPSI07	RPSI07_RS13705	RPSI07_RS13705		3-oxoacyl-ACP reductase	-0.516	-0.546	-0.530	-0.421	-0.141	-0.419	-0.486	-0.801
RalstoniaPSI07	RPSI07_RS13715	RPSI07_RS13715		quinone oxidoreductase	0.216	0.023	-0.203	-0.094	0.078	-0.090	-0.439	0.883
RalstoniaPSI07	RPSI07_RS13720	RPSI07_RS13720		DUF1232 domain-containing protein	-0.015	-1.305	0.207	0.193	0.133	-1.195	-0.075	-0.460
RalstoniaPSI07	RPSI07_RS13725	RPSI07_RS13725		LysR family transcriptional regulator	0.009	0.109	0.204	0.219	0.135	0.131	-0.044	-0.358
RalstoniaPSI07	RPSI07_RS13730	RPSI07_RS13730		DUF861 domain-containing protein	0.515	0.042	0.208	-0.000	-0.035	-0.037	0.276	-0.060
RalstoniaPSI07	RPSI07_RS13735	RPSI07_RS13735		transcriptional regulator	0.193	-0.466	-0.092	-0.216	0.115	0.372	0.081	0.489
RalstoniaPSI07	RPSI07_RS13740	RPSI07_RS13740		cyanase	-0.330	-0.343	-0.199	-0.024	-0.501	-0.145	-0.056	-0.167
RalstoniaPSI07	RPSI07_RS13745	RPSI07_RS13745		PLP-dependent aminotransferase family protein	0.375	0.089	0.270	-0.269	-0.259	-0.129	0.003	0.213
RalstoniaPSI07	RPSI07_RS13750	RPSI07_RS13750		membrane protein	0.222	0.056	0.004	-0.256	-0.240	-0.029	0.061	0.004
RalstoniaPSI07	RPSI07_RS13755	RPSI07_RS13755		BMP family ABC transporter substrate-binding protein	-0.118	0.274	-0.109	0.139	0.311	-0.117	-0.095	-0.020
RalstoniaPSI07	RPSI07_RS13760	RPSI07_RS13760		ABC transporter permease	-0.382	-0.254	0.204	0.268	-0.266	-0.192	0.087	0.115
RalstoniaPSI07	RPSI07_RS13765	RPSI07_RS13765		ABC transporter permease	-0.232	-0.267	-0.025	-0.208	-0.058	-0.121	-0.116	-0.305
RalstoniaPSI07	RPSI07_RS13770	RPSI07_RS13770		ABC transporter ATP-binding protein	0.377	-0.261	0.022	0.341	-0.245	-0.363	0.008	0.034
RalstoniaPSI07	RPSI07_RS13775	RPSI07_RS13775		MFS transporter	0.284	-0.103	0.013	-0.017	0.136	0.253	-0.069	-0.121
