bacdive_id	compound_name	chebi_id	utilization	genus	species_epithet
136544	amygdalin		-	Escherichia	coli
136544	N-acetylglucosamine		+	Escherichia	coli
136544	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136544	galactitol		-	Escherichia	coli
136544	L-rhamnose		+	Escherichia	coli
136544	L-sorbose		-	Escherichia	coli
136544	D-mannose		+	Escherichia	coli
136544	D-fructose		+	Escherichia	coli
136544	methyl beta-D-xylopyranoside		-	Escherichia	coli
136544	ribitol		-	Escherichia	coli
136544	L-xylose		-	Escherichia	coli
136544	D-xylose		+	Escherichia	coli
136544	D-ribose		+	Escherichia	coli
136544	L-arabinose		+	Escherichia	coli
136544	D-arabinose		-	Escherichia	coli
136544	erythritol		-	Escherichia	coli
136544	glycerol		+	Escherichia	coli
136544	indole		produced	Escherichia	coli
136545			produced	Klebsiella	pneumoniae subsp. rhinoscleromatis
136546	mannitol		+	Klebsiella	pneumoniae
136546	citrate		+	Klebsiella	pneumoniae
136546	glucose		+	Klebsiella	pneumoniae
136546	lactose		-	Klebsiella	pneumoniae
136546	nitrate		+	Klebsiella	pneumoniae
136546	nitrite		+	Klebsiella	pneumoniae
136546	malonate		+	Klebsiella	pneumoniae
136546	sodium thiosulfate		-	Klebsiella	pneumoniae
136546	glucose		+	Klebsiella	pneumoniae
136546	starch		+	Klebsiella	pneumoniae
136546	inulin		-	Klebsiella	pneumoniae
136546	melezitose		-	Klebsiella	pneumoniae
136546	raffinose		+	Klebsiella	pneumoniae
136546	trehalose		+	Klebsiella	pneumoniae
136546	methyl alpha-D-glucopyranoside		+	Klebsiella	pneumoniae
136546	methyl alpha-D-mannoside		-	Klebsiella	pneumoniae
136546	D-galactose		+	Klebsiella	pneumoniae
136546	D-glucose		+	Klebsiella	pneumoniae
136546	glycerol		+	Klebsiella	pneumoniae
136546	Potassium 5-ketogluconate		-	Klebsiella	pneumoniae
136546	Potassium 2-ketogluconate		-	Klebsiella	pneumoniae
136546	gluconate		-	Klebsiella	pneumoniae
136546	L-arabitol		-	Klebsiella	pneumoniae
136546	D-arabitol		+	Klebsiella	pneumoniae
136546	L-fucose		+	Klebsiella	pneumoniae
136546	D-tagatose		-	Klebsiella	pneumoniae
136546	D-lyxose		-	Klebsiella	pneumoniae
136546	turanose		-	Klebsiella	pneumoniae
136546	gentiobiose		+	Klebsiella	pneumoniae
136546	xylitol		-	Klebsiella	pneumoniae
136546	glycogen		-	Klebsiella	pneumoniae
136546	sucrose		+	Klebsiella	pneumoniae
136546	melibiose		+	Klebsiella	pneumoniae
136546	lactose		+	Klebsiella	pneumoniae
136546	maltose		+	Klebsiella	pneumoniae
136546	cellobiose		+	Klebsiella	pneumoniae
136546	salicin		+	Klebsiella	pneumoniae
136546	esculin		+	Klebsiella	pneumoniae
136546	arbutin		+	Klebsiella	pneumoniae
136546	N-acetylglucosamine		-	Klebsiella	pneumoniae
136546	D-sorbitol		+	Klebsiella	pneumoniae
136546	D-mannitol		+	Klebsiella	pneumoniae
136546	myo-inositol		+	Klebsiella	pneumoniae
136546	galactitol		-	Klebsiella	pneumoniae
136546	L-rhamnose		+	Klebsiella	pneumoniae
136546	L-sorbose		+	Klebsiella	pneumoniae
136546	D-mannose		+	Klebsiella	pneumoniae
136546	D-fructose		+	Klebsiella	pneumoniae
136546	methyl beta-D-xylopyranoside		-	Klebsiella	pneumoniae
136546	ribitol		+	Klebsiella	pneumoniae
136546	L-xylose		-	Klebsiella	pneumoniae
136546	D-xylose		+	Klebsiella	pneumoniae
136546	D-ribose		+	Klebsiella	pneumoniae
136546	L-arabinose		+	Klebsiella	pneumoniae
136546	erythritol		-	Klebsiella	pneumoniae
136546	indole		produced	Klebsiella	pneumoniae
136566	nitrate		+	Escherichia	coli
136566	nitrite		+	Escherichia	coli
136566	Potassium 5-ketogluconate		+	Escherichia	coli
136566	gluconate		+	Escherichia	coli
136566	L-arabitol		-	Escherichia	coli
136566	D-arabitol		-	Escherichia	coli
136566	D-fucose		-	Escherichia	coli
136566	inulin		-	Escherichia	coli
136566	melezitose		-	Escherichia	coli
136566	trehalose		+	Escherichia	coli
136566	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136566	D-galactose		+	Escherichia	coli
136566	D-arabinose		+	Escherichia	coli
136566	L-arabinose		+	Escherichia	coli
136566	erythritol		-	Escherichia	coli
136566	Potassium 2-ketogluconate		-	Escherichia	coli
136566	D-tagatose		-	Escherichia	coli
136566	D-lyxose		-	Escherichia	coli
136566	turanose		-	Escherichia	coli
136566	gentiobiose		-	Escherichia	coli
136566	xylitol		-	Escherichia	coli
136566	glycogen		-	Escherichia	coli
136566	starch		+	Escherichia	coli
136566	raffinose		-	Escherichia	coli
136566	sucrose		-	Escherichia	coli
136566	melibiose		+	Escherichia	coli
136566	lactose		+	Escherichia	coli
136566	maltose		+	Escherichia	coli
136566	cellobiose		-	Escherichia	coli
136566	amygdalin		-	Escherichia	coli
136566	N-acetylglucosamine		+	Escherichia	coli
136566	methyl alpha-D-mannoside		-	Escherichia	coli
136566	D-sorbitol		+	Escherichia	coli
136566	D-mannitol		+	Escherichia	coli
136566	myo-inositol		-	Escherichia	coli
136566	galactitol		+	Escherichia	coli
136566	L-rhamnose		+	Escherichia	coli
136566	L-sorbose		-	Escherichia	coli
136566	D-mannose		+	Escherichia	coli
136566	D-fructose		+	Escherichia	coli
136566	D-glucose		+	Escherichia	coli
136566	methyl beta-D-xylopyranoside		-	Escherichia	coli
136566	ribitol		-	Escherichia	coli
136566	L-xylose		-	Escherichia	coli
136566	D-xylose		+	Escherichia	coli
136566	D-ribose		+	Escherichia	coli
136566	glycerol		+	Escherichia	coli
136566	indole		produced	Escherichia	coli
136578			produced	Escherichia	coli
136579			produced	Escherichia	coli
136580			produced	Escherichia	coli
136589			produced	Escherichia	coli
136612	mannitol		+	Escherichia	coli
136612	citrate		-	Escherichia	coli
136612	esculin		-	Escherichia	coli
136612	glucose		+	Escherichia	coli
136612	lactose		+	Escherichia	coli
136612	nitrate		+	Escherichia	coli
136612	nitrite		+	Escherichia	coli
136612	malonate		-	Escherichia	coli
136612	sodium thiosulfate		-	Escherichia	coli
136612	glucose		+	Escherichia	coli
136612	Potassium 5-ketogluconate		-	Escherichia	coli
136612	inulin		-	Escherichia	coli
136612	melezitose		-	Escherichia	coli
136612	raffinose		+	Escherichia	coli
136612	ribitol		-	Escherichia	coli
136612	methyl beta-D-xylopyranoside		-	Escherichia	coli
136612	L-xylose		-	Escherichia	coli
136612	glycerol		+	Escherichia	coli
136612	Potassium 2-ketogluconate		-	Escherichia	coli
136612	gluconate		+	Escherichia	coli
136612	L-arabitol		-	Escherichia	coli
136612	D-arabitol		-	Escherichia	coli
136612	L-fucose		+	Escherichia	coli
136612	D-fucose		-	Escherichia	coli
136612	D-tagatose		-	Escherichia	coli
136612	D-lyxose		-	Escherichia	coli
136612	turanose		-	Escherichia	coli
136612	gentiobiose		-	Escherichia	coli
136612	xylitol		-	Escherichia	coli
136612	glycogen		-	Escherichia	coli
136612	starch		-	Escherichia	coli
136612	trehalose		+	Escherichia	coli
136612	sucrose		+	Escherichia	coli
136612	melibiose		+	Escherichia	coli
136612	lactose		+	Escherichia	coli
136612	maltose		+	Escherichia	coli
136612	cellobiose		-	Escherichia	coli
136612	amygdalin		-	Escherichia	coli
136612	N-acetylglucosamine		+	Escherichia	coli
136612	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136612	methyl alpha-D-mannoside		-	Escherichia	coli
136612	myo-inositol		-	Escherichia	coli
136612	galactitol		+	Escherichia	coli
136612	L-rhamnose		+	Escherichia	coli
136612	L-sorbose		-	Escherichia	coli
136612	D-mannose		+	Escherichia	coli
136612	D-fructose		+	Escherichia	coli
136612	D-glucose		+	Escherichia	coli
136612	D-galactose		+	Escherichia	coli
136612	D-xylose		+	Escherichia	coli
136612	D-ribose		+	Escherichia	coli
136612	L-arabinose		+	Escherichia	coli
136612	D-arabinose		-	Escherichia	coli
136612	erythritol		-	Escherichia	coli
136612	indole		produced	Escherichia	coli
136613			produced	Klebsiella	variicola
136621	mannitol		+	Klebsiella	pneumoniae
136621	citrate		+	Klebsiella	pneumoniae
136621	glucose		+	Klebsiella	pneumoniae
136621	lactose		+	Klebsiella	pneumoniae
136621	nitrate		+	Klebsiella	pneumoniae
136621	nitrite		+	Klebsiella	pneumoniae
136621	malonate		-	Klebsiella	pneumoniae
136621	sodium thiosulfate		-	Klebsiella	pneumoniae
136621	glucose		+	Klebsiella	pneumoniae
136621	arbutin		+	Klebsiella	pneumoniae
136621	esculin		+	Klebsiella	pneumoniae
136621	salicin		+	Klebsiella	pneumoniae
136621	methyl alpha-D-glucopyranoside		+	Klebsiella	pneumoniae
136621	L-rhamnose		+	Klebsiella	pneumoniae
136621	galactitol		+	Klebsiella	pneumoniae
136621	L-sorbose		+	Klebsiella	pneumoniae
136621	L-xylose		-	Klebsiella	pneumoniae
136621	ribitol		+	Klebsiella	pneumoniae
136621	D-xylose		+	Klebsiella	pneumoniae
136621	Potassium 5-ketogluconate		-	Klebsiella	pneumoniae
136621	Potassium 2-ketogluconate		+	Klebsiella	pneumoniae
136621	gluconate		+	Klebsiella	pneumoniae
136621	L-arabitol		-	Klebsiella	pneumoniae
136621	D-arabitol		+	Klebsiella	pneumoniae
136621	L-fucose		-	Klebsiella	pneumoniae
136621	D-fucose		-	Klebsiella	pneumoniae
136621	D-tagatose		+	Klebsiella	pneumoniae
136621	D-lyxose		-	Klebsiella	pneumoniae
136621	turanose		-	Klebsiella	pneumoniae
136621	gentiobiose		+	Klebsiella	pneumoniae
136621	xylitol		-	Klebsiella	pneumoniae
136621	glycogen		-	Klebsiella	pneumoniae
136621	raffinose		+	Klebsiella	pneumoniae
136621	melezitose		-	Klebsiella	pneumoniae
136621	inulin		-	Klebsiella	pneumoniae
136621	trehalose		+	Klebsiella	pneumoniae
136621	sucrose		+	Klebsiella	pneumoniae
136621	melibiose		+	Klebsiella	pneumoniae
136621	lactose		+	Klebsiella	pneumoniae
136621	maltose		+	Klebsiella	pneumoniae
136621	cellobiose		+	Klebsiella	pneumoniae
136621	N-acetylglucosamine		+	Klebsiella	pneumoniae
136621	methyl alpha-D-mannoside		-	Klebsiella	pneumoniae
136621	D-sorbitol		+	Klebsiella	pneumoniae
136621	D-mannitol		+	Klebsiella	pneumoniae
136621	myo-inositol		+	Klebsiella	pneumoniae
136621	D-mannose		+	Klebsiella	pneumoniae
136621	D-fructose		+	Klebsiella	pneumoniae
136621	D-glucose		+	Klebsiella	pneumoniae
136621	D-galactose		+	Klebsiella	pneumoniae
136621	methyl beta-D-xylopyranoside		-	Klebsiella	pneumoniae
136621	D-ribose		+	Klebsiella	pneumoniae
136621	L-arabinose		+	Klebsiella	pneumoniae
136621	D-arabinose		-	Klebsiella	pneumoniae
136621	erythritol		-	Klebsiella	pneumoniae
136621	glycerol		-	Klebsiella	pneumoniae
136621	amygdalin		-	Klebsiella	pneumoniae
136621	indole		produced	Klebsiella	pneumoniae
136629	mannitol		+	Escherichia	coli
136629	citrate		-	Escherichia	coli
136629	esculin		+	Escherichia	coli
136629	glucose		+	Escherichia	coli
136629	lactose		+	Escherichia	coli
136629	nitrate		+	Escherichia	coli
136629	nitrite		+	Escherichia	coli
136629	malonate		-	Escherichia	coli
136629	sodium thiosulfate		-	Escherichia	coli
136629	Potassium 5-ketogluconate		+	Escherichia	coli
136629	methyl alpha-D-mannoside		-	Escherichia	coli
136629	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136629	D-galactose		+	Escherichia	coli
136629	methyl beta-D-xylopyranoside		-	Escherichia	coli
136629	Potassium 2-ketogluconate		-	Escherichia	coli
136629	gluconate		+	Escherichia	coli
136629	L-arabitol		-	Escherichia	coli
136629	D-arabitol		-	Escherichia	coli
136629	L-fucose		+	Escherichia	coli
136629	D-fucose		-	Escherichia	coli
136629	D-tagatose		-	Escherichia	coli
136629	D-lyxose		-	Escherichia	coli
136629	turanose		-	Escherichia	coli
136629	xylitol		-	Escherichia	coli
136629	glycogen		-	Escherichia	coli
136629	starch		-	Escherichia	coli
136629	raffinose		+	Escherichia	coli
136629	melezitose		-	Escherichia	coli
136629	inulin		-	Escherichia	coli
136629	trehalose		+	Escherichia	coli
136629	sucrose		+	Escherichia	coli
136629	melibiose		+	Escherichia	coli
136629	lactose		+	Escherichia	coli
136629	maltose		+	Escherichia	coli
136629	cellobiose		+	Escherichia	coli
136629	salicin		-	Escherichia	coli
136629	esculin		+	Escherichia	coli
136629	amygdalin		-	Escherichia	coli
136629	N-acetylglucosamine		+	Escherichia	coli
136629	D-sorbitol		+	Escherichia	coli
136629	D-mannitol		+	Escherichia	coli
136629	myo-inositol		-	Escherichia	coli
136629	galactitol		-	Escherichia	coli
136629	L-rhamnose		+	Escherichia	coli
136629	L-sorbose		-	Escherichia	coli
136629	D-mannose		+	Escherichia	coli
136629	D-fructose		+	Escherichia	coli
136629	D-glucose		+	Escherichia	coli
136629	ribitol		-	Escherichia	coli
136629	D-xylose		+	Escherichia	coli
136629	D-ribose		+	Escherichia	coli
136629	L-arabinose		+	Escherichia	coli
136629	D-arabinose		-	Escherichia	coli
136629	erythritol		-	Escherichia	coli
136629	glycerol		+	Escherichia	coli
136629	indole		produced	Escherichia	coli
136632	mannitol		+	Escherichia	coli
136632	citrate		-	Escherichia	coli
136632	esculin		-	Escherichia	coli
136632	glucose		+	Escherichia	coli
136632	lactose		+	Escherichia	coli
136632	nitrate		+	Escherichia	coli
136632	nitrite		+	Escherichia	coli
136632	malonate		-	Escherichia	coli
136632	sodium thiosulfate		-	Escherichia	coli
136632	Potassium 5-ketogluconate		+	Escherichia	coli
136632	amygdalin		-	Escherichia	coli
136632	arbutin		-	Escherichia	coli
136632	N-acetylglucosamine		+	Escherichia	coli
136632	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136632	L-rhamnose		+	Escherichia	coli
136632	D-mannose		+	Escherichia	coli
136632	L-sorbose		+	Escherichia	coli
136632	D-fructose		+	Escherichia	coli
136632	D-galactose		+	Escherichia	coli
136632	glycerol		+	Escherichia	coli
136632	Potassium 2-ketogluconate		-	Escherichia	coli
136632	gluconate		+	Escherichia	coli
136632	L-arabitol		-	Escherichia	coli
136632	D-arabitol		+	Escherichia	coli
136632	L-fucose		+	Escherichia	coli
136632	D-fucose		-	Escherichia	coli
136632	D-tagatose		-	Escherichia	coli
136632	turanose		-	Escherichia	coli
136632	gentiobiose		-	Escherichia	coli
136632	xylitol		-	Escherichia	coli
136632	glycogen		-	Escherichia	coli
136632	starch		-	Escherichia	coli
136632	raffinose		+	Escherichia	coli
136632	melezitose		-	Escherichia	coli
136632	inulin		-	Escherichia	coli
136632	trehalose		+	Escherichia	coli
136632	sucrose		+	Escherichia	coli
136632	melibiose		+	Escherichia	coli
136632	lactose		+	Escherichia	coli
136632	maltose		+	Escherichia	coli
136632	cellobiose		-	Escherichia	coli
136632	salicin		-	Escherichia	coli
136632	esculin		-	Escherichia	coli
136632	methyl alpha-D-mannoside		-	Escherichia	coli
136632	D-sorbitol		-	Escherichia	coli
136632	D-mannitol		+	Escherichia	coli
136632	myo-inositol		-	Escherichia	coli
136632	galactitol		+	Escherichia	coli
136632	D-glucose		+	Escherichia	coli
136632	methyl beta-D-xylopyranoside		-	Escherichia	coli
136632	ribitol		-	Escherichia	coli
136632	L-xylose		-	Escherichia	coli
136632	D-xylose		+	Escherichia	coli
136632	D-ribose		+	Escherichia	coli
136632	L-arabinose		+	Escherichia	coli
136632	erythritol		-	Escherichia	coli
136632	indole		produced	Escherichia	coli
136633	mannitol		+	Escherichia	coli
136633	citrate		-	Escherichia	coli
136633	esculin		-	Escherichia	coli
136633	glucose		+	Escherichia	coli
136633	lactose		+	Escherichia	coli
136633	nitrate		+	Escherichia	coli
136633	nitrite		+	Escherichia	coli
136633	malonate		-	Escherichia	coli
136633	sodium thiosulfate		-	Escherichia	coli
136633	D-fucose		-	Escherichia	coli
136633	Potassium 2-ketogluconate		-	Escherichia	coli
136633	D-tagatose		-	Escherichia	coli
136633	esculin		-	Escherichia	coli
136633	salicin		-	Escherichia	coli
136633	methyl alpha-D-mannoside		-	Escherichia	coli
136633	D-sorbitol		-	Escherichia	coli
136633	myo-inositol		-	Escherichia	coli
136633	L-xylose		-	Escherichia	coli
136633	ribitol		-	Escherichia	coli
136633	methyl beta-D-xylopyranoside		-	Escherichia	coli
136633	erythritol		-	Escherichia	coli
136633	turanose		-	Escherichia	coli
136633	gentiobiose		-	Escherichia	coli
136633	xylitol		-	Escherichia	coli
136633	glycogen		-	Escherichia	coli
136633	starch		-	Escherichia	coli
136633	melezitose		-	Escherichia	coli
136633	inulin		-	Escherichia	coli
136633	maltose		-	Escherichia	coli
136633	cellobiose		-	Escherichia	coli
136633	arbutin		-	Escherichia	coli
136633	amygdalin		-	Escherichia	coli
136633	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136633	indole		produced	Escherichia	coli
136646	mannitol		+	Escherichia	coli
136646	citrate		-	Escherichia	coli
136646	esculin		+	Escherichia	coli
136646	glucose		+	Escherichia	coli
136646	lactose		+	Escherichia	coli
136646	nitrate		+	Escherichia	coli
136646	nitrite		-	Escherichia	coli
136646	malonate		-	Escherichia	coli
136646	sodium thiosulfate		-	Escherichia	coli
136646	glucose		+	Escherichia	coli
136646	Potassium 5-ketogluconate		+	Escherichia	coli
136646	turanose		-	Escherichia	coli
136646	D-lyxose		-	Escherichia	coli
136646	gentiobiose		-	Escherichia	coli
136646	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136646	methyl beta-D-xylopyranoside		-	Escherichia	coli
136646	glycerol		+	Escherichia	coli
136646	Potassium 2-ketogluconate		-	Escherichia	coli
136646	gluconate		+	Escherichia	coli
136646	L-arabitol		-	Escherichia	coli
136646	D-arabitol		-	Escherichia	coli
136646	D-fucose		-	Escherichia	coli
136646	D-tagatose		-	Escherichia	coli
136646	xylitol		-	Escherichia	coli
136646	glycogen		-	Escherichia	coli
136646	raffinose		-	Escherichia	coli
136646	melezitose		-	Escherichia	coli
136646	inulin		-	Escherichia	coli
136646	trehalose		+	Escherichia	coli
136646	sucrose		-	Escherichia	coli
136646	melibiose		+	Escherichia	coli
136646	lactose		+	Escherichia	coli
136646	maltose		+	Escherichia	coli
136646	cellobiose		-	Escherichia	coli
136646	amygdalin		-	Escherichia	coli
136646	N-acetylglucosamine		+	Escherichia	coli
136646	methyl alpha-D-mannoside		-	Escherichia	coli
136646	D-sorbitol		+	Escherichia	coli
136646	D-mannitol		+	Escherichia	coli
136646	myo-inositol		-	Escherichia	coli
136646	galactitol		+	Escherichia	coli
136646	L-rhamnose		+	Escherichia	coli
136646	L-sorbose		-	Escherichia	coli
136646	D-mannose		+	Escherichia	coli
136646	D-fructose		+	Escherichia	coli
136646	D-glucose		+	Escherichia	coli
136646	D-galactose		-	Escherichia	coli
136646	L-xylose		-	Escherichia	coli
136646	D-xylose		+	Escherichia	coli
136646	D-ribose		+	Escherichia	coli
136646	L-arabinose		+	Escherichia	coli
136646	erythritol		-	Escherichia	coli
136646	ribitol		-	Escherichia	coli
136646	indole		produced	Escherichia	coli
136660			produced	Escherichia	coli
136666	mannitol		+	Escherichia	coli
136666	citrate		-	Escherichia	coli
136666	esculin		+	Escherichia	coli
136666	glucose		+	Escherichia	coli
136666	lactose		-	Escherichia	coli
136666	nitrate		+	Escherichia	coli
136666	nitrite		-	Escherichia	coli
136666	malonate		-	Escherichia	coli
136666	sodium thiosulfate		-	Escherichia	coli
136666	glucose		+	Escherichia	coli
136666	Potassium 5-ketogluconate		+	Escherichia	coli
136666	arbutin		-	Escherichia	coli
136666	amygdalin		-	Escherichia	coli
136666	methyl alpha-D-mannoside		-	Escherichia	coli
136666	L-xylose		-	Escherichia	coli
136666	D-xylose		+	Escherichia	coli
136666	glycerol		+	Escherichia	coli
136666	Potassium 2-ketogluconate		-	Escherichia	coli
136666	gluconate		+	Escherichia	coli
136666	L-arabitol		-	Escherichia	coli
136666	D-arabitol		-	Escherichia	coli
136666	L-fucose		+	Escherichia	coli
136666	D-fucose		-	Escherichia	coli
136666	D-tagatose		-	Escherichia	coli
136666	D-lyxose		-	Escherichia	coli
136666	turanose		-	Escherichia	coli
136666	gentiobiose		-	Escherichia	coli
136666	xylitol		-	Escherichia	coli
136666	glycogen		-	Escherichia	coli
136666	starch		-	Escherichia	coli
136666	raffinose		-	Escherichia	coli
136666	melezitose		-	Escherichia	coli
136666	inulin		-	Escherichia	coli
136666	trehalose		+	Escherichia	coli
136666	sucrose		-	Escherichia	coli
136666	melibiose		+	Escherichia	coli
136666	maltose		+	Escherichia	coli
136666	cellobiose		-	Escherichia	coli
136666	salicin		-	Escherichia	coli
136666	N-acetylglucosamine		+	Escherichia	coli
136666	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136666	D-mannitol		+	Escherichia	coli
136666	myo-inositol		-	Escherichia	coli
136666	L-rhamnose		+	Escherichia	coli
136666	L-sorbose		-	Escherichia	coli
136666	D-mannose		+	Escherichia	coli
136666	D-fructose		+	Escherichia	coli
136666	D-glucose		+	Escherichia	coli
136666	D-galactose		+	Escherichia	coli
136666	methyl beta-D-xylopyranoside		-	Escherichia	coli
136666	ribitol		-	Escherichia	coli
136666	D-ribose		+	Escherichia	coli
136666	L-arabinose		+	Escherichia	coli
136666	erythritol		-	Escherichia	coli
136666	D-sorbitol		+	Escherichia	coli
136666	indole		produced	Escherichia	coli
136686			produced	Escherichia	coli
136688	citrate		-	Shewanella	colwelliana
136688	esculin		+	Shewanella	colwelliana
136688	nitrate		+	Shewanella	colwelliana
136688	nitrite		+	Shewanella	colwelliana
136688	sodium thiosulfate		+	Shewanella	colwelliana
136688	nitrate		-	Shewanella	colwelliana
136688	indole		produced	Shewanella	colwelliana
136690			produced	Escherichia	coli
136695			produced	Escherichia	coli
136699			produced	Escherichia	coli
136705			produced	Escherichia	coli
136706			produced	Escherichia	coli
136707			produced	Escherichia	coli
136708			produced	Escherichia	coli
136709			produced	Escherichia	coli
136710			produced	Escherichia	coli
136711			produced	Escherichia	coli
136712			produced	Escherichia	coli
136714			produced	Escherichia	coli
136715			produced	Escherichia	coli
136716			produced	Escherichia	coli
136717			produced	Escherichia	coli
136718			produced	Escherichia	coli
136719			produced	Escherichia	coli
136720			produced	Escherichia	coli
136722			produced	Bacteroides	fragilis
136723			produced	Escherichia	coli
136724			produced	Escherichia	coli
136725			produced	Escherichia	coli
136726			produced	Escherichia	coli
136733			produced	Escherichia	coli
136770			produced	Escherichia	coli
136789	mannitol		+	Escherichia	coli
136789	citrate		-	Escherichia	coli
136789	esculin		-	Escherichia	coli
136789	glucose		+	Escherichia	coli
136789	lactose		+	Escherichia	coli
136789	nitrate		+	Escherichia	coli
136789	nitrite		+	Escherichia	coli
136789	malonate		-	Escherichia	coli
136789	sodium thiosulfate		-	Escherichia	coli
136789	glucose		+	Escherichia	coli
136789	indole		produced	Escherichia	coli
136795	citrate		-	Shewanella	oneidensis
136795	esculin		+	Shewanella	oneidensis
136795	nitrate		+	Shewanella	oneidensis
136795	nitrite		+	Shewanella	oneidensis
136795	nitrate		+	Shewanella	oneidensis
136795	indole		produced	Shewanella	oneidensis
136810	citrate		+	Cupriavidus	laharis
136810	esculin		-	Cupriavidus	laharis
136810	hippurate		+	Cupriavidus	laharis
136810	nitrate		-	Cupriavidus	laharis
136810	nitrate		+	Cupriavidus	laharis
136810	nitrite		-	Cupriavidus	laharis
136810	nitrite		-	Cupriavidus	laharis
136810	malonate		+	Cupriavidus	laharis
136810	nitrate		-	Cupriavidus	laharis
136810	indole		produced	Cupriavidus	laharis
136844			produced	Escherichia	coli
136849			produced	Bacteroides	fragilis
136850			produced	Bacteroides	fragilis
136853	mannitol		+	Escherichia	coli
136853	citrate		-	Escherichia	coli
136853	esculin		+	Escherichia	coli
136853	glucose		+	Escherichia	coli
136853	lactose		-	Escherichia	coli
136853	nitrate		+	Escherichia	coli
136853	nitrite		+	Escherichia	coli
136853	malonate		-	Escherichia	coli
136853	sodium thiosulfate		-	Escherichia	coli
136853	glucose		+	Escherichia	coli
136853	indole		produced	Escherichia	coli
136885			produced	Escherichia	coli
136887	mannitol		+	Escherichia	coli
136887	citrate		-	Escherichia	coli
136887	esculin		+	Escherichia	coli
136887	glucose		+	Escherichia	coli
136887	lactose		+	Escherichia	coli
136887	nitrate		+	Escherichia	coli
136887	nitrite		-	Escherichia	coli
136887	malonate		-	Escherichia	coli
136887	sodium thiosulfate		-	Escherichia	coli
136887	glucose		+	Escherichia	coli
136887	indole		produced	Escherichia	coli
136917	mannitol		+	Escherichia	coli
136917	citrate		-	Escherichia	coli
136917	esculin		+	Escherichia	coli
136917	glucose		+	Escherichia	coli
136917	lactose		+	Escherichia	coli
136917	nitrate		+	Escherichia	coli
136917	nitrite		+	Escherichia	coli
136917	malonate		-	Escherichia	coli
136917	sodium thiosulfate		-	Escherichia	coli
136917	gluconate		+	Escherichia	coli
136917	Potassium 5-ketogluconate		-	Escherichia	coli
136917	L-arabitol		-	Escherichia	coli
136917	xylitol		-	Escherichia	coli
136917	raffinose		+	Escherichia	coli
136917	starch		-	Escherichia	coli
136917	glycogen		-	Escherichia	coli
136917	arbutin		-	Escherichia	coli
136917	amygdalin		-	Escherichia	coli
136917	methyl alpha-D-glucopyranoside		-	Escherichia	coli
136917	D-fructose		+	Escherichia	coli
136917	D-mannose		+	Escherichia	coli
136917	D-galactose		+	Escherichia	coli
136917	D-glucose		+	Escherichia	coli
136917	methyl beta-D-xylopyranoside		-	Escherichia	coli
136917	D-arabitol		-	Escherichia	coli
136917	L-fucose		+	Escherichia	coli
136917	D-fucose		-	Escherichia	coli
136917	D-tagatose		+	Escherichia	coli
136917	D-lyxose		-	Escherichia	coli
136917	turanose		-	Escherichia	coli
136917	gentiobiose		+	Escherichia	coli
136917	melezitose		-	Escherichia	coli
136917	inulin		-	Escherichia	coli
136917	trehalose		+	Escherichia	coli
136917	sucrose		+	Escherichia	coli
136917	melibiose		+	Escherichia	coli
136917	lactose		+	Escherichia	coli
136917	maltose		+	Escherichia	coli
136917	cellobiose		-	Escherichia	coli
136917	salicin		-	Escherichia	coli
136917	esculin		+	Escherichia	coli
136917	N-acetylglucosamine		+	Escherichia	coli
136917	methyl alpha-D-mannoside		-	Escherichia	coli
136917	D-sorbitol		+	Escherichia	coli
136917	D-mannitol		+	Escherichia	coli
136917	myo-inositol		-	Escherichia	coli
136917	galactitol		+	Escherichia	coli
136917	L-rhamnose		+	Escherichia	coli
136917	L-sorbose		+	Escherichia	coli
136917	ribitol		-	Escherichia	coli
136917	L-xylose		-	Escherichia	coli
136917	D-xylose		+	Escherichia	coli
136917	D-ribose		+	Escherichia	coli
136917	L-arabinose		+	Escherichia	coli
136917	D-arabinose		+	Escherichia	coli
136917	erythritol		-	Escherichia	coli
136917	glycerol		+	Escherichia	coli
136917	indole		produced	Escherichia	coli
136931			produced	Escherichia	coli
136938	indole		produced	Bacteroides	fragilis
136939	mannitol		+	Klebsiella	pneumoniae
136939	citrate		+	Klebsiella	pneumoniae
136939	glucose		-	Klebsiella	pneumoniae
136939	lactose		-	Klebsiella	pneumoniae
136939	nitrite		+	Klebsiella	pneumoniae
136939	malonate		-	Klebsiella	pneumoniae
136939	sodium thiosulfate		-	Klebsiella	pneumoniae
136939	Potassium 5-ketogluconate		-	Klebsiella	pneumoniae
136939	L-fucose		+	Klebsiella	pneumoniae
136939	D-arabitol		+	Klebsiella	pneumoniae
136939	D-tagatose		-	Klebsiella	pneumoniae
136939	sucrose		+	Klebsiella	pneumoniae
136939	trehalose		+	Klebsiella	pneumoniae
136939	melibiose		+	Klebsiella	pneumoniae
