orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.2189.1	Xcc-8004.2189.1		Two-component system sensor protein	-0.009	0.064	0.042	-0.179	0.155	0.092	0.123	-0.073	0.051	0.081	0.156	0.086	-0.069	-0.098	-0.092	0.173	0.162	0.126	0.107
Xantho	Xcc-8004.219.1	Xcc-8004.219.1		L-proline glycine betaine ABC transport system permease protein ProV (TC 3.A.1.12.1)	-0.671	-0.849	-0.511	-0.755	-0.128	0.008	-0.405	0.348	0.020	-0.335	-0.075	-0.142	-0.089	0.043	0.425	0.434	-0.294	-0.181	-0.002
Xantho	Xcc-8004.2190.1	Xcc-8004.2190.1		probable membrane protein STY4873	0.161	0.305	-0.135	0.405	0.220	0.235	-0.112	0.140	0.103	0.197	-0.008	0.301	-0.097	0.165	0.239	0.352	0.137	0.099	0.353
Xantho	Xcc-8004.2191.1	Xcc-8004.2191.1		Plasmid replication/partition related protein	0.018	0.409	0.401	-0.092	0.010	0.249	0.162	-0.011	0.045	-0.032	0.136	0.107	-0.074	-0.206	0.108	-0.032	-0.072	-0.080	0.210
Xantho	Xcc-8004.2192.1	Xcc-8004.2192.1		Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	0.048	-0.064	0.169	-0.082	0.157	0.114	0.076	-0.023	0.007	0.092	0.199	0.201	0.077	-0.018	-0.152	-0.058	0.000	-0.001	0.086
Xantho	Xcc-8004.2193.1	Xcc-8004.2193.1		MFS permease	-0.083	0.133	0.062	-0.127	-0.063	-0.084	-0.025	-0.070	-0.057	0.069	0.043	-0.024	0.144	-0.128	-0.087	0.068	-0.053	-0.031	-0.007
Xantho	Xcc-8004.2194.1	Xcc-8004.2194.1		Formate dehydrogenase chain D (EC 1.2.1.2)	0.134	0.267	-0.438	0.684	0.162	-0.111	-0.266	-0.055	-0.027	-0.117	-0.272	-0.020	0.006	-0.022	0.055	0.061	0.117	-0.036	0.032
Xantho	Xcc-8004.2195.1	Xcc-8004.2195.1		Putative formate dehydrogenase oxidoreductase protein	0.015	0.039	0.296	-0.424	-0.013	0.089	-0.029	0.134	-0.312	0.055	0.086	-0.053	-0.142	-0.041	0.012	-0.185	-0.089	-0.096	-0.067
Xantho	Xcc-8004.2197.1	Xcc-8004.2197.1		Major facilitator superfamily (MFS_1) transporter	0.324	-0.019	-0.218	0.653	-0.189	-0.159	0.118	-0.195	0.297	0.352	0.288	0.137	0.159	0.238	0.021	-0.113	-0.105	-0.004	-0.329
Xantho	Xcc-8004.2199.1	Xcc-8004.2199.1		Hemerythrin-like protein PA1673	-0.297	0.085	0.181	0.520	-0.503	-0.854	-0.536	0.329	-0.530	-0.255	-0.868	0.160	-0.896	0.102	-0.106	-0.437	-0.003	0.269	0.272
Xantho	Xcc-8004.22.1	Xcc-8004.22.1		Long-chain fatty acid transport protein	-0.529	-0.536	-0.080	-0.083	0.047	0.096	0.168	0.053	0.205	0.390	0.566	0.123	0.312	0.506	0.064	0.004	0.403	0.075	0.035
Xantho	Xcc-8004.220.1	Xcc-8004.220.1		L-proline glycine betaine binding ABC transporter protein ProX (TC 3.A.1.12.1) / Osmotic adaptation	-0.283	-0.003	-0.160	-0.190	0.104	-0.076	0.027	-0.045	0.104	-0.145	-0.016	0.000	-0.060	-0.176	0.106	-0.030	-0.029	-0.158	-0.169
Xantho	Xcc-8004.2200.1	Xcc-8004.2200.1		Transcriptional regulator	0.002	-0.029	0.109	-0.166	0.135	0.082	0.083	0.094	0.200	0.139	0.289	0.094	-0.079	0.163	-0.070	0.123	-0.175	0.034	-0.111
Xantho	Xcc-8004.2201.1	Xcc-8004.2201.1		glutamine synthetase family protein	-0.072	0.391	-0.127	-0.118	0.054	0.015	-0.011	0.007	-0.032	0.044	0.033	0.273	0.163	0.032	-0.084	-0.020	0.145	0.017	0.159
Xantho	Xcc-8004.2202.1	Xcc-8004.2202.1		glutamine synthetase family protein	0.084	-0.466	0.244	0.121	-0.081	-0.070	-0.110	-0.163	0.082	0.287	0.408	0.202	0.158	0.223	0.110	-0.134	-0.115	-0.178	0.052
Xantho	Xcc-8004.2203.1	Xcc-8004.2203.1		hypothetical protein	-0.198	-0.077	0.389	0.850	0.218	0.100	-0.168	0.317	0.121	0.424	0.514	0.611	0.442	0.183	-0.086	0.323	0.365	0.136	0.474
Xantho	Xcc-8004.2204.1	Xcc-8004.2204.1		glutamine synthetase family protein	0.209	0.062	0.047	-0.023	0.139	-0.049	0.118	-0.158	0.053	-0.131	-0.015	-0.032	-0.129	-0.077	-0.013	-0.077	-0.076	-0.008	0.048
Xantho	Xcc-8004.2205.1	Xcc-8004.2205.1		Omega-amino acid--pyruvate aminotransferase (EC 2.6.1.18)	0.137	0.060	0.212	-0.081	0.028	0.126	-0.037	0.062	0.136	-0.272	-0.104	-0.128	-0.144	-0.100	0.036	-0.131	-0.020	-0.001	-0.085
Xantho	Xcc-8004.2206.1	Xcc-8004.2206.1		Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)	0.103	-0.048	-0.154	-0.033	0.058	-0.062	0.068	-0.079	0.045	0.151	0.038	0.069	-0.065	0.037	0.133	0.066	-0.059	-0.153	-0.013
Xantho	Xcc-8004.2207.1	Xcc-8004.2207.1		Membrane fusion component of tripartite multidrug resistance system	0.057	-0.122	0.032	0.277	-0.034	-0.358	-0.374	0.034	0.124	-1.211	-0.304	-0.081	-0.174	-0.262	0.128	-0.149	-0.348	-0.465	0.030
Xantho	Xcc-8004.2208.1	Xcc-8004.2208.1		Inner membrane component of tripartite multidrug resistance system	-0.054	-0.115	-0.065	0.306	0.049	-0.223	-0.225	-0.078	-0.124	-0.893	-0.300	0.067	-0.257	-0.180	-0.062	-0.129	-0.243	-0.347	-0.004
Xantho	Xcc-8004.2209.1	Xcc-8004.2209.1		Outer membrane component of tripartite multidrug resistance system	0.070	0.239	0.083	0.158	-0.032	0.096	0.067	0.047	-0.130	-0.537	-0.253	-0.186	0.057	0.136	0.347	-0.251	-0.157	-0.017	-0.062
Xantho	Xcc-8004.2210.1	Xcc-8004.2210.1		Putrescine transport ATP-binding protein PotG (TC 3.A.1.11.2)	0.096	0.151	0.404	-0.086	-0.216	-0.234	-0.228	-0.020	0.050	-0.100	-0.007	0.265	0.040	-0.249	0.198	0.055	0.052	-0.096	-0.211
Xantho	Xcc-8004.2211.1	Xcc-8004.2211.1		Putrescine transport system permease protein PotH (TC 3.A.1.11.2)	-0.005	-0.088	0.089	-0.324	-0.061	-0.045	0.160	-0.068	-0.072	-0.159	-0.168	-0.016	-0.044	-0.095	-0.066	0.058	-0.020	0.003	-0.113
Xantho	Xcc-8004.2212.1	Xcc-8004.2212.1		Putrescine transport system permease protein PotI (TC 3.A.1.11.2)	0.141	0.218	0.850	-0.528	-0.207	0.209	0.021	-0.158	-0.272	0.288	-0.438	-0.086	-0.190	-0.800	0.225	0.267	-0.109	-0.098	0.173
Xantho	Xcc-8004.2213.1	Xcc-8004.2213.1		FIG01210598: hypothetical protein	0.361	0.119	0.008	-0.921	0.268	0.009	-0.885	0.000	-0.103	0.050	0.267	-0.445	0.061	0.030	-0.117	0.673	0.605	-0.306	0.311
Xantho	Xcc-8004.2214.1	Xcc-8004.2214.1		Succinate-semialdehyde dehydrogenase [NAD] (EC 1.2.1.24); Succinate-semialdehyde dehydrogenase [NAD(P)+] (EC 1.2.1.16)	-0.090	-0.505	-0.259	-0.721	-0.471	0.125	-0.344	-0.060	-0.507	-0.089	-0.693	-0.253	0.074	-0.552	-0.164	-0.036	-0.104	0.114	-0.001
Xantho	Xcc-8004.2215.1	Xcc-8004.2215.1		hypothetical protein	-0.735	0.309	0.095	-2.058	0.570	-0.135	-1.439	-0.206	-0.083	0.034	0.468	1.244	-0.789	0.139	-0.783	-0.213	-0.239	-0.221	-0.325
Xantho	Xcc-8004.2216.1	Xcc-8004.2216.1		Magnesium and cobalt transport protein CorA	-0.130	-0.097	0.511	0.043	-0.071	0.052	0.288	-0.026	0.061	-0.034	-0.044	0.021	-0.075	0.127	0.212	-0.047	0.207	-0.092	-0.085
Xantho	Xcc-8004.2217.1	Xcc-8004.2217.1		FIG01209779: hypothetical protein	-2.058	-2.297	-2.311	-1.747	-1.171	-2.088	-1.238	-1.294	-2.371	-1.458	-1.876	-1.151	-2.377	-2.344	-1.356	-3.087	-2.574	-1.358	-1.105
Xantho	Xcc-8004.2219.1	Xcc-8004.2219.1		Magnesium and cobalt efflux protein CorC	-1.649	-1.161	-3.067	-1.174	-0.539	-0.259	-0.472	-0.878	-0.337	-0.578	-0.745	-0.702	-0.522	-0.841	-0.371	-0.351	-0.348	-0.190	-0.897
Xantho	Xcc-8004.222.1	Xcc-8004.222.1		Cysteine desulfurase (EC 2.8.1.7)	0.001	0.082	-0.378	0.065	-0.002	-0.188	-0.130	-0.205	0.059	0.162	-0.068	-0.106	0.065	-0.345	-0.281	-0.061	-0.005	-0.145	-0.205
Xantho	Xcc-8004.2220.1	Xcc-8004.2220.1		FIG01210646: hypothetical protein	-0.398	0.527	-0.177	0.294	-0.011	0.090	-0.033	0.206	0.260	0.023	0.110	0.177	0.282	0.359	0.185	0.043	-0.249	-0.027	-0.112
Xantho	Xcc-8004.2222.1	Xcc-8004.2222.1		FIG01209757: hypothetical protein	0.079	0.108	0.324	0.557	-0.023	0.168	0.041	-0.152	-0.087	0.169	0.035	0.107	-0.044	-0.135	-0.038	-0.074	-0.074	-0.055	0.146
Xantho	Xcc-8004.2223.1	Xcc-8004.2223.1		Phosphate starvation-inducible protein PhoH, predicted ATPase	0.112	-0.296	0.173	0.313	0.103	0.102	0.220	0.071	-0.149	-0.334	0.029	0.001	0.182	0.023	-0.121	-0.071	0.025	-0.008	-0.112
Xantho	Xcc-8004.2224.1	Xcc-8004.2224.1		tRNA-i(6)A37 methylthiotransferase	-0.122	-0.195	-0.192	-0.368	-0.048	-0.087	0.244	-0.152	-0.125	0.024	0.165	0.227	0.071	0.140	-0.064	-0.168	0.024	-0.306	-0.096
Xantho	Xcc-8004.2225.1	Xcc-8004.2225.1		Glutathione S-transferase (EC 2.5.1.18)	-0.398	0.045	-0.048	-0.438	0.068	0.181	-0.024	0.193	0.064	0.012	0.032	-0.020	0.231	-0.067	0.245	0.125	-0.086	-0.014	-0.082
Xantho	Xcc-8004.2226.1	Xcc-8004.2226.1		Transcriptional regulator, DeoR family	0.090	-0.060	0.165	0.045	-0.003	0.429	0.137	0.359	-0.037	0.008	-0.206	0.146	0.013	-0.165	0.083	-0.016	-0.258	-0.164	0.083
Xantho	Xcc-8004.2227.1	Xcc-8004.2227.1		hypothetical protein	-0.452	0.060	-0.390	-0.461	0.011	-0.004	-0.009	-0.386	-0.016	-0.022	-0.020	-0.054	-0.044	-0.131	-0.828	0.039	-0.031	0.045	0.061
Xantho	Xcc-8004.2228.1	Xcc-8004.2228.1		Ubiquinol-cytochrome C reductase iron-sulfur subunit (EC 1.10.2.2)	0.031	-0.627	-0.444	-1.751	-0.314	-0.068	0.332	0.049	0.162	-0.041	0.481	-0.130	-0.251	0.188	-0.135	-0.172	-0.091	0.342	-0.088
Xantho	Xcc-8004.2229.1	Xcc-8004.2229.1		Ubiquinol--cytochrome c reductase, cytochrome B subunit (EC 1.10.2.2)	-0.390	-0.051	-0.104	-0.422	0.136	0.147	-0.288	0.139	-0.009	0.348	0.163	0.282	-0.112	0.118	-0.133	0.399	0.153	0.063	0.196
Xantho	Xcc-8004.223.1	Xcc-8004.223.1		FIG01211456: hypothetical protein	-0.252	-0.193	-0.023	0.163	0.128	0.248	0.162	0.023	0.059	0.129	0.136	0.138	0.082	0.071	-0.028	0.075	-0.032	0.004	-0.020
Xantho	Xcc-8004.2230.1	Xcc-8004.2230.1		ubiquinol cytochrome C oxidoreductase, cytochrome C1 subunit	-0.562	-0.435	-0.022	0.508	-0.488	-0.127	-0.190	-0.019	0.083	-0.029	-0.067	0.362	0.292	0.106	-0.416	0.171	-0.026	-0.076	0.072
Xantho	Xcc-8004.2231.1	Xcc-8004.2231.1		Stringent starvation protein A	0.297	0.397	-0.072	0.348	0.043	-0.017	0.071	0.431	-0.226	-0.153	0.038	-0.070	-0.181	0.065	1.261	-0.198	-0.093	-0.301	0.091
Xantho	Xcc-8004.2232.1	Xcc-8004.2232.1		Stringent starvation protein B	0.024	-0.373	-0.173	-0.333	-0.034	-0.031	0.043	-0.153	-0.159	0.094	0.036	0.085	0.398	0.184	0.192	0.065	0.090	-0.100	0.074
Xantho	Xcc-8004.2233.1	Xcc-8004.2233.1		FIG01211497: hypothetical protein	0.096	0.270	0.265	0.244	0.021	0.016	-0.043	-0.070	0.013	0.044	0.010	0.135	-0.256	0.029	0.008	0.011	-0.060	-0.020	-0.021
Xantho	Xcc-8004.2234.1	Xcc-8004.2234.1		FIG01210056: hypothetical protein	0.115	-0.274	-0.371	1.219	0.214	-0.196	0.057	-0.146	-0.012	-0.197	-0.370	-0.440	-0.494	-0.235	0.082	-0.376	-0.648	-0.311	-0.380
Xantho	Xcc-8004.2235.1	Xcc-8004.2235.1		Lhr-like helicases	0.097	0.119	0.126	-0.155	-0.021	0.142	-0.098	0.077	0.041	0.114	0.057	-0.049	0.095	0.038	-0.017	0.133	0.133	0.083	-0.035
Xantho	Xcc-8004.2237.1	Xcc-8004.2237.1		DNA-3-methyladenine glycosylase II (EC 3.2.2.21)	0.214	0.104	0.113	0.142	-0.021	0.036	-0.104	0.026	-0.002	-0.025	-0.129	-0.053	0.063	-0.098	-0.043	-0.074	0.076	-0.045	-0.007
Xantho	Xcc-8004.2238.1	Xcc-8004.2238.1		chemotaxis protein	-0.062	0.106	0.024	-0.130	-0.043	-0.007	-0.091	-0.047	0.183	0.001	-0.020	-0.064	-0.126	0.076	-0.036	-0.025	0.008	-0.062	0.042
Xantho	Xcc-8004.2239.1	Xcc-8004.2239.1		Positive regulator of CheA protein activity (CheW)	-0.212	-0.093	0.052	-0.180	-0.192	0.031	0.029	-0.214	0.292	0.161	0.186	0.071	-0.157	-0.456	-0.075	-0.086	-0.519	-0.667	0.097
Xantho	Xcc-8004.224.1	Xcc-8004.224.1		FIG01210717: hypothetical protein	-0.090	0.066	0.108	-0.003	-0.032	-0.219	0.069	-0.045	0.216	0.086	0.055	0.263	-0.026	-0.085	-0.110	-0.076	0.065	0.011	-0.028
Xantho	Xcc-8004.2240.1	Xcc-8004.2240.1		Diguanylate cyclase (GGDEF domain) with GAF sensor	-0.280	0.057	-0.230	0.058	0.014	-0.060	0.081	0.239	0.062	-0.268	-0.077	-0.075	-0.068	-0.176	-0.065	-0.140	-0.256	-0.027	-0.138
Xantho	Xcc-8004.2242.1	Xcc-8004.2242.1		hypothetical protein	-0.121	0.453	-0.043	-0.307	0.047	0.016	-0.167	-0.000	0.156	0.366	0.102	0.246	-0.124	-0.213	-0.245	-0.118	0.059	0.144	-0.058
Xantho	Xcc-8004.2243.1	Xcc-8004.2243.1		FIG01209978: hypothetical protein	0.242	-0.118	0.110	0.391	0.092	-0.210	-0.073	0.038	0.030	-0.097	0.078	-0.105	-0.115	0.045	-0.059	0.116	0.025	-0.098	-0.122
Xantho	Xcc-8004.2245.1	Xcc-8004.2245.1		Virulence regulator	-0.367	0.343	-0.154	-0.081	-0.148	-0.116	-0.566	-0.192	-0.371	-0.208	-0.250	-0.102	-0.216	-0.340	-0.164	-0.367	-0.371	-0.286	-0.163
Xantho	Xcc-8004.2246.1	Xcc-8004.2246.1		FIG01211121: hypothetical protein	-0.152	-0.049	0.487	-0.371	0.002	0.086	0.432	-0.007	0.274	-0.480	-0.111	-0.285	-0.640	-0.405	0.193	0.532	0.815	0.365	0.348
Xantho	Xcc-8004.2247.1	Xcc-8004.2247.1		ATP-dependent DNA ligase (EC 6.5.1.1) clustered with Ku protein, LigD	-0.075	-0.005	0.137	0.035	-0.048	0.022	-0.007	-0.026	-0.038	0.033	0.071	0.107	0.008	0.133	-0.026	0.032	0.076	0.173	0.077
Xantho	Xcc-8004.2248.1	Xcc-8004.2248.1		Ribonuclease D (EC 3.1.26.3)	0.285	0.153	0.216	0.554	-0.290	-0.075	-0.069	0.168	0.355	0.647	0.744	0.478	0.242	0.479	0.203	-0.088	0.216	0.150	-0.136
Xantho	Xcc-8004.2249.1	Xcc-8004.2249.1		serine/threonine kinase	-0.417	-0.383	-0.205	-0.472	0.113	0.028	0.059	0.336	-0.002	-0.168	-0.205	0.024	0.027	-0.085	0.292	0.049	-0.087	0.015	-0.025
Xantho	Xcc-8004.2250.1	Xcc-8004.2250.1		Virulence protein	-0.222	0.263	-0.029	-0.381	0.070	0.019	-0.247	0.008	0.153	-0.157	0.108	-0.036	-0.206	0.003	-0.010	-0.043	-0.099	-0.113	0.017
Xantho	Xcc-8004.2251.1	Xcc-8004.2251.1		Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)	-0.282	-0.164	0.237	-0.281	-0.122	-0.366	-0.162	0.013	-0.263	-0.136	0.058	0.151	-0.265	-0.513	-0.201	-0.122	-0.314	-0.108	-0.060
Xantho	Xcc-8004.2252.1	Xcc-8004.2252.1		Epoxyqueuosine (oQ) reductase QueG	-0.301	0.177	-0.143	0.108	0.036	-0.082	0.055	-0.052	-0.028	0.026	-0.076	-0.236	-0.081	-0.185	0.032	-0.051	-0.129	-0.016	-0.026
Xantho	Xcc-8004.2253.1	Xcc-8004.2253.1		NAD(P)HX epimerase / NAD(P)HX dehydratase	0.259	0.312	0.129	-1.323	-0.345	-0.052	-0.086	-0.268	0.144	-0.026	-0.116	-0.020	-0.154	0.111	-0.094	0.014	0.156	0.019	0.103
Xantho	Xcc-8004.2256.1	Xcc-8004.2256.1		DNA mismatch repair protein MutL	-0.180	0.011	-0.067	0.029	0.021	-0.007	-0.084	-0.027	-0.061	-0.034	0.014	0.017	0.002	0.036	-0.131	0.068	0.042	-0.002	0.029
Xantho	Xcc-8004.2257.1	Xcc-8004.2257.1		FIG01209920: hypothetical protein	-0.088	0.021	0.042	0.128	-0.002	0.035	-0.062	0.070	0.130	-0.084	-0.195	0.123	-0.094	-0.188	0.049	-0.022	-0.208	0.124	-0.019
Xantho	Xcc-8004.2258.1	Xcc-8004.2258.1		FIG01210620: hypothetical protein	0.071	0.068	-0.051	-0.113	-0.031	-0.027	-0.185	-0.155	0.162	-0.024	0.021	0.029	-0.450	-0.132	0.128	0.195	0.173	0.162	0.075
Xantho	Xcc-8004.2259.1	Xcc-8004.2259.1		PhbF	0.070	0.057	-0.652	-0.949	-1.332	-1.590	-2.246	-0.444	-1.122	-1.431	-1.469	-0.333	-2.493	-1.712	-1.024	-0.478	-1.080	-2.212	-0.507
Xantho	Xcc-8004.226.1	Xcc-8004.226.1		Indolepyruvate ferredoxin oxidoreductase, alpha and beta subunits	-0.077	-0.188	-0.032	-0.094	-0.052	-0.007	-0.205	-0.113	0.138	-0.106	-0.049	0.019	-0.058	-0.123	-0.013	-0.014	-0.073	-0.119	0.092
Xantho	Xcc-8004.2260.1	Xcc-8004.2260.1		Acetoacetyl-CoA reductase (EC 1.1.1.36)	-4.437	-2.350	-2.556	-4.055	0.349	0.267	0.736	-1.111	0.121	0.395	0.865	-0.323	0.437	0.548	-0.552	0.041	0.256	-0.162	-1.261
Xantho	Xcc-8004.2261.1	Xcc-8004.2261.1		glutamyl-Q-tRNA synthetase	-0.086	-0.147	-0.125	-0.115	-0.241	-0.002	-0.033	0.024	0.053	0.014	-0.075	-0.081	-0.015	-0.061	0.088	-0.081	-0.160	-0.131	-0.006
Xantho	Xcc-8004.2262.1	Xcc-8004.2262.1		Probable protease htpX homolog (EC 3.4.24.-)	0.175	-0.150	0.153	0.315	0.024	0.212	0.036	-0.004	-0.069	-0.084	0.019	0.139	0.177	0.204	0.042	0.061	-0.054	0.111	0.091
Xantho	Xcc-8004.2263.1	Xcc-8004.2263.1		FOG: PAS/PAC domain	-0.273	-0.035	0.106	-0.125	-0.003	-0.021	-0.026	-0.002	0.085	0.105	0.142	0.098	0.003	0.010	0.078	-0.042	-0.142	0.005	-0.032
Xantho	Xcc-8004.2264.1	Xcc-8004.2264.1		FIG01211838: hypothetical protein	-0.198	-0.496	-0.141	-0.294	0.237	0.144	0.100	0.170	0.052	0.296	0.167	0.225	0.085	0.430	-0.037	-0.075	-0.001	0.014	-0.025
Xantho	Xcc-8004.2265.1	Xcc-8004.2265.1		YaeQ protein	-0.053	-0.224	0.143	0.050	-0.152	0.023	0.050	0.037	-0.105	-0.073	-0.010	0.053	0.171	0.035	0.228	0.045	-0.144	0.026	0.055
Xantho	Xcc-8004.2266.1	Xcc-8004.2266.1		FIG01211351: hypothetical protein	-0.757	-1.773	-0.448	-2.155	-0.231	-0.247	-0.132	-0.209	-0.162	-1.211	0.126	0.021	0.258	-0.121	1.797	-0.187	0.709	0.974	0.303
Xantho	Xcc-8004.2270.1	Xcc-8004.2270.1		Glutathione S-transferase (EC 2.5.1.18)	0.039	0.090	-0.632	-0.497	-0.058	-0.277	0.101	0.102	-0.009	-0.201	0.133	-0.107	-0.299	-0.061	-0.003	0.099	-0.086	0.127	0.066
Xantho	Xcc-8004.2271.1	Xcc-8004.2271.1		Esterase/lipase	0.158	0.259	0.009	0.407	-0.174	-0.147	-0.062	-0.031	0.070	-0.035	-0.255	-0.051	-0.387	-0.150	0.016	-0.168	0.032	0.140	-0.094
Xantho	Xcc-8004.2272.1	Xcc-8004.2272.1		Selenoprotein O and cysteine-containing homologs	0.097	0.121	0.160	-0.057	0.152	0.098	-0.094	-0.089	0.044	0.079	0.027	-0.004	-0.016	-0.048	0.076	0.027	-0.020	0.005	-0.077
Xantho	Xcc-8004.2273.1	Xcc-8004.2273.1		Adenine phosphoribosyltransferase (EC 2.4.2.7)	0.616	0.058	0.030	-0.110	0.064	-0.092	-0.004	-0.303	0.040	0.314	-0.496	-0.154	-0.049	-0.346	-0.348	0.156	-0.029	-0.294	-0.035
Xantho	Xcc-8004.2274.1	Xcc-8004.2274.1		ATP-dependent 23S rRNA helicase DbpA	-0.265	-0.008	-0.390	-0.287	-0.149	-0.366	0.045	0.027	-0.087	-0.040	-0.244	-0.232	-0.396	-0.173	0.063	0.063	-0.089	-0.155	-0.022
Xantho	Xcc-8004.2276.1	Xcc-8004.2276.1		COG0488: ATPase components of ABC transporters with duplicated ATPase domains	0.024	0.570	0.159	0.020	-0.106	0.104	-0.029	0.087	-0.072	-0.180	-0.275	-0.100	-0.270	-0.239	0.107	-0.022	-0.010	-0.076	-0.109
Xantho	Xcc-8004.2277.1	Xcc-8004.2277.1		FIG01211504: hypothetical protein	-0.324	-0.639	-0.461	-1.727	0.324	-0.013	-0.273	0.034	-0.013	-0.185	0.218	-0.185	-0.000	0.050	0.098	-0.054	0.176	0.014	-0.152
Xantho	Xcc-8004.2278.1	Xcc-8004.2278.1		ribonuclease	0.170	-0.113	-0.271	0.439	-0.083	0.040	0.333	-0.043	0.045	0.175	0.184	0.051	0.204	0.318	-0.132	-0.094	0.014	-0.362	-0.112
Xantho	Xcc-8004.228.1	Xcc-8004.228.1		FIG01211245: hypothetical protein	-0.144	-0.038	0.286	-0.229	-0.066	-0.074	-0.054	-0.034	-0.104	-0.166	-0.075	-0.165	-0.114	-0.029	0.149	0.020	0.018	-0.030	0.025
Xantho	Xcc-8004.2282.1	Xcc-8004.2282.1		tRNA:Cm32/Um32 methyltransferase	0.115	-0.148	0.929	-0.300	0.006	-0.359	-0.105	-0.181	-0.954	-0.127	-0.930	0.137	-0.635	-0.210	-0.015	-0.119	-0.357	-0.357	-0.101
Xantho	Xcc-8004.2283.1	Xcc-8004.2283.1		Phosphate-binding protein	0.669	0.907	0.739	0.231	0.122	0.057	0.220	0.007	-0.059	-0.172	-0.085	0.243	0.067	-0.048	-0.086	0.131	-0.218	-0.049	0.194
Xantho	Xcc-8004.2284.1	Xcc-8004.2284.1		diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	0.193	0.539	0.469	0.721	0.067	-0.035	-0.063	-0.034	0.100	0.052	0.043	0.007	-0.064	-0.110	-0.059	0.025	-0.091	-0.081	0.059
Xantho	Xcc-8004.2287.1	Xcc-8004.2287.1		FIG01212650: hypothetical protein	-0.355	0.030	0.113	-0.287	0.067	0.003	0.119	0.130	0.010	0.019	-0.160	-0.127	-0.002	-0.059	-0.040	-0.011	0.086	-0.063	0.329
Xantho	Xcc-8004.2288.1	Xcc-8004.2288.1		S-adenosylhomocysteine deaminase (EC 3.5.4.28); Methylthioadenosine deaminase	-0.913	-0.643	-1.098	-0.876	-0.031	-0.473	0.000	-0.667	-0.055	-0.212	0.195	-0.134	0.056	-0.028	0.214	0.179	-0.074	-0.159	-0.470
Xantho	Xcc-8004.229.1	Xcc-8004.229.1		Malate permease	-0.091	-0.446	-0.111	-0.136	0.027	0.096	0.066	-0.008	0.070	-0.034	0.131	0.036	-0.148	-0.072	-0.450	-0.057	-0.079	-0.118	-0.123
Xantho	Xcc-8004.2290.1	Xcc-8004.2290.1		Similar to phosphoglycolate phosphatase, clustered with ubiquinone biosynthesis SAM-dependent O-methyltransferase	-0.528	-0.271	-1.154	-0.309	-0.028	-0.452	-0.082	-0.843	0.266	0.358	0.203	-0.192	0.214	0.344	-0.784	-0.014	0.297	-0.094	-0.344
Xantho	Xcc-8004.2292.1	Xcc-8004.2292.1		Polygalacturonase (EC 3.2.1.15)	0.346	-0.192	-0.004	-0.106	0.165	-0.107	0.004	0.222	0.193	-0.208	0.132	0.004	-0.095	-0.080	0.277	-0.069	-0.245	-0.321	-0.128
Xantho	Xcc-8004.2293.1	Xcc-8004.2293.1		Pectinesterase (EC 3.1.1.11)	-0.001	0.143	0.054	-0.239	0.058	0.073	0.211	0.009	0.025	-0.080	-0.004	-0.104	-0.328	-0.233	-0.078	-0.094	-0.153	-0.095	0.028
Xantho	Xcc-8004.2294.1	Xcc-8004.2294.1		Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)	-0.523	0.307	0.077	0.553	0.223	0.316	0.404	-0.068	0.026	-0.081	-0.302	-0.005	0.428	-0.050	-0.099	0.068	0.233	-0.080	-0.067
Xantho	Xcc-8004.2296.1	Xcc-8004.2296.1		FIG01211180: hypothetical protein	0.442	-0.240	0.045	-0.938	-0.144	0.119	0.154	0.236	0.174	-0.063	-0.107	-0.118	-0.277	-0.347	-0.069	-0.055	-0.403	-0.057	-0.148
Xantho	Xcc-8004.2297.1	Xcc-8004.2297.1		FIG01210827: hypothetical protein	0.028	0.215	-0.411	0.816	-0.160	0.081	-0.657	0.018	0.402	-0.368	0.100	0.261	0.370	0.002	0.012	0.064	-0.103	0.369	-0.373
