orgId	locusId	sysName	geneName	desc	set1IT091 1664 hydathodes 6 dpi (Dna extract from 8 * 208 hydathodes and pooled together)	set2IT075 1600 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT079 1664 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT083 1648 hydathodes 6 dpi (Dna extract from 8 * 200 hydathodes and pooled together)	set2IT091 MOKA	set2IT092 Xantho_MME_glucose_casamino	set2IT093 Xantho_MME_glucose_dropout_LTH	set2IT094 Clovis xylem sap	set3IT072 MOKA	set3IT073 Xantho_MME_glucose_casamino	set3IT074 Xantho_MME_glucose_dropout_LTH	set3IT075 Clovis xylem sap	set3IT081 Xantho_MME_glucose_casamino	set3IT082 Xantho_MME_glucose_dropout_LTH	set3IT083 Clovis xylem sap	set3IT088 MOKA	set3IT089 Xantho_MME_glucose_casamino	set3IT090 Xantho_MME_glucose_dropout_LTH	set3IT091 Clovis xylem sap
Xantho	Xcc-8004.2943.1	Xcc-8004.2943.1		Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)	-6.182	-6.896	-7.532	-3.106	-0.074	-0.127	-6.309	-0.727	-0.784	-0.917	-6.852	-2.254	-0.579	-7.110	-1.543	-1.188	-1.735	-7.876	-1.252
Xantho	Xcc-8004.2944.1	Xcc-8004.2944.1		Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	-10.311	-8.613	-9.567	-7.764	1.207	-0.551	-8.392	0.055	0.407	-1.119	-6.537	-0.745	-0.960	-4.961	-0.370	0.227	-0.982	-7.833	-0.947
Xantho	Xcc-8004.2945.1	Xcc-8004.2945.1		Imidazole glycerol phosphate synthase amidotransferase subunit (EC 2.4.2.-)	-3.352	-3.239	-3.546	-1.777	1.440	0.478	-4.015	0.151	0.578	0.289	-3.601	0.150	1.345	-3.282	0.081	-0.845	-0.425	-4.378	-0.379
Xantho	Xcc-8004.2946.1	Xcc-8004.2946.1		Histidinol-phosphatase (EC 3.1.3.15) / Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	-4.869	-6.255	-6.181	-3.759	-1.404	-0.080	-6.245	-0.547	0.273	0.588	-4.076	-1.175	0.631	-5.793	-1.118	0.235	1.121	-4.027	-0.734
Xantho	Xcc-8004.2947.1	Xcc-8004.2947.1		Histidinol-phosphate aminotransferase (EC 2.6.1.9)	-8.016	-8.705	-8.350	-5.456	-0.868	-0.416	-7.569	0.330	0.013	-0.507	-3.241	-0.525	-0.586	-5.604	-1.612	-1.461	1.264	-5.330	0.613
Xantho	Xcc-8004.2948.1	Xcc-8004.2948.1		Histidinol dehydrogenase (EC 1.1.1.23)	-5.755	-5.557	-4.786	-6.405	-0.449	-0.928	-7.893	-0.235	-0.389	0.146	-6.299	1.385	0.012	-6.421	-0.794	0.355	-0.114	-9.296	1.576
Xantho	Xcc-8004.2949.1	Xcc-8004.2949.1		ATP phosphoribosyltransferase (EC 2.4.2.17)	-2.319	-1.456	-1.310	-0.681	-1.529	0.155	-2.571	-0.016	0.378	-1.641	-2.091	-1.110	-0.630	-4.334	1.176	-1.056	-0.547	-3.631	-1.397
Xantho	Xcc-8004.2950.1	Xcc-8004.2950.1		His repressor	-1.796	-2.250	-1.168	-1.292	1.247	1.236	-1.280	-0.786	1.554	0.187	-0.590	1.283	1.442	-0.863	-0.586	-0.340	-0.170	-2.566	-1.239
Xantho	Xcc-8004.2952.1	Xcc-8004.2952.1		transcriptional regulator, Crp/Fnr family	-1.235	-0.932	-0.708	0.733	0.925	0.542	0.095	0.534	0.566	0.665	0.727	0.368	0.562	0.381	0.070	0.490	1.294	0.692	0.925
Xantho	Xcc-8004.2953.1	Xcc-8004.2953.1		FIG01210451: hypothetical protein	0.062	2.052	-0.967	-1.190	-0.798	0.240	-0.454	0.281	0.640	0.534	-0.043	0.299	-0.408	-1.312	0.579	-0.919	-0.266	-0.045	0.286
Xantho	Xcc-8004.2954.1	Xcc-8004.2954.1		Threonine synthase (EC 4.2.3.1)	-15.221	-11.809	-10.453	-13.047	-0.727	-0.207	0.180	-0.148	-0.997	0.972	1.457	-0.202	0.682	0.135	-1.493	0.315	0.857	0.640	0.564
Xantho	Xcc-8004.2955.1	Xcc-8004.2955.1		FIG01209826: hypothetical protein	-1.079	-2.017	-2.286	-1.242	-0.266	1.184	-0.072	0.666	-1.316	-0.334	0.014	-0.465	-0.401	-0.190	0.509	-0.613	-0.576	0.263	-0.983
Xantho	Xcc-8004.2956.1	Xcc-8004.2956.1		Homoserine kinase (EC 2.7.1.39)	-3.670	-2.008	-1.040	-1.538	1.221	-0.358	0.721	-0.133	-1.867	2.471	1.792	0.973	0.834	3.074	-0.138	2.027	1.300	1.199	0.631
Xantho	Xcc-8004.2957.1	Xcc-8004.2957.1		Aspartokinase (EC 2.7.2.4) / Homoserine dehydrogenase (EC 1.1.1.3)	-7.958	-10.481	-9.651	-6.844	-0.506	-1.236	1.138	-0.607	-1.175	-0.562	-2.761	-0.713	-1.636	0.034	0.089	-0.035	0.274	-0.132	-0.749
Xantho	Xcc-8004.2958.1	Xcc-8004.2958.1		tryptophan-rich sensory protein	-1.609	-0.738	0.813	0.111	-1.026	-0.765	-0.421	-0.743	-0.829	-1.900	-1.712	-1.415	0.049	-2.624	1.527	0.341	-1.126	-0.665	0.042
Xantho	Xcc-8004.296.1	Xcc-8004.296.1		tRNA pseudouridine synthase C (EC 4.2.1.70)	-1.761	-0.843	1.217	-1.168	-0.639	0.748	0.691	1.181	-0.320	-1.595	-1.081	-0.419	-0.056	0.290	-0.485	0.610	0.478	-0.563	-0.284
Xantho	Xcc-8004.2961.1	Xcc-8004.2961.1		PROBABLE HEMAGGLUTININ-RELATED PROTEIN	0.627	0.379	0.608	-0.946	-0.587	0.009	-0.909	2.189	-1.126	0.075	0.524	-0.214	1.381	-0.075	-0.168	0.954	1.452	0.787	0.427
Xantho	Xcc-8004.2964.1	Xcc-8004.2964.1		Putative large exoprotein involved in heme utilization or adhesion of ShlA/HecA/FhaA family	1.468	1.005	0.939	0.860	-0.135	-0.590	-1.513	-0.128	-0.222	-0.584	-0.161	0.059	-0.098	-0.049	0.374	-0.090	0.031	0.148	-0.350
Xantho	Xcc-8004.2966.1	Xcc-8004.2966.1		Channel-forming transporter/cytolysins activator of TpsB family	0.749	-0.223	1.063	2.639	0.510	0.023	-1.526	-0.957	0.916	0.517	1.050	0.835	0.220	0.322	0.781	0.670	2.173	2.632	0.623
Xantho	Xcc-8004.2968.1	Xcc-8004.2968.1		Shufflon-specific DNA recombinase	0.043	1.075	-0.671	-2.309	0.315	0.849	-1.332	1.165	-1.876	-1.587	-1.060	-0.760	-1.353	-0.759	-0.623	-1.147	0.706	-0.142	-0.829
Xantho	Xcc-8004.2969.1	Xcc-8004.2969.1		DNA helicase related protein	1.297	0.941	0.831	-0.100	0.335	-0.337	0.316	0.291	-0.306	0.653	0.493	0.347	0.612	0.762	0.160	0.424	-0.227	0.295	0.436
Xantho	Xcc-8004.297.1	Xcc-8004.297.1		FIG01210478: hypothetical protein	0.404	-0.961	0.394	-3.803	-0.099	0.688	-0.150	1.512	1.142	0.775	-0.424	0.480	-1.217	-0.428	-0.902	-0.870	1.299	-0.883	-0.847
Xantho	Xcc-8004.2971.1	Xcc-8004.2971.1		hypothetical protein	0.816	0.138	1.453	0.385	0.447	-0.767	-0.290	0.064	0.369	-0.518	0.780	0.192	0.009	-0.259	0.466	-0.794	-0.751	0.235	-0.146
Xantho	Xcc-8004.2972.1	Xcc-8004.2972.1		plasmid mobilization protein	0.715	0.407	2.362	-0.204	-0.298	1.043	-1.091	-0.525	0.207	-0.295	1.222	1.557	1.476	-0.088	-0.546	-0.016	-0.429	-1.740	-0.657
Xantho	Xcc-8004.2973.1	Xcc-8004.2973.1		hypothetical protein	-0.156	-0.517	1.814	1.146	-0.034	0.028	-0.083	0.644	0.005	0.457	1.229	-0.706	-0.023	-0.891	-0.100	-0.527	-0.470	0.545	-0.875
Xantho	Xcc-8004.2974.1	Xcc-8004.2974.1		hypothetical protein	1.090	0.121	1.566	-0.224	0.652	0.618	0.707	0.135	0.515	0.641	1.127	0.732	1.035	0.160	-0.584	0.825	1.269	1.673	0.547
Xantho	Xcc-8004.2975.1	Xcc-8004.2975.1		AmpG permease	0.403	0.773	-0.110	-2.739	-0.113	0.627	0.283	0.746	1.741	1.363	0.557	-0.426	0.851	0.389	0.901	0.044	-0.766	0.229	0.544
Xantho	Xcc-8004.2976.1	Xcc-8004.2976.1		hypothetical protein	0.681	0.451	-0.832	-2.153	1.168	0.058	0.168	0.690	-0.265	-0.568	-0.680	-0.332	0.282	-1.193	0.150	-0.484	-0.323	0.030	-0.257
Xantho	Xcc-8004.2977.1	Xcc-8004.2977.1		hypothetical protein	-20.097	-20.543	-19.292	-18.692	0.282	0.521	-0.001	-0.698	-0.110	0.033	0.909	-0.180	0.491	1.121	-0.102	0.543	0.116	-0.370	0.185
Xantho	Xcc-8004.2978.1	Xcc-8004.2978.1		hypothetical protein	0.964	0.265	1.685	1.156	0.476	1.424	0.333	-0.388	-0.029	0.993	0.663	-0.074	1.133	0.127	-0.486	0.113	0.037	-0.071	0.305
Xantho	Xcc-8004.2979.1	Xcc-8004.2979.1		hypothetical protein	-0.310	0.321	0.416	-0.361	0.570	0.278	-0.224	-1.276	0.697	0.706	0.966	1.375	0.248	-0.114	0.520	-0.367	0.481	-0.872	0.373
Xantho	Xcc-8004.298.1	Xcc-8004.298.1		Hypothetical protein YaeJ with similarity to translation release factor	-1.894	-1.873	1.827	-0.935	0.960	0.623	0.439	0.582	0.905	2.090	3.195	0.518	1.090	1.053	0.766	0.344	-0.328	-0.284	-0.551
Xantho	Xcc-8004.2980.1	Xcc-8004.2980.1		RTX toxin transporter, determinant D	2.025	1.105	-1.029	-1.104	-0.108	-0.187	1.175	-1.971	-0.215	0.450	-0.207	-1.208	-1.156	-1.142	0.738	0.384	-1.291	-0.343	0.124
Xantho	Xcc-8004.2982.1	Xcc-8004.2982.1		FIG01213692: hypothetical protein	0.388	0.703	1.101	0.872	0.156	0.020	-0.685	-0.378	-0.651	-0.200	-1.067	-0.367	0.587	-0.309	-0.600	-0.180	-0.598	-0.305	-0.699
Xantho	Xcc-8004.2983.1	Xcc-8004.2983.1		hypothetical protein	-1.620	-1.975	-1.838	-4.587	-0.787	-0.286	-1.385	-1.082	-1.219	-1.000	-1.131	-1.917	-1.270	-0.537	-0.373	-0.265	0.031	0.636	1.208
Xantho	Xcc-8004.2984.1	Xcc-8004.2984.1		Type IV secretion system protein VirD4	-0.531	0.836	-0.292	-0.375	-0.620	-1.020	0.171	-0.795	-0.284	0.164	0.318	0.473	-0.925	-0.340	0.246	0.102	0.502	0.284	-0.803
Xantho	Xcc-8004.2985.1	Xcc-8004.2985.1		hypothetical protein	-2.202	1.469	1.005	0.124	-0.434	-1.490	-0.790	-0.994	-0.852	-0.260	-0.070	-0.720	1.278	0.401	0.133	-0.206	0.365	0.531	1.196
Xantho	Xcc-8004.2986.1	Xcc-8004.2986.1		hypothetical protein	2.658	1.742	1.730	1.999	1.782	0.528	-0.357	0.797	-0.023	-0.005	0.074	0.693	0.571	0.598	-0.792	0.548	-0.134	0.453	-0.097
Xantho	Xcc-8004.2987.1	Xcc-8004.2987.1		hypothetical protein	0.833	-0.482	-0.372	0.214	0.063	-0.764	-2.322	-0.040	0.475	-0.943	-0.521	-1.920	-1.662	-0.208	0.362	0.658	0.745	3.320	1.071
Xantho	Xcc-8004.2989.1	Xcc-8004.2989.1		hypothetical protein	1.675	-1.968	-1.810	-0.903	-0.665	-0.855	0.221	-0.436	-1.494	-1.019	-2.659	-1.226	0.036	-1.103	0.838	0.335	-1.216	-0.956	-0.721
Xantho	Xcc-8004.299.1	Xcc-8004.299.1		Acyltransferase	-1.254	-1.377	0.447	-1.644	0.599	-0.394	-0.215	0.757	2.338	-1.558	0.674	0.162	0.002	0.905	0.266	0.347	-0.943	-0.435	0.337
Xantho	Xcc-8004.2990.1	Xcc-8004.2990.1		hypothetical protein	0.903	1.165	0.595	1.634	0.063	1.020	1.198	-0.636	0.395	-0.448	0.894	0.738	0.787	0.120	-0.938	0.065	0.594	-1.263	-0.549
Xantho	Xcc-8004.2991.1	Xcc-8004.2991.1		hypothetical protein	-0.763	1.015	0.841	-0.404	-0.132	-0.205	0.188	-0.077	-0.316	0.037	-0.272	-0.358	0.019	-0.927	-0.710	-0.126	0.212	-0.164	0.936
Xantho	Xcc-8004.2992.1	Xcc-8004.2992.1		hypothetical protein	1.489	1.103	0.652	-0.701	0.902	0.061	0.086	0.531	-1.486	-0.601	-0.269	-0.551	0.673	-0.881	-0.972	-0.383	-0.693	0.285	-0.013
Xantho	Xcc-8004.2993.1	Xcc-8004.2993.1		hypothetical protein	0.354	0.311	-0.051	-0.223	0.133	1.222	-0.584	1.381	-0.778	-1.651	-0.875	-1.361	-1.514	-0.098	0.863	-0.494	-0.447	-0.016	0.898
Xantho	Xcc-8004.2994.1	Xcc-8004.2994.1		phage-related integrase	-0.781	1.474	-0.473	-1.437	0.185	-0.097	-0.462	-0.765	-1.894	0.142	-1.642	0.265	-0.703	-0.860	-0.996	-0.087	-0.802	0.771	-0.041
Xantho	Xcc-8004.2995.1	Xcc-8004.2995.1		GCN5-related N-acetyltransferase; Histone acetyltransferase HPA2 and related acetyltransferases	0.461	-0.045	0.928	-1.552	0.036	0.051	-0.423	0.191	-0.213	0.127	0.430	-0.155	-0.331	0.105	-0.557	-0.174	-0.857	-0.270	-0.454
Xantho	Xcc-8004.2996.1	Xcc-8004.2996.1		hypothetical protein	-1.654	-1.967	-0.531	-1.094	0.822	-0.330	-0.148	0.088	-0.080	0.651	1.657	-0.145	-0.055	-0.036	-1.449	0.892	0.724	1.502	2.166
Xantho	Xcc-8004.2997.1	Xcc-8004.2997.1		hypothetical protein	0.605	-0.361	1.307	-0.817	0.690	-0.014	-0.148	0.003	0.488	0.773	0.487	0.760	-0.172	0.297	0.237	-0.200	-0.090	-0.213	0.404
Xantho	Xcc-8004.2998.1	Xcc-8004.2998.1		hypothetical protein	0.171	0.124	1.246	-0.571	0.181	-0.540	-1.032	0.509	0.487	-0.641	-1.281	0.630	-0.333	-0.964	-0.783	-0.576	-0.697	-0.375	0.066
Xantho	Xcc-8004.2999.1	Xcc-8004.2999.1		Superfamily I DNA helicase	0.534	1.077	0.655	-1.676	0.113	0.463	0.318	0.147	0.400	0.486	1.570	0.703	0.677	1.289	0.288	-0.322	0.888	0.585	0.447
Xantho	Xcc-8004.30.1	Xcc-8004.30.1		FIG01212518: hypothetical protein	0.168	-0.007	-0.010	-2.818	-1.015	-0.575	-0.711	-1.543	0.746	-0.435	0.331	-0.191	0.759	-0.078	0.962	0.144	1.091	-0.233	0.536
Xantho	Xcc-8004.300.1	Xcc-8004.300.1		Isoaspartyl aminopeptidase (EC 3.4.19.5) @ Asp-X dipeptidase	-1.300	0.994	-0.378	-0.955	1.641	0.415	0.204	-0.479	1.798	-0.660	0.426	0.891	-1.017	-0.581	-0.210	0.215	-0.661	-0.423	0.262
Xantho	Xcc-8004.3001.1	Xcc-8004.3001.1		hypothetical protein	0.359	0.683	1.124	0.984	-0.110	-0.145	0.859	-0.093	-0.021	0.065	0.450	0.439	1.176	0.560	0.198	0.320	-0.025	0.108	-0.622
Xantho	Xcc-8004.3003.1	Xcc-8004.3003.1		hypothetical protein	0.717	-0.412	0.496	-0.530	0.082	-0.539	-0.260	-0.534	0.883	0.240	-1.132	-0.486	0.331	-1.028	0.222	-0.740	-0.093	-0.964	0.403
Xantho	Xcc-8004.3004.1	Xcc-8004.3004.1		hypothetical protein	-0.263	-0.050	0.305	-1.162	0.966	0.821	-0.565	1.377	-0.951	-0.164	-0.086	-0.166	-1.321	0.972	-0.398	0.217	-0.599	-0.627	1.005
Xantho	Xcc-8004.3006.1	Xcc-8004.3006.1		hypothetical protein	0.989	-0.158	1.077	-1.183	0.595	-0.736	1.137	0.195	0.674	-0.152	-0.208	0.241	0.062	-0.456	-0.988	-0.020	0.594	-1.824	0.835
Xantho	Xcc-8004.3007.1	Xcc-8004.3007.1		hypothetical protein	-0.180	0.367	0.758	0.167	0.038	-0.534	-0.315	-0.153	-0.233	0.156	-0.046	0.127	1.090	1.350	0.038	0.567	0.308	0.184	-0.382
Xantho	Xcc-8004.301.1	Xcc-8004.301.1		Dipeptidyl carboxypeptidase Dcp (EC 3.4.15.5)	-1.258	-2.781	-1.206	-3.451	0.098	0.609	-0.394	0.434	0.483	-0.633	-0.440	-0.519	-1.149	-1.459	-1.599	-0.510	-1.620	0.105	-0.664
Xantho	Xcc-8004.3011.1	Xcc-8004.3011.1		hypothetical protein	0.240	-0.537	-0.742	-0.725	-0.413	-0.775	-1.000	-0.608	-1.172	-1.355	-1.581	-0.916	-0.727	-0.323	0.219	-0.159	-0.928	-1.068	-0.343
Xantho	Xcc-8004.3012.1	Xcc-8004.3012.1		hypothetical protein APECO1_2271	-0.182	-0.067	-0.242	1.397	-0.541	1.159	1.062	1.226	1.321	-0.383	1.867	0.868	1.163	1.162	0.368	0.317	0.934	-0.165	1.315
Xantho	Xcc-8004.3013.1	Xcc-8004.3013.1		hypothetical protein	-0.840	-2.173	-0.005	-0.249	0.265	1.055	0.938	-0.376	0.544	-1.071	0.386	-0.233	-0.283	0.864	1.036	-0.728	0.223	-1.607	-0.103
Xantho	Xcc-8004.3014.1	Xcc-8004.3014.1		putative ATPase, AAA+ family protein	0.205	0.901	-0.637	-0.353	0.851	1.280	-0.200	0.892	-0.839	-1.246	-3.617	-1.383	-1.808	-0.753	0.916	1.566	-1.213	-0.947	-1.539
Xantho	Xcc-8004.3016.1	Xcc-8004.3016.1		hypothetical protein	-0.674	-1.314	-1.091	0.558	-2.131	-0.645	-1.851	0.756	-0.356	-0.907	-1.289	-1.476	-0.945	0.369	0.796	-0.879	1.074	0.237	-1.303
Xantho	Xcc-8004.3017.1	Xcc-8004.3017.1		hypothetical protein	1.220	-0.635	-1.226	-1.377	0.754	-0.628	-0.118	-1.615	-0.620	0.825	-1.648	-0.515	0.030	-0.491	-0.624	-0.080	-0.206	-0.644	0.583
Xantho	Xcc-8004.3018.1	Xcc-8004.3018.1		hypothetical protein	-0.236	0.851	1.086	-0.311	0.344	0.754	1.282	0.464	-0.598	-0.754	0.255	-0.221	1.106	2.427	-0.587	0.786	2.197	0.805	1.442
Xantho	Xcc-8004.3019.1	Xcc-8004.3019.1		hypothetical protein	1.694	0.770	1.545	-0.240	1.062	0.497	1.467	0.106	-0.683	1.031	0.761	0.220	0.195	-0.475	-0.505	0.538	0.606	0.233	0.959
Xantho	Xcc-8004.302.1	Xcc-8004.302.1		FIG01210109: hypothetical protein	-0.072	1.365	0.813	1.648	0.267	0.902	0.021	0.736	0.722	0.600	0.764	1.585	-0.670	0.177	-0.983	0.261	0.746	1.584	0.681
Xantho	Xcc-8004.3020.1	Xcc-8004.3020.1		hypothetical protein	-0.344	-0.154	0.216	-1.453	1.105	0.640	0.054	-0.009	0.240	-0.185	-0.547	0.011	-0.043	-0.061	0.596	-0.477	-2.913	0.557	-0.048
Xantho	Xcc-8004.3021.1	Xcc-8004.3021.1		hypothetical protein	-0.265	-0.420	1.604	-1.185	-1.557	0.076	1.203	-0.273	-0.453	0.519	-1.831	-0.213	0.264	0.838	0.352	0.306	-0.130	0.709	-0.794
Xantho	Xcc-8004.3022.1	Xcc-8004.3022.1		Putative deoxyribonuclease similar to YcfH, type 4	0.186	0.852	-0.040	0.021	1.248	-0.383	0.354	0.101	1.182	-0.510	-0.850	0.252	-1.005	0.310	-0.179	0.455	-0.058	0.764	0.966
Xantho	Xcc-8004.3024.1	Xcc-8004.3024.1		FIG014574: hypothetical protein	0.064	-0.855	-0.331	-0.255	-1.182	-0.367	-0.133	0.355	-0.186	-0.128	0.666	-0.512	0.268	0.014	-0.146	-0.076	-1.408	-0.875	-0.206
Xantho	Xcc-8004.3025.1	Xcc-8004.3025.1		Phage T7 exclusion protein associated hypothetical protein	-0.126	-0.333	0.025	-0.794	0.068	-0.710	1.076	-0.771	-0.566	-0.737	-0.346	-0.313	-1.772	-1.907	-0.046	-0.121	-1.152	0.313	-0.372
Xantho	Xcc-8004.3026.1	Xcc-8004.3026.1		Phage T7 exclusion protein	-0.312	-0.333	0.312	-0.206	1.024	0.457	0.312	0.499	0.386	-0.951	0.049	0.560	0.186	0.590	-0.370	0.836	0.409	0.491	0.775
Xantho	Xcc-8004.3027.1	Xcc-8004.3027.1		hypothetical protein	2.286	-0.738	0.539	0.182	-0.058	-1.204	1.139	-0.159	1.044	-2.070	0.104	0.980	0.284	-1.280	-0.475	0.367	-0.082	-1.634	-0.342
Xantho	Xcc-8004.3029.1	Xcc-8004.3029.1		Aldehyde dehydrogenase B (EC 1.2.1.22)	-1.619	-2.113	-2.468	-2.203	-3.691	-1.189	-0.072	-2.356	-2.321	-0.906	-0.530	-0.891	-1.051	-0.363	-2.137	-3.180	-0.378	-0.842	-0.677
Xantho	Xcc-8004.3031.1	Xcc-8004.3031.1		Methyltransferase (EC 2.1.1.-)	1.841	0.112	-0.520	1.738	1.220	1.826	0.960	1.116	-2.372	-1.512	-1.405	-0.779	1.029	-1.548	0.377	0.483	-2.049	0.905	0.517
Xantho	Xcc-8004.3034.1	Xcc-8004.3034.1		Integral membrane protein	-0.965	0.960	-1.528	-0.566	-1.326	-0.415	-1.622	-0.404	1.455	0.698	2.262	1.157	0.648	1.272	-1.397	-0.691	0.722	-0.106	0.381
Xantho	Xcc-8004.3035.1	Xcc-8004.3035.1		Aspartate racemase (EC 5.1.1.13)	0.557	0.861	1.880	1.575	-0.652	-1.383	-0.259	-2.203	-1.317	-0.325	-0.815	-0.645	0.933	-1.276	-1.563	0.413	0.103	0.395	-0.941
Xantho	Xcc-8004.3036.1	Xcc-8004.3036.1		L-Proline/Glycine betaine transporter ProP	-2.629	0.141	-0.723	-0.981	-0.725	-1.772	0.586	-1.343	1.355	1.481	0.626	1.473	0.286	0.083	0.284	-0.297	-0.692	0.054	-1.028
Xantho	Xcc-8004.3037.1	Xcc-8004.3037.1		Prop transport protein	-1.562	-0.963	-0.061	0.624	1.233	-0.885	-0.944	1.978	0.313	-0.557	-0.520	0.216	-0.758	0.149	0.495	-0.508	-0.479	-0.718	-0.612
Xantho	Xcc-8004.3038.1	Xcc-8004.3038.1		Membrane-associated phospholipid phosphatase	2.450	1.236	-0.143	-0.906	0.219	0.418	0.137	0.917	0.459	0.860	0.593	0.152	-0.369	-0.849	0.924	-1.129	-1.302	-0.855	-0.500
Xantho	Xcc-8004.304.1	Xcc-8004.304.1		Outer membrane protein romA	-1.475	0.414	0.020	-1.127	-2.023	-1.364	-0.262	-1.041	-0.509	-0.689	-1.347	0.345	-0.551	-1.496	-0.087	-0.638	-0.123	0.294	-1.256
Xantho	Xcc-8004.3040.1	Xcc-8004.3040.1		Sensor histidine kinase PrrB (RegB) (EC 2.7.3.-)	-2.634	-3.605	-0.854	-0.184	-0.759	-1.813	-0.722	-0.299	1.906	1.023	0.924	0.330	0.573	-1.303	-0.475	0.347	-0.987	-2.072	0.671
Xantho	Xcc-8004.3041.1	Xcc-8004.3041.1		Dna binding response regulator PrrA (RegA)	-1.011	-2.248	-2.999	-2.223	-1.526	0.018	1.603	1.189	2.294	2.196	1.378	-1.622	-0.455	0.087	-1.682	-1.616	-2.088	-1.200	-1.255
Xantho	Xcc-8004.3042.1	Xcc-8004.3042.1		Mannan endo-1,4-beta-mannosidase	0.210	2.006	1.075	0.715	0.372	0.121	1.648	0.086	0.119	0.591	0.912	1.330	0.786	-0.051	-1.756	0.731	-0.678	-0.400	0.221
Xantho	Xcc-8004.3043.1	Xcc-8004.3043.1		hypothetical protein	-0.660	2.032	1.107	0.905	0.059	0.456	-0.405	1.409	-0.972	-0.700	-1.428	-1.737	0.397	0.098	0.363	-1.472	-0.206	-1.460	-0.211
Xantho	Xcc-8004.3044.1	Xcc-8004.3044.1		Predicted sodium-dependent galactose transporter	0.518	-0.590	-0.233	0.255	0.129	-0.848	-1.955	-0.259	0.656	-0.481	0.437	0.580	0.267	-1.486	-0.124	0.835	0.108	-0.153	0.971
Xantho	Xcc-8004.3045.1	Xcc-8004.3045.1		Periplasmic beta-glucosidase (EC 3.2.1.21)	0.314	-1.766	-0.587	-0.088	-0.897	-0.550	-0.743	-0.687	0.472	-1.518	-0.073	-0.097	-0.048	-0.557	-0.024	-0.429	-0.317	-1.469	1.053
Xantho	Xcc-8004.3046.1	Xcc-8004.3046.1		Alkaline phosphatase (EC 3.1.3.1)	0.191	-0.024	0.366	0.734	0.699	0.334	0.306	0.610	-0.468	0.639	0.472	1.370	-0.276	-0.012	-1.025	-0.357	0.464	0.200	0.029
Xantho	Xcc-8004.3047.1	Xcc-8004.3047.1		FIG01210354: hypothetical protein	-0.154	-0.223	-0.765	0.246	1.434	-0.885	1.030	-1.176	0.504	0.757	0.414	2.172	1.973	1.014	0.321	-0.420	-0.213	-0.498	-0.124
Xantho	Xcc-8004.3048.1	Xcc-8004.3048.1		putative; ORF located using Glimmer/Genemark	-1.136	1.700	-1.982	1.331	0.595	-0.444	0.501	-0.075	0.636	0.483	-0.585	0.680	-0.266	-0.052	-0.942	-0.784	-0.285	-1.953	-1.157
Xantho	Xcc-8004.3049.1	Xcc-8004.3049.1		Glucose-6-phosphate isomerase (EC 5.3.1.9)	-7.890	-9.287	-8.928	-9.836	-2.402	-1.617	1.457	-9.715	-1.902	-1.104	-1.556	-11.263	-0.583	-2.124	-4.995	-2.397	1.167	-2.064	-8.725
Xantho	Xcc-8004.305.1	Xcc-8004.305.1		hypothetical protein	-0.785	0.390	-0.808	1.250	-2.509	-2.534	-1.093	-0.243	0.982	0.355	0.845	0.777	-0.695	-0.578	0.367	0.734	-1.147	-1.407	-1.240
Xantho	Xcc-8004.3054.1	Xcc-8004.3054.1		Poly(A) polymerase (EC 2.7.7.19)	-1.810	-1.001	-2.186	-1.526	-2.687	-1.894	-0.805	-2.272	-1.035	-0.080	-2.394	-0.042	-2.812	-2.155	-0.373	-2.980	-1.731	-2.126	-2.936
Xantho	Xcc-8004.3057.1	Xcc-8004.3057.1		GTP cyclohydrolase I (EC 3.5.4.16) type 2	-1.509	-0.080	-1.054	0.491	-0.955	-0.796	-0.767	-0.385	0.515	0.305	-0.660	-0.315	0.000	-0.741	0.222	-0.162	0.097	-0.297	0.820
Xantho	Xcc-8004.3058.1	Xcc-8004.3058.1		N-acetylmuramoyl-L-alanine amidase (EC 3.5.1.28)	0.215	0.163	0.062	0.791	0.139	-2.457	-0.544	0.165	-0.535	-0.217	0.024	-1.323	-0.500	0.885	0.581	-1.006	-0.834	-1.288	-0.927
Xantho	Xcc-8004.3059.1	Xcc-8004.3059.1		FIG01209874: hypothetical protein	1.288	1.523	0.765	0.959	-0.090	-0.032	-0.265	0.307	0.574	0.827	0.175	1.342	0.736	-0.187	-0.012	1.260	0.699	0.193	0.544
Xantho	Xcc-8004.306.1	Xcc-8004.306.1		Glyoxalase family protein	0.194	0.639	-2.005	-1.313	0.852	-0.049	-0.403	-0.069	0.767	0.572	1.384	0.260	-0.499	0.060	-0.721	0.401	0.252	0.495	0.445
Xantho	Xcc-8004.3060.1	Xcc-8004.3060.1		FIG01211080: hypothetical protein	2.011	2.849	1.251	0.453	0.987	1.511	0.650	-0.678	-0.778	0.454	0.188	0.843	0.717	0.714	-0.245	0.284	1.500	0.281	0.254
Xantho	Xcc-8004.3061.1	Xcc-8004.3061.1		sensor kinase	-2.918	-3.560	-3.606	-3.932	-0.551	-0.349	0.203	-0.223	-0.462	-0.295	0.472	-1.535	-0.103	-0.394	-2.338	-0.357	0.060	-1.058	-0.808
