orgId	locusId	sysName	geneName	desc	set3S237 defined media with 20AA_mix	set3S238 defined media with 20AA_mix	set3S239 defined media with L-Serine	set3S240 defined media with L-Serine	set3S241 defined media with D-Glucose	set3S242 defined media with D-Glucose
rhodanobacter_R12	LRK53_RS03885	LRK53_RS03885		DUF3322 and DUF2220 domain-containing protein	0.018	0.094	-0.113	-0.068	-0.245	0.173
rhodanobacter_R12	LRK53_RS03890	LRK53_RS03890		type II toxin-antitoxin system HipA family toxin	-0.147	0.305	-0.038	-0.104	-0.201	0.214
rhodanobacter_R12	LRK53_RS03895	LRK53_RS03895		helix-turn-helix domain-containing protein	0.124	0.213	0.426	0.516	-0.204	-0.082
rhodanobacter_R12	LRK53_RS03900	LRK53_RS03900		NAD(P)/FAD-dependent oxidoreductase	-0.112	-0.027	0.111	0.092	0.037	-0.155
rhodanobacter_R12	LRK53_RS03905	LRK53_RS03905		hypothetical protein	0.110	0.328	0.286	0.420	0.213	0.140
rhodanobacter_R12	LRK53_RS03910	LRK53_RS03910		DUF1993 domain-containing protein	-0.216	0.103	0.155	0.259	-0.107	-0.098
rhodanobacter_R12	LRK53_RS03915	LRK53_RS03915		TCR/Tet family MFS transporter	-0.080	-0.156	-0.148	-0.092	-0.073	0.004
rhodanobacter_R12	LRK53_RS03920	LRK53_RS03920		hypothetical protein	-0.003	0.083	0.052	0.033	0.026	-0.024
rhodanobacter_R12	LRK53_RS03925	LRK53_RS03925		alpha/beta fold hydrolase	-0.020	0.112	0.015	0.034	-0.102	-0.061
rhodanobacter_R12	LRK53_RS03935	LRK53_RS03935		lipid-binding SYLF domain-containing protein	-0.108	-0.406	-0.215	-0.131	-0.016	-0.049
rhodanobacter_R12	LRK53_RS03965	LRK53_RS03965		hypothetical protein	0.086	-0.179	-0.243	-0.180	0.125	0.189
rhodanobacter_R12	LRK53_RS03970	LRK53_RS03970		hypothetical protein	0.162	0.096	-0.426	-0.320	-0.334	0.192
rhodanobacter_R12	LRK53_RS03975	LRK53_RS03975		DUF3667 domain-containing protein	-0.620	-0.225	0.111	-0.140	0.136	0.004
rhodanobacter_R12	LRK53_RS03980	LRK53_RS03980		MATE family efflux transporter	0.093	-0.287	0.109	0.111	0.035	-0.089
rhodanobacter_R12	LRK53_RS03985	LRK53_RS03985		signal peptide peptidase SppA	-0.380	-0.317	-0.018	-0.010	-0.174	-0.029
rhodanobacter_R12	LRK53_RS04005	LRK53_RS04005		DegV family protein	0.053	0.040	-0.100	0.039	-0.034	-0.062
rhodanobacter_R12	LRK53_RS04010	LRK53_RS04010		AMP nucleosidase	0.347	-0.069	0.336	0.272	0.012	0.010
rhodanobacter_R12	LRK53_RS04015	LRK53_RS04015		TonB-dependent receptor	-0.246	-0.068	0.644	0.591	-0.120	-0.048
rhodanobacter_R12	LRK53_RS04020	LRK53_RS04020		tetratricopeptide repeat-containing sulfotransferase family protein	0.003	-0.014	0.049	0.009	-0.273	0.127
rhodanobacter_R12	LRK53_RS04025	LRK53_RS04025		sulfotransferase	-0.368	0.153	-0.133	-0.103	-0.038	-0.059
rhodanobacter_R12	LRK53_RS04030	LRK53_RS04030		sulfotransferase	0.052	0.352	0.299	0.277	0.117	0.131
rhodanobacter_R12	LRK53_RS04035	LRK53_RS04035		aspartyl/asparaginyl beta-hydroxylase domain-containing protein	0.071	0.093	0.168	-0.051	0.071	-0.086
rhodanobacter_R12	LRK53_RS04040	LRK53_RS04040		Grx4 family monothiol glutaredoxin	0.247	0.058	-0.368	-0.309	-0.149	-0.147
rhodanobacter_R12	LRK53_RS04045	LRK53_RS04045		UDP-2,3-diacylglucosamine diphosphatase	-0.304	-0.409	-0.095	0.057	-0.118	0.118
rhodanobacter_R12	LRK53_RS04050	LRK53_RS04050		SGNH/GDSL hydrolase family protein	-0.156	0.201	-0.176	-0.076	-0.051	-0.213
rhodanobacter_R12	LRK53_RS04055	LRK53_RS04055		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	-1.238	-1.308	-1.293	-1.476	-2.197	-1.899
rhodanobacter_R12	LRK53_RS04065	LRK53_RS04065		flavohemoglobin expression-modulating QEGLA motif protein	0.047	0.067	-0.195	-0.214	-0.208	0.058
rhodanobacter_R12	LRK53_RS04075	LRK53_RS04075		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	-1.402	-1.415	-2.399	-2.340	-1.831	-2.023
rhodanobacter_R12	LRK53_RS04080	LRK53_RS04080		MFS transporter	-0.351	0.207	0.073	0.270	0.022	0.170
rhodanobacter_R12	LRK53_RS04085	LRK53_RS04085		hypothetical protein	-0.378	0.005	-0.159	-0.150	-0.287	-0.029
rhodanobacter_R12	LRK53_RS04090	LRK53_RS04090		family 43 glycosylhydrolase	0.047	0.165	-0.074	-0.010	-0.009	-0.007
rhodanobacter_R12	LRK53_RS04095	LRK53_RS04095		arginine deiminase-related protein	0.005	0.056	0.110	0.123	-0.147	0.088
rhodanobacter_R12	LRK53_RS04100	LRK53_RS04100		DUF3247 family protein	0.466	0.662	-0.456	-0.175	-0.246	0.139
rhodanobacter_R12	LRK53_RS04105	LRK53_RS04105		FAD-dependent oxidoreductase	0.019	0.062	-0.038	-0.144	0.095	-0.051
rhodanobacter_R12	LRK53_RS04110	LRK53_RS04110		LytTR family transcriptional regulator DNA-binding domain-containing protein	0.259	-0.169	0.062	0.436	0.043	0.443
rhodanobacter_R12	LRK53_RS04115	LRK53_RS04115		hypothetical protein	-0.247	-0.053	0.170	0.147	0.077	0.014
rhodanobacter_R12	LRK53_RS04120	LRK53_RS04120		DUF6491 family protein	0.239	0.270	0.024	-0.096	-0.119	-0.182
rhodanobacter_R12	LRK53_RS04125	LRK53_RS04125		ferritin-like domain-containing protein	0.510	0.135	-0.005	0.094	0.103	0.015
rhodanobacter_R12	LRK53_RS04130	LRK53_RS04130		universal stress protein	0.026	0.214	0.284	-0.052	0.115	0.413
rhodanobacter_R12	LRK53_RS04140	LRK53_RS04140		hypothetical protein	-0.074	-0.035	-0.020	-0.239	0.105	-0.258
rhodanobacter_R12	LRK53_RS04145	LRK53_RS04145		hypothetical protein	-0.276	-0.462	0.116	0.116	0.449	-0.354
rhodanobacter_R12	LRK53_RS04150	LRK53_RS04150		DUF2884 family protein	-0.237	-0.088	0.186	0.099	0.020	-0.024
rhodanobacter_R12	LRK53_RS04155	LRK53_RS04155		DUF2383 domain-containing protein	0.509	-0.026	0.220	0.304	0.805	0.612
rhodanobacter_R12	LRK53_RS04160	LRK53_RS04160		DUF924 domain-containing protein	0.066	0.121	0.031	0.162	0.024	0.016
rhodanobacter_R12	LRK53_RS04170	LRK53_RS04170		mechanosensitive ion channel	-0.455	0.013	0.179	0.047	0.155	0.202
rhodanobacter_R12	LRK53_RS04175	LRK53_RS04175		ABC transporter permease subunit	-0.026	0.002	0.043	0.032	0.031	0.023
rhodanobacter_R12	LRK53_RS04180	LRK53_RS04180		ABC transporter ATP-binding protein	0.015	0.410	0.245	0.200	-0.257	-0.226
rhodanobacter_R12	LRK53_RS04185	LRK53_RS04185		dihydrolipoyllysine-residue acetyltransferase	-1.913	-1.657	-2.482	-2.332	-2.050	-2.197
rhodanobacter_R12	LRK53_RS04190	LRK53_RS04190		dihydrolipoyl dehydrogenase	-1.201	-1.573	-2.641	-2.570	-2.344	-2.156
rhodanobacter_R12	LRK53_RS04195	LRK53_RS04195		4-hydroxy-tetrahydrodipicolinate reductase	0.156	0.206	-0.102	0.023	0.130	-0.030
rhodanobacter_R12	LRK53_RS04200	LRK53_RS04200		hypothetical protein	-0.577	-1.200	-0.363	-0.461	-0.695	-1.491
rhodanobacter_R12	LRK53_RS04205	LRK53_RS04205		sigma-70 family RNA polymerase sigma factor	-0.003	0.135	0.121	-0.002	0.044	-0.108
rhodanobacter_R12	LRK53_RS04215	LRK53_RS04215		trimeric intracellular cation channel family protein	-0.165	-0.066	0.038	-0.146	-0.004	-0.048
rhodanobacter_R12	LRK53_RS04220	LRK53_RS04220		hypothetical protein	-0.029	-0.024	0.364	0.459	-0.260	-0.476
rhodanobacter_R12	LRK53_RS04225	LRK53_RS04225		DNA polymerase IV	0.105	0.079	0.003	0.062	-0.070	0.148
rhodanobacter_R12	LRK53_RS04230	LRK53_RS04230		UPF0104 family protein	-0.020	-0.260	-0.134	-0.183	-0.051	-0.110
rhodanobacter_R12	LRK53_RS04235	LRK53_RS04235		hypothetical protein	0.001	0.062	-0.142	0.058	0.075	0.116
rhodanobacter_R12	LRK53_RS04240	LRK53_RS04240		amino acid permease	0.202	0.057	0.059	0.097	0.071	0.217
rhodanobacter_R12	LRK53_RS04245	LRK53_RS04245		beta-agarase	-0.335	-0.213	-0.637	-0.446	-0.091	-0.279
rhodanobacter_R12	LRK53_RS04250	LRK53_RS04250		hypothetical protein	-0.177	-0.017	-0.231	-0.216	0.063	-0.034
rhodanobacter_R12	LRK53_RS04255	LRK53_RS04255		hypothetical protein	0.085	0.137	0.090	0.150	-0.206	-0.172
rhodanobacter_R12	LRK53_RS04260	LRK53_RS04260		DUF962 domain-containing protein	0.007	-0.115	0.101	0.012	0.026	-0.156
rhodanobacter_R12	LRK53_RS04265	LRK53_RS04265		phosphoribosylaminoimidazolesuccinocarboxamide synthase	-2.733	-3.042	-3.012	-3.002	-2.648	-2.761
rhodanobacter_R12	LRK53_RS04270	LRK53_RS04270		c-type cytochrome	-1.628	-0.627	0.325	0.241	-0.118	-0.192
rhodanobacter_R12	LRK53_RS04275	LRK53_RS04275		co-chaperone DjlA	0.162	0.009	-0.325	-0.122	-0.147	0.082
rhodanobacter_R12	LRK53_RS04280	LRK53_RS04280		HAD hydrolase-like protein	-0.055	-0.223	0.192	-0.074	-0.131	-0.114
rhodanobacter_R12	LRK53_RS04285	LRK53_RS04285		phosphoglycerate kinase	-1.246	-1.122	-3.078	-2.421	-2.611	-2.654
rhodanobacter_R12	LRK53_RS04290	LRK53_RS04290		maleylacetoacetate isomerase	-0.089	0.064	0.004	0.085	-0.026	0.103
rhodanobacter_R12	LRK53_RS04295	LRK53_RS04295		PilT/PilU family type 4a pilus ATPase	0.049	0.019	-0.103	-0.038	-0.023	-0.012
rhodanobacter_R12	LRK53_RS04300	LRK53_RS04300		DUF4398 domain-containing protein	-0.562	-0.981	-0.205	0.213	-0.018	0.268
rhodanobacter_R12	LRK53_RS04305	LRK53_RS04305		hypothetical protein	-1.073	-0.307	-0.295	-0.076	-0.186	0.004
rhodanobacter_R12	LRK53_RS04310	LRK53_RS04310		YdcH family protein	-0.386	0.092	0.311	-1.082	-0.565	0.383
rhodanobacter_R12	LRK53_RS04315	LRK53_RS04315		pyridoxal-phosphate dependent enzyme	0.352	0.341	0.240	0.306	-0.003	-0.047
rhodanobacter_R12	LRK53_RS04320	LRK53_RS04320		glutamine--fructose-6-phosphate transaminase (isomerizing)	0.119	-0.081	-0.013	0.140	-0.181	0.294
rhodanobacter_R12	LRK53_RS04325	LRK53_RS04325		type II toxin-antitoxin system ParD family antitoxin	0.238	0.319	0.360	-0.436	-0.226	0.379
rhodanobacter_R12	LRK53_RS04330	LRK53_RS04330		type II toxin-antitoxin system RelE/ParE family toxin	0.236	0.258	0.267	0.022	0.007	-0.101
rhodanobacter_R12	LRK53_RS04335	LRK53_RS04335		hypothetical protein	0.028	-0.014	0.063	0.042	-0.063	-0.068
rhodanobacter_R12	LRK53_RS04370	LRK53_RS04370		cystathionine gamma-synthase	0.420	0.412	0.077	0.230	0.003	0.034
rhodanobacter_R12	LRK53_RS04390	LRK53_RS04390		glycosyltransferase family 2 protein	-1.239	-1.919	-1.393	-2.151	-1.604	-0.948
rhodanobacter_R12	LRK53_RS04395	LRK53_RS04395		hypothetical protein	-0.180	-0.298	-0.056	-0.049	0.011	0.074
rhodanobacter_R12	LRK53_RS04400	LRK53_RS04400		hypothetical protein	0.098	0.120	0.110	-0.006	0.094	0.190
rhodanobacter_R12	LRK53_RS04405	LRK53_RS04405		glycosyltransferase	0.141	-0.261	0.210	0.112	0.101	0.228
rhodanobacter_R12	LRK53_RS04415	LRK53_RS04415		UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	-0.100	-0.088	-0.171	-0.134	-0.176	-0.108
rhodanobacter_R12	LRK53_RS04420	LRK53_RS04420		polysaccharide biosynthesis protein	0.074	0.104	0.280	0.152	-0.045	0.059
rhodanobacter_R12	LRK53_RS04425	LRK53_RS04425		SDR family oxidoreductase	0.308	0.341	-0.061	-0.191	-0.218	0.080
rhodanobacter_R12	LRK53_RS04430	LRK53_RS04430		glycosyltransferase family 2 protein	0.088	0.064	0.160	0.194	0.135	0.188
rhodanobacter_R12	LRK53_RS04435	LRK53_RS04435		electron transfer flavoprotein subunit alpha/FixB family protein	0.081	-0.078	0.033	0.003	-0.078	0.205
rhodanobacter_R12	LRK53_RS04440	LRK53_RS04440		electron transfer flavoprotein subunit beta/FixA family protein	-0.317	-0.086	-0.277	0.043	-0.107	-0.536
rhodanobacter_R12	LRK53_RS04450	LRK53_RS04450		transcriptional regulator	0.112	0.204	0.266	-1.260	0.502	0.140
rhodanobacter_R12	LRK53_RS04455	LRK53_RS04455		DUF6516 family protein	-0.166	-0.184	0.041	0.056	0.020	0.098
rhodanobacter_R12	LRK53_RS04470	LRK53_RS04470		type II toxin-antitoxin system RelE/ParE family toxin	-0.576	-0.105	-0.633	-0.370	-0.077	-0.645
rhodanobacter_R12	LRK53_RS04475	LRK53_RS04475		electron transfer flavoprotein-ubiquinone oxidoreductase	-0.541	-0.669	-1.221	-1.417	-1.637	-1.711
rhodanobacter_R12	LRK53_RS04480	LRK53_RS04480		amidase	-0.068	-0.257	-0.261	0.108	-0.115	0.379
rhodanobacter_R12	LRK53_RS04485	LRK53_RS04485		sulfate adenylyltransferase subunit CysD	0.244	0.412	-2.884	-2.953	-2.427	-2.447
rhodanobacter_R12	LRK53_RS04490	LRK53_RS04490		adenylyl-sulfate kinase	0.339	0.330	-2.883	-2.800	-2.456	-2.468
rhodanobacter_R12	LRK53_RS04495	LRK53_RS04495		glycine cleavage system aminomethyltransferase GcvT	-0.104	-0.408	-0.812	-0.954	-0.693	-0.590
rhodanobacter_R12	LRK53_RS04500	LRK53_RS04500		glycine cleavage system protein GcvH	-0.091	-0.317	-0.994	-0.936	-0.938	-1.277
rhodanobacter_R12	LRK53_RS04505	LRK53_RS04505		met regulon transcriptional regulator MetJ	-0.016	0.682	-0.215	-0.443	-0.606	0.086
rhodanobacter_R12	LRK53_RS04510	LRK53_RS04510		energy transducer TonB	0.105	0.136	-0.160	-0.347	-0.006	0.086
rhodanobacter_R12	LRK53_RS04515	LRK53_RS04515		serine hydrolase	0.013	0.308	-0.279	-0.397	-0.027	0.076
rhodanobacter_R12	LRK53_RS04520	LRK53_RS04520		LemA family protein	0.006	0.118	0.065	-0.158	-0.095	-0.002
rhodanobacter_R12	LRK53_RS04525	LRK53_RS04525		M48 family metallopeptidase	-0.285	-0.026	-0.057	-0.093	-0.467	-0.471
rhodanobacter_R12	LRK53_RS04530	LRK53_RS04530		choline dehydrogenase	-0.039	0.019	0.108	-0.024	-0.262	-0.016
rhodanobacter_R12	LRK53_RS04535	LRK53_RS04535		MFS transporter	-0.124	-0.366	-0.055	-0.024	-0.175	-0.220
rhodanobacter_R12	LRK53_RS04540	LRK53_RS04540		CBS domain-containing protein	0.588	0.502	-0.099	0.172	0.440	-0.256
rhodanobacter_R12	LRK53_RS04545	LRK53_RS04545		glycosyltransferase family 2 protein	-0.171	-0.085	-0.309	-0.337	-0.049	-0.131
rhodanobacter_R12	LRK53_RS04550	LRK53_RS04550		monofunctional biosynthetic peptidoglycan transglycosylase	0.019	0.130	0.116	0.248	0.226	-0.039
rhodanobacter_R12	LRK53_RS04555	LRK53_RS04555		Hsp33 family molecular chaperone HslO	-0.145	-0.270	0.028	0.059	-0.054	-0.174
rhodanobacter_R12	LRK53_RS04560	LRK53_RS04560		EAL domain-containing protein	0.010	-0.127	0.077	-0.007	0.024	-0.023
rhodanobacter_R12	LRK53_RS04580	LRK53_RS04580		sigma-70 family RNA polymerase sigma factor	-0.400	-0.502	-0.623	-0.240	0.104	-0.908
rhodanobacter_R12	LRK53_RS04585	LRK53_RS04585		phosphoenolpyruvate carboxykinase (GTP)	-0.254	-0.070	0.033	-0.099	-0.067	-0.093
rhodanobacter_R12	LRK53_RS04590	LRK53_RS04590		TetR/AcrR family transcriptional regulator	-0.569	-0.770	-1.545	-1.585	-1.129	-0.919
rhodanobacter_R12	LRK53_RS04595	LRK53_RS04595		alpha/beta hydrolase	0.125	0.290	0.049	0.257	0.106	0.038
rhodanobacter_R12	LRK53_RS04600	LRK53_RS04600		acyl-CoA dehydrogenase	-0.084	0.085	0.030	-0.088	-0.059	0.093
rhodanobacter_R12	LRK53_RS04605	LRK53_RS04605		DUF4442 domain-containing protein	-0.288	0.134	-0.004	0.155	0.626	-0.426
rhodanobacter_R12	LRK53_RS04610	LRK53_RS04610		diguanylate cyclase	0.157	-0.277	0.008	0.074	-0.074	-0.084
rhodanobacter_R12	LRK53_RS04615	LRK53_RS04615		response regulator	-0.161	0.048	-0.164	-0.031	0.132	0.020
rhodanobacter_R12	LRK53_RS04620	LRK53_RS04620		CPBP family intramembrane metalloprotease	0.073	-0.093	-0.037	-0.014	-0.053	-0.196
rhodanobacter_R12	LRK53_RS04630	LRK53_RS04630		hypothetical protein	0.189	-0.247	0.181	0.075	0.147	0.027
rhodanobacter_R12	LRK53_RS04635	LRK53_RS04635		M20/M25/M40 family metallo-hydrolase	-0.012	-0.294	-0.222	-0.231	-0.187	-0.031
rhodanobacter_R12	LRK53_RS04640	LRK53_RS04640		helix-turn-helix domain-containing protein	0.874	0.792	0.678	-0.632	-0.700	-0.859
rhodanobacter_R12	LRK53_RS04645	LRK53_RS04645		DUF6516 family protein	0.085	0.109	0.041	0.046	0.220	-0.022
rhodanobacter_R12	LRK53_RS04650	LRK53_RS04650		M20/M25/M40 family metallo-hydrolase	0.172	0.068	-0.103	-0.057	0.011	-0.199
rhodanobacter_R12	LRK53_RS04655	LRK53_RS04655		manganese efflux pump MntP family protein	-0.321	-0.544	-1.247	-1.529	-0.121	0.088
rhodanobacter_R12	LRK53_RS04660	LRK53_RS04660		TonB-dependent receptor	-0.058	-0.021	0.011	0.073	-0.024	-0.055
rhodanobacter_R12	LRK53_RS04665	LRK53_RS04665		elongation factor G	0.214	0.087	0.050	-0.061	0.066	-0.048
rhodanobacter_R12	LRK53_RS04670	LRK53_RS04670		shikimate kinase	-0.065	-0.107	-0.022	0.189	-0.190	-0.131
rhodanobacter_R12	LRK53_RS04675	LRK53_RS04675		aminopeptidase P family protein	-0.053	-0.064	0.098	0.159	-0.040	0.089
rhodanobacter_R12	LRK53_RS04680	LRK53_RS04680		DUF1304 domain-containing protein	0.451	0.195	0.316	0.177	0.086	0.180
rhodanobacter_R12	LRK53_RS04685	LRK53_RS04685		2OG-Fe dioxygenase family protein	0.173	-0.087	-0.071	-0.119	-0.171	-0.340
rhodanobacter_R12	LRK53_RS04690	LRK53_RS04690		cysteine synthase A	-0.393	-0.308	0.183	0.024	-0.001	0.062
rhodanobacter_R12	LRK53_RS04695	LRK53_RS04695		homoserine O-succinyltransferase	-0.013	-0.700	-2.970	-3.191	-3.040	-2.649
rhodanobacter_R12	LRK53_RS04700	LRK53_RS04700		cystathionine gamma-synthase	-0.401	-0.498	-2.902	-2.910	-2.762	-2.837
rhodanobacter_R12	LRK53_RS04705	LRK53_RS04705		homoserine dehydrogenase	0.109	-0.222	-0.917	-0.939	-0.003	-0.191
rhodanobacter_R12	LRK53_RS04715	LRK53_RS04715		HipA domain-containing protein	-0.026	0.051	-0.021	-0.053	0.098	0.105
rhodanobacter_R12	LRK53_RS04720	LRK53_RS04720		YceI family protein	0.064	0.165	0.009	0.119	0.120	-0.070
rhodanobacter_R12	LRK53_RS04725	LRK53_RS04725		hypothetical protein	-0.003	-0.028	0.008	0.169	0.198	0.045
rhodanobacter_R12	LRK53_RS04730	LRK53_RS04730		APC family permease	-0.308	-0.232	0.280	0.239	0.000	-0.011
rhodanobacter_R12	LRK53_RS04735	LRK53_RS04735		DEAD/DEAH box helicase family protein	0.076	-0.004	-0.094	0.022	0.096	0.084
rhodanobacter_R12	LRK53_RS04740	LRK53_RS04740		site-specific DNA-methyltransferase	-0.002	-0.057	0.043	0.073	0.028	-0.000
rhodanobacter_R12	LRK53_RS04745	LRK53_RS04745		hypothetical protein	-0.163	-0.256	-0.091	-0.191	-0.219	-0.263
rhodanobacter_R12	LRK53_RS04750	LRK53_RS04750		L-serine ammonia-lyase	-1.045	-1.227	-1.929	-2.448	0.474	-0.214
rhodanobacter_R12	LRK53_RS04755	LRK53_RS04755		glutaredoxin family protein	0.083	0.126	-0.596	-0.556	-0.380	0.169
rhodanobacter_R12	LRK53_RS04760	LRK53_RS04760		DUF4337 domain-containing protein	-0.016	0.043	0.049	0.156	0.144	0.030
rhodanobacter_R12	LRK53_RS04765	LRK53_RS04765		GTP-binding protein	-0.125	0.128	-0.178	0.395	-0.015	0.111
rhodanobacter_R12	LRK53_RS04770	LRK53_RS04770		YceI family protein	-0.083	0.047	-0.134	-0.071	-0.046	0.018
rhodanobacter_R12	LRK53_RS04775	LRK53_RS04775		cytochrome b	-0.012	-0.017	-0.086	0.064	0.077	-0.050
rhodanobacter_R12	LRK53_RS04780	LRK53_RS04780		YceI family protein	-0.412	-0.871	-0.146	-0.182	-0.274	0.266
rhodanobacter_R12	LRK53_RS04790	LRK53_RS04790		MFS transporter	0.308	0.028	-0.074	-0.097	0.051	0.075
rhodanobacter_R12	LRK53_RS04795	LRK53_RS04795		IS5 family transposase	0.283	0.000	-0.251	-0.555	-0.657	0.161
rhodanobacter_R12	LRK53_RS04800	LRK53_RS04800		cytochrome C	-0.083	0.059	0.033	0.115	0.157	0.078
rhodanobacter_R12	LRK53_RS04805	LRK53_RS04805		hypothetical protein	-0.138	-0.208	-0.169	-0.058	-0.025	0.019
rhodanobacter_R12	LRK53_RS04810	LRK53_RS04810		hypothetical protein	0.282	0.191	0.213	-0.001	0.049	0.103
rhodanobacter_R12	LRK53_RS04815	LRK53_RS04815		IS5 family transposase	-0.115	0.195	0.717	0.310	-0.379	0.394
rhodanobacter_R12	LRK53_RS04820	LRK53_RS04820		c-type cytochrome	-0.056	-0.128	0.054	0.227	0.101	-0.060
rhodanobacter_R12	LRK53_RS04825	LRK53_RS04825		IS1595 family transposase	-0.135	0.013	-0.011	0.001	-0.024	0.007
rhodanobacter_R12	LRK53_RS04830	LRK53_RS04830		CopD family protein	-0.046	0.285	0.057	0.178	0.307	-0.023
rhodanobacter_R12	LRK53_RS04835	LRK53_RS04835		IS1182 family transposase	0.133	-0.034	0.034	0.023	0.094	0.120
rhodanobacter_R12	LRK53_RS04840	LRK53_RS04840		DedA family protein/thiosulfate sulfurtransferase GlpE	0.253	0.040	-0.105	-0.202	-0.127	-0.198
rhodanobacter_R12	LRK53_RS04850	LRK53_RS04850		transposase	-0.396	-0.413	-0.291	-0.310	-0.188	-0.449
rhodanobacter_R12	LRK53_RS04855	LRK53_RS04855		hypothetical protein	-0.102	0.201	-0.003	-0.327	0.045	0.151
rhodanobacter_R12	LRK53_RS04860	LRK53_RS04860		transposase	0.046	-0.310	0.434	0.045	-0.101	-0.262
rhodanobacter_R12	LRK53_RS04865	LRK53_RS04865		APC family permease	0.050	0.004	0.007	0.072	-0.025	0.030
rhodanobacter_R12	LRK53_RS04870	LRK53_RS04870		sugar porter family MFS transporter	-0.217	-0.109	-0.474	-0.458	-0.745	-0.693
rhodanobacter_R12	LRK53_RS04875	LRK53_RS04875		SMP-30/gluconolactonase/LRE family protein	0.066	-0.237	0.027	0.041	0.317	0.387
rhodanobacter_R12	LRK53_RS04880	LRK53_RS04880		SDR family oxidoreductase	-0.223	0.092	0.127	-0.022	0.051	-0.188
rhodanobacter_R12	LRK53_RS04885	LRK53_RS04885		galactonate dehydratase	-0.087	-0.147	0.021	0.025	0.371	0.536
rhodanobacter_R12	LRK53_RS04890	LRK53_RS04890		2-dehydro-3-deoxy-6-phosphogalactonate aldolase	-0.914	0.310	0.134	-0.775	1.189	1.048
rhodanobacter_R12	LRK53_RS04895	LRK53_RS04895		2-dehydro-3-deoxygalactonokinase	-0.290	0.034	-0.051	0.173	-0.052	0.246
rhodanobacter_R12	LRK53_RS04900	LRK53_RS04900		beta-galactosidase	-0.217	-0.153	0.046	0.081	0.120	0.047
rhodanobacter_R12	LRK53_RS04905	LRK53_RS04905		phosphotransferase	-0.039	0.199	0.122	0.092	0.796	0.541
rhodanobacter_R12	LRK53_RS04910	LRK53_RS04910		aminotransferase class III-fold pyridoxal phosphate-dependent enzyme	-0.169	-0.026	-0.492	-0.548	0.108	0.050
rhodanobacter_R12	LRK53_RS04920	LRK53_RS04920		TonB-dependent receptor plug domain-containing protein	-0.029	-0.101	-0.062	-0.005	-0.255	-0.320
rhodanobacter_R12	LRK53_RS04925	LRK53_RS04925		glycoside hydrolase	-0.049	0.110	0.024	0.067	0.087	0.028
rhodanobacter_R12	LRK53_RS04930	LRK53_RS04930		non-homologous end-joining DNA ligase	-0.295	-0.208	-0.277	-0.473	-0.576	-0.128
rhodanobacter_R12	LRK53_RS04935	LRK53_RS04935		AAA domain-containing protein	0.085	0.245	0.204	0.059	0.104	0.027
rhodanobacter_R12	LRK53_RS04940	LRK53_RS04940		M1 family metallopeptidase	0.038	-0.042	0.081	-0.046	-0.335	-0.159
rhodanobacter_R12	LRK53_RS04945	LRK53_RS04945		AGE family epimerase/isomerase	-0.189	-0.005	-0.180	-0.171	-0.229	-0.255
rhodanobacter_R12	LRK53_RS04950	LRK53_RS04950		carbohydrate kinase	0.856	1.069	-0.116	0.254	-0.379	-0.695
rhodanobacter_R12	LRK53_RS04955	LRK53_RS04955		L-fucose:H+ symporter permease	-0.803	-0.765	-1.388	-1.405	-2.530	-2.782
rhodanobacter_R12	LRK53_RS04960	LRK53_RS04960		GH92 family glycosyl hydrolase	-1.509	-1.291	-0.155	-0.046	-0.107	-0.286
rhodanobacter_R12	LRK53_RS04965	LRK53_RS04965		ATP-binding protein	-3.238	-3.464	0.623	0.247	0.133	0.175
rhodanobacter_R12	LRK53_RS04970	LRK53_RS04970		response regulator	0.848	0.623	-0.097	-0.226	-0.080	-0.024
rhodanobacter_R12	LRK53_RS04975	LRK53_RS04975		response regulator	-3.062	-3.166	0.710	0.438	0.234	0.141
rhodanobacter_R12	LRK53_RS04980	LRK53_RS04980		ABC transporter permease	0.121	0.101	0.164	0.019	0.045	0.009
rhodanobacter_R12	LRK53_RS04985	LRK53_RS04985		ABC transporter permease	-0.044	-0.079	-0.125	-0.060	-0.094	-0.036
rhodanobacter_R12	LRK53_RS04990	LRK53_RS04990		sigma-54 dependent transcriptional regulator	-1.451	-1.549	-0.091	0.077	-0.071	0.012
rhodanobacter_R12	LRK53_RS04995	LRK53_RS04995		glycoside hydrolase family 65 protein	-0.087	0.191	0.064	-0.083	-0.161	-0.137
rhodanobacter_R12	LRK53_RS05000	LRK53_RS05000		MFS transporter	0.165	-0.006	0.121	0.110	-0.114	0.019
rhodanobacter_R12	LRK53_RS05005	LRK53_RS05005		TonB-dependent receptor	0.091	0.085	0.103	0.043	-0.008	0.049
rhodanobacter_R12	LRK53_RS05010	LRK53_RS05010		beta-phosphoglucomutase	-0.036	-0.035	-0.041	0.021	0.026	-0.240
rhodanobacter_R12	LRK53_RS05015	LRK53_RS05015		LacI family DNA-binding transcriptional regulator	-0.778	-0.546	-2.138	-1.181	-0.063	-0.510
rhodanobacter_R12	LRK53_RS05020	LRK53_RS05020		HAMP domain-containing histidine kinase	-0.354	-0.564	0.057	0.109	0.028	-0.014
