orgId	locusId	sysName	geneName	desc	set1IT023 D-Glucose 20 mM (C)	set1IT024 D-Glucose 20 mM (C)	set1IT031 (+)-Arabinogalactan 5 mg/ml (C)	set1IT032 (+)-Arabinogalactan 5 mg/ml (C)	set1IT035 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT036 Mannan from Saccharomyces cerevisiae 5 mg/ml (C)	set1IT037 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT038 Fructooligosaccharides (FOS) 5 mg/ml (C)	set1IT041 D-Maltose 20 mM (C)	set1IT042 D-Maltose 20 mM (C)	set1IT043 D-Raffinose 20 mM (C)	set1IT044 D-Raffinose 20 mM (C)	set1IT049 D-Glucose 20 mM (C)	set1IT050 D-Glucose 20 mM (C)	set1IT067 L-Fucose 20 mM (C)	set1IT068 L-Fucose 20 mM (C)	set1IT071 D-Glucosamine Hydrochloride 20 mM (C)	set1IT072 D-Glucosamine Hydrochloride 20 mM (C)	set1IT077 D-Maltose 20 mM (C)	set1IT078 D-Maltose 20 mM (C)	set1IT085 D-Raffinose 20 mM (C)	set1IT086 D-Raffinose 20 mM (C)
Bvulgatus_CL09T03C04	HMPREF1058_RS00630	HMPREF1058_RS00630		carbohydrate kinase	0.065	1.027	1.350	3.180	-0.620	2.199	-7.808	-9.234	0.815	2.380	-11.890	-12.230	-4.114	-2.236	2.902	3.268	1.014	0.894	0.836	1.610	-10.969	-10.584
Bvulgatus_CL09T03C04	HMPREF1058_RS00635	HMPREF1058_RS00635		substrate-binding domain-containing protein	0.566	-0.744	-0.256	-0.014	0.985	0.014	-18.199	-18.428	-1.899	-2.050	-14.750	-18.522	0.815	-0.022	0.415	-0.671	-0.629	0.797	-1.894	-1.058	-16.134	-16.700
Bvulgatus_CL09T03C04	HMPREF1058_RS00640	HMPREF1058_RS00640		amino acid-binding protein	-2.210	0.641	0.956	-0.686	-0.741	0.418	0.561	-0.250	1.194	-0.314	-0.843	-0.642	0.096	-1.358	-1.614	-1.001	0.425	-0.733	-0.808	0.042	0.577	-0.454
Bvulgatus_CL09T03C04	HMPREF1058_RS00645	HMPREF1058_RS00645		phenylacetate--CoA ligase	0.426	0.423	-0.062	0.629	0.632	1.208	1.474	1.740	-0.622	0.848	2.015	1.590	1.113	1.533	1.314	2.010	-0.095	0.297	-0.001	0.794	1.501	1.195
Bvulgatus_CL09T03C04	HMPREF1058_RS00650	HMPREF1058_RS00650		DUF3256 family protein	-3.826	-4.362	-2.080	-1.295	-0.729	-0.587	-2.843	-3.654	-2.911	-3.660	-3.032	-1.539	-3.432	-3.514	-7.049	-4.757	-0.548	-0.502	-4.470	-2.451	-2.112	-2.550
Bvulgatus_CL09T03C04	HMPREF1058_RS00665	HMPREF1058_RS00665		AraC family transcriptional regulator	-0.886	-1.525	0.225	-0.998	-0.434	-1.647	0.010	-0.298	-0.440	-0.964	-0.552	-0.578	-0.554	-0.030	-1.288	-0.518	0.581	0.235	-0.512	-0.294	1.094	-0.500
Bvulgatus_CL09T03C04	HMPREF1058_RS00670	HMPREF1058_RS00670		efflux RND transporter periplasmic adaptor subunit	2.735	1.471	1.728	2.120	1.589	0.377	1.696	1.671	1.042	-0.277	1.499	0.351	1.928	0.709	-0.064	0.965	0.958	1.052	0.005	1.634	-0.352	1.009
Bvulgatus_CL09T03C04	HMPREF1058_RS00675	HMPREF1058_RS00675		efflux RND transporter permease subunit	1.331	0.985	0.977	2.476	1.027	1.637	1.178	0.810	0.176	1.588	1.425	1.242	1.585	1.554	1.010	0.517	0.172	0.851	0.579	1.632	1.438	1.198
Bvulgatus_CL09T03C04	HMPREF1058_RS00680	HMPREF1058_RS00680		TolC family protein	-0.248	1.023	-0.344	0.286	0.001	-0.520	0.560	0.382	0.233	0.079	0.953	0.538	1.049	0.598	0.116	0.102	-0.627	0.320	1.476	0.503	1.820	0.320
Bvulgatus_CL09T03C04	HMPREF1058_RS00685	HMPREF1058_RS00685		DUF4934 domain-containing protein	1.268	1.786	0.180	1.868	1.261	1.847	0.496	1.213	0.294	0.669	1.118	0.770	0.856	1.134	0.053	1.893	0.918	0.834	1.141	0.783	1.097	0.432
Bvulgatus_CL09T03C04	HMPREF1058_RS00690	HMPREF1058_RS00690		DUF3332 domain-containing protein	-0.140	1.330	-1.844	0.546	0.076	-0.560	0.364	0.708	0.092	-1.223	1.179	0.898	1.974	0.343	0.633	-0.122	0.583	0.007	-0.146	-0.462	-0.851	0.144
Bvulgatus_CL09T03C04	HMPREF1058_RS00695	HMPREF1058_RS00695		MFS transporter	1.113	1.075	0.545	0.466	-0.811	0.264	1.160	1.166	0.237	2.741	0.067	-0.220	1.139	1.905	1.040	-0.732	-1.828	0.366	1.940	2.297	0.444	1.226
Bvulgatus_CL09T03C04	HMPREF1058_RS00700	HMPREF1058_RS00700		DUF4831 family protein	-13.077	-10.595	-10.414	-9.331	-10.810	-10.071	-11.009	-15.093	-10.501	-11.445	-13.822	-11.609	-13.386	-10.266	-10.991	-13.045	-2.392	-8.971	-12.855	-10.811	-12.044	-14.322
Bvulgatus_CL09T03C04	HMPREF1058_RS00705	HMPREF1058_RS00705		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase	0.272	0.294	0.427	1.925	1.775	0.465	2.473	1.673	2.634	3.432	1.262	0.885	1.263	1.941	0.793	0.269	0.620	0.530	3.390	2.043	1.987	0.585
Bvulgatus_CL09T03C04	HMPREF1058_RS00710	HMPREF1058_RS00710		hypoxanthine phosphoribosyltransferase	-3.416	-5.295	0.600	0.289	4.007	4.174	-3.312	-4.097	1.949	2.913	-1.691	-0.705	-4.285	-2.345	1.978	1.018	2.506	2.173	2.729	3.770	-1.602	-1.061
Bvulgatus_CL09T03C04	HMPREF1058_RS00725	HMPREF1058_RS00725		peptidoglycan editing factor PgeF	0.834	-0.052	0.440	0.618	-0.680	-0.631	1.735	-1.250	0.161	1.310	0.038	-0.109	-1.576	-0.341	-0.820	1.863	-0.841	0.998	0.615	0.836	1.357	1.205
Bvulgatus_CL09T03C04	HMPREF1058_RS00730	HMPREF1058_RS00730		hypothetical protein	-0.214	0.484	-0.784	-0.126	0.490	-0.736	-0.177	0.010	0.002	0.486	-0.093	0.068	-1.936	-0.074	0.409	0.094	0.261	-0.229	-0.247	-0.955	-0.136	0.071
Bvulgatus_CL09T03C04	HMPREF1058_RS00735	HMPREF1058_RS00735		M23 family metallopeptidase	0.102	-0.287	-2.238	-1.565	-0.392	1.024	0.924	1.004	0.076	0.713	1.614	0.617	1.072	-0.943	0.776	-0.259	1.134	0.781	-0.052	1.413	0.759	1.672
Bvulgatus_CL09T03C04	HMPREF1058_RS00740	HMPREF1058_RS00740		hypothetical protein	-0.863	-1.483	0.149	-0.322	2.489	1.103	-1.146	0.362	0.174	0.109	-0.132	0.211	-1.376	-0.142	-1.380	-1.256	-0.365	0.576	0.208	1.561	0.493	-0.921
Bvulgatus_CL09T03C04	HMPREF1058_RS00745	HMPREF1058_RS00745		porin family protein	1.312	1.460	0.170	1.332	0.550	-0.691	-0.305	-0.191	0.524	1.178	1.593	1.121	1.714	1.960	0.789	0.461	-0.646	-0.285	2.504	1.512	1.163	0.786
Bvulgatus_CL09T03C04	HMPREF1058_RS00750	HMPREF1058_RS00750		PorT family protein	1.555	0.853	-0.735	0.084	1.407	0.785	1.355	0.828	0.764	0.787	1.463	1.346	0.943	1.119	1.514	1.460	-0.047	1.668	1.779	1.749	1.259	1.319
Bvulgatus_CL09T03C04	HMPREF1058_RS00755	HMPREF1058_RS00755		PorT family protein	-0.281	0.236	1.265	0.819	0.495	0.725	2.323	0.455	0.426	0.139	1.455	0.824	0.486	0.272	0.779	0.482	0.678	-1.017	0.097	-0.321	0.666	0.353
Bvulgatus_CL09T03C04	HMPREF1058_RS00760	HMPREF1058_RS00760		phosphoribosylaminoimidazolecarboxamide formyltransferase	0.012	0.072	-1.038	-2.038	1.105	0.848	0.286	-0.051	-1.182	-0.656	-1.358	-0.091	1.011	0.132	-0.062	0.088	-1.586	0.195	0.001	-0.222	-0.404	-1.364
Bvulgatus_CL09T03C04	HMPREF1058_RS01040	HMPREF1058_RS01040		hypothetical protein	-0.553	-3.334	0.184	-2.231	0.052	-1.545	-0.681	0.232	-2.075	-1.056	0.160	-0.362	-0.707	0.752	-0.779	-0.506	-0.975	-0.535	-1.839	0.010	-0.207	-1.557
Bvulgatus_CL09T03C04	HMPREF1058_RS01045	HMPREF1058_RS01045		hypothetical protein	-2.166	-0.155	0.059	0.312	-0.055	-0.394	0.047	0.583	1.103	0.132	0.407	-0.377	-0.237	-0.163	-1.345	-1.608	-0.534	-0.094	-0.241	-2.270	-0.888	-1.576
Bvulgatus_CL09T03C04	HMPREF1058_RS01050	HMPREF1058_RS01050		hypothetical protein	-0.260	1.091	0.191	1.771	1.287	0.879	0.230	-0.335	-0.765	0.283	0.658	-0.042	0.342	2.292	1.947	1.691	0.591	0.199	0.729	1.513	0.002	-0.135
Bvulgatus_CL09T03C04	HMPREF1058_RS01060	HMPREF1058_RS01060		hypothetical protein	-1.399	-0.145	-1.668	-1.269	-0.051	0.756	-2.762	-1.244	-1.696	-1.171	-0.533	-0.333	-0.639	-0.839	-0.606	0.061	-0.056	-0.418	-0.120	-0.614	-1.848	-0.876
Bvulgatus_CL09T03C04	HMPREF1058_RS01065	HMPREF1058_RS01065		hypothetical protein	-0.139	-1.156	-0.214	0.292	-1.909	0.514	-1.014	-2.688	0.598	-1.040	0.567	-1.818	-1.282	0.627	-2.154	-1.037	0.545	-1.614	-2.191	-0.603	-0.650	-0.560
Bvulgatus_CL09T03C04	HMPREF1058_RS01075	HMPREF1058_RS01075		site-specific integrase	-0.011	0.062	0.158	-0.698	0.704	-0.231	-1.086	-1.179	-0.811	0.466	0.779	0.099	-0.665	-0.826	0.092	-0.788	0.220	0.646	-0.359	-0.767	-0.564	-1.713
Bvulgatus_CL09T03C04	HMPREF1058_RS01085	HMPREF1058_RS01085		DUF134 domain-containing protein	1.155	-0.696	0.966	1.030	0.040	1.563	0.164	-1.445	1.015	0.963	0.779	0.208	0.675	1.269	-0.004	0.917	0.124	0.929	0.512	0.687	0.006	-0.201
Bvulgatus_CL09T03C04	HMPREF1058_RS01090	HMPREF1058_RS01090		DUF4852 domain-containing protein	-0.351	-0.565	0.307	-0.149	0.220	1.587	-0.686	-0.098	-0.142	-0.946	-1.083	-0.812	0.569	0.567	0.463	-0.435	-0.104	0.176	-1.519	0.230	-0.712	-1.522
Bvulgatus_CL09T03C04	HMPREF1058_RS01095	HMPREF1058_RS01095		hypothetical protein	0.033	0.764	0.000	-0.607	0.870	0.521	0.591	0.150	-0.418	1.945	0.610	-1.505	-0.679	-0.596	0.492	-0.030	0.224	-0.298	0.174	-1.117	-0.027	0.735
Bvulgatus_CL09T03C04	HMPREF1058_RS01100	HMPREF1058_RS01100		DUF4377 domain-containing protein	1.167	0.782	-3.442	-0.909	-0.670	0.229	-0.685	0.778	-0.119	-0.124	-0.169	-0.509	0.373	0.099	0.891	-0.098	-1.733	-1.504	-0.345	-1.470	-0.281	0.644
Bvulgatus_CL09T03C04	HMPREF1058_RS01105	HMPREF1058_RS01105		hypothetical protein	0.406	0.224	0.903	2.526	1.068	-1.092	-0.631	0.676	-0.295	0.472	-0.580	-1.594	0.240	1.279	0.202	0.428	0.239	-0.410	0.359	1.627	-0.664	0.153
Bvulgatus_CL09T03C04	HMPREF1058_RS01110	HMPREF1058_RS01110		IS256 family transposase	0.697	-1.602	-0.724	-1.535	0.473	0.016	0.797	1.261	-0.941	-0.937	-0.430	-0.877	-0.815	-0.500	-0.933	-0.289	0.135	-0.196	-0.825	-0.201	-0.999	-1.007
Bvulgatus_CL09T03C04	HMPREF1058_RS01115	HMPREF1058_RS01115		hypothetical protein	0.581	-1.125	-1.959	-1.413	-0.807	-1.801	-2.118	-0.686	-1.341	-2.423	-0.205	-0.108	0.636	-0.234	-0.469	-0.782	-1.659	-1.936	-1.276	-2.136	-0.364	-1.084
Bvulgatus_CL09T03C04	HMPREF1058_RS01120	HMPREF1058_RS01120		hypothetical protein	1.237	-0.107	0.992	2.411	-1.331	0.683	0.152	1.661	0.532	-1.063	-0.295	-2.339	0.378	0.318	0.711	-1.578	-0.417	0.313	-1.363	0.082	0.416	-1.004
Bvulgatus_CL09T03C04	HMPREF1058_RS01125	HMPREF1058_RS01125		Rpn family recombination-promoting nuclease/putative transposase	-0.217	-1.316	1.405	0.640	-2.086	1.099	1.670	0.196	-0.242	0.504	-0.018	-0.158	-0.089	0.365	-1.906	-1.508	0.280	-0.162	0.344	0.556	1.043	0.050
Bvulgatus_CL09T03C04	HMPREF1058_RS01130	HMPREF1058_RS01130		phage integrase SAM-like domain-containing protein	1.341	0.584	1.330	0.858	0.759	1.562	-0.641	-1.203	0.259	2.050	0.250	0.296	-0.293	1.376	1.347	0.529	-0.399	0.391	0.593	0.185	1.370	0.513
Bvulgatus_CL09T03C04	HMPREF1058_RS01140	HMPREF1058_RS01140		ATP-binding protein	0.257	0.545	0.041	0.606	0.123	0.882	-0.243	-0.589	0.534	-0.756	0.000	0.209	0.197	-1.149	0.742	0.917	-0.400	-0.219	0.000	-0.177	-0.122	0.833
Bvulgatus_CL09T03C04	HMPREF1058_RS01145	HMPREF1058_RS01145		sigma-54-dependent Fis family transcriptional regulator	0.797	0.424	0.608	1.251	0.965	0.016	1.563	-0.123	-0.094	1.965	0.340	-0.325	-2.290	1.922	0.510	2.027	0.930	1.504	-0.837	1.525	-0.101	-0.010
Bvulgatus_CL09T03C04	HMPREF1058_RS01150	HMPREF1058_RS01150		sel1 repeat family protein	0.891	0.633	-2.008	0.109	-0.305	-0.536	0.462	0.749	0.700	-0.658	1.153	0.036	0.030	-0.684	0.356	-0.226	0.001	1.626	-0.323	0.141	1.190	0.810
Bvulgatus_CL09T03C04	HMPREF1058_RS01155	HMPREF1058_RS01155		TolC family protein	2.281	0.197	1.245	0.435	1.751	-0.293	0.260	0.281	0.178	0.505	0.364	0.718	0.542	1.437	1.926	1.591	0.145	0.638	-0.683	1.280	1.644	1.086
Bvulgatus_CL09T03C04	HMPREF1058_RS01160	HMPREF1058_RS01160		HlyD family efflux transporter periplasmic adaptor subunit	-0.267	-0.105	1.745	2.089	1.088	0.827	-0.185	-0.822	0.020	1.258	0.008	-0.503	0.684	-2.511	0.104	0.089	0.251	-1.157	-1.090	-0.628	-1.222	-0.149
Bvulgatus_CL09T03C04	HMPREF1058_RS01165	HMPREF1058_RS01165		ABC transporter permease	1.828	0.899	-0.235	0.444	-0.213	1.241	0.403	-0.316	0.201	0.383	0.741	1.184	0.082	2.636	2.720	1.327	1.936	1.027	1.332	1.025	1.416	0.346
Bvulgatus_CL09T03C04	HMPREF1058_RS01170	HMPREF1058_RS01170		ABC transporter permease	0.113	-0.243	-0.053	-1.464	0.407	-1.026	-0.466	-0.270	0.932	-0.896	-0.159	-0.905	0.116	-0.299	0.238	1.843	-0.453	0.211	0.753	0.336	-1.250	0.109
Bvulgatus_CL09T03C04	HMPREF1058_RS01175	HMPREF1058_RS01175		FtsX-like permease family protein	0.358	-0.408	1.778	2.153	1.102	-0.044	-0.422	-0.427	-0.982	-0.356	0.823	0.218	0.022	2.129	0.830	0.378	0.000	-0.246	-1.207	-0.358	-0.393	-0.047
Bvulgatus_CL09T03C04	HMPREF1058_RS01180	HMPREF1058_RS01180		ABC transporter ATP-binding protein	-0.206	0.624	-0.334	-0.175	-0.132	-0.308	-0.064	-0.135	0.782	-0.644	0.363	2.256	-0.241	1.560	1.231	-0.018	0.084	1.009	-1.011	-0.196	-1.020	0.529
Bvulgatus_CL09T03C04	HMPREF1058_RS01185	HMPREF1058_RS01185		ABC transporter permease	0.484	-1.362	0.051	0.230	1.143	0.288	0.143	-0.208	1.117	0.306	0.290	0.310	0.778	0.545	1.273	0.831	0.703	-0.459	1.279	-0.224	0.530	0.635
Bvulgatus_CL09T03C04	HMPREF1058_RS01190	HMPREF1058_RS01190		DMT family transporter	1.928	-0.328	1.419	0.000	3.133	1.468	-0.008	1.365	-0.173	1.292	0.199	2.265	1.395	2.346	1.745	0.916	0.246	0.536	0.770	0.775	0.352	0.628
Bvulgatus_CL09T03C04	HMPREF1058_RS0119230	HMPREF1058_RS0119230		Txe/YoeB family addiction module toxin	-1.228	-1.310	0.278	-0.328	-1.689	-0.918	-0.976	-0.887	-0.324	0.531	-1.101	-1.647	-1.252	-1.960	-1.082	-1.817	-1.404	0.214	-0.579	-2.664	-1.298	-1.567
Bvulgatus_CL09T03C04	HMPREF1058_RS0119250	HMPREF1058_RS0119250		hypothetical protein	-0.517	0.601	0.545	-1.943	-2.458	-1.147	-1.023	-1.934	-1.738	-1.359	0.436	0.061	-1.817	-1.551	-2.113	-0.927	-0.090	-0.613	0.278	-1.054	0.217	-0.249
Bvulgatus_CL09T03C04	HMPREF1058_RS0119260	HMPREF1058_RS0119260		hypothetical protein	0.715	2.161	-0.066	0.016	0.043	-1.100	-1.061	-1.211	-0.240	-0.144	-0.345	0.903	1.123	0.158	-0.260	0.230	0.202	0.203	-0.310	0.180	0.912	-0.106
Bvulgatus_CL09T03C04	HMPREF1058_RS0119295	HMPREF1058_RS0119295		Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C-terminal domain	-1.194	0.394	2.085	2.385	0.823	0.868	-0.013	0.971	1.640	0.160	-0.164	0.071	1.641	0.186	0.592	0.355	0.751	-0.041	0.205	-0.445	0.591	0.916
Bvulgatus_CL09T03C04	HMPREF1058_RS0119310	HMPREF1058_RS0119310		DUF3987 domain-containing protein	1.031	-1.021	2.264	2.036	-1.189	0.697	-2.105	-0.595	-0.779	-0.724	-0.354	-0.929	-0.316	-0.504	-1.493	-0.420	0.825	-0.458	-1.559	0.152	-0.652	0.199
Bvulgatus_CL09T03C04	HMPREF1058_RS0119320	HMPREF1058_RS0119320		hypothetical protein	-0.321	-0.167	0.048	-0.470	-1.955	-0.168	1.647	-2.250	-0.273	-0.323	-0.295	0.758	-0.643	-1.339	0.496	3.071	-1.247	-0.756	-0.091	0.080	0.847	-1.730
Bvulgatus_CL09T03C04	HMPREF1058_RS0119335	HMPREF1058_RS0119335		site-specific integrase	-0.517	0.248	-1.323	-1.113	-0.319	1.678	-0.579	-1.069	-0.618	-0.659	-1.774	-2.389	0.370	-0.716	-0.107	-0.432	0.425	-1.475	-0.767	-1.507	0.626	-0.496
Bvulgatus_CL09T03C04	HMPREF1058_RS0119340	HMPREF1058_RS0119340		IS1182 family transposase	-0.032	0.249	-0.054	0.115	-0.900	0.488	2.508	0.721	0.356	-0.407	-1.035	-0.132	1.764	0.696	1.420	0.262	-0.194	1.185	0.389	0.107	-0.350	-0.553
Bvulgatus_CL09T03C04	HMPREF1058_RS0119345	HMPREF1058_RS0119345		6-bladed beta-propeller	-1.128	-0.255	0.336	-1.380	-0.450	-0.295	0.143	0.734	0.521	-0.629	0.297	0.744	-1.042	-0.383	0.653	-0.137	-2.187	0.598	-0.245	-0.629	-0.593	-0.096
Bvulgatus_CL09T03C04	HMPREF1058_RS0119350	HMPREF1058_RS0119350		N-acetylmuramic acid 6-phosphate etherase	-0.012	-1.718	-1.178	0.066	0.483	-0.338	-1.058	-0.375	1.135	-0.051	0.294	-0.409	-0.782	-0.423	-0.814	-0.549	-1.579	0.444	-0.131	0.962	-0.506	0.729
Bvulgatus_CL09T03C04	HMPREF1058_RS0119355	HMPREF1058_RS0119355		hypothetical protein	0.223	2.167	-0.892	0.632	-1.667	-2.746	0.755	0.365	-2.045	0.031	-0.003	1.564	-0.531	1.058	0.942	0.103	0.189	-0.844	0.740	0.750	1.298	-0.038
Bvulgatus_CL09T03C04	HMPREF1058_RS0119365	HMPREF1058_RS0119365		hypothetical protein	-0.657	-1.174	1.050	0.772	-0.759	0.035	-0.547	0.564	1.090	0.886	-0.298	0.820	0.121	0.021	1.354	0.933	-0.189	-0.338	0.609	2.000	0.873	1.252
Bvulgatus_CL09T03C04	HMPREF1058_RS0119380	HMPREF1058_RS0119380		IS66 family insertion sequence element accessory protein TnpB	0.757	-0.439	-1.834	0.714	-1.712	-0.279	-0.090	0.182	-0.179	-0.115	0.896	-1.208	0.775	-0.188	-1.358	-1.083	0.433	-1.880	-0.576	-0.475	-0.301	-0.183
Bvulgatus_CL09T03C04	HMPREF1058_RS0119395	HMPREF1058_RS0119395		RNA polymerase subunit sigma-70	1.722	0.100	-0.012	-0.979	-0.861	-0.503	0.650	0.188	-0.021	-0.923	1.303	1.473	-0.065	0.703	2.207	0.076	0.120	0.081	0.101	-0.142	0.263	-0.229
Bvulgatus_CL09T03C04	HMPREF1058_RS0119435	HMPREF1058_RS0119435		IS982 family transposase	-0.860	0.024	1.949	-0.474	-0.208	-1.204	0.345	1.203	-1.471	-1.374	-0.843	0.262	0.336	-0.975	1.153	-0.393	0.459	0.137	-0.872	-1.788	-0.261	0.897
Bvulgatus_CL09T03C04	HMPREF1058_RS0119450	HMPREF1058_RS0119450		N-acetyltransferase	-0.527	1.289	1.789	1.458	2.025	1.821	0.602	1.772	1.402	1.445	1.677	1.001	1.525	-2.007	-0.895	0.417	-0.185	1.719	0.499	0.919	1.389	0.503
Bvulgatus_CL09T03C04	HMPREF1058_RS0119475	HMPREF1058_RS0119475		cupin domain-containing protein	1.318	0.775	0.883	1.118	-0.372	0.927	1.336	2.008	0.392	1.077	0.655	0.400	-1.119	0.102	1.003	2.163	1.480	0.290	-0.075	0.063	-0.658	0.547
Bvulgatus_CL09T03C04	HMPREF1058_RS0119485	HMPREF1058_RS0119485		DUF1573 domain-containing protein	1.474	0.084	1.408	-1.069	2.031	1.048	2.033	0.665	0.511	1.633	1.124	0.463	0.202	0.369	-0.053	-0.613	-0.156	2.385	1.042	-0.539	0.814	1.185
Bvulgatus_CL09T03C04	HMPREF1058_RS0119490	HMPREF1058_RS0119490		DDE transposase	0.700	0.162	-1.664	-0.709	0.303	2.584	-0.058	0.342	0.715	-0.578	-0.471	-0.939	1.084	0.171	1.352	0.565	0.807	0.076	-1.551	0.850	0.749	-0.237
Bvulgatus_CL09T03C04	HMPREF1058_RS0119495	HMPREF1058_RS0119495		family 43 glycosylhydrolase	0.765	1.544	-1.054	0.251	0.969	0.348	0.546	0.358	0.670	1.061	-0.671	0.497	0.184	0.188	0.297	-1.254	-1.378	-0.224	1.043	1.171	-0.112	0.594
Bvulgatus_CL09T03C04	HMPREF1058_RS0119510	HMPREF1058_RS0119510		hypothetical protein	-0.451	-0.657	-2.530	0.170	-0.766	-0.194	0.516	0.258	-1.488	-0.454	-0.685	-0.812	0.769	-0.798	-1.799	-1.820	0.177	-0.691	-1.214	-0.466	1.682	1.084
Bvulgatus_CL09T03C04	HMPREF1058_RS0119515	HMPREF1058_RS0119515		hypothetical protein	0.100	-2.163	-1.854	-0.236	0.048	0.199	-0.177	0.577	-0.816	1.444	-0.189	-0.631	-0.762	-0.306	-1.708	-0.753	-0.950	-0.181	0.292	-1.205	-0.067	-1.113
Bvulgatus_CL09T03C04	HMPREF1058_RS0119525	HMPREF1058_RS0119525		DUF4971 domain-containing protein	-0.058	-0.604	0.766	0.688	0.436	0.466	-0.360	-0.121	0.577	-0.796	0.241	0.171	-0.143	-0.132	-0.193	-0.812	-2.038	-0.755	-1.339	0.586	-0.609	0.417
Bvulgatus_CL09T03C04	HMPREF1058_RS0119535	HMPREF1058_RS0119535		glycosyltransferase family 2 protein	-0.809	-0.923	-0.547	-0.419	0.063	-1.061	-0.768	-0.847	-0.654	-0.503	-0.003	-0.600	0.451	0.465	-0.470	-0.109	-0.643	1.312	-0.137	-0.899	-0.102	-0.007
Bvulgatus_CL09T03C04	HMPREF1058_RS0119555	HMPREF1058_RS0119555		carboxypeptidase-like regulatory domain-containing protein	1.348	0.910	-1.145	-0.180	-0.717	-0.913	-0.294	0.078	1.236	1.802	0.363	-0.468	0.639	0.108	-0.677	-0.782	0.883	-0.155	0.816	1.033	0.005	-0.154
Bvulgatus_CL09T03C04	HMPREF1058_RS0119575	HMPREF1058_RS0119575		hypothetical protein	-0.126	0.530	-0.307	0.296	-0.203	0.392	-1.292	-1.506	0.390	0.671	0.908	-0.299	-0.852	0.238	-0.422	-1.753	-1.451	-0.369	-0.899	-0.918	-0.668	-1.042
Bvulgatus_CL09T03C04	HMPREF1058_RS0119590	HMPREF1058_RS0119590		Xaa-Pro aminopeptidase	-0.680	-0.705	-1.057	0.039	-1.122	0.731	0.382	-1.577	-0.910	1.471	0.235	-1.135	-1.251	-0.450	-0.278	-0.251	0.022	0.076	-0.542	-0.952	-0.270	-1.337
Bvulgatus_CL09T03C04	HMPREF1058_RS0119595	HMPREF1058_RS0119595		hypothetical protein	-1.021	-0.331	1.371	0.840	-2.294	0.758	-2.231	-0.288	-0.238	-0.552	-1.039	0.422	-0.417	-0.675	0.028	-1.481	0.469	-0.332	-0.095	-1.560	0.199	-1.874
Bvulgatus_CL09T03C04	HMPREF1058_RS0119605	HMPREF1058_RS0119605		helix-turn-helix transcriptional regulator	-0.691	-0.836	-2.500	-0.885	-2.674	-1.672	-0.367	-1.465	-1.873	-0.097	-0.884	-1.229	0.928	-1.213	-0.154	0.475	-0.599	-0.486	-0.378	-0.535	-2.621	-1.553
Bvulgatus_CL09T03C04	HMPREF1058_RS0119610	HMPREF1058_RS0119610		TonB-dependent receptor	0.942	0.543	0.431	0.453	0.618	0.691	1.459	0.777	0.502	0.702	0.263	0.531	1.123	1.017	0.557	0.872	0.519	0.397	1.034	0.909	0.531	-0.078
Bvulgatus_CL09T03C04	HMPREF1058_RS0119615	HMPREF1058_RS0119615		hypothetical protein	1.889	1.168	0.050	-0.216	-0.825	-1.467	-1.147	-0.231	-0.742	-1.242	-1.068	-0.677	-1.402	-0.806	-0.588	0.258	0.016	-0.375	-1.444	-0.145	0.858	0.040
Bvulgatus_CL09T03C04	HMPREF1058_RS0119640	HMPREF1058_RS0119640		hypothetical protein	1.037	-2.174	1.063	1.064	-0.473	-0.719	1.371	-0.384	-0.328	2.327	-0.194	-1.463	-1.034	-0.500	0.193	0.412	0.076	-1.914	1.727	0.550	-0.618	-0.258
Bvulgatus_CL09T03C04	HMPREF1058_RS0119645	HMPREF1058_RS0119645		AAA family ATPase	0.250	2.571	1.405	1.669	-0.211	0.890	1.862	1.954	3.137	2.390	-0.145	-0.173	1.621	0.396	1.984	1.341	0.795	1.181	2.201	1.426	1.342	0.839
Bvulgatus_CL09T03C04	HMPREF1058_RS0119650	HMPREF1058_RS0119650		1-acyl-sn-glycerol-3-phosphate acyltransferase	-0.307	-0.364	1.035	1.372	1.891	0.111	0.424	-0.352	0.902	-0.552	-0.357	0.209	1.249	0.163	0.355	-0.351	0.161	-0.673	0.369	-0.758	0.825	0.730
Bvulgatus_CL09T03C04	HMPREF1058_RS0119660	HMPREF1058_RS0119660		DNA cytosine methyltransferase	-0.917	-0.512	-3.184	-2.753	-1.148	-0.967	-1.100	-1.400	0.307	-0.255	-1.498	-1.213	-0.943	-0.508	-0.832	-0.851	-0.253	-1.715	-0.001	-0.574	-1.102	-0.764
Bvulgatus_CL09T03C04	HMPREF1058_RS0119665	HMPREF1058_RS0119665		recombinase RecT	-0.248	0.919	0.311	-0.997	-1.098	0.758	0.251	0.556	-0.333	0.945	0.987	-1.220	-0.622	0.037	0.183	0.527	0.680	0.260	0.442	0.308	-1.496	0.550
Bvulgatus_CL09T03C04	HMPREF1058_RS0119685	HMPREF1058_RS0119685		DUF4133 domain-containing protein	0.784	0.678	-0.371	-0.121	-0.861	0.700	-0.815	0.353	1.572	-0.032	0.528	-0.044	0.137	-1.050	-0.744	0.025	0.270	0.711	1.288	-0.920	0.396	0.367
