sample_id	phb_score	matched_abundance	total_abundance	pct_matched
nmdc:bsm-11-4t9z2067	0.0	0.0	330.30364011182553	0.0
nmdc:bsm-11-4tg72938	0.0	0.0	196.1921174511176	0.0
nmdc:bsm-11-4v2q6x11	0.0	0.0	246.7286814203854	0.0
nmdc:bsm-11-4vbvt926	0.0	0.0	72.22759784118286	0.0
nmdc:bsm-11-4vdteb84	0.0	0.0	371.1310746266389	0.0
nmdc:bsm-11-4ve6sx37	0.0	0.0	148.33873852139197	0.0
nmdc:bsm-11-4w068s34	0.0	0.0	119.45069059754316	0.0
nmdc:bsm-11-4w2mh965	0.0	0.0	155.0172661555832	0.0
nmdc:bsm-11-4w55pv86	0.0	0.0	7.4269049671567915	0.0
nmdc:bsm-11-4w688e67	0.0	0.0	471.1823523392469	0.0
nmdc:bsm-11-4wawkr31	0.0	0.0	164.1173114494254	0.0
nmdc:bsm-11-4wga4709	0.0	0.0	497.22669609189086	0.0
nmdc:bsm-11-4whzn870	0.0	0.0	307.80106441817867	0.0
nmdc:bsm-11-4wszf423	0.0	0.0	200.5585783357905	0.0
nmdc:bsm-11-4wtjyp10	0.0	0.0	238.21888806693966	0.0
nmdc:bsm-11-4wvysb88	0.0	0.0	228.97641040132592	0.0
nmdc:bsm-11-4wwx5e81	0.0	0.0	365.6524578545158	0.0
nmdc:bsm-11-4wz0yh10	0.0	0.0	334.9310723235333	0.0
nmdc:bsm-11-4xams514	0.0	0.0	320.7781661222014	0.0
nmdc:bsm-11-4xej9747	0.0	0.0	473.82449162462575	0.0
nmdc:bsm-11-4xkynk95	0.0	0.0	497.24454562878935	0.0
nmdc:bsm-11-4y3dmv02	0.0	0.0	403.59154118685234	0.0
nmdc:bsm-11-4ye5nq62	0.0	0.0	101.91152490228416	0.0
nmdc:bsm-11-4zcey690	0.0	0.0	226.71250492565355	0.0
nmdc:bsm-11-4zecf525	0.0	0.0	419.3587846985264	0.0
nmdc:bsm-11-4zfr2c41	0.0	0.0	200.982524870518	0.0
nmdc:bsm-11-4zgcb629	0.0	0.0	208.01324058846146	0.0
nmdc:bsm-11-4zgx9783	0.0	0.0	105.22713475441847	0.0
nmdc:bsm-11-4zj9gc28	0.0	0.0	450.42343709771836	0.0
nmdc:bsm-11-4zr30p17	0.0	0.0	162.83731838174018	0.0
nmdc:bsm-11-4zryzk48	0.0	0.0	152.653055309309	0.0
nmdc:bsm-11-502gam19	0.0	0.0	147.46227513784595	0.0
nmdc:bsm-11-50jwa648	0.0	0.0	385.60829051107595	0.0
nmdc:bsm-11-5113c466	0.0	0.0	417.97895437241334	0.0
nmdc:bsm-11-51913437	0.0	0.0	462.6659060980649	0.0
nmdc:bsm-11-51e2be26	0.0	0.0	194.06340374448467	0.0
nmdc:bsm-11-51tn3g07	0.0	0.0	639.2886723180447	0.0
nmdc:bsm-11-51xfpr69	0.0	0.0	300.24569276829163	0.0
nmdc:bsm-11-51xmaw11	0.0	0.0	255.42391456123227	0.0
nmdc:bsm-11-5228zz06	0.0	0.0	399.38345634404385	0.0
nmdc:bsm-11-52bf8107	0.0	0.0	375.7554209035889	0.0
nmdc:bsm-11-52s7eq59	0.0	0.0	322.26077327695145	0.0
nmdc:bsm-11-52x5w003	0.0	0.0	237.36171159994774	0.0
nmdc:bsm-11-52zaag11	0.0	0.0	460.0957445040217	0.0
nmdc:bsm-11-535b4v37	0.0	0.0	454.29572212349757	0.0
nmdc:bsm-11-535hy724	0.0	0.0	247.37306074962402	0.0
nmdc:bsm-11-538ttb70	0.0	0.0	336.37926066967157	0.0
nmdc:bsm-11-539y5r95	0.0	0.0	100.06182900773005	0.0
nmdc:bsm-11-53g29f93	0.0	0.0	537.7589435899365	0.0
nmdc:bsm-11-53prkh58	0.0	0.0	173.0502414295952	0.0
nmdc:bsm-11-543qkx13	0.0	0.0	328.6747035745497	0.0
nmdc:bsm-11-548hbe31	0.0	0.0	79.050866928553	0.0
nmdc:bsm-11-548sqg02	0.0	0.0	1237.9978992663948	0.0
nmdc:bsm-11-54bqrr77	0.0	0.0	175.7023659407561	0.0
nmdc:bsm-11-54cvkn69	0.0	0.0	1486.889518686271	0.0
nmdc:bsm-11-54nygj75	0.0	0.0	212.0392809130812	0.0
nmdc:bsm-11-54rdaf84	0.0	0.0	471.21671368437245	0.0
nmdc:bsm-11-54rzej73	0.0	0.0	452.15677806688603	0.0
nmdc:bsm-11-5575zq53	0.0	0.0	193.00270917227314	0.0
nmdc:bsm-11-558yxx14	0.0	0.0	113.53089052634593	0.0
nmdc:bsm-11-55phes60	0.0	0.0	118.13475748989921	0.0
nmdc:bsm-11-55sa0447	0.0	0.0	376.81880658608156	0.0
nmdc:bsm-11-55tck002	0.0	0.0	443.6529101749664	0.0
nmdc:bsm-11-55v5qf82	0.0	0.0	146.3963993524207	0.0
nmdc:bsm-11-55yy5h50	0.0	0.0	307.80106441817867	0.0
nmdc:bsm-11-5626d527	0.0	0.0	124.30861950290428	0.0
nmdc:bsm-11-566as786	0.0	0.0	116.79970454810413	0.0
nmdc:bsm-11-56v7tw92	0.0	0.0	304.8324431930247	0.0
nmdc:bsm-11-56vpv269	0.0	0.0	473.28935427680494	0.0
nmdc:bsm-11-57n0vs21	0.0	0.0	549.4214491647173	0.0
nmdc:bsm-11-57t2q620	0.0	0.0	289.57392202282404	0.0
nmdc:bsm-11-58174266	0.0	0.0	266.95559610965535	0.0
nmdc:bsm-11-58gmkj95	0.0	0.0	113.53089052634593	0.0
nmdc:bsm-11-598j2782	0.0	0.0	239.8045888106903	0.0
nmdc:bsm-11-59qa9q13	0.0	0.0	174.39928918488903	0.0
nmdc:bsm-11-5a7ccz47	0.0	0.0	237.20496962919955	0.0
nmdc:bsm-11-5aebnt29	0.0	0.0	302.45864612981563	0.0
nmdc:bsm-11-5ahkd129	0.0	0.0	78.81099079133571	0.0
nmdc:bsm-11-5aj0z466	0.0	0.0	413.14998693161647	0.0
nmdc:bsm-11-5aysb633	0.0	0.0	1929.5387609606726	0.0
nmdc:bsm-11-5azpcj53	0.0	0.0	160.70820761733836	0.0
nmdc:bsm-11-5bhdx517	0.0	0.0	149.84141439459097	0.0
nmdc:bsm-11-5bkmwy79	0.0	0.0	204.89300704321562	0.0
nmdc:bsm-11-5bxaty06	0.0	0.0	276.2091098981684	0.0
nmdc:bsm-11-5bxtve82	0.0	0.0	639.1756712658129	0.0
nmdc:bsm-11-5c0m4847	0.0	0.0	195.8258732275966	0.0
nmdc:bsm-11-5c8mq134	0.0	0.0	157.99876647659326	0.0
nmdc:bsm-11-5c93r033	0.0	0.0	278.3163956229961	0.0
nmdc:bsm-11-5cb54z92	0.0	0.0	390.89180681166164	0.0
nmdc:bsm-11-5cfr5q68	0.0	0.0	99.51546387994524	0.0
nmdc:bsm-11-5cnjdq14	0.0	0.0	221.51729282041907	0.0
nmdc:bsm-11-5d47vh19	0.0	0.0	433.5745064674933	0.0
nmdc:bsm-11-5d48pv16	0.0	0.0	965.9355535883104	0.0
nmdc:bsm-11-5dahf217	0.0	0.0	113.25258846757266	0.0
nmdc:bsm-11-5dg3v590	0.0	0.0	615.998024483435	0.0
nmdc:bsm-11-5dnenv58	0.0	0.0	646.8629466224653	0.0
nmdc:bsm-11-5e6fsg75	0.0	0.0	599.009324653452	0.0
nmdc:bsm-11-5estvg97	0.0	0.0	483.5621654017415	0.0
nmdc:bsm-11-5evy1p95	0.0	0.0	463.6290520945496	0.0
nmdc:bsm-11-5fk8aw96	0.0	0.0	568.8671617635571	0.0
nmdc:bsm-11-5fngtx85	0.0	0.0	395.97298568341625	0.0
nmdc:bsm-11-5gmz6k18	0.0	0.0	123.33943935987605	0.0
nmdc:bsm-11-5h4es123	0.0	0.0	585.4564245542776	0.0
nmdc:bsm-11-5hac3y77	0.0	0.0	503.4216817540504	0.0
nmdc:bsm-11-5hgpfe05	0.0	0.0	650.0377468861419	0.0
nmdc:bsm-11-5hsf8v27	0.0	0.0	359.43409731739433	0.0
nmdc:bsm-11-5hvzmd22	0.0	0.0	701.9269509695832	0.0
nmdc:bsm-11-5hxcgv58	0.0	0.0	177.16641593820717	0.0
nmdc:bsm-11-5j2cjw36	0.0	0.0	183.41820394025092	0.0
nmdc:bsm-11-5j6r2g74	0.0	0.0	560.0868118999905	0.0
nmdc:bsm-11-5jkert60	0.0	0.0	116.70005202028034	0.0
nmdc:bsm-11-5k6bg672	0.0	0.0	220.8392716094759	0.0
nmdc:bsm-11-5k9x9w58	0.0	0.0	284.20208031302184	0.0
nmdc:bsm-11-5knfsm07	0.0	0.0	176.93513532085146	0.0
nmdc:bsm-11-5ktpn654	0.0	0.0	1133.8759797784287	0.0
nmdc:bsm-11-5m463q13	0.0	0.0	629.1973353931926	0.0
nmdc:bsm-11-5m8fh115	0.0	0.0	657.1418120926643	0.0
nmdc:bsm-11-5mm64d35	0.0	0.0	206.46249735679174	0.0
nmdc:bsm-11-5mpqj352	0.0	0.0	154.27601414589674	0.0
nmdc:bsm-11-5mrbvf40	0.0	0.0	401.35571378825335	0.0
nmdc:bsm-11-5mv6en11	0.0	0.0	366.6700693037641	0.0
nmdc:bsm-11-5n2zgk33	0.0	0.0	304.715388748892	0.0
nmdc:bsm-11-5n6ynv04	0.0	0.0	426.45789225813496	0.0
nmdc:bsm-11-5n7g3352	0.0	0.0	312.81664015852	0.0
nmdc:bsm-11-5neztn06	0.0	0.0	488.4360214195089	0.0
nmdc:bsm-11-5nhz3402	0.0	0.0	401.3981075711599	0.0
nmdc:bsm-11-5nsc2807	0.0	0.0	366.6700693037641	0.0
nmdc:bsm-11-5nwfqm56	0.0	0.0	252.77559842578893	0.0
nmdc:bsm-11-5p571b97	0.0	0.0	267.80113450885614	0.0
nmdc:bsm-11-5pd6k257	0.0	0.0	506.32713910227733	0.0
nmdc:bsm-11-5pe95587	0.0	0.0	170.2409235379185	0.0
nmdc:bsm-11-5pjqj779	0.0	0.0	353.3718318788525	0.0
nmdc:bsm-11-5pkzam51	0.0	0.0	590.747316492451	0.0
nmdc:bsm-11-5qeqnj09	0.0	0.0	329.3712831564255	0.0
nmdc:bsm-11-5qf2x132	0.0	0.0	344.6094834150271	0.0
nmdc:bsm-11-5qjz3w45	0.0	0.0	718.0246258340967	0.0
nmdc:bsm-11-5qmwb731	0.0	0.0	138.0058985383314	0.0
nmdc:bsm-11-5qq80d09	0.0	0.0	744.5711572186211	0.0
nmdc:bsm-11-5r0czq42	0.0	0.0	195.4318598636109	0.0
nmdc:bsm-11-5r0szb09	0.0	0.0	293.3530302612197	0.0
nmdc:bsm-11-5r27qw64	0.0	0.0	339.9957672751249	0.0
nmdc:bsm-11-5r44kv75	0.0	0.0	141.63871616554712	0.0
nmdc:bsm-11-5r4t7j18	0.0	0.0	422.5649481513384	0.0
nmdc:bsm-11-5rdq3y77	0.0	0.0	182.82738382728192	0.0
nmdc:bsm-11-5rkz1n03	0.0	0.0	148.86069434558766	0.0
nmdc:bsm-11-5rp5r874	0.0	0.0	218.6833052793252	0.0
nmdc:bsm-11-5rrzrq96	0.0	0.0	120.91938071017427	0.0
nmdc:bsm-11-5rsxy840	0.0	0.0	550.1979982216438	0.0
nmdc:bsm-11-5s5m0j49	0.0	0.0	318.44903959292503	0.0
nmdc:bsm-11-5s779r23	0.0	0.0	253.9865083878215	0.0
nmdc:bsm-11-5sa56j39	0.0	0.0	112.58269925041859	0.0
nmdc:bsm-11-5sdxsj18	0.0	0.0	398.0086381342948	0.0
nmdc:bsm-11-5t04d674	0.0	0.0	351.3954854582057	0.0
nmdc:bsm-11-5t0ckv79	0.0	0.0	104.46259769402043	0.0
nmdc:bsm-11-5t4pqf73	0.0	0.0	483.0446701206899	0.0
nmdc:bsm-11-5t7jqv71	0.0	0.0	616.0365649382535	0.0
nmdc:bsm-11-5vnff786	0.0	0.0	316.0360952168961	0.0
nmdc:bsm-11-5w16mg36	0.0	0.0	368.00733836053394	0.0
nmdc:bsm-11-5w2ezc78	0.0	0.0	278.2746260402905	0.0
nmdc:bsm-11-5w43fb15	0.0	0.0	136.47747280666482	0.0
nmdc:bsm-11-5w63rg20	0.0	0.0	56.789555681963094	0.0
nmdc:bsm-11-5wb28m36	0.0	0.0	143.9362590811599	0.0
nmdc:bsm-11-5wckx812	0.0	0.0	391.29166839539056	0.0
nmdc:bsm-11-5wjv1s28	0.0	0.0	723.4400405663738	0.0
nmdc:bsm-11-5wqz7h68	0.0	0.0	100.93028765949612	0.0
nmdc:bsm-11-5wsm7p03	0.0	0.0	284.20208031302184	0.0
nmdc:bsm-11-5wv16x63	0.0	0.0	182.20227070279728	0.0
nmdc:bsm-11-5wwccs02	0.0	0.0	170.86753559328247	0.0
nmdc:bsm-11-5wwh4520	0.0	0.0	404.0581763272655	0.0
nmdc:bsm-11-5x1h9m56	0.0	0.0	146.3974706063662	0.0
nmdc:bsm-11-5xafsg21	0.0	0.0	355.5892231607036	0.0
nmdc:bsm-11-5xp8gh45	0.0	0.0	619.8872600281327	0.0
nmdc:bsm-11-5y80pr67	0.0	0.0	296.5288958233003	0.0
nmdc:bsm-11-5y8r4695	0.0	0.0	193.59535124261515	0.0
nmdc:bsm-11-5ygtze12	0.0	0.0	650.0377468861419	0.0
nmdc:bsm-11-5ytr8n56	0.0	0.0	322.26077327695145	0.0
nmdc:bsm-11-5yx8ee24	0.0	0.0	14.566843002426156	0.0
nmdc:bsm-11-5z296360	0.0	0.0	169.8897655397815	0.0
nmdc:bsm-11-5z4jnn29	0.0	0.0	120.48211355949798	0.0
nmdc:bsm-11-5z8m8m08	0.0	0.0	354.02299008032975	0.0
nmdc:bsm-11-5z94gg55	0.0	0.0	303.8572650143472	0.0
nmdc:bsm-11-5zpzs611	0.0	0.0	372.3191797422886	0.0
nmdc:bsm-11-604pq204	0.0	0.0	664.0595924799409	0.0
nmdc:bsm-11-605d6p81	0.0	0.0	650.4934045960899	0.0
nmdc:bsm-11-60g1v475	0.0	0.0	832.3581655465208	0.0
nmdc:bsm-11-60wbtq15	0.0	0.0	246.14629182430753	0.0
nmdc:bsm-11-60wskx50	0.0	0.0	174.11711126524827	0.0
nmdc:bsm-11-61eqk463	0.0	0.0	235.5540581127736	0.0
nmdc:bsm-11-61ge7z81	0.0	0.0	576.2303054402454	0.0
nmdc:bsm-11-61j20861	0.0	0.0	502.7090050884092	0.0
nmdc:bsm-11-61kpby21	0.0	0.0	151.71453366542283	0.0
nmdc:bsm-11-61zkp771	0.0	0.0	237.08165457699866	0.0
nmdc:bsm-11-6206wq55	0.0	0.0	1106.189954341894	0.0
nmdc:bsm-11-62667n73	0.0	0.0	297.14207680487675	0.0
nmdc:bsm-11-62g19a03	0.0	0.0	499.71157797935007	0.0
nmdc:bsm-11-62g8as86	0.0	0.0	611.7613424027502	0.0
nmdc:bsm-11-62mwwc29	0.0	0.0	471.39833152099203	0.0
nmdc:bsm-11-62qeyh21	0.0	0.0	1181.5979264055095	0.0
nmdc:bsm-11-6312bq43	0.0	0.0	103.97335668418943	0.0
nmdc:bsm-11-636t2z78	0.0	0.0	429.28251226857486	0.0
nmdc:bsm-11-63etzm87	0.0	0.0	176.00656833274206	0.0
nmdc:bsm-11-63zdws86	0.0	0.0	349.41796194530366	0.0
nmdc:bsm-11-63zj1294	0.0	0.0	246.6610976941557	0.0
nmdc:bsm-11-6423fe45	0.0	0.0	383.616366688437	0.0
nmdc:bsm-11-647mb315	0.0	0.0	375.41924266349037	0.0
nmdc:bsm-11-64km7x96	0.0	0.0	302.5397313271861	0.0
nmdc:bsm-11-64w34k65	0.0	0.0	93.06350852644417	0.0
nmdc:bsm-11-64wa1149	0.0	0.0	471.1823523392469	0.0
nmdc:bsm-11-64z0dc64	0.0	0.0	157.40855285408423	0.0
nmdc:bsm-11-6558js28	0.0	0.0	422.1445215661255	0.0
nmdc:bsm-11-656tr642	0.0	0.0	68.58826426977465	0.0
nmdc:bsm-11-65dyy087	0.0	0.0	732.1630821834813	0.0
nmdc:bsm-11-65eyyh90	0.0	0.0	253.73336530399848	0.0
nmdc:bsm-11-6634g429	0.0	0.0	81.66381898094001	0.0
nmdc:bsm-11-66de0v28	0.0	0.0	313.0268916904973	0.0
nmdc:bsm-11-677qn561	0.0	0.0	269.18154841744365	0.0
nmdc:bsm-11-67h30c16	0.0	0.0	1683.4356194026004	0.0
nmdc:bsm-11-67rcrh12	0.0	0.0	317.07502743357236	0.0
nmdc:bsm-11-67sr4s18	0.0	0.0	425.3237032544429	0.0
nmdc:bsm-11-67vy3877	0.0	0.0	350.7296193588674	0.0
nmdc:bsm-11-681d1267	0.0	0.0	729.4504817650817	0.0
nmdc:bsm-11-681gnp26	0.0	0.0	354.5233687987001	0.0
nmdc:bsm-11-68bs5n65	0.0	0.0	258.6622510835338	0.0
nmdc:bsm-11-68nk8576	0.0	0.0	443.61941056369716	0.0
nmdc:bsm-11-6953h743	0.0	0.0	384.3706710493124	0.0
nmdc:bsm-11-695sfy94	0.0	0.0	422.07001705330896	0.0
nmdc:bsm-11-69agk849	0.0	0.0	409.6938860710678	0.0
nmdc:bsm-11-69ahyz23	0.0	0.0	103.00710755169136	0.0
nmdc:bsm-11-6a20rt08	0.0	0.0	508.73554595532426	0.0
nmdc:bsm-11-6a50sg07	0.0	0.0	196.60979047512595	0.0
nmdc:bsm-11-6azq1z41	0.0	0.0	276.7736810503876	0.0
nmdc:bsm-11-6b3r2y02	0.0	0.0	139.36239826001446	0.0
nmdc:bsm-11-6b8t5m78	0.0	0.0	236.46751047232777	0.0
nmdc:bsm-11-6btb9e10	0.0	0.0	277.11550900619443	0.0
nmdc:bsm-11-6c278m04	0.0	0.0	480.9582238345075	0.0
nmdc:bsm-11-6c6wwx12	0.0	0.0	132.03537884050476	0.0
nmdc:bsm-11-6c7wsz57	0.0	0.0	287.7605637413338	0.0
nmdc:bsm-11-6cb8sb81	0.0	0.0	308.5053303477675	0.0
nmdc:bsm-11-6chdzt41	0.0	0.0	657.1418120926643	0.0
nmdc:bsm-11-6ck2dd12	0.0	0.0	832.3581655465208	0.0
nmdc:bsm-11-6cnqb053	0.0	0.0	766.6677419727451	0.0
nmdc:bsm-11-6cwf0n04	0.0	0.0	843.4231145654603	0.0
nmdc:bsm-11-6cyf0w91	0.0	0.0	378.3926245963212	0.0
nmdc:bsm-11-6d4e1j26	0.0	0.0	201.79936018368872	0.0
nmdc:bsm-11-6dk3nd34	0.0	0.0	206.94934262944383	0.0
nmdc:bsm-11-6dvzy634	0.0	0.0	536.2267288308655	0.0
nmdc:bsm-11-6dw2c227	0.0	0.0	238.91169543800592	0.0
nmdc:bsm-11-6dx49t70	0.0	0.0	957.655371282097	0.0
nmdc:bsm-11-6en6kq91	0.0	0.0	112.52395724894497	0.0
nmdc:bsm-11-6er48k93	0.0	0.0	226.71250492565355	0.0
nmdc:bsm-11-6evb6t68	0.0	0.0	71.73287176585306	0.0
nmdc:bsm-11-6ew57f61	0.0	0.0	245.37208899733375	0.0
nmdc:bsm-11-6f321576	0.0	0.0	148.1202672390013	0.0
nmdc:bsm-11-6f41wf95	0.0	0.0	399.32824773764474	0.0
nmdc:bsm-11-6fb5hz57	0.0	0.0	188.71897854926465	0.0
nmdc:bsm-11-6fmyrx95	0.0	0.0	298.2548611605277	0.0
nmdc:bsm-11-6fq7mn26	0.0	0.0	123.6100594843872	0.0
nmdc:bsm-11-6frhmr03	0.0	0.0	567.8643253137036	0.0
nmdc:bsm-11-6fy8p792	0.0	0.0	553.8379975085886	0.0
nmdc:bsm-11-6g217h39	0.0	0.0	355.5892231607036	0.0
nmdc:bsm-11-6g3jws52	0.0	0.0	141.53611774801917	0.0
nmdc:bsm-11-6g828b26	0.0	0.0	137.14533066312163	0.0
nmdc:bsm-11-6gegm261	0.0	0.0	194.18357774958412	0.0
nmdc:bsm-11-6gjvpa25	0.0	0.0	414.8211050535946	0.0
nmdc:bsm-11-6gnqc176	0.0	0.0	282.4460275790691	0.0
nmdc:bsm-11-6gxhkj78	0.0	0.0	721.3412545137502	0.0
nmdc:bsm-11-6h17rk73	0.0	0.0	230.19263991058324	0.0
nmdc:bsm-11-6h2fb718	0.0	0.0	334.8656646819389	0.0
nmdc:bsm-11-6h8fhh27	0.0	0.0	189.98785137583636	0.0
nmdc:bsm-11-6hmmp503	0.0	0.0	220.36248626190667	0.0
nmdc:bsm-11-6hs7me22	0.0	0.0	187.98511703531577	0.0
nmdc:bsm-11-6j2nm125	0.0	0.0	200.04834014745308	0.0
nmdc:bsm-11-6j7kt531	0.0	0.0	55.40958000261976	0.0
nmdc:bsm-11-6jaxpe94	0.0	0.0	841.6509662032013	0.0
nmdc:bsm-11-6jhp5j25	0.0	0.0	474.3036217619956	0.0
nmdc:bsm-11-6jnt2k72	0.0	0.0	141.53611774801917	0.0
nmdc:bsm-11-6jtn4920	0.0	0.0	136.07873858173943	0.0
nmdc:bsm-11-6jv4cx60	0.0	0.0	781.6177578557375	0.0
nmdc:bsm-11-6k3fpr93	0.0	0.0	148.01251836742813	0.0
nmdc:bsm-11-6ke48g54	0.0	0.0	459.09859490286726	0.0
nmdc:bsm-11-6kjgk713	0.0	0.0	1529.2602112462514	0.0
nmdc:bsm-11-6kmghh89	0.0	0.0	175.4897260790654	0.0
nmdc:bsm-11-6krq9p21	0.0	0.0	377.2392471894005	0.0
nmdc:bsm-11-6kyem813	0.0	0.0	279.0033731847873	0.0
nmdc:bsm-11-6m6v8582	0.0	0.0	557.1710433374446	0.0
nmdc:bsm-11-6mhthe44	0.0	0.0	141.4215221329014	0.0
nmdc:bsm-11-6mrqvx97	0.0	0.0	442.4002258626437	0.0
nmdc:bsm-11-6n6xsp94	0.0	0.0	516.137352782828	0.0
nmdc:bsm-11-6npehh97	0.0	0.0	513.883610016796	0.0
nmdc:bsm-11-6p1abj69	0.0	0.0	394.2017126365763	0.0
nmdc:bsm-11-6p2y9y46	0.0	0.0	153.30665254020917	0.0
nmdc:bsm-11-6pbw3940	0.0	0.0	180.81596186166777	0.0
nmdc:bsm-11-6pcj0w05	0.0	0.0	205.45589417628048	0.0
nmdc:bsm-11-6pnem758	0.0	0.0	217.53090057666853	0.0
nmdc:bsm-11-6pq45919	0.0	0.0	269.50919837622024	0.0
nmdc:bsm-11-6qbt6q16	0.0	0.0	213.82356103085579	0.0
nmdc:bsm-11-6qgwc522	0.0	0.0	605.2242239812165	0.0
nmdc:bsm-11-6qtwxf64	0.0	0.0	300.41021879888456	0.0
nmdc:bsm-11-6r4emy05	0.0	0.0	207.6689853654808	0.0
nmdc:bsm-11-6r6fq529	0.0	0.0	352.07334366571433	0.0
nmdc:bsm-11-6r9zc028	0.0	0.0	439.7596256955192	0.0
nmdc:bsm-11-6rdj7a84	0.0	0.0	537.7589435899365	0.0
nmdc:bsm-11-6rfe4n28	0.0	0.0	108.31424603272666	0.0
nmdc:bsm-11-6rg71e70	0.0	0.0	478.51318506342443	0.0
nmdc:bsm-11-6rn93642	0.0	0.0	348.8488088186467	0.0
nmdc:bsm-11-6rteze88	0.0	0.0	167.12522941058614	0.0
nmdc:bsm-11-6svgfh66	0.0	0.0	324.9800620660242	0.0
nmdc:bsm-11-6svkh312	0.0	0.0	100.18501060554101	0.0
nmdc:bsm-11-6swq9777	0.0	0.0	354.7190408307341	0.0
nmdc:bsm-11-6swrwh98	0.0	0.0	150.4629004258856	0.0
nmdc:bsm-11-6t6d3b85	0.0	0.0	536.6195201777654	0.0
nmdc:bsm-11-6t6wrc98	0.0	0.0	258.2096353087867	0.0
nmdc:bsm-11-6t8t1q86	0.0	0.0	376.454516839606	0.0
nmdc:bsm-11-6tfa4412	0.0	0.0	1047.2668781547898	0.0
nmdc:bsm-11-6tg26r43	0.0	0.0	285.448195871589	0.0
nmdc:bsm-11-6tgze178	0.0	0.0	437.1700013875231	0.0
nmdc:bsm-11-6tmpkb78	0.0	0.0	121.85126563124825	0.0
nmdc:bsm-11-6tngab28	0.0	0.0	299.7521396933264	0.0
nmdc:bsm-11-6tnhc677	0.0	0.0	145.3346819094449	0.0
nmdc:bsm-11-6ttfdk51	0.0	0.0	595.6597618798689	0.0
nmdc:bsm-11-6tvfdk08	0.0	0.0	391.14846135575	0.0
nmdc:bsm-11-6tyz8r80	0.0	0.0	603.7791170618808	0.0
nmdc:bsm-11-6v19fr30	0.0	0.0	569.775523692817	0.0
nmdc:bsm-11-6v7v5s44	0.0	0.0	180.68684487636563	0.0
nmdc:bsm-11-6v9t8f56	0.0	0.0	337.1780761006504	0.0
nmdc:bsm-11-6vhkk902	0.0	0.0	343.6903192901426	0.0
nmdc:bsm-11-6vpk0d47	0.0	0.0	255.66691331490028	0.0
nmdc:bsm-11-6vqwq645	0.0	0.0	92.11768022921568	0.0
nmdc:bsm-11-6wbwbc28	0.0	0.0	240.48106536297905	0.0
nmdc:bsm-11-6wmjxy61	0.0	0.0	217.7291492804172	0.0
nmdc:bsm-11-6wppfy89	0.0	0.0	302.67325982543724	0.0
nmdc:bsm-11-6wx27y13	0.0	0.0	235.14257321926712	0.0
nmdc:bsm-11-6wytdc22	0.0	0.0	111.23815694276372	0.0
nmdc:bsm-11-6xdcjr62	0.0	0.0	196.60979047512595	0.0
nmdc:bsm-11-6xj1cf98	0.0	0.0	183.67105664736377	0.0
nmdc:bsm-11-6xm66r42	0.0	0.0	913.3570011671948	0.0
nmdc:bsm-11-6xss0q44	0.0	0.0	141.53611774801917	0.0
nmdc:bsm-11-6y6bv491	0.0	0.0	378.6297944082949	0.0
nmdc:bsm-11-6y9njc55	0.0	0.0	173.70977265452942	0.0
nmdc:bsm-11-6ya5m217	0.0	0.0	191.83292961194897	0.0
nmdc:bsm-11-6yf5m972	0.0	0.0	313.5777922221461	0.0
nmdc:bsm-11-6yv27347	0.0	0.0	162.65704528254247	0.0
nmdc:bsm-11-6yv6sh54	0.0	0.0	400.11450477334495	0.0
nmdc:bsm-11-6z26rh43	0.0	0.0	459.63293782161486	0.0
nmdc:bsm-11-703b0f27	0.0	0.0	219.50462122367605	0.0
nmdc:bsm-11-704rjz79	0.0	0.0	194.48705891758354	0.0
nmdc:bsm-11-70cg8f02	0.0	0.0	127.70097922920567	0.0
nmdc:bsm-11-70d7mm56	0.0	0.0	93.9007182681369	0.0
nmdc:bsm-11-70dqjp75	0.0	0.0	222.84254777339416	0.0
nmdc:bsm-11-71fjh264	0.0	0.0	336.37926066967157	0.0
nmdc:bsm-11-71j3d815	0.0	0.0	492.58824315113026	0.0
nmdc:bsm-11-71ysyk90	0.0	0.0	376.9683425861161	0.0
nmdc:bsm-11-71zxq322	0.0	0.0	300.02720785868195	0.0
nmdc:bsm-11-723rr185	0.0	0.0	498.97423603826957	0.0
nmdc:bsm-11-725tkw74	0.0	0.0	586.9347431497856	0.0
nmdc:bsm-11-726rdb12	0.0	0.0	101.08931966224955	0.0
nmdc:bsm-11-728ceq89	0.0	0.0	353.91970973065105	0.0
nmdc:bsm-11-729cxf85	0.0	0.0	409.5316619592667	0.0
nmdc:bsm-11-72g58554	0.0	0.0	464.153523877033	0.0
nmdc:bsm-11-72j3dn55	0.0	0.0	204.1856090460953	0.0
nmdc:bsm-11-72tqcx35	0.0	0.0	157.5364589134274	0.0
nmdc:bsm-11-72wp1g42	0.0	0.0	374.0753734134138	0.0
nmdc:bsm-11-73a20p42	0.0	0.0	442.404695561693	0.0
nmdc:bsm-11-73ksyz06	0.0	0.0	472.313101591502	0.0
nmdc:bsm-11-73st8f97	0.0	0.0	123.96977569582828	0.0
nmdc:bsm-11-73vkxa17	0.0	0.0	154.2559673012562	0.0
nmdc:bsm-11-74e64e08	0.0	0.0	528.0256810890542	0.0
nmdc:bsm-11-74hge930	0.0	0.0	216.7406280028667	0.0
nmdc:bsm-11-74k21p26	0.0	0.0	499.71157797935007	0.0
