genus,n_habitats,count_breadth_raw,count_breadth_std,weighted_breadth,shannon_breadth_std,cooccurrence_mean,cooccurrence_max,genus_lower_clean,mean_levins_B_std,gtdb_genus_lower,kingdom,count_breadth_ses,shannon_breadth_ses
frankia,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,frankia,0.5942395363385558,frankia,Bacteria,,
friedmanniella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,friedmanniella,0.3521027510941983,friedmanniella,Bacteria,,
fulvivirga,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,fulvivirga,0.2288010310763723,fulvivirga,Bacteria,,
fusibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,fusibacter,0.1098298285888765,fusibacter,Bacteria,,
fusobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,fusobacterium,0.150516485448025,fusobacterium,Bacteria,,
gallionella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gallionella,0.1934457832424694,gallionella,Bacteria,,
garciella,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,garciella,0.307935346991488,garciella,Bacteria,,
gardnerella,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,gardnerella,0.5352709146826913,,Bacteria,1.6176820363703492,1.6821390770676892
gelidibacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,gelidibacter,0.1595548420826611,gelidibacter,Bacteria,,
gemmata,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gemmata,0.3315550453812717,gemmata,Bacteria,,
gemmatimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gemmatimonas,0.449854667449856,gemmatimonas,Bacteria,,
geobacillus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,geobacillus,0.1686315621910978,geobacillus,Bacteria,,
geobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,geobacter,0.1870235955227984,geobacter,Bacteria,,
geodermatophilus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,geodermatophilus,0.4031428440500597,geodermatophilus,Bacteria,,
georgenia,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,georgenia,0.3387743406102823,georgenia,Bacteria,,
geothrix,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,geothrix,0.2753563020226816,geothrix,Bacteria,,
giesbergeria,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,giesbergeria,0.2929068712900755,giesbergeria,Bacteria,,
gillisia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gillisia,0.2611498726837526,gillisia,Bacteria,0.0,1.0
glaciecola,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,glaciecola,0.0285397287064528,glaciecola,Bacteria,,
gloeobacter,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,gloeobacter,0.2564158454827886,gloeobacter,Bacteria,,
gluconacetobacter,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,gluconacetobacter,0.5471138474390468,gluconacetobacter,Bacteria,,
gluconobacter,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,gluconobacter,0.1645444616045156,gluconobacter,Bacteria,,
glycomyces,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,glycomyces,0.2391735157679187,glycomyces,Bacteria,,
gordonia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gordonia,0.3411914262045533,gordonia,Bacteria,,
gracilibacillus,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,gracilibacillus,0.234818014647061,gracilibacillus,Bacteria,,
gracilibacter,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,gracilibacter,0.3020724073749973,gracilibacter,Bacteria,,
gramella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,gramella,0.1018730333029849,gramella,Bacteria,,
granulicatella,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,granulicatella,0.1137367798993118,granulicatella,Bacteria,,
guggenheimella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,guggenheimella,0.1316985140627977,,Bacteria,,
haemophilus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,haemophilus,0.1146422288794734,haemophilus,Bacteria,0.0,1.0
hahella,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,hahella,0.2659837061057272,hahella,Bacteria,,
halanaerobium,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,halanaerobium,0.1947567225044838,halanaerobium,Bacteria,,
haliangium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,haliangium,0.3993487987593254,haliangium,Bacteria,,
haliscomenobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,haliscomenobacter,0.1196103396305896,haliscomenobacter,Bacteria,,
halobacterium,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,halobacterium,0.0579456561078271,halobacterium,Archaea,,
halobaculum,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,halobaculum,0.1263917821372251,halobaculum,Archaea,,
halococcus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,halococcus,0.0941667583536023,halococcus,Archaea,,
halomicronema,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,halomicronema,0.1650097502732447,halomicronema,Bacteria,,
halomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,halomonas,0.2238599560778277,halomonas,Bacteria,,
halorhodospira,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,halorhodospira,0.1770635903633798,halorhodospira,Bacteria,,
halorubrum,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,halorubrum,0.0446715731514739,halorubrum,Archaea,,
haloterrigena,2,785,0.9054209919261822,0.4647558386411889,0.9777451966543141,1.433679354094579,2,haloterrigena,0.0714408055386708,haloterrigena,Archaea,0.7509507059099985,0.6236828837585687
halothiobacillus,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,halothiobacillus,0.1610268002108115,halothiobacillus,Bacteria,,
helcococcus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,helcococcus,0.055982554943914,helcococcus,Bacteria,,
helicobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,helicobacter,0.1731828093262166,helicobacter,Bacteria,,
hellea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hellea,0.067787744417017,hellea,Bacteria,,
herminiimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,herminiimonas,0.3037951735348898,herminiimonas,Bacteria,,
hirschia,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,hirschia,0.101188601002398,hirschia,Bacteria,,
holdemania,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,holdemania,0.2433484377296966,holdemania,Bacteria,,
hydrocarboniphaga,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,hydrocarboniphaga,0.3245975676205657,hydrocarboniphaga,Bacteria,,
hydrogenophaga,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hydrogenophaga,0.2364599048893557,hydrogenophaga,Bacteria,,
hydrogenophilus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,hydrogenophilus,0.3136468339911857,hydrogenophilus,Bacteria,,
hylemonella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hylemonella,0.6396194838178585,hylemonella,Bacteria,,
hymenobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hymenobacter,0.2769005284162079,hymenobacter,Bacteria,,
hyphomicrobium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hyphomicrobium,0.417017212866527,,Bacteria,,
hyphomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,hyphomonas,0.1262994839946554,hyphomonas,Bacteria,,
iamia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,iamia,0.4944149724488393,iamia,Bacteria,,
idiomarina,2,785,0.9054209919261822,0.4647558386411889,0.9777451966543141,1.433679354094579,2,idiomarina,0.1786640407306956,idiomarina,Bacteria,,
ignavibacterium,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,ignavibacterium,0.3864807868484544,ignavibacterium,Bacteria,1.329765863661187,1.2342976756099044
inquilinus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,inquilinus,0.452025022188844,inquilinus,Bacteria,,
isosphaera,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,isosphaera,0.4905827920563743,isosphaera,Bacteria,,
janibacter,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,janibacter,0.3017182672878343,janibacter,Bacteria,,
jannaschia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,jannaschia,0.1446297019864807,jannaschia,Bacteria,,
janthinobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,janthinobacterium,0.4981256527621662,janthinobacterium,Bacteria,,
jeotgalicoccus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,jeotgalicoccus,0.0705972615046082,jeotgalicoccus,Bacteria,,
kaistia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,kaistia,0.3519557071958934,kaistia,Bacteria,,
kibdelosporangium,2,749,0.8638985005767013,0.4857587894971072,0.9718890883941397,1.4382929642445212,2,kibdelosporangium,0.5077722231308878,kibdelosporangium,Bacteria,,
kineococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,kineococcus,0.410547249247016,kineococcus,Bacteria,,
kineosporia,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,kineosporia,0.5804942965565342,kineosporia,Bacteria,,
kingella,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,kingella,0.1927350544362803,kingella,Bacteria,,
kordia,3,810,0.9342560553633218,0.5699588477366254,0.9779814439339557,2.050749711649366,3,kordia,0.0203436469282863,kordia,Bacteria,,
kribbella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,kribbella,0.4448471906863653,kribbella,Bacteria,,
kushneria,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,kushneria,0.1732490129716987,kushneria,Bacteria,-1.010674406774253,-0.6209399283300255
kytococcus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,kytococcus,0.2201942134350551,kytococcus,Bacteria,,
labrys,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,labrys,0.5436890268034305,labrys,Bacteria,,
laceyella,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,laceyella,0.2958470878148797,laceyella,Bacteria,,
lachnobacterium,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,lachnobacterium,0.1105897457147205,lachnobacterium,Bacteria,-0.9138082111239165,-0.5926414266445705
lachnospira,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,lachnospira,0.1553245395870672,lachnospira,Bacteria,,
lacibacter,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,lacibacter,0.3887696847044024,lacibacter,Bacteria,,
lactobacillus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,lactobacillus,0.1837507558571185,lactobacillus,Bacteria,,
lactococcus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,lactococcus,0.1586256583836592,lactococcus,Bacteria,,
lampropedia,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,lampropedia,0.4071221667733063,lampropedia,Bacteria,,
larkinella,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,larkinella,0.2788698285214993,larkinella,Bacteria,,
lautropia,3,860,0.9919261822376009,0.6227713178294573,0.9882456584935019,2.2549019607843137,3,lautropia,0.3135512945171012,lautropia,Bacteria,,
leadbetterella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,leadbetterella,0.2058741160493059,leadbetterella,Bacteria,,
leeuwenhoekiella,2,704,0.81199538638985,0.44957386363636365,0.9618559291207517,1.2998846597462514,2,leeuwenhoekiella,0.0943870186546941,leeuwenhoekiella,Bacteria,,
legionella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,legionella,0.3536276545030659,legionella,Bacteria,,
lentibacillus,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,lentibacillus,0.1850545775068779,lentibacillus,Bacteria,0.7066074642287623,0.8626710029587904
lentisphaera,3,810,0.9342560553633218,0.5699588477366254,0.9779814439339557,2.050749711649366,3,lentisphaera,0.018716532355843,lentisphaera,Bacteria,-0.6905066099530728,-1.0079322071590542
leptolyngbya,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,leptolyngbya,0.0732189487146811,leptolyngbya,Bacteria,,
leptonema,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,leptonema,0.1944582871581282,leptonema,Bacteria,,
leptospira,2,809,0.9331026528258363,0.488051091882983,0.9825446275838123,1.5040369088811996,2,leptospira,0.3841556389459667,leptospira,Bacteria,,
leptotrichia,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,leptotrichia,0.2226605825055097,leptotrichia,Bacteria,,
leucobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,leucobacter,0.3407597598745197,leucobacter,Bacteria,,
leuconostoc,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,leuconostoc,0.1366239588258045,leuconostoc,Bacteria,,
leucothrix,2,717,0.8269896193771626,0.46931659693165967,0.9652768922293549,1.3679354094579008,2,leucothrix,0.0507481383708101,leucothrix,Bacteria,,
lewinella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,lewinella,0.071698489429352,lewinella,Bacteria,,
lishizhenia,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,lishizhenia,0.1858843911670734,lishizhenia,Bacteria,,
litorilinea,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,litorilinea,0.2572319770897822,litorilinea,Bacteria,,
loktanella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,loktanella,0.1395954801283343,loktanella,Bacteria,,
longilinea,2,749,0.8638985005767013,0.4857587894971073,0.9718890883941397,1.4382929642445212,2,longilinea,0.1648380813932189,longilinea,Bacteria,,
luteibacter,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,luteibacter,0.6710911864717002,luteibacter,Bacteria,,
luteimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,luteimonas,0.4033579825101395,luteimonas,Bacteria,,
luteolibacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,luteolibacter,0.3374561911461971,luteolibacter,Bacteria,,
lutimonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,lutimonas,0.1180587927046676,lutimonas,Bacteria,,
lutispora,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,lutispora,0.301171581338692,lutispora,Bacteria,0.6669679696441493,0.8209196581016569
lysobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,lysobacter,0.40467431747409,lysobacter,Bacteria,,
magnetospirillum,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,magnetospirillum,0.2884017549600718,magnetospirillum,Bacteria,,
maribacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,maribacter,0.0395035678572158,maribacter,Bacteria,,
maricaulis,2,809,0.9331026528258363,0.48805109188298307,0.9825446275838123,1.5040369088811996,2,maricaulis,0.0853602869010483,maricaulis,Bacteria,,
marinicella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,marinicella,0.0942762386962488,marinicella,Bacteria,,
marinimicrobium,2,785,0.9054209919261822,0.4647558386411889,0.9777451966543141,1.433679354094579,2,marinimicrobium,0.3017373960898321,marinimicrobium,Bacteria,0.7130722616422216,0.6100624419229448
marinobacter,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,marinobacter,0.1025147739995352,marinobacter,Bacteria,,
marinococcus,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,marinococcus,0.2105606842466973,marinococcus,Bacteria,1.7744056511363688,1.8330599761190054
marinomonas,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,marinomonas,0.1199407273308305,marinomonas,Bacteria,,
mariprofundus,2,809,0.9331026528258363,0.48805109188298307,0.9825446275838123,1.5040369088811996,2,mariprofundus,0.0374075806604566,mariprofundus,Bacteria,,
marivirga,2,785,0.9054209919261822,0.4647558386411889,0.9777451966543141,1.433679354094579,2,marivirga,0.2713306165221039,marivirga,Bacteria,,
marivita,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,marivita,0.0214638367606668,marivita,Bacteria,1.4719439467475823,1.529349592863311
megamonas,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,megamonas,0.1017220092526961,megamonas,Bacteria,,
megasphaera,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,megasphaera,0.128204256427651,megasphaera,Bacteria,,
meiothermus,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,meiothermus,0.1951987873547681,meiothermus,Bacteria,,
mesorhizobium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,mesorhizobium,0.4080621840626654,mesorhizobium,Bacteria,,
methanobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methanobacterium,0.1436750551990653,methanobacterium,Archaea,,
methanobrevibacter,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,methanobrevibacter,0.1376920274769136,methanobrevibacter,Archaea,1.8425913465843153,1.9241615342349638
methanocalculus,2,809,0.9331026528258363,0.48805109188298307,0.9825446275838123,1.5040369088811996,2,methanocalculus,0.0771728789976025,methanocalculus,Archaea,,
methanocella,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methanocella,0.145396635508563,methanocella,Archaea,0.0,1.0
methanocorpusculum,2,785,0.9054209919261822,0.4647558386411889,0.9777451966543141,1.433679354094579,2,methanocorpusculum,0.1269516910711692,methanocorpusculum,Archaea,,
methanolobus,2,809,0.9331026528258363,0.48805109188298307,0.9825446275838123,1.5040369088811996,2,methanolobus,0.0766900157290014,methanolobus,Archaea,,
methanomassiliicoccus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methanomassiliicoccus,0.2956266000404271,methanomassiliicoccus,Archaea,,
methanosarcina,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methanosarcina,0.1346504413110096,methanosarcina,Archaea,,
methanosphaera,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,methanosphaera,0.1326520048605711,methanosphaera,Archaea,,
methanospirillum,2,749,0.8638985005767013,0.4857587894971073,0.9718890883941397,1.4382929642445212,2,methanospirillum,0.0967158621507981,methanospirillum,Archaea,,
methylobacillus,3,860,0.9919261822376009,0.6227713178294574,0.9882456584935019,2.2549019607843137,3,methylobacillus,0.3456417341122065,methylobacillus,Bacteria,,
methylobacterium,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methylobacterium,0.3934353509514121,methylobacterium,Bacteria,,
methylocaldum,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,methylocaldum,0.2911146873267851,methylocaldum,Bacteria,,
methylocella,2,749,0.8638985005767013,0.4857587894971073,0.9718890883941397,1.4382929642445212,2,methylocella,0.4950405592109281,methylocella,Bacteria,,
methylomonas,3,827,0.9538638985005767,0.5894800483675937,0.9813914120752875,2.121107266435986,3,methylomonas,0.0646533198866627,methylomonas,Bacteria,,
methylophaga,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methylophaga,0.1800616389472372,methylophaga,Bacteria,,
methylopila,3,803,0.9261822376009228,0.6447696139476962,0.9793386826591985,2.1891580161476356,3,methylopila,0.4301200931994031,methylopila,Bacteria,,
methylosinus,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methylosinus,0.727500666371657,methylosinus,Bacteria,,
methylotenera,4,867,1.0,0.7179930795847751,0.9861742293388294,2.8719723183391004,4,methylotenera,0.2497309122842347,methylotenera,Bacteria,,
methylovirgula,2,787,0.9077277970011534,0.5419313850063533,0.9802751059369579,1.572087658592849,2,methylovirgula,0.4369321780645275,methylovirgula,Bacteria,,
