genus_lower,Cu_mean,Cu_sd,Cu_n,Zn_mean,Zn_sd,Zn_n,Pb_mean,Pb_sd,Pb_n,Ni_mean,Ni_sd,Ni_n,Co_mean,Co_sd,Co_n,As_mean,As_sd,As_n,Cr_mean,Cr_sd,Cr_n,Hg_mean,Hg_sd,Hg_n,pH_mean,pH_sd,pH_n,ko_per_mb_primary,mean_genome_mb,mean_levins_B_std,phylum,kingdom,Cu_sd_01,Zn_sd_01,Pb_sd_01,Ni_sd_01,Co_sd_01,composite_metal_sd,ko_z,genome_z
methylobacter,20.7875,20.565176877430453,16,63.25,29.949869226203088,16,27.879375,42.16939829920112,16,20.14375,6.05320507389818,16,11.00625,2.942667440718823,16,19.35,56.07159708800883,16,60.00625,17.48021619812905,16,0.0325,0.0240831891575845,16,,,0,5.082496370419925,4.918842666666667,0.139305028910594,Proteobacteria,Bacteria,0.5264376718387603,0.5617692005484956,0.5248424572858755,0.03905241883181415,0.06320644335877669,0.3430616383727444,-0.7791472484988101,0.10608175834046767
methylobacterium,16.43521126760563,15.834655605690973,497,37.26067193675889,31.54148509382278,506,17.702133072407044,24.07430013540805,511,20.40474308300395,23.47425506221533,506,9.22563600782779,7.778151170047588,511,9.194246031746031,30.480367938217043,504,73.1771037181996,150.3468686275338,511,0.0288647342995169,0.0205826994938038,414,,,0,9.96118726097649,5.922988741626795,0.3934353509514121,Proteobacteria,Bacteria,0.37824085608534763,0.6058678056052514,0.2935046628503151,0.35002328025762625,0.5386247292206416,0.43325226680383644,0.4309372748364899,0.6189374805418287
methylocaldum,24.5,23.44998377676272,24,56.22083333333333,41.284663740242905,24,31.22083333333333,47.74015645560661,24,21.32916666666667,8.874412615793922,24,11.929166666666667,5.887531347034923,24,23.03333333333333,63.61934123920292,24,58.97083333333333,26.26542576429535,24,0.036,0.0276062540587797,20,,,0,6.007506556133258,5.659586,0.2911146873267851,Proteobacteria,Bacteria,0.6168123202096604,0.8758202456801731,0.596062126478685,0.08941180245981924,0.3527415196419559,0.5061696028940587,-0.5497126450838107,0.4844076480249886
methylocella,16.677333333333337,15.337089959038291,150,46.03333333333333,30.366607116049234,150,22.108266666666665,28.76815768005053,150,18.50933333333333,15.59994126071658,150,9.545333333333334,5.970785550451921,150,12.380405405405408,36.99498340469204,148,62.01799999999998,97.09846802404996,150,0.0299999999999999,0.0225571170456635,137,,,0,7.754574972048695,4.12659625,0.4950405592109281,Proteobacteria,Bacteria,0.36265321991875227,0.5733156798155031,0.35351354713175237,0.20946446505238,0.360926961449822,0.371974774673642,-0.11637909337235758,-0.2985487215398202
methylococcus,16.86105263157895,16.958198184317546,190,44.635384615384616,32.98358744048458,195,21.39025510204081,30.268013825823296,196,20.24896907216495,19.68686008665621,194,9.909183673469387,7.674200357370494,196,12.781443298969071,39.64185083724608,194,65.0938775510204,92.86670880002713,196,0.0318079096045197,0.0226411568285994,177,,,0,8.212541263131431,3.287654714285714,0.08290515523544,Proteobacteria,Bacteria,0.41343897125091167,0.6458238673225598,0.3726885419061914,0.28241716702683684,0.5284044245017687,0.44855459440165363,-0.002787571900648344,-0.727028180766461
methylomicrobium,15.713043478260866,8.437702420350421,23,50.41739130434781,21.84086353966122,23,15.123043478260872,5.133994931100845,23,21.96086956521739,15.486995692293664,23,12.834782608695656,7.685914430463761,23,6.095652173913043,2.75606410086254,23,59.35652173913043,32.597668992052405,23,0.019090909090909,0.0110879990504925,22,,,0,4.656569671429118,4.5097575,0.1560746424274528,Proteobacteria,Bacteria,0.14651059944463649,0.33709448697668815,0.05136127173746312,0.20744835346724272,0.5295561364838985,0.2543941696219858,-0.8847918400677731,-0.10285364839408397
methylomonas,17.904761904761905,25.75283433314625,21,52.87142857142857,36.812513400434135,21,30.35619047619048,51.31422214904855,21,14.88095238095238,4.177752870577561,21,9.104761904761904,2.6077722658384475,21,26.04285714285714,67.68720389725499,21,54.10476190476191,20.23226324933709,21,0.035,0.0301467001413382,18,,,0,9.15447329445223,4.041739902439024,0.0646533198866627,Proteobacteria,Bacteria,0.6889555577109521,0.7519112073236973,0.6417549692145733,0.005575045905345228,0.03027999816791696,0.423695355664497,0.2308442360381094,-0.3418880966536277
methylophaga,22.01,13.785616497720447,10,48.81,29.934537837681003,10,16.689,6.501390364119561,10,26.52,15.393995943584988,10,13.91,10.12965393727194,10,3.39,2.8846143589741766,10,62.63999999999999,26.64028695207484,10,0.038,0.0147572957474524,10,,,0,13.79603434233976,2.9718685081967213,0.1800616389472372,Proteobacteria,Bacteria,0.31404897241926183,0.5613444166159137,0.06884281512188979,0.20578828062503657,0.7698213327812166,0.3839691635126637,1.3821123352400089,-0.8883122477199956
methylosinus,22.660714285714285,26.63654325373201,28,59.72142857142856,42.17414827911505,28,36.18,54.340623437310285,28,17.610714285714284,8.35868762008479,28,10.425,5.769307359415634,28,29.503571428571423,70.61697142641529,28,57.05714285714287,26.019300935344532,28,0.042,0.0348807492274272,25,,,0,6.807798123875275,4.700491909090909,0.727500666371657,Proteobacteria,Bacteria,0.716640212437288,0.9004650284960642,0.6804461657345402,0.08020595974184055,0.34111789547364146,0.5437750523766749,-0.35121258389836413,-0.005438306580541545
methylotenera,18.34276315789474,18.569285335664084,152,47.68641975308641,31.299033593266135,162,22.481296296296296,34.936339640862855,162,19.729813664596275,14.520867935149816,161,10.296913580246914,6.132495898310557,162,16.819135802469134,46.22352327112625,162,61.70987654320987,54.15853449244872,162,0.03625,0.0246737977680027,136,,,0,20.35909164532104,1.5717793582089552,0.2497309122842347,Proteobacteria,Bacteria,0.46391078440121986,0.5991502469367423,0.43237101436266917,0.19020268910786778,0.37682610633139335,0.4124921682279785,3.009978139050823,-1.6033912089077667
methylovirgula,13.911688311688312,9.238149934773825,77,29.10263157894737,27.28072811190694,76,15.946233766233767,11.179252992528172,77,16.384415584415585,10.91044966190748,77,8.366233766233767,6.243599046215049,77,3.7891891891891887,5.2598652924978975,74,48.51948051948052,35.050294836814736,77,0.0255,0.0152298769706906,60,,,0,6.978883718446342,3.295656,0.4369321780645275,Proteobacteria,Bacteria,0.1715868576413706,0.48781580373037553,0.12864721150222636,0.1257556620176185,0.3877496190733012,0.26031103079297846,-0.3087774235653331,-0.7229416187951835
methylovorus,25.142857142857142,30.28194979713961,14,55.99285714285715,43.969385578284665,14,38.180714285714295,61.97677647738283,14,20.46428571428571,15.342680898163044,14,10.935714285714283,5.228855904108858,14,39.67142857142857,81.16007381969031,14,74.35714285714286,63.061846496249096,14,0.0545454545454545,0.0304511531353531,11,,,0,6.778136127793172,2.9506636666666664,0.3972052465762758,Proteobacteria,Bacteria,0.8308427729641975,0.9502053347155763,0.7780709913239077,0.2048722919854501,0.28798143201806814,0.6103945646014399,-0.35856978754077207,-0.8991423695401636
microbacterium,17.934536082474228,15.748458537134749,388,43.91767676767677,29.428057578045745,396,17.815870646766168,23.2284596780683,402,22.80931989924433,24.437102086267892,397,10.52636815920398,7.825462069569784,402,9.87,30.21484473078197,400,80.6912935323383,158.75203299130135,402,0.0313569321533923,0.0210505035997497,339,,,0,16.144025088226364,3.406833159600997,0.3231795495852764,Actinobacteria,Bacteria,0.37554049171670506,0.5473114621869652,0.28269096822019296,0.36721038256728605,0.5432762735153729,0.4232059156413045,1.9644954634745897,-0.6661592004784765
microbispora,19.62751677852349,15.92826341911456,149,46.7038961038961,31.99106060413393,154,19.157798742138365,28.15342840933845,159,21.98589743589744,21.10093240171322,156,10.174213836477984,6.777543091640793,159,10.036708860759497,35.565016007612094,158,71.32767295597483,130.01421631710355,159,0.0348837209302325,0.0235556614436214,129,,,0,4.589910982869195,8.4968968125,0.4851957753528522,Actinobacteria,Bacteria,0.38117338277366203,0.6183241107199089,0.3456545063918649,0.30765877337241093,0.44024628270238025,0.4186114111920454,-0.9013255064101776,1.933530561653066
microbulbifer,16.79615384615385,15.862496165969109,26,35.22,28.73656207690823,25,15.487692307692308,6.410479113259669,26,26.98846153846154,38.18579135671359,26,8.534615384615385,8.599206582362925,26,4.43846153846154,3.7965328312108064,26,130.9153846153846,294.91417014759764,26,0.0219047619047619,0.0098076743517755,21,,,0,7.390940431165881,4.194324157894737,0.1617960429925835,Proteobacteria,Bacteria,0.3791130395393486,0.5281523248451193,0.06768055515109905,0.6126285260645782,0.6193497980184121,0.4413848487237114,-0.20657306957285243,-0.26395749424460646
micrococcus,14.038709677419355,9.500129031381798,31,39.54838709677419,36.432246439729205,31,17.63258064516129,14.673421088880836,31,16.364516129032257,9.915998802847067,31,8.290322580645162,5.793464987305938,31,3.661290322580645,2.4632874266387508,31,45.93225806451613,24.663013969596584,31,0.0378260869565217,0.0229538116737881,23,,,0,15.636982914837432,2.4940872681388013,0.2772391363815261,Actinobacteria,Bacteria,0.17979408591094798,0.7413752213126138,0.17331859893988835,0.10800442196635635,0.34349304110228607,0.30919707384641854,1.838731421345197,-1.1323333608174064
micromonospora,16.894535519125682,15.501196304585008,549,39.656474820143885,30.144564797488705,556,17.501598579040852,23.734715769760435,563,20.361290322580643,21.182356224183383,558,9.60621669626998,7.5085962884830755,563,9.17906976744186,30.43592497168799,559,68.3259325044405,128.6721781624535,563,0.0301301518438177,0.0207150539090574,461,,,0,6.997251297625287,6.716923260416667,0.4442746620943624,Actinobacteria,Bacteria,0.36779431039439237,0.5671635945596989,0.28916322753658424,0.3091122125297011,0.5121224541820928,0.40907115984049386,-0.3042216269809257,1.0244301386003072
modestobacter,16.180050505050502,13.740743480243268,396,35.917369727047145,28.550979037674487,403,15.44341463414634,14.39158914746792,410,20.429382716049385,24.47008379339231,405,8.998048780487805,7.667296064863407,410,5.595049504950494,16.48537438106565,404,74.30512195121953,164.20924080537466,410,0.0271951219512195,0.017010476372139,328,,,0,6.948130908508307,4.893402333333333,0.6657653356434647,Actinobacteria,Bacteria,0.31264319958338155,0.5230104100659958,0.16971550272356536,0.36779911573105356,0.5277256037068814,0.3801787663621755,-0.31640518687108404,0.09308840921521373
mucilaginibacter,16.1738,15.154972779913525,500,41.652652259332015,30.17982029421387,509,19.613502935420744,25.857679787248767,511,18.902366863905325,18.01072787250854,507,9.439726027397262,6.886793778838075,511,10.377029702970296,33.374271692444474,505,62.87945205479453,103.88345292990768,511,0.0301594533029612,0.0216810018402363,439,,,0,6.806534400417924,5.142117550724637,0.3753880365366784,Bacteroidetes,Bacteria,0.3569478896834736,0.5681404120555485,0.31630437974400943,0.25249771447681263,0.4509876639878825,0.38897561198954533,-0.3515260311389911,0.22011676257779655
mycetocola,16.22,9.80598140513378,130,38.416428571428575,29.374857380861283,140,13.898888888888887,8.850945989590317,144,19.546762589928058,18.474695981724327,139,8.859027777777776,7.076983407714699,144,4.121527777777778,2.2731070875325763,144,59.41736111111111,99.7708663909468,144,0.0316346153846153,0.0187528937274119,104,,,0,8.177879827691509,3.5461514,0.4396014803251473,Actinobacteria,Bacteria,0.18937576735300168,0.5458374542103498,0.09888084041360402,0.26077968156224635,0.469686853647193,0.3129121194372789,-0.011384809873569102,-0.5950040582363575
mycobacterium,16.26138888888889,14.955413875513957,720,39.634662998624485,29.86758763797125,727,17.910354223433245,23.19924598635639,734,19.629355281207133,20.358507003546137,729,9.35599455040872,7.234149406227453,734,8.708115543328748,29.20105997638112,727,66.25463215258856,126.4780812897109,734,0.0295915032679738,0.0207785406351836,612,,,0,15.17575065399532,4.678516510898776,0.4555625266464975,Actinobacteria,Bacteria,0.3506961485986309,0.5594894398746434,0.28231748414473895,0.29440626185518054,0.48513920418567247,0.3944097077317733,1.724329826116376,-0.01666198109516465
