genus_lower,ko_per_mb_primary,mean_genome_mb,predictor_z,genome_mb_z,pH_sd,pH_n,temp_sd,temp_n,georoc_Cu_sd,georoc_Cu_n,georoc_Ni_sd,georoc_Ni_n,georoc_Zn_sd,georoc_Zn_n,georoc_Co_sd,georoc_Co_n,georoc_Cr_sd,georoc_Cr_n,georoc_Pb_sd,georoc_Pb_n,georoc_As_sd,georoc_As_n,georoc_Cd_sd,georoc_Cd_n,georoc_Hg_sd,georoc_Hg_n,total_n,PF1_As_sd,PF1_Cd_sd,PF1_Cr_sd,PF1_Cu_sd,PF1_Hg_sd,PF1_Pb_sd,PF1_As_n,PF1_Cd_n,PF1_Cr_n,PF1_Cu_n,PF1_Hg_n,PF1_Pb_n,Cu_ICP_MS_mg_kg_0_2_sd,Ni_ICP_MS_mg_kg_0_5_sd,Zn_ICP_MS_mg_kg_0_9_sd,Pb_ICP_MS_mg_kg_0_1_sd,As_ICP_MS_mg_kg_0_4_sd,Co_ICP_MS_mg_kg_0_1_sd,Cr_ICP_MS_mg_kg_0_5_sd,Hg_AR_mg_kg_0_01_sd,Cu_MMI_ME_mg_kg_0_01_sd,Ni_MMI_ME_mg_kg_0_005_sd,Zn_MMI_ME_mg_kg_0_02_sd,Pb_MMI_ME_mg_kg_0_01_sd,As_MMI_ME_mg_kg_0_01_sd,Co_MMI_ME_mg_kg_0_005_sd,Cr_MMI_ME_mg_kg_0_001_sd,Hg_MMI_ME_mg_kg_0_001_sd,Cu_ICP_MS_mg_kg_0_2_n,Ni_ICP_MS_mg_kg_0_5_n,Zn_ICP_MS_mg_kg_0_9_n,Pb_ICP_MS_mg_kg_0_1_n,As_ICP_MS_mg_kg_0_4_n,Co_ICP_MS_mg_kg_0_1_n,Cr_ICP_MS_mg_kg_0_5_n,Hg_AR_mg_kg_0_01_n,ko_per_mb_tier1_z,ko_per_mb_tier2_z
gallionella,13.336125464583084,2.474481819148936,1.2352271000835966,-0.7717378950426856,0.624704451815778,41629,5.154604485836851,73955,83.50775794184264,14209,131.4112177841309,26056,47.332047115380085,26800,53.65138770630073,12554,261.9680843714967,24253,14.475279951161417,36873,29.93459763694404,534,0.1562988113213166,376,0.1461471860830717,9,81479,0.0312094194180482,0.0609205651120138,0.0498567743381134,0.030393975355148,0.0502702474563059,0.0229445760413462,7322,7322,7322,7322,7322,7322,8.614388545349,9.73824463247952,30.853835252447045,10.34938319779538,3.525766994920068,5.32037483328266,32.26746392725549,0.2473919770060777,1.4086800579379404,0.9538165315609394,3.0392520547184945,0.6685314672664393,0.2103723738651194,0.3134590479402453,0.0838698059886994,0.0571576766497729,188.0,188.0,181.0,188.0,185.0,185.0,188.0,151.0,1.3342876252456228,0.9758440291972555
hellea,7.34449988764664,1.9061883333333327,-0.3292631174531534,-1.1199091119736329,0.6550914207879521,9803,3.7415806111932817,86754,20.71093148437678,54682,64.32373561709775,58607,50.03539702538123,57738,25.01955361074196,6405,112.04931952831484,59437,11.97667245135465,16636,31.968310878960096,250,0.1884507574362941,285,0.1532038791004606,8,96073,0.0357743931097987,0.0566200230562735,0.0455950506636432,0.0324853787640575,0.0518014730002055,0.0229527162253207,5834,5834,5834,5834,5834,5834,10.303226008356896,12.704464004871047,31.372490717177524,10.579923587369112,3.7799734952316015,5.946696715575747,33.23382662891877,0.0179228783542014,1.0395135082338531,1.4186381083541475,2.84234075401234,0.7913864525421261,0.1305270918275823,0.303820872979157,0.0864024918479017,0.0300642169839352,827.0,828.0,757.0,828.0,827.0,757.0,828.0,613.0,0.4296194098150804,3.1052146339010407
halomonas,15.974913515185738,4.194075913857678,1.9242484747188888,0.2817902264749359,1.018010632454429,146251,6.362219787813548,290619,54.1067425003261,90613,174.49313204692956,116244,117.5432882373529,162648,42.65059716498223,88142,339.18880258776124,137899,15.310501460520628,127499,4.190681449499813,29440,0.5240591792609574,1739,0.6997463338409093,131,312070,0.0418401732264424,0.057710048631416,0.0512105599362884,0.0398254779587145,0.0534022182790719,0.0250791616240991,22705,22705,22705,22705,22705,22705,11.08585562229441,14.709439111458837,36.86363926135685,11.203632625628842,3.738028066405368,7.202113479021815,51.58939328807217,0.0942867645078703,1.3211452630971745,1.503352560831151,2.9545375710682995,0.6130437811907874,0.0744995540618608,0.2198662812602133,0.1009843141785272,0.0150672032277998,1643.0,1648.0,1531.0,1654.0,1631.0,1566.0,1654.0,1103.0,1.3699950127320608,0.3711725106707856
methylophaga,13.79603434233976,2.9718685081967213,1.3553152015461252,-0.4670085023372883,1.2217501118722836,63631,6.759185438868695,109890,75.7100704260032,29529,218.5271503502088,35094,81.65683568211715,72321,30.636597587193204,39314,264.0942911402972,60492,13.269873787830678,54587,2.1347380436950973,22002,0.6759079115931771,587,1.3919403423518792,33,120490,0.0425873812677432,0.0553130334564976,0.0499000961300697,0.0405657060579256,0.05389502828631,0.0231494310744138,8618,8618,8618,8618,8618,8618,10.448566846354478,13.55159311729917,32.39822848840522,9.2836280068383,3.661960946843785,6.499681757942351,36.74615775273419,0.0218347644076357,0.5964749757227074,1.4729884815612653,2.626171166071783,0.6787309925565906,0.1522909646600479,0.2368089212056129,0.093642321502661,0.0307630588445571,620.0,621.0,559.0,622.0,621.0,569.0,622.0,425.0,2.94225783680346,4.419821958203719
sporomusa,8.68506123157964,5.066170384615385,0.020774628006812,0.8160884381228947,0.7635006982728164,62954,6.376722473136245,70556,176.32269607074383,9035,185.17138031535995,30000,91.9416045959975,10292,29.350298814785447,18313,315.8759794542793,27904,13.755008860678338,29232,2.556455731720698,1009,0.4660520317724219,812,0.0091526113277931,17,80709,0.029889463441328,0.0536909210624579,0.0346274028934561,0.0267837233043112,0.0500001771157603,0.0231801011494709,8802,8802,8802,8802,8802,8802,12.02200308645711,15.453329090697856,32.20111408850408,18.144079987626764,20.66916271615969,7.479474690538151,79.18311456743608,0.227825771722605,1.867036214118453,0.9746537457446696,1.87500366569032,0.9951031610664056,0.2129161274091851,0.309239384948469,0.1054015366065291,0.0332528194293356,256.0,257.0,257.0,257.0,245.0,257.0,257.0,179.0,-0.9431785096947384,0.105687235685174
pontibacillus,7.366423152667969,4.344035,-0.323538672021456,0.3736643000217972,0.8136106847554365,11670,9.46761506909367,12683,186.1264554468244,1402,177.35340122156697,7126,105.04515589644392,1419,22.15203025752919,6686,354.4571802423908,7066,16.723367397059626,6824,3.249303623089582,214,0.263006398876496,256,3.4011836175072934,2,13501,0.0414782619247773,0.0561951621682566,0.0476240656006471,0.0420892754808163,0.0517562400198457,0.0248962052448103,1454,1454,1454,1454,1454,1454,8.254493765624435,10.212318219143327,29.195358824609265,11.048177499610532,4.558660564092687,7.223627080384666,30.54421533560602,0.0165241197056198,1.2881782724074415,0.9425930681878,2.7036474336615264,0.9306481883639224,0.2986314298546119,0.3321236148114642,0.0964637028713701,0.05,101.0,102.0,102.0,102.0,101.0,102.0,102.0,68.0,-0.4373394133868865,-0.0988999700073778
psychrobacter,13.112072582123783,3.126889341346154,1.1767240213585546,-0.3720332941491719,0.6960932812368203,119336,6.203053054819084,217382,50.5962945285082,81019,108.45727164010164,99670,92.266274325492,91336,25.03709101127344,27176,240.6289652121594,96437,12.69466988211518,104186,23.014797163859683,1738,0.4448208015330496,955,1.1095266275584266,53,237601,0.0395764588138808,0.0593000805894566,0.0492087716778557,0.03807855803378,0.054558494099663,0.0241792354595647,14794,14794,14794,14794,14794,14794,11.313171403427878,14.508137717190264,36.79142065247016,13.684602078958031,11.33399282777242,7.079150723318411,49.27921526075743,0.1656686913033129,1.2451467730712786,1.4412257564804836,3.2046227131535234,0.697766967975049,0.0790868250496055,0.2482378833614042,0.0995273892805131,0.0164246390757535,1386.0,1393.0,1335.0,1396.0,1383.0,1347.0,1396.0,1023.0,0.1087430723038895,0.9615258622387352
citrobacter,12.629322746286462,5.225933434903047,1.0506718530468078,0.9139690174848484,1.2034824881632429,40631,6.388466035071412,47783,113.15360229430244,8173,148.22051705679536,13337,50.690969819837605,21938,27.93902366114168,20045,273.2020764642272,26059,16.478278660098734,20338,3.787404380759408,12297,0.103663667255937,324,1.9933610226616416,6,55319,0.0342491836265786,0.0560248702251561,0.0395322496288552,0.0298341386870058,0.0520974260114091,0.0243249353724605,6746,6746,6746,6746,6746,6746,8.368953043151421,10.989353954644097,26.87845064404969,9.015382838787785,2.812340034510312,6.768683879799084,35.34106777469947,0.0215806141142121,1.7615000814641515,1.2143540023449828,1.977159465299279,0.535931633225041,0.4598258835326064,0.2706809750237413,0.1526780834790025,0.0520174795796392,361.0,360.0,358.0,362.0,359.0,359.0,362.0,279.0,3.697111389844672,2.243798903011524
oceanobacillus,10.14705778936537,4.04058012195122,0.4025206639294499,0.1877493514767807,0.9439537965307788,233718,6.191655717441311,240755,153.0162821943384,38994,244.48728031192704,58467,111.49594603765472,54139,36.70187924087485,53008,401.90539808125806,81775,15.19720144075844,127885,4.723461899371194,19121,0.2670740582600251,1655,0.178484311326915,104,261145,0.0353320465866963,0.0581346572763425,0.0423697607300786,0.0318906991400023,0.0525264642393445,0.0255300100921522,20280,20280,20280,20280,20280,20280,11.834016724228295,13.3543341035519,36.73453255427261,18.81720936666736,18.92334320707742,6.925700700924479,57.588978836287765,0.225856435367111,2.1715698760599373,0.9471094557117036,2.4250257786494607,0.8957312098159799,0.0940793483146528,0.3003502891064833,0.1258900575480902,0.0229087945011752,1086.0,1090.0,1080.0,1100.0,1032.0,1085.0,1100.0,728.0,0.3156309386846102,2.412744188872071
kibdelosporangium,2.636486662099024,11.758072,-1.5585857012533553,4.915955121737559,0.8728453936155208,132961,7.227121633849941,137834,252.74284647557573,21728,255.23596059278253,55458,92.95630278441088,23744,40.55640849629284,45106,437.8041229152996,54632,18.55635173666501,58865,4.08470682339524,4498,0.3412290521647416,884,0.0183409903869604,167,150707,0.0383407226262795,0.0567959116723923,0.0466772076486135,0.0331450318845877,0.0488619413726061,0.0289489895303,14847,14847,14847,14847,14847,14847,11.09619699608388,12.74478942717745,32.55752599868116,16.499192599607937,15.10218326059571,6.577772166803594,56.281126727664365,0.153302967804208,1.7927385789600712,0.8275472899760198,2.0397615758413563,0.8555451729937812,0.0860180084815048,0.3054303857202406,0.1076346477879623,0.0199873293196798,1190.0,1194.0,1197.0,1221.0,1163.0,1204.0,1221.0,801.0,-1.1960263818675396,-0.9365055734622552
curvibacter,11.367159914800036,3.079045272727273,0.7211049638206211,-0.4013454858419139,0.7207740831578191,267560,6.547499096470331,486413,208.6389229388946,75851,202.615884574322,134499,73.40176756327362,109725,44.70749954152398,87220,402.0723715972963,126895,16.362781961485645,156599,14.51130967887826,5953,0.3032031587953325,2578,0.0541792440632538,256,526657,0.0330987527525233,0.0587669057012429,0.0429019922857433,0.0310496849286643,0.0529193414822524,0.0237529913308851,49028,49028,49028,49028,49028,49028,8.677097774228475,13.884080886942002,26.679110532834965,9.794605898931351,5.853246961742364,6.727536850325315,55.548338796755445,0.0729754462829816,1.4054348486625348,1.451169460927356,1.7517573415031915,0.6720044053530773,0.1227199151176196,0.2698202703452578,0.1222626848961111,0.0265349310174826,2315.0,2317.0,2296.0,2324.0,2270.0,2307.0,2324.0,1823.0,0.9727855382153808,0.3190503901214017
lactobacillus,23.283301158125173,1.8468171548343475,3.832562141273373,-1.1562835135540932,0.8493617882075204,251840,5.695099121024176,289215,119.61185858198752,67508,199.2779268133418,93549,157.30876919133703,75586,31.692679769303325,65443,433.5416256750416,99116,16.100128941300717,146282,28.441561024591003,7737,0.4938905727940698,1597,0.2816012132669275,62,325604,0.0357533608053349,0.0566162190151555,0.0433399528612339,0.0336393014604547,0.0542251959658229,0.0230525507211046,29876,29876,29876,29876,29876,29876,10.676341827728626,12.238729477282034,30.439819657946643,14.491398215347344,16.198295588041017,7.347823791646687,33.730624759498184,0.1230081923424659,0.9987305632755948,1.236256732778697,2.3866376146761725,0.7493153975078288,0.1408121978738754,0.2658145200039754,0.1349519311134453,0.0222374925042032,815.0,816.0,788.0,820.0,808.0,804.0,820.0,627.0,-0.8329112721335535,-1.3312196117806332
skermanella,4.805673507816398,8.5315825,-0.9921832188957316,2.9392110560939324,0.9168970851983416,845270,5.286240857877719,895464,171.5496849037918,138921,198.37774843892515,272361,116.03608042356606,228470,38.70047896008313,210351,303.89780314386246,340297,16.781700651070636,237667,3.623948069585075,76844,0.3663387914045188,3230,0.1384293404469448,364,964170,0.0354493273797473,0.0561883886321763,0.0412859504261177,0.0314826877084888,0.051319534239316,0.0267895524756999,72006,72006,72006,72006,72006,72006,11.235784137377896,14.62266061161133,33.56448160591354,16.131719661299318,16.41323180396687,7.526451000261357,52.7341821802946,0.1753410471412097,1.7577329838663265,1.159105291825229,2.2309867603367373,0.887076406562025,0.2202011238598186,0.3103043431856028,0.1496450664342332,0.0379040495898346,2621.0,2625.0,2660.0,2695.0,2557.0,2682.0,2695.0,1827.0,-0.5064096063692014,-0.2075294991791155
perlucidibaca,9.055990168548748,1.9876346666666669,0.117628926700522,-1.0700101254481538,0.7513144047157088,95200,4.89277962337473,173841,199.36798603547965,73953,137.1855507008167,87542,55.5129771058848,108877,40.42379871158985,30644,262.66378091067213,81717,11.27736499125739,125498,26.661695495564985,1106,0.2958807421609963,337,0.0707523034840294,103,182433,0.0330409201738527,0.0617160780587845,0.0437056980876706,0.0316847110426939,0.0544195121821703,0.0211156447136581,12168,12168,12168,12168,12168,12168,6.990937432585704,11.412840038361104,21.053456884655272,6.432717884574603,1.949106188118703,5.697312771803637,48.61532591715201,0.0124954740087855,0.7901134711923502,1.3554886293937711,1.540038714675208,0.3539980656244733,0.0115028743771214,0.1975944497667015,0.1073966168857021,0.0005,521.0,520.0,524.0,524.0,520.0,524.0,524.0,472.0,1.121150131610933,2.268593538075698
phyllobacterium,7.595442667161358,5.266315836065574,-0.2637387420276455,0.9387097370360707,0.7373300632572561,324821,5.717810200163483,448991,146.39473800106546,127761,141.94843174471194,191615,57.28808093384797,168233,40.41382463935852,87814,266.5481123854418,191602,12.810200228228236,190491,8.684412447157941,11270,0.3076241747466596,1830,1.4128044813040077,232,483880,0.0377617118211822,0.0575628904201099,0.0441546010878508,0.0345560652648598,0.0519897287884246,0.0252121685754711,36878,36878,36878,36878,36878,36878,9.589847873912648,14.029155520169738,30.16349069228136,12.136509835681697,9.791631043512533,7.19010050029716,54.69702880509813,0.1164755193481878,1.600257558542237,1.3921267978384235,2.299666854679964,0.9021802494347514,0.2128272032671951,0.2962729235505215,0.1156140868883421,0.0464839217983485,1917.0,1918.0,1907.0,1926.0,1848.0,1914.0,1926.0,1391.0,0.0022787113373901,-0.5793647966421371
paludibacter,4.970888478195894,3.621083047619048,-0.9490434729903298,-0.0692601172479693,0.6807228922832247,71085,5.747145249845068,117685,161.0410352406379,30996,166.9814854412243,47914,76.9072409745681,47567,25.70481469917837,23329,338.0031685439969,43620,15.65347274999302,66393,22.63644426328206,1840,0.2330831621244731,596,0.2472466187286958,35,131562,0.0321757740548172,0.0593591814861161,0.0417116848777762,0.0302014277475158,0.0547356968290586,0.0211958224910433,14463,14463,14463,14463,14463,14463,9.011726529310891,11.643211139750008,24.49547737025478,9.71987456594714,9.354485471747193,5.907544915799065,40.42478461094945,0.1212898427987771,0.9591817049452576,1.321475571323299,1.7762261970333937,0.5689744542615108,0.0112535725052016,0.2843062450737123,0.0955564371236669,0.0003892494720807,699.0,700.0,692.0,701.0,698.0,695.0,701.0,638.0,-0.5970424567882666,-1.3543678418207172
legionella,7.695870262329039,3.5083751518218627,-0.2375158100047616,-0.1383118417827202,0.9897716462434664,518251,5.933855183780303,694335,117.75017933304206,155885,192.39542870769995,242639,114.79236394590528,229856,32.810753943357405,184465,327.13113549390147,284760,14.941058926166344,252053,8.060004056029598,56849,0.1434543459480826,4892,2.009217014386871,497,759880,0.0340664647731367,0.0586751701552166,0.0440782312151255,0.0315981772514737,0.0528158826580344,0.0245349742108449,69984,69984,69984,69984,69984,69984,10.908464944425385,14.029620798394491,34.19752529615008,16.432285174639848,15.621533549372302,7.151224199706667,54.05901449116984,0.1576310062400609,1.9315630920127425,1.2674980279032837,2.290711437280759,0.8260351757161453,0.1040636501527807,0.2980311411648578,0.1443279523645851,0.0211131405973235,3584.0,3592.0,3568.0,3653.0,3547.0,3598.0,3653.0,2637.0,0.6191253774977046,0.2001452590124973
methylococcus,8.212541263131431,3.287654714285714,-0.1026063908394926,-0.2735386308566802,0.2462792671791177,51916,4.70718625692092,69662,110.57134218499752,20710,67.9852497026097,25434,45.48976944268389,21975,22.421998286371647,11609,103.79744006627467,25337,10.49067281365073,14252,0.6824895069420179,6162,0.268366037960418,199,0.0312516666222245,6,72679,0.0379560828614556,0.0589899244043164,0.0435796219314094,0.0351511729550766,0.0542127466914406,0.0213766612026502,3288,3288,3288,3288,3288,3288,8.60516531256066,14.712448608841312,31.299010894793504,11.687831781447422,4.254009740239965,7.0588744812568445,47.551149356085446,0.4526005664239415,1.5085124187470662,1.4666395634372982,2.2038690362209725,1.2195846492933484,0.0177281052085583,0.333195865965403,0.1163099052866805,0.0004472135954999,60.0,60.0,59.0,60.0,60.0,59.0,60.0,45.0,1.6879093827696556,-0.5880861826706495
corallococcus,3.043606582265216,10.185284846153849,-1.452281473079268,3.9523698775004665,0.9330094834575514,538608,5.81489232549258,570420,213.1284024589711,88205,215.33494244435207,204063,110.86083715316585,121277,37.10348999989525,130998,348.2033071804022,226264,17.003581483693836,168566,5.532866463162042,26816,0.2991503121398173,2745,1.2703198234937638,253,626119,0.0351390849348773,0.0552577708937227,0.0413916389313916,0.0309188990095682,0.0507368150946843,0.0267749076314961,57796,57796,57796,57796,57796,57796,11.291527466784403,15.4008115965297,32.76469586804989,16.148635873491344,16.87999149732101,7.586291266968042,62.13901945693457,0.1665931912501295,1.6248948826911929,1.1216397968859662,2.1639423252464822,0.8866287944053667,0.1956928391083097,0.3197883449514719,0.1181598040064786,0.0369657094273786,1884.0,1885.0,1939.0,1960.0,1848.0,1950.0,1960.0,1349.0,-1.1070666901869837,-1.1224984477896165
propionivibrio,12.50354681576578,3.5190015,1.0178301458382268,-0.131801493399254,0.7302746984392074,196532,5.812520729892932,295644,157.60735803485116,63625,162.6720001225707,113968,74.91139856967116,96292,34.161844457450336,69482,341.45584859431534,102264,28.14094208022393,126615,16.814643720283833,7373,0.2494179069952173,1181,0.1137406684638892,62,322432,0.0330820642737216,0.0587034492979165,0.0415738347453081,0.0306594299491353,0.0540228474936392,0.021735338206228,29424,29424,29424,29424,29424,29424,9.629598708590542,11.635218474674833,25.260390650126524,11.794818079265388,12.74935245232695,6.366818195236092,40.26084496437304,0.1038584397084054,1.4403590213328783,1.2720772608905355,1.9343923668591,0.7218262544301848,0.1303348356085376,0.2995874000113901,0.0957697379609814,0.0251746999434229,1018.0,1020.0,1003.0,1020.0,1009.0,1007.0,1020.0,877.0,0.4338905072389221,2.3062306891491224
desulfobacca,8.936640812468317,3.133168333333333,0.0864652804313211,-0.3681864010633955,0.6850439488466671,15345,5.670250698664615,36865,94.22452436881598,4380,115.11884902835746,23102,117.34453242450924,6823,46.80679760048069,19201,199.2685080060188,22110,14.56239597554876,20697,4.416076468721641,402,0.1794864088006853,327,0.0022415284963613,2,41096,0.0359722388487407,0.0508909528182414,0.0386833357220307,0.0314380455769318,0.0527629880605402,0.022322218694916,5953,5953,5953,5953,5953,5953,8.58518757276762,12.933206821497446,30.46258755217064,9.755034332602705,5.039681998780223,8.13793181057483,49.9007904879192,0.2444340422661893,0.9807282541088446,1.3837217676542664,2.022082361739794,1.0334757775288008,0.014479353199837,0.3036164611472969,0.1160916158549613,,210.0,210.0,210.0,210.0,208.0,210.0,210.0,154.0,-0.8519227563632813,0.2773341311789832
rudanella,1.8084605208547144,6.635478,-1.774793937433526,1.7775419050816086,1.075090365355799,3897,6.613408958414729,4407,205.96785015873544,1359,193.61343945731684,2158,36.24669002428355,2143,30.73747175913395,1933,275.3056018535866,3189,18.83160893114023,1807,2.917168750588902,832,0.2346336366287066,86,0.0367783738085304,5,5647,0.0295335278698217,0.0541068858257216,0.0366417200779491,0.0263515048977409,0.0545121364124577,0.0219848138378771,1192,1192,1192,1192,1192,1192,12.046700793163248,15.33613380223321,32.881985949756746,4.1003073055565,2.9300170647967225,9.94620530654782,39.62451261529913,0.0194935886896179,0.5068037095365423,1.6441263029341755,1.3049137902558927,0.1465264481245621,0.0070710678118654,0.2786822563422365,0.0763367539262706,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,-1.1248276566248625,-1.7223584665453195
brasilonema,4.4168004538017085,8.1506965,-1.0937229564940705,2.705857084172828,0.9178776933238336,41607,6.779764345616343,47761,289.75776567340995,9533,238.75436986716423,27333,124.8818691335076,12592,50.37164350128709,12497,409.7113117704625,27075,19.55234411095033,16784,2.863233294005587,2400,0.3630621891504541,281,0.3181927876579604,19,53188,0.0387489880140187,0.0549684547546442,0.0541191896339096,0.0370677502922328,0.0498229444643621,0.0257393465884292,4113,4113,4113,4113,4113,4113,12.19101489137701,11.503735698265798,33.625623499722856,16.962822268113268,20.375331231902656,6.704854156522843,33.549092613790464,0.2215862302271695,1.2218418619996227,0.926620348168436,2.5546524885943445,0.8948375543747635,0.2484506408819041,0.2492884659531894,0.2228900941772263,0.0373582792114549,262.0,264.0,259.0,265.0,254.0,261.0,265.0,191.0,-0.5502377763082954,-0.2713320576412625
phaeospirillum,8.44706841674907,4.735370666666667,-0.041368345692963,0.6134203744668022,0.7405235954058934,1018,5.091548464247386,1279,334.73843241178497,382,334.41957730019755,990,47.86930414277858,431,50.70840759906784,590,529.6296439841375,958,9.962956030171108,641,0.8707610995712285,175,0.0251361332586218,37,,0,1615,0.0288658893587042,0.0576582106429256,0.0370333048123085,0.0256738326807071,0.0534060000815954,0.0224674494602058,467,467,467,467,467,467,5.92879021046316,3.9030139362499408,11.811972220888244,3.1620416679546497,2.307035124828765,1.6286103098967455,10.081856673852036,0.0166189793967763,0.4183597748180036,0.3899756199940238,1.0508906442846748,0.3130634051628742,0.0048304589153964,0.315454737957135,0.0694582366628768,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,22.0,-0.3429154857757175,-0.3511694446900779
mycetocola,8.177879827691509,3.5461514,-0.1116569358001586,-0.1151678103490479,1.1790228332217052,54722,4.078980555859158,63390,208.9694505944179,5119,192.8431954885844,7756,36.20374405027438,29339,22.827644820279925,28162,226.3479805913861,31153,12.338868245371817,16731,1.0722997772380634,23568,0.3857226202589669,143,0.0433839111041185,19,66585,0.0396422244263792,0.0586122305059221,0.0439991702347716,0.0330896879550735,0.0509942604171103,0.0260795213702866,4771,4771,4771,4771,4771,4771,10.358182292901551,10.878097157972462,33.718071838852545,14.777973062433324,15.886854724673093,6.547587907890504,36.133738910124144,0.3273425343198188,1.8587225050150304,0.8406200949493721,2.382629715485892,0.6704703700784233,0.0124981712350857,0.2644482966639206,0.1042840130493083,0.0,226.0,229.0,231.0,232.0,214.0,232.0,232.0,172.0,-0.8292331228056564,-1.047471192593846
phenylobacterium,10.245288281634032,3.318598663636364,0.4281699042307304,-0.254580481993504,0.9782548336611456,1119242,6.208343773744371,1352420,147.48982012367043,238708,190.9168084056093,451260,127.52065515123827,405385,35.96590215647687,376148,316.8961848286696,551099,15.8886512044955,452033,7.996033286605865,133148,0.2854699699817962,8350,2.1326812214505133,620,1473929,0.0338430535842907,0.0593553757274186,0.0423186665160872,0.0309405093280082,0.0529399169395093,0.024874589099506,122660,122660,122660,122660,122660,122660,10.80764885893412,13.807521525385948,32.331595235302146,14.988632267754465,14.675355712214524,7.311579076468872,49.57488105735734,0.1324837061672883,1.6393133359603531,1.1697930610200946,2.2416790872433534,0.828784751794247,0.1361970466363322,0.3149323656365905,0.1348754201052447,0.0256772856739388,5129.0,5134.0,5094.0,5220.0,5015.0,5131.0,5220.0,3776.0,0.8844947559162178,0.5804035160601008
salinimicrobium,3.984899682449474,3.2623155,-1.2064977824658625,-0.289062977508779,0.7926734319169093,56979,5.123599696844452,73399,92.34675830088024,7355,159.88846271879473,14530,41.93794241855418,53807,21.7857040598026,49295,152.70832820026064,54761,9.616484473436108,20476,0.4670189128179268,39755,0.4032790387865534,122,0.0379334848829147,24,75711,0.0383409311108174,0.052433433092884,0.0455897942378728,0.0342976619618579,0.0526235724454671,0.0251798807093927,3633,3633,3633,3633,3633,3633,11.718803922382175,12.967039939504042,39.10833568950784,18.2779283487631,16.83548953766239,6.728900356287487,34.96707605493884,0.2222305093608439,1.7438301320778964,1.2769280060832993,2.624185906773516,0.9230805156711136,0.1652922332720414,0.2553306149569178,0.1004556019952448,0.0315301767642305,568.0,569.0,535.0,569.0,564.0,538.0,569.0,376.0,-0.6452297041270105,-0.9562539570531476
orientia,2.9903106459295272,2.0064805,-1.4661977250147369,-1.058464019625161,0.5695969179828373,21438,6.243471218606876,24500,192.22379588164307,1336,148.8247629662427,6804,106.6280339587698,2521,29.11983044619563,1431,449.1991122391922,2321,22.4031220041761,2822,4.414470855233182,236,0.3440469254939742,229,1.6654180739715512,9,26481,0.0324582891554692,0.0621387238843753,0.0489767950604004,0.0331412750012003,0.0535242022748185,0.0247214505311004,1957,1957,1957,1957,1957,1957,6.991950971811594,7.825107620205178,21.09727445485756,9.284627247412784,2.560912576415625,4.418728469856752,22.70980872192409,0.0139057977880167,2.470858521461178,0.5874887703603697,2.486196495829124,0.3684032076904146,0.0074960306956732,0.154778647322048,0.1301664832591527,,63.0,63.0,62.0,63.0,61.0,62.0,63.0,33.0,-1.5886653265272186,-1.4782500717743243
pelosinus,5.063873295657683,5.1344096666666665,-0.924763945601572,0.8578959802948595,0.7581317972036521,208591,6.528158570477851,240713,152.54367637292242,41931,175.2371032124818,92553,98.76906793068288,48243,31.69797395976052,52790,313.35960908432463,89479,14.33371080152801,96313,12.053972466454931,7672,0.2116194259751101,1696,2.8276099746304246,148,265463,0.0324406688255423,0.0584095224207234,0.0390874786458186,0.0292247163101745,0.052509838703733,0.0246692647063892,29441,29441,29441,29441,29441,29441,11.091708128973591,13.500239754258237,34.10514865448356,16.71731011227604,16.258450346666656,7.107339484031053,53.29555979236978,0.1642647445786188,1.9714081464419964,1.0554659567736242,2.378145349792949,0.934628377647373,0.1421052782406682,0.2981685064937776,0.1204195262471029,0.0350195987180363,1483.0,1485.0,1481.0,1501.0,1432.0,1490.0,1501.0,1042.0,-0.764431544207328,0.6798488502080694
kitasatospora,3.4405919831594494,8.719429722222221,-1.3486234977554,3.0542977104206908,0.8151774153072952,459568,6.085061690733182,500907,164.01315875992415,84890,218.65547688859016,143819,136.33815389951997,107850,42.620519369219565,101732,396.8551763496118,146616,14.255188473863903,186402,7.586984577014713,17682,0.2099736770661303,4274,2.4031882949929355,346,548117,0.0337087442071453,0.0603635171693828,0.0399714538580463,0.0303685763463029,0.0524861614823587,0.0254018116072481,58502,58502,58502,58502,58502,58502,11.403445788419836,14.473425178392734,33.73275127771389,16.831086675300664,16.879348226900788,7.411166767543295,54.58189799456757,0.1611485885709827,1.784898942289235,1.0608733696238588,2.18547249650291,0.8623682653660762,0.0764065343007717,0.3221522337768613,0.1126472391629667,0.0156863239636847,3097.0,3102.0,3103.0,3148.0,3005.0,3125.0,3148.0,2172.0,-1.182738280252736,-0.4045536526753288
