orgId	locusId	sysName	geneName	desc	set1IT076 CPG	set1IT077 M63_quarter_strength	set1IT080 CPG	set3IT039 CPG	set3IT040 M63_quarter_strength	set4IT039 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT042 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi	set4IT045 Plant=Tomato_cv_Moneymaker; PlantTreatment=None; Sample=Xylem_sap; GrowthSubstrate=calcine_clay; Collection=direct; 1 dpi
RalstoniaBSBF1503	RALBFv3_RS19805	RALBFv3_RS19805		TetR family transcriptional regulator	0.081	-0.330	0.504	0.192	0.095	-0.116	-0.281	0.364
RalstoniaBSBF1503	RALBFv3_RS19810	RALBFv3_RS19810		TetR/AcrR family transcriptional regulator	-0.744	-1.462	-0.288	-0.171	-0.371	-1.805	-0.562	-1.709
RalstoniaBSBF1503	RALBFv3_RS19815	RALBFv3_RS19815		malate dehydrogenase (quinone)	-0.213	-0.452	-0.150	-0.059	-0.085	-0.176	-0.015	0.008
RalstoniaBSBF1503	RALBFv3_RS19820	RALBFv3_RS19820		GGDEF-domain containing protein	0.178	0.127	0.121	0.066	-0.007	-0.213	0.100	-0.010
RalstoniaBSBF1503	RALBFv3_RS19830	RALBFv3_RS19830		TonB-dependent receptor	0.176	0.081	0.066	0.096	0.074	0.206	0.057	0.136
RalstoniaBSBF1503	RALBFv3_RS19840	RALBFv3_RS19840		DJ-1/PfpI family protein	-0.155	-0.076	0.052	-0.223	-0.225	-0.161	0.152	-0.321
RalstoniaBSBF1503	RALBFv3_RS19845	RALBFv3_RS19845		TIGR03364 family FAD-dependent oxidoreductase	-0.558	-0.639	-0.233	0.065	-0.477	0.444	-0.494	-0.292
RalstoniaBSBF1503	RALBFv3_RS19850	RALBFv3_RS19850		putative 2-aminoethylphosphonate ABC transporter substrate-binding protein	0.284	1.000	0.706	0.458	0.413	0.192	-0.403	0.383
RalstoniaBSBF1503	RALBFv3_RS19855	RALBFv3_RS19855		phosphonoacetaldehyde hydrolase	-0.226	-0.379	-0.161	0.035	0.122	0.104	-0.093	-0.100
RalstoniaBSBF1503	RALBFv3_RS19860	RALBFv3_RS19860		putative 2-aminoethylphosphonate ABC transporter permease subunit	0.170	-0.000	0.221	-0.100	-0.196	-0.021	-0.064	0.060
RalstoniaBSBF1503	RALBFv3_RS19865	RALBFv3_RS19865		putative 2-aminoethylphosphonate ABC transporter ATP-binding protein	-0.376	-0.264	-0.285	-0.421	-0.194	-0.046	-0.223	0.027
RalstoniaBSBF1503	RALBFv3_RS19870	RALBFv3_RS19870		LysR family transcriptional regulator	-0.166	0.340	0.168	-0.281	-0.442	-0.455	0.268	0.230
RalstoniaBSBF1503	RALBFv3_RS19875	RALBFv3_RS19875		hypothetical protein	-0.538	-0.118	-0.329	-0.582	-0.151	0.216	-0.188	0.044
RalstoniaBSBF1503	RALBFv3_RS19880	RALBFv3_RS19880		ferredoxin family protein	-0.403	0.001	-0.530	0.583	0.593	-0.375	0.474	0.104
RalstoniaBSBF1503	RALBFv3_RS19885	RALBFv3_RS19885		DUF962 domain-containing protein	-0.222	-0.752	0.095	0.145	0.535	-0.012	0.145	0.253
RalstoniaBSBF1503	RALBFv3_RS19890	RALBFv3_RS19890		Crp/Fnr family transcriptional regulator	-0.532	-0.884	-0.147	-0.106	-0.262	-0.095	-0.509	-0.401
RalstoniaBSBF1503	RALBFv3_RS19895	RALBFv3_RS19895		elongation factor G	-0.213	-0.254	-0.024	0.018	-0.230	-0.181	0.130	0.097
RalstoniaBSBF1503	RALBFv3_RS19900	RALBFv3_RS19900		hypothetical protein	-0.342	-0.220	0.153	0.375	0.626	0.096	-0.191	-0.198
RalstoniaBSBF1503	RALBFv3_RS19905	RALBFv3_RS19905		anion transporter	0.010	-0.375	-0.063	0.078	-0.014	0.046	0.211	0.146
RalstoniaBSBF1503	RALBFv3_RS19910	RALBFv3_RS19910		XRE family transcriptional regulator	1.229	0.395	0.036	0.581	0.808	0.396	-0.418	-0.413
RalstoniaBSBF1503	RALBFv3_RS19915	RALBFv3_RS19915		error-prone DNA polymerase	-0.213	0.061	-0.192	0.022	-0.088	-0.140	0.118	-0.001
RalstoniaBSBF1503	RALBFv3_RS19920	RALBFv3_RS19920		DNA polymerase Y family protein	-0.373	0.104	-0.107	-0.026	0.112	-0.092	-0.102	-0.269
RalstoniaBSBF1503	RALBFv3_RS19925	RALBFv3_RS19925		hypothetical protein	-0.138	1.071	0.175	0.248	0.052	0.316	-0.033	0.223
RalstoniaBSBF1503	RALBFv3_RS19930	RALBFv3_RS19930		N-acetyl-gamma-glutamyl-phosphate reductase	0.029	0.389	0.063	0.244	0.423	-0.012	0.070	-0.401
RalstoniaBSBF1503	RALBFv3_RS19940	RALBFv3_RS19940		pyridoxal phosphate-dependent aminotransferase	-0.051	0.053	-0.001	-0.147	0.144	0.044	0.307	-0.065
RalstoniaBSBF1503	RALBFv3_RS19945	RALBFv3_RS19945		hypothetical protein	-0.105	-0.429	-0.079	0.066	0.136	0.028	0.188	0.297
RalstoniaBSBF1503	RALBFv3_RS19950	RALBFv3_RS19950		hypothetical protein	0.225	-0.338	-0.170	0.025	-0.132	-0.457	-0.040	-0.125
RalstoniaBSBF1503	RALBFv3_RS19955	RALBFv3_RS19955		type VI secretion protein	-0.091	0.263	-0.123	0.128	0.056	-0.088	-0.049	0.004
RalstoniaBSBF1503	RALBFv3_RS19960	RALBFv3_RS19960		hypothetical protein	-0.810	-0.417	-0.136	0.241	0.278	0.420	-0.033	-1.120
RalstoniaBSBF1503	RALBFv3_RS19965	RALBFv3_RS19965		L-alanyl-D-glutamate peptidase	0.071	0.101	-0.356	-0.170	-0.086	-0.081	-0.059	0.071
RalstoniaBSBF1503	RALBFv3_RS19975	RALBFv3_RS19975		hypothetical protein	0.274	0.919	0.576	-0.124	-0.322	0.169	-0.173	0.277
RalstoniaBSBF1503	RALBFv3_RS19980	RALBFv3_RS19980		type VI secretion system membrane subunit TssM	-0.008	-0.108	-0.159	0.040	-0.163	-0.112	-0.072	-0.094
RalstoniaBSBF1503	RALBFv3_RS19985	RALBFv3_RS19985		type VI secretion system-associated protein TagF	0.153	-0.071	-0.073	-0.035	-0.003	-0.362	0.023	0.053
RalstoniaBSBF1503	RALBFv3_RS19990	RALBFv3_RS19990		OmpA family protein	0.138	0.277	0.302	0.359	0.407	0.042	0.261	0.113
RalstoniaBSBF1503	RALBFv3_RS19995	RALBFv3_RS19995		type VI secretion system protein TssA	0.125	-0.035	-0.096	-0.231	0.178	0.110	-0.188	0.338
RalstoniaBSBF1503	RALBFv3_RS20000	RALBFv3_RS20000		glycoside hydrolase family 10 protein	0.187	0.321	-0.013	0.199	0.014	0.084	-0.030	0.166
RalstoniaBSBF1503	RALBFv3_RS20005	RALBFv3_RS20005		hypothetical protein	0.166	-0.023	-0.179	-0.020	-0.176	-0.020	0.342	-0.207
RalstoniaBSBF1503	RALBFv3_RS20010	RALBFv3_RS20010		hypothetical protein	0.052	-0.107	0.067	-0.398	0.008	-0.003	-0.064	0.090
RalstoniaBSBF1503	RALBFv3_RS20015	RALBFv3_RS20015		hypothetical protein	-0.296	-0.355	-0.033	-0.157	-0.119	-0.025	-0.063	0.111
RalstoniaBSBF1503	RALBFv3_RS20020	RALBFv3_RS20020		type VI secretion protein	-0.186	-0.148	-0.184	-0.019	0.091	-0.096	-0.042	0.032
RalstoniaBSBF1503	RALBFv3_RS20025	RALBFv3_RS20025		type VI secretion system ATPase TssH	0.130	0.272	0.020	0.160	-0.018	-0.155	0.307	-0.188
RalstoniaBSBF1503	RALBFv3_RS20030	RALBFv3_RS20030		type VI secretion system baseplate subunit TssG	-0.088	-0.109	-0.091	-0.076	0.108	-0.176	-0.003	-0.088
RalstoniaBSBF1503	RALBFv3_RS20035	RALBFv3_RS20035		type VI secretion system baseplate subunit TssF	0.267	0.167	0.024	0.262	0.388	0.112	0.201	-0.085
RalstoniaBSBF1503	RALBFv3_RS20040	RALBFv3_RS20040		type VI secretion system baseplate subunit TssE	0.406	-0.323	0.042	0.231	0.253	0.182	0.018	0.280
RalstoniaBSBF1503	RALBFv3_RS20045	RALBFv3_RS20045		type VI secretion system tube protein Hcp	-0.042	0.117	-0.199	-0.163	-0.115	0.219	0.212	0.072
RalstoniaBSBF1503	RALBFv3_RS20050	RALBFv3_RS20050		type VI secretion system contractile sheath large subunit	-0.067	-0.042	-0.096	0.039	0.027	-0.005	0.254	0.141
RalstoniaBSBF1503	RALBFv3_RS20055	RALBFv3_RS20055		type VI secretion system contractile sheath small subunit	-0.289	-0.322	-0.122	-1.233	-0.610	0.088	-0.335	-0.563
RalstoniaBSBF1503	RALBFv3_RS20060	RALBFv3_RS20060		hypothetical protein	0.941	0.281	0.564	0.216	0.488	-0.237	-0.210	-0.251
RalstoniaBSBF1503	RALBFv3_RS20065	RALBFv3_RS20065		type VI secretion system lipoprotein TssJ	-0.164	0.264	0.215	-0.390	-0.448	0.573	0.162	-0.004
RalstoniaBSBF1503	RALBFv3_RS20070	RALBFv3_RS20070		type VI secretion system baseplate subunit TssK	0.198	-0.245	0.173	-0.128	-0.183	0.170	-0.016	-0.005
RalstoniaBSBF1503	RALBFv3_RS20075	RALBFv3_RS20075		type VI secretion system protein ImpK	-0.278	-0.003	-0.119	-0.103	0.066	-0.171	0.044	0.157
RalstoniaBSBF1503	RALBFv3_RS20080	RALBFv3_RS20080		hypothetical protein	0.085	-0.293	0.386	0.403	0.293	-0.015	0.251	-0.123
RalstoniaBSBF1503	RALBFv3_RS20085	RALBFv3_RS20085		hypothetical protein	0.383	0.605	0.380	0.311	0.477	0.086	0.099	0.406
RalstoniaBSBF1503	RALBFv3_RS20090	RALBFv3_RS20090		trehalose-6-phosphate synthase	0.024	0.291	-0.001	-0.186	-0.202	-0.128	-0.015	0.188
RalstoniaBSBF1503	RALBFv3_RS20095	RALBFv3_RS20095		hypothetical protein	-0.020	0.085	-0.121	-0.037	0.019	-0.044	-0.065	-0.166
RalstoniaBSBF1503	RALBFv3_RS20100	RALBFv3_RS20100		sterol desaturase family protein	-0.144	-0.173	0.062	0.154	0.115	-0.067	-0.074	0.093
RalstoniaBSBF1503	RALBFv3_RS20105	RALBFv3_RS20105		hypothetical protein	0.076	0.375	-0.044	0.288	0.317	0.226	-0.077	-0.522
RalstoniaBSBF1503	RALBFv3_RS20110	RALBFv3_RS20110		hypothetical protein	-0.215	-0.345	-0.016	-0.022	0.075	-0.144	0.025	-0.083
RalstoniaBSBF1503	RALBFv3_RS20120	RALBFv3_RS20120		hypothetical protein	-0.059	-0.066	0.045	0.141	-0.060	0.040	-0.039	0.032
RalstoniaBSBF1503	RALBFv3_RS20125	RALBFv3_RS20125		lipase	-0.121	-0.286	0.013	-0.145	0.118	-0.094	0.104	-0.136
RalstoniaBSBF1503	RALBFv3_RS20130	RALBFv3_RS20130		FMN-binding protein	-0.980	0.417	-0.134	-0.123	0.215	-0.180	0.213	0.319
RalstoniaBSBF1503	RALBFv3_RS20135	RALBFv3_RS20135		porin	0.090	0.053	-0.041	-0.149	-0.157	-0.028	0.137	-0.095
RalstoniaBSBF1503	RALBFv3_RS20140	RALBFv3_RS20140		diacylglycerol kinase	0.064	0.075	-0.001	-0.103	-0.086	0.042	0.040	0.086
RalstoniaBSBF1503	RALBFv3_RS20145	RALBFv3_RS20145		hypothetical protein	-0.233	0.035	0.118	0.167	-0.363	-0.213	-0.060	0.131
RalstoniaBSBF1503	RALBFv3_RS20150	RALBFv3_RS20150		hypothetical protein	-0.277	-0.333	-0.155	0.031	-0.005	-0.480	0.114	0.030
RalstoniaBSBF1503	RALBFv3_RS20155	RALBFv3_RS20155		D-amino-acid transaminase	-0.484	0.453	-1.001	-0.987	0.237	0.107	-0.259	-0.235
RalstoniaBSBF1503	RALBFv3_RS20160	RALBFv3_RS20160		GNAT family N-acetyltransferase	0.410	0.609	0.428	0.192	0.165	0.374	-0.095	-0.158
RalstoniaBSBF1503	RALBFv3_RS20165	RALBFv3_RS20165		DUF1326 domain-containing protein	0.168	-0.261	0.067	0.228	0.199	-0.030	0.186	-0.053
RalstoniaBSBF1503	RALBFv3_RS20170	RALBFv3_RS20170		membrane protein	-0.094	-0.156	-0.055	-0.101	-0.366	0.015	-0.185	0.033
RalstoniaBSBF1503	RALBFv3_RS20175	RALBFv3_RS20175		EamA/RhaT family transporter	-0.216	-0.108	0.580	0.110	-0.259	0.284	-0.113	0.267
RalstoniaBSBF1503	RALBFv3_RS20180	RALBFv3_RS20180		cytochrome P450	-0.065	0.213	-0.162	-0.042	0.036	0.096	0.102	0.156
RalstoniaBSBF1503	RALBFv3_RS20185	RALBFv3_RS20185		hypothetical protein	0.922	0.202	0.367	-0.201	-0.158	-0.196	-0.141	0.102
RalstoniaBSBF1503	RALBFv3_RS20190	RALBFv3_RS20190		ABC transporter ATP-binding protein	-0.135	-0.002	-0.488	-0.170	0.527	-0.680	0.345	0.409
RalstoniaBSBF1503	RALBFv3_RS20195	RALBFv3_RS20195		metal-dependent hydrolase	-0.032	0.020	0.026	-0.108	0.055	0.147	0.002	-0.098
RalstoniaBSBF1503	RALBFv3_RS20200	RALBFv3_RS20200		branched-chain amino acid ABC transporter permease	-0.007	0.260	0.058	-0.134	0.211	-0.154	0.009	0.095
RalstoniaBSBF1503	RALBFv3_RS20205	RALBFv3_RS20205		IclR family transcriptional regulator	-0.116	0.078	-0.171	-0.149	0.154	0.108	0.054	-0.018
RalstoniaBSBF1503	RALBFv3_RS20210	RALBFv3_RS20210		MBL fold hydrolase	-0.315	-0.906	-0.017	0.152	-0.252	-0.143	-0.159	0.066
RalstoniaBSBF1503	RALBFv3_RS20215	RALBFv3_RS20215		FAD-dependent oxidoreductase	0.031	0.209	0.303	-0.418	-0.354	-0.279	-0.068	0.127
RalstoniaBSBF1503	RALBFv3_RS20225	RALBFv3_RS20225		RNA ligase RtcB family protein	0.327	0.179	-0.153	0.013	0.263	0.215	0.046	-0.064
RalstoniaBSBF1503	RALBFv3_RS20235	RALBFv3_RS20235		LysR family transcriptional regulator	-0.236	-0.094	-0.110	-0.136	0.129	-0.238	-0.145	0.106
RalstoniaBSBF1503	RALBFv3_RS20240	RALBFv3_RS20240		homogentisate 1,2-dioxygenase	0.146	0.011	-0.314	0.206	0.042	0.364	-0.294	0.083
RalstoniaBSBF1503	RALBFv3_RS20245	RALBFv3_RS20245		fumarylacetoacetase	-0.267	-0.093	-0.238	-0.095	0.161	-0.169	0.073	0.056
RalstoniaBSBF1503	RALBFv3_RS20250	RALBFv3_RS20250		FMN-binding negative transcriptional regulator	-0.475	-0.584	-0.030	-0.107	-0.072	-0.242	0.293	0.366
RalstoniaBSBF1503	RALBFv3_RS20255	RALBFv3_RS20255		DUF2165 domain-containing protein	0.031	0.337	-0.110	-0.110	-0.302	0.101	-0.183	0.190
RalstoniaBSBF1503	RALBFv3_RS20260	RALBFv3_RS20260		acyl-CoA dehydrogenase	-0.576	-0.219	-0.128	0.196	0.242	-0.253	0.200	0.053
RalstoniaBSBF1503	RALBFv3_RS20265	RALBFv3_RS20265		LysR family transcriptional regulator	0.014	-0.129	-0.073	-0.045	-0.003	0.082	-0.052	0.196
RalstoniaBSBF1503	RALBFv3_RS20270	RALBFv3_RS20270		AraC family transcriptional regulator	-0.183	-0.493	-0.338	-0.126	0.007	-0.086	-0.072	-0.011
RalstoniaBSBF1503	RALBFv3_RS20275	RALBFv3_RS20275		EamA/RhaT family transporter	0.005	-1.103	0.418	-0.007	-1.373	-0.140	-0.343	-0.056
RalstoniaBSBF1503	RALBFv3_RS20280	RALBFv3_RS20280		tRNA synthetase subunit beta	-0.347	0.036	0.005	-0.165	0.244	0.130	-0.107	-0.298
RalstoniaBSBF1503	RALBFv3_RS20285	RALBFv3_RS20285		YggS family pyridoxal phosphate-dependent enzyme	0.300	0.590	0.087	-0.013	0.031	-0.098	0.205	-0.017
RalstoniaBSBF1503	RALBFv3_RS20290	RALBFv3_RS20290		stachydrine utilization oxidoreductase protein	0.024	0.162	-0.001	0.068	0.134	0.059	0.245	0.111
RalstoniaBSBF1503	RALBFv3_RS20295	RALBFv3_RS20295		anthranilate phosphoribosyltransferase	-0.083	0.216	0.122	0.284	0.204	0.193	0.081	-0.003
RalstoniaBSBF1503	RALBFv3_RS20300	RALBFv3_RS20300		indole-3-glycerol phosphate synthase TrpC	-0.063	-0.050	-0.157	0.082	0.420	-0.232	0.178	0.084
RalstoniaBSBF1503	RALBFv3_RS20305	RALBFv3_RS20305		diaminopimelate decarboxylase	-0.651	-0.244	-0.183	0.106	0.251	0.054	0.039	-0.143
RalstoniaBSBF1503	RALBFv3_RS20310	RALBFv3_RS20310		pyridoxamine 5'-phosphate oxidase	0.195	0.080	-0.034	-0.132	0.131	0.169	0.411	0.195
RalstoniaBSBF1503	RALBFv3_RS20315	RALBFv3_RS20315		LysR family transcriptional regulator	0.168	0.434	0.122	0.374	0.351	-0.115	-0.083	-0.062
RalstoniaBSBF1503	RALBFv3_RS20320	RALBFv3_RS20320		5-methyltetrahydropteroyltriglutamate-- homocysteine S-methyltransferase	-0.031	-0.045	-0.131	-0.120	0.008	0.006	-0.004	0.058
RalstoniaBSBF1503	RALBFv3_RS20325	RALBFv3_RS20325		hypothetical protein	0.095	0.343	0.166	0.186	0.171	-0.016	0.149	0.248
RalstoniaBSBF1503	RALBFv3_RS20330	RALBFv3_RS20330		DUF4810 domain-containing protein	0.492	0.577	0.540	0.457	0.355	0.484	0.309	0.446
RalstoniaBSBF1503	RALBFv3_RS20335	RALBFv3_RS20335		curli production assembly protein CsgG	0.186	0.863	0.235	0.178	0.095	0.154	0.075	0.243
RalstoniaBSBF1503	RALBFv3_RS20340	RALBFv3_RS20340		type III effector gala6 protein	0.045	0.063	0.031	0.019	-0.030	0.139	-0.044	0.104
RalstoniaBSBF1503	RALBFv3_RS20345	RALBFv3_RS20345		RND transporter	-0.262	0.071	-0.041	0.108	-0.171	0.038	0.185	-0.146
RalstoniaBSBF1503	RALBFv3_RS20350	RALBFv3_RS20350		DUF2520 domain-containing protein	-0.002	-0.227	-0.086	0.209	0.267	-0.140	0.033	0.094
RalstoniaBSBF1503	RALBFv3_RS20355	RALBFv3_RS20355		MFS transporter	-0.006	-0.021	-0.044	-0.103	-0.110	-0.035	-0.055	0.029
RalstoniaBSBF1503	RALBFv3_RS20365	RALBFv3_RS20365		magnesium and cobalt transport protein CorA	-0.383	-0.149	0.309	-0.366	-0.823	-0.327	0.149	-0.239
RalstoniaBSBF1503	RALBFv3_RS20370	RALBFv3_RS20370		transcriptional regulator	-0.003	-0.267	0.102	-0.272	-0.081	-0.066	0.110	-0.037
RalstoniaBSBF1503	RALBFv3_RS20375	RALBFv3_RS20375		MFS transporter	0.076	0.081	0.047	0.140	0.047	0.099	0.032	-0.206
RalstoniaBSBF1503	RALBFv3_RS20385	RALBFv3_RS20385		nucleotidyl transferase AbiEii/AbiGii toxin family protein	0.145	0.082	-0.193	0.074	-0.300	0.156	0.146	0.015
RalstoniaBSBF1503	RALBFv3_RS20390	RALBFv3_RS20390		NAD-glutamate dehydrogenase	0.032	0.260	0.010	0.082	-0.003	0.197	-0.026	0.090
RalstoniaBSBF1503	RALBFv3_RS20395	RALBFv3_RS20395		AraC family transcriptional regulator	0.074	0.056	0.019	-0.360	-0.003	0.054	0.101	0.051
RalstoniaBSBF1503	RALBFv3_RS20400	RALBFv3_RS20400		acyl-CoA dehydrogenase	-0.097	-0.066	-0.189	0.037	-0.165	0.301	-0.066	0.073
RalstoniaBSBF1503	RALBFv3_RS20405	RALBFv3_RS20405		AMP-dependent synthetase	0.061	0.217	0.139	0.111	0.134	0.041	-0.036	0.076
RalstoniaBSBF1503	RALBFv3_RS20410	RALBFv3_RS20410		methylmalonate-semialdehyde dehydrogenase (CoA acylating)	-0.248	-0.058	-0.184	0.001	0.116	-0.144	-0.298	-0.097
RalstoniaBSBF1503	RALBFv3_RS20415	RALBFv3_RS20415		3-hydroxyisobutyrate dehydrogenase	0.418	0.569	0.084	-0.059	-0.246	-0.550	0.075	-0.320
RalstoniaBSBF1503	RALBFv3_RS20425	RALBFv3_RS20425		enoyl-CoA hydratase/isomerase family protein	-0.161	-0.394	-0.009	-0.210	-0.036	0.077	0.176	0.156
RalstoniaBSBF1503	RALBFv3_RS20430	RALBFv3_RS20430		1-aminocyclopropane-1-carboxylate deaminase	0.243	0.640	0.008	0.053	-0.225	0.016	-0.179	-0.073
RalstoniaBSBF1503	RALBFv3_RS20435	RALBFv3_RS20435		Lrp/AsnC family transcriptional regulator	-0.028	-0.073	0.162	-0.656	-0.596	0.258	-0.229	0.228
RalstoniaBSBF1503	RALBFv3_RS20440	RALBFv3_RS20440		hypothetical protein	0.093	0.076	0.214	0.381	0.597	0.019	-0.147	0.302
RalstoniaBSBF1503	RALBFv3_RS20445	RALBFv3_RS20445		YciI family protein	-0.553	-0.116	-0.379	-0.835	-0.676	-0.049	-0.192	-0.221
RalstoniaBSBF1503	RALBFv3_RS20450	RALBFv3_RS20450		acyltransferase	-0.098	0.013	-0.249	0.096	0.097	0.042	-0.271	-0.003
RalstoniaBSBF1503	RALBFv3_RS20455	RALBFv3_RS20455		lipopolysaccharide heptosyltransferase I	0.384	-0.171	-0.326	-0.259	-0.104	-0.055	0.191	0.217
RalstoniaBSBF1503	RALBFv3_RS20460	RALBFv3_RS20460		amino acid ABC transporter	-0.041	0.398	-0.088	-0.055	0.111	0.336	0.056	-0.013
RalstoniaBSBF1503	RALBFv3_RS20465	RALBFv3_RS20465		amino acid ABC transporter permease	-0.071	0.280	0.003	0.011	0.330	-0.105	-0.032	0.303
RalstoniaBSBF1503	RALBFv3_RS20470	RALBFv3_RS20470		amino acid ABC transporter permease	-0.001	0.047	-0.108	-0.072	-0.020	-0.067	-0.121	0.004
RalstoniaBSBF1503	RALBFv3_RS20475	RALBFv3_RS20475		amino acid ABC transporter ATP-binding protein	-0.088	0.143	0.003	-0.048	-0.100	-0.027	0.074	-0.031
RalstoniaBSBF1503	RALBFv3_RS20480	RALBFv3_RS20480		HoxN/HupN/NixA family nickel/cobalt transporter	-0.054	0.062	-0.174	-0.062	0.003	-0.889	-1.226	-1.157
RalstoniaBSBF1503	RALBFv3_RS20490	RALBFv3_RS20490		cobaltochelatase subunit CobN	-0.099	-0.018	0.029	0.009	0.106	-1.054	-1.043	-1.097
RalstoniaBSBF1503	RALBFv3_RS20495	RALBFv3_RS20495		magnesium chelatase	-0.232	0.051	0.010	-0.176	-0.197	-1.251	-1.038	-0.975
RalstoniaBSBF1503	RALBFv3_RS20500	RALBFv3_RS20500		cobalt-precorrin-7 (C(5))-methyltransferase	0.323	0.000	-0.273	0.986	0.506	-0.740	-1.141	-1.291
RalstoniaBSBF1503	RALBFv3_RS20505	RALBFv3_RS20505		membrane protein	-0.028	0.144	0.050	-0.036	0.077	-1.146	-1.333	-0.835
RalstoniaBSBF1503	RALBFv3_RS20510	RALBFv3_RS20510		cobalamin biosynthesis protein CbiD	-0.004	-0.130	0.206	-0.053	0.076	-1.099	-0.689	-0.886
RalstoniaBSBF1503	RALBFv3_RS20515	RALBFv3_RS20515		precorrin-2 C(20)-methyltransferase	0.355	0.056	-0.106	0.021	-0.068	-1.027	-1.143	-0.853
RalstoniaBSBF1503	RALBFv3_RS20520	RALBFv3_RS20520		precorrin-4 C(11)-methyltransferase	0.294	-0.172	-0.114	0.128	0.087	-1.224	-1.307	-1.512
RalstoniaBSBF1503	RALBFv3_RS20525	RALBFv3_RS20525		cobalamin biosynthesis protein CbiG	-0.042	-0.137	-0.097	0.006	-0.392	-1.444	-1.107	-1.087
RalstoniaBSBF1503	RALBFv3_RS20530	RALBFv3_RS20530		bifunctional precorrin-3 methyltransferase/precorrin-6x reductase	0.305	0.341	0.031	0.150	0.075	-1.037	-1.122	-1.136
RalstoniaBSBF1503	RALBFv3_RS20535	RALBFv3_RS20535		GTP-binding protein	0.139	-0.029	-0.408	-0.257	-0.358	-1.035	-1.691	-1.353
RalstoniaBSBF1503	RALBFv3_RS20540	RALBFv3_RS20540		cob(I)yrinic acid a,c-diamide adenosyltransferase	0.240	0.550	-0.021	0.207	0.200	-0.941	-0.800	-0.979
RalstoniaBSBF1503	RALBFv3_RS20545	RALBFv3_RS20545		cobyrinate a,c-diamide synthase	-0.215	-0.198	0.090	0.199	0.082	-1.098	-1.368	-1.155
RalstoniaBSBF1503	RALBFv3_RS20550	RALBFv3_RS20550		5,6-dimethylbenzimidazole synthase	0.073	-0.213	0.145	-0.244	-0.104	-0.264	-0.024	0.119
RalstoniaBSBF1503	RALBFv3_RS20555	RALBFv3_RS20555		cystathionine beta-lyase	0.164	0.212	0.153	-0.132	0.007	0.113	0.173	0.015
RalstoniaBSBF1503	RALBFv3_RS20560	RALBFv3_RS20560		sulfurtransferase	0.166	0.145	0.032	0.017	0.131	0.059	-0.095	0.028
RalstoniaBSBF1503	RALBFv3_RS20565	RALBFv3_RS20565		cysteine dioxygenase	0.279	-1.022	0.390	-0.823	0.347	0.640	-0.299	0.381
RalstoniaBSBF1503	RALBFv3_RS20570	RALBFv3_RS20570		TetR/AcrR family transcriptional regulator	-0.069	-0.100	-0.149	-0.055	0.093	0.207	-0.041	-0.221
RalstoniaBSBF1503	RALBFv3_RS20575	RALBFv3_RS20575		FMN-dependent NADH-azoreductase	-0.096	-0.111	0.067	0.127	-0.135	0.285	0.013	-0.094
RalstoniaBSBF1503	RALBFv3_RS20580	RALBFv3_RS20580		transcriptional regulator	-0.201	-0.375	0.183	0.131	0.205	0.102	0.094	-0.177
RalstoniaBSBF1503	RALBFv3_RS20585	RALBFv3_RS20585		DUF2784 domain-containing protein	-0.079	-0.325	0.119	0.036	0.033	-0.352	0.465	0.336
RalstoniaBSBF1503	RALBFv3_RS20590	RALBFv3_RS20590		epimerase	-0.205	-0.084	-0.047	0.000	-0.114	0.005	0.002	-0.230
RalstoniaBSBF1503	RALBFv3_RS20595	RALBFv3_RS20595		alkene reductase	0.032	-0.136	-0.284	0.006	-0.109	0.038	-0.030	0.156
RalstoniaBSBF1503	RALBFv3_RS20600	RALBFv3_RS20600		TetR family transcriptional regulator	-0.253	0.033	0.082	-0.021	0.204	-0.104	0.040	-0.077
RalstoniaBSBF1503	RALBFv3_RS20605	RALBFv3_RS20605		PaaI family thioesterase	-0.283	0.652	0.542	0.412	-0.322	-0.214	0.158	-0.076
RalstoniaBSBF1503	RALBFv3_RS20610	RALBFv3_RS20610		MFS transporter	-0.017	0.240	0.038	0.202	0.065	-0.028	-0.068	-0.017
RalstoniaBSBF1503	RALBFv3_RS20615	RALBFv3_RS20615		hypothetical protein	-0.069	-0.078	-0.188	0.162	0.009	-0.119	0.063	0.238
RalstoniaBSBF1503	RALBFv3_RS20620	RALBFv3_RS20620		DUF2322 domain-containing protein	0.339	-0.080	-0.102	0.044	0.145	0.354	-0.054	0.024
RalstoniaBSBF1503	RALBFv3_RS20625	RALBFv3_RS20625		hypothetical protein	-0.048	0.050	0.104	0.028	-0.112	-0.034	0.009	-0.237
RalstoniaBSBF1503	RALBFv3_RS20630	RALBFv3_RS20630		hypothetical protein	0.306	0.392	0.160	0.430	0.495	0.369	0.166	-0.005
RalstoniaBSBF1503	RALBFv3_RS20635	RALBFv3_RS20635		hypothetical protein	-0.036	0.160	0.157	-0.074	0.118	-0.214	-0.025	-0.027
RalstoniaBSBF1503	RALBFv3_RS20640	RALBFv3_RS20640		phenylacetate-CoA oxygenase/reductase subunit PaaK	-0.102	0.176	-0.125	0.040	0.102	-0.015	-0.044	-0.002
