strain	mol_norm	n_curves	n_fit_ok	any_growth	median_mu	median_A	median_lag	median_auc	normalized	enigma_name	enigma_chebi	in_fb	in_csp	in_wom	n_datasets	is_fb_anchor
GW822-FHT02H01	butane1234tetrol	1	0	False				6.087375	butane1234tetrol	butane-1,2,3,4-tetrol	CHEBI:48299	False	False	False	1	False
GW822-FHT02H01	butyrate	1	0	False				6.0501249999999995	butyrate	sodium butyrate	CHEBI:64103	True	True	False	3	False
GW822-FHT02H01	carnitinamidechloride	1	0	False				6.1785000000000005	carnitinamidechloride	carnitinamide chloride	CHEBI:48601	False	False	False	1	False
GW822-FHT02H01	cellobiose	1	1	True	0.01672225430164955	0.373813696711501	15.080740679800966	21.574629166666668	cellobiose	cellobiose	CHEBI:17057	False	True	False	2	False
GW822-FHT02H01	chloramphenicol	6	2	True	0.0447573759189588	0.01569170002564617	0.7075318249952265	13.0855	chloramphenicol	chloramphenicol	CHEBI:17698	True	False	False	2	False
GW822-FHT02H01	cholate	1	0	False				5.842999999999999	cholate	sodium cholate	CHEBI:26711	False	False	False	1	False
GW822-FHT02H01	cholinechloride	1	0	False				6.2906249999999995	cholinechloride	choline chloride	CHEBI:133341	True	False	False	2	False
GW822-FHT02H01	citramalate2	1	0	False				6.171750000000001	citramalate2	citramalate(2-)	CHEBI:13997	False	False	False	1	False
GW822-FHT02H01	citratedi	1	0	False				6.188375	citratedi	sodium citrate dihydrate	CHEBI:32142	False	False	False	1	False
GW822-FHT02H01	citricacid	1	0	False				6.45575	citricacid	citric acid	CHEBI:30769	True	True	False	3	False
GW822-FHT02H01	creatinine	1	0	False				6.352625138888889	creatinine	creatinine	CHEBI:16737	False	False	True	2	False
GW822-FHT02H01	cytidine	1	0	False				6.2783750000000005	cytidine	cytidine	CHEBI:17562	True	True	True	4	False
GW822-FHT02H01	cytosine	1	0	False				6.140874999999999	cytosine	cytosine	CHEBI:16040	True	False	True	3	False
GW822-FHT02H01	d+galactosaminehydrochloride	1	0	False				6.027875	d+galactosaminehydrochloride	D-(+)-Galactosamine hydrochloride	CHEBI:181432	False	False	False	1	False
GW822-FHT02H01	d+melezitose	1	1	True	0.007098168762955816	0.35098061234492056	24.434150615082274	13.200752500000002	d+melezitose	D(+)-Melezitose	CHEBI:183824	False	False	False	1	False
GW822-FHT02H01	dalanine	1	0	False				6.221624999999999	dalanine	D-alanine	CHEBI:15570	True	False	False	2	False
GW822-FHT02H01	dalphaaminobutyricacid	1	0	False				6.220625	dalphaaminobutyricacid	D-alpha-aminobutyric acid	CHEBI:28797	False	False	False	1	False
GW822-FHT02H01	darabinose	1	0	False				6.133375000000001	darabinose	D-arabinose	CHEBI:17108	True	False	False	2	False
GW822-FHT02H01	dasparticacid	2	0	False				6.1145625	dasparticacid	D-aspartic acid	CHEBI:17364	False	False	False	1	False
GW822-FHT02H01	dfructose	1	0	False				6.228750138888888	dfructose	D-fructose	CHEBI:15824	True	False	False	2	False
GW822-FHT02H01	dfructose6phosphate2	1	0	False				6.1579999999999995	dfructose6phosphate2	D-fructose 6-phosphate(2-)	CHEBI:57579	False	False	False	1	False
GW822-FHT02H01	dgalactopyranose	1	1	True	0.02305345716460397	0.28897432393495437	23.12096014211108	17.50287736111111	dgalactopyranose	D-galactopyranose	CHEBI:4139	False	False	False	1	False
GW822-FHT02H01	dgalacturonicacid	1	0	False				6.177125	dgalacturonicacid	D-galacturonic acid	CHEBI:18024	False	False	False	1	False
GW822-FHT02H01	dglucitol	1	1	True	0.008080803101871339	0.04810434281516171	0.13530479577081136	27.869499722222223	dglucitol	D-glucitol	CHEBI:17924	False	False	False	1	False
GW822-FHT02H01	dglucono15lactone	1	0	False				6.270250000000001	dglucono15lactone	D-glucono-1,5-lactone	CHEBI:16217	False	False	False	1	False
GW822-FHT02H01	dglucose6phosphate	1	0	False				6.613500138888889	dglucose6phosphate	D-glucose 6-phosphate	CHEBI:14314	True	False	False	2	False
GW822-FHT02H01	dglucuronicacid	1	0	False				6.337375138888889	dglucuronicacid	D-glucuronic acid	CHEBI:4178	True	False	False	2	False
GW822-FHT02H01	dglutamicacid	1	0	False				6.36	dglutamicacid	D-glutamic acid	CHEBI:15966	False	False	False	1	False
GW822-FHT02H01	difumarate	1	0	False				6.19375	difumarate	disodium fumarate	CHEBI:115156	False	False	False	1	False
GW822-FHT02H01	diltyrosinate	1	0	False				6.190125000000001	diltyrosinate	disodium L-tyrosinate	CHEBI:53696	False	False	False	1	False
GW822-FHT02H01	dleucine	1	0	False				6.3923749999999995	dleucine	D-leucine	CHEBI:28225	False	False	False	1	False
GW822-FHT02H01	dmannitol	1	0	False				8.662375	dmannitol	D-mannitol	CHEBI:16899	True	False	False	2	False
GW822-FHT02H01	dmannopyranose	1	1	True	0.0071045684704184615	0.3756423686114534	32.045605707424286	11.533376944444447	dmannopyranose	D-mannopyranose	CHEBI:4208	False	False	False	1	False
GW822-FHT02H01	dmethionine	1	0	False				6.091374999999999	dmethionine	D-methionine	CHEBI:16867	False	False	False	1	False
GW822-FHT02H01	dopaminehydrochloride	1	1	True	0.02533586301641739	1.129110221820467	5.090670187676028e-11	57.24100166666666	dopaminehydrochloride	Dopamine hydrochloride	CHEBI:4698	False	False	False	1	False
GW822-FHT02H01	dproline	1	0	False				6.162375	dproline	D-proline	CHEBI:16313	False	False	False	1	False
GW822-FHT02H01	dribofuranose	1	0	False				6.077	dribofuranose	D-ribofuranose	CHEBI:47013	False	False	False	1	False
GW822-FHT02H01	dserine	1	0	False				6.146750138888889	dserine	D-serine	CHEBI:16523	True	False	False	2	False
GW822-FHT02H01	dtryptophan	1	0	False				6.186624999999999	dtryptophan	D-tryptophan	CHEBI:16296	False	False	False	1	False
GW822-FHT02H01	dxylopyranose	1	0	True	0.03991460503804965	0.3249065347968535	14.369296086518123	22.966879166666665	dxylopyranose	D-xylopyranose	CHEBI:53455	False	False	False	1	False
GW822-FHT02H01	ectoine	1	0	False				6.091625	ectoine	ectoine	CHEBI:27592	False	False	False	1	False
GW822-FHT02H01	erythromycina	6	0	True	2.0829699888205946	0.027228736886288407	0.03245878252670735	11.499437499999999	erythromycina	erythromycin A	CHEBI:42355	False	False	False	1	False
GW822-FHT02H01	ethanol	1	0	False				6.35375	ethanol	ethanol	CHEBI:16236	True	True	False	3	False
GW822-FHT02H01	ethylmalonicacid	1	0	False				6.237874999999999	ethylmalonicacid	ethylmalonic acid	CHEBI:741548	False	False	False	1	False
GW822-FHT02H01	formate	1	0	False				6.19025	formate	sodium formate	CHEBI:62965	True	True	False	3	False
GW822-FHT02H01	gammaaminobutyricacid	2	0	False				6.3838124305555555	gammaaminobutyricacid	gamma-aminobutyric acid	CHEBI:16865	False	False	False	1	False
GW822-FHT02H01	gelatin	1	0	False				6.11375	gelatin	gelatin	CHEBI:5291	True	True	False	3	False
GW822-FHT02H01	gluconate	2	0	False				6.2748125	gluconate	sodium gluconate	CHEBI:84997	False	True	False	2	False
GW822-FHT02H01	glucose	13	6	True	0.027783499167819532	0.19877632688956598	0.46531932079085797	25.9175	glucose	glucose	CHEBI:17234	False	True	True	3	False
GW822-FHT02H01	glyasp	1	0	False				6.00475	glyasp	Gly-Asp	CHEBI:73804	False	False	False	1	False
GW822-FHT02H01	glycerol	1	0	False				6.0146250000000006	glycerol	glycerol	CHEBI:17754	True	True	False	3	False
GW822-FHT02H01	glycerol2phosphate	1	0	False				6.07225	glycerol2phosphate	glycerol 2-phosphate	CHEBI:17270	False	False	False	1	False
GW822-FHT02H01	glycine	1	0	False				6.252375	glycine	glycine	CHEBI:15428	True	True	True	4	False
GW822-FHT02H01	glycinebetaine	1	0	False				6.207249999999999	glycinebetaine	glycine betaine	CHEBI:17750	False	False	True	2	False
GW822-FHT02H01	glycolicacid	1	0	False				6.071874999999999	glycolicacid	glycolic acid	CHEBI:17497	True	True	False	3	False
GW822-FHT02H01	glygln	1	0	False				6.0515	glygln	Gly-Gln	CHEBI:73898	False	False	False	1	False
GW822-FHT02H01	glyglu	1	0	False				6.3185	glyglu	Gly-Glu	CHEBI:73801	True	False	False	2	False
GW822-FHT02H01	histidine	1	0	False				6.401375	histidine	histidine	CHEBI:27570	False	True	True	3	False
GW822-FHT02H01	hydantoin	1	0	False				6.235249999999999	hydantoin	hydantoin	CHEBI:27612	True	False	False	2	False
GW822-FHT02H01	indole3aceticacid	1	0	False				6.206	indole3aceticacid	indole-3-acetic acid	CHEBI:16411	False	False	False	1	False
GW822-FHT02H01	inosine	1	0	False				6.1187499999999995	inosine	inosine	CHEBI:17596	True	True	True	4	False
GW822-FHT02H01	itaconicacid	1	0	False				6.032	itaconicacid	itaconic acid	CHEBI:30838	False	True	False	2	False
GW822-FHT02H01	kanamycinasulfate	6	0	True	1.9082521775691825	0.011051719354437958	0.04170587622548127	11.326250000000002	kanamycinasulfate	kanamycin A sulfate	CHEBI:6109	False	False	False	1	False
GW822-FHT02H01	ketodtagatose	1	0	False				6.021375	ketodtagatose	keto-D-tagatose	CHEBI:47693	False	False	False	1	False
GW822-FHT02H01	lactate	1	1	True	0.006063401908369559	0.05734604726139336	7.385237833794952e-17	24.40700013888889	lactate	sodium lactate	CHEBI:75228	False	True	True	3	False
GW822-FHT02H01	lactulose	1	1	True	0.002751549091444876	0.05976857335942635	26.66071501416526	8.327625555555557	lactulose	lactulose	CHEBI:6359	True	True	False	3	False
GW822-FHT02H01	lalanine	1	0	False				6.3215	lalanine	L-alanine	CHEBI:16977	True	False	False	2	False
GW822-FHT02H01	larabinose	1	0	True	0.0861851127741207	0.22629994508986193	14.55191661497105	18.519502222222222	larabinose	L-arabinose	CHEBI:30849	True	False	False	2	False
GW822-FHT02H01	larginine	1	0	False				6.1705	larginine	L-arginine	CHEBI:16467	True	False	False	2	False
GW822-FHT02H01	lascorbicacid	1	0	False				6.569000138888889	lascorbicacid	L-ascorbic acid	CHEBI:29073	False	False	False	1	False
GW822-FHT02H01	lasparagineresidue	1	0	False				6.080125138888889	lasparagineresidue	L-asparagine residue	CHEBI:50347	False	False	False	1	False
GW822-FHT02H01	lasparticacid	1	0	False				6.282375	lasparticacid	L-aspartic acid	CHEBI:17053	True	False	False	2	False
GW822-FHT02H01	lcitrulline	1	0	False				6.0871249999999995	lcitrulline	L-citrulline	CHEBI:16349	True	False	False	2	False
GW822-FHT02H01	lcysteicacid	1	0	False				6.137374999999999	lcysteicacid	L-cysteic acid	CHEBI:17285	False	False	False	1	False
GW822-FHT02H01	lcysteinehydrochloride	1	0	False				6.3065	lcysteinehydrochloride	L-cysteine hydrochloride hydrate	CHEBI:91248	False	False	False	1	False
GW822-FHT02H01	leucrose	1	0	False				6.626125	leucrose	leucrose	CHEBI:79285	False	False	False	1	False
GW822-FHT02H01	lfucopyranose	1	0	False				6.128375138888889	lfucopyranose	L-fucopyranose	CHEBI:2181	False	False	False	1	False
GW822-FHT02H01	lglutamicacid	1	0	False				6.205875	lglutamicacid	L-glutamic acid	CHEBI:16015	False	False	False	1	False
GW822-FHT02H01	lglutamine	1	0	False				6.180499999999999	lglutamine	L-glutamine	CHEBI:18050	True	False	False	2	False
GW822-FHT02H01	lhistidineresidue	1	0	False				6.137999999999999	lhistidineresidue	L-histidine residue	CHEBI:29979	False	False	False	1	False
GW822-FHT02H01	lisoleucine	1	0	False				6.034	lisoleucine	L-isoleucine	CHEBI:17191	True	False	False	2	False
GW822-FHT02H01	llactate	1	0	False				6.173500138888888	llactate	sodium L-lactate	CHEBI:232798	True	False	False	2	False
GW822-FHT02H01	lleucine	1	0	False				6.193875	lleucine	L-leucine	CHEBI:15603	True	False	False	2	False
GW822-FHT02H01	llysine	1	0	False				6.145250000000001	llysine	L-lysine	CHEBI:18019	True	False	False	2	False
GW822-FHT02H01	lmethionine	1	0	False				6.2494999999999985	lmethionine	L-methionine	CHEBI:16643	True	False	False	2	False
GW822-FHT02H01	lornithine	1	0	False				6.2745	lornithine	L-ornithine	CHEBI:15729	True	False	False	2	False
GW822-FHT02H01	lphenylalanine	1	0	False				6.157874999999999	lphenylalanine	L-phenylalanine	CHEBI:17295	True	False	False	2	False
GW822-FHT02H01	lproline	1	0	False				6.077875	lproline	L-proline	CHEBI:17203	True	False	False	2	False
GW822-FHT02H01	lserine	1	0	False				6.120875	lserine	L-serine	CHEBI:17115	True	False	False	2	False
GW822-FHT02H01	lsorbose	1	0	False				6.19475	lsorbose	L-sorbose	CHEBI:17266	True	False	False	2	False
GW822-FHT02H01	lthreonine	1	0	False				6.133624999999999	lthreonine	L-threonine	CHEBI:16857	True	False	False	2	False
GW822-FHT02H01	ltryptophan	1	0	False				6.106	ltryptophan	L-tryptophan	CHEBI:16828	True	False	False	2	False
GW822-FHT02H01	lvalineresidue	1	0	False				6.003500138888888	lvalineresidue	L-valine residue	CHEBI:30015	False	False	False	1	False
GW822-FHT02H01	maleicacid	1	0	False				7.61537513888889	maleicacid	maleic acid	CHEBI:18300	False	False	True	2	False
GW822-FHT02H01	malicacid	1	0	False				6.221375138888888	malicacid	malic acid	CHEBI:6650	False	True	False	2	False
GW822-FHT02H01	maltitol	1	0	False				7.222375277777778	maltitol	maltitol	CHEBI:68428	True	True	False	3	False
GW822-FHT02H01	maltose	1	1	True	0.036571330721316284	0.4013259409256664	10.605895989413165	27.19125777777778	maltose	maltose	CHEBI:17306	False	True	False	2	False
GW822-FHT02H01	melibiose	1	1	True	0.014156613357518775	0.43391569338807484	24.014679102901884	18.473751944444444	melibiose	melibiose	CHEBI:28053	True	True	False	3	False
GW822-FHT02H01	methylalphadglucopyranoside	1	0	False				7.171000138888889	methylalphadglucopyranoside	methyl alpha-D-glucopyranoside	CHEBI:320061	False	False	False	1	False
GW822-FHT02H01	myoinositol	1	0	False				6.145	myoinositol	myo-inositol	CHEBI:17268	False	False	True	2	False
GW822-FHT02H01	n2acetylglutamine	1	0	False				6.267875	n2acetylglutamine	N(2)-acetylglutamine	CHEBI:73685	False	False	False	1	False
GW822-FHT02H01	n2acetylllysine	1	0	False				6.294874999999999	n2acetylllysine	N(2)-acetyl-L-lysine	CHEBI:35704	False	False	False	1	False
GW822-FHT02H01	nacetyldglucosamine	1	1	True	0.022205062375413556	0.5171218703924274	20.732183798590135	24.012752083333336	nacetyldglucosamine	N-acetyl-D-glucosamine	CHEBI:506227	True	True	False	3	False
GW822-FHT02H01	nacetyllasparticacid	1	0	False				6.050625	nacetyllasparticacid	N-acetyl-L-aspartic acid	CHEBI:21547	False	False	False	1	False
GW822-FHT02H01	nacetyllglutamate2	1	0	False				6.18125	nacetyllglutamate2	N-acetyl-L-glutamate(2-)	CHEBI:44337	False	False	False	1	False
GW822-FHT02H01	nickelchloridehexa	8	6	True	0.020552014148777737	0.48393762208640867	4.400434930678309e-18	41.862500000000004	nickelchloridehexa	nickel chloride hexahydrate	CHEBI:53542	False	False	False	1	False
GW822-FHT02H01	nicotinamide	1	0	False				6.083499999999999	nicotinamide	nicotinamide	CHEBI:17154	False	False	True	2	False
GW822-FHT02H01	nicotinicacid	1	0	False				6.15575	nicotinicacid	nicotinic acid	CHEBI:15940	True	False	False	2	False
GW822-FHT02H01	nitrate	10	2	True	0.018197768749690608	0.08605233609534496	6.128927055277212	17.9920625	nitrate	sodium nitrate	CHEBI:63005	True	False	False	2	False
GW822-FHT02H01	nitrite	1	0	False				6.054	nitrite	sodium nitrite	CHEBI:78870	True	False	False	2	False
GW822-FHT02H01	nndimethylglycine	1	0	False				6.333875138888889	nndimethylglycine	N,N-dimethylglycine	CHEBI:17724	False	False	False	1	False
GW822-FHT02H01	octanoate	1	0	False				6.11425	octanoate	sodium octanoate	CHEBI:132100	True	False	False	2	False
GW822-FHT02H01	oxalate	1	0	False				6.047875000000001	oxalate	oxalate salt	CHEBI:64148	False	True	False	2	False
GW822-FHT02H01	oxalicacid	1	0	False				6.059375	oxalicacid	oxalic acid	CHEBI:16995	False	True	False	2	False
GW822-FHT02H01	parabanicacid	1	0	False				6.215125	parabanicacid	parabanic acid	CHEBI:74661	True	False	False	2	False
GW822-FHT02H01	pimelicacid	1	0	False				6.193124999999999	pimelicacid	pimelic acid	CHEBI:30531	False	False	False	1	False
GW822-FHT02H01	polysorbate20	1	0	False				5.920374999999999	polysorbate20	polysorbate 20	CHEBI:53424	False	False	False	1	False
GW822-FHT02H01	propionate	1	0	False				6.050625	propionate	sodium propionate	CHEBI:132106	True	True	False	3	False
GW822-FHT02H01	pyridin2ol	1	0	False				6.198874999999999	pyridin2ol	pyridin-2-ol	CHEBI:16540	False	False	False	1	False
GW822-FHT02H01	pyrrole2carboxylicacid	1	0	False				6.197375	pyrrole2carboxylicacid	pyrrole-2-carboxylic acid	CHEBI:36751	False	False	False	1	False
GW822-FHT02H01	pyruvate	1	0	False				6.1678749999999996	pyruvate	sodium pyruvate	CHEBI:50144	True	True	False	3	False
GW822-FHT02H01	raffinosepenta	1	1	True	0.009514663803000797	1.5939024026538384	54.50874174729971	9.930501111111113	raffinosepenta	Raffinose Pentahydrate	CHEBI:189430	False	False	False	1	False
GW822-FHT02H01	rhamnose	1	1	True	0.03548137117247176	0.4907454130733427	32.298794513907325	19.989257916666666	rhamnose	rhamnose	CHEBI:26546	False	True	False	2	False
GW822-FHT02H01	ribothymidine	1	0	False				6.120624999999999	ribothymidine	ribothymidine	CHEBI:45996	False	False	False	1	False
GW822-FHT02H01	rpantolactone	1	0	False				6.12675	rpantolactone	(R)-pantolactone	CHEBI:16719	False	False	False	1	False
GW822-FHT02H01	salicin	1	0	True	0.024840919686114522	0.22645015305484353	15.130533463252599	18.129379166666666	salicin	salicin	CHEBI:17814	False	True	False	2	False
GW822-FHT02H01	salicylate	1	0	False				6.272625	salicylate	Sodium salicylate	CHEBI:9180	False	False	True	2	False
GW822-FHT02H01	sarcosine	1	0	False				6.123124999999999	sarcosine	sarcosine	CHEBI:15611	False	True	True	3	False
GW822-FHT02H01	shikimicacid	1	0	False				6.117249999999999	shikimicacid	shikimic acid	CHEBI:16119	False	False	False	1	False
GW822-FHT02H01	smalicacid	1	0	False				6.118875000000001	smalicacid	(S)-malic acid	CHEBI:30797	False	False	False	1	False
GW822-FHT02H01	snglycerol3phosphate2	1	0	False				6.187749999999999	snglycerol3phosphate2	sn-glycerol 3-phosphate(2-)	CHEBI:57597	False	False	False	1	False
GW822-FHT02H01	spermidine3+	1	0	False				6.3055	spermidine3+	spermidine(3+)	CHEBI:57834	False	False	False	1	False
GW822-FHT02H01	stachyose	1	1	True	0.007747073276174317	0.299423091878716	18.940463655536508	14.830629861111113	stachyose	stachyose	CHEBI:17164	False	True	False	2	False
GW822-FHT02H01	subericacid	1	0	False				6.147749999999999	subericacid	suberic acid	CHEBI:9300	False	False	False	1	False
GW822-FHT02H01	succinatehexa	1	0	False				6.0688749999999985	succinatehexa	sodium succinate hexahydrate	CHEBI:63686	True	False	False	2	False
GW822-FHT02H01	succinicacid	1	0	False				6.0985	succinicacid	succinic acid	CHEBI:15741	True	True	False	3	False
GW822-FHT02H01	sucrose	1	1	True	0.006974050531860982	1.2947570941263171	67.23777777757108	8.118625555555557	sucrose	sucrose	CHEBI:17992	True	True	False	3	False
GW822-FHT02H01	taurine	1	0	False				6.415374999999999	taurine	taurine	CHEBI:15891	False	True	True	3	False
GW822-FHT02H01	tetracyclinehydrochloride	6	0	True	2.0893976894105304	0.029835656346656685	0.031463305792617524	12.238	tetracyclinehydrochloride	Tetracycline hydrochloride	CHEBI:35006	True	False	False	2	False
GW822-FHT02H01	thymidine	1	0	False				6.34675	thymidine	thymidine	CHEBI:17748	True	True	True	4	False
GW822-FHT02H01	trehalosedi	1	1	True	0.016947403635405804	0.5284764134023473	30.590079530569202	17.645879583333333	trehalosedi	trehalose dihydrate	CHEBI:232797	False	False	False	1	False
GW822-FHT02H01	trigonellinehcl	1	0	False				6.214125	trigonellinehcl	Trigonelline HCl	CHEBI:229203	False	False	False	1	False
GW822-FHT02H01	uracil	1	0	False				6.063500000000001	uracil	uracil	CHEBI:17568	True	False	True	3	False
GW822-FHT02H01	urea	1	0	False				6.099625	urea	urea	CHEBI:16199	True	False	False	2	False
GW822-FHT02H01	uridine	1	0	False				6.28975	uridine	uridine	CHEBI:16704	True	True	True	4	False
GW822-FHT02H01	uridine5'monophosphate2	1	0	False				6.346124999999999	uridine5'monophosphate2	uridine 5'-monophosphate(2-)	CHEBI:57865	False	False	False	1	False
GW822-FHT02H01	xylitol	1	0	False				6.129125	xylitol	xylitol	CHEBI:17151	True	True	False	3	False
GW822-FHT02H05	2hydroxypropanoicacid	8	4	True	0.01870733302171506	0.08606291382910722	16.57490228352257	9.725437500000002	2hydroxypropanoicacid	2-hydroxypropanoic acid	CHEBI:78320	False	False	False	1	False
GW822-FHT02H05	cobaltchloridehexa	2	2	True	0.05716688469477343	0.24063731101820496	14.463588817524407	15.285	cobaltchloridehexa	cobalt chloride hexahydrate	CHEBI:53503	True	False	False	2	False
GW822-FHT02H05	erythromycina	8	2	True	0.03131758018535215	0.27921704603548203	22.743728156883975	8.975312500000001	erythromycina	erythromycin A	CHEBI:42355	False	False	False	1	False
GW822-FHT02H05	glucose	8	6	True	0.04918707258479714	0.35327751636798677	30.571125861348108	12.129750000000001	glucose	glucose	CHEBI:17234	False	True	True	3	False
GW822-FHT02H05	kanamycinasulfate	8	0	False				8.6715625	kanamycinasulfate	kanamycin A sulfate	CHEBI:6109	False	False	False	1	False
GW822-FHT02H05	manganeseiichloridetetra	2	2	True	0.018119967671499464	0.15561056055655154	31.212917128627115	9.916812499999999	manganeseiichloridetetra	manganese(II) chloride tetrahydrate	CHEBI:86368	True	False	False	2	False
GW822-FHT02H05	nickelchloridehexa	2	2	True	0.03587059517979163	0.1211969518794595	19.46088417210111	11.055062500000002	nickelchloridehexa	nickel chloride hexahydrate	CHEBI:53542	False	False	False	1	False
GW822-FHT02H05	zincdichloride	2	2	True	0.06424838372781769	0.19931596430205162	16.61317143691091	14.057875	zincdichloride	zinc dichloride	CHEBI:49976	False	False	False	1	False
GW822-FHT03B01	2hydroxypropanoicacid	8	8	True	0.012267012082066051	0.20992785368007544	25.516652672359385	5.975626388888889	2hydroxypropanoicacid	2-hydroxypropanoic acid	CHEBI:78320	False	False	False	1	False
GW822-FHT03B01	cobaltchloridehexa	2	2	True	0.041155743500414246	0.8515751138377681	8.362944654914656	27.718567152777776	cobaltchloridehexa	cobalt chloride hexahydrate	CHEBI:53503	True	False	False	2	False
GW822-FHT03B01	erythromycina	8	6	True	0.0361881832744664	0.4960954608847589	18.411008561477686	13.178752291666667	erythromycina	erythromycin A	CHEBI:42355	False	False	False	1	False
GW822-FHT03B01	glucose	8	8	True	0.026008021184881245	0.5277772933335261	22.72451921417541	12.245751458333334	glucose	glucose	CHEBI:17234	False	True	True	3	False
GW822-FHT03B01	kanamycinasulfate	8	6	True	0.05383541492936286	0.5229331811602778	16.8872843019237	13.278939097222223	kanamycinasulfate	kanamycin A sulfate	CHEBI:6109	False	False	False	1	False
GW822-FHT03B01	manganeseiichloridetetra	2	2	True	0.04043818017694994	0.6995359479807494	11.881701495401927	23.510315625	manganeseiichloridetetra	manganese(II) chloride tetrahydrate	CHEBI:86368	True	False	False	2	False
GW822-FHT03B01	nickelchloridehexa	2	2	True	0.036635572945332984	0.7397371340154191	14.948280285385946	20.072065208333335	nickelchloridehexa	nickel chloride hexahydrate	CHEBI:53542	False	False	False	1	False
GW822-FHT03B01	zincdichloride	2	2	True	0.04424958602120238	0.8150366303213592	9.2689212166107	27.30313027777778	zincdichloride	zinc dichloride	CHEBI:49976	False	False	False	1	False
GW822-FHT03B03	14butanediammonium	1	0	False				6.54087486111111	14butanediammonium	1,4-butanediammonium	CHEBI:326268	False	False	False	1	False
GW822-FHT03B03	2'deoxycytidine	1	0	False				6.56025	2'deoxycytidine	2'-deoxycytidine	CHEBI:15698	True	False	False	2	False
GW822-FHT03B03	26diaminopimelicacid	1	0	False				6.55637486111111	26diaminopimelicacid	2,6-diaminopimelic acid	CHEBI:23673	False	False	False	1	False
GW822-FHT03B03	2ammonio2deoxydglucopyranose	1	0	False				6.446499999999999	2ammonio2deoxydglucopyranose	2-ammonio-2-deoxy-D-glucopyranose	CHEBI:58723	False	False	False	1	False
GW822-FHT03B03	2deoxydribose	1	0	False				6.46549986111111	2deoxydribose	2-deoxy-D-ribose	CHEBI:28816	True	True	False	3	False
GW822-FHT03B03	2hydroxybutyricacid	1	0	False				6.4918749999999985	2hydroxybutyricacid	2-hydroxybutyric acid	CHEBI:1148	False	False	False	1	False
GW822-FHT03B03	2hydroxypropanoicacid	3	1	True	0.035454159697860935	0.21745700929099732	18.951061681720738	18.298249722222224	2hydroxypropanoicacid	2-hydroxypropanoic acid	CHEBI:78320	False	False	False	1	False
GW822-FHT03B03	2oxoglutaricacid	1	0	False				6.74962513888889	2oxoglutaricacid	2-oxoglutaric acid	CHEBI:30915	False	False	False	1	False
GW822-FHT03B03	31hindol3ylpropanoicacid	1	0	False				6.597874999999998	31hindol3ylpropanoicacid	3-(1H-indol-3-yl)propanoic acid	CHEBI:43580	False	False	False	1	False
GW822-FHT03B03	34dimethoxybenzoicacid	1	0	False				6.469999861111111	34dimethoxybenzoicacid	3,4-dimethoxybenzoic acid	CHEBI:296881	False	False	False	1	False
GW822-FHT03B03	3aminobutanoicacid	1	0	False				6.5387499999999985	3aminobutanoicacid	3-aminobutanoic acid	CHEBI:37081	False	False	False	1	False
GW822-FHT03B03	3methylglutaricacid	1	0	False				6.50762486111111	3methylglutaricacid	3-methylglutaric acid	CHEBI:68566	False	False	False	1	False
GW822-FHT03B03	3omethyldglucopyranose	1	0	False				6.427999999999999	3omethyldglucopyranose	3-O-Methyl-D-glucopyranose	ME:0000488	False	False	False	1	False
GW822-FHT03B03	4hydroxybenzoate	1	0	False				6.468625138888888	4hydroxybenzoate	sodium 4-hydroxybenzoate	CHEBI:113449	False	False	False	1	False
GW822-FHT03B03	4hydroxylproline	1	1	True	0.0219041943811252	0.42674188764787785	29.275057872115738	21.07024958333333	4hydroxylproline	4-hydroxy-L-proline	CHEBI:18240	False	False	True	2	False
GW822-FHT03B03	4hydroxyphenylaceticacid	1	0	False				6.452624999999999	4hydroxyphenylaceticacid	4-hydroxyphenylacetic acid	CHEBI:18101	False	False	False	1	False
GW822-FHT03B03	5aminopentanoicacid	1	0	False				6.767999999999999	5aminopentanoicacid	5-aminopentanoic acid	CHEBI:15887	False	False	False	1	False
GW822-FHT03B03	5ketodgluconate	1	0	False				6.6019999999999985	5ketodgluconate	5-Keto-D-gluconate	CHEBI:180368	False	False	False	1	False
GW822-FHT03B03	5oxolproline	1	0	False				6.530374999999999	5oxolproline	5-oxo-L-proline	CHEBI:18183	False	False	False	1	False
GW822-FHT03B03	6oalphadglucopyranosyldfructofuranose	1	0	False				6.398874722222221	6oalphadglucopyranosyldfructofuranose	6-O-alpha-D-glucopyranosyl-D-fructofuranose	CHEBI:18394	False	False	False	1	False
GW822-FHT03B03	acetate	2	0	True	0.039683620089920935	0.06583301288404729	19.434036188831037	10.132937430555554	acetate	sodium acetate	CHEBI:32954	True	True	False	3	False
GW822-FHT03B03	adipicacid	1	0	False				6.600999999999999	adipicacid	adipic acid	CHEBI:30832	False	False	False	1	False
GW822-FHT03B03	aldehydodlyxose	1	0	False				6.450874999999999	aldehydodlyxose	aldehydo-D-lyxose	CHEBI:16789	False	False	False	1	False
GW822-FHT03B03	aldehydonacetylmuramicacid	1	0	False				6.480874999999999	aldehydonacetylmuramicacid	aldehydo-N-acetylmuramic acid	CHEBI:47966	False	False	False	1	False
GW822-FHT03B03	allantoin	1	0	False				6.6419999999999995	allantoin	allantoin	CHEBI:15676	False	False	False	1	False
