orgId	locusId	sysName	geneName	desc	set1IT085 CPG	set1IT086 M63_quarter_strength	set1IT089 CPG	set1IT090 M63_quarter_strength	set2IT016 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT019 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set2IT022 Plant=Tomato_MoneyMaker; PlantTreatment=exvivo_xylem_sap_from_healthy_plant; Sample=xylem_sap; Collection=25hr_after_growth_in_xylem_sap	set3IT043 M63_quarter_strength
RalstoniaPSI07	RPSI07_RS17950	RPSI07_RS17950		hypothetical protein	-0.057	0.552	1.251	0.034	0.001	0.419	0.433	-0.117
RalstoniaPSI07	RPSI07_RS17955	RPSI07_RS17955		FAD-dependent pyridine nucleotide-disulfide oxidoreductase	-0.489	-0.162	1.119	-0.060	-0.739	-0.101	-0.332	-0.670
RalstoniaPSI07	RPSI07_RS17960	RPSI07_RS17960		MurR/RpiR family transcriptional regulator	0.550	2.229	0.623	3.542	0.829	2.378	0.508	3.408
RalstoniaPSI07	RPSI07_RS17965	RPSI07_RS17965		oxidoreductase	-0.004	1.187	-0.012	0.182	-0.008	0.262	0.309	-0.736
RalstoniaPSI07	RPSI07_RS17980	RPSI07_RS17980		dihydropyrimidinase	0.410	0.655	-0.036	0.001	-1.345	2.150	0.513	-1.366
RalstoniaPSI07	RPSI07_RS17985	RPSI07_RS17985		nitrate reductase	0.043	0.321	-0.340	0.620	0.804	-0.295	-0.913	0.620
RalstoniaPSI07	RPSI07_RS17990	RPSI07_RS17990		NAD-dependent dihydropyrimidine dehydrogenase subunit PreA	-0.980	-0.228	-0.414	-0.801	-0.339	1.161	-1.521	0.047
RalstoniaPSI07	RPSI07_RS17995	RPSI07_RS17995		FAD-dependent oxidoreductase	0.393	0.696	1.984	1.362	-0.657	0.770	1.664	1.873
RalstoniaPSI07	RPSI07_RS18000	RPSI07_RS18000		Zn-dependent hydrolase	0.024	0.482	-0.106	-0.286	-0.011	-0.392	0.827	-0.292
RalstoniaPSI07	RPSI07_RS18005	RPSI07_RS18005		TetR/AcrR family transcriptional regulator	0.778	-0.458	1.208	-0.448	0.794	0.372	0.293	0.777
RalstoniaPSI07	RPSI07_RS18015	RPSI07_RS18015		transaldolase	-0.294	-1.142	-0.457	0.015	2.248	-0.340	0.791	0.712
RalstoniaPSI07	RPSI07_RS18020	RPSI07_RS18020		NAD-dependent deacylase	0.874	0.237	1.586	-0.857	-0.205	-1.643	-0.333	-0.655
RalstoniaPSI07	RPSI07_RS18025	RPSI07_RS18025		23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	1.905	1.752	2.429	2.136	-1.958	-0.442	0.185	0.115
RalstoniaPSI07	RPSI07_RS18030	RPSI07_RS18030		ribonuclease R	3.923	2.905	2.773	4.719	1.514	3.799	0.463	1.934
RalstoniaPSI07	RPSI07_RS18040	RPSI07_RS18040		phosphoribosyltransferase	-1.673	0.139	-0.672	-1.921	1.265	1.652	1.936	1.407
RalstoniaPSI07	RPSI07_RS18060	RPSI07_RS18060		protease modulator HflC	-1.133	0.365	-0.652	-0.798	-0.341	-0.788	-2.035	0.386
RalstoniaPSI07	RPSI07_RS18065	RPSI07_RS18065		FtsH protease activity modulator HflK	-0.955	0.861	-0.655	1.546	0.437	-1.597	1.227	-1.034
RalstoniaPSI07	RPSI07_RS18070	RPSI07_RS18070		GTPase HflX	-0.131	0.383	0.478	0.589	1.488	0.171	-1.845	0.181
RalstoniaPSI07	RPSI07_RS18090	RPSI07_RS18090		membrane protein	1.781	-1.509	0.216	-0.063	-1.138	-0.155	-0.150	-0.585
RalstoniaPSI07	RPSI07_RS18110	RPSI07_RS18110		type IV pilus biogenesis/stability protein PilW	-1.618	-0.683	-0.983	-0.240	-0.402	-1.488	-0.840	0.478
RalstoniaPSI07	RPSI07_RS18115	RPSI07_RS18115		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	0.486	-0.474	0.871	-0.852	-0.940	-1.086	-1.829	0.686
RalstoniaPSI07	RPSI07_RS18125	RPSI07_RS18125		BAX inhibitor (BI)-1/YccA family protein	-0.899	-1.222	-0.764	-1.210	-1.255	-0.607	-0.131	0.958
RalstoniaPSI07	RPSI07_RS18130	RPSI07_RS18130		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	-1.760	-0.665	-1.873	-1.315	-1.478	-1.144	-0.514	-2.698
RalstoniaPSI07	RPSI07_RS18135	RPSI07_RS18135		endonuclease	0.265	1.360	1.374	1.496	-0.647	-0.471	0.090	-1.480
RalstoniaPSI07	RPSI07_RS18140	RPSI07_RS18140		RNA polymerase sigma factor RpoS	7.522	35.446	14.954	50.789	7.483	7.021	5.994	24.099
RalstoniaPSI07	RPSI07_RS18145	RPSI07_RS18145		LysM peptidoglycan-binding domain-containing protein	-1.225	4.082	2.221	4.468	-0.493	0.349	-1.280	6.628
RalstoniaPSI07	RPSI07_RS18150	RPSI07_RS18150		protein-L-isoaspartate(D-aspartate) O-methyltransferase	1.717	0.122	0.533	0.259	-0.749	0.903	-0.575	0.594
RalstoniaPSI07	RPSI07_RS18155	RPSI07_RS18155		5'/3'-nucleotidase SurE	-1.386	-1.510	0.649	0.089	-1.951	0.606	-1.163	-2.113
RalstoniaPSI07	RPSI07_RS18160	RPSI07_RS18160		NADPH:quinone oxidoreductase family protein	0.375	-1.346	-0.972	-0.819	0.508	0.387	0.976	-0.589
RalstoniaPSI07	RPSI07_RS18165	RPSI07_RS18165		alkene reductase	1.786	-1.093	0.401	-0.112	1.176	0.450	-0.412	-0.246
RalstoniaPSI07	RPSI07_RS18170	RPSI07_RS18170		TetR/AcrR family transcriptional regulator	2.439	-0.380	2.941	0.615	1.012	0.992	0.614	-0.970
RalstoniaPSI07	RPSI07_RS18175	RPSI07_RS18175		ABC transporter permease	-0.431	-2.696	-1.358	0.083	-0.913	-0.265	-0.267	0.246
RalstoniaPSI07	RPSI07_RS18180	RPSI07_RS18180		ABC transporter ATP-binding protein	-1.023	0.838	0.651	-0.770	0.295	0.504	-0.396	-0.537
RalstoniaPSI07	RPSI07_RS18185	RPSI07_RS18185		ABC transporter substrate-binding protein	-1.597	-1.203	-0.435	-1.028	-2.032	-0.434	-0.003	-1.064
RalstoniaPSI07	RPSI07_RS18190	RPSI07_RS18190		CoA transferase	1.321	0.775	0.076	2.156	-1.359	-1.193	1.026	-0.165
RalstoniaPSI07	RPSI07_RS18195	RPSI07_RS18195		GntR family transcriptional regulator	-0.390	-0.675	-0.053	-0.226	-0.007	0.777	0.729	0.281
RalstoniaPSI07	RPSI07_RS18205	RPSI07_RS18205		recombination protein RecR	0.343	-1.491	-1.389	1.290	-0.519	0.335	1.536	0.487
RalstoniaPSI07	RPSI07_RS18210	RPSI07_RS18210		antibiotic biosynthesis monooxygenase	-0.494	1.739	-0.008	0.752	0.349	-0.450	-0.155	1.496
RalstoniaPSI07	RPSI07_RS18245	RPSI07_RS18245		sigma-54-dependent Fis family transcriptional regulator	1.255	0.238	1.055	1.681	0.427	-0.744	0.092	0.458
RalstoniaPSI07	RPSI07_RS18250	RPSI07_RS18250		DNA-binding response regulator	5.433	0.856	5.400	1.389	0.749	1.287	-0.960	1.156
RalstoniaPSI07	RPSI07_RS18255	RPSI07_RS18255		membrane protein	2.401	1.441	2.926	0.749	0.283	-0.024	-0.330	-1.975
RalstoniaPSI07	RPSI07_RS18260	RPSI07_RS18260		hypothetical protein	1.130	-0.259	0.331	-0.696	-0.106	1.143	1.432	1.144
RalstoniaPSI07	RPSI07_RS18275	RPSI07_RS18275		MATE family efflux transporter	-0.216	0.034	-1.286	-1.145	-0.049	1.309	1.805	-0.622
RalstoniaPSI07	RPSI07_RS18315	RPSI07_RS18315		esterase	-1.274	-0.092	0.440	0.072	-0.102	0.607	-0.751	0.162
RalstoniaPSI07	RPSI07_RS18325	RPSI07_RS18325		ABC transporter ATP-binding protein	-0.337	-1.044	0.474	0.069	-0.058	-1.835	-0.730	-1.831
RalstoniaPSI07	RPSI07_RS18330	RPSI07_RS18330		ABC transporter permease	-0.536	0.168	0.383	1.413	-1.435	-2.539	-0.053	3.248
RalstoniaPSI07	RPSI07_RS18335	RPSI07_RS18335		microcin C ABC transporter permease YejB	-1.047	0.680	0.858	-0.212	-1.182	-0.909	1.729	-1.279
RalstoniaPSI07	RPSI07_RS18340	RPSI07_RS18340		ABC transporter substrate-binding protein	-0.741	-0.846	-0.205	0.641	-1.029	0.079	-0.100	-1.773
RalstoniaPSI07	RPSI07_RS18380	RPSI07_RS18380		hypothetical protein	-0.848	-3.483	2.151	1.724	1.053	-5.034	-1.956	1.132
RalstoniaPSI07	RPSI07_RS18385	RPSI07_RS18385		peptidyl-prolyl cis-trans isomerase	-0.771	-0.564	-0.321	-1.327	0.243	-3.338	-1.087	-2.527
RalstoniaPSI07	RPSI07_RS18405	RPSI07_RS18405		RNA methyltransferase	-1.827	0.063	-0.781	-0.743	1.717	0.384	0.511	1.716
RalstoniaPSI07	RPSI07_RS18415	RPSI07_RS18415		XRE family transcriptional regulator	0.649	0.284	0.211	-0.505	-0.490	-1.004	-0.526	-0.291
RalstoniaPSI07	RPSI07_RS18420	RPSI07_RS18420		glutamine amidotransferase	-0.808	-1.646	-0.897	1.138	-1.001	-1.139	-0.198	-0.903
RalstoniaPSI07	RPSI07_RS18425	RPSI07_RS18425		MOSC domain-containing protein	1.024	-0.582	0.597	0.276	1.775	0.958	0.189	0.795
RalstoniaPSI07	RPSI07_RS18430	RPSI07_RS18430		methyl-accepting chemotaxis protein	1.090	0.924	-1.176	-0.773	1.800	-0.281	-0.873	-1.340
RalstoniaPSI07	RPSI07_RS18435	RPSI07_RS18435		chemotaxis protein	0.105	0.166	-0.046	-0.878	-0.561	-0.679	0.279	0.207
RalstoniaPSI07	RPSI07_RS18440	RPSI07_RS18440		DNA mismatch repair protein MutS	0.160	-1.616	0.360	1.086	0.151	-0.708	0.481	-1.814
RalstoniaPSI07	RPSI07_RS18445	RPSI07_RS18445		hypothetical protein	-0.573	1.468	-1.332	0.831	2.018	-1.715	-1.700	-1.067
RalstoniaPSI07	RPSI07_RS18450	RPSI07_RS18450		peptidylprolyl isomerase	-0.436	-1.176	-0.062	-0.076	-1.094	-1.440	3.180	-0.791
RalstoniaPSI07	RPSI07_RS18455	RPSI07_RS18455		cupin domain-containing protein	-1.717	0.926	-0.258	6.549	-1.291	-0.312	-1.227	1.829
RalstoniaPSI07	RPSI07_RS18460	RPSI07_RS18460		hypothetical protein	1.336	0.685	1.040	0.935	-0.294	0.167	0.175	0.307
RalstoniaPSI07	RPSI07_RS18470	RPSI07_RS18470		4-hydroxy-tetrahydrodipicolinate synthase	-2.532	-1.397	-2.481	-0.080	-0.348	-1.605	-1.690	-0.925
RalstoniaPSI07	RPSI07_RS18475	RPSI07_RS18475		class I SAM-dependent methyltransferase	0.557	-0.408	0.889	-1.277	-0.717	-1.019	-1.291	-2.861
RalstoniaPSI07	RPSI07_RS18485	RPSI07_RS18485		site-2 protease family protein	1.118	-0.183	0.810	-0.395	1.051	0.352	0.041	0.103
RalstoniaPSI07	RPSI07_RS18495	RPSI07_RS18495		PHP domain-containing protein	1.833	2.116	0.531	1.941	0.767	1.519	1.180	1.567
RalstoniaPSI07	RPSI07_RS18500	RPSI07_RS18500		NAD(P)/FAD-dependent oxidoreductase	2.279	-0.262	0.056	-0.234	0.332	-0.188	-0.314	0.249
RalstoniaPSI07	RPSI07_RS18505	RPSI07_RS18505		KR domain-containing protein	0.492	-1.100	-1.074	-0.915	0.745	-0.108	0.190	-1.224
RalstoniaPSI07	RPSI07_RS18510	RPSI07_RS18510		DUF4166 domain-containing protein	-0.576	-0.086	-1.351	2.065	-1.552	-0.730	2.370	-1.367
RalstoniaPSI07	RPSI07_RS18515	RPSI07_RS18515		thiol-disulfide oxidoreductase DCC family protein	0.249	-0.782	0.596	-1.106	-1.200	-0.694	-0.244	0.971
RalstoniaPSI07	RPSI07_RS18520	RPSI07_RS18520		alpha/beta hydrolase	-0.691	0.891	-0.087	0.052	0.230	0.575	1.055	1.233
RalstoniaPSI07	RPSI07_RS18525	RPSI07_RS18525		DUF455 domain-containing protein	-0.272	-0.492	1.773	-0.020	-1.041	-0.465	1.919	0.348
RalstoniaPSI07	RPSI07_RS18530	RPSI07_RS18530		gamma carbonic anhydrase family protein	-0.699	1.435	-1.571	0.601	0.509	-0.111	-0.316	-0.150
RalstoniaPSI07	RPSI07_RS18535	RPSI07_RS18535		Hsp33 chaperonin	1.860	-0.151	-0.339	-0.159	0.364	-0.685	0.078	0.669
RalstoniaPSI07	RPSI07_RS18540	RPSI07_RS18540		hypothetical protein	0.447	1.760	-0.129	0.474	0.804	-0.160	-1.122	0.388
RalstoniaPSI07	RPSI07_RS18550	RPSI07_RS18550		phosphopyruvate hydratase	0.287	-1.113	0.108	-0.325	-0.527	-2.053	-2.123	-3.244
RalstoniaPSI07	RPSI07_RS18555	RPSI07_RS18555		DUF1330 domain-containing protein	-0.966	0.335	1.603	0.627	1.526	0.616	-0.658	1.321
RalstoniaPSI07	RPSI07_RS18570	RPSI07_RS18570		alpha/beta hydrolase	-0.453	0.261	-1.342	-0.453	-0.745	-0.834	1.011	0.802
RalstoniaPSI07	RPSI07_RS18575	RPSI07_RS18575		hypothetical protein	-1.598	0.174	-0.107	1.316	0.664	0.420	0.594	0.843
RalstoniaPSI07	RPSI07_RS18580	RPSI07_RS18580		transglutaminase family protein	0.341	0.006	1.009	-0.139	3.313	0.307	-0.304	0.341
RalstoniaPSI07	RPSI07_RS18585	RPSI07_RS18585		alpha-E domain-containing protein	0.516	1.182	1.389	0.416	-0.581	2.421	-0.416	0.327
RalstoniaPSI07	RPSI07_RS18590	RPSI07_RS18590		circularly permuted type 2 ATP-grasp protein	0.063	-2.719	-1.473	-1.420	1.013	-0.395	0.004	-0.478
RalstoniaPSI07	RPSI07_RS18595	RPSI07_RS18595		DNA internalization-related competence protein ComEC/Rec2	-1.926	2.105	0.061	0.177	0.585	0.326	-1.210	-0.504
RalstoniaPSI07	RPSI07_RS18600	RPSI07_RS18600		TatD family deoxyribonuclease	-0.855	-0.532	1.520	-0.572	-0.250	0.549	0.836	-1.147
RalstoniaPSI07	RPSI07_RS18620	RPSI07_RS18620		single-stranded-DNA-specific exonuclease RecJ	0.421	0.249	-0.329	1.132	-1.224	-2.261	-0.498	0.770
RalstoniaPSI07	RPSI07_RS18640	RPSI07_RS18640		DUF899 domain-containing protein	0.782	0.348	-0.538	-0.116	-0.205	-0.847	-0.222	-0.844
RalstoniaPSI07	RPSI07_RS18645	RPSI07_RS18645		MarR family transcriptional regulator	-0.614	1.236	-0.200	2.711	0.061	-1.032	0.013	-0.508
RalstoniaPSI07	RPSI07_RS18650	RPSI07_RS18650		YeiH family putative sulfate export transporter	0.729	-0.605	0.944	0.678	0.113	-0.442	-2.588	0.003
RalstoniaPSI07	RPSI07_RS18655	RPSI07_RS18655		LysR family transcriptional regulator	-0.605	-1.169	1.339	1.148	-1.234	-3.478	-0.733	0.855
RalstoniaPSI07	RPSI07_RS18665	RPSI07_RS18665		hypothetical protein	-0.165	-0.451	0.377	-0.167	-0.514	0.511	-0.397	-1.740
RalstoniaPSI07	RPSI07_RS18670	RPSI07_RS18670		ankyrin repeat domain-containing protein	0.103	-1.610	-0.896	-0.685	-1.384	-1.942	-1.469	0.704
RalstoniaPSI07	RPSI07_RS18675	RPSI07_RS18675		hypothetical protein	0.432	0.296	0.606	-1.472	-0.634	-0.007	-0.553	0.482
RalstoniaPSI07	RPSI07_RS18680	RPSI07_RS18680		type VI secretion system tip protein VgrG	0.588	-0.615	0.290	1.266	1.609	-0.415	-1.695	-1.707
RalstoniaPSI07	RPSI07_RS18685	RPSI07_RS18685		hypothetical protein	-0.385	-0.731	-0.131	-0.828	-0.356	-0.100	-0.589	-0.684
RalstoniaPSI07	RPSI07_RS18690	RPSI07_RS18690		DUF2169 domain-containing protein	-0.554	0.992	0.988	0.538	-0.381	-0.566	0.091	-0.353
RalstoniaPSI07	RPSI07_RS18695	RPSI07_RS18695		hypothetical protein	-0.849	0.581	0.091	-0.060	0.091	1.624	-0.301	0.587
RalstoniaPSI07	RPSI07_RS18700	RPSI07_RS18700		DUF4150 domain-containing protein	-1.306	-1.206	-1.056	1.372	0.316	0.077	0.158	-0.752
RalstoniaPSI07	RPSI07_RS18705	RPSI07_RS18705		hypothetical protein	1.809	0.914	0.820	-0.292	-0.164	0.761	-0.810	0.421
RalstoniaPSI07	RPSI07_RS18710	RPSI07_RS18710		hypothetical protein	-0.680	-1.961	-2.249	-0.549	-5.414	-4.254	-3.045	-2.339
RalstoniaPSI07	RPSI07_RS18715	RPSI07_RS18715		hypothetical protein	1.384	0.412	0.056	0.039	1.273	0.075	1.206	0.459
RalstoniaPSI07	RPSI07_RS18720	RPSI07_RS18720		hypothetical protein	-1.231	0.936	-0.944	1.460	0.921	0.898	-0.380	-1.301
RalstoniaPSI07	RPSI07_RS18725	RPSI07_RS18725		thioredoxin	0.415	1.316	1.378	1.128	1.423	2.084	-0.489	-0.616
RalstoniaPSI07	RPSI07_RS18730	RPSI07_RS18730		hypothetical protein	-0.062	0.036	0.634	-0.904	0.312	-1.516	-0.506	-0.804
RalstoniaPSI07	RPSI07_RS18735	RPSI07_RS18735		DNA-binding protein	-0.193	-1.438	-1.482	0.458	-1.247	-1.858	0.689	0.907
RalstoniaPSI07	RPSI07_RS18740	RPSI07_RS18740		hypothetical protein	-1.481	-0.104	-1.910	0.601	-0.672	0.603	0.765	-3.748
RalstoniaPSI07	RPSI07_RS18745	RPSI07_RS18745		pentapeptide MXKDX repeat protein	0.051	-1.244	0.260	-0.160	0.507	0.299	0.524	0.433
RalstoniaPSI07	RPSI07_RS18750	RPSI07_RS18750		hypothetical protein	-0.984	-0.432	-1.724	-0.280	0.463	0.059	0.028	-0.387
RalstoniaPSI07	RPSI07_RS18755	RPSI07_RS18755		cytochrome b/b6 domain-containing protein	0.300	-1.803	-0.124	-0.121	0.799	0.127	-0.356	0.326
RalstoniaPSI07	RPSI07_RS18760	RPSI07_RS18760		thiamine biosynthesis protein ThiS	-1.874	0.163	0.554	2.625	-1.040	1.178	0.697	-1.203
RalstoniaPSI07	RPSI07_RS18765	RPSI07_RS18765		hypothetical protein	1.107	-0.859	-0.235	-0.097	-0.070	-0.813	1.383	0.465
RalstoniaPSI07	RPSI07_RS18770	RPSI07_RS18770		hypothetical protein	0.631	-0.479	0.366	-0.586	1.139	-0.639	-1.041	0.470
RalstoniaPSI07	RPSI07_RS18775	RPSI07_RS18775		hypothetical protein	-0.913	-0.837	0.036	-0.275	0.017	0.475	-1.079	-0.629
RalstoniaPSI07	RPSI07_RS18780	RPSI07_RS18780		NAD-glutamate dehydrogenase	0.210	-0.591	0.264	0.073	-0.322	0.089	-0.065	-0.556
RalstoniaPSI07	RPSI07_RS18785	RPSI07_RS18785		DUF1348 domain-containing protein	0.490	0.317	-0.351	-0.424	0.580	-0.034	-1.081	-0.948
RalstoniaPSI07	RPSI07_RS18790	RPSI07_RS18790		TetR/AcrR family transcriptional regulator	-2.004	0.313	0.501	0.573	-0.670	-0.938	0.895	-0.015
RalstoniaPSI07	RPSI07_RS18795	RPSI07_RS18795		XRE family transcriptional regulator	-0.153	-0.331	-0.145	0.103	0.412	-0.241	-0.474	0.022
RalstoniaPSI07	RPSI07_RS18800	RPSI07_RS18800		AEC family transporter	1.152	1.298	-1.180	0.038	0.067	0.897	0.198	2.065
RalstoniaPSI07	RPSI07_RS18805	RPSI07_RS18805		LysR family transcriptional regulator	-0.494	-2.199	-1.231	-0.543	0.942	-0.493	-2.702	-0.448
RalstoniaPSI07	RPSI07_RS18810	RPSI07_RS18810		MFS transporter	0.636	-0.958	0.163	-1.195	-1.442	-1.273	0.122	-1.026
RalstoniaPSI07	RPSI07_RS18815	RPSI07_RS18815		LysR family transcriptional regulator	0.342	0.168	-0.677	-0.347	-1.389	0.336	0.922	-0.165
RalstoniaPSI07	RPSI07_RS18820	RPSI07_RS18820		naphthalene 1,2-dioxygenase	-0.184	0.166	-0.074	0.023	2.036	-0.331	-0.151	-1.368
RalstoniaPSI07	RPSI07_RS18825	RPSI07_RS18825		salicylate 5-hydroxylase large oxygenase NagG	-0.444	-0.675	-0.283	1.803	1.674	-1.567	0.494	-0.980
RalstoniaPSI07	RPSI07_RS18830	RPSI07_RS18830		salicylate-5-hydroxylase small oxygenase NagH	-0.346	-0.366	-0.443	-1.098	-0.321	2.091	-0.435	-0.973
RalstoniaPSI07	RPSI07_RS18840	RPSI07_RS18840		gentisate 1,2-dioxygenase	-0.258	-2.342	-2.194	-2.600	-0.760	-0.308	0.179	1.790
RalstoniaPSI07	RPSI07_RS18845	RPSI07_RS18845		FAA hydrolase family protein	1.827	0.902	0.783	0.898	-0.372	-0.060	0.315	-0.486
RalstoniaPSI07	RPSI07_RS18850	RPSI07_RS18850		maleylacetoacetate isomerase	0.519	0.999	-0.910	0.173	-0.541	1.203	0.007	0.323
RalstoniaPSI07	RPSI07_RS18855	RPSI07_RS18855		porin	-2.024	0.033	-2.100	1.634	-0.054	-1.323	0.215	0.180
RalstoniaPSI07	RPSI07_RS18860	RPSI07_RS18860		aldose 1-epimerase	-1.961	-0.212	-0.461	-0.574	-0.339	-0.655	-0.109	0.034
RalstoniaPSI07	RPSI07_RS18865	RPSI07_RS18865		porin	-0.665	-1.413	-0.484	-0.381	0.190	-0.317	0.401	1.622
RalstoniaPSI07	RPSI07_RS18870	RPSI07_RS18870		glycoside hydrolase family 31 protein	-0.333	-0.581	0.106	0.909	1.113	0.395	0.230	-0.056
RalstoniaPSI07	RPSI07_RS18875	RPSI07_RS18875		MFS transporter	0.751	0.192	-0.502	0.007	0.078	-1.473	0.581	-0.023
RalstoniaPSI07	RPSI07_RS18880	RPSI07_RS18880		glucarate dehydratase	1.219	1.137	-0.675	1.467	1.160	1.181	-1.351	-0.955
RalstoniaPSI07	RPSI07_RS18885	RPSI07_RS18885		FadR family transcriptional regulator	-0.056	0.272	0.190	-0.307	1.124	1.640	0.596	2.897
RalstoniaPSI07	RPSI07_RS18890	RPSI07_RS18890		GlsB/YeaQ/YmgE family stress response membrane protein	-1.668	-1.705	0.405	-0.759	-0.068	-0.452	-1.415	2.307
RalstoniaPSI07	RPSI07_RS18895	RPSI07_RS18895		DNA-binding response regulator	1.379	1.200	-0.806	-0.587	-0.079	2.438	-0.353	-0.984
RalstoniaPSI07	RPSI07_RS18900	RPSI07_RS18900		CHASE2 domain-containing protein	1.002	-0.661	-1.544	-1.795	0.735	0.710	-2.005	-2.241
RalstoniaPSI07	RPSI07_RS18905	RPSI07_RS18905		LysM peptidoglycan-binding domain-containing protein	0.420	1.260	-0.044	0.825	0.859	-1.190	0.052	-1.053
RalstoniaPSI07	RPSI07_RS18910	RPSI07_RS18910		DNA-binding response regulator	0.442	0.782	0.182	-0.090	0.387	1.843	-0.235	0.883
RalstoniaPSI07	RPSI07_RS18935	RPSI07_RS18935		excinuclease ABC subunit UvrC	-1.102	-1.372	-0.299	-2.386	-0.498	-3.780	-0.906	-2.433
RalstoniaPSI07	RPSI07_RS18950	RPSI07_RS18950		beta-N-acetylhexosaminidase	-1.843	3.834	0.177	2.640	-1.564	0.152	-1.849	2.875
RalstoniaPSI07	RPSI07_RS18965	RPSI07_RS18965		DNA repair protein RecO	-1.193	0.780	-0.853	-0.592	-0.962	0.041	1.077	0.879
RalstoniaPSI07	RPSI07_RS18980	RPSI07_RS18980		DUF4845 domain-containing protein	2.158	0.294	2.446	0.080	0.429	0.324	0.417	0.377
RalstoniaPSI07	RPSI07_RS18990	RPSI07_RS18990		elongation factor 4	-1.068	0.517	-2.069	1.980	0.344	-0.506	-0.157	0.240
RalstoniaPSI07	RPSI07_RS18995	RPSI07_RS18995		glutaredoxin family protein	-2.380	0.657	-0.147	0.856	-0.408	-0.466	1.246	0.622
RalstoniaPSI07	RPSI07_RS19000	RPSI07_RS19000		PDZ domain-containing protein	-1.055	1.186	-0.302	1.211	2.387	1.401	-0.471	1.740
RalstoniaPSI07	RPSI07_RS19005	RPSI07_RS19005		sugar dehydratase	2.105	0.200	2.443	0.891	-1.230	-1.544	-1.768	0.484
RalstoniaPSI07	RPSI07_RS19010	RPSI07_RS19010		anti-sigma factor	0.688	-0.128	3.077	2.018	-2.429	-2.996	0.690	-0.717
RalstoniaPSI07	RPSI07_RS19015	RPSI07_RS19015		RNA polymerase sigma factor RpoE	-2.007	-1.169	-1.611	0.446	-0.426	1.781	-1.094	-0.812
RalstoniaPSI07	RPSI07_RS19065	RPSI07_RS19065		S-adenosylmethionine-dependent methyltransferase	-1.045	0.061	-0.831	-0.418	-0.127	1.262	-0.404	2.641
RalstoniaPSI07	RPSI07_RS19070	RPSI07_RS19070		S49 family peptidase	-1.370	-1.334	-0.659	0.190	-0.277	1.579	0.275	1.196
RalstoniaPSI07	RPSI07_RS19075	RPSI07_RS19075		Rieske (2Fe-2S) protein	-0.477	-0.818	-1.195	-1.293	0.739	0.232	0.542	-1.182
RalstoniaPSI07	RPSI07_RS19080	RPSI07_RS19080		HAD family hydrolase	0.504	2.975	0.073	-0.192	0.423	0.450	1.716	-0.730
RalstoniaPSI07	RPSI07_RS19085	RPSI07_RS19085		RluA family pseudouridine synthase	1.115	2.041	0.686	1.045	-0.128	-1.302	-0.950	1.153
RalstoniaPSI07	RPSI07_RS19095	RPSI07_RS19095		GTP 3',8-cyclase MoaA	-2.182	-2.498	-1.492	-1.109	1.761	0.215	0.649	-1.028
RalstoniaPSI07	RPSI07_RS19100	RPSI07_RS19100		molybdenum cofactor guanylyltransferase MobA	0.741	1.735	0.231	0.102	-0.342	-1.056	0.434	-0.806
RalstoniaPSI07	RPSI07_RS19105	RPSI07_RS19105		molybdopterin molybdenumtransferase MoeA	0.261	-0.404	-0.075	-0.763	-1.657	-2.262	-0.267	-0.029
RalstoniaPSI07	RPSI07_RS19110	RPSI07_RS19110		hypothetical protein	0.431	3.276	0.788	2.079	-1.090	1.854	-0.466	1.338
RalstoniaPSI07	RPSI07_RS19115	RPSI07_RS19115		DNA recombination protein RmuC	-2.117	-0.618	-1.482	-1.997	-0.444	0.636	-0.780	-1.450
RalstoniaPSI07	RPSI07_RS19120	RPSI07_RS19120		D-glycerate dehydrogenase	0.021	0.379	1.193	0.871	0.281	1.067	0.904	-0.855
RalstoniaPSI07	RPSI07_RS19130	RPSI07_RS19130		lactate utilization protein C	0.906	2.109	0.224	0.652	-0.041	0.512	1.166	-0.047
RalstoniaPSI07	RPSI07_RS19135	RPSI07_RS19135		nicotinate phosphoribosyltransferase	1.947	0.935	0.358	2.757	-1.003	1.877	0.316	0.352
RalstoniaPSI07	RPSI07_RS19160	RPSI07_RS19160		glycine zipper 2TM domain-containing protein	-0.643	-1.343	-1.436	-0.651	1.262	-2.620	-0.453	-0.437
RalstoniaPSI07	RPSI07_RS19165	RPSI07_RS19165		Fe-S assembly protein IscX	1.519	-1.351	1.471	-0.929	-0.444	-0.062	-0.239	-3.239
RalstoniaPSI07	RPSI07_RS19205	RPSI07_RS19205		Fe-S cluster assembly transcriptional regulator IscR	-2.393	2.022	-0.561	1.757	0.017	-0.156	-1.655	1.032
RalstoniaPSI07	RPSI07_RS19210	RPSI07_RS19210		sugar ABC transporter substrate-binding protein	-0.275	-1.102	0.085	-0.007	0.435	1.366	2.537	-1.124
RalstoniaPSI07	RPSI07_RS19215	RPSI07_RS19215		sugar ABC transporter ATP-binding protein	2.231	-1.048	1.682	0.586	1.859	3.347	-0.327	-1.433
