orgId	locusId	sysName	geneName	desc	set10IT030 Disodium Glutarate (C)	set10IT031 Disodium Glutarate (C)	set8IT063 Sebacic (C)	set8IT064 Dodecandioic (C)	set8IT065 Protocatechuic Acid (C)	set9IT064 D-Glucose (C)	set9IT065 acetate (C)	set9IT066 propionate (C)	set9IT067 butyrate (C)	set9IT068 Valeric (C)	set9IT069 Hexanoic (C)	set9IT070 Heptanoic (C)	set9IT071 Octanoic (C)	set9IT073 Lauric (C)	set9IT074 succinate (C)	set9IT075 adipate (C)	set9IT076 Pimelic (C)	set9IT077 Suberic (C)	set9IT078 Azelaic (C)	set9IT079 Sebacic (C)	set9IT080 Dodecandioic (C)	set9IT081 Protocatechuic Acid (C)	set9IT082 D-Glucose (C)	set9IT083 acetate (C)	set9IT084 propionate (C)	set9IT085 butyrate (C)	set9IT086 Valeric (C)	set9IT087 Hexanoic (C)	set9IT088 Heptanoic (C)	set9IT089 Octanoic (C)	set9IT091 Lauric (C)	set9IT092 succinate (C)	set9IT093 adipate (C)	set9IT094 Pimelic (C)
CL21	ABZR87_RS06745	ABZR87_RS06745		S41 family peptidase	-1.669	-0.398	-3.679	-4.993	0.440	-3.236	-4.535	-6.238	-4.696	-5.263	-6.606	-5.524	-4.232	-4.637	-4.458	-4.859	-6.231	-6.604	-5.065	-6.386	-4.975	-0.681	-3.561	-5.140	-4.532	-4.622	-5.470	-6.618	-4.901	-4.577	-4.113	-4.885	-5.201	-6.388
CL21	ABZR87_RS06755	ABZR87_RS06755		rhodanese-like domain-containing protein	1.005	0.545	2.846	7.913	6.890	2.291	1.225	1.107	0.257	0.835	1.018	4.476	2.236	1.206	-0.686	0.469	1.204	1.420	6.815	6.714	8.640	5.558	0.437	0.716	2.802	2.588	2.285	0.276	6.783	1.932	2.056	-0.265	-0.930	2.120
CL21	ABZR87_RS06760	ABZR87_RS06760		glutaredoxin 3	0.504	-0.871	-2.564	-3.221	-3.931	-2.866	-0.939	-3.857	-1.960	-0.285	0.345	0.846	0.739	-0.249	-0.323	-3.434	-2.687	0.468	-2.492	-3.619	-0.628	-3.367	-2.007	-1.248	-3.015	-0.808	-0.807	0.213	-0.101	-0.407	0.245	-0.049	-2.232	-2.227
CL21	ABZR87_RS06770	ABZR87_RS06770		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	-3.703	-2.123	-4.905	-8.327	-6.089	-9.365	-9.387	-7.969	-7.537	-7.002	-7.455	-7.568	-4.499	-8.158	-8.959	-8.578	-7.578	-8.340	-3.904	-8.537	-3.723	-3.350	-7.534	-9.755	-6.671	-8.051	-9.217	-8.902	-5.345	-6.085	-9.828	-9.413	-9.389	-8.565
CL21	ABZR87_RS06775	ABZR87_RS06775		tRNA (uridine(34)/cytosine(34)/5- carboxymethylaminomethyluridine(34)-2'-O)- methyltransferase TrmL	0.571	0.065	0.858	0.318	-0.300	0.399	-2.185	-2.170	-1.951	-0.008	-1.074	-0.874	-1.467	-0.262	-1.261	-0.486	-0.462	-0.581	-0.092	-0.850	0.212	-0.427	-1.231	-0.361	-1.042	0.959	-0.582	-0.337	0.158	2.213	0.091	0.246	-0.046	0.644
CL21	ABZR87_RS06780	ABZR87_RS06780		ComF family protein	0.887	1.637	0.787	-0.308	-0.175	-0.212	-0.031	0.065	-1.212	0.740	0.191	-0.952	-0.290	0.171	-1.086	0.285	0.273	0.357	0.376	-0.733	0.513	1.064	0.600	1.794	0.315	0.848	0.134	-0.958	-0.975	0.109	0.132	-0.215	-0.297	0.850
CL21	ABZR87_RS06795	ABZR87_RS06795		cytochrome c oxidase subunit II	0.777	-0.040	-12.133	-7.998	-5.919	-1.625	1.690	-5.372	-4.711	-0.702	-3.842	-12.462	-7.755	0.832	-2.292	-6.133	-4.460	-1.115	-4.825	-8.939	-5.208	-1.306	-1.150	2.432	-5.077	-5.999	-1.039	-5.637	-14.534	-14.835	-0.276	-1.295	-7.032	-5.221
CL21	ABZR87_RS06800	ABZR87_RS06800		cytochrome c oxidase subunit I	-1.034	-0.591	-11.543	-12.453	-8.909	-3.622	3.442	-7.522	-5.448	-1.767	-5.275	-19.115	-19.257	-0.489	-1.662	-10.350	-5.378	-2.473	-6.912	-13.580	-10.398	-3.801	-2.303	4.877	-6.613	-7.288	-2.828	-5.930	-20.897	-18.709	0.323	-0.998	-9.448	-7.552
CL21	ABZR87_RS06810	ABZR87_RS06810		cytochrome c oxidase assembly protein	1.462	0.290	-6.931	-6.821	-3.630	-1.823	3.200	-2.863	-2.617	-0.016	-2.645	-9.494	-7.561	1.583	-1.411	-6.966	-3.226	-0.841	-3.170	-6.017	-8.258	-1.994	-2.482	3.433	-3.974	-3.902	-1.595	-2.911	-8.516	-7.666	1.054	0.857	-5.648	-4.278
CL21	ABZR87_RS06820	ABZR87_RS06820		cytochrome c oxidase subunit 3	-0.132	0.405	-5.839	-10.070	-6.248	-1.831	1.402	-4.166	-2.103	0.186	-4.017	-6.941	-5.567	0.764	0.317	-4.748	-3.695	-0.567	-4.124	-7.562	-6.114	-1.819	-1.144	1.523	-3.292	-4.394	-0.795	-3.012	-9.364	-7.865	0.552	0.622	-5.363	-3.459
CL21	ABZR87_RS06825	ABZR87_RS06825		twin transmembrane helix small protein	-0.070	-1.318	-0.846	0.313	0.376	0.450	-0.255	-0.021	-0.385	-1.127	0.370	0.085	-0.711	-0.141	-0.193	0.971	-0.309	0.041	-0.168	-1.431	-1.652	-0.494	-0.416	0.513	-0.585	-0.018	-0.036	0.644	-1.350	-0.654	-0.236	-0.169	-0.424	0.721
CL21	ABZR87_RS06830	ABZR87_RS06830		SURF1 family protein	1.009	1.236	-4.729	-4.363	-2.999	-2.112	1.108	-1.638	-3.440	-1.188	-2.297	-7.066	-8.305	-0.375	-1.347	-2.351	-2.085	-0.902	-2.621	-3.870	-1.901	-0.707	-1.256	0.108	-1.744	-2.825	-0.666	-2.884	-8.591	-4.296	-0.491	-0.544	-2.497	-2.494
CL21	ABZR87_RS06835	ABZR87_RS06835		cytochrome c oxidase subunit I	-1.870	1.412	-5.031	-4.729	-2.567	-0.366	0.042	-2.404	-2.543	-0.708	-3.252	-6.620	-10.088	-0.665	-3.218	-3.280	-2.614	-0.858	-1.935	-3.292	-2.982	-0.648	-0.647	0.638	-3.562	-3.637	-2.241	-4.984	-8.221	-10.929	-1.535	-4.225	-2.287	-2.050
CL21	ABZR87_RS06840	ABZR87_RS06840		COX15/CtaA family protein	0.901	0.739	-5.103	-3.612	-4.820	-0.768	1.864	-4.763	-1.805	-1.655	-2.733	-8.977	-6.407	-0.391	-1.886	-7.169	-2.962	0.556	-1.970	-4.790	-2.751	-3.038	-1.006	1.390	-4.159	-3.451	-0.721	-3.810	-9.829	-8.164	-0.214	-2.565	-4.673	-3.201
CL21	ABZR87_RS06845	ABZR87_RS06845		heme o synthase	-0.095	-0.048	-8.167	-11.322	-7.379	-7.011	-3.552	-8.723	-8.870	-5.834	-9.432	-8.190	-8.410	-6.686	-7.739	-8.730	-8.159	-4.789	-7.937	-12.599	-10.785	-3.704	-4.003	-5.603	-7.728	-10.667	-7.574	-12.595	-12.597	-10.067	-6.736	-8.715	-9.384	-9.038
CL21	ABZR87_RS06850	ABZR87_RS06850		SCO family protein	0.223	0.923	-5.460	2.865	-1.348	-0.871	0.632	-2.223	-2.853	-0.550	-6.816	-4.433	-6.929	0.011	-2.347	-1.729	-3.252	-1.483	-0.591	-3.884	4.649	-1.419	-0.879	0.718	-1.014	-5.063	0.080	-5.001	-9.070	-8.009	-0.028	0.561	-4.191	-5.040
CL21	ABZR87_RS06855	ABZR87_RS06855		RNA polymerase sigma factor RpoH	-1.000	-0.082	-0.516	-2.001	-1.884	-1.396	0.156	-0.325	-1.073	0.179	-1.287	-2.254	-1.672	0.205	-0.360	-1.843	-1.358	0.595	-0.835	-1.038	-2.147	-1.251	1.095	-0.086	-1.282	-1.986	0.632	-1.044	-2.114	-4.370	0.224	-0.408	-1.595	-1.366
CL21	ABZR87_RS06860	ABZR87_RS06860		diguanylate cyclase	0.121	-0.209	-0.197	-0.117	-0.154	0.285	0.183	1.007	-0.234	0.316	-0.033	-1.290	-0.240	0.353	-0.469	-0.396	-0.300	0.393	1.203	0.386	0.505	-1.121	1.175	0.074	0.076	-0.447	0.609	0.767	0.791	0.538	-0.285	0.476	-0.046	0.798
CL21	ABZR87_RS06865	ABZR87_RS06865		OsmC family protein	-0.106	2.395	1.334	1.917	1.764	-0.301	-0.804	0.184	0.538	0.339	0.703	0.215	2.502	0.275	0.844	0.552	0.950	-2.233	0.535	0.280	0.725	0.329	0.231	0.219	0.364	0.138	-0.620	0.231	0.325	-0.201	-0.605	-0.548	0.116	0.678
CL21	ABZR87_RS06870	ABZR87_RS06870		pirin family protein	-1.839	-0.830	1.419	0.773	-1.257	-0.593	-0.899	-0.004	0.067	-2.274	-0.045	-0.163	0.212	-0.040	-1.233	-0.628	-1.301	-1.207	1.399	-0.689	1.235	-0.702	-0.046	-1.035	-1.150	0.135	-0.499	0.087	0.064	2.037	-1.131	1.014	-1.216	-1.826
CL21	ABZR87_RS06875	ABZR87_RS06875		DNA-binding protein YbiB	0.054	-0.307	0.440	0.876	0.929	0.426	-2.363	-0.340	-1.593	-0.506	-2.438	-0.592	1.341	0.858	-1.623	-1.384	-0.227	-1.096	0.509	-0.851	0.114	-0.505	0.992	-1.388	-0.398	-0.742	-0.304	0.773	-0.967	0.813	0.172	0.215	-0.007	1.038
CL21	ABZR87_RS06880	ABZR87_RS06880		VOC family protein	0.029	0.110	-1.567	0.691	-0.714	0.869	-0.621	0.184	0.813	1.284	-0.330	-0.512	-1.032	-0.028	-0.060	1.690	0.314	-0.018	-1.220	-0.594	1.555	0.464	1.491	1.312	0.427	0.038	-0.493	-0.077	-0.759	-0.283	0.117	-0.929	0.136	-0.865
CL21	ABZR87_RS06885	ABZR87_RS06885		Crp/Fnr family transcriptional regulator	-0.601	0.941	0.456	1.492	0.318	0.957	0.451	1.292	-0.299	0.186	0.145	0.567	-1.191	1.182	0.797	-0.039	-0.206	0.378	-0.460	0.395	0.395	-0.077	0.533	0.199	0.436	-0.745	-0.329	1.136	0.969	-0.890	-0.063	0.889	0.363	1.373
CL21	ABZR87_RS06890	ABZR87_RS06890		ABC transporter ATP-binding protein	-0.404	1.591	0.444	0.872	-0.344	-0.376	-1.336	0.898	-0.298	-0.261	-0.230	-0.252	0.119	-0.279	0.030	0.331	0.175	0.193	-0.798	-0.353	0.384	0.244	-0.253	-1.592	-0.264	-0.114	0.705	-0.172	0.368	0.157	0.480	-0.282	-0.257	-1.771
CL21	ABZR87_RS06895	ABZR87_RS06895		nitrate ABC transporter permease	-1.369	-0.342	-0.571	-1.345	-0.882	0.436	-0.442	0.512	1.330	0.496	1.032	0.024	1.127	0.302	-0.234	0.532	0.672	0.934	1.602	-0.255	1.272	-0.098	1.777	1.276	1.095	0.020	1.942	2.490	0.796	1.876	1.019	0.496	0.148	0.935
CL21	ABZR87_RS06900	ABZR87_RS06900		CmpA/NrtA family ABC transporter substrate-binding protein	0.019	-0.037	0.880	-1.140	-0.388	0.732	0.125	0.893	0.631	0.841	0.900	0.482	0.943	0.119	-0.324	0.091	1.089	0.509	-1.105	0.237	-0.642	-0.188	0.304	0.163	1.102	-0.139	0.065	0.177	0.962	0.527	0.706	-0.046	-0.642	0.558
CL21	ABZR87_RS06905	ABZR87_RS06905		hypothetical protein	0.050	-0.936	-1.147	1.398	-0.157	0.428	0.369	-0.421	0.425	0.356	-0.330	-0.785	-0.035	-0.401	0.101	-1.589	1.124	0.332	1.435	-0.428	-1.476	0.671	0.096	-1.450	1.038	-0.422	0.569	-0.751	-0.222	-0.701	0.173	1.557	-1.314	-0.087
CL21	ABZR87_RS06910	ABZR87_RS06910		ANTAR domain-containing protein	1.217	1.535	0.479	-1.663	-0.798	0.503	-1.284	-1.448	0.185	-0.298	-1.558	-0.431	1.446	-0.233	-0.268	-0.442	0.604	0.036	0.926	1.075	-0.102	1.798	-0.837	-0.378	2.096	2.262	-1.078	-0.033	-0.171	-0.384	-0.912	0.971	-0.211	-0.100
CL21	ABZR87_RS06915	ABZR87_RS06915		fumarylacetoacetate hydrolase family protein	0.055	-0.716	-0.241	-0.739	0.730	-0.279	-0.595	-1.086	-0.733	0.608	-0.574	-0.653	-1.791	0.932	0.003	0.034	0.932	0.273	-1.030	-0.717	-1.944	0.376	0.559	-1.171	-0.919	-0.730	0.050	-0.075	-0.321	-1.343	-0.872	-1.260	-1.798	-0.417
CL21	ABZR87_RS06920	ABZR87_RS06920		maleylacetoacetate isomerase	-0.529	2.332	0.111	0.853	0.858	-0.292	0.680	-0.623	0.056	-0.899	-0.072	0.294	-0.173	1.162	-0.031	-0.130	-1.562	-0.032	1.198	-0.069	0.247	1.298	-0.775	0.879	-0.777	0.526	0.536	-0.655	-0.131	-1.613	0.994	1.784	1.092	-0.275
CL21	ABZR87_RS06925	ABZR87_RS06925		hypothetical protein	-2.666	-1.633	-0.723	-1.214	0.315	0.473	0.618	0.942	0.020	0.978	-0.282	1.236	1.207	2.326	1.545	1.773	1.425	0.257	0.696	-0.023	0.570	0.444	0.455	0.703	0.736	1.583	1.263	0.739	0.526	-0.339	0.610	1.336	0.413	1.859
CL21	ABZR87_RS06930	ABZR87_RS06930		hypothetical protein	-1.351	-0.544	-0.587	0.221	-1.014	-0.789	0.072	0.518	1.184	0.182	-0.799	0.973	2.156	0.460	0.528	-0.093	1.141	0.438	-1.181	-0.341	0.996	-0.312	-0.242	-0.939	1.321	1.280	1.105	-0.379	0.214	-1.907	0.326	0.167	-0.017	0.813
CL21	ABZR87_RS06935	ABZR87_RS06935		M35 family metallo-endopeptidase	-0.170	0.629	1.153	0.310	-0.004	-0.548	0.601	-0.193	-0.790	0.739	0.672	-0.559	0.587	0.357	0.329	-0.151	0.439	0.862	0.817	1.476	-0.930	1.121	-0.439	-0.326	0.046	0.796	-0.095	0.242	-0.164	-0.345	-0.586	1.025	0.727	0.381
CL21	ABZR87_RS06940	ABZR87_RS06940		PAAR domain-containing protein	-0.310	0.230	-1.731	0.634	0.262	1.211	-0.656	0.391	-1.108	0.089	-0.438	0.129	1.181	1.231	0.779	0.782	-1.014	0.019	1.417	0.186	-0.526	1.028	-0.130	-0.083	-0.394	1.363	-0.136	0.709	0.075	-0.655	-0.919	0.185	-0.040	-0.353
CL21	ABZR87_RS06950	ABZR87_RS06950		pitrilysin family protein	0.940	-0.017	-9.653	-15.032	3.493	0.134	-1.229	0.549	-1.046	-2.775	-5.445	-10.989	-8.489	-1.079	-0.363	0.112	-2.046	-1.227	-0.334	0.475	-10.049	3.466	1.032	-0.063	-0.525	0.132	-2.843	-6.365	-11.118	-11.939	-0.455	0.391	-2.083	-1.652
CL21	ABZR87_RS06955	ABZR87_RS06955		pitrilysin family protein	-0.068	1.359	-10.582	-13.442	5.327	1.201	-0.363	-0.574	-0.775	-0.023	-6.582	-8.879	-9.634	-0.339	-0.269	-0.257	-0.993	0.491	0.681	0.109	-8.499	2.949	0.625	0.040	0.240	-0.477	-1.013	-6.103	-11.852	-10.632	-0.145	0.879	-0.055	0.504
CL21	ABZR87_RS06960	ABZR87_RS06960		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	0.601	-0.254	1.081	2.091	1.094	0.325	0.834	0.810	-1.260	-0.540	-0.121	1.239	2.467	1.175	1.582	2.026	1.245	0.261	-2.115	-0.660	0.138	0.130	-0.664	-1.355	0.575	-0.527	0.694	0.174	1.795	0.218	-0.062	1.178	0.277	-0.155
CL21	ABZR87_RS06970	ABZR87_RS06970		YfhL family 4Fe-4S dicluster ferredoxin	0.299	-1.220	-2.819	-0.703	-1.161	-1.403	-0.823	-1.099	0.508	0.293	-0.700	0.525	-1.528	-0.455	-1.074	0.783	-1.131	-0.901	-0.092	1.460	-0.530	-0.595	-1.242	-0.318	-0.320	-2.017	-0.160	1.224	-0.139	-0.839	-0.148	-0.442	-0.188	-0.851
CL21	ABZR87_RS06975	ABZR87_RS06975		DUF4124 domain-containing protein	-0.591	-0.126	-0.103	-0.739	-1.039	0.218	0.387	0.986	0.103	0.876	-1.123	0.005	0.246	0.061	0.613	-0.261	1.222	-0.047	-0.512	1.504	0.084	0.590	1.068	0.813	2.359	0.742	-0.104	-0.141	1.998	-0.712	-0.843	0.983	0.534	0.805
CL21	ABZR87_RS07005	ABZR87_RS07005		lipoprotein insertase outer membrane protein LolB	1.579	-0.842	3.841	1.363	3.286	1.633	0.218	0.587	-0.157	-0.368	0.196	-3.403	-2.249	-0.234	0.809	-0.827	-1.326	-0.386	3.215	3.129	2.825	2.574	1.669	-0.318	0.310	0.436	0.562	-0.407	-0.353	-2.462	-0.032	-0.317	-1.322	0.040
CL21	ABZR87_RS07010	ABZR87_RS07010		tetratricopeptide repeat protein	-2.122	-1.631	1.396	-0.192	1.338	-1.180	-2.384	-0.908	-1.795	-2.269	-1.051	1.530	0.064	-1.504	-1.890	-1.366	-3.428	-2.108	-0.329	0.150	1.382	0.166	-0.311	-1.699	-2.126	0.178	-2.274	-0.177	0.047	1.285	-0.751	-1.163	-2.397	-3.957
CL21	ABZR87_RS07015	ABZR87_RS07015		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	-0.488	-0.084	0.885	0.514	-0.334	-0.241	-0.109	1.192	0.185	0.341	0.874	0.459	-1.370	-0.243	0.342	0.657	2.265	-0.273	0.084	2.263	1.518	-0.332	0.558	-0.334	0.555	0.349	0.404	-0.237	0.481	0.951	0.485	-0.104	0.330	0.826
CL21	ABZR87_RS07020	ABZR87_RS07020		dynamin-like GTPase family protein	-1.882	-1.444	-1.309	-5.299	-5.839	-0.991	3.619	0.655	0.201	0.950	0.650	5.252	-1.611	1.118	0.254	-6.404	-6.153	-0.920	0.326	0.370	-3.724	-3.238	-0.963	3.122	1.240	-0.019	-0.188	0.460	6.136	0.144	0.797	-0.181	-4.870	-8.225
CL21	ABZR87_RS07025	ABZR87_RS07025		A/G-specific adenine glycosylase	0.799	0.376	0.389	1.188	0.780	0.440	0.369	0.430	0.200	0.319	1.271	-0.147	2.831	1.395	0.894	0.333	1.342	2.404	1.860	1.896	1.634	1.535	1.882	1.868	1.423	0.944	0.641	0.241	2.160	1.532	2.231	0.756	0.994	2.044
CL21	ABZR87_RS07030	ABZR87_RS07030		LON peptidase substrate-binding domain-containing protein	4.624	4.865	1.520	0.127	1.064	0.152	1.402	1.581	1.849	1.790	0.692	0.430	0.348	1.605	1.122	2.465	1.678	-0.211	2.985	1.084	0.623	1.085	2.290	1.536	0.259	3.155	2.504	0.137	-0.052	0.492	1.553	0.796	3.075	2.315
CL21	ABZR87_RS07035	ABZR87_RS07035		RNase adapter RapZ	-2.040	-2.904	-6.024	-2.126	-3.837	-7.142	1.517	-0.098	-10.071	-2.352	1.838	-7.951	-6.093	-0.412	-2.983	-7.406	-8.683	-4.032	-5.449	-1.850	-0.067	0.986	-4.700	-0.775	0.477	-7.187	0.829	4.030	-6.971	-5.233	-1.189	-3.412	-6.969	-9.015
CL21	ABZR87_RS07040	ABZR87_RS07040		PsiF family protein	0.672	-0.723	-0.116	1.073	2.247	0.303	0.456	0.121	-1.547	1.345	1.209	0.176	-0.282	0.504	-0.136	0.520	1.099	-0.951	-2.131	2.441	0.287	0.096	0.646	-0.902	-0.253	-0.413	-0.243	0.521	0.401	0.196	-2.213	0.001	-0.616	-1.064
CL21	ABZR87_RS07050	ABZR87_RS07050		PTS IIA-like nitrogen regulatory protein PtsN	1.282	2.240	-0.458	-0.244	0.354	-0.777	-0.462	-1.170	-1.538	-1.676	-1.863	-1.519	-0.624	-0.556	0.391	-2.022	-1.163	-1.765	-1.084	-0.876	-0.741	-0.118	-0.382	-1.906	-1.262	-1.358	-1.977	-2.040	-1.887	-0.426	-1.298	-0.064	-0.279	-1.362
CL21	ABZR87_RS07055	ABZR87_RS07055		ribosome-associated translation inhibitor RaiA	-2.411	-3.924	0.685	-0.100	-3.170	-1.484	1.268	-3.326	1.058	-0.413	2.299	-2.460	-0.656	0.793	-0.214	-3.304	0.588	0.818	-1.918	-0.610	0.705	-0.959	-2.277	0.547	-3.605	1.936	-0.167	2.026	-2.239	-0.523	0.926	-0.437	-4.352	0.635
CL21	ABZR87_RS07060	ABZR87_RS07060		RNA polymerase factor sigma-54	4.548	4.545	-4.354	-4.169	-3.706	-1.511	-1.201	-19.057	15.904	-17.553	3.778	-14.778	5.625	1.282	-20.171	24.243	-4.086	5.944	3.353	0.948	-2.196	-0.134	-0.859	-1.838	-18.163	18.897	-17.208	5.032	-18.110	4.772	0.836	-18.569	21.776	-2.249
CL21	ABZR87_RS07080	ABZR87_RS07080		HAD family hydrolase	-0.007	-0.076	-1.743	-1.046	-0.004	1.199	1.198	0.518	1.230	0.734	0.789	0.950	-0.091	0.045	1.234	1.575	0.640	2.869	0.592	0.019	-0.925	0.260	-0.601	0.292	0.765	1.206	1.447	1.279	1.100	2.242	0.977	0.111	0.792	-0.142
CL21	ABZR87_RS07090	ABZR87_RS07090		monovalent cation:proton antiporter family protein	-0.826	0.490	-0.851	-6.241	-4.826	-2.079	1.276	-3.687	-0.681	2.171	1.987	-5.632	-2.899	-0.409	-1.816	-0.240	-1.815	-0.714	-3.278	-5.920	-6.032	-3.464	-2.598	0.428	-2.760	0.054	1.641	1.357	-8.989	-3.019	0.391	-0.767	-1.557	-1.234
CL21	ABZR87_RS07095	ABZR87_RS07095		ribbon-helix-helix domain-containing protein	1.107	0.455	-1.467	0.708	-1.745	-1.418	-0.603	-0.789	-2.772	1.338	0.632	-1.716	-0.746	-0.536	-0.377	-0.887	0.200	-1.220	0.608	-0.033	1.262	-0.658	-0.196	0.934	-2.258	0.189	-0.664	-1.096	-1.688	-1.690	-0.237	-0.283	-1.039	-0.477
CL21	ABZR87_RS07100	ABZR87_RS07100		DJ-1/PfpI family protein	-0.172	-0.080	-0.067	0.054	-3.132	-0.508	0.868	-1.332	0.701	-1.029	-0.005	-3.986	-2.602	-0.316	0.225	-0.091	-0.682	-0.305	2.064	0.421	0.603	-0.505	0.610	0.006	0.578	-0.303	-0.889	-1.782	-3.441	-2.280	0.977	1.200	-1.004	-1.262
CL21	ABZR87_RS07105	ABZR87_RS07105		adenine phosphoribosyltransferase	-1.221	1.157	-2.833	-1.987	-1.093	-1.389	-0.067	-0.339	0.326	0.781	-0.818	-1.783	-3.075	0.696	0.489	0.608	-0.062	-0.081	-1.419	-3.204	-1.540	-0.925	0.243	0.346	-0.577	-0.849	0.352	-0.175	-1.747	-0.318	0.257	0.382	-0.612	0.352
CL21	ABZR87_RS07110	ABZR87_RS07110		LysE family translocator	0.058	0.064	2.487	-2.312	-0.183	0.565	1.024	1.665	0.737	0.145	0.067	2.099	2.986	0.107	1.221	1.018	0.528	-0.045	0.453	0.494	-0.039	0.730	1.403	0.490	0.634	0.129	0.917	0.492	2.603	0.911	0.966	0.034	0.282	0.535
CL21	ABZR87_RS07115	ABZR87_RS07115		Na/Pi cotransporter family protein	0.771	-0.589	6.576	0.668	4.325	1.397	-0.499	1.707	-1.683	-0.148	-0.812	7.666	2.615	-1.373	-2.016	-0.324	-0.846	0.742	2.424	2.208	1.113	2.712	-0.164	-1.277	2.855	-0.065	-0.096	0.426	10.827	3.854	-0.564	-1.230	0.530	-0.267
CL21	ABZR87_RS07120	ABZR87_RS07120		excinuclease ABC subunit UvrA	0.068	0.529	-2.383	-3.131	0.464	-1.307	0.363	1.806	-2.523	0.861	-1.466	-2.700	-5.235	-0.342	-0.673	-0.178	0.267	0.520	-0.747	-0.219	-3.361	0.796	-0.871	-0.375	0.884	-1.873	-0.017	-1.652	-3.380	-5.705	-0.032	-0.316	-0.313	0.017
CL21	ABZR87_RS07125	ABZR87_RS07125		MFS transporter	-0.001	0.545	-3.221	-1.338	-3.910	-1.072	-0.758	-1.881	-1.652	-0.999	0.259	-2.153	-0.730	-1.351	0.932	-0.231	-0.977	-1.343	-2.676	-3.028	-0.231	-1.201	-0.107	-0.370	-1.819	0.283	-0.116	0.224	-2.634	-0.699	-0.340	0.357	-0.437	-1.028
CL21	ABZR87_RS07135	ABZR87_RS07135		site-specific integrase	-0.789	-0.091	0.651	-0.164	0.104	0.643	-0.315	0.203	-0.337	-0.231	0.495	1.246	0.044	0.087	0.030	-0.102	-0.557	0.489	1.426	0.584	-0.478	-0.203	0.310	0.346	0.696	0.821	-0.180	0.433	0.330	0.522	0.058	1.361	-0.205	0.507
CL21	ABZR87_RS07140	ABZR87_RS07140		site-specific integrase	-0.351	-0.107	0.678	0.507	0.228	-0.097	0.274	0.767	0.595	0.034	0.454	0.950	-1.641	0.147	-0.060	0.670	-0.563	0.487	1.097	0.385	1.088	1.882	0.556	0.731	0.728	1.048	-0.020	0.164	0.634	1.720	0.347	1.223	0.201	0.540
CL21	ABZR87_RS07145	ABZR87_RS07145		hypothetical protein	-0.357	-0.108	0.435	-0.055	-0.284	0.753	-0.114	0.917	0.926	0.708	0.459	0.560	0.659	0.422	0.733	0.490	0.028	0.784	0.360	1.242	1.184	0.570	0.767	0.650	0.645	0.585	0.661	0.504	1.160	-0.152	-0.097	0.240	0.312	0.446
CL21	ABZR87_RS07150	ABZR87_RS07150		hypothetical protein	1.260	-0.135	0.848	0.834	-0.118	1.713	0.322	0.709	-0.331	0.144	0.922	-0.318	0.920	1.562	0.381	1.328	1.032	1.371	1.749	1.894	0.132	1.026	2.026	0.993	2.314	1.120	0.228	0.548	1.317	-0.018	2.269	1.844	0.532	0.295
CL21	ABZR87_RS07155	ABZR87_RS07155		helix-turn-helix transcriptional regulator	-0.411	-0.387	1.106	-1.182	-0.593	0.580	1.368	1.964	1.677	0.375	1.243	1.339	0.194	0.884	1.951	1.305	0.704	0.630	0.685	1.902	1.719	-0.406	0.825	0.396	0.588	1.423	1.356	0.902	-0.243	1.534	0.917	0.244	0.444	0.285
CL21	ABZR87_RS07160	ABZR87_RS07160		HAD domain-containing protein	0.023	-1.358	0.552	-0.947	-0.096	1.097	-0.536	0.404	-0.351	0.142	0.252	-0.111	0.783	0.096	-0.470	-0.637	-0.320	0.494	0.139	-0.175	-0.576	0.829	1.074	0.368	0.049	0.333	0.156	0.876	1.115	0.858	0.108	0.292	-0.009	-0.013
CL21	ABZR87_RS07165	ABZR87_RS07165		P-loop NTPase fold protein	0.123	0.734	-0.268	0.210	0.620	0.871	-0.235	0.317	0.635	-0.604	-0.045	1.351	0.701	0.131	-0.023	0.430	-0.263	-0.021	-0.645	1.336	1.216	1.274	0.532	0.091	0.144	0.035	-0.068	0.173	1.035	1.505	0.204	0.491	-0.618	0.947
CL21	ABZR87_RS07170	ABZR87_RS07170		Qat anti-phage system associated protein QatB	0.413	-0.507	0.273	-0.099	-0.297	2.403	0.401	2.482	1.424	0.510	1.072	0.912	0.504	0.164	0.704	1.499	0.853	2.201	0.734	0.664	1.405	0.578	0.880	2.033	1.650	1.744	1.196	-1.153	2.035	1.173	1.272	1.373	0.860	2.078
CL21	ABZR87_RS07175	ABZR87_RS07175		Qat anti-phage system QueC-like protein QatC	0.542	-0.227	0.856	1.101	-0.294	0.518	-0.541	-0.190	1.064	-0.588	0.032	0.519	-0.199	0.454	-0.371	-0.071	-1.112	-0.294	0.967	-0.334	-0.164	1.000	-0.246	-0.669	0.276	0.126	-0.083	-0.019	0.436	-0.268	0.321	0.605	0.019	-0.142
