organism	reaction	marvin_dir	opam2_dir	changed	marvin_dg	opam2_dg
ecoli	rxn01080_c0	blocked	blocked	False	0.5295828816566654	0.523079357120821
ecoli	rxn00299_c0	blocked	blocked	False	-146.40300793043974	-151.02827768917342
ecoli	EX_cpd00158_e0	blocked	blocked	False		
ecoli	rxn09113_c0	blocked	blocked	False		
ecoli	EX_cpd00020_e0	blocked	blocked	False		
ecoli	rxn12575_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn07952_c0	blocked	blocked	False		
ecoli	rxn05493_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn03175_c0	blocked	blocked	False	-17.474468953899958	-11.802106703183739
ecoli	rxn21858_c0	blocked	blocked	False		
ecoli	rxn00124_c0	blocked	blocked	False	-40.621481629778486	-40.3449803293733
ecoli	rxn05345_c0	blocked	blocked	False		
ecoli	rxn08098_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
ecoli	rxn00938_c0	blocked	blocked	False	-60.31704866636382	-60.319362902582824
ecoli	rxn00361_c0	blocked	blocked	False	2.227589210438026	0.9414324693900937
ecoli	rxn05683_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08502_e0	blocked	blocked	False		
ecoli	rxn10312_c0	blocked	blocked	False		
ecoli	EX_cpd04099_e0	blocked	blocked	False		
ecoli	EX_cpd00418_e0	blocked	blocked	False		
ecoli	rxn03408_c0	blocked	blocked	False	-68.95163703876861	-19.39284161705328
ecoli	rxn03910_c0	blocked	blocked	False	42.04600709273723	44.54135924255297
ecoli	rxn00946_c0	blocked	blocked	False	-16.65579181330989	-13.510905367684728
ecoli	rxn00086_c0	blocked	blocked	False	101.6421565499447	101.56885690933765
ecoli	rxn11702_c0	blocked	blocked	False	-48.38749486598647	-48.377968533428884
ecoli	rxn09210_c0	blocked	blocked	False		
ecoli	rxn09008_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn01388_c0	blocked	blocked	False	0.7295059383116467	0.7118159791477012
ecoli	EX_cpd00367_e0	blocked	blocked	False		
ecoli	rxn01673_c0	blocked	blocked	False	-0.02522978566526035	-0.7668270186769632
ecoli	rxn00890_c0	blocked	blocked	False	-8.998509626762797	-8.99860191477731
ecoli	rxn09104_c0	blocked	blocked	False		
ecoli	rxn05439_c0	blocked	blocked	False		
ecoli	rxn02803_c0	blocked	blocked	False	-16.655791813310344	-13.510905367685183
ecoli	rxn05129_c0	blocked	blocked	False	-42.340250958803864	-42.22569725541578
ecoli	rxn01313_c0	blocked	blocked	False	117.04352486121641	114.76332155339722
ecoli	rxn05337_c0	blocked	blocked	False		
ecoli	rxn08178_c0	blocked	blocked	False	-118.23401487480689	-118.17144432981635
ecoli	EX_cpd15603_e0	blocked	blocked	False		
ecoli	rxn00262_c0	blocked	blocked	False	-93.96629244389885	-93.82814155059694
ecoli	rxn09209_c0	blocked	blocked	False		
ecoli	rxn05335_c0	blocked	blocked	False		
ecoli	EX_cpd00235_e0	blocked	blocked	False		
ecoli	rxn02522_c0	blocked	blocked	False	-39.3176398180899	-39.32304369149335
ecoli	rxn10188_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn09562_c0	variable	variable	False	-1.5845022023135016	0.24133864013731454
ecoli	rxn00216_c0	blocked	blocked	False	-14.460335765038053	-15.5952032207407
ecoli	rxn05341_c0	blocked	blocked	False		
ecoli	rxn05064_c0	blocked	blocked	False	-8.267820504940047	-6.722842301398998
ecoli	rxn03164_c0	blocked	blocked	False		
ecoli	rxn08703_c0	blocked	blocked	False	-68.46567678111694	-67.81596208390386
ecoli	rxn00300_c0	blocked	blocked	False	-64.70420156765726	-65.77972330372666
ecoli	rxn05682_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn02264_c0	blocked	blocked	False	-152.86727154152126	-152.86711041381326
ecoli	EX_cpd00588_e0	blocked	blocked	False		
ecoli	rxn01274_c0	blocked	blocked	False	-58.71276587164131	-58.43577535609661
ecoli	rxn08467_c0	blocked	blocked	False	-567.5805200248718	-567.8862259958694
ecoli	rxn12635_c0	blocked	blocked	False	4.760437720555345	4.109785027552121
ecoli	rxn01629_c0	blocked	blocked	False	16.085858800124072	15.753700012912134
ecoli	rxn02056_c0	blocked	blocked	False		
ecoli	rxn00083_c0	forward	forward	False	3.2741675638709467	3.240850779893549
ecoli	rxn08550_c0	blocked	blocked	False		
ecoli	rxn09176_c0	blocked	blocked	False	-9.697614305307738	-9.695771864963938
ecoli	rxn00224_c0	blocked	blocked	False		
ecoli	rxn00692_c0	blocked	blocked	False	7.109503221728971	4.769705935315017
ecoli	rxn09225_c0	blocked	blocked	False		
ecoli	EX_cpd11576_e0	blocked	blocked	False		
ecoli	rxn02093_c0	blocked	blocked	False	-2.919465470147202	-2.919567114204824
ecoli	EX_cpd00029_e0	blocked	blocked	False		
ecoli	rxn02316_c0	blocked	blocked	False	-14.268801227174322	-17.612740322228888
ecoli	rxn02342_c0	blocked	blocked	False	-37.66494544401708	-37.63606093941753
ecoli	rxn00743_c0	blocked	blocked	False	-16.511733476396557	-16.085270443055805
ecoli	rxn26459_c0	blocked	blocked	False	4.767232755518023	5.544188505830505
ecoli	EX_cpd00001_e0	blocked	blocked	False		
ecoli	rxn00264_c0	blocked	blocked	False	-104.15587242495445	-104.19699274360681
ecoli	rxn05348_c0	blocked	blocked	False		
ecoli	rxn10222_c0	blocked	blocked	False		
ecoli	rxn01895_c0	blocked	blocked	False	19.274656546468833	19.242536865703954
ecoli	rxn00883_c0	blocked	blocked	False	-34.890914496463864	-34.45739125603953
ecoli	rxn21857_c0	blocked	blocked	False		
ecoli	rxn09313_c0	blocked	blocked	False	-419.9411182813109	-419.79993231316337
ecoli	rxn03407_c0	blocked	blocked	False	-2.579597311410623	-3.247296885504227
ecoli	rxn01973_c0	blocked	blocked	False	-7.723807618676005	-8.532480502445537
ecoli	rxn02285_c0	blocked	blocked	False	77.87737938040547	77.81852656560247
ecoli	rxn03397_c0	blocked	blocked	False	-34.39312676249181	-33.610495744112704
ecoli	rxn01575_c0	blocked	blocked	False	-13.637471910549053	-12.967177892817247
ecoli	rxn40368_c0	blocked	blocked	False	38.24644805636902	38.24644805636902
ecoli	EX_cpd00239_e0	blocked	blocked	False		
ecoli	rxn00543_c0	blocked	blocked	False	21.032044996861202	20.971481872543734
ecoli	rxn05204_c0	blocked	blocked	False	0.0	0.0
ecoli	EX_cpd00254_e0	blocked	blocked	False		
ecoli	rxn08310_c0	blocked	blocked	False		
ecoli	rxn08475_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn17275_c0	blocked	blocked	False		
ecoli	rxn00605_c0	blocked	blocked	False	-56.81209612772807	-7.251864728284886
ecoli	rxn00838_c0	blocked	blocked	False	2.421899782753428	2.661482769465522
ecoli	EX_cpd00099_e0	blocked	blocked	False		
ecoli	rxn05197_c0	blocked	blocked	False	0.0	0.0
ecoli	rxn08801_c0	blocked	blocked	False	-42.29540987655411	-42.284731744560865
ecoli	EX_cpd00139_e0	blocked	blocked	False		
ecoli	rxn08619_c0	blocked	blocked	False	-81.16801245591046	-157.2343821037091
bsubtilis	rxn10223_c0	blocked	blocked	False		
bsubtilis	rxn03247_c0	blocked	blocked	False	0.951879787379255	0.9518797895845523
bsubtilis	rxn05447_c0	blocked	blocked	False		
bsubtilis	rxn02518_c0	blocked	blocked	False	-33.132737549953504	-35.78689288006376
bsubtilis	rxn05006_c0	blocked	blocked	False	-52.29013475303543	-51.51507502559582
bsubtilis	rxn06672_c0	blocked	blocked	False		
bsubtilis	EX_cpd10516_e0	blocked	blocked	False		
bsubtilis	EX_cpd00281_e0	blocked	blocked	False		
bsubtilis	rxn03538_c0	blocked	blocked	False	-72.26211673850815	-73.33038091912562
bsubtilis	rxn08123_c0	blocked	blocked	False		
bsubtilis	rxn12636_c0	blocked	blocked	False		
bsubtilis	rxn05457_c0	blocked	blocked	False		
bsubtilis	rxn10264_c0	blocked	blocked	False		
bsubtilis	rxn00547_c0	blocked	blocked	False	-14.466033359390451	-15.608996571638386
bsubtilis	rxn00926_c0	blocked	blocked	False	-18.358196321294045	-18.30771075826719
bsubtilis	rxn03253_c0	blocked	blocked	False	-16.655791813310344	-13.510880804234631
bsubtilis	EX_cpd00033_e0	blocked	blocked	False		
bsubtilis	rxn01127_c0	blocked	blocked	False	-1.4447905042125058	0.29668593858491477
bsubtilis	rxn45996_c0	blocked	blocked	False	169.5564418840434	111.38950459092399
bsubtilis	rxn01653_c0	blocked	blocked	False	-120.50744209967434	-122.67809438045629
bsubtilis	rxn01775_c0	blocked	blocked	False	25.883950278501345	25.816951883910974
bsubtilis	rxn11944_c0	blocked	blocked	False	-22.927311378054284	-31.186155521451994
bsubtilis	rxn01132_c0	blocked	blocked	False	0.33732060827190935	-0.08909946545730918
bsubtilis	rxn00145_c0	blocked	blocked	False		
bsubtilis	rxn00416_c0	blocked	blocked	False	-28.77516840158529	-30.925973519785714
bsubtilis	rxn00239_c0	blocked	blocked	False	-1.583852871208478	0.24152850364350797
bsubtilis	rxn12405_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01362_c0	blocked	blocked	False		
bsubtilis	rxn00549_c0	blocked	blocked	False	-9.016673542562103	-8.372064847805802
bsubtilis	rxn03242_c0	blocked	blocked	False	23.92892806583231	23.55724530846973
bsubtilis	rxn02911_c0	blocked	blocked	False	0.9518797873797098	0.951879789742577
bsubtilis	rxn00555_c0	blocked	blocked	False	-13.109054323439949	-12.5406603334512
bsubtilis	rxn02897_c0	blocked	blocked	False	-82.14382537844081	-82.53433351559211
bsubtilis	rxn00606_c0	blocked	blocked	False	-11.176908673086054	-11.177558365281506
bsubtilis	rxn05436_c0	blocked	blocked	False		
bsubtilis	rxn10220_c0	blocked	blocked	False		
bsubtilis	rxn10316_c0	blocked	blocked	False		
bsubtilis	rxn12637_c0	blocked	blocked	False	-25.503812702306718	-26.73379303647171
bsubtilis	rxn01729_c0	blocked	blocked	False	-34.6078363624448	-34.658593649460556
bsubtilis	rxn01256_c0	blocked	blocked	False	-97.72999385455088	-97.71889792770722
bsubtilis	rxn03241_c0	blocked	blocked	False	0.9518797873797098	0.9518797897421223
bsubtilis	rxn03991_c0	blocked	blocked	False	-486.44277202970784	-486.41552692306874
bsubtilis	rxn24966_c0	blocked	blocked	False	-192.37163165257311	-195.41661254803273
bsubtilis	rxn05449_c0	blocked	blocked	False		
bsubtilis	rxn05435_c0	blocked	blocked	False		
bsubtilis	rxn09272_c0	blocked	blocked	False	294.7774762749108	294.7299113596199
bsubtilis	rxn09003_c0	blocked	blocked	False	-318.36456065517575	-318.223374070178
bsubtilis	EX_cpd00393_e0	blocked	blocked	False		
bsubtilis	rxn02000_c0	blocked	blocked	False	-3.1397072728107345	-3.1397072728107345
bsubtilis	rxn10323_c0	blocked	blocked	False		
bsubtilis	rxn05467_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00863_c0	blocked	blocked	False	-22.645019710694925	-24.288945823542548
bsubtilis	rxn02853_c0	blocked	blocked	False	-38.29448956491109	-37.353686429735234
bsubtilis	rxn00966_c0	blocked	blocked	False	40.949738344425555	41.14667966260174
bsubtilis	EX_cpd00071_e0	blocked	blocked	False		
bsubtilis	rxn01972_c0	blocked	blocked	False	-15.207648226005858	-15.844943507189214
bsubtilis	rxn02201_c0	blocked	blocked	False	-85.88530388260719	-88.77325924543103
bsubtilis	rxn01013_c0	blocked	blocked	False	27.49337458164544	27.413973432589756
bsubtilis	rxn01265_c0	blocked	blocked	False	-0.2763420950035709	3.6033432351281363
bsubtilis	rxn03240_c0	blocked	blocked	False	0.9518797873801645	0.9518797897421223
bsubtilis	rxn02356_c0	blocked	blocked	False	9.44001691784672	9.5403155607666
bsubtilis	rxn01802_c0	blocked	blocked	False	-16.96611568414687	-13.805115841043971
bsubtilis	rxn00165_c0	blocked	blocked	False	-29.346907008834734	-29.229397383851236
bsubtilis	rxn12639_c0	blocked	blocked	False	-23.23841774187298	-24.03704720045789
bsubtilis	rxn03907_c0	blocked	blocked	False	-30.905396681617503	-32.73903357141853
bsubtilis	rxn09992_c0	blocked	blocked	False	72.60673283227396	72.56984307761002
bsubtilis	rxn02007_c0	blocked	blocked	False	0.1173839061232016	0.11727760382499497
bsubtilis	rxn03060_c0	blocked	blocked	False	-21.667063497447998	-21.702903002929645
bsubtilis	rxn01985_c0	blocked	blocked	False	9.741746286954722	9.431712379154888
bsubtilis	rxn05336_c0	blocked	blocked	False		
bsubtilis	rxn00907_c0	blocked	blocked	False	4.354078744721477	3.6543398125931787
bsubtilis	rxn01544_c0	blocked	blocked	False	94.02051778542057	-108.98035321984202
bsubtilis	rxn00107_c0	blocked	blocked	False	-0.025270907143408294	-0.44425564451728405
bsubtilis	EX_cpd00138_e0	blocked	blocked	False		
bsubtilis	rxn00903_c0	blocked	blocked	False	13.709648420879887	14.37239601954468
bsubtilis	rxn42976_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01485_c0	blocked	blocked	False	-2.9147853768483287	-2.3343691041868055
bsubtilis	rxn00196_c0	blocked	blocked	False	-37.87474331060977	-37.89486283538449
bsubtilis	rxn10193_c0	blocked	blocked	False		
bsubtilis	rxn07435_c0	blocked	blocked	False		
bsubtilis	rxn05223_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00171_c0	blocked	blocked	False	-12.560283091273305	-16.540569078957134
bsubtilis	rxn04791_c0	blocked	blocked	False	72.05068836475442	71.77377709574074
bsubtilis	rxn05619_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00527_c0	blocked	blocked	False	0.13718443806179437	0.1457144623650919
bsubtilis	rxn12844_c0	blocked	blocked	False		
bsubtilis	rxn00132_c0	blocked	blocked	False	-10.959194268708188	-10.58666750896316
bsubtilis	rxn00559_c0	blocked	blocked	False	-1.941341067058545	-1.9521786142551036
bsubtilis	rxn05333_c0	blocked	blocked	False		
bsubtilis	rxn00333_c0	blocked	blocked	False	-89.8461889731469	-90.45636958696348
bsubtilis	rxn01516_c0	blocked	blocked	False	-12.392152638997572	-15.676562272030992
bsubtilis	rxn11040_c0	blocked	blocked	False	15.45763763534245	15.462645828961286
bsubtilis	rxn10192_c0	blocked	blocked	False		
bsubtilis	rxn02898_c0	blocked	blocked	False	178.82018917476762	181.84158689453187
bsubtilis	EX_cpd00027_e0	blocked	blocked	False		
bsubtilis	rxn08076_c0	blocked	blocked	False		
bsubtilis	rxn05328_c0	blocked	blocked	False		
bsubtilis	rxn03039_c0	blocked	blocked	False	48.134285808929775	49.0287063996017
bsubtilis	EX_cpd09878_e0	blocked	blocked	False		
bsubtilis	rxn12146_c0	blocked	blocked	False		
bsubtilis	rxn03504_c0	blocked	blocked	False	3.7491532267859924	4.052197799326777
bsubtilis	rxn08971_c0	blocked	blocked	False	171.7692595433454	171.68863669951537
bsubtilis	rxn10235_c0	blocked	blocked	False		
bsubtilis	rxn00902_c0	blocked	blocked	False	36.543067170464155	32.58742783151774
bsubtilis	rxn09112_c0	blocked	blocked	False		
bsubtilis	rxn10453_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn39964_c0	blocked	blocked	False	-79.01399170566347	-75.74482481878411
bsubtilis	EX_cpd00130_e0	blocked	blocked	False		
bsubtilis	rxn15121_c0	blocked	blocked	False	-46.05984261825262	-47.20179282280327
bsubtilis	rxn00161_c0	blocked	blocked	False	12.021852855292508	11.985832590833965
bsubtilis	rxn16839_c0	blocked	blocked	False	-15.461380020923016	-54.82807853389569
bsubtilis	rxn03167_c0	blocked	blocked	False	-62.03910672895313	-61.06539043655903
bsubtilis	rxn01602_c0	blocked	blocked	False	21.361619668173375	23.427380334943564
bsubtilis	rxn09001_c0	blocked	blocked	False	-373.9590826379874	-373.94616788304097
bsubtilis	rxn15230_c0	blocked	blocked	False	23.972950551239947	23.972847071734023
bsubtilis	rxn02989_c0	blocked	blocked	False	144.31397789597997	145.05739572506613
bsubtilis	EX_cpd01092_e0	blocked	blocked	False		
bsubtilis	rxn05298_c0	variable	variable	False	0.0	0.0
bsubtilis	rxn01507_c0	blocked	blocked	False	-10.956315025211893	-10.586803929612074
bsubtilis	rxn05465_c0	blocked	blocked	False		
bsubtilis	EX_cpd00154_e0	blocked	blocked	False		
bsubtilis	rxn02504_c0	blocked	blocked	False	-6.802903752993771	-4.496091492507006
bsubtilis	rxn03892_c0	blocked	blocked	False	-85.91649273271685	-87.37082799570328
bsubtilis	rxn01219_c0	blocked	blocked	False	-1.5758556431056832	0.296685977439779
bsubtilis	rxn01962_c0	blocked	blocked	False	-31.109727071205896	-35.37724753703935
bsubtilis	rxn01129_c0	blocked	blocked	False	-14.543031064966499	-15.735831890105828
bsubtilis	rxn00552_c0	blocked	blocked	False	1.7346172630795138	1.426132623496386
bsubtilis	rxn08428_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn08294_c0	blocked	blocked	False		
bsubtilis	rxn05357_c0	blocked	blocked	False		
bsubtilis	rxn08300_c0	blocked	blocked	False		
bsubtilis	rxn10199_c0	blocked	blocked	False		
bsubtilis	rxn01045_c0	blocked	blocked	False	50.86914256928745	51.735828688181215
bsubtilis	rxn00241_c0	blocked	blocked	False	-25.4136674084898	-25.43167880576425
bsubtilis	rxn42230_c0	blocked	blocked	False		
bsubtilis	rxn02866_c0	blocked	blocked	False	-69.84418099640385	-66.69929455077823
bsubtilis	rxn03393_c0	blocked	blocked	False	56.05407009020594	56.12596614243087
bsubtilis	rxn08528_c0	blocked	blocked	False	-226.13221124629328	-225.98787274918342
bsubtilis	rxn02312_c0	blocked	blocked	False	-5.440220504922536	-4.57403084263467
bsubtilis	rxn00558_c0	blocked	blocked	False	0.924986399666011	0.9141488524694523
bsubtilis	rxn05340_c0	blocked	blocked	False		
bsubtilis	rxn03843_c0	blocked	blocked	False	-100.28515102294278	-101.73946416077507
bsubtilis	rxn10295_c0	blocked	blocked	False		
bsubtilis	rxn05187_c0	blocked	blocked	False		
bsubtilis	rxn02305_c0	blocked	blocked	False	-5.363289285864667	-5.6682263449435055
bsubtilis	rxn14424_c0	blocked	blocked	False		
bsubtilis	rxn02789_c0	blocked	blocked	False	-20.467790076138726	-20.41577257762225
bsubtilis	rxn00206_c0	blocked	blocked	False	-116.976483470605	-116.976483470605
bsubtilis	rxn09167_c0	blocked	blocked	False	163.35576001722612	163.34794643744854
bsubtilis	rxn02596_c0	blocked	blocked	False	-5.493284299151583	-5.493394579192682
bsubtilis	rxn10232_c0	blocked	blocked	False		
bsubtilis	rxn05217_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00189_c0	blocked	blocked	False	-11.374437060360435	-11.114527709954757
bsubtilis	rxn02831_c0	blocked	blocked	False	-4.095510805664105	-10.48921945185765
bsubtilis	EX_cpd00080_e0	blocked	blocked	False		
bsubtilis	rxn05115_c0	blocked	blocked	False	-39.13234291951325	-34.622145242918364
bsubtilis	rxn05735_c0	blocked	blocked	False	-40.765065930009456	-41.90973431275361
bsubtilis	rxn16823_c0	blocked	blocked	False	38.751762636410845	38.69055530340667
bsubtilis	rxn12646_c0	blocked	blocked	False	-12.59283124403926	-13.234703836408713
bsubtilis	rxn00367_c0	blocked	blocked	False	-33.553192009574445	-35.062974424766935
bsubtilis	rxn00342_c0	blocked	blocked	False	-16.308223724486993	-16.356041436689594
bsubtilis	EX_cpd00635_e0	blocked	blocked	False		
bsubtilis	rxn01872_c0	blocked	blocked	False	3.810577830393129	7.768416398439115
bsubtilis	rxn00830_c0	blocked	blocked	False	-4.932270665274409	-4.932272018138683
bsubtilis	rxn05195_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn08792_c0	blocked	blocked	False	254.24385406674588	254.23029084381375
bsubtilis	rxn08025_c0	blocked	blocked	False	60.604688337608195	62.285738224643865
bsubtilis	EX_cpd00058_e0	blocked	blocked	False		
bsubtilis	rxn08766_c0	blocked	blocked	False		
bsubtilis	rxn00459_c0	blocked	blocked	False	-4.447199327452466	-4.266180253008628
bsubtilis	rxn00117_c0	blocked	blocked	False	-2.1739349201415052	-0.1902381301706555
bsubtilis	rxn01211_c0	blocked	blocked	False	-5.3699303020325715	-8.341486171673864
bsubtilis	rxn02376_c0	blocked	blocked	False	-16.327290442567303	-17.265971657342746
bsubtilis	rxn00608_c0	blocked	blocked	False	-46.53187870242988	-46.53201367597211
bsubtilis	rxn05459_c0	blocked	blocked	False		
bsubtilis	rxn05527_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01739_c0	blocked	blocked	False	-3.408039203398147	-4.56337117185214
bsubtilis	rxn00066_c0	blocked	blocked	False	-328.6187323522631	-328.55816922794565
bsubtilis	rxn10300_c0	blocked	blocked	False		
bsubtilis	rxn08669_c0	blocked	blocked	False	4.1706318289138835	4.387945173859748
bsubtilis	rxn10321_c0	blocked	blocked	False		
bsubtilis	rxn00708_c0	blocked	blocked	False	-10.91702795601634	-10.439401273605768
bsubtilis	rxn01225_c0	blocked	blocked	False	26.08356631507509	-136.33480588950437
bsubtilis	rxn00599_c0	blocked	blocked	False	-2.95765666202405	2.4192236197315253
bsubtilis	rxn00138_c0	blocked	blocked	False	8.722827384636105	6.324547674094049
bsubtilis	rxn01358_c0	blocked	blocked	False	2.717447086631651	2.352727278871342
bsubtilis	EX_cpd00164_e0	blocked	blocked	False		
bsubtilis	rxn01800_c0	blocked	blocked	False	-14.87965133872882	-14.485264945364804
bsubtilis	rxn00290_c0	blocked	blocked	False	12.044012502500834	11.642845153489532
bsubtilis	rxn05205_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn25839_c0	blocked	blocked	False		
bsubtilis	rxn21862_c0	blocked	blocked	False		
bsubtilis	rxn05155_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn09201_c0	blocked	blocked	False		
bsubtilis	rxn08043_c0	blocked	blocked	False	-26.47625942424284	-26.485125361946956
bsubtilis	rxn01297_c0	blocked	blocked	False	42.09923341619168	-120.618908742955
bsubtilis	rxn05239_c0	blocked	blocked	False		
bsubtilis	rxn01368_c0	blocked	blocked	False	-14.880793652873422	-14.026285600614415
bsubtilis	rxn05617_c0	blocked	blocked	False	-39.76530210301104	-39.76852612790714
bsubtilis	rxn07845_c0	blocked	blocked	False		
bsubtilis	rxn00392_c0	blocked	blocked	False		
bsubtilis	EX_cpd00149_e0	blocked	blocked	False		
bsubtilis	rxn08468_c0	blocked	blocked	False	-507.2167501741387	-507.522453425719
bsubtilis	rxn03903_c0	blocked	blocked	False	-28.475601123146976	-28.673610683672837
bsubtilis	rxn01304_c0	blocked	blocked	False	-10.289788321429157	-6.071576043933462
bsubtilis	rxn05671_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn00301_c0	blocked	blocked	False	-33.52742884258919	-35.3689791743717
bsubtilis	rxn03852_c0	blocked	blocked	False	-44.37284620674734	5.1817607436597655
bsubtilis	bio1	blocked	blocked	False		
bsubtilis	rxn00913_c0	blocked	blocked	False	-10.991377636123389	-9.922876419463137
bsubtilis	rxn01492_c0	blocked	blocked	False	-20.802858595225075	-22.142459410069932
bsubtilis	EX_cpd00036_e0	blocked	blocked	False		
bsubtilis	rxn01642_c0	blocked	blocked	False	32.44991476132776	32.45762493556282
bsubtilis	rxn01513_c0	blocked	blocked	False	-37.29642261878007	10.945031519395116
bsubtilis	rxn01204_c0	blocked	blocked	False	6.554084441327447	6.297096429185544
bsubtilis	rxn05159_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00247_c0	blocked	blocked	False	12.388854202669037	11.386116165411309
bsubtilis	rxn39373_c0	blocked	blocked	False	15.058083689111392	14.997518057478125
bsubtilis	rxn01484_c0	blocked	blocked	False	-1.6016804827933555	-1.298635910252571
bsubtilis	rxn03068_c0	blocked	blocked	False	23.115723915257462	22.828519096744884
bsubtilis	rxn05571_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn01643_c0	blocked	blocked	False	-16.09854950608471	-16.155248615105165
bsubtilis	rxn39451_c0	blocked	blocked	False	44.048248625658715	43.98746452148137
bsubtilis	rxn05160_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00147_c0	blocked	blocked	False	2.9357285027549125	-0.5597305501891725
bsubtilis	rxn08471_c0	blocked	blocked	False	-580.9051321844214	-581.8202016386826
bsubtilis	rxn08298_c0	blocked	blocked	False		
bsubtilis	rxn00022_c0	blocked	blocked	False	-14.936497545405729	-14.936601024911653
bsubtilis	rxn00412_c0	blocked	blocked	False	15.929868860550812	-36.12021191910145
bsubtilis	rxn05614_c0	blocked	blocked	False		
bsubtilis	rxn05144_c0	blocked	blocked	False	-229.00702591363302	-227.6888247581545
bsubtilis	rxn02046_c0	blocked	blocked	False	-12.739583610843852	-12.368896381606476
bsubtilis	rxn08306_c0	blocked	blocked	False		
bsubtilis	rxn00992_c0	blocked	blocked	False	10.660606609481448	10.590778130236032
bsubtilis	rxn00463_c0	blocked	blocked	False	4.2461736123315745	-46.61169874654945
bsubtilis	rxn09114_c0	blocked	blocked	False		
bsubtilis	rxn05326_c0	blocked	blocked	False		
bsubtilis	rxn05462_c0	blocked	blocked	False		
bsubtilis	rxn05192_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn00704_c0	blocked	blocked	False	-6.6469412031544834	-6.639858454306477
bsubtilis	rxn00223_c0	blocked	blocked	False	0.9306839940184091	0.9279422033671381
bsubtilis	EX_cpd00208_e0	blocked	blocked	False		
bsubtilis	rxn01791_c0	blocked	blocked	False	-40.61786814405457	-43.041087517989126
bsubtilis	rxn01138_c0	blocked	blocked	False	-2.8955845913716303	-3.3619885269598626
bsubtilis	rxn01332_c0	blocked	blocked	False	-75.27461737965797	-75.0129140212311
bsubtilis	EX_cpd01012_e0	blocked	blocked	False		
bsubtilis	rxn01757_c0	blocked	blocked	False	6.333847456786833	9.393697814821854
bsubtilis	rxn00011_c0	blocked	blocked	False	0.1511048911670798	0.1506286956106635
bsubtilis	rxn01084_c0	blocked	blocked	False	-49.926386044453	-39.20894104472425
bsubtilis	rxn01122_c0	blocked	blocked	False	-58.43334714974233	-58.45144614787776
bsubtilis	rxn01457_c0	blocked	blocked	False	1.3657086372260494	1.359205112690205
bsubtilis	rxn03174_c0	blocked	blocked	False	120.42200292779222	121.96956987355503
bsubtilis	rxn05351_c0	blocked	blocked	False		
bsubtilis	rxn02286_c0	blocked	blocked	False	-15.20391695241608	-15.57959887655295
bsubtilis	rxn02949_c0	blocked	blocked	False	13.967263334137627	13.967263331932557
bsubtilis	rxn08933_c0	blocked	blocked	False	-14.936506148017685	-14.936607316269743
bsubtilis	rxn40037_c0	blocked	blocked	False	-123.08988270697748	-122.88630630081772
bsubtilis	rxn24830_c0	blocked	blocked	False		
bsubtilis	EX_cpd11640_e0	blocked	blocked	False		
bsubtilis	rxn00675_c0	blocked	blocked	False	-72.13874117761026	-75.88726380118675
bsubtilis	rxn10481_c0	blocked	blocked	False	-25.459409689877987	-26.175043300205324
bsubtilis	rxn01387_c0	blocked	blocked	False	24.68554433679624	24.573221877022945
bsubtilis	rxn05468_c0	blocked	blocked	False	0.0	0.0
bsubtilis	rxn13957_c0	blocked	blocked	False	-100.35345748856443	-101.80780934026151
bsubtilis	rxn03842_c0	blocked	blocked	False	14.657559415502789	13.27095192249979
bsubtilis	rxn03062_c0	blocked	blocked	False	24.09714653269745	23.97885206405445
bsubtilis	rxn00686_c0	blocked	blocked	False	25.434411226936533	27.355501035825256
bsubtilis	rxn01434_c0	blocked	blocked	False	1.5642652317227999	-0.3801762121376555
bsubtilis	rxn10282_c0	blocked	blocked	False		
bsubtilis	rxn16583_c0	blocked	blocked	False	-341.68639435734156	-335.70130208716296
