cpd_id	n_atoms	mean_abs_diff	max_abs_diff	median_abs_diff
cpd00780	4	3.502870476245881	9.787428474426273	2.08480055809021
cpd00757	4	2.7543878865242	9.778802261352538	0.5955159616470338
cpd35107	7	2.2935707773481098	9.77160041809082	1.0279468917846677
cpd13414	5	5.946529819488526	9.77112289428711	5.793746223449707
cpd00347	6	5.035139384269715	9.75500514984131	4.730551562309265
cpd21816	4	5.138300886154175	9.744047279357911	4.853693752288819
cpd28550	4	5.138300886154175	9.744047279357911	4.853693752288819
cpd28551	4	5.138300886154175	9.744047279357911	4.853693752288819
cpd28552	4	5.138300886154175	9.744047279357911	4.853693752288819
cpd07527	2	5.856303586959838	9.739456844329831	5.856303586959838
cpd07571	6	4.5197074460983275	9.739288339614868	3.5925990962982173
cpd32969	3	4.356793241500854	9.736809043884277	2.017468681335449
cpd26342	4	5.157034444808961	9.736471939086917	4.526581525802612
cpd34654	3	5.44020351409912	9.73330898284912	4.362479438781737
cpd31580	7	5.178800851276942	9.732317600250244	4.388201541900635
cpd00616	4	3.1853431820869442	9.731333770751952	1.4113341903686525
cpd23657	7	5.175141265051706	9.730391654968262	4.351962394714356
cpd19780	2	5.281168279647827	9.730081729888916	5.281168279647827
cpd10238	6	3.7377869606018073	9.723867321014405	3.179317054748535
cpd20678	5	7.2506232337951655	9.714594612121584	5.949861602783203
cpd37053	7	4.048904406683786	9.702610874176026	3.5271847152709963
cpd24518	8	3.2138112425804133	9.687210083007812	1.7797525978088373
cpd14880	3	3.3210225073496495	9.677710742950438	0.1531626892089841
cpd16270	2	4.891206626892089	9.666855087280272	4.891206626892089
cpd19044	2	4.891205673217773	9.66685317993164	4.891205673217773
cpd00287	2	4.891205673217773	9.66685317993164	4.891205673217773
cpd23282	2	4.891205673217773	9.66685317993164	4.891205673217773
cpd03944	3	4.672468547821046	9.664692363739016	2.585480232238769
cpd16485	8	3.5340880119800566	9.66192497253418	2.227688398361206
cpd02015	4	4.97293150305748	9.660222053527832	4.112318587303162
cpd32251	6	3.151421195665996	9.657230043411255	0.6882690286636356
cpd01092	4	4.8889414501190185	9.6330521774292	4.781381397247314
cpd19020	4	4.888941688537598	9.6330521774292	4.781381874084472
cpd01567	4	4.8889414501190185	9.6330521774292	4.781381397247314
cpd17831	6	3.7775227038065595	9.630564002990722	2.5622674751281744
cpd00355	3	6.431027844746907	9.629995574951172	9.168424110412598
cpd14952	4	3.837439303398132	9.617926940917968	2.778781614303589
cpd19505	6	4.504843064943949	9.612662925720215	4.170440692901611
cpd23896	6	4.504843124548594	9.612662448883055	4.170440692901611
cpd35309	3	3.7265527470906576	9.603744354248049	1.293613395690918
cpd34511	5	4.6744559974670405	9.603453407287596	3.306428031921387
cpd13430	6	5.151844816207886	9.603058605194091	3.610836296081543
cpd21035	2	5.065697660446166	9.602817974090575	5.065697660446166
cpd28069	2	5.06569718360901	9.60281749725342	5.06569718360901
cpd28070	2	5.06569718360901	9.60281749725342	5.06569718360901
cpd04528	5	4.347425595283508	9.595536727905271	4.306329326629639
cpd20145	3	5.0900240325927735	9.595194072723388	5.387643718719483
cpd27096	4	6.690269751548767	9.59274808883667	6.822462310791016
cpd21288	5	4.135972526550292	9.58030376434326	3.190147666931152
cpd20781	2	7.625569410324097	9.577916793823242	7.625569410324097
cpd37019	1	9.57753288269043	9.57753288269043	9.57753288269043
cpd34910	7	4.725718149457658	9.575654754638672	2.141512413024902
cpd32058	6	4.354398355484009	9.56418752670288	3.6886189460754397
cpd36707	2	5.46592430114746	9.558300266265867	5.46592430114746
cpd05015	3	5.022372665405273	9.554847106933591	4.813580646514893
cpd23988	4	4.291112098693848	9.540084972381592	3.4600656032562256
cpd34265	4	3.0261408853530884	9.539973068237304	1.2098470211029055
cpd23220	4	2.879584589004516	9.535844230651854	0.8517043304443357
cpd31409	7	2.99508278301784	9.535238704681396	1.5012918663024903
cpd32334	5	5.675399549484252	9.53010139465332	6.224144325256347
cpd34346	5	5.746114013671875	9.5297456741333	6.247497901916503
cpd03064	2	5.065222377777101	9.52888195037842	5.065222377777101
cpd17390	4	3.5766030120849606	9.525804595947266	2.102347202301025
cpd24516	8	3.274500248432159	9.521611061096191	1.7814715957641596
cpd33374	2	5.084477663040161	9.517259035110474	5.084477663040161
cpd20782	2	7.642660932540894	9.517197494506837	7.642660932540894
cpd37300	8	2.8370431691408164	9.50980895996094	1.9722357559204102
cpd23604	2	5.875854840278626	9.509507265090942	5.875854840278626
cpd05167	2	8.300105905532837	9.502655334472657	8.300105905532837
cpd17159	4	3.799536261558533	9.502369108200073	2.818259902000427
cpd00032	3	3.575248384475708	9.499942092895507	1.1856511402130128
cpd07785	2	5.154223308563233	9.49155960083008	5.154223308563233
cpd37157	5	5.145864948272704	9.488149108886718	6.451875610351562
cpd19576	3	3.8208896128336587	9.47965805053711	1.296906900405884
cpd09392	3	3.6389469655354816	9.479510345458984	0.9253671646118162
cpd20627	2	7.115562858581543	9.47850830078125	7.115562858581543
cpd19611	1	9.477887945175173	9.477887945175173	9.477887945175173
cpd06861	4	5.29512452363968	9.46347942352295	4.495124344825745
cpd20113	3	6.008251880009969	9.461530113220215	4.811694593429566
cpd26462	6	2.9242067019144695	9.458870811462402	1.0629287910461427
cpd19762	3	5.6733267736434945	9.446296348571778	4.1379830217361455
cpd27346	2	4.78504680633545	9.431948585510256	4.78504680633545
cpd26880	2	4.785046329498292	9.43194763183594	4.785046329498292
cpd34876	2	5.34608943939209	9.431435432434082	5.34608943939209
cpd31453	2	9.262906274795533	9.425503940582276	9.262906274795533
cpd08399	2	7.2142310905456535	9.42487247467041	7.2142310905456535
cpd35042	2	7.214230375289916	9.424871997833252	7.214230375289916
cpd16434	2	5.375240211486817	9.422873115539552	5.375240211486817
cpd32324	2	5.325507659912109	9.420220222473144	5.325507659912109
cpd20079	4	3.8934518074989315	9.408663005828856	2.818854665756226
cpd01213	2	5.205791730880738	9.40424503326416	5.205791730880738
cpd01637	6	3.4450455919901533	9.401954784393311	1.457077770233154
cpd19572	3	3.4818985525767	9.398816604614256	0.8759967708587646
cpd11956	1	9.397505226135255	9.397505226135255	9.397505226135255
cpd11679	1	9.387505226135254	9.387505226135254	9.387505226135254
cpd04112	2	7.491536750793457	9.3767818069458	7.491536750793457
cpd02225	3	8.499061530431113	9.372299642562869	9.118843994140626
cpd04659	1	9.370653305053713	9.370653305053713	9.370653305053713
cpd20046	1	9.362963809967042	9.362963809967042	9.362963809967042
cpd25050	5	5.559083770751952	9.34953140258789	6.153588638305664
cpd19559	6	5.464490095774333	9.346493034362794	5.554962854385376
cpd25045	3	6.222954037984212	9.337074508666992	9.129673709869383
cpd00253	3	3.262880611419677	9.336510410308836	0.2639709472656251
cpd00610	3	3.2628789424896234	9.336506118774412	0.2639711856842042
cpd00053	3	3.2628789424896234	9.336506118774412	0.2639711856842042
cpd35439	6	4.3518470597267145	9.33484104156494	3.187213401794434
cpd36578	1	9.333094482421874	9.333094482421874	9.333094482421874
cpd28547	3	5.4079698499043785	9.332104606628418	4.19721643447876
cpd15069	3	4.517891813913981	9.33183048248291	3.574048595428467
cpd36935	6	4.332369554837545	9.33154800415039	3.182396755218506
cpd36156	2	5.943292684555053	9.33120901107788	5.943292684555053
cpd02033	3	8.915315006176632	9.326061534881593	9.14665283560753
cpd10780	3	4.002758967081706	9.302105560302737	2.4989575576782226
cpd33977	2	6.018197441101075	9.300475120544434	6.018197441101075
cpd19703	6	4.240182266235351	9.29735997200012	4.707713804244995
cpd26201	5	2.008709838867188	9.295270805358888	0.3025501537322999
cpd26202	5	2.0087102203369147	9.295270805358888	0.3025501537322999
cpd24837	5	2.0087101726531986	9.295270805358888	0.3025499153137208
cpd02916	4	4.801579961776733	9.294592838287354	4.663216848373413
cpd23583	6	5.226247582435608	9.28476016998291	5.435238065719604
cpd33378	3	3.5462324714660642	9.284277172088622	0.990775718688965
cpd07554	2	8.12487523794174	9.26753852367401	8.12487523794174
cpd35451	3	3.4384164396921797	9.266650352478027	0.6839723587036133
cpd06132	4	3.798108839988709	9.264392757415772	2.4657363510131844
cpd19571	3	3.6660384559631347	9.260216121673585	0.9789769744873044
cpd34737	6	4.861742075284322	9.258975486755372	4.988294916152954
cpd15839	8	3.0378657054901126	9.25750129699707	2.2516510009765627
cpd08387	4	3.210002257823944	9.254974851608276	1.5854274749755861
cpd23113	6	2.957969570159912	9.248225784301756	1.7544536399841304
cpd02920	5	4.46359952545166	9.245422744750975	5.278174247741699
cpd04092	6	3.803594175974528	9.245349712371826	3.6409541225433353
cpd02351	6	4.439855640729269	9.240096454620362	4.381929111480713
cpd34626	3	5.164619363149007	9.23185546875	4.294814929962158
cpd36894	2	7.677600860595702	9.222705726623534	7.677600860595702
cpd32462	7	3.5980642863682335	9.221021194458007	1.999767990112305
cpd16521	2	4.66275354385376	9.20806053161621	4.66275354385376
cpd04628	3	4.398631159464518	9.187629852294922	3.743149089813232
cpd35145	4	4.912861920595169	9.18281312942505	4.20891541481018
cpd32665	5	2.8427275047302247	9.172880935668946	1.5901167678833
cpd02140	6	3.272887039979299	9.167100715637208	2.43589301109314
cpd27742	8	3.070214686393738	9.166743869781495	2.548409729003906
cpd20668	3	5.405401223500569	9.165668544769286	6.431739158630371
cpd32838	4	4.602330169677734	9.16220100402832	3.8052346038818357
cpd25972	5	3.3292654304504397	9.16078296661377	1.927353458404541
cpd20545	2	7.452384490966797	9.15689702987671	7.452384490966797
cpd12355	2	5.684439582824707	9.140621185302734	5.684439582824707
cpd27632	2	5.684440059661865	9.140621185302734	5.684440059661865
cpd33777	6	4.147616496086121	9.139274063110353	3.481902816295624
cpd32905	6	4.46600503285726	9.130852394104004	3.5277223777771
cpd04621	1	9.12399684906006	9.12399684906006	9.12399684906006
cpd36193	3	5.899328371683757	9.122177124023438	7.695404167175293
cpd20471	10	4.557546646833419	9.112380561828612	3.737976847887039
cpd00742	3	5.469232215881348	9.101926918029786	6.518325805664063
cpd34579	3	4.800813121795655	9.07830945968628	2.8329380798339843
cpd34244	8	2.2261785608530045	9.076365089416504	1.3361764097213746
cpd23951	4	4.360723108053207	9.071795196533204	3.2313644862174993
cpd25518	2	4.692657651901245	9.059311695098875	4.692657651901245
cpd08559	3	3.849089196523032	9.032878227233889	1.815250205993653
cpd34536	4	4.142748894691467	9.02769510269165	3.6639905166625972
cpd33565	3	4.97929454167684	9.026990814208986	2.9906351852416986
cpd28348	6	3.4690393789609275	9.026808891296389	0.948835778236389
cpd28512	3	5.708483753204345	9.024914836883545	5.657533531188965
cpd31006	3	5.707452398935954	9.021911087036134	5.876416320800781
cpd36005	7	2.1564413792746406	9.019775485992431	1.0365070390701292
cpd33601	7	2.1564413792746406	9.019775485992431	1.0365070390701292
cpd35986	2	4.9475036716461185	9.019064655303955	4.9475036716461185
cpd36749	2	4.96453104019165	9.003142623901367	4.96453104019165
cpd23681	4	2.8135987544059753	8.994234867095948	0.9805989313125612
cpd36414	6	4.507240123748779	8.988828926086425	3.5213060569763184
cpd05387	5	2.7858574562072755	8.983681964874268	1.8678017044067372
cpd06265	3	3.357250111897787	8.98179225921631	1.0121776199340822
cpd36597	7	3.514448438371931	8.975765724182128	1.943196983337403
cpd01577	3	4.061051454544067	8.975116233825684	2.783501663208007
cpd28710	3	3.423952792485555	8.972594776153564	0.7027637767791748
cpd27246	6	4.883752903938293	8.964606437683106	4.726651334762573
cpd24532	8	2.826337885856628	8.949210224151612	1.326112718582153
cpd22593	6	4.022729323705037	8.948120651245116	3.0004275417327877
cpd31151	6	4.022729562123616	8.9481196975708	3.000428256988525
cpd27897	5	2.178437931060791	8.940136604309082	0.5696635532379148
cpd24059	7	2.1778207642691476	8.92778793334961	0.8061107349395753
cpd20780	2	7.380090894699097	8.921868114471437	7.380090894699097
cpd33940	8	3.421986818313598	8.918518295288086	3.165181102752685
cpd35316	4	2.9684588027000425	8.91614496231079	1.416063313484192
cpd35409	3	4.51079117457072	8.90640796661377	2.825237388610841
cpd06106	9	3.9075572755601673	8.895806312561035	2.138903007507324
cpd31962	4	2.993497251272202	8.890487928390503	1.3817464947700502
cpd02083	8	4.019540934562683	8.890077209472658	3.505542964935302
cpd32536	1	8.885992426872253	8.885992426872253	8.885992426872253
cpd37106	2	4.882712135314941	8.869114971160888	4.882712135314941
cpd17924	2	5.096961050033569	8.862938804626465	5.096961050033569
cpd24312	8	2.5900992310047153	8.857222566604614	1.7545167446136474
cpd33477	1	8.843927745819093	8.843927745819093	8.843927745819093
cpd19595	6	4.665778299967449	8.842208862304688	4.7355077266693115
cpd28511	4	6.4695396852493285	8.839024467468262	6.521006097793579
cpd07800	5	4.485231956481934	8.832855529785157	2.5328543376922608
cpd19717	5	4.485231956481933	8.832855291366577	2.532855052947998
cpd19853	3	5.921922035217285	8.824860954284668	5.358711357116698
cpd15082	4	4.711378746032715	8.8231103515625	4.729186153411866
cpd36458	5	3.676395043373108	8.819182777404786	2.929538555145264
cpd00924	4	4.158782029151917	8.812564296722412	3.824552927017212
cpd13416	5	6.02485022354126	8.811567287445069	8.794879264831543
cpd13415	5	6.055555610656738	8.807901344299317	8.789518814086914
cpd10613	2	4.5383531188964845	8.800317268371582	4.5383531188964845
cpd32174	4	3.638218078613281	8.79386775970459	2.5032342720031737
cpd27005	3	5.090767714182536	8.781673145294189	3.729117660522461
cpd09251	4	4.007911466360092	8.77972107887268	3.171087477207184
cpd04482	4	4.343842711448669	8.775114631652832	4.18997275352478
cpd27288	4	3.6968768095970153	8.768830394744873	2.970671710968018
cpd37104	5	4.0947329702377315	8.765302925109863	3.2129490661621087
cpd31762	3	7.07189593911171	8.762035255432128	7.861895445585251
cpd36977	4	6.185016922950744	8.756010322570802	6.4920417690277095
cpd36637	4	4.051459832191467	8.749716053009033	2.972701597213745
cpd02477	2	5.0887704181671145	8.749519519805908	5.0887704181671145
cpd19353	7	2.5029259381975444	8.749280052185057	0.6695320892333978
cpd35001	7	2.7070838478633337	8.74148271560669	2.1389947128295894
cpd20689	2	6.236660127639771	8.737187366485596	6.236660127639771
cpd19601	6	4.189941755930583	8.73503505706787	3.7838814830780034
cpd03109	8	3.618079514503479	8.73503002166748	2.408109951019288
cpd02018	3	3.0014369360605877	8.71424165725708	0.14629322052002
cpd33574	2	5.429239826202393	8.68567934036255	5.429239826202393
cpd13413	2	7.64614725112915	8.679548721313477	7.64614725112915
cpd20161	4	3.1063854265213013	8.678278827667237	1.6814333963394164
cpd36214	8	2.5915371799469	8.677323074340821	1.867426223754883
cpd24712	2	5.418604440689087	8.675806903839112	5.418604440689087
cpd36673	7	2.9993255349567955	8.66606637954712	2.2761079025268547
cpd31852	4	2.3156113529205324	8.664498291015626	0.28670768737792995
cpd19597	5	4.374662078857422	8.662967643737794	4.077112655639649
cpd07581	2	5.440802536010742	8.660002613067627	5.440802536010742
cpd33373	4	2.913869252204895	8.653390102386474	1.2958426570892332
cpd07847	3	4.078005708058675	8.64911949157715	2.736723690032959
cpd24591	3	4.820260359446208	8.646602325439453	5.760532836914063
cpd36748	5	3.583909297943115	8.644449615478516	2.9476205825805657
cpd06831	2	6.14872507095337	8.644254798889161	6.14872507095337
cpd32312	4	2.660223159790039	8.64245029449463	0.8472651290893556
cpd19354	7	2.751679333278111	8.632827339172362	0.8238424301147464
cpd07129	8	4.028881297111511	8.6241886138916	3.334888753890991
cpd27593	5	3.1322210702896114	8.623207664489746	0.2987927389144897
cpd10725	5	3.9440734176635743	8.621066436767578	2.969200706481933
cpd22732	3	3.0334737809499104	8.607350959777833	0.3263420963287355
cpd08901	4	4.009148550033569	8.602575187683104	3.219148907661438
cpd31145	6	4.12582410176595	8.600802116394043	3.0807994270324706
cpd22584	6	4.12582410176595	8.600802116394043	3.0807994270324706
cpd22585	6	4.12582434018453	8.600801162719726	3.0807994270324706
cpd03770	3	3.408490333557129	8.594510879516601	0.9799979305267336
cpd05204	3	3.2832790660858158	8.594276857376098	0.8306777191162116
cpd01308	3	2.978334035873413	8.590475406646728	0.191389799118042
cpd15142	3	2.978334035873413	8.590475406646728	0.191389799118042
cpd00132	3	2.978333241144816	8.590473022460937	0.191389799118042
cpd26376	5	4.753369167327881	8.57514057159424	6.14545976638794
cpd26047	7	4.690061691829137	8.573943519592286	5.352459411621094
cpd34943	6	2.7510274616877237	8.56893349647522	1.651395225524902
cpd20151	4	4.435830869674683	8.568319568634033	4.431303653717041
cpd31974	5	2.203785018920899	8.56101303100586	0.5904330825805673
cpd36947	3	3.608799304962158	8.557558917999268	1.1760890769958496
cpd34194	3	3.5172059758504237	8.555753211975098	1.0210599517822274
cpd09315	3	3.373846028645833	8.554650440216065	1.3402861118316651
cpd19509	3	3.9799869501590734	8.55405541419983	1.781032295227051
cpd35183	4	2.54045184135437	8.552779655456543	0.7697602653503424
cpd11902	2	4.674013633728027	8.550695037841797	4.674013633728027
cpd01611	3	3.1530205694834392	8.550075187683106	0.8150035572052001
cpd22305	3	3.1530204900105794	8.550075187683106	0.815003318786621
cpd14965	3	3.3129071839650472	8.533907070159913	0.9475307941436768
cpd36513	5	2.7147285461425783	8.529609832763672	1.6597343063354495
cpd33939	5	2.6748442440032965	8.528541717529297	1.5811114883422857
cpd31507	5	2.6196146755218512	8.528433952331543	1.4175868606567388
cpd36340	4	3.1222554039955144	8.526950988769531	1.5872876358032233
cpd32497	4	3.122254211902619	8.526950035095215	1.587287158966065
cpd34567	4	3.1222537350654607	8.526950035095215	1.5872862052917487
cpd32980	4	2.7540137982368464	8.525734214782714	0.9648690271377559
cpd25657	4	2.980507016181946	8.525698127746582	1.6321070194244387
cpd36062	2	8.020236911773683	8.51915985107422	8.020236911773683
cpd00191	2	4.4093052196502684	8.512894172668457	4.4093052196502684
cpd04274	4	2.758296904563904	8.507034454345703	1.1703285884857175
cpd05061	4	2.758296904563904	8.507034454345703	1.1703285884857175
cpd19355	6	2.574950243631999	8.500646553039552	0.608867378234863
cpd04823	5	3.7470324249267586	8.500555782318116	4.31351703643799
cpd36521	4	4.118882323503494	8.500210309028626	3.248901844024658
cpd31865	2	4.7345169639587406	8.49883586883545	4.7345169639587406
cpd35240	5	4.870759418487549	8.498050346374512	3.32200267791748
cpd20467	2	7.0552316093444825	8.48742446899414	7.0552316093444825
cpd20953	5	3.646005006790161	8.485760383605957	3.187089881896973
cpd26204	3	3.227614345550537	8.48470615386963	0.6594006347656249
cpd00622	7	5.71521985735212	8.480213356018066	7.052414073944092
cpd12298	4	2.617156255245209	8.476373100280762	0.8911209058761596
cpd12381	4	2.617156255245209	8.476373100280762	0.8911209058761596
cpd22139	4	2.6171555995941165	8.476369285583496	0.8911210250854491
cpd08067	8	3.59602153301239	8.472417049407959	3.8878966999053954
cpd36639	2	5.053101940155029	8.471859130859375	5.053101940155029
cpd22748	3	3.545927219390869	8.47065113067627	1.914898042678833
cpd03416	8	4.0255308127403255	8.468561744689943	3.7513528060913077
cpd25656	3	2.8736001936594646	8.466397857666015	0.1266236877441411
cpd36867	1	8.458221931457519	8.458221931457519	8.458221931457519
cpd25506	8	4.052813034057617	8.452647399902343	3.4034470939636225
cpd05404	6	2.6655684328079228	8.449486465454102	1.9216350555419925
cpd09502	2	5.947085399627685	8.446695842742919	5.947085399627685
cpd27622	3	3.830620727539062	8.446520271301269	1.8248977851867672
cpd33638	5	3.687349347114563	8.446394996643066	2.981763687133789
cpd36824	9	4.823444147109985	8.443801097869873	5.097641639709472
cpd19565	5	4.2227032928466794	8.443244514465333	2.5816034317016605
cpd00330	9	4.281986296971639	8.442895107269287	5.116308860778808
cpd02465	3	4.401120360692342	8.438196411132813	3.0554136323928835
cpd36705	7	4.818568318230765	8.436184196472169	5.661567554473877
cpd36230	7	7.298061926705496	8.434645347595215	7.2673789978027346
cpd00683	9	5.159124842749701	8.42896478652954	5.637443809509279
cpd22845	3	3.575329634348551	8.426008167266845	1.9348371410369876
cpd21787	8	3.982417221069336	8.425252933502197	4.269906234741211
cpd02046	8	3.98241689324379	8.425252933502197	4.269905996322631
cpd26464	8	3.374917854070663	8.424859247207642	3.475634689331054
cpd06850	1	8.421445121765135	8.421445121765135	8.421445121765135
cpd11340	4	2.488461627960205	8.420314083099367	0.6849246215820308
cpd34694	6	4.66180845896403	8.417951545715333	4.318487615585327
cpd05097	2	5.000249538421631	8.41025001525879	5.000249538421631
cpd04985	2	5.000249538421631	8.41025001525879	5.000249538421631
cpd00242	2	5.000249061584473	8.410249061584473	5.000249061584473
cpd09331	2	5.000249061584473	8.410249061584473	5.000249061584473
cpd11630	3	4.85877482732137	8.407533721923828	3.263435859680176
cpd02554	5	2.122526393890381	8.406862030029297	0.4639130210876465
cpd31712	5	3.34108634853363	8.40470329284668	2.836810188293457
cpd19598	6	4.59721284866333	8.402378559112549	4.741585130691528
cpd21914	6	2.8588133430480958	8.398325691223144	1.9221705675125123
cpd12422	6	2.8588125483194986	8.39832139968872	1.9221704483032227
cpd21488	4	3.941002243757248	8.394508609771728	2.7580211567878723
cpd10448	3	4.03710865020752	8.392143058776856	2.922821884155274
cpd10447	3	4.03710865020752	8.392143058776856	2.922821884155274
cpd27112	7	2.162535240990775	8.389879760742186	1.3902094650268548
cpd35896	6	2.9076268768310545	8.38856502532959	0.6614954757690428
cpd02698	5	2.309849765777588	8.379473342895508	1.2561176776885985
cpd06083	2	4.683771581649781	8.366769580841066	4.683771581649781
cpd06997	8	3.866730396747589	8.36459140777588	4.231525192260742
cpd32780	6	3.5648502159118647	8.364463691711425	1.7465606498718262
cpd03380	4	5.4430130052566525	8.36139705657959	6.6608580493927
cpd20359	3	3.243509484926859	8.351548843383789	1.246856956481933
cpd32287	4	2.8584173476696013	8.350766439437866	1.275350189208984
cpd03608	4	2.7747605729103086	8.350665683746337	1.223481140136719
cpd26479	4	2.7747602748870848	8.35066473007202	1.223481140136719
cpd07101	8	3.7065276098251343	8.348747177124023	3.025992832183838
cpd31522	8	4.5390598320961	8.346949272155761	4.151589479446411
cpd33015	6	2.2638274574279786	8.346423473358154	1.0577238368988042
cpd01815	5	3.4120235748291017	8.344160423278808	2.2943490982055668
cpd01498	3	3.263804149627686	8.34142261505127	1.028345422744751
cpd34451	8	3.867489957809448	8.341087608337402	4.23625958442688
cpd32010	5	3.1261903095245356	8.33375015258789	1.8607850265502923
cpd32592	2	4.377741136550903	8.328545589447021	4.377741136550903
cpd11074	2	5.229641704559326	8.327710266113282	5.229641704559326
cpd03978	6	4.747966454823811	8.326614456176758	3.8167878246307367
cpd09236	4	3.2236999988555906	8.323185176849364	1.7185853385925292
cpd11861	1	8.31914234161377	8.31914234161377	8.31914234161377
cpd02660	2	4.315743331909179	8.31648036956787	4.315743331909179
cpd07124	8	3.603127610683441	8.316384506225585	3.270234899520874
cpd24316	5	3.8899203681945798	8.316203804016114	3.026652603149413
cpd21913	2	4.532594742774963	8.313339881896972	4.532594742774963
cpd00506	5	2.9619648609161375	8.311063385009765	1.6546237754821775
cpd23825	1	8.310132088661193	8.310132088661193	8.310132088661193
cpd32285	7	3.0211786140714376	8.298682823181153	2.9652309799194327
cpd21188	5	3.0479442949295046	8.29761456489563	2.103073053359985
cpd00772	3	2.8277834574381515	8.296443595886231	0.1333051300048833
cpd23083	5	4.541614524841309	8.296420402526856	4.100715827941895
cpd02961	5	4.541614334106446	8.29641944885254	4.100715827941895
cpd11310	8	2.8877659273147587	8.289273414611817	1.9843532752990731
cpd25523	8	2.887765599489212	8.289273414611817	1.984352798461915
cpd20386	3	4.519790136019388	8.278744502067566	4.896698112487792
cpd34593	5	3.15201621055603	8.277237434387207	2.101392593383789
cpd02625	3	4.813163401285807	8.271917343139648	4.383861694335938
cpd22831	5	5.289557605743408	8.26805118560791	5.534113197326661
cpd03473	2	5.651389334201813	8.265305485725403	5.651389334201813
cpd24592	5	3.47810488319397	8.264833145141601	3.2554374313354497
cpd21822	1	8.263297309875488	8.263297309875488	8.263297309875488
cpd26046	7	5.173795381273543	8.257961750030518	5.661997108459474
cpd34859	5	3.881097728729248	8.256176910400391	2.9486988830566414
cpd23839	6	4.581405490239462	8.25358226776123	4.297123947143556
cpd35612	6	2.7830432335535686	8.250550889968872	1.6245993709564206
cpd25092	3	6.568078349431356	8.24783037185669	7.447830610275268
cpd03521	6	4.626957557996114	8.245868225097656	4.424657130241394
cpd23577	5	3.2173126316070553	8.242881317138671	2.6008842849731444
cpd23802	5	3.2261805868148796	8.242573280334472	2.603768196105957
cpd21111	5	3.2251632785797115	8.240531463623046	2.603731956481933
cpd08702	4	5.326621255874633	8.239160346984864	4.633596744537353
cpd11408	4	2.461192736625671	8.237690830230713	0.769781794548035
cpd11269	3	3.8382523775100705	8.232897453308105	2.320693588256836
cpd20084	8	2.544803993701935	8.231549777984618	1.5423075103759771
cpd09314	3	3.528063821792602	8.22522331237793	1.8351488447189328
cpd19101	6	3.523982528050741	8.22429386138916	3.4992066192626954
cpd31416	6	2.9502447191874186	8.218915672302245	0.801026268005371
cpd09575	7	3.0398848947456902	8.20868745803833	2.676883506774902
cpd19578	3	2.8776588153839113	8.201591892242432	0.2324832630157471
cpd27696	3	2.9514184029897055	8.201544103622437	0.3468695068359375
cpd17484	7	2.2620705931527274	8.198624420166016	0.787639350891113
cpd01332	7	2.2620705931527274	8.198624420166016	0.787639350891113
cpd00687	7	2.2620705931527274	8.198624420166016	0.787639350891113
cpd34555	3	3.90175776163737	8.19782247543335	2.7172519683837884
cpd04159	8	3.0884837877750395	8.194841785430908	2.7265985870361322
cpd19600	5	4.28632441329956	8.194543323516847	4.066457481384278
cpd26395	8	4.909820637702943	8.191027278900147	5.158501834869385
cpd20736	6	3.988880726496378	8.19061435699463	3.9343577766418454
cpd05984	5	3.947076309204101	8.187872524261476	3.0488761520385737
cpd02343	4	2.614373552799225	8.186324348449707	1.0614760637283325
cpd25535	4	5.4525619220733645	8.178650360107422	5.8049651241302485
cpd17215	8	3.5802668178081514	8.177535676956177	3.1216767787933346
cpd11341	3	2.7992096519470206	8.174930992126464	0.1190882110595694
cpd07125	8	3.5717126917839055	8.172417087554932	2.908809146881104
cpd32995	8	5.544115183353425	8.171303577423096	6.404605026245118
cpd34585	3	3.427782433827718	8.16945182800293	2.0749842453002927
cpd05341	6	2.6440974744160965	8.16745620727539	1.6509240913391112
cpd22846	3	3.277418924967448	8.166853446960449	1.116138668060303
cpd17575	5	2.49056657409668	8.162422676086425	1.103623886108398
cpd31326	3	3.763886556625366	8.160859909057617	2.869650535583496
cpd35761	6	3.0820114978154494	8.153937644958496	2.0454594516754154
cpd13427	6	4.143657019933065	8.150882949829102	3.9400566101074217
cpd00376	6	2.9284476947784426	8.148839912414552	0.806539211273193
cpd34488	6	2.928447774251302	8.148836097717286	0.8065396881103511
cpd13428	6	4.0997549756368	8.144833793640137	3.903933658599854
cpd34784	7	2.352429152897426	8.136729278564452	0.9799378585815433
cpd13426	6	4.2226584466298425	8.131415596008301	3.9505184173583983
cpd04164	8	3.300111049413681	8.127698440551757	2.3377525329589846
cpd04157	8	5.161341627836228	8.125997886657714	5.643397998809815
cpd35675	8	2.7640733867883682	8.121916542053222	2.3511400604248047
cpd34763	4	2.9936582446098328	8.120407028198242	1.879864096641541
cpd26294	3	3.2418997891743975	8.117215042114257	1.4229871749877931
cpd33920	6	3.0706387821833285	8.108432655334472	1.2452061796188352
cpd31047	3	4.929628219604492	8.107133445739745	5.085409164428711
cpd26125	3	2.8317365328470867	8.106620950698852	0.2132479476928708
cpd35555	4	3.1131046915054323	8.10285099029541	2.1093362045288084
cpd35614	5	3.325489381790161	8.10084114074707	2.232508783340454
cpd22433	8	5.092602260112763	8.09744270324707	5.410633382797242
cpd01895	8	5.0926023197174075	8.097442226409912	5.410633382797242
cpd21493	8	5.0926023197174075	8.097442226409912	5.410633382797242
cpd32699	6	2.8522729015350343	8.094672317504884	0.6270005321502685
