species_id,nutrient_group,nutrient_core,nutrient_noncore,metal_core,metal_noncore,odds_ratio,fisher_p
s__Polaromonas_sp945878995--GB_GCA_945878995.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Leclercia_adecarboxylata--GB_GCA_901472455.1,Phz_genes,3,2,1,8,12.0,0.09490509490509491
s__Marinobacter_flavimaris--RS_GCF_002933295.1,Phz_genes,1,1,3,5,1.667,1.0
s__Lacrimispora_celerecrescens_B--RS_GCF_000732605.1,Phz_genes,0,2,2,6,0.0,1.0
s__UBA6987_sp016290595--GB_GCA_016290595.1,Phz_genes,0,2,2,0,0.0,0.3333333333333333
s__SZUA-584_sp023397655--GB_GCA_023397655.1,Phz_genes,0,4,2,5,0.0,0.49090909090909096
s__Afipia_sp001897905--GB_GCA_017308575.1,Phz_genes,1,2,0,4,inf,0.4285714285714286
s__Pseudomonas_E_poae--RS_GCF_001439785.1,Phz_genes,2,0,2,1,inf,1.0
s__Streptomyces_microflavus--RS_GCF_014650075.1,Phz_genes,2,0,3,6,inf,0.18181818181818182
s__Streptomyces_himastatinicus--RS_GCF_000158915.1,Phz_genes,3,8,6,7,0.438,0.4225333153856508
s__Streptomyces_alboniger--RS_GCF_008704395.1,Phz_genes,3,0,6,1,inf,1.0
s__Streptomyces_griseoviridis_A--RS_GCF_005222485.1,Phz_genes,3,0,5,0,,1.0
s__Variovorax_sp900115375--GB_GCA_016806145.1,Phz_genes,4,2,5,1,0.4,1.0
s__Pseudomonas_E_lini--RS_GCF_001042905.1,Phz_genes,5,0,3,3,inf,0.18181818181818182
s__Stenotrophomonas_pennii--RS_GCF_014836545.1,Phz_genes,1,2,2,3,0.75,1.0
s__Streptomyces_sp001426405--RS_GCF_001426405.1,Phz_genes,2,0,4,0,,1.0
s__Nocardia_cyriacigeorgica_C--RS_GCF_005863245.1,Phz_genes,2,0,2,1,inf,1.0
s__Telluria_rubra--RS_GCF_011682065.1,Phz_genes,1,1,4,2,0.5,1.0
s__Stenotrophomonas_A_panacihumi--RS_GCF_001431645.1,Phz_genes,2,0,3,0,,1.0
s__Vitreimonas_sp900696695--GB_GCA_023384105.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Enterobacter_chengduensis--RS_GCF_001984825.2,Phz_genes,2,1,2,0,0.0,1.0
s__Vescimonas_sp900552725--GB_GCA_900552725.1,Phz_genes,2,0,1,5,inf,0.10714285714285716
s__Herpetosiphon_aurantiacus--GB_GCA_000018565.1,Phz_genes,3,0,2,0,,1.0
s__Atlantibacter_sp002345315--RS_GCF_014193285.1,Phz_genes,2,0,2,0,,1.0
s__Stenotrophomonas_maltophilia_AC--GB_GCA_002435595.1,Phz_genes,0,3,0,3,,1.0
s__Pseudomonas_E_syringae--RS_GCF_000507185.2,Phz_genes,1,6,3,11,0.611,1.0
s__Bacillus_A_fungorum--RS_GCF_002746455.1,Phz_genes,1,1,2,0,0.0,1.0
s__Streptomyces_mobaraensis--RS_GCF_017916255.1,Phz_genes,6,0,4,0,,1.0
s__Cupriavidus_neocaledonicus--RS_GCF_000372525.1,Phz_genes,2,0,6,0,,1.0
s__Streptacidiphilus_albus--RS_GCF_000744705.1,Phz_genes,2,0,3,0,,1.0
s__Aureimonas_altamirensis--RS_GCF_001463885.1,Phz_genes,1,1,0,2,inf,1.0
s__Peribacillus_simplex--RS_GCF_002243645.1,Phz_genes,3,5,3,3,0.6,1.0
s__Streptomyces_kanasensis--RS_GCF_001484625.1,Phz_genes,6,2,6,0,0.0,0.4725274725274725
s__Bacillus_A_sp900116295--RS_GCF_900116295.1,Phz_genes,3,0,2,0,,1.0
s__Pararhizobium_giardinii--RS_GCF_000379605.1,Phz_genes,3,1,4,3,2.25,1.0
s__Deinococcus_sp002017875--RS_GCF_002017875.1,Phz_genes,1,2,0,8,inf,0.27272727272727276
s__Actinoallomurus_sp024055715--RS_GCF_024055715.1,Phz_genes,4,0,4,1,inf,1.0
s__Gp1-AA145_sp003224755--GB_GCA_003224755.1,Phz_genes,0,4,2,0,0.0,0.06666666666666667
s__Streptomyces_noursei--GB_GCA_001704275.1,Phz_genes,2,0,5,0,,1.0
s__Cnuibacter_physcomitrellae--RS_GCF_014640535.1,Phz_genes,2,0,1,1,inf,1.0
s__UBA2589_sp002500925--GB_GCA_002500925.1,Phz_genes,0,2,0,7,,1.0
s__JADCCX01_sp020252485--GB_GCA_020252485.1,Phz_genes,2,0,3,0,,1.0
s__Microcoleus_sp004292745--GB_GCA_004292745.1,Phz_genes,1,1,2,3,1.5,1.0
s__Maritalea_myrionectae--RS_GCF_000423365.1,Phz_genes,2,0,3,0,,1.0
s__Pedobacter_sp918698245--RS_GCF_918698245.1,Phz_genes,2,0,2,0,,1.0
s__Bacillus_A_cereus_U--RS_GCF_018742245.1,Phz_genes,0,7,2,0,0.0,0.027777777777777776
s__Hymenobacter_sp012273015--RS_GCF_012273015.1,Phz_genes,2,0,2,1,inf,1.0
s__Chryseobacterium_scophthalmum--RS_GCF_900143185.1,Phz_genes,1,1,2,2,1.0,1.0
s__Bacillus_BS_mesophilus--RS_GCF_011008845.1,Phz_genes,2,0,3,0,,1.0
s__Streptomyces_nanshensis_A--RS_GCF_001751255.1,Phz_genes,2,1,3,1,0.667,1.0
s__Pseudomonas_E_sp005502935--RS_GCF_005502935.1,Phz_genes,2,0,1,5,inf,0.10714285714285716
s__Enterobacter_hormaechei_A--RS_GCF_001729745.1,Phz_genes,1,12,2,31,1.292,1.0
s__Providencia_rettgeri_D--RS_GCF_013255915.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Mycobacterium_marinum--RS_GCF_003391395.1,Phz_genes,2,0,5,7,inf,0.46153846153846156
s__Mxb001_sp903909555--GB_GCA_903909555.1,Phz_genes,0,2,3,2,0.0,0.4285714285714286
s__Clostridium_F_botulinum_A--RS_GCF_001889325.1,Phz_genes,1,4,2,12,1.5,1.0
s__Pseudomonas_E_capeferrum--RS_GCF_000731675.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Campylobacter_A_concisus_T--RS_GCF_003048375.1,Phz_genes,0,2,2,2,0.0,0.4666666666666667
s__Leptolyngbya_sp014695195--GB_GCA_014695195.1,Phz_genes,2,0,4,0,,1.0
s__Pseudorhodoplanes_sp023430245--GB_GCA_023430245.1,Phz_genes,2,3,0,3,inf,0.4642857142857143
s__Nocardioides_sp001627335--GB_GCA_001627335.1,Phz_genes,1,2,3,5,0.833,1.0
s__Ochrobactrum_sp900470195--GB_GCA_900470195.1,Phz_genes,3,1,2,2,3.0,1.0
s__Methylomonas_sp018335995--RS_GCF_024505165.1,Phz_genes,1,1,3,3,1.0,1.0
s__Rhodanobacter_sp021793575--GB_GCA_021793575.1,Phz_genes,0,2,1,1,0.0,1.0
s__Streptomyces_libani--RS_GCF_009811595.1,Phz_genes,2,5,5,5,0.4,0.622069107363225
s__Chryseobacterium_antibioticum--RS_GCF_012927325.1,Phz_genes,3,0,2,0,,1.0
s__Streptomyces_avermitilis--RS_GCF_000009765.2,Phz_genes,1,1,4,2,0.5,1.0
s__Pseudoxanthomonas_sp000510725--RS_GCF_000510725.1,Phz_genes,2,1,1,1,2.0,1.0
s__Pseudomonas_E_sp000346755--RS_GCF_000346755.1,Phz_genes,2,0,3,1,inf,1.0
s__Paenibacillus_sabinae--RS_GCF_000612505.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__Streptomyces_qinglanensis--RS_GCF_900111245.1,Phz_genes,4,0,5,0,,1.0
s__Actinopolymorpha_cephalotaxi--RS_GCF_013408535.1,Phz_genes,2,0,3,0,,1.0
s__Lysinibacillus_sp002237755--RS_GCF_002237755.1,Phz_genes,0,5,2,3,0.0,0.4444444444444444
s__Catenulispora_pinistramenti--RS_GCF_018274385.1,Phz_genes,3,0,2,0,,1.0
s__Streptomyces_sp000725625--RS_GCF_000725625.1,Phz_genes,2,0,3,0,,1.0
s__Janthinobacterium_violaceinigrum--RS_GCF_009208555.1,Phz_genes,0,2,4,0,0.0,0.06666666666666667
s__Corynebacterium_ulcerans--RS_GCF_900187135.1,Phz_genes,1,1,2,1,0.5,1.0
s__Alcanivorax_borkumensis--RS_GCF_000009365.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Acinetobacter_schindleri--RS_GCF_000368625.1,Phz_genes,1,1,2,5,2.5,1.0
s__Leucobacter_sp002336855--GB_GCA_002336855.1,Phz_genes,0,2,0,3,,1.0
s__Stappia_sp016774605--RS_GCF_020176715.1,Phz_genes,1,1,0,5,inf,0.2857142857142857
s__Methanoregula_sp003154335--GB_GCA_003154335.1,Phz_genes,0,2,0,12,,1.0
s__Xanthomonas_phaseoli--GB_GCA_022749655.1,Phz_genes,2,4,2,0,0.0,0.4285714285714286
s__Pseudoxanthomonas_sp018060215--GB_GCA_018060215.1,Phz_genes,1,1,1,4,4.0,1.0
s__Aidingimonas_halophila--RS_GCF_900106955.1,Phz_genes,2,0,2,0,,1.0
s__Pseudomonas_F_sp003626975--RS_GCF_003626975.1,Phz_genes,2,0,2,0,,1.0
s__Vibrio_europaeus--RS_GCF_001695575.1,Phz_genes,2,0,1,1,inf,1.0
s__Pseudomonas_E_gingeri_C--RS_GCF_013386165.1,Phz_genes,5,0,3,0,,1.0
s__Phyllobacterium_trifolii--RS_GCF_014192095.1,Phz_genes,2,0,2,0,,1.0
s__Pseudomonas_E_sp016651105--RS_GCF_016651105.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Bacillus_swezeyi--RS_GCF_001969815.1,Phz_genes,1,2,1,1,0.5,1.0
s__Rhizorhabdus_wittichii--GB_GCA_000016765.1,Phz_genes,1,4,2,5,0.625,1.0
s__Priestia_zanthoxyli--RS_GCF_009497655.1,Phz_genes,1,4,5,2,0.1,0.24242424242424238
s__Blautia_coccoides--RS_GCF_900461125.1,Phz_genes,0,2,2,2,0.0,0.4666666666666667
s__CFX10_sp013112715--GB_GCA_013112715.1,Phz_genes,1,2,5,1,0.1,0.22619047619047616
s__Cryptobacteroides_sp902801885--GB_GCA_902801885.1,Phz_genes,0,2,1,3,0.0,1.0
s__Fimisoma_avicola--GB_GCA_900542565.1,Phz_genes,1,1,2,2,1.0,1.0
s__SSS58A_sp002403075--GB_GCA_002403075.1,Phz_genes,2,1,1,2,4.0,1.0
s__Heliomarina_baculiformis--RS_GCF_019966545.1,Phz_genes,2,0,5,1,inf,1.0
s__JADKFD01_sp024234055--GB_GCA_024234055.1,Phz_genes,2,0,3,2,inf,1.0
s__Pandoraea_commovens--RS_GCF_902459615.1,Phz_genes,3,0,3,0,,1.0
s__Nocardia_takedensis--RS_GCF_000308695.1,Phz_genes,2,0,6,2,inf,1.0
s__Cupriavidus_sp000955785--GB_GCA_000955785.1,Phz_genes,2,0,3,5,inf,0.44444444444444453
s__Rhizobium_etli--RS_GCF_000092045.1,Phz_genes,2,0,4,0,,1.0
s__Rhodanobacter_sp000427505--RS_GCF_021545845.1,Phz_genes,2,0,2,0,,1.0
s__Nocardia_veterana--RS_GCF_000308855.1,Phz_genes,3,0,2,0,,1.0
s__Streptomyces_cinerochromogenes--RS_GCF_014648635.1,Phz_genes,2,1,6,1,0.333,1.0
s__Microbacterium_oxydans_A--RS_GCF_000956525.1,Phz_genes,2,0,3,0,,1.0
s__Xanthomonas_A_bonasiae--RS_GCF_017163705.1,Phz_genes,2,0,2,0,,1.0
s__Marinomonas_spartinae--RS_GCF_900089775.1,Phz_genes,1,2,2,1,0.25,1.0
s__Weizmannia_ginsengihumi--RS_GCF_011008565.1,Phz_genes,0,2,3,2,0.0,0.4285714285714286
s__Calidifontimicrobium_sediminis--RS_GCF_003574675.1,Phz_genes,1,3,3,1,0.111,0.48571428571428565
s__Allorhizobium_lividum--RS_GCF_003337715.1,Phz_genes,2,0,4,0,,1.0
s__Xenorhabdus_griffiniae_A--RS_GCF_001028135.1,Phz_genes,3,0,2,0,,1.0
s__CAIPUP01_sp903868285--GB_GCA_903868285.1,Phz_genes,3,1,1,5,15.0,0.19047619047619047
s__Vibrio_natriegens--RS_GCF_000417905.1,Phz_genes,1,3,1,5,1.667,1.0
s__Corynebacterium_glyciniphilum--RS_GCF_000626675.1,Phz_genes,2,0,2,0,,1.0
s__Thalassospira_tepidiphila--RS_GCF_001662875.1,Phz_genes,2,1,2,4,4.0,0.5238095238095238
s__Stenotrophomonas_maltophilia_P--GB_GCA_900113425.1,Phz_genes,2,0,2,4,inf,0.4285714285714286
s__UBA12499_sp016177555--GB_GCA_016177555.1,Phz_genes,0,2,2,5,0.0,1.0
s__Providencia_alcalifaciens_A--RS_GCF_000527275.1,Phz_genes,2,0,0,3,inf,0.10000000000000002
s__Phreatobacter_oligotrophus--RS_GCF_003046185.1,Phz_genes,3,0,2,1,inf,1.0
s__Listeria_monocytogenes_C--RS_GCF_013282665.1,Phz_genes,0,3,4,2,0.0,0.16666666666666669
s__Liquorilactobacillus_hordei--RS_GCF_019443985.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Acetobacter_okinawensis--RS_GCF_000613865.1,Phz_genes,1,1,0,2,inf,1.0
s__Pristimantibacillus_glycanilyticus--RS_GCF_004000805.1,Phz_genes,2,0,5,1,inf,1.0
s__Streptomyces_lomondensis--RS_GCF_014651035.1,Phz_genes,4,0,7,0,,1.0
s__Streptomyces_atroolivaceus--RS_GCF_000717025.1,Phz_genes,2,0,4,0,,1.0
s__Rhizobium_sp002277895--RS_GCF_002277895.1,Phz_genes,2,0,2,0,,1.0
s__Chromobacterium_phragmitis--RS_GCF_003325475.1,Phz_genes,2,0,2,0,,1.0
s__Bradyrhizobium_sp023100905--RS_GCF_023100905.1,Phz_genes,2,2,4,0,0.0,0.42857142857142855
s__Streptomyces_mesophilus--RS_GCF_011044995.1,Phz_genes,3,1,3,1,1.0,1.0
s__Chromobacterium_haemolyticum_A--RS_GCF_002081825.1,Phz_genes,2,0,3,0,,1.0
s__Pseudomonas_E_sp012985465--RS_GCF_012985465.1,Phz_genes,5,0,3,5,inf,0.07536907536907538
s__Actinosynnema_carneum--RS_GCF_003014735.1,Phz_genes,2,0,1,1,inf,1.0
s__Mycobacterium_avium--RS_GCF_009741445.1,Phz_genes,1,5,2,34,3.4,0.3780487804878049
s__Zwartia_sp903958565--GB_GCA_903958565.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Pseudomonas_E_monteilii--RS_GCF_000730605.1,Phz_genes,1,2,3,7,1.167,1.0
s__Vescimonas_sp934590325--GB_GCA_934590325.1,Phz_genes,1,2,1,2,1.0,1.0
s__Enterococcus_silesiacus--GB_GCA_001465115.1,Phz_genes,2,0,2,0,,1.0
s__Stenotrophomonas_sp002893095--RS_GCF_002893095.1,Phz_genes,2,0,3,5,inf,0.44444444444444453
s__JAGNKE01_sp020443295--GB_GCA_020443295.1,Phz_genes,1,1,1,2,2.0,1.0
s__Giesbergeria_metamorpha--RS_GCF_004341365.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Clavibacter_michiganensis--RS_GCF_021216655.1,Phz_genes,0,3,3,3,0.0,0.4642857142857143
s__Streptomyces_nigra--RS_GCF_003074055.1,Phz_genes,3,0,4,0,,1.0
s__Pseudosulfitobacter_sp003335545--RS_GCF_022788695.1,Phz_genes,2,0,5,0,,1.0
s__Photobacterium_leiognathi--RS_GCF_000950415.1,Phz_genes,1,1,2,0,0.0,1.0
s__Variovorax_sp900112425--RS_GCF_900112425.1,Phz_genes,4,0,5,0,,1.0
s__Streptomyces_laculatispora--RS_GCF_017353455.1,Phz_genes,3,0,2,1,inf,1.0
s__Streptomyces_sp000720765--RS_GCF_000720765.1,Phz_genes,1,7,5,1,0.029,0.025641025641025633
s__Carbonactinospora_thermoautotrophica--RS_GCF_001543895.1,Phz_genes,0,2,3,2,0.0,0.4285714285714286
s__Flavobacterium_ranwuense--RS_GCF_004349315.1,Phz_genes,1,1,2,1,0.5,1.0
s__Enterobacter_kobei--RS_GCF_001729765.1,Phz_genes,3,3,2,12,6.0,0.13132094943240455
s__REDSEA-S09-B13_sp003447825--GB_GCA_022450155.1,Phz_genes,2,3,0,4,inf,0.4444444444444445
s__Pseudomonas_E_mosselii--RS_GCF_019823065.1,Phz_genes,1,2,4,1,0.125,0.4642857142857143
s__Micromonospora_aurantiaca--RS_GCF_000145235.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Maribacter_sp020629415--GB_GCA_020629415.1,Phz_genes,1,1,2,0,0.0,1.0
s__Pseudomonas_M_indica--RS_GCF_002091635.1,Phz_genes,2,0,2,1,inf,1.0
s__13-2-20CM-66-19_sp021790795--GB_GCA_021790795.1,Phz_genes,1,1,0,4,inf,0.3333333333333333
s__Mycobacterium_virginiense--RS_GCF_022374935.2,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Streptomyces_melanogenes--RS_GCF_014649795.1,Phz_genes,3,2,4,1,0.375,1.0
s__Microbispora_corallina--RS_GCF_016863035.1,Phz_genes,1,1,4,3,0.75,1.0
s__Mesorhizobium_sp004020545--GB_GCA_004020545.1,Phz_genes,2,1,5,0,0.0,0.375
s__Streptomyces_griseoincarnatus--GB_GCA_014649575.1,Phz_genes,2,0,2,4,inf,0.4285714285714286
s__Prevotella_sp905234145--GB_GCA_905234145.1,Phz_genes,0,2,0,2,,1.0
s__Sinorhizobium_aridi--RS_GCF_002078505.1,Phz_genes,2,0,4,4,inf,0.4666666666666668
s__Pyramidobacter_piscolens_A--GB_GCA_004558205.1,Phz_genes,4,0,3,0,,1.0
s__Pseudonocardia_sp001725415--GB_GCA_001725415.1,Phz_genes,2,0,3,5,inf,0.44444444444444453
s__Streptomyces_pseudogriseolus--GB_GCA_002154585.1,Phz_genes,2,0,2,1,inf,1.0
s__Paraburkholderia_sabiae--RS_GCF_904848645.1,Phz_genes,2,0,2,0,,1.0
s__Anoxybacillus_C_caldiproteolyticus--RS_GCF_013761245.1,Phz_genes,3,1,3,0,0.0,1.0
s__Bacillus_nakamurai--RS_GCF_001584325.1,Phz_genes,0,2,2,1,0.0,0.4000000000000001
s__Bacillus_A_wiedmannii--RS_GCF_001583695.1,Phz_genes,1,14,2,7,0.25,0.533102766798419
s__Burkholderia_contaminans--RS_GCF_000987075.1,Phz_genes,2,4,2,16,4.0,0.251270468661773
s__Fusobacterium_A_ulcerans_A--RS_GCF_900683735.1,Phz_genes,1,3,2,1,0.167,0.48571428571428565
s__Phenylobacterium_sp903860975--GB_GCA_903860975.1,Phz_genes,1,3,0,2,inf,1.0
s__Morganella_morganii--RS_GCF_019243775.1,Phz_genes,1,1,2,2,1.0,1.0
s__Clostridium_neonatale--RS_GCF_001458595.1,Phz_genes,2,0,1,1,inf,1.0
s__JAFMDF01_sp017857395--GB_GCA_017857395.1,Phz_genes,2,0,2,5,inf,0.16666666666666669
s__Pseudophaeobacter_sp000152965--RS_GCF_000152965.1,Phz_genes,3,0,1,1,inf,0.4000000000000001
s__Rummeliibacillus_sp003576525--RS_GCF_003576525.1,Phz_genes,0,4,3,0,0.0,0.028571428571428567
s__Glutamicibacter_soli--RS_GCF_003309065.1,Phz_genes,2,0,1,3,inf,0.4000000000000001
s__Methylobacter_A_tundripaludum--RS_GCF_000190755.2,Phz_genes,1,1,4,7,1.75,1.0
s__Niallia_taxi--RS_GCF_004005475.1,Phz_genes,2,3,4,4,0.667,1.0
s__Stenotrophomonas_sp003504055--RS_GCF_009496535.1,Phz_genes,0,2,2,0,0.0,0.3333333333333333
s__Streptomyces_collinus--GB_GCA_014204745.1,Phz_genes,2,0,4,4,inf,0.4666666666666668
s__Desulfobacula_sp001799395--GB_GCA_001799395.1,Phz_genes,1,1,0,3,inf,0.4000000000000001
s__Achromobacter_piechaudii--RS_GCF_001571245.1,Phz_genes,3,0,2,1,inf,1.0
s__Brevibacterium_sediminis--RS_GCF_013623905.1,Phz_genes,1,1,2,0,0.0,1.0
s__Streptomyces_phaeochromogenes--RS_GCF_001418655.1,Phz_genes,1,2,8,1,0.062,0.12727272727272726
s__Allorhizobium_sp900470155--GB_GCA_900470155.1,Phz_genes,2,1,3,4,2.667,1.0
s__Tsukamurella_tyrosinosolvens--RS_GCF_900104775.1,Phz_genes,1,1,6,2,0.333,1.0
s__Cupriavidus_oxalaticus_A--RS_GCF_004768545.1,Phz_genes,2,0,6,2,inf,1.0
s__Paenibacillus_A_panacisegetis--RS_GCF_900102215.1,Phz_genes,2,0,3,0,,1.0
s__Pararhizobium_sp001424065--RS_GCF_001424065.1,Phz_genes,2,0,1,1,inf,1.0
s__Phyllobacterium_brassicacearum--RS_GCF_003010955.1,Phz_genes,2,0,6,0,,1.0
s__Phenylobacterium_deserti_A--GB_GCA_945883235.1,Phz_genes,2,1,3,0,0.0,1.0
s__Bog-105_sp003163855--GB_GCA_003163855.1,Phz_genes,0,2,1,1,0.0,1.0
s__CAIXEA01_sp903924985--GB_GCA_903924985.1,Phz_genes,3,0,2,0,,1.0
s__Alcanivorax_sp002706085--GB_GCA_002706085.1,Phz_genes,0,5,2,2,0.0,0.16666666666666669
s__Acetoanaerobium_noterae--RS_GCF_900168025.1,Phz_genes,0,2,0,9,,1.0
s__Enterobacter_D_sp900116015--RS_GCF_900116015.1,Phz_genes,1,1,2,0,0.0,1.0
s__Clostridium_J_tunisiense--RS_GCF_000300195.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Clostridium_E_jeddahense--RS_GCF_000577335.1,Phz_genes,1,1,2,1,0.5,1.0
s__Bin95_sp022827685--GB_GCA_022827685.1,Phz_genes,0,2,1,3,0.0,1.0
s__Mycobacterium_llatzerense--RS_GCF_000878195.1,Phz_genes,0,2,2,6,0.0,1.0
s__Steroidobacter_A_agaridevorans--RS_GCF_009932555.1,Phz_genes,2,0,4,1,inf,1.0
s__Flavobacterium_profundi_A--RS_GCF_000833025.1,Phz_genes,2,0,2,0,,1.0
s__Aminobacter_ciceronei--RS_GCF_014138625.1,Phz_genes,3,1,5,1,0.6,1.0
s__Streptomyces_pactum_A--RS_GCF_002005225.1,Phz_genes,2,0,5,0,,1.0
s__Streptomyces_bauhiniae--RS_GCF_004784475.1,Phz_genes,4,0,4,1,inf,1.0
s__Clavibacter_michiganensis_P--RS_GCF_021923065.1,Phz_genes,0,4,2,3,0.0,0.44444444444444453
s__Lutimaribacter_pacificus--RS_GCF_900142185.1,Phz_genes,2,0,5,0,,1.0
s__Acinetobacter_lactucae_A--RS_GCF_013344765.1,Phz_genes,2,1,4,0,0.0,0.42857142857142855
s__Bin75_sp009840285--GB_GCA_009840285.1,Phz_genes,0,2,1,1,0.0,1.0
s__Bilophila_wadsworthia--RS_GCF_000701705.1,Phz_genes,2,2,2,4,2.0,1.0
s__UBA10424_sp003500165--GB_GCA_003500165.1,Phz_genes,0,2,0,3,,1.0
s__CR04bin15_sp004357015--GB_GCA_004357015.1,Phz_genes,0,2,0,2,,1.0
s__Xenorhabdus_poinarii--RS_GCF_000968175.1,Phz_genes,1,3,2,0,0.0,0.4000000000000001
s__Rubrivivax_gelatinosus_A--RS_GCF_000284255.1,Phz_genes,0,2,3,4,0.0,0.5000000000000001
s__Halomonas_neptunia--RS_GCF_019903445.1,Phz_genes,1,1,2,2,1.0,1.0
s__Streptomyces_flavidovirens--RS_GCF_000429085.1,Phz_genes,4,0,1,6,inf,0.01515151515151515
s__Bacillus_A_paramycoides--RS_GCF_001884235.1,Phz_genes,1,4,2,1,0.125,0.46428571428571436
s__Lysobacter_antibioticus--RS_GCF_001442535.1,Phz_genes,7,0,2,0,,1.0
s__Microbulbifer_sp009903625--RS_GCF_009903625.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Mycobacterium_mengxianglii--RS_GCF_015710575.1,Phz_genes,2,0,3,0,,1.0
s__Rhizobium_croatiense--RS_GCF_019793465.1,Phz_genes,2,0,4,1,inf,1.0
s__Pseudomonas_E_anguilliseptica--RS_GCF_900105355.1,Phz_genes,2,0,0,2,inf,0.3333333333333333
s__Agrobacterium_skierniewicense--RS_GCF_014196515.1,Phz_genes,2,0,2,3,inf,0.4285714285714286
s__Rhizobium_sp014193255--RS_GCF_014193255.1,Phz_genes,1,2,2,0,0.0,0.4000000000000001
s__Photorhabdus_bodei--RS_GCF_003287735.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
s__Pseudomonas_E_syringae_P--RS_GCF_001293775.1,Phz_genes,3,0,4,0,,1.0
s__Udaeobacter_sp003218945--GB_GCA_003218945.1,Phz_genes,0,2,0,2,,1.0
s__Mesorhizobium_sp004020875--GB_GCA_004020875.1,Phz_genes,2,0,5,3,inf,1.0
s__Streptomyces_pilosus--RS_GCF_014649835.1,Phz_genes,3,0,4,1,inf,1.0
s__Acuticoccus_yangtzensis--RS_GCF_001927245.1,Phz_genes,2,0,2,1,inf,1.0
s__UBA8309_sp001627655--GB_GCA_011522725.1,Phz_genes,0,3,1,1,0.0,0.4000000000000001
s__Choladousia_sp902363665--GB_GCA_902363665.1,Phz_genes,0,2,1,3,0.0,1.0
s__CAITOL01_sp903893975--GB_GCA_903893975.1,Phz_genes,1,1,1,1,1.0,1.0
s__Catenibacillus_faecavium--GB_GCA_018713145.1,Phz_genes,1,1,1,1,1.0,1.0
s__Klebsiella_oxytoca--RS_GCF_001598695.1,Phz_genes,2,2,2,5,2.5,0.5757575757575757
s__Acidovorax_facilis--RS_GCF_023913775.1,Phz_genes,4,1,3,14,18.667,0.02073365231259968
s__Bacillus_safensis--RS_GCF_000691165.1,Phz_genes,1,1,1,2,2.0,1.0
s__Bacillus_paralicheniformis--RS_GCF_001042485.2,Phz_genes,2,2,3,8,2.667,0.5604395604395604
s__Paenibacillus_A_timonensis_A--RS_GCF_009725205.1,Phz_genes,0,2,3,0,0.0,0.10000000000000002
s__Reyranella_massiliensis--RS_GCF_000312425.1,Phz_genes,4,0,3,1,inf,1.0
s__Clostridium_Q_symbiosum_A--GB_GCA_020555735.1,Phz_genes,2,0,3,0,,1.0
s__Cupriavidus_taiwanensis--RS_GCF_000069785.1,Phz_genes,2,0,3,3,inf,0.4642857142857143
s__Pseudomonas_E_tolaasii--RS_GCF_002813445.1,Phz_genes,3,0,4,0,,1.0
s__Streptomyces_massasporeus--RS_GCF_014648995.1,Phz_genes,1,2,4,4,0.5,1.0
s__Nocardia_aobensis--RS_GCF_000308375.1,Phz_genes,4,1,3,1,1.333,1.0
s__Pseudomonas_E_rhizophila--RS_GCF_003033885.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Burkholderia_singularis--RS_GCF_900176645.1,Phz_genes,1,1,1,2,2.0,1.0
s__Rhizobium_esperanzae--RS_GCF_002204185.1,Phz_genes,2,2,4,0,0.0,0.42857142857142855
s__Geosporobacter_ferrireducens--RS_GCF_001750685.1,Phz_genes,3,1,2,0,0.0,1.0
s__Pseudomonas_E_sp001952855--RS_GCF_001952855.1,Phz_genes,2,0,3,0,,1.0
s__Xanthomonas_nasturtii--RS_GCF_001660815.1,Phz_genes,2,0,2,2,inf,0.4666666666666667
s__Flavobacterium_hibernum--RS_GCF_000832125.1,Phz_genes,3,0,4,0,,1.0
s__Haloactinopolyspora_alba--RS_GCF_003014555.1,Phz_genes,2,0,2,0,,1.0
s__Micromonospora_noduli--RS_GCF_003264365.1,Phz_genes,1,2,3,0,0.0,0.4000000000000001
s__Paraburkholderia_saeva--RS_GCF_907164555.1,Phz_genes,1,1,2,0,0.0,1.0
s__Brachybacterium_paraconglomeratum--RS_GCF_003994255.1,Phz_genes,0,2,1,7,0.0,1.0
s__Pseudophaeobacter_sp905479575--GB_GCA_905479575.1,Phz_genes,3,0,1,2,inf,0.4000000000000001
s__SORT01_sp022567655--GB_GCA_022567655.1,Phz_genes,1,1,3,0,0.0,0.4000000000000001
