genus	genus_norm	gtdb_species_clade_id	species_name	mapping_tier
Sphingomonas	sphingomonas	s__Sphingomonas_sp001424005--RS_GCF_001424005.1	s__Sphingomonas_sp001424005	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_yabuuchiae--RS_GCF_014199595.1	s__Sphingomonas_yabuuchiae	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_insulae--RS_GCF_010450875.1	s__Sphingomonas_insulae	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_trueperi--RS_GCF_011927635.1	s__Sphingomonas_trueperi	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_sp001464615--GB_GCA_001464615.1	s__Sphingomonas_sp001464615	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_sp021732445--GB_GCA_021732445.1	s__Sphingomonas_sp021732445	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_japonica--RS_GCF_006346325.1	s__Sphingomonas_japonica	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_sp002083655--GB_GCA_002083655.1	s__Sphingomonas_sp002083655	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_E_fennica--RS_GCF_003034225.1	s__Sphingomonas_E_fennica	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_sp003610375--RS_GCF_003610375.1	s__Sphingomonas_sp003610375	genus_exact
Sphingomonas	sphingomonas	s__Sphingomonas_sp001421715--RS_GCF_001421715.1	s__Sphingomonas_sp001421715	genus_exact
Legionella	legionella	s__Legionella_parisiensis--RS_GCF_001467945.1	s__Legionella_parisiensis	genus_exact
Legionella	legionella	s__Legionella_C_taurinensis--RS_GCF_900452865.1	s__Legionella_C_taurinensis	genus_exact
Legionella	legionella	s__Legionella_cherrii--RS_GCF_900635815.1	s__Legionella_cherrii	genus_exact
Legionella	legionella	s__Legionella_sp014109805--RS_GCF_014109805.1	s__Legionella_sp014109805	genus_exact
Legionella	legionella	s__Legionella_cincinnatiensis--RS_GCF_900452415.1	s__Legionella_cincinnatiensis	genus_exact
Legionella	legionella	s__Legionella_steigerwaltii--RS_GCF_001468065.1	s__Legionella_steigerwaltii	genus_exact
Legionella	legionella	s__Legionella_saoudiensis--RS_GCF_001465875.1	s__Legionella_saoudiensis	genus_exact
Legionella	legionella	s__Legionella_C_quinlivanii_A--RS_GCF_003265995.1	s__Legionella_C_quinlivanii_A	genus_exact
Legionella	legionella	s__Legionella_longbeachae--RS_GCF_004283175.1	s__Legionella_longbeachae	genus_exact
Legionella	legionella	s__Legionella_waltersii--RS_GCF_001468085.1	s__Legionella_waltersii	genus_exact
Legionella	legionella	s__Legionella_B_geestiana--RS_GCF_004571195.1	s__Legionella_B_geestiana	genus_exact
Legionella	legionella	s__Legionella_pneumophila--RS_GCF_000008485.1	s__Legionella_pneumophila	genus_exact
Legionella	legionella	s__Legionella_worsleiensis--RS_GCF_001467535.1	s__Legionella_worsleiensis	genus_exact
Legionella	legionella	s__Legionella_A_septentrionalis--RS_GCF_003989745.1	s__Legionella_A_septentrionalis	genus_exact
Legionella	legionella	s__Legionella_C_erythra--RS_GCF_001467615.1	s__Legionella_C_erythra	genus_exact
Legionella	legionella	s__Legionella_sp023618015--RS_GCF_023618015.1	s__Legionella_sp023618015	genus_exact
Legionella	legionella	s__Legionella_fraseri--RS_GCF_000586315.1	s__Legionella_fraseri	genus_exact
Legionella	legionella	s__Legionella_C_quinlivanii--RS_GCF_900461555.1	s__Legionella_C_quinlivanii	genus_exact
Legionella	legionella	s__Legionella_C_birminghamensis--RS_GCF_900452515.1	s__Legionella_C_birminghamensis	genus_exact
Legionella	legionella	s__Legionella_sp001899505--GB_GCA_017306715.1	s__Legionella_sp001899505	genus_exact
Legionella	legionella	s__Legionella_dumoffii--RS_GCF_000236165.1	s__Legionella_dumoffii	genus_exact
Legionella	legionella	s__Legionella_santicrucis--RS_GCF_001468135.1	s__Legionella_santicrucis	genus_exact
Legionella	legionella	s__Legionella_sp016786215--RS_GCF_016786215.1	s__Legionella_sp016786215	genus_exact
Legionella	legionella	s__Legionella_qingyii--RS_GCF_003184185.1	s__Legionella_qingyii	genus_exact
Legionella	legionella	s__Legionella_A_oakridgensis--RS_GCF_000512355.1	s__Legionella_A_oakridgensis	genus_exact
Legionella	legionella	s__Legionella_D_israelensis--RS_GCF_004571175.1	s__Legionella_D_israelensis	genus_exact
Legionella	legionella	s__Legionella_wadsworthii--RS_GCF_000701265.1	s__Legionella_wadsworthii	genus_exact
Legionella	legionella	s__Legionella_gormanii--RS_GCF_900156395.1	s__Legionella_gormanii	genus_exact
Legionella	legionella	s__Legionella_steelei--RS_GCF_001468005.1	s__Legionella_steelei	genus_exact
Legionella	legionella	s__Legionella_pascullei--RS_GCF_900637585.1	s__Legionella_pascullei	genus_exact
Legionella	legionella	s__Legionella_C_rubrilucens--RS_GCF_001468125.1	s__Legionella_C_rubrilucens	genus_exact
Legionella	legionella	s__Legionella_moravica--RS_GCF_000423305.1	s__Legionella_moravica	genus_exact
Legionella	legionella	s__Legionella_sp002786205--GB_GCA_002786205.1	s__Legionella_sp002786205	genus_exact
Legionella	legionella	s__Legionella_C_busanensis--RS_GCF_900461525.1	s__Legionella_C_busanensis	genus_exact
Legionella	legionella	s__Legionella_C_spiritensis--RS_GCF_900186965.1	s__Legionella_C_spiritensis	genus_exact
Legionella	legionella	s__Legionella_A_adelaidensis--RS_GCF_900637865.1	s__Legionella_A_adelaidensis	genus_exact
Legionella	legionella	s__Legionella_gratiana--RS_GCF_001467695.1	s__Legionella_gratiana	genus_exact
Legionella	legionella	s__Legionella_shakespearei--RS_GCF_000373765.1	s__Legionella_shakespearei	genus_exact
Legionella	legionella	s__Legionella_anisa--RS_GCF_001467525.1	s__Legionella_anisa	genus_exact
Legionella	legionella	s__Legionella_sainthelensi--RS_GCF_900637685.1	s__Legionella_sainthelensi	genus_exact
Legionella	legionella	s__Legionella_quateirensis--RS_GCF_001467955.1	s__Legionella_quateirensis	genus_exact
Legionella	legionella	s__Legionella_A_londiniensis--RS_GCF_001467825.1	s__Legionella_A_londiniensis	genus_exact
Legionella	legionella	s__Legionella_bozemanae--RS_GCF_001648595.1	s__Legionella_bozemanae	genus_exact
Legionella	legionella	s__Legionella_tucsonensis--RS_GCF_001468035.1	s__Legionella_tucsonensis	genus_exact
Legionella	legionella	s__Legionella_A_impletisoli--RS_GCF_900639875.1	s__Legionella_A_impletisoli	genus_exact
Legionella	legionella	s__Legionella_C_beliardensis--RS_GCF_900452395.1	s__Legionella_C_beliardensis	genus_exact
env.OPS_17	env_ops_17			unmapped
Bosea	bosea	s__Bosea_thiooxidans--RS_GCF_900168195.1	s__Bosea_thiooxidans	genus_exact
Bosea	bosea	s__Bosea_sp003952665--RS_GCF_003952665.1	s__Bosea_sp003952665	genus_exact
Bosea	bosea	s__Bosea_lupini--RS_GCF_900109525.1	s__Bosea_lupini	genus_exact
Bosea	bosea	s__Bosea_sp902506165--RS_GCF_902506165.1	s__Bosea_sp902506165	genus_exact
Bosea	bosea	s__Bosea_sp000745475--RS_GCF_000745475.1	s__Bosea_sp000745475	genus_exact
Bosea	bosea	s__Bosea_sp001556125--GB_GCA_001556125.1	s__Bosea_sp001556125	genus_exact
Bosea	bosea	s__Bosea_sp001713455--RS_GCF_001713455.1	s__Bosea_sp001713455	genus_exact
Bosea	bosea	s__Bosea_sp002279705--GB_GCA_002279705.1	s__Bosea_sp002279705	genus_exact
Bosea	bosea	s__Bosea_sp011764485--RS_GCF_011764485.1	s__Bosea_sp011764485	genus_exact
Bosea	bosea	s__Bosea_sp013823325--GB_GCA_013823325.1	s__Bosea_sp013823325	genus_exact
Bosea	bosea	s__Bosea_sp003248805--GB_GCA_003248805.1	s__Bosea_sp003248805	genus_exact
Bosea	bosea	s__Bosea_sp001898115--GB_GCA_001898115.1	s__Bosea_sp001898115	genus_exact
Bosea	bosea	s__Bosea_robiniae--RS_GCF_900102525.1	s__Bosea_robiniae	genus_exact
Bosea	bosea	s__Bosea_sp900466745--GB_GCA_900466745.1	s__Bosea_sp900466745	genus_exact
Bosea	bosea	s__Bosea_sp017308075--GB_GCA_017308075.1	s__Bosea_sp017308075	genus_exact
Bosea	bosea	s__Bosea_caraganae--RS_GCF_003351345.1	s__Bosea_caraganae	genus_exact
Bosea	bosea	s__Bosea_sp900156025--RS_GCF_900156025.1	s__Bosea_sp900156025	genus_exact
BSV26	bsv26			unmapped
Ferritrophicum	ferritrophicum			unmapped
Candidatus_Jorgensenbacteria	candidatus_jorgensenbacteria			unmapped
MSBL5	msbl5			unmapped
KD4-96	kd4_96			unmapped
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp020402585--GB_GCA_020402585.1	s__Phenylobacterium_sp020402585	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp002363865--GB_GCA_002363865.1	s__Phenylobacterium_sp002363865	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp020402745--GB_GCA_020402745.1	s__Phenylobacterium_sp020402745	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp020401865--GB_GCA_020401865.1	s__Phenylobacterium_sp020401865	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp018821435--GB_GCA_018821435.1	s__Phenylobacterium_sp018821435	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_deserti_A--GB_GCA_945883235.1	s__Phenylobacterium_deserti_A	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp903860975--GB_GCA_903860975.1	s__Phenylobacterium_sp903860975	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp903822175--GB_GCA_903822175.1	s__Phenylobacterium_sp903822175	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp018001015--GB_GCA_018001015.1	s__Phenylobacterium_sp018001015	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp001557235--RS_GCF_001557235.1	s__Phenylobacterium_sp001557235	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp023412655--GB_GCA_023412655.1	s__Phenylobacterium_sp023412655	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp013911965--GB_GCA_013911965.1	s__Phenylobacterium_sp013911965	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp001425305--RS_GCF_001425305.1	s__Phenylobacterium_sp001425305	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp001824475--GB_GCA_001824475.1	s__Phenylobacterium_sp001824475	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp001429025--RS_GCF_001429025.1	s__Phenylobacterium_sp001429025	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp903933475--GB_GCA_903933475.1	s__Phenylobacterium_sp903933475	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp019510435--GB_GCA_019510435.1	s__Phenylobacterium_sp019510435	genus_exact
Phenylobacterium	phenylobacterium	s__Phenylobacterium_sp903930545--GB_GCA_903930545.1	s__Phenylobacterium_sp903930545	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_fulva--RS_GCF_000730565.1	s__Pseudomonas_E_fulva	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_kermanshahensis--RS_GCF_014269205.2	s__Pseudomonas_E_kermanshahensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_cichorii_D--RS_GCF_015471405.1	s__Pseudomonas_E_cichorii_D	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_cichorii--RS_GCF_018343775.1	s__Pseudomonas_E_cichorii	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_simiae--RS_GCF_900111895.1	s__Pseudomonas_E_simiae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_rhizophila--RS_GCF_003033885.1	s__Pseudomonas_E_rhizophila	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_alliivorans--RS_GCF_017826695.1	s__Pseudomonas_E_alliivorans	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_rustica--RS_GCF_018336155.1	s__Pseudomonas_E_rustica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002980155--RS_GCF_019212185.1	s__Pseudomonas_E_sp002980155	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_shahriarae--RS_GCF_014268455.2	s__Pseudomonas_E_shahriarae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_corrugata--RS_GCF_001269905.1	s__Pseudomonas_E_corrugata	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp000931465--RS_GCF_000931465.1	s__Pseudomonas_E_sp000931465	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_H_gallinarum--RS_GCF_014836765.1	s__Pseudomonas_H_gallinarum	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_guguanensis--RS_GCF_900104265.1	s__Pseudomonas_E_guguanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_anuradhapurensis--RS_GCF_014269225.2	s__Pseudomonas_E_anuradhapurensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_pisciculturae--RS_GCF_015461805.1	s__Pseudomonas_E_pisciculturae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002282595--RS_GCF_008041835.1	s__Pseudomonas_E_sp002282595	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_typographi--RS_GCF_014694385.1	s__Pseudomonas_E_typographi	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_foliumensis--RS_GCF_014357575.1	s__Pseudomonas_E_foliumensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_pharyngis--RS_GCF_021602345.1	s__Pseudomonas_E_pharyngis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_palleroniana--RS_GCF_003031675.1	s__Pseudomonas_E_palleroniana	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp018826895--GB_GCA_018826895.1	s__Pseudomonas_E_sp018826895	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_putida_J--RS_GCF_002025705.1	s__Pseudomonas_E_putida_J	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_amygdali--RS_GCF_002699855.1	s__Pseudomonas_E_amygdali	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_edaphica--RS_GCF_005863185.1	s__Pseudomonas_E_edaphica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_weihenstephanensis--RS_GCF_001043055.1	s__Pseudomonas_E_weihenstephanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp000935045--RS_GCF_000935045.1	s__Pseudomonas_E_sp000935045	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp001297015--RS_GCF_001297015.1	s__Pseudomonas_E_sp001297015	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_taiwanensis--RS_GCF_000425785.1	s__Pseudomonas_E_taiwanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_siliginis--RS_GCF_019145195.1	s__Pseudomonas_E_siliginis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_oleovorans--RS_GCF_002197815.1	s__Pseudomonas_E_oleovorans	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_frederiksbergensis_J--RS_GCF_001952935.1	s__Pseudomonas_E_frederiksbergensis_J	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_libanensis--RS_GCF_001439685.1	s__Pseudomonas_E_libanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_mandelii_C--RS_GCF_006438925.1	s__Pseudomonas_E_mandelii_C	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002286815--RS_GCF_002286815.1	s__Pseudomonas_E_sp002286815	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_putida_B--RS_GCF_001636055.1	s__Pseudomonas_E_putida_B	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_putida_K--RS_GCF_020151015.1	s__Pseudomonas_E_putida_K	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp000282515--RS_GCF_000282515.1	s__Pseudomonas_E_sp000282515	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_guariconensis_B--RS_GCF_024127895.1	s__Pseudomonas_E_guariconensis_B	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_alcaliphila_B--RS_GCF_001941865.1	s__Pseudomonas_E_alcaliphila_B	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_gingeri_B--RS_GCF_013386115.1	s__Pseudomonas_E_gingeri_B	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_hydrolytica--RS_GCF_021495345.1	s__Pseudomonas_E_hydrolytica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_versuta--RS_GCF_001294575.1	s__Pseudomonas_E_versuta	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp000346755--RS_GCF_000346755.1	s__Pseudomonas_E_sp000346755	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_fragi--RS_GCF_900105835.1	s__Pseudomonas_E_fragi	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sediminis--RS_GCF_002741105.1	s__Pseudomonas_E_sediminis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_syringae_M--RS_GCF_009176725.1	s__Pseudomonas_E_syringae_M	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_tritici--RS_GCF_014268275.3	s__Pseudomonas_E_tritici	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_uvaldensis--RS_GCF_021271205.1	s__Pseudomonas_E_uvaldensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_straminea--RS_GCF_900112645.1	s__Pseudomonas_E_straminea	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_daroniae--RS_GCF_004327285.1	s__Pseudomonas_E_daroniae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_lactis--RS_GCF_001439845.1	s__Pseudomonas_E_lactis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sichuanensis--RS_GCF_003231305.1	s__Pseudomonas_E_sichuanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp010095445--RS_GCF_010095445.2	s__Pseudomonas_E_sp010095445	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002901475--RS_GCF_018326005.1	s__Pseudomonas_E_sp002901475	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp001422615--RS_GCF_003627215.1	s__Pseudomonas_E_sp001422615	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_K_sp004801855--RS_GCF_004801855.1	s__Pseudomonas_K_sp004801855	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp000282415--RS_GCF_020423045.1	s__Pseudomonas_E_sp000282415	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_extremaustralis--RS_GCF_900102035.1	s__Pseudomonas_E_extremaustralis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_kilonensis--RS_GCF_001269885.1	s__Pseudomonas_E_kilonensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_koreensis--RS_GCF_012986595.1	s__Pseudomonas_E_koreensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_chengduensis--RS_GCF_900102635.1	s__Pseudomonas_E_chengduensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002113165--RS_GCF_002113165.1	s__Pseudomonas_E_sp002113165	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_fluorescens--RS_GCF_900215245.1	s__Pseudomonas_E_fluorescens	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_B_oryzihabitans_D--RS_GCF_014522265.1	s__Pseudomonas_B_oryzihabitans_D	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp009908285--RS_GCF_009908285.1	s__Pseudomonas_E_sp009908285	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_wadenswilerensis--RS_GCF_900497695.1	s__Pseudomonas_E_wadenswilerensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp013179515--RS_GCF_013179515.1	s__Pseudomonas_E_sp013179515	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_huaxiensis--RS_GCF_003231275.1	s__Pseudomonas_E_huaxiensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp006227205--RS_GCF_006227205.1	s__Pseudomonas_E_sp006227205	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_cuatrocienegasensis--RS_GCF_900110925.1	s__Pseudomonas_E_cuatrocienegasensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_cedrina--RS_GCF_001983175.1	s__Pseudomonas_E_cedrina	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_bananamidigenes--RS_GCF_001679645.1	s__Pseudomonas_E_bananamidigenes	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_putida_A--RS_GCF_004683905.1	s__Pseudomonas_E_putida_A	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_alvandae--RS_GCF_019141525.1	s__Pseudomonas_E_alvandae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_khavaziana--RS_GCF_019145205.1	s__Pseudomonas_E_khavaziana	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp900156465--RS_GCF_900156465.1	s__Pseudomonas_E_sp900156465	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_granadensis--RS_GCF_900105485.1	s__Pseudomonas_E_granadensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_grimontii--RS_GCF_007858185.1	s__Pseudomonas_E_grimontii	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp019956575--RS_GCF_019956575.1	s__Pseudomonas_E_sp019956575	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_synxantha_A--RS_GCF_000263715.2	s__Pseudomonas_E_synxantha_A	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_marincola--RS_GCF_900116605.1	s__Pseudomonas_E_marincola	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002112505--RS_GCF_002112505.1	s__Pseudomonas_E_sp002112505	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002303925--RS_GCF_002303925.1	s__Pseudomonas_E_sp002303925	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_K_guangdongensis--RS_GCF_900105885.1	s__Pseudomonas_K_guangdongensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_hamedanensis--RS_GCF_014268595.2	s__Pseudomonas_E_hamedanensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_fluorescens_BI--RS_GCF_902497855.1	s__Pseudomonas_E_fluorescens_BI	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_mandelii_B--RS_GCF_002251635.1	s__Pseudomonas_E_mandelii_B	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_fluorescens_O--RS_GCF_000967965.1	s__Pseudomonas_E_fluorescens_O	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_M_indica--RS_GCF_002091635.1	s__Pseudomonas_M_indica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_seleniipraecipitans--RS_GCF_900102335.1	s__Pseudomonas_E_seleniipraecipitans	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_helleri--RS_GCF_001043025.1	s__Pseudomonas_E_helleri	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_khazarica--RS_GCF_004521985.1	s__Pseudomonas_E_khazarica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp021728295--RS_GCF_021728295.1	s__Pseudomonas_E_sp021728295	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_veronii--RS_GCF_001439695.1	s__Pseudomonas_E_veronii	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_paraversuta--RS_GCF_904063065.1	s__Pseudomonas_E_paraversuta	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_pudica--RS_GCF_015680405.1	s__Pseudomonas_E_pudica	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_parafulva--RS_GCF_000730645.1	s__Pseudomonas_E_parafulva	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_koreensis_A--RS_GCF_018138145.1	s__Pseudomonas_E_koreensis_A	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_farsensis--RS_GCF_014268805.2	s__Pseudomonas_E_farsensis	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_protegens--RS_GCF_000397205.1	s__Pseudomonas_E_protegens	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_paraglycinae--RS_GCF_021601625.1	s__Pseudomonas_E_paraglycinae	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_peli--RS_GCF_900099645.1	s__Pseudomonas_E_peli	genus_exact
Pseudomonas	pseudomonas	s__Pseudomonas_E_sp002383725--RS_GCF_013522705.1	s__Pseudomonas_E_sp002383725	genus_exact
