genus	genus_norm	feature_name	feature_value
67-14	67_14	cog_defense_fraction	0.015979733021533663
Abiotrophia	abiotrophia	cog_defense_fraction	0.04017777777777778
Acetoanaerobium	acetoanaerobium	cog_defense_fraction	0.022269676632092738
Acetobacterium	acetobacterium	cog_defense_fraction	0.027064346865506766
Achromobacter	achromobacter	cog_defense_fraction	0.011607397377423032
Acidaminococcus	acidaminococcus	cog_defense_fraction	0.02154983399110443
Acidiphilium	acidiphilium	cog_defense_fraction	0.01281085154483798
Acidipila	acidipila	cog_defense_fraction	0.027783452502553627
Acidisoma	acidisoma	cog_defense_fraction	0.011915844349283188
Acidithiobacillus	acidithiobacillus	cog_defense_fraction	0.018952892576635995
Acidocella	acidocella	cog_defense_fraction	0.014372489793208749
Acidothermus	acidothermus	cog_defense_fraction	0.015744274809160304
Acinetobacter	acinetobacter	cog_defense_fraction	0.018080312819807848
Actinobacillus	actinobacillus	cog_defense_fraction	0.01819146115088836
Actinomadura	actinomadura	cog_defense_fraction	0.01675107128944293
Actinomyces	actinomyces	cog_defense_fraction	0.035641930604574414
Actinophytocola	actinophytocola	cog_defense_fraction	0.02102683178534572
Actinoplanes	actinoplanes	cog_defense_fraction	0.02256715377529936
Actinotalea	actinotalea	cog_defense_fraction	0.02834967320261438
Advenella	advenella	cog_defense_fraction	0.009903961584633853
Aeromicrobium	aeromicrobium	cog_defense_fraction	0.018446034102667926
Aeromonas	aeromonas	cog_defense_fraction	0.021774560540157264
Afipia	afipia	cog_defense_fraction	0.012856701803907732
Agathobacter	agathobacter	cog_defense_fraction	0.04305143971350522
Aggregatibacter	aggregatibacter	cog_defense_fraction	0.020376319412574576
Algoriphagus	algoriphagus	cog_defense_fraction	0.022954418083317767
Alicyclobacillus	alicyclobacillus	cog_defense_fraction	0.014210312626877792
Aliihoeflea	aliihoeflea	cog_defense_fraction	0.009267840593141797
Alishewanella	alishewanella	cog_defense_fraction	0.020144134757315274
Alistipes	alistipes	cog_defense_fraction	0.02029599951645353
Alkaliphilus	alkaliphilus	cog_defense_fraction	0.024492426683854335
Alloiococcus	alloiococcus	cog_defense_fraction	0.03365079365079365
Alloprevotella	alloprevotella	cog_defense_fraction	0.023454157782515993
Altererythrobacter	altererythrobacter	cog_defense_fraction	0.012467755803955288
Aminobacter	aminobacter	cog_defense_fraction	0.01183651804670913
Amphiplicatus	amphiplicatus	cog_defense_fraction	0.014057008980866849
Amycolatopsis	amycolatopsis	cog_defense_fraction	0.018896699918312818
Amylibacter	amylibacter	cog_defense_fraction	0.011098860712973172
Anaerobacillus	anaerobacillus	cog_defense_fraction	0.016874462596732587
Anaerococcus	anaerococcus	cog_defense_fraction	0.04260524509950175
Anaerocolumna	anaerocolumna	cog_defense_fraction	0.03723292836196062
Anaerofustis	anaerofustis	cog_defense_fraction	0.02849002849002849
Anaeromyxobacter	anaeromyxobacter	cog_defense_fraction	0.01817102137767221
Anaerospora	anaerospora	cog_defense_fraction	0.02041387024608501
Anaerosporobacter	anaerosporobacter	cog_defense_fraction	0.039983075946689234
Ancylobacter	ancylobacter	cog_defense_fraction	0.01211392241934791
Anoxybacillus	anoxybacillus	cog_defense_fraction	0.015614901372766991
Aquabacterium	aquabacterium	cog_defense_fraction	0.015158524000996335
Aquicella	aquicella	cog_defense_fraction	0.012975256487628244
Aquimonas	aquimonas	cog_defense_fraction	0.022408207343412527
Aquitalea	aquitalea	cog_defense_fraction	0.012089914945321993
Arenimonas	arenimonas	cog_defense_fraction	0.020936957779063042
Aridibacter	aridibacter	cog_defense_fraction	0.021225470564677613
Arsenophonus	arsenophonus	cog_defense_fraction	0.014648236022281824
Arthrobacter	arthrobacter	cog_defense_fraction	0.018846964506713863
Asticcacaulis	asticcacaulis	cog_defense_fraction	0.013042893639908565
Aurantimicrobium	aurantimicrobium	cog_defense_fraction	0.012910798122065728
Aureimonas	aureimonas	cog_defense_fraction	0.010900789986662563
Aureispira	aureispira	cog_defense_fraction	0.023767214571301643
Azoarcus	azoarcus	cog_defense_fraction	0.012618025751072962
Azospira	azospira	cog_defense_fraction	0.01665972511453561
Azospirillum	azospirillum	cog_defense_fraction	0.014281293662031264
Azovibrio	azovibrio	cog_defense_fraction	0.016954150081085067
Bacillus	bacillus	cog_defense_fraction	0.028886493273891797
Bacteriovorax	bacteriovorax	cog_defense_fraction	0.01454681089145841
Bacteroides	bacteroides	cog_defense_fraction	0.025583656926016853
Bdellovibrio	bdellovibrio	cog_defense_fraction	0.015930965814802522
Beggiatoa	beggiatoa	cog_defense_fraction	0.018682065217391304
Bellilinea	bellilinea	cog_defense_fraction	0.01879006058477478
Belnapia	belnapia	cog_defense_fraction	0.011610762992996683
Bifidobacterium	bifidobacterium	cog_defense_fraction	0.038119229864215814
Blastococcus	blastococcus	cog_defense_fraction	0.016234040754206477
Blastopirellula	blastopirellula	cog_defense_fraction	0.014928698752228164
Bosea	bosea	cog_defense_fraction	0.011686572759895025
Brachybacterium	brachybacterium	cog_defense_fraction	0.025292605071821246
Brachyspira	brachyspira	cog_defense_fraction	0.03614802698834594
Bradyrhizobium	bradyrhizobium	cog_defense_fraction	0.013673332046513326
Brevibacillus	brevibacillus	cog_defense_fraction	0.020860517530629882
Brevibacterium	brevibacterium	cog_defense_fraction	0.020140453160196106
Brevundimonas	brevundimonas	cog_defense_fraction	0.015457814259252533
Brochothrix	brochothrix	cog_defense_fraction	0.033101045296167246
Buchnera	buchnera	cog_defense_fraction	0.0032751091703056767
Bythopirellula	bythopirellula	cog_defense_fraction	0.01321900678813862
Caldalkalibacillus	caldalkalibacillus	cog_defense_fraction	0.014492753623188406
Caldicoprobacter	caldicoprobacter	cog_defense_fraction	0.025130890052356022
Caldithrix	caldithrix	cog_defense_fraction	0.01978643216080402
Campylobacter	campylobacter	cog_defense_fraction	0.023851081740486915
Capnocytophaga	capnocytophaga	cog_defense_fraction	0.019020751853989014
Carboxydocella	carboxydocella	cog_defense_fraction	0.01238615664845173
Carboxydothermus	carboxydothermus	cog_defense_fraction	0.01166407465007776
Carnobacterium	carnobacterium	cog_defense_fraction	0.024889602569249297
Castellaniella	castellaniella	cog_defense_fraction	0.010590858416945374
Catellatospora	catellatospora	cog_defense_fraction	0.026477359938603222
Caulobacter	caulobacter	cog_defense_fraction	0.01474253853722532
Cellulomonas	cellulomonas	cog_defense_fraction	0.027925160569673275
Cellvibrio	cellvibrio	cog_defense_fraction	0.01777362020579981
Cephaloticoccus	cephaloticoccus	cog_defense_fraction	0.017292858920129387
Cerasicoccus	cerasicoccus	cog_defense_fraction	0.010823347506764593
CG1-02-40-25	cg1_02_40_25	cog_defense_fraction	0.020964360587002098
Chelatococcus	chelatococcus	cog_defense_fraction	0.011792608208709402
Chiayiivirga	chiayiivirga	cog_defense_fraction	0.023746701846965697
Chitinibacter	chitinibacter	cog_defense_fraction	0.014130791981597108
Chitinimonas	chitinimonas	cog_defense_fraction	0.010479041916167664
Chitinophaga	chitinophaga	cog_defense_fraction	0.024210675350417668
Chlorobium	chlorobium	cog_defense_fraction	0.031054805754182666
Chryseobacterium	chryseobacterium	cog_defense_fraction	0.01958764846810075
Chryseoglobus	chryseoglobus	cog_defense_fraction	0.020160701241782323
Chryseolinea	chryseolinea	cog_defense_fraction	0.0404659717964439
Chthoniobacter	chthoniobacter	cog_defense_fraction	0.020923281301893058
Chthonomonas	chthonomonas	cog_defense_fraction	0.02131216046803176
Cloacibacillus	cloacibacillus	cog_defense_fraction	0.01680672268907563
Cloacibacterium	cloacibacterium	cog_defense_fraction	0.02156469408224674
Clostridioides	clostridioides	cog_defense_fraction	0.03824661616788774
Cnuella	cnuella	cog_defense_fraction	0.016909469302809572
Cohnella	cohnella	cog_defense_fraction	0.021277713565199117
Collimonas	collimonas	cog_defense_fraction	0.010041461518528116
Comamonas	comamonas	cog_defense_fraction	0.013746590704835143
Coprococcus	coprococcus	cog_defense_fraction	0.041989105746618155
Corynebacterium	corynebacterium	cog_defense_fraction	0.026567242932130867
Coxiella	coxiella	cog_defense_fraction	0.01975195222783647
Crenobacter	crenobacter	cog_defense_fraction	0.009513924926483307
Cryobacterium	cryobacterium	cog_defense_fraction	0.021665458097168987
Cupriavidus	cupriavidus	cog_defense_fraction	0.010912865398642203
Curtobacterium	curtobacterium	cog_defense_fraction	0.020341141382661437
Curvibacter	curvibacter	cog_defense_fraction	0.01324164167093423
Cutibacterium	cutibacterium	cog_defense_fraction	0.03461449409585552
Cytophaga	cytophaga	cog_defense_fraction	0.011054675829100687
Deefgea	deefgea	cog_defense_fraction	0.013132694938440492
Defluviicoccus	defluviicoccus	cog_defense_fraction	0.010911650827173531
Dehalobacter	dehalobacter	cog_defense_fraction	0.016271501627150162
Dehalogenimonas	dehalogenimonas	cog_defense_fraction	0.013521819299323909
Deinococcus	deinococcus	cog_defense_fraction	0.02073596652550237
Denitratisoma	denitratisoma	cog_defense_fraction	0.009506833036244802
Desulfatitalea	desulfatitalea	cog_defense_fraction	0.014964788732394365
Desulfitobacterium	desulfitobacterium	cog_defense_fraction	0.027465580219162688
Desulfobacca	desulfobacca	cog_defense_fraction	0.02035364457448162
Desulfobulbus	desulfobulbus	cog_defense_fraction	0.014949037372593432
Desulfocapsa	desulfocapsa	cog_defense_fraction	0.017215982323697292
Desulfomicrobium	desulfomicrobium	cog_defense_fraction	0.014530860780514807
Desulforhopalus	desulforhopalus	cog_defense_fraction	0.01792956243329776
Desulfosporosinus	desulfosporosinus	cog_defense_fraction	0.01846269781461944
Desulfotomaculum	desulfotomaculum	cog_defense_fraction	0.013266183515538632
Desulfovibrio	desulfovibrio	cog_defense_fraction	0.016543379780950742
Desulfurispirillum	desulfurispirillum	cog_defense_fraction	0.020816967792615867
Desulfurivibrio	desulfurivibrio	cog_defense_fraction	0.013254786450662739
Desulfuromonas	desulfuromonas	cog_defense_fraction	0.014573440314393319
Devosia	devosia	cog_defense_fraction	0.012303535457100466
Dialister	dialister	cog_defense_fraction	0.025802417674030846
Dictyoglomus	dictyoglomus	cog_defense_fraction	0.02459235498529805
Dietzia	dietzia	cog_defense_fraction	0.021464269358660373
Dokdonella	dokdonella	cog_defense_fraction	0.023212864193599744
DTU014	dtu014	cog_defense_fraction	0.03403816400206292
Duganella	duganella	cog_defense_fraction	0.016589065157387013
Dyadobacter	dyadobacter	cog_defense_fraction	0.022589803727934822
Dyella	dyella	cog_defense_fraction	0.021726842365576204
Dysgonomonas	dysgonomonas	cog_defense_fraction	0.0195803552961184
Edaphobacter	edaphobacter	cog_defense_fraction	0.020351526364477335
Egicoccus	egicoccus	cog_defense_fraction	0.021754894851341553
Ekhidna	ekhidna	cog_defense_fraction	0.021758436944937832
Empedobacter	empedobacter	cog_defense_fraction	0.027842003853564546
Emticicia	emticicia	cog_defense_fraction	0.03059188649966748
Endobacter	endobacter	cog_defense_fraction	0.012507626601586334
Endomicrobium	endomicrobium	cog_defense_fraction	0.017461928934010152
Ensifer	ensifer	cog_defense_fraction	0.012912928486231396
Enterococcus	enterococcus	cog_defense_fraction	0.030899047314066126
Eoetvoesia	eoetvoesia	cog_defense_fraction	0.012206700122067001
Epulopiscium	epulopiscium	cog_defense_fraction	0.028023836366564664
Erysipelothrix	erysipelothrix	cog_defense_fraction	0.042491595069107206
Erythrobacter	erythrobacter	cog_defense_fraction	0.013886697175319552
Exilispira	exilispira	cog_defense_fraction	0.024085365853658537
Faecalibacterium	faecalibacterium	cog_defense_fraction	0.03201255252763901
Fenollaria	fenollaria	cog_defense_fraction	0.053965183752417795
Ferrithrix	ferrithrix	cog_defense_fraction	0.015689300411522635
Ferroplasma	ferroplasma	cog_defense_fraction	0.01874804707842933
Ferrovibrio	ferrovibrio	cog_defense_fraction	0.010241238051888939
Ferruginibacter	ferruginibacter	cog_defense_fraction	0.02208535640739831
Fibrella	fibrella	cog_defense_fraction	0.01942902458366376
Fibrobacter	fibrobacter	cog_defense_fraction	0.02458109266619905
Filimonas	filimonas	cog_defense_fraction	0.021574344023323616
Fimbriimonas	fimbriimonas	cog_defense_fraction	0.02702400893355667
Finegoldia	finegoldia	cog_defense_fraction	0.06731275676814495
Flaviflexus	flaviflexus	cog_defense_fraction	0.019930244145490782
Flavihumibacter	flavihumibacter	cog_defense_fraction	0.02702702702702703
Flavisolibacter	flavisolibacter	cog_defense_fraction	0.022793465873116373
Flavitalea	flavitalea	cog_defense_fraction	0.019707565162110616
Flavobacterium	flavobacterium	cog_defense_fraction	0.018494783185044397
Fluviicola	fluviicola	cog_defense_fraction	0.013579781214635987
Frankia	frankia	cog_defense_fraction	0.01985950708417669
Frigoribacterium	frigoribacterium	cog_defense_fraction	0.018005340261239806
Fructobacillus	fructobacillus	cog_defense_fraction	0.019735229222848736
Fusibacter	fusibacter	cog_defense_fraction	0.02331511839708561
Fusobacterium	fusobacterium	cog_defense_fraction	0.022856754522080892
Ga0074140	ga0074140	cog_defense_fraction	0.018257261410788383
Ga0077536	ga0077536	cog_defense_fraction	0.013388937664618086
Gallionella	gallionella	cog_defense_fraction	0.0179798807410442
Gemella	gemella	cog_defense_fraction	0.03519216277317257
Geminicoccus	geminicoccus	cog_defense_fraction	0.012922465208747515
Gemmata	gemmata	cog_defense_fraction	0.0206927575348628
Gemmatimonas	gemmatimonas	cog_defense_fraction	0.026376766818568008
Geobacter	geobacter	cog_defense_fraction	0.015518351577591757
Geodermatophilus	geodermatophilus	cog_defense_fraction	0.01643451247620002
Georgenia	georgenia	cog_defense_fraction	0.02390608324439701
Geothrix	geothrix	cog_defense_fraction	0.02216841235874911
Globicatella	globicatella	cog_defense_fraction	0.035466141242351965
Gluconacetobacter	gluconacetobacter	cog_defense_fraction	0.014661376017217028
Gluconobacter	gluconobacter	cog_defense_fraction	0.017130310123940697
Gordonia	gordonia	cog_defense_fraction	0.020702202989771833
Granulicatella	granulicatella	cog_defense_fraction	0.038849154746423926
GWB1-42-6	gwb1_42_6	cog_defense_fraction	0.017208413001912046
GWC2-45-44	gwc2_45_44	cog_defense_fraction	0.00891089108910891
GWE2-31-10	gwe2_31_10	cog_defense_fraction	0.02336448598130841
Haematospirillum	haematospirillum	cog_defense_fraction	0.012668045501551189
Haemophilus	haemophilus	cog_defense_fraction	0.019393891903539875
Halomonas	halomonas	cog_defense_fraction	0.013725141488215417
Herbaspirillum	herbaspirillum	cog_defense_fraction	0.011120047016610474
Herminiimonas	herminiimonas	cog_defense_fraction	0.011399430028498575
Hirschia	hirschia	cog_defense_fraction	0.0140485312899106
Hoeflea	hoeflea	cog_defense_fraction	0.01117210825387653
Holophaga	holophaga	cog_defense_fraction	0.02282003710575139
Hoyosella	hoyosella	cog_defense_fraction	0.01955543050084412
Hungateiclostridium	hungateiclostridium	cog_defense_fraction	0.021479539828163682
Hungatella	hungatella	cog_defense_fraction	0.02615134014512069
Hydrogenophaga	hydrogenophaga	cog_defense_fraction	0.012180103581490291
Hydrogenophilus	hydrogenophilus	cog_defense_fraction	0.012210526315789474
Hydrogenothermus	hydrogenothermus	cog_defense_fraction	0.011103853690398433
Hydrotalea	hydrotalea	cog_defense_fraction	0.03147017379051198
Hymenobacter	hymenobacter	cog_defense_fraction	0.017506096022870597
Hyphomicrobium	hyphomicrobium	cog_defense_fraction	0.016586565329160613
Ignavibacterium	ignavibacterium	cog_defense_fraction	0.019865200425682867
Ilumatobacter	ilumatobacter	cog_defense_fraction	0.01440078105931169
IMCC26134	imcc26134	cog_defense_fraction	0.018135225704711218
IMCC26207	imcc26207	cog_defense_fraction	0.016072863648540048
IMCC26256	imcc26256	cog_defense_fraction	0.02634054562558796
Inhella	inhella	cog_defense_fraction	0.01797684338817794
Isoptericola	isoptericola	cog_defense_fraction	0.022810655606954857
Janthinobacterium	janthinobacterium	cog_defense_fraction	0.016380693619995473
JdFR-54	jdfr_54	cog_defense_fraction	0.004045853000674309
Kaistia	kaistia	cog_defense_fraction	0.011482032745056348
Ketobacter	ketobacter	cog_defense_fraction	0.016486587183308494
Klenkia	klenkia	cog_defense_fraction	0.016616691654172913
Kocuria	kocuria	cog_defense_fraction	0.017225970384649084
Kribbella	kribbella	cog_defense_fraction	0.02420028646455001
Labilithrix	labilithrix	cog_defense_fraction	0.015085739092685044
Labrys	labrys	cog_defense_fraction	0.011831088460138332
Lachnoclostridium	lachnoclostridium	cog_defense_fraction	0.035033889784526845
Lacibacter	lacibacter	cog_defense_fraction	0.017688319609637085
Lactobacillus	lactobacillus	cog_defense_fraction	0.040121054278002895
Lactococcus	lactococcus	cog_defense_fraction	0.03496157821417337
Lacunisphaera	lacunisphaera	cog_defense_fraction	0.014987080103359173
Lautropia	lautropia	cog_defense_fraction	0.015471423370950128
Lawsonella	lawsonella	cog_defense_fraction	0.022593320235756387
Leadbetterella	leadbetterella	cog_defense_fraction	0.026153328095184645
Legionella	legionella	cog_defense_fraction	0.015595928641786144
Leifsonia	leifsonia	cog_defense_fraction	0.020708848326102973
Lentimicrobium	lentimicrobium	cog_defense_fraction	0.020877199243424575
Leptolinea	leptolinea	cog_defense_fraction	0.019549659626461862
Leptonema	leptonema	cog_defense_fraction	0.023897581792318635
Leptospira	leptospira	cog_defense_fraction	0.019944607694126388
Leptospirillum	leptospirillum	cog_defense_fraction	0.02383705416703727
Leptotrichia	leptotrichia	cog_defense_fraction	0.02088596934478693
Leuconostoc	leuconostoc	cog_defense_fraction	0.029132871432287356
Levilinea	levilinea	cog_defense_fraction	0.023801310796826493
Limnobacter	limnobacter	cog_defense_fraction	0.015018038426042454
Longimicrobium	longimicrobium	cog_defense_fraction	0.02652232746955345
Longispora	longispora	cog_defense_fraction	0.02440884820747521
Luteibacter	luteibacter	cog_defense_fraction	0.022682651739838758
Luteimonas	luteimonas	cog_defense_fraction	0.02133839582344566
Luteitalea	luteitalea	cog_defense_fraction	0.03215993046501521
Luteolibacter	luteolibacter	cog_defense_fraction	0.022150176838668722
Lutibacter	lutibacter	cog_defense_fraction	0.017518972976806865
Lysinibacillus	lysinibacillus	cog_defense_fraction	0.02206472689017469
Lysobacter	lysobacter	cog_defense_fraction	0.020736721327150164
Macellibacteroides	macellibacteroides	cog_defense_fraction	0.026373433803557347
Magnetospirillum	magnetospirillum	cog_defense_fraction	0.01240668699400694
Marinicaulis	marinicaulis	cog_defense_fraction	0.018008834522595992
Marinobacter	marinobacter	cog_defense_fraction	0.015142026154891304
Marmoricola	marmoricola	cog_defense_fraction	0.012195121951219513
Meiothermus	meiothermus	cog_defense_fraction	0.015613352108009609
Mesorhizobium	mesorhizobium	cog_defense_fraction	0.01351497491663913
Methanobacterium	methanobacterium	cog_defense_fraction	0.02132839643934975
Methanobrevibacter	methanobrevibacter	cog_defense_fraction	0.028616640539501317
Methanomassiliicoccus	methanomassiliicoccus	cog_defense_fraction	0.018814341498047567
Methanoregula	methanoregula	cog_defense_fraction	0.01744266851980542
Methylobacillus	methylobacillus	cog_defense_fraction	0.019706198495163023
Methylobacter	methylobacter	cog_defense_fraction	0.018917390633835397
Methylocaldum	methylocaldum	cog_defense_fraction	0.018867924528301886
Methylocella	methylocella	cog_defense_fraction	0.014741699782079221
Methylococcus	methylococcus	cog_defense_fraction	0.018856447688564478
Methylocystis	methylocystis	cog_defense_fraction	0.013309459862727545
Methylogaea	methylogaea	cog_defense_fraction	0.020387616410772715
Methylomicrobium	methylomicrobium	cog_defense_fraction	0.017114914425427872
Methylomonas	methylomonas	cog_defense_fraction	0.02037965843438512
Methylophilus	methylophilus	cog_defense_fraction	0.012403913347309574
Methylotenera	methylotenera	cog_defense_fraction	0.013925871514706332
Methyloversatilis	methyloversatilis	cog_defense_fraction	0.012035312780191737
Methylovirgula	methylovirgula	cog_defense_fraction	0.010473094980137234
Methylovulum	methylovulum	cog_defense_fraction	0.021710873001932196
Micrococcus	micrococcus	cog_defense_fraction	0.02975701855196191
Micromonospora	micromonospora	cog_defense_fraction	0.023069640353295062
Microvirga	microvirga	cog_defense_fraction	0.011459645457617745
Microvirgula	microvirgula	cog_defense_fraction	0.015709376534118802
Modestobacter	modestobacter	cog_defense_fraction	0.020015141478186806
Mucilaginibacter	mucilaginibacter	cog_defense_fraction	0.02329188114290064
Mycobacterium	mycobacterium	cog_defense_fraction	0.01436454165725799
Mycoplasma	mycoplasma	cog_defense_fraction	0.02522421524663677
Nakamurella	nakamurella	cog_defense_fraction	0.021191294387170677
Nannocystis	nannocystis	cog_defense_fraction	0.021870535223650952
Neisseria	neisseria	cog_defense_fraction	0.01469955101789778
Neochlamydia	neochlamydia	cog_defense_fraction	0.013982859720342805
Nevskia	nevskia	cog_defense_fraction	0.017157852240613645
Niastella	niastella	cog_defense_fraction	0.02056597564988483
Nitrosarchaeum	nitrosarchaeum	cog_defense_fraction	0.008037508372404554
Nitrosomonas	nitrosomonas	cog_defense_fraction	0.01883854735930379
Nitrosospira	nitrosospira	cog_defense_fraction	0.015065341032431729
Nitrospina	nitrospina	cog_defense_fraction	0.013488372093023256
Nitrospira	nitrospira	cog_defense_fraction	0.01872218662500329
Nitrospirillum	nitrospirillum	cog_defense_fraction	0.02144107351225204
Niveispirillum	niveispirillum	cog_defense_fraction	0.018171620863712844
Nocardia	nocardia	cog_defense_fraction	0.016539654470688954
Nocardioides	nocardioides	cog_defense_fraction	0.019243461667976205
Nordella	nordella	cog_defense_fraction	0.01173234080427219
Noviherbaspirillum	noviherbaspirillum	cog_defense_fraction	0.012072434607645875
Novosphingobium	novosphingobium	cog_defense_fraction	0.013017362354751014
Oceanobacillus	oceanobacillus	cog_defense_fraction	0.020697732033062317
Ochrobactrum	ochrobactrum	cog_defense_fraction	0.01283496118206862
Ohtaekwangia	ohtaekwangia	cog_defense_fraction	0.030781740039493553
OLB13	olb13	cog_defense_fraction	0.018581907090464547
OLB14	olb14	cog_defense_fraction	0.023365503229083522
Oleiphilus	oleiphilus	cog_defense_fraction	0.01365061796716473
Olsenella	olsenella	cog_defense_fraction	0.027741356704161203
Opitutus	opitutus	cog_defense_fraction	0.025179856115107913
Paenarthrobacter	paenarthrobacter	cog_defense_fraction	0.017961513012792238
Paenibacillus	paenibacillus	cog_defense_fraction	0.024226936794499394
Paludibacter	paludibacter	cog_defense_fraction	0.02172663524543051
Paludibacterium	paludibacterium	cog_defense_fraction	0.012380416432189083
Paludisphaera	paludisphaera	cog_defense_fraction	0.02014892685063513
Panacagrimonas	panacagrimonas	cog_defense_fraction	0.013487931850449598
Pannonibacter	pannonibacter	cog_defense_fraction	0.011556396566871662
Pantoea	pantoea	cog_defense_fraction	0.014133069049661455
Parabacteroides	parabacteroides	cog_defense_fraction	0.02781407796932663
Paraclostridium	paraclostridium	cog_defense_fraction	0.044325101168639615
Paracoccus	paracoccus	cog_defense_fraction	0.012730726289384778
Parafilimonas	parafilimonas	cog_defense_fraction	0.03488762160348876
Paralcaligenes	paralcaligenes	cog_defense_fraction	0.00840115515883434
Paraprevotella	paraprevotella	cog_defense_fraction	0.02691538974017322
Parasutterella	parasutterella	cog_defense_fraction	0.01721240515353669
Parvibaculum	parvibaculum	cog_defense_fraction	0.015686895896054508
Pedobacter	pedobacter	cog_defense_fraction	0.020179099639369504
Pelagibacterium	pelagibacterium	cog_defense_fraction	0.01137898784162943
Pelolinea	pelolinea	cog_defense_fraction	0.020190023752969122
Pelosinus	pelosinus	cog_defense_fraction	0.01784232365145228
Pelotomaculum	pelotomaculum	cog_defense_fraction	0.020861486486486485
Peptoniphilus	peptoniphilus	cog_defense_fraction	0.04271953552813881
Permianibacter	permianibacter	cog_defense_fraction	0.0195712954333644
Persephonella	persephonella	cog_defense_fraction	0.011945392491467578
Petrimonas	petrimonas	cog_defense_fraction	0.021925190194420963
Phaeodactylibacter	phaeodactylibacter	cog_defense_fraction	0.021424745581146223
Phaeospirillum	phaeospirillum	cog_defense_fraction	0.012220447284345048
Phascolarctobacterium	phascolarctobacterium	cog_defense_fraction	0.02002503128911139
Phenylobacterium	phenylobacterium	cog_defense_fraction	0.01893835428445957
Phreatobacter	phreatobacter	cog_defense_fraction	0.011170584128461718
Phycicoccus	phycicoccus	cog_defense_fraction	0.02235842541436464
Phycisphaera	phycisphaera	cog_defense_fraction	0.018665607625099286
Pirellula	pirellula	cog_defense_fraction	0.023364759618199917
Planifilum	planifilum	cog_defense_fraction	0.019993222636394442
Pleomorphomonas	pleomorphomonas	cog_defense_fraction	0.011679564345084551
Polaromonas	polaromonas	cog_defense_fraction	0.013794861626490667
Polycyclovorans	polycyclovorans	cog_defense_fraction	0.018648583192056187
Polymorphobacter	polymorphobacter	cog_defense_fraction	0.018058252427184465
Polynucleobacter	polynucleobacter	cog_defense_fraction	0.012442825681856683
Porphyromonas	porphyromonas	cog_defense_fraction	0.025115877977794545
Porticoccus	porticoccus	cog_defense_fraction	0.01268591426071741
Pragia	pragia	cog_defense_fraction	0.016299918500407497
Prevotella	prevotella	cog_defense_fraction	0.024883707236648414
Propionivibrio	propionivibrio	cog_defense_fraction	0.01654328934663663
Prosthecobacter	prosthecobacter	cog_defense_fraction	0.022196211037412754
Prosthecomicrobium	prosthecomicrobium	cog_defense_fraction	0.009354365370506237
Proteiniphilum	proteiniphilum	cog_defense_fraction	0.019581121790273992
Proteocatella	proteocatella	cog_defense_fraction	0.022206556221360592
Pseudaminobacter	pseudaminobacter	cog_defense_fraction	0.011500340470606038
Pseudoalteromonas	pseudoalteromonas	cog_defense_fraction	0.022614711663902057
Pseudobacteroides	pseudobacteroides	cog_defense_fraction	0.019397858153162254
Pseudochrobactrum	pseudochrobactrum	cog_defense_fraction	0.01325845298749421
Pseudofulvimonas	pseudofulvimonas	cog_defense_fraction	0.022448196469685343
Pseudohongiella	pseudohongiella	cog_defense_fraction	0.023808252815886402
Pseudolabrys	pseudolabrys	cog_defense_fraction	0.009183061747234182
Pseudomonas	pseudomonas	cog_defense_fraction	0.013639693887296732
Pseudonocardia	pseudonocardia	cog_defense_fraction	0.0147578806536608
Pseudorhodobacter	pseudorhodobacter	cog_defense_fraction	0.011274131274131275
Pseudorhodoferax	pseudorhodoferax	cog_defense_fraction	0.010534632604687911
Pseudorhodoplanes	pseudorhodoplanes	cog_defense_fraction	0.011343573446327684
Pseudosphingobacterium	pseudosphingobacterium	cog_defense_fraction	0.02494370344708124
Pseudoxanthomonas	pseudoxanthomonas	cog_defense_fraction	0.02136030028248223
Psychrobacter	psychrobacter	cog_defense_fraction	0.01868891732229875
Puia	puia	cog_defense_fraction	0.034581265975041346
Pusillimonas	pusillimonas	cog_defense_fraction	0.010908868051725194
Qipengyuania	qipengyuania	cog_defense_fraction	0.016354344122657582
Ralstonia	ralstonia	cog_defense_fraction	0.011248653893313715
Ramlibacter	ramlibacter	cog_defense_fraction	0.012543943751997444
Reyranella	reyranella	cog_defense_fraction	0.015320730706762889
Rheinheimera	rheinheimera	cog_defense_fraction	0.020359848484848484
Rhizobacter	rhizobacter	cog_defense_fraction	0.013669205233352862
Rhizomicrobium	rhizomicrobium	cog_defense_fraction	0.01689000558347292
Rhodanobacter	rhodanobacter	cog_defense_fraction	0.02678642397265718
Rhodobacter	rhodobacter	cog_defense_fraction	0.014907220793661824
Rhodoblastus	rhodoblastus	cog_defense_fraction	0.0169615843036582
Rhodococcus	rhodococcus	cog_defense_fraction	0.01647668156529747
Rhodoferax	rhodoferax	cog_defense_fraction	0.01730903287751711
Rhodoluna	rhodoluna	cog_defense_fraction	0.012809410406292849
Rhodomicrobium	rhodomicrobium	cog_defense_fraction	0.013157894736842105
Rhodopirellula	rhodopirellula	cog_defense_fraction	0.019166867324825428
Rhodoplanes	rhodoplanes	cog_defense_fraction	0.008707173954192694
Rhodopseudomonas	rhodopseudomonas	cog_defense_fraction	0.01414866658621938
Rhodovastum	rhodovastum	cog_defense_fraction	0.013601532567049808
Rickettsia	rickettsia	cog_defense_fraction	0.02400705174738152
